,r2
4398,"[0.1261895443276847, 0.15980732088063154, 0.22381015064184961, 0.17502951827831748, 0.19631273893280055, 0.12767846461001398, 0.22293248529497545, 0.18846403545525836, 0.12000249935868545, 0.16575748308935045]"
4399,"[0.10430360285250351, 0.1695665390877008, 0.19959052394518084, 0.21910911961390267, 0.1475938089701786, 0.18294102285040648, 0.1783167888673477, 0.13400108166168312, 0.1692737642226717, 0.21033409058889863]"
4400,"[0.16746813931512605, 0.16908249516533302, 0.18507510534291494, 0.1780541732719042, 0.16611656294393495, 0.16005055364051812, 0.12247525165832096, 0.22043724435360657, 0.20112507908890387, 0.14465275239552966]"
4401,"[0.19221851623401887, 0.15701075896125527, 0.1365740602273845, 0.22352390607520578, 0.16567947935953486, 0.14895151012793517, 0.11525153047982417, 0.23341479548782584, 0.1217758229905832, 0.2055707033370351]"
4402,"[0.14910208939752345, 0.15590265967199834, 0.17333367296991276, 0.21004377473961866, 0.19676580684420264, 0.13195966756406718, 0.18369320788320254, 0.15649354949006633, 0.14290074276035358, 0.20235477374369204]"
4403,"[0.20902980919182168, 0.17014787795742137, 0.19312284427333548, 0.20812943220453495, 0.14123206160274915, 0.1294286182220341, 0.15340265463639258, 0.11163074871892942, 0.17472393308598322, 0.18343253559007533]"
4404,"[0.22927277463376283, 0.12605247049479984, 0.1629658074639735, 0.13110042769082353, 0.19820021465120907, 0.1683145845911962, 0.20800384753563395, 0.18319691821510675, 0.14914085868331728, 0.15992984033620639]"
4405,"[0.2250750018681349, 0.19835614618115482, 0.1474545358285979, 0.13232581503347152, 0.17314316140818165, 0.15266276047767302, 0.12938273915056053, 0.16041244318864645, 0.1964358662005501, 0.20130486680380966]"
4406,"[0.17137502360316537, 0.2010743493844358, 0.23952120611435657, 0.12517156499400972, 0.17642628740909805, 0.22693983230654236, 0.13760547800429634, 0.14402009701109397, 0.13875967410772727, 0.15064589358388802]"
4407,"[0.08903537486952917, 0.19667191432231024, 0.17881825334846568, 0.14925317984174058, 0.1711637846270121, 0.1906742718465244, 0.19238300681355436, 0.20755940971351738, 0.19467154379351304, 0.147015970001655]"
4408,"[0.1800616206627773, 0.195949047436336, 0.15186739241769398, 0.13657702231413094, 0.13070414044763567, 0.1359768244258721, 0.20898818022810173, 0.18027651944582546, 0.18522321628303762, 0.21320876818248613]"
4409,"[0.09417728336076814, 0.23810513759018948, 0.19403624145047615, 0.16204473708030642, 0.12470372400810503, 0.21404032482903246, 0.19655418398800228, 0.16273073481835398, 0.18833793090842466, 0.13953573567478883]"
4410,"[0.1854975266149358, 0.1616251320361044, 0.09931862624717003, 0.11272786343876351, 0.1685679327778855, 0.19230566368522128, 0.16804575259589305, 0.21375111070506547, 0.21841972347445526, 0.19116096456111942]"
4411,"[0.14892614745730404, 0.14700513151349226, 0.2088717382837677, 0.2091922771139868, 0.23439601767512253, 0.20308101229009545, 0.17841894439798167, 0.12707850508248952, 0.14668915407375938, 0.09059447691396072]"
4412,"[0.08560029991209717, 0.2372906011551298, 0.1736719323332626, 0.17826818805051914, 0.1943593385847323, 0.14833805423223745, 0.20513137760876854, 0.14308747251123177, 0.11230526194627366, 0.22014370678669193]"
4413,"[0.2093686599001383, 0.16262280673071117, 0.13383086335745498, 0.17263437458940722, 0.16310459128429133, 0.19563347062808234, 0.13035285961538212, 0.1734926420238665, 0.17730014622694856, 0.19572015302636103]"
4414,"[0.1797394142369133, 0.15368332636476079, 0.22890171631357759, 0.18893645842320783, 0.14051125145127186, 0.19515921275155168, 0.18602036154062418, 0.1459538289334823, 0.1760923595519449, 0.12653500745266122]"
4415,"[0.1604213628122153, 0.18545652079744135, 0.16737259509636215, 0.17120933777808145, 0.14531562250636465, 0.15240877632362926, 0.19338070472040747, 0.19574034484000025, 0.13996718956912202, 0.19242384087124298]"
4416,"[0.17704840519548248, 0.21431831000843238, 0.15653997245401907, 0.22926750382632577, 0.13599905348932806, 0.12540316566121112, 0.19663791122615992, 0.16472115268803367, 0.14794392134483092, 0.1682838975535118]"
4417,"[0.1859254374462821, 0.14760757133543323, 0.19281848494554943, 0.15962131681913738, 0.16117771136784476, 0.17908082776591272, 0.17086918307964905, 0.13705715512441885, 0.14207346978347168, 0.24206289957070992]"
4418,"[0.13395645150428614, 0.15724455727274655, 0.17393064819068627, 0.1958582962808415, 0.1879032507789381, 0.22782004428607971, 0.1429572394545331, 0.15695505816161137, 0.1567053516352095, 0.17751899594683473]"
4419,"[0.2603476364644246, 0.21125557605568002, 0.1609700831596469, 0.18001528161598745, 0.1547060841085518, 0.1300897317403552, 0.15513850265237994, 0.12931183214792852, 0.18449003379413487, 0.13582907444069625]"
4420,"[0.17040369979091363, 0.10048074062444456, 0.1854221915144022, 0.2411395881833932, 0.19972450513039086, 0.20876369808387463, 0.1722510535279781, 0.1672355510020802, 0.12972619491155057, 0.14853290063797953]"
4421,"[0.2125825080627729, 0.15471286263200668, 0.1646466446927901, 0.16519414886911454, 0.13961142582932273, 0.16859657664807426, 0.1593938697528957, 0.19407093176989287, 0.17358116242756394, 0.18379752803236082]"
4422,"[0.14264442787628817, 0.2287927455258154, 0.18487095812889565, 0.18572346978888055, 0.20128642951139564, 0.19080252929054597, 0.16744019630741802, 0.14622690612799127, 0.09461924059788596, 0.1588033156027986]"
4423,"[0.09854503109818791, 0.14531949116065113, 0.18709032760801103, 0.20201491243859904, 0.15590799575162606, 0.19582683019050195, 0.21254645624125879, 0.2133322127405881, 0.11918562122829213, 0.1852472634001613]"
4424,"[0.18430001130415152, 0.1712723376605989, 0.17863146621159298, 0.18712975870867643, 0.15616750206330843, 0.2204483838140252, 0.2237776521655631, 0.08251998993224974, 0.17467424904386275, 0.12598493427609136]"
4425,"[0.18634443869232387, 0.15834853231439738, 0.06836545653946746, 0.1866264520464016, 0.1913754906829913, 0.18374119312517578, 0.19462203631602926, 0.16267596606174073, 0.1860469529815394, 0.20081391600035947]"
4426,"[0.1251634630857149, 0.11765552024561376, 0.12164805784583566, 0.1887938111683204, 0.22387842989316054, 0.18364752468038437, 0.25444782097415464, 0.15633504074384263, 0.12420598096680335, 0.20066357374428967]"
4427,"[0.1529069508950398, 0.18380851594151637, 0.1597296037984407, 0.18660842549719925, 0.15758047997360636, 0.22257163437752236, 0.11850912301862071, 0.2091409752159098, 0.10373637314604023, 0.20512668921584687]"
4428,"[0.19243941385549335, 0.14400851859565722, 0.18345314658265544, 0.17287706454752017, 0.15811311525018878, 0.12092937334648868, 0.1703714613622126, 0.1918087485023926, 0.16483333918971166, 0.2210283861007699]"
4429,"[0.20462790097037553, 0.17176550110924949, 0.12433925143294144, 0.1878365245878082, 0.1579571952044111, 0.15112645480943487, 0.19349196472944707, 0.1497417570074704, 0.17609824492675052, 0.17959290298322605]"
4430,"[0.13000508066567085, 0.20082651428788856, 0.10276386766023227, 0.2187194400856104, 0.18841804970075804, 0.14190831883770472, 0.1965309504427203, 0.2112292008643265, 0.11970910776774668, 0.16024169458303394]"
4431,"[0.25126388912794195, 0.1758430003280037, 0.16641828081208676, 0.14052462870282945, 0.18296416557544593, 0.13687231010458356, 0.18261417907875088, 0.13006215288365364, 0.16035359152790596, 0.16786394125056026]"
4432,"[0.16240776099624898, 0.2066024113176146, 0.1806673960233235, 0.16132998065349224, 0.13349023195087528, 0.17824190221446345, 0.20534309901526715, 0.1426146932736453, 0.11572490457945728, 0.22144162710775495]"
4433,"[0.14824372549770592, 0.20131990156207646, 0.14084381527074108, 0.21392542574734663, 0.18028189207036127, 0.05633108571422263, 0.18430407417364825, 0.172076592523687, 0.20853759897799617, 0.17655237010174063]"
4434,"[0.19090553803081955, 0.10274228221061177, 0.18368547119340317, 0.22743902833773122, 0.07495146097758687, 0.19948979662938848, 0.1818430524287794, 0.21389736544438664, 0.19713053700591232, 0.12129289675605248]"
4435,"[0.15114254414636175, 0.22286372943758403, 0.16015335036712997, 0.14942895190020544, 0.18257914082998483, 0.1519352701731812, 0.16408251979104183, 0.156844975223432, 0.1861226626710778, 0.183955085143246]"
4436,"[0.2501138745960514, 0.20112587865213682, 0.17875575297795154, 0.17975861495466294, 0.15036339863576076, 0.12013917011291908, 0.1009341210002459, 0.20344307009520368, 0.16156498838086542, 0.15356309268256974]"
4437,"[0.18738591411230132, 0.16608106712895065, 0.19666067361819917, 0.13838891582114765, 0.21159845885123552, 0.12825998346328216, 0.16806316282293088, 0.19556638567546192, 0.1860112909128312, 0.13664250089202645]"
4438,"[0.20713634958340466, 0.12495234512288178, 0.11589069432378518, 0.18800248964644317, 0.1891985359292676, 0.11967462351520441, 0.2140897027637011, 0.2069008135520638, 0.15135369288577805, 0.1762372173825869]"
4439,"[0.1829065902994671, 0.1456769477027008, 0.19496860983225528, 0.15278611416730425, 0.1685094532319451, 0.14016737540561475, 0.12691822290247246, 0.2605289957452924, 0.13729362374699128, 0.1697236779315472]"
4440,"[0.1936978702279707, 0.10827881800156147, 0.16090815817427329, 0.09913918676708833, 0.16424272479428992, 0.24690629565907796, 0.23160227562733715, 0.1992544351232597, 0.16683976102535025, 0.14236399220217733]"
4441,"[0.1461261591168319, 0.23339477781372975, 0.1727671149006943, 0.1429697131210259, 0.12754361135160486, 0.1126412491388169, 0.18231422102233708, 0.2556077781780196, 0.15935587787563799, 0.17468057487321942]"
4442,"[0.09221621186300488, 0.11097126227976062, 0.15736043127383903, 0.2229362907604837, 0.1755791445701521, 0.1995469632191076, 0.1624884017623328, 0.16983584902099214, 0.2051553021658734, 0.2145805122591874]"
4443,"[0.11950474102857922, 0.17307747792019978, 0.17954547893637118, 0.1591903065103747, 0.20353613528041836, 0.2064948591354201, 0.1460556408276492, 0.07769168481606659, 0.25243667609167275, 0.19073693856432383]"
4444,"[0.16663088807023618, 0.18663144166794776, 0.2109226158268429, 0.10073279596899654, 0.22404715465934055, 0.17766953377555672, 0.14570650555940245, 0.15281969731213974, 0.13283925891827986, 0.2095200010233742]"
4445,"[0.18062416015177551, 0.14850955296834967, 0.181046283067417, 0.18505508318273212, 0.15421931040544234, 0.15159008382184047, 0.17600818859094747, 0.1726252889412111, 0.21880188006225698, 0.1490213721966792]"
4446,"[0.17041344536768022, 0.2093164442630019, 0.13363105273198506, 0.19007991770885857, 0.16020871259949965, 0.2039014181466693, 0.10426436261990024, 0.12271373293532062, 0.22075074422037522, 0.19308937999858922]"
4447,"[0.13839790233903349, 0.14708326815411432, 0.17364192400849943, 0.19840568715401574, 0.11648093691965167, 0.18423363098298318, 0.21455328443034116, 0.1419253307750632, 0.16201656578257806, 0.23188822703331635]"
4448,"[0.2225181238233932, 0.22754612099793403, 0.19901586319046716, 0.17523691214692128, 0.19267348009812524, 0.12556508093983443, 0.18006201815947442, 0.10574179008071416, 0.1380416752187935, 0.1579650776473327]"
4449,"[0.2024207055184447, 0.11529557917434963, 0.20471801344677087, 0.12494557281270702, 0.11843507185085356, 0.23056731617690174, 0.1734656972014258, 0.2054375399063958, 0.16044720950600688, 0.160041183626769]"
4450,"[0.19541580164364725, 0.1761691304422499, 0.09703407350332405, 0.22318240775996734, 0.21976377099047872, 0.20670641134666023, 0.11836435755770192, 0.1594922650885261, 0.16433647658566664, 0.14563652154141393]"
4451,"[0.1636501972668818, 0.21929217496401987, 0.19035119197272687, 0.1914494833278505, 0.1299818297937284, 0.12532849453813977, 0.12864989808041782, 0.18682580605838395, 0.1876475955223359, 0.19186195613823342]"
4452,"[0.17025270456737462, 0.1604064063741305, 0.08970993012084283, 0.18532290610761826, 0.24601572037301356, 0.17489665771764007, 0.16450706779051927, 0.19835270421130657, 0.14342005801066537, 0.16133067972162007]"
4453,"[0.12379660797457193, 0.14029784581004479, 0.20367433013916414, 0.21771197785219398, 0.15973953877025626, 0.17329253668288414, 0.1716976774504605, 0.20447543847164062, 0.08788944456071701, 0.23957505172253124]"
4454,"[0.181491141400122, 0.18842567536783017, 0.21799907611558922, 0.13992151040876033, 0.16168018222458325, 0.1637596975938317, 0.16597403577758407, 0.14679792946449766, 0.1318149217918957, 0.21596097904447165]"
4455,"[0.16671482419371875, 0.16885123137885438, 0.196796169482517, 0.13329753460415072, 0.18304015511348637, 0.2139038909841222, 0.1483199393392053, 0.13783332029165207, 0.18217826499042444, 0.1931869371542092]"
4456,"[0.1752956888959929, 0.11438611536655152, 0.10719208471442476, 0.23706098478398252, 0.19103354790069016, 0.1584565654192761, 0.20799628855869656, 0.15308218831122888, 0.18369145393831443, 0.18810267567463768]"
4457,"[0.17576557236676915, 0.1383639450750901, 0.12240706163218606, 0.1273633632567428, 0.12805283416493918, 0.2177770840765818, 0.24508545825433448, 0.174909271801579, 0.12644541265317866, 0.23975378964068905]"
4458,"[0.13707865647812068, 0.07911653794927598, 0.19428182003243877, 0.1530195275135744, 0.16141778182562272, 0.23692551166379827, 0.17581577558621686, 0.20510676424461438, 0.176227888175726, 0.18812692222488903]"
4459,"[0.25734133815036375, 0.19698900893800508, 0.29101000678263733, 0.13964583402293151, 0.08329338486031646, 0.12574319161196335, 0.24696156520491985, 0.10326516473579261, 0.153433708743537, 0.1110014909913094]"
4460,"[0.09919485678902507, 0.24396972674439632, 0.21769545294412662, 0.131017744865627, 0.13870581850302566, 0.1804219925809306, 0.21750194682480417, 0.15309764120678204, 0.1790006153487793, 0.16335469656228052]"
4461,"[0.17500338919862168, 0.24050065412701327, 0.17735412225523783, 0.17329400913052206, 0.13898436129658753, 0.17433892002310392, 0.15899660400948556, 0.15912334957199792, 0.15510771272132695, 0.16407103865514994]"
4462,"[0.143538230524771, 0.17780413538020934, 0.23273200746847023, 0.16434894170743075, 0.15651946174273823, 0.14584690216041996, 0.18050089473748154, 0.18790176667939051, 0.13039900457698927, 0.19314732288495218]"
4463,"[0.18832945365244702, 0.11282426214719687, 0.15548957355281456, 0.2185337243505877, 0.1649922994297759, 0.19714047371201937, 0.14369509890401544, 0.15382938695861792, 0.21431314955410885, 0.1551582422528779]"
4464,"[0.1587214611585993, 0.1287620061503486, 0.1787602359621554, 0.18133763941322767, 0.23754651312898134, 0.17428163225554205, 0.14238754048908175, 0.13865408222473596, 0.1697509999891873, 0.18881190541210224]"
4465,"[0.21203580054182825, 0.24092750777636973, 0.1674875152307641, 0.04407848914177348, 0.1393042170079145, 0.23091668746768235, 0.13493076182045516, 0.2180942835374906, 0.15511976136357042, 0.16733835617837023]"
4466,"[0.11282683361741719, 0.1589425502021351, 0.20049784849809238, 0.25084952953149586, 0.20684156982035706, 0.14742678042838608, 0.13973656154146963, 0.15851796812329066, 0.14990060876455358, 0.17463491568165146]"
4467,"[0.18073221793874217, 0.19353116754660848, 0.15964415046965585, 0.20846731766173277, 0.17434590177365317, 0.198000198628709, 0.15031255013701594, 0.14451652489822897, 0.16374898265787752, 0.1359219792592311]"
4468,"[0.12232795249650041, 0.186650465928189, 0.20082562863024556, 0.1794311976847185, 0.09577622833219424, 0.21214500336276354, 0.16403697203557832, 0.16606802896225348, 0.16846836756065686, 0.18475103647482782]"
4469,"[0.10000906534203102, 0.15231122558090893, 0.1647261106660356, 0.14659608548834147, 0.14140449546694456, 0.2314283267969034, 0.19742181805150127, 0.20063212155234678, 0.23167766304360304, 0.14655641801291697]"
4470,"[0.17372374254029443, 0.1867200481995801, 0.0952129347689854, 0.14066498640944713, 0.1477236175869887, 0.16042424783481457, 0.20748045988409158, 0.188990366822816, 0.17778493951934204, 0.23207622969114283]"
4471,"[0.186836656762999, 0.16731671449922325, 0.18089627851427081, 0.1679810668237257, 0.18974660694934642, 0.16502110910558143, 0.128314476590073, 0.21159034113027209, 0.16138026111980697, 0.14620075179252823]"
4472,"[0.18600060696459264, 0.15953450610339348, 0.1941708976902855, 0.21530787513548832, 0.15564685895605357, 0.1080306040545812, 0.11959786586719756, 0.22647964018856936, 0.16147182363262091, 0.17692315494547495]"
4473,"[0.2107513915937692, 0.15829062976178654, 0.2300908052412085, 0.1749063025471015, 0.16341274664278493, 0.19568706051609286, 0.15120352778644108, 0.08706325866529474, 0.14393978390497553, 0.18754970176102148]"
4474,"[0.1687986500923917, 0.13930539118184415, 0.16945027281420288, 0.11958470481776007, 0.22578783697188287, 0.20118756528868453, 0.17256680706872474, 0.15618048615429658, 0.155444048864104, 0.19618151612296153]"
4475,"[0.13878027931449533, 0.12789180956748047, 0.22592544030063044, 0.19029381852580152, 0.2107356152652371, 0.15295963997762652, 0.18176256864264762, 0.19002411227867078, 0.12108007271205978, 0.15606848528004258]"
4476,"[0.1734995443028805, 0.21178734321387438, 0.10470507203301715, 0.1446874137347436, 0.183266313159977, 0.1336962462836614, 0.1340189859874027, 0.20878121833747743, 0.21422108362218306, 0.17280107253295707]"
4477,"[0.1690127416105489, 0.20607846503570038, 0.21903704919432376, 0.23914756149538297, 0.10545052309091518, 0.15396309515633078, 0.12501443143547497, 0.20992736386252642, 0.13255037500114042, 0.14364902090541642]"
4478,"[0.20491801855073233, 0.2321405614138995, 0.21394412507019456, 0.12099392089100258, 0.14113111966015512, 0.15918783264104286, 0.15433935255071374, 0.13412804001240608, 0.1896218219388215, 0.15650583778862948]"
4479,"[0.2147567680992466, 0.13024193685984997, 0.12852359514704625, 0.1625154158924339, 0.22643867960514708, 0.15178068769447528, 0.15203601346738038, 0.20862246035548282, 0.19382294146061896, 0.13438885546751955]"
4480,"[0.20106160261852724, 0.09005436857489169, 0.24214235749733604, 0.10143849874791666, 0.1621970632511529, 0.16072227380777526, 0.1515411985011117, 0.19022001175417858, 0.20035127741734826, 0.18036012473449392]"
4481,"[0.25477827971252964, 0.09799549175237587, 0.16431827721484915, 0.2069432431774122, 0.17042496855134037, 0.14589156931812497, 0.19609729449546576, 0.13867800620465176, 0.14391216485537983, 0.16843888880726]"
4482,"[0.14915564074498444, 0.16577946443249691, 0.15310106231123377, 0.1655067331207889, 0.14306789442665846, 0.13843411602991185, 0.2682267255294427, 0.19104232823682687, 0.14384015144127915, 0.17901889959979012]"
4483,"[0.1866291223948382, 0.15324932755929344, 0.14260161746854205, 0.1317039726889484, 0.23453148852841765, 0.19595592955035102, 0.20179983554520486, 0.18663558305890438, 0.15842333021506094, 0.11712462252062716]"
4484,"[0.18012155193301338, 0.16716094492837708, 0.18431435578249988, 0.14361680581649783, 0.1446208229427305, 0.18742607634890984, 0.21962145863295368, 0.1533046799696971, 0.15947298324679815, 0.15833966709061797]"
4485,"[0.1302624614626493, 0.17660189428860562, 0.1744473767140322, 0.21964692550868858, 0.22371327916412187, 0.1737520847563535, 0.17038165966119023, 0.06272035542688625, 0.21927950505361982, 0.14401271281370553]"
4486,"[0.2221637922676044, 0.13864666748397203, 0.23045414931335684, 0.17851326269815093, 0.18576911626744208, 0.12295226472210552, 0.14218875163742317, 0.13293626982155615, 0.18877722981117873, 0.1559371845643458]"
4487,"[0.06627776228869664, 0.209860836597353, 0.1940180040601016, 0.23884501187556884, 0.11606347915333115, 0.23479705946481944, 0.1372088887033085, 0.2009127850778668, 0.1492697171437981, 0.14931954219255406]"
4488,"[0.15447437197565594, 0.1654137844143614, 0.167792662311243, 0.17871260633382835, 0.13828124256817487, 0.20474803674500797, 0.2118974350591799, 0.18399697235240076, 0.10632258631787717, 0.21178250477790472]"
4489,"[0.23555336495268708, 0.16598992003919522, 0.21385190656203246, 0.15894089716905047, 0.1863397410536881, 0.18898968805968797, 0.13776979151938396, 0.1630279059701618, 0.12286334571939206, 0.15279507978237628]"
4490,"[0.19318265857998296, 0.1806653633910874, 0.19048753300718446, 0.11847576951339589, 0.14762359404050307, 0.22388491228890617, 0.14886914816081587, 0.15961099901860565, 0.14576584251036506, 0.19292930901184435]"
4491,"[0.12919290202535016, 0.1060896122318904, 0.17817101837662852, 0.2168707388024259, 0.13124359623403858, 0.21312730186658935, 0.16335651670553042, 0.10861520326974028, 0.2163010202076805, 0.2274112001579086]"
4492,"[0.12345408221967502, 0.16199090304268315, 0.2003749253614061, 0.1770776170969648, 0.1778616382350241, 0.21675833304487735, 0.11613595948044453, 0.20854708921348974, 0.1634565166761216, 0.17227888346190534]"
4493,"[0.16735248554779358, 0.1414154102316647, 0.12065061424449475, 0.23704854628525585, 0.2185960262229023, 0.20039734327523362, 0.17896953944780447, 0.09288770922968015, 0.20278729213971802, 0.15767732171850546]"
4494,"[0.18547069063853405, 0.17627952350957488, 0.185416935708697, 0.1595382937853781, 0.15734041429640844, 0.17283635501729921, 0.18876879084596188, 0.19157762134171508, 0.1611563180116693, 0.13251805265619576]"
4495,"[0.18479601943608437, 0.1762011782506573, 0.1638164255673913, 0.1566300748949907, 0.16703830522243746, 0.16084154322489463, 0.16622771983284146, 0.17254506969843764, 0.2060749347476789, 0.15454998387437635]"
4496,"[0.11752587769331857, 0.19475966247210574, 0.13075771552295568, 0.1566152220812338, 0.23650501889458309, 0.2402448093494628, 0.16551808394458956, 0.13706049752983052, 0.21734847846107874, 0.11311428560605907]"
4497,"[0.1991254126508265, 0.18325897380327616, 0.19952619359923873, 0.1429837926805121, 0.14540124704028323, 0.10580567777589112, 0.1820267723676593, 0.19662055609871543, 0.1412226637243862, 0.2121145235827443]"
4498,"[0.18668795060212773, 0.19163981126807106, 0.12535822184596956, 0.1806244842817425, 0.21009633340108969, 0.11002338380654442, 0.1814890727913897, 0.10520730210374529, 0.214048822355295, 0.1739611672403114]"
4499,"[0.15700569088019056, 0.18635747996439345, 0.22900922803960688, 0.10854928898287264, 0.15256712454754462, 0.22065754288308903, 0.11014857265555233, 0.16809033666281503, 0.19052558061385882, 0.17846972283826568]"
4500,"[0.20972004477595307, 0.20979636913400257, 0.13134845420136187, 0.18606275132748162, 0.08650939013344816, 0.18537527183289115, 0.21336790423887086, 0.0990722417809986, 0.21685130304117228, 0.14904051030203302]"
4501,"[0.1647669469875579, 0.19953820693632118, 0.13577300683661842, 0.15668554371699617, 0.15688035285650548, 0.1619541825918166, 0.19485609815337046, 0.16255991455794305, 0.17072183959144738, 0.21091525992061444]"
4502,"[0.1739483289290764, 0.1583979275235906, 0.16630924329185415, 0.14149376613470344, 0.1369424597426384, 0.18875186725198323, 0.18589659186920937, 0.19382133103084132, 0.2136641704905845, 0.13928412987076133]"
4503,"[0.23650469266094165, 0.14556348773373562, 0.2074027237764201, 0.10364316933507323, 0.17089436178495654, 0.17692156692387107, 0.17273726553308255, 0.11673564274918802, 0.19907868490432423, 0.1874297339618476]"
4504,"[0.1889780233847037, 0.1800168507276344, 0.20103248058187673, 0.15965059588235553, 0.16603518157100972, 0.1755547254025418, 0.1379637408484904, 0.1403511458915364, 0.18067644768258484, 0.17293118201359237]"
4505,"[0.16910545737096638, 0.19443801881821932, 0.1657098767167573, 0.17435455209541717, 0.16332139601013984, 0.19796003031571396, 0.22528852356758866, 0.14108078859223594, 0.15472703970233326, 0.12566501531705565]"
4506,"[0.10683631859111442, 0.20778068504050284, 0.15570602264728017, 0.2071069690438886, 0.1964858027669718, 0.18243406309087784, 0.1071095892621402, 0.113416444787243, 0.21074799034317282, 0.21410740784225613]"
4507,"[0.1801203361528415, 0.14855420561163024, 0.20900983960343678, 0.1984888915551669, 0.2002560884336324, 0.1418816840101086, 0.16378946042273823, 0.20550234447676674, 0.12064852555813932, 0.13896334085124684]"
4508,"[0.0991367794279161, 0.07711137593011008, 0.1375677394836463, 0.18376942018518494, 0.23307257672091308, 0.14638677362034147, 0.23882001609890235, 0.2402824543614237, 0.2041636912263276, 0.1258778500176605]"
4509,"[0.1933156294575683, 0.21109507110193682, 0.21140393844658645, 0.11872274279300754, 0.13446478206718826, 0.14780536044628545, 0.1741601547238416, 0.18104955442389392, 0.17858340647033144, 0.16645379755748202]"
4510,"[0.1357223489180741, 0.19541023512952838, 0.16289836834594607, 0.1338823757280304, 0.1989867247723217, 0.22178100911029153, 0.12687209552941658, 0.1497586416567277, 0.16607655681076738, 0.20322137184741063]"
4511,"[0.14589263325829538, 0.17592780459739044, 0.1909130235314891, 0.20775600909607717, 0.10192319935592542, 0.1916199378526734, 0.16226382403394568, 0.19504693843732446, 0.1965657387019497, 0.12889888263662141]"
4512,"[0.19407400496440308, 0.22443297395077488, 0.18045573238226076, 0.15009731523419023, 0.16843561805271223, 0.1842806945623635, 0.1771421011448927, 0.12975419073969952, 0.15448382211050316, 0.16253627225455847]"
4513,"[0.05358963248480919, 0.16304368169355155, 0.19451252041115796, 0.2231481452244578, 0.18184851275774205, 0.17781521262514843, 0.19921267335467963, 0.13232105845369724, 0.1911743512666657, 0.1736447956037196]"
4514,"[0.16168362145627058, 0.16136304756129438, 0.1994916608703079, 0.13222885676226204, 0.18457748603483037, 0.1553511047054057, 0.1666847016016022, 0.1473036460267837, 0.2348984894029914, 0.1760776592596891]"
4515,"[0.19702941006089603, 0.1931621189581202, 0.22026044665327793, 0.2113362941739959, 0.16657396629802868, 0.10286034928452592, 0.09227659916373132, 0.16047455786337084, 0.15286688889368394, 0.2006965533599323]"
4516,"[0.15841531287877975, 0.13830828373755244, 0.1252062443027444, 0.18270081789990356, 0.1880586389247786, 0.19649038271096209, 0.1858526891631922, 0.23681834584282646, 0.15207285103388013, 0.1524655106298054]"
4517,"[0.176231453181954, 0.1445007488234098, 0.15907878642533957, 0.15373698192240615, 0.17707445606188732, 0.13406669263505777, 0.1439774492337702, 0.19870399489918822, 0.2293260666246547, 0.1814048245967259]"
4518,"[0.13328759407526958, 0.12344895508963205, 0.21339247695317576, 0.168935371986347, 0.09818077069399866, 0.23037757838382744, 0.21564343782166417, 0.15610364483778472, 0.19227671162057047, 0.1616606076271695]"
4519,"[0.13969586883890683, 0.17511874292855134, 0.1762666079767412, 0.15183448793985188, 0.19073758781352057, 0.15472794273093238, 0.2431686119592359, 0.14102436827992493, 0.19420295923763076, 0.1502723193549308]"
4520,"[0.09785427178436146, 0.16744623666066483, 0.14382790318905492, 0.17484748904256653, 0.16208386212087178, 0.17846282779267464, 0.19819490256582084, 0.17248594587249755, 0.19662925807981435, 0.21773934139230944]"
4521,"[0.09779035836637939, 0.1962628837116085, 0.16966020252534242, 0.1977510568317895, 0.16505168449108165, 0.23610999900790286, 0.13456961383468147, 0.1575371891010715, 0.16907771487538004, 0.18030650568999462]"
4522,"[0.2237202736798003, 0.1828897153052489, 0.16646791966282948, 0.1240435080717398, 0.219215154944, 0.21401093337143062, 0.17073929207462646, 0.15147150710730883, 0.0935339754511999, 0.13122660886071846]"
4523,"[0.17737215737668965, 0.24750646240324914, 0.12402919676697644, 0.09816087423350095, 0.22565410332107116, 0.16126579529150697, 0.20029783972910276, 0.16253326260881762, 0.15226472657568346, 0.16144026156650382]"
4524,"[0.18208195332102162, 0.1917114522588489, 0.17736779925212498, 0.1738528410261002, 0.19768066386916894, 0.14181786427297727, 0.14594197766446604, 0.12833378815690843, 0.16828364495382897, 0.20289410927676133]"
4525,"[0.21062970058116803, 0.14140418000475297, 0.18844650297012044, 0.17479238297558897, 0.1339084726837566, 0.21514984279039795, 0.14410213103802283, 0.12257661855244584, 0.18895947860839468, 0.18324916174105088]"
4526,"[0.20474085436410228, 0.19394924823127435, 0.14784924727815385, 0.17628862107905952, 0.24159871064111205, 0.0717400639194643, 0.2137516393789246, 0.12239847576642693, 0.21711373768101472, 0.12794709128074333]"
4527,"[0.1909935775718261, 0.22658003597384946, 0.15448496431418635, 0.07914509524462188, 0.2342300451584346, 0.1782924828312079, 0.15801676819575483, 0.2258008354727844, 0.09302614586526259, 0.15712179638321488]"
4528,"[0.1739507620563544, 0.19835728846794332, 0.07650625792515131, 0.22497673518801897, 0.13628111353373018, 0.1754929668312829, 0.17118952004792376, 0.17278951460500325, 0.19351076192262107, 0.19733150550790712]"
4529,"[0.13284990044777878, 0.2195745882334379, 0.07894146283927295, 0.1963531087047694, 0.2360252142541457, 0.2037090087319321, 0.16569072393326145, 0.1640799522721479, 0.13580796878734425, 0.14888405789192605]"
