,roc_auc
3632,"[0.7366841967168232, 0.7157883432808827, 0.7068105212471409, 0.716951692957885, 0.7422425652609589]"
3633,"[0.7167884545122397, 0.716663716291969, 0.7194331849292311, 0.7404665910114795, 0.7205850861330539]"
3634,"[0.710037974393098, 0.7469138802488335, 0.7233242095540612, 0.7231383232960521, 0.7117665275037849]"
3635,"[0.7605128205128204, 0.7259103400893163, 0.7022931235431236, 0.7083164835164837, 0.7210461538461538]"
3636,"[0.7433991671900807, 0.7305973193473195, 0.7213184829136475, 0.7000316010227241, 0.7226608061133614]"
3637,"[0.725147126702054, 0.7120672744057235, 0.7303664314924873, 0.7283792648979616, 0.7240673992673993]"
3638,"[0.7498633307744202, 0.7429836829836831, 0.7223844113115306, 0.7033340719655002, 0.7057317922127803]"
3639,"[0.7098784740323683, 0.7041024030520854, 0.7465124685914759, 0.732950750882087, 0.7303028584392014]"
3640,"[0.7240237224095463, 0.7110471382381303, 0.7384527972027972, 0.7470294077166584, 0.7029509281860036]"
3641,"[0.6961826052735144, 0.7426259765284919, 0.7393480174223105, 0.7043613029528523, 0.726671511627907]"
3642,"[0.7378269166011898, 0.7384321167883211, 0.7301722627737225, 0.6889753086419753, 0.7195749242972908]"
3643,"[0.6932925495723173, 0.7288154960981047, 0.728814108225873, 0.7407509630394653, 0.7246812386156648]"
3644,"[0.7309457740779282, 0.7157097751517755, 0.7283558792924038, 0.7243866477942912, 0.7214796439515542]"
3645,"[0.7207235220294922, 0.7254183447728174, 0.7276441419047255, 0.7300592422399423, 0.7101376541439635]"
3646,"[0.7186245068598011, 0.7485546934428723, 0.7097984259101975, 0.6954114740465106, 0.7483921279491832]"
3647,"[0.721462703962704, 0.7299488390397482, 0.7010058966354493, 0.7421769244310628, 0.7195826645264849]"
3648,"[0.735518180271144, 0.7248630925799704, 0.7410198052806419, 0.6980032979638657, 0.7123923825566162]"
3649,"[0.7304313555982151, 0.7113810218978102, 0.713035339497419, 0.7487213989468288, 0.7130321435504895]"
3650,"[0.7143557422969187, 0.7470603569725005, 0.7232854864433811, 0.7156443839853037, 0.7134539350552125]"
3651,"[0.7219098234184811, 0.6999551015826692, 0.7418086933544723, 0.7232934377913273, 0.7367826139377864]"
3652,"[0.74534321262152, 0.7254814560832048, 0.7194864307798007, 0.6972905282331511, 0.7312536211996462]"
3653,"[0.721307408262174, 0.6945289016342467, 0.7367240875912409, 0.7343275075987842, 0.7392952306817161]"
3654,"[0.71222088629337, 0.7441748604539302, 0.7007032055515008, 0.7201397187241474, 0.7448057332385691]"
3655,"[0.7282785312901988, 0.7213218324486499, 0.7246919708029197, 0.7135292884104572, 0.7318647044573645]"
3656,"[0.7384702797202798, 0.7181179691685018, 0.7265133779264215, 0.734456293569594, 0.696526814609339]"
3657,"[0.7359595174534518, 0.7138694498069498, 0.7340009770395701, 0.7145677903656628, 0.7238941967445153]"
3658,"[0.7207867132867132, 0.7428307838819117, 0.7200443371871142, 0.7434727681078046, 0.697172737277612]"
3659,"[0.738053573832279, 0.726876456876457, 0.7271754230147343, 0.7332297157273506, 0.6987058387330285]"
3660,"[0.6878155103398306, 0.7280120312587846, 0.7711440628974449, 0.7146959706959706, 0.7176468846244966]"
3661,"[0.7272478360713656, 0.7275276693270681, 0.7373846223285414, 0.7193307905686547, 0.7076066700255557]"
3662,"[0.7400430326708567, 0.6820087591240876, 0.7502537322239924, 0.716207614697852, 0.7308157568238214]"
3663,"[0.7194925966052725, 0.7265383030088912, 0.7219481171357192, 0.7283644367544154, 0.7276647956449384]"
3664,"[0.7217713030408139, 0.7135247381726256, 0.7313336417593825, 0.7092395758087132, 0.7433965143089653]"
3665,"[0.7222524546805698, 0.7101727280114224, 0.7290300662476643, 0.7243588999767928, 0.7254158865043929]"
3666,"[0.7347375641601817, 0.7094498314391964, 0.6999513926569001, 0.7268972158399782, 0.7537267714927507]"
3667,"[0.693654740028105, 0.7451235257170773, 0.7027459321613143, 0.7647701275311527, 0.7144194282823172]"
3668,"[0.7503131710808876, 0.7061791268880822, 0.7637729897029939, 0.6980424153097509, 0.704695547852368]"
3669,"[0.6656361676782575, 0.7407130354566313, 0.7219489421784975, 0.7738490842490843, 0.7117900661656836]"
3670,"[0.7028457308111696, 0.712091245458283, 0.7182912507339988, 0.7392260385240196, 0.7431345141890622]"
3671,"[0.714858569985408, 0.7525405814794719, 0.735588586950213, 0.7075027468215351, 0.7093465045592704]"
3672,"[0.7207354413236766, 0.7445968341048059, 0.7526903752271674, 0.719703853860851, 0.682044873452268]"
3673,"[0.7165545524281584, 0.7149183305171444, 0.7473160535117057, 0.7173095069591884, 0.7193784663612249]"
3674,"[0.7546277372262773, 0.7131101758028481, 0.7185970040189988, 0.7199661590524534, 0.7182478254459679]"
3675,"[0.7434983665123276, 0.6946906215156845, 0.7196938101692559, 0.7198490001602592, 0.7386824168739062]"
3676,"[0.7214958307334505, 0.7139328467153284, 0.7282543038356992, 0.7524611808800623, 0.6881123936526145]"
3677,"[0.7144793371522096, 0.7160837307896132, 0.7360178111029637, 0.7340131620687864, 0.7217142857142858]"
3678,"[0.7149276572064551, 0.7166877546519321, 0.7232472324723247, 0.7434439495716512, 0.7235949951069482]"
3679,"[0.6656303675712811, 0.767863425274416, 0.7469649670482136, 0.7063222376329172, 0.7287311097201109]"
3680,"[0.7245265016830228, 0.7370556094330251, 0.7352020184953648, 0.7065441206157679, 0.7107558396158123]"
3681,"[0.6967918576275222, 0.7397976042957455, 0.7358876146020615, 0.7276371074745688, 0.7205682634461704]"
3682,"[0.7448544222669841, 0.6945179205313181, 0.74183014078006, 0.7255070771924704, 0.7128030246867818]"
3683,"[0.7106405857052202, 0.7377371839059609, 0.7396749313194708, 0.7249268634842065, 0.6941805977710234]"
3684,"[0.7344876850105719, 0.7311023710277443, 0.7095800524934383, 0.7052303823238825, 0.7366889447472279]"
3685,"[0.7106836138783922, 0.6664379785971934, 0.7492334608948027, 0.7456739526411658, 0.738095238095238]"
3686,"[0.7232157090478467, 0.740112750348386, 0.7100777511961722, 0.729945415180069, 0.7216107152056324]"
3687,"[0.6814825720285781, 0.7306119520769065, 0.7544351704795054, 0.7408499426441068, 0.7039292813940703]"
3688,"[0.74480439015755, 0.7005932896890343, 0.7056007368018627, 0.7311782993130576, 0.7259852069591819]"
3689,"[0.727382592908546, 0.7294848318378808, 0.7132683612737433, 0.728602924112323, 0.718611303744799]"
3690,"[0.724042208352012, 0.735378787878788, 0.7290774160904032, 0.7161731873107086, 0.7099595882840564]"
3691,"[0.7194715328467154, 0.7120641252955083, 0.74120680275327, 0.7362615322904132, 0.7119648351648351]"
3692,"[0.7103368460232162, 0.7070572962766272, 0.7403759727511413, 0.7243425546448087, 0.736990521189802]"
3693,"[0.7577025155781214, 0.703744518809139, 0.720860793155278, 0.7139555772342248, 0.7222676200204291]"
3694,"[0.7444407577220077, 0.7357093782205429, 0.6984151459081619, 0.7171612144088727, 0.7209279751504563]"
3695,"[0.7330875262351807, 0.7191494607087828, 0.7162457852069732, 0.7199442583841813, 0.7284655584087938]"
3696,"[0.7223605862819191, 0.722178881189482, 0.7478030303030302, 0.6969143488066152, 0.7214059674502713]"
3697,"[0.732831864621002, 0.7309369854648945, 0.7335055249987612, 0.708707515888367, 0.7068068301309626]"
3698,"[0.7406800294434064, 0.7296889550000605, 0.7108562433237758, 0.7417791992418857, 0.6972959424392546]"
3699,"[0.7398511423955688, 0.6985878016403546, 0.7277308587912278, 0.7504966926810697, 0.6998937506036896]"
3700,"[0.717596006580067, 0.7304595881414766, 0.7298430209953344, 0.7300839199777274, 0.7108249110986337]"
3701,"[0.7282210185207086, 0.7067706867435971, 0.7093993792467075, 0.7463905775075987, 0.7269686630151747]"
3702,"[0.7257347954527167, 0.7448185467354796, 0.6915619378602283, 0.7388291211293261, 0.720973643161903]"
3703,"[0.70994927275471, 0.7216248711782893, 0.7118054734252668, 0.7336148697176018, 0.7401445155176498]"
3704,"[0.6974387841260906, 0.7343468659758792, 0.7221501208931873, 0.7486552048447035, 0.7207986846869305]"
3705,"[0.7263299099930763, 0.7414808272613529, 0.7217654719438311, 0.7047555580762249, 0.7236910684671878]"
3706,"[0.7224955711754958, 0.7464387974230494, 0.7192049407857257, 0.7084810479375697, 0.7188348072244057]"
3707,"[0.7338154503526858, 0.6977633657603726, 0.722837628251014, 0.7359702067548478, 0.7278514588859417]"
3708,"[0.7017633426644028, 0.728174735670562, 0.7068075694273777, 0.7576570534317013, 0.7259679871233121]"
3709,"[0.7273417888756771, 0.7215506243713353, 0.72067089905102, 0.7204153639753902, 0.7215516072155161]"
3710,"[0.6973889436157239, 0.7321357794009399, 0.755256031072943, 0.7162968099861303, 0.7172700150347678]"
3711,"[0.7512491345488115, 0.7143597276308897, 0.7245792625993487, 0.7022329670329671, 0.7299016453718172]"
3712,"[0.7136010953902328, 0.7427552321741704, 0.7467344778654011, 0.7163571493916384, 0.6991267095073324]"
3713,"[0.7165443714964481, 0.7364729979229171, 0.7170612862369828, 0.7456323503117483, 0.7033911192214111]"
3714,"[0.727191897780133, 0.7333333333333334, 0.7157723298474199, 0.7189660493827161, 0.7185641694111676]"
3715,"[0.7050311994716585, 0.6993292189050755, 0.7372317101315485, 0.7500777148383532, 0.7258805513016846]"
3716,"[0.7292641079277036, 0.7365723801482316, 0.7367141875644108, 0.7099826149028278, 0.706686205618037]"
3717,"[0.7315189572049283, 0.7480300819396116, 0.7161240402357003, 0.6968118555123346, 0.7217807013253777]"
3718,"[0.7272044116806675, 0.7257542029370723, 0.7319722650231123, 0.706988115291035, 0.7319740582800284]"
3719,"[0.7411975524475523, 0.7325338804786373, 0.7054473047930594, 0.7168159609120522, 0.7180981018605525]"
3720,"[0.7406955837074294, 0.7185873605947956, 0.7324733136241565, 0.6906446044377079, 0.735508134833511]"
3721,"[0.7118948905109489, 0.7463477260823029, 0.7156817427582609, 0.6966876208897486, 0.742716442557207]"
3722,"[0.6976188564086091, 0.7286768644723527, 0.7388630944911532, 0.7394581861012957, 0.7091823598095865]"
3723,"[0.7399572723398865, 0.7074166573128298, 0.7162312097351469, 0.7275386782392491, 0.7339859668474431]"
3724,"[0.7163296349319973, 0.7251729897399187, 0.7284440292169185, 0.7330443500825666, 0.7216928884669289]"
3725,"[0.7427629281699502, 0.7181234795738612, 0.7061707262319002, 0.7298319352157056, 0.7216655942641788]"
3726,"[0.7225830612412082, 0.7061889250814333, 0.7311576777739608, 0.7223882567574056, 0.7378052332354722]"
3727,"[0.7110764250202335, 0.7045489872539875, 0.7533556037077164, 0.7367726285504752, 0.7161815632065481]"
3728,"[0.7287129672937178, 0.7045590758455356, 0.7316638842515303, 0.7043443496801706, 0.7557100600737962]"
3729,"[0.6790507271269897, 0.7576635089908673, 0.7235219430404355, 0.7367440427399619, 0.7208672562230956]"
3730,"[0.736233551661061, 0.6947020790044923, 0.7460073851834758, 0.7231263982102909, 0.715044538551402]"
3731,"[0.7552094750943856, 0.7308305435995536, 0.6938806156926542, 0.7168876345497508, 0.7217319471308833]"
3732,"[0.6954042277571689, 0.7045817671873743, 0.7481406179404303, 0.7274959706959707, 0.7407378340512856]"
3733,"[0.734879112168054, 0.7324195851277467, 0.7197438784126089, 0.7437986553432413, 0.6920143364113066]"
3734,"[0.716039279869067, 0.7552580565640267, 0.7228497784746225, 0.7312187715178587, 0.6898689433900702]"
3735,"[0.722861488904796, 0.702534306569343, 0.7307604056720665, 0.7414994425863991, 0.7275273261188754]"
3736,"[0.7051384406319008, 0.7451367407787914, 0.7433267497693781, 0.707325918762089, 0.7179437109453739]"
3737,"[0.7414332958063607, 0.7227389710202834, 0.7112070422059271, 0.6831490357622001, 0.754939442579892]"
3738,"[0.6922282483267943, 0.7694710710425353, 0.7129197401085653, 0.7137359283873592, 0.724069737639219]"
3739,"[0.7121032797503386, 0.7294824236000705, 0.7404759203585003, 0.727718010018215, 0.7076135445046556]"
3740,"[0.7522282273740104, 0.725932897082278, 0.6808131547312382, 0.7135283094708357, 0.7476146532438478]"
3741,"[0.7215699284560352, 0.7305560240625176, 0.7161166747104246, 0.7208845628415301, 0.7281073830369605]"
3742,"[0.7365278098315255, 0.7142562693232568, 0.7276825214625631, 0.7372527133946063, 0.707156670860711]"
3743,"[0.7160438942682759, 0.6985071104030212, 0.7436090585168712, 0.7305697987622349, 0.7284201954397395]"
3744,"[0.7167367555231178, 0.7428952420295492, 0.7220629293666516, 0.7300362976406534, 0.7090450220468786]"
3745,"[0.7355190043497073, 0.7157275579150579, 0.733382627184074, 0.7070491380084402, 0.7252866002631084]"
3746,"[0.7113149322818446, 0.7299861626889323, 0.7188553631636094, 0.7285827305605787, 0.7350645416841417]"
3747,"[0.7033293875696488, 0.7377616559619288, 0.6917580198476806, 0.7484789043412893, 0.7346845902817281]"
3748,"[0.753298269068393, 0.695138686131387, 0.7456808855477776, 0.6932480716878402, 0.7259049882375535]"
3749,"[0.7399458281811224, 0.7249489051094891, 0.6976089458599445, 0.7101796339385293, 0.7499739559395778]"
3750,"[0.7256060606060606, 0.7147919876733436, 0.7367064568638091, 0.715389640482186, 0.7245432054606695]"
3751,"[0.7455962059620596, 0.6936479735434844, 0.7498081987862131, 0.7221258457778177, 0.7090684316857734]"
3752,"[0.7508600491456655, 0.6960906505634941, 0.7389282416407466, 0.7170861778449459, 0.7173879571388653]"
3753,"[0.7342562432138979, 0.733018648018648, 0.7073765482877759, 0.7494306043538905, 0.6928057553956835]"
3754,"[0.7106679101800703, 0.7524318436083142, 0.7500228584490543, 0.7059180097101325, 0.6901320779844935]"
3755,"[0.7435937302053461, 0.7176798949244769, 0.7349474253993482, 0.7021436765127619, 0.7201373537809709]"
3756,"[0.7156695806855552, 0.7198905213001305, 0.7363374105700439, 0.6977455764797461, 0.752692251568656]"
3757,"[0.7270539989570001, 0.7090368737042673, 0.7440874723873289, 0.7078134284016638, 0.7310889997679276]"
3758,"[0.6904853904467506, 0.7388944660559668, 0.7495231116384022, 0.6922106535981909, 0.7471037096380134]"
3759,"[0.7552208292501607, 0.6649881307730273, 0.7130756382724887, 0.7497119298672272, 0.735396336996337]"
3760,"[0.7523880133797717, 0.7105383849569896, 0.7064330204725952, 0.7088884487973498, 0.7372594725535903]"
3761,"[0.7225515657934358, 0.6958333333333333, 0.7448182008514201, 0.6846077790921451, 0.773300610857295]"
3762,"[0.7047559783597017, 0.7270400858983537, 0.728490510948905, 0.7393900481540929, 0.7265765687517733]"
3763,"[0.7241413028018774, 0.7253291497477544, 0.7154488505121601, 0.7078542905570399, 0.7461316211878009]"
3764,"[0.7524172809874851, 0.7094438425424341, 0.7250611888111889, 0.7185774946921445, 0.7119129990925589]"
3765,"[0.7022488148918952, 0.7344498174749917, 0.7341112617152655, 0.728464961791006, 0.7256853162405835]"
3766,"[0.7145291091831414, 0.7236003575284107, 0.7481421666725181, 0.736710953817591, 0.6979565553361379]"
3767,"[0.7306725713025409, 0.7276511654742673, 0.7266601147165994, 0.7122958777840165, 0.7224131483822718]"
3768,"[0.7313772170669262, 0.7487528305573756, 0.7034768643625845, 0.7276353965183752, 0.7069480981891159]"
3769,"[0.7443649394103815, 0.7115802059270782, 0.7329412681102976, 0.7187189054726367, 0.7130451551994106]"
3770,"[0.713740785187725, 0.7407255585160892, 0.7304301646309082, 0.6956645344705047, 0.7425507747900446]"
3771,"[0.7047110291054105, 0.7175176562024803, 0.7250298288284154, 0.7336813336344318, 0.7367735712563298]"
3772,"[0.7026014598540146, 0.7010589779912242, 0.7438053897630674, 0.7160417169037859, 0.756050556803294]"
3773,"[0.719892639976091, 0.7212491425597843, 0.7201067743597731, 0.730295552905847, 0.7252358490566038]"
3774,"[0.7232463115372562, 0.7076939510468168, 0.7116368945379594, 0.7459820020723522, 0.7319367691284568]"
3775,"[0.7250029137529136, 0.7818494689784042, 0.7441449770065899, 0.7001241782752756, 0.6761938794311589]"
3776,"[0.7071594422796188, 0.7307277096126388, 0.7319206842923794, 0.7252860610263523, 0.7283277524970663]"
3777,"[0.7140649149922721, 0.7203471972326373, 0.7267758157609006, 0.7374532749670091, 0.720328293589241]"
3778,"[0.7259850827108394, 0.7458318880795468, 0.7410641851586734, 0.7230926531167075, 0.6887232629665875]"
3779,"[0.7180753185896338, 0.7098188469935682, 0.735167549550622, 0.7334782309492132, 0.7208996785201464]"
3780,"[0.7011189534460811, 0.7398788398712013, 0.7106538030329853, 0.7042002237136467, 0.7697950799628308]"
3781,"[0.727238566250894, 0.7003837593501905, 0.7373110912637789, 0.7027579458138633, 0.7535617059891108]"
3782,"[0.7432042833607908, 0.7356517870384102, 0.6929606076664899, 0.715216320328591, 0.7350263793257623]"
3783,"[0.7070816296646729, 0.7000752377512941, 0.7384399221458268, 0.7326923980454801, 0.7420778354856822]"
3784,"[0.7125177379207667, 0.7320582261340555, 0.71199213238635, 0.7136471388938556, 0.743439428751633]"
3785,"[0.7204857552777209, 0.709395274090828, 0.7348165551545031, 0.7271039305522063, 0.7248115868805522]"
3786,"[0.7031264658973637, 0.6991203997747072, 0.7370376430231771, 0.7220364472753008, 0.7514336835344313]"
3787,"[0.7139684610584832, 0.7259121480864233, 0.7320641651522171, 0.6935210856559172, 0.7489568129131965]"
3788,"[0.724741355759066, 0.7281653230545044, 0.7205811760672038, 0.7122133621660585, 0.7364197973425103]"
3789,"[0.7243401414905869, 0.7073645244459161, 0.7211426830810258, 0.7367284400992267, 0.7261721796577512]"
3790,"[0.7292379091353199, 0.7393612797095694, 0.7319297284131043, 0.7195739092368306, 0.6955753985289488]"
3791,"[0.7227401823912185, 0.7113294388387326, 0.7148397435897436, 0.7194409119681564, 0.7522169060830192]"
3792,"[0.7033551695654169, 0.7548638474528566, 0.7430694751146594, 0.7241137359438674, 0.690620106843511]"
3793,"[0.7434008148861828, 0.6896565271074196, 0.7283125216788067, 0.7171825394416553, 0.7335645320428491]"
3794,"[0.7117610259618392, 0.7069427838462164, 0.7426721604268403, 0.728180496928217, 0.7228737840392767]"
3795,"[0.7505628893079606, 0.733007299270073, 0.7104424040066779, 0.7152279896759391, 0.7114218420876913]"
3796,"[0.7125357909806727, 0.7391384821491527, 0.7114453364844358, 0.7326160496147341, 0.7275402647778058]"
3797,"[0.7251339574868987, 0.7505809920221991, 0.7446539210479731, 0.6679773220883988, 0.7334324265223018]"
3798,"[0.6880658643718345, 0.7267138902458883, 0.7356153403737199, 0.7229493070773415, 0.7406152125279644]"
3799,"[0.7307690042984161, 0.7312501468963735, 0.7114268848035082, 0.7371677512522583, 0.7124868595456831]"
3800,"[0.7255202296185902, 0.7316018058174752, 0.7221948588047659, 0.7403159798229751, 0.6945396579684505]"
3801,"[0.7312325174825174, 0.7309441303782198, 0.6956684576307459, 0.7234505690388043, 0.7424600290697675]"
3802,"[0.7501259590060689, 0.7388871511486461, 0.6844070627535194, 0.7432154220475389, 0.7004565418400369]"
3803,"[0.6842668590486554, 0.743837987537503, 0.7373078461626378, 0.7174379668584185, 0.734036679629363]"
3804,"[0.7188836859752572, 0.7130328888077664, 0.7014220102455396, 0.7425369642522928, 0.741950481705774]"
3805,"[0.7343205678835599, 0.7404931770567919, 0.7202938407412912, 0.6945098449571845, 0.7261946498828584]"
3806,"[0.717026309716132, 0.7282201757553871, 0.7369085173501576, 0.7089138158157359, 0.7301656420765028]"
3807,"[0.7231908378967203, 0.7124595836405921, 0.7422342043251651, 0.7233270100685832, 0.7194076867157995]"
3808,"[0.7139768853413154, 0.7240238927738928, 0.7444775490550138, 0.7245342681197943, 0.713766233766234]"
3809,"[0.7457810751928399, 0.7156957696630557, 0.734363014102791, 0.7131060128084152, 0.7084701304566853]"
3810,"[0.7626600431370749, 0.6857415149316471, 0.6984554490804119, 0.7266160805486649, 0.747186495176849]"
3811,"[0.7214530386105269, 0.7313664233576641, 0.71878837125316, 0.7249392118181401, 0.726277161349977]"
3812,"[0.7227714186611169, 0.7421522528420927, 0.7240009160654987, 0.71022340815152, 0.7219465927331095]"
3813,"[0.7218148571150855, 0.7207777279676311, 0.7117100684700866, 0.7466051282051283, 0.7211538461538461]"
3814,"[0.7535520679768302, 0.715459942758474, 0.7070156349788301, 0.7065315004144792, 0.7332045448040982]"
3815,"[0.7353382433169666, 0.7246641485229662, 0.7191033645508152, 0.6983532230783688, 0.741511746680286]"
3816,"[0.723447498017845, 0.7263612884711959, 0.7471298323659913, 0.7097006465054998, 0.7162539845173044]"
3817,"[0.7260796349299402, 0.7180284861922065, 0.7175455804292638, 0.7188104505779664, 0.743318796824332]"
3818,"[0.7311456320301274, 0.6990964193512179, 0.7257161495263488, 0.7448189195736433, 0.7156647005444647]"
3819,"[0.7282786245330836, 0.7128651059085842, 0.7069434731934733, 0.765535368496452, 0.7072318989071039]"
3820,"[0.7317202598742846, 0.7121222695233442, 0.725140139289961, 0.7431130685008422, 0.6995261786306562]"
3821,"[0.7444294257393298, 0.7200536968194963, 0.7311448724905045, 0.7122571665482114, 0.7127694686191742]"
3822,"[0.7107006590357267, 0.7252744932432433, 0.7058937449416117, 0.7442652769979412, 0.7370895619911251]"
3823,"[0.7236032595447318, 0.7417870731174637, 0.734512184868903, 0.71464708497099, 0.7030714383655561]"
3824,"[0.7485285547785548, 0.7456440319166259, 0.6957683241665733, 0.7082358091346856, 0.7189684654473386]"
3825,"[0.722370802919708, 0.7306060606060606, 0.7436126620776115, 0.7301590128029345, 0.692282030372326]"
3826,"[0.7294631034067653, 0.6951345755693582, 0.7396456369186407, 0.73290857605178, 0.7228264387907036]"
3827,"[0.7099076688628927, 0.7380495269894268, 0.7248300155648398, 0.7246058936199781, 0.7208738758661359]"
3828,"[0.7072081465262572, 0.7230273141122913, 0.7558237032135889, 0.7148930859472501, 0.7163604395604395]"
3829,"[0.708009420815626, 0.732503743601054, 0.739420961752253, 0.7189968592366993, 0.7219489981785064]"
3830,"[0.7391427438989864, 0.6834277371235575, 0.7102496016994158, 0.7686547764365478, 0.703372648524618]"
3831,"[0.7135782841665194, 0.7240808801450895, 0.7315384276251253, 0.7240622788393488, 0.7258666666666668]"
3832,"[0.7280303030303028, 0.7574208010586478, 0.7102443408945762, 0.7305212657325333, 0.692461797549618]"
3833,"[0.7168403024700136, 0.7311611957866418, 0.7448560725103048, 0.7245617152333571, 0.7043647792399872]"
3834,"[0.720771187420511, 0.7267577242553783, 0.7410057478061357, 0.7101821768391736, 0.7187225681182674]"
3835,"[0.7000854710660364, 0.7325084548529038, 0.7307360095893953, 0.7579725107713249, 0.697660519125683]"
3836,"[0.7485601853976411, 0.7044838868561779, 0.7251746249856865, 0.7225545370155488, 0.7217747971617617]"
3837,"[0.7131225719403541, 0.7378606046618971, 0.7144203026555966, 0.7345821783576687, 0.7180470567956564]"
3838,"[0.7190694996121936, 0.7002833452636603, 0.7203927730657025, 0.7317348955643799, 0.7441916373315016]"
3839,"[0.7194692545517005, 0.7095184071700039, 0.7305264053548131, 0.7160018696467703, 0.7473580059786955]"
3840,"[0.7226562042855973, 0.7099328881432014, 0.7356175514626219, 0.7148107605477968, 0.7359871589085073]"
3841,"[0.7135103980151902, 0.7174189781021897, 0.7453394546466331, 0.7136904229634268, 0.7264303482587066]"
3842,"[0.6837095380978359, 0.7527203674262497, 0.7328554778554779, 0.7108851654251965, 0.7409944282945736]"
3843,"[0.72696268079281, 0.7388592659821884, 0.6786254573599775, 0.7248371239042879, 0.7422328488504959]"
3844,"[0.7084407937349113, 0.7116399115094446, 0.7134206471494607, 0.7259205970428598, 0.7566597757945512]"
3845,"[0.6886160583941606, 0.76129521642251, 0.7340524319121228, 0.7253941696914701, 0.7028144845046254]"
3846,"[0.704270375208216, 0.7236723324899927, 0.7208159252887688, 0.7336665804820593, 0.7380522133429109]"
3847,"[0.7236798736133842, 0.7000456704420899, 0.7267090620031795, 0.7471472323049002, 0.716219908497416]"
3848,"[0.7337264443167866, 0.7126250516268184, 0.7414041912410589, 0.6915592751992957, 0.7427289456074946]"
3849,"[0.7064779624482387, 0.7411463753035032, 0.7447169059011165, 0.7100797683660464, 0.7141044464988127]"
3850,"[0.7246236464477507, 0.7619603027240464, 0.691345728198318, 0.7318462623076187, 0.7091903944524596]"
3851,"[0.7388459037352996, 0.7382818382974778, 0.7132844189930805, 0.7429964997180981, 0.6801603568844949]"
3852,"[0.682245507941473, 0.7454410591987992, 0.7051306509423054, 0.752714228637935, 0.7324897810561923]"
3853,"[0.7195842901725255, 0.7226505339283338, 0.7280825601721125, 0.7050430468407995, 0.7446835508746835]"
3854,"[0.7222011079247717, 0.7343497576736672, 0.7263213297043293, 0.7008255634911166, 0.7389928840416689]"
3855,"[0.6859796550199028, 0.708443716441564, 0.7169322003894495, 0.731285012496768, 0.7788222838785047]"
3856,"[0.7086740861897313, 0.727995646525998, 0.7365572149481724, 0.7412348509852288, 0.7021567765567764]"
3857,"[0.7188280087026223, 0.714662772557414, 0.7486985914844119, 0.7166142639590969, 0.7213767695521004]"
3858,"[0.7431253214469399, 0.6858744748194955, 0.7052480982622653, 0.7704123462744152, 0.7214981678880747]"
3859,"[0.7435457709593486, 0.7052709790209789, 0.7155158109325369, 0.7200945695056858, 0.7320524463279855]"
3860,"[0.7237051094890511, 0.6973339383969596, 0.7262998594746514, 0.7496475953565506, 0.7206483378870674]"
3861,"[0.7043902382844441, 0.7021308767766999, 0.7614203054163684, 0.7488165765146961, 0.7034379094141868]"
3862,"[0.7261599828485027, 0.7148115008351228, 0.7339757265443512, 0.7321948998178506, 0.7099810284809192]"
3863,"[0.7461614059428836, 0.6903749929723956, 0.7345286175859681, 0.7302600133830418, 0.7185742941828088]"
3864,"[0.7352032617106125, 0.7233959576776994, 0.7561888111888111, 0.709930732384836, 0.6839049691443309]"
3865,"[0.6943122166547362, 0.7307883211678832, 0.7174832775919732, 0.7248735961601193, 0.7516070442849766]"
3866,"[0.7122427231762272, 0.7410500785680125, 0.713611574846967, 0.7301314476545332, 0.7168638496512625]"
3867,"[0.7440974976148601, 0.7214920803156099, 0.7173840536460344, 0.7134643394098854, 0.7212473785515241]"
3868,"[0.6819726128367251, 0.7257983682983683, 0.7188753643065318, 0.7495514024263019, 0.7419550112296462]"
3869,"[0.744605150117562, 0.7263036496350366, 0.7365318293305445, 0.7336101298343809, 0.6768638562147621]"
3870,"[0.735244925897268, 0.7053060656649972, 0.7509856555658083, 0.7039733665349429, 0.7177991771779919]"
3871,"[0.70598593588897, 0.7187632906881848, 0.7339448502349809, 0.7489682841795517, 0.7167322869400943]"
3872,"[0.7254021358352425, 0.711550067181344, 0.7337043908472479, 0.7374424660852713, 0.7133665183282102]"
3873,"[0.716193267732105, 0.7288350848736751, 0.7392139934243205, 0.7371878144726008, 0.7023764799635701]"
3874,"[0.7179471705920893, 0.7420080658514085, 0.7096854863098147, 0.7173389950460014, 0.727634536862871]"
3875,"[0.6985327080244147, 0.7136671532846716, 0.7375787552258141, 0.7137129271437782, 0.7500205553467394]"
3876,"[0.7451039274568686, 0.728827032026824, 0.6973877589721708, 0.7010185895476332, 0.7435577005946739]"
3877,"[0.7229669401544401, 0.7245693430656933, 0.7529657433473511, 0.7310867878996812, 0.6904680287033229]"
3878,"[0.701780303030303, 0.738197013050457, 0.7297053300592229, 0.7312796208530807, 0.716137241399958]"
3879,"[0.7237235101692504, 0.7194836079497197, 0.7555911015445751, 0.7191801691998854, 0.6992164722000487]"
3880,"[0.731313499924698, 0.7239291747104247, 0.7198718170196594, 0.6938057170129713, 0.7430446886446885]"
3881,"[0.7102444816667431, 0.7186991318502443, 0.719825968664978, 0.7433727699302525, 0.7283524302830534]"
3882,"[0.7259928010857378, 0.7494733700803989, 0.715754096468959, 0.7139161104411874, 0.7181751811820012]"
3883,"[0.7378154611126748, 0.7308321822001926, 0.7303970001785608, 0.716870450009838, 0.7071481958838728]"
