,r2
2687,"[0.21123691218470775, 0.13573636757155516, 0.1731255117417012, 0.1541402329427759, 0.1905446522166051]"
2688,"[0.16129562448994417, 0.14992672935653817, 0.1788305276091603, 0.1761568602117396, 0.17769512486308314]"
2689,"[0.2138060294025761, 0.14649585736366233, 0.1772395015817685, 0.1412690903406869, 0.17610077558834303]"
2690,"[0.1956582727380347, 0.17777236495658355, 0.12227312219001207, 0.16010206866149868, 0.197403224127636]"
2691,"[0.1640838318508281, 0.19374883868408133, 0.16299259366431684, 0.13266955051292373, 0.20030671382830156]"
2692,"[0.18567583308252833, 0.17069169317443078, 0.16906298728352898, 0.15730255145275485, 0.17956261552269892]"
2693,"[0.18962480876568522, 0.1795599226484743, 0.1700048654185361, 0.14818017840823394, 0.16531611862328655]"
2694,"[0.13967575692354883, 0.1359091601865604, 0.1708712318135368, 0.21192928409078848, 0.18742238562043745]"
2695,"[0.14548355381254507, 0.16947188237229183, 0.19444124515473404, 0.11923273100422416, 0.21902843620127233]"
2696,"[0.16189756683888212, 0.19712536968586136, 0.17003808468599346, 0.15941920988950598, 0.18056879163684392]"
2697,"[0.1759473240046504, 0.17041144088935634, 0.16549048441185998, 0.19219933267317613, 0.16043972760629144]"
2698,"[0.18224687065157164, 0.1540755314056197, 0.1640787557095218, 0.18041203724209176, 0.16530045232311097]"
2699,"[0.18201386886410276, 0.17693386199331562, 0.1376761696588924, 0.183739848313205, 0.17756348382443754]"
2700,"[0.1738649297402972, 0.21260043957792574, 0.1618984518812725, 0.16444985797715128, 0.14163322240468867]"
2701,"[0.16317676570150264, 0.18558202588767936, 0.1597283960928555, 0.19249966070849045, 0.16650996532224915]"
2702,"[0.12357145088426136, 0.19839780673812413, 0.1752405862596691, 0.15620133291100968, 0.19806662950289544]"
2703,"[0.18047827871391242, 0.19241785180412152, 0.13655497931416227, 0.1870898200462392, 0.1612042337344638]"
2704,"[0.1367733735122082, 0.20032324968881443, 0.16998656199982054, 0.18256839850234852, 0.1512208454208669]"
2705,"[0.17905120733107482, 0.17574676222775776, 0.16716248038031156, 0.17103742882720296, 0.18030550394977907]"
2706,"[0.2053347301709929, 0.16517583617854448, 0.18959631771696062, 0.14513539998594616, 0.15678362177962035]"
2707,"[0.12130656556127195, 0.15618341319550133, 0.2079561615280251, 0.19116176176017297, 0.17871308804917774]"
2708,"[0.17832155801756744, 0.19631940800210745, 0.12061153008009129, 0.1710497732957741, 0.18973107930139654]"
2709,"[0.18666260661500533, 0.14181680469436841, 0.16441308670891386, 0.19560137070490524, 0.17707404990797482]"
2710,"[0.19136993622533394, 0.18734403505756925, 0.2060261683665635, 0.11899158890689643, 0.15028824767510318]"
2711,"[0.19940896044671863, 0.1759172899635122, 0.13756408491766292, 0.17656722653395407, 0.17506075602046467]"
2712,"[0.13238798903812654, 0.15187389898519432, 0.1880474501047923, 0.2124749001979822, 0.1730951761471785]"
2713,"[0.190785349413358, 0.17875064934416973, 0.14674090463677392, 0.14764398560113567, 0.19352584822797292]"
2714,"[0.14436563240598876, 0.1456169963010442, 0.1574420705515185, 0.20839366586320096, 0.19964727106090552]"
2715,"[0.12985558238057726, 0.16007771034982576, 0.18950708116714288, 0.194663187562223, 0.17568228192811997]"
2716,"[0.19115460070868384, 0.1654712580925447, 0.17099908152939913, 0.14992089769764316, 0.18985146907176953]"
2717,"[0.18739960827358426, 0.15223485151746186, 0.1516951066707426, 0.2123603332957198, 0.15560340689365804]"
2718,"[0.17205125170441649, 0.16955955729959615, 0.19841204291399372, 0.15121348653299005, 0.1608491967225294]"
2719,"[0.18332044751081455, 0.1726906304111665, 0.13733731384264802, 0.1584308958079087, 0.2094270944326445]"
2720,"[0.12173313626935944, 0.19274110118914334, 0.16623056509553225, 0.1824918841331633, 0.19124764494092683]"
2721,"[0.15166178711935152, 0.18638161856462931, 0.1921527237343994, 0.17852405957869244, 0.13296435684668673]"
2722,"[0.18469748954525556, 0.1975874593832877, 0.12285861472228421, 0.18656658953741878, 0.15738215726075877]"
2723,"[0.19858822385440222, 0.15840253450611785, 0.13982102504948624, 0.17115271959143386, 0.20040287187147088]"
2724,"[0.18746890629214408, 0.16027503621127304, 0.1290773704013971, 0.19690628229790508, 0.17629009716454191]"
2725,"[0.198114400113087, 0.16358367733720725, 0.1422334152551874, 0.17113496738917533, 0.17145198264084438]"
2726,"[0.18217122544581954, 0.15897813172725017, 0.18697252559247457, 0.16417360594957864, 0.16130987885687798]"
2727,"[0.20390066947033425, 0.1260840953739505, 0.1779293053959492, 0.19127494604638795, 0.1547613062421589]"
2728,"[0.20140589519186847, 0.12996756063690695, 0.1612233171377866, 0.18427640091669795, 0.1728187735508303]"
2729,"[0.1671948232104704, 0.18805946866540457, 0.17277912603394463, 0.15675323947647668, 0.18317324992111006]"
2730,"[0.20202427963883296, 0.15062225616374714, 0.13603278338584202, 0.1579119073391686, 0.2041516119963801]"
2731,"[0.17472944975428673, 0.1670119257230408, 0.1715058579947243, 0.1440896394295914, 0.2095503985508792]"
2732,"[0.16782935776358898, 0.20245131435720065, 0.1428398399428229, 0.17050873558000101, 0.18215339978669176]"
2733,"[0.19173058847846802, 0.11358128262765521, 0.1547210328594678, 0.22348078202574706, 0.16806296276480248]"
2734,"[0.20896632237660595, 0.1636088577035738, 0.17060900646196242, 0.12920579153310963, 0.18421848678603925]"
2735,"[0.18354941638598765, 0.1420065279465198, 0.19173114056147256, 0.1880468570109537, 0.1525062373511319]"
2736,"[0.17312585804981895, 0.1677808738317823, 0.1451564587103803, 0.18371297974514367, 0.16889697695340666]"
2737,"[0.19662645191643235, 0.1682005908671277, 0.152268565160131, 0.16757946798240886, 0.1764590240629893]"
2738,"[0.18289106272568034, 0.17203848217826612, 0.17556376525906148, 0.15641611174329217, 0.16435345068768314]"
2739,"[0.20180803336838116, 0.1651708407467778, 0.19575653658776448, 0.12806945774733558, 0.16347343682284365]"
2740,"[0.18072345179338534, 0.17332534804059085, 0.22509835605516448, 0.16613282061191326, 0.12229183405774913]"
2741,"[0.1683608026271446, 0.19639086745454049, 0.14030809862056148, 0.1591241807528626, 0.1839359024949625]"
2742,"[0.16618503356097647, 0.16649581982035955, 0.20396501864161776, 0.14024392922991702, 0.18875635618686892]"
2743,"[0.16053186727206448, 0.17564809934940828, 0.2080073085213815, 0.16412884156788732, 0.14502799428270052]"
2744,"[0.15673253909230656, 0.17439395943390457, 0.20415591209717, 0.1454419279605943, 0.183373431803595]"
2745,"[0.16455075523127827, 0.17281967461583247, 0.1490306353391152, 0.17168586394184937, 0.20044806788490366]"
2746,"[0.16821469927865107, 0.18135971268376216, 0.15735792108168156, 0.14912874007142074, 0.20596993771541816]"
2747,"[0.17969760567877002, 0.1576577213355247, 0.15886634340463923, 0.15986641658311518, 0.18952454063905144]"
2748,"[0.1818372292979713, 0.17676257476828594, 0.17622770857393677, 0.16090097815457038, 0.16260108461136158]"
2749,"[0.16997869471955296, 0.15166017182547542, 0.16447165782681905, 0.19266830436608295, 0.17434405722861035]"
2750,"[0.18170779799397807, 0.16995158637482177, 0.16550981734599501, 0.20060680409936527, 0.135212642579839]"
2751,"[0.16513753132359532, 0.187598417090589, 0.12273212166682401, 0.20278024830692953, 0.18596482645751966]"
2752,"[0.23783855585202662, 0.19460544599781504, 0.11399783518989215, 0.14531950873375232, 0.1720503958221039]"
2753,"[0.14851534338023953, 0.15893735062656678, 0.15442118324794507, 0.19108498874843727, 0.20574333874275852]"
2754,"[0.10824485756763058, 0.21465597511549905, 0.194814405276155, 0.13290978800183095, 0.19777542085139999]"
2755,"[0.15841653653309518, 0.17184679947101889, 0.21399383778291514, 0.16768862735049217, 0.15060181530972439]"
2756,"[0.20422756676435805, 0.13057999552381727, 0.14352835435809874, 0.21915661442657708, 0.15636951512628094]"
2757,"[0.17036652867162916, 0.10607976073414582, 0.149726409289902, 0.22317042347937288, 0.19570440872101014]"
2758,"[0.1891211614827728, 0.16908910721141457, 0.15729074453034297, 0.18015471000795924, 0.15239459671651312]"
2759,"[0.14974486307693735, 0.1832309472694621, 0.1624158159500102, 0.21675416265487146, 0.1514704993052599]"
2760,"[0.19633274877794726, 0.17456395364731425, 0.0953215376402865, 0.15316477273936158, 0.226345859718583]"
2761,"[0.16675124047762735, 0.2150452290630127, 0.19889733231215467, 0.12211377307817162, 0.14452117422615118]"
2762,"[0.14600526567438654, 0.14606755322999065, 0.18271900157304333, 0.1851772556976795, 0.19890419253676994]"
2763,"[0.13107389385035007, 0.1852274996355645, 0.18541386516594394, 0.14944160450599975, 0.18697202615523945]"
2764,"[0.16612522706113575, 0.16610358623639832, 0.18211109654207025, 0.2026178356293752, 0.14759639967022697]"
2765,"[0.1527421575287773, 0.1216686559049781, 0.22054053124673867, 0.18718941817884693, 0.15392651373993105]"
2766,"[0.19550257858004383, 0.18079938094139247, 0.17627968581830733, 0.15386814885851186, 0.15731768506941535]"
2767,"[0.17704915230402518, 0.16676992889766873, 0.19383847542016452, 0.13389215386209585, 0.18971355718444993]"
2768,"[0.1443732279758282, 0.15984598734796096, 0.20180708772685552, 0.17809331351079005, 0.17020524232726997]"
2769,"[0.15461979716255014, 0.16219551031795099, 0.16099312703557966, 0.18823213669446814, 0.18387832506939017]"
2770,"[0.14701065296763693, 0.16716964321670424, 0.17789582469212395, 0.18958797903839142, 0.1681143157237741]"
2771,"[0.2152140849072054, 0.20679140322112566, 0.14964346458381772, 0.16027560821542308, 0.13139390267980045]"
2772,"[0.1448061405919906, 0.1743387839868441, 0.1580600798305528, 0.2241961504175063, 0.14034356042379215]"
2773,"[0.19818920566964193, 0.11908434092285469, 0.19363563145582774, 0.16715348896852134, 0.18793004152537807]"
2774,"[0.18053543033439845, 0.17105845769825656, 0.13134711095210583, 0.17017484385958737, 0.2018204279067538]"
2775,"[0.1581645564940869, 0.21125756910726434, 0.1511746134361165, 0.13877020829447295, 0.19871025746142512]"
2776,"[0.17813803525441274, 0.15064609997271539, 0.15265469311216728, 0.18216405855110873, 0.18588951544830845]"
2777,"[0.152813998198836, 0.1764884603078769, 0.18521361845592454, 0.15961272303343932, 0.1860337226191986]"
2778,"[0.1734608580591226, 0.18666246253444685, 0.18526086906678674, 0.1328349437730756, 0.17384907675520922]"
2779,"[0.1859808164298965, 0.14609192126943715, 0.150655848918968, 0.1811589077784983, 0.20133485846720234]"
2780,"[0.15406463361685407, 0.1941123671333137, 0.17489861256732853, 0.18864332976150777, 0.14866884064050845]"
2781,"[0.17675210610869163, 0.18476904338170352, 0.17770774043118986, 0.16631550472213785, 0.16192429727086843]"
2782,"[0.14833953802966282, 0.17383623608393306, 0.16444305296386086, 0.1774564279995754, 0.20759657904694406]"
2783,"[0.15104605887494693, 0.1808765501701476, 0.17226993815083913, 0.16098111785524616, 0.19368922327695293]"
2784,"[0.0949351232494563, 0.16951867735313286, 0.203849744421704, 0.18834942180379755, 0.19847367385794568]"
2785,"[0.19322014815261324, 0.12303385514261733, 0.19006410554378173, 0.17001915232189402, 0.17720525472133275]"
2786,"[0.1828724902413671, 0.17758376759088668, 0.14221693710470462, 0.16078452851699976, 0.1772059468378172]"
2787,"[0.20493643183055477, 0.19616710645278634, 0.12555037237044187, 0.146068336903604, 0.18886157912706014]"
2788,"[0.1761674294912725, 0.12549460789211764, 0.18528870424306587, 0.18604543965746778, 0.18125686567849597]"
2789,"[0.19901015702277802, 0.15402121025802729, 0.17310260626568985, 0.15962683480818574, 0.1665424794406829]"
2790,"[0.18750721343957377, 0.14527624529159666, 0.14535160201377184, 0.1802590114722301, 0.20629115857681413]"
2791,"[0.20907249550668183, 0.15920311128225972, 0.20585139867934676, 0.16904851037150048, 0.10971175846959158]"
2792,"[0.17046515625313285, 0.18520823859202606, 0.1778242160543767, 0.18808973276794583, 0.13797361073282222]"
2793,"[0.18041938335858065, 0.18973047508924668, 0.14668909614008674, 0.17753164043471414, 0.1724692524249074]"
2794,"[0.17948796233901465, 0.1958556159354684, 0.12109398553479034, 0.18312337041621551, 0.17160332399679645]"
2795,"[0.1636942992232825, 0.18372856081700684, 0.19714533683420654, 0.12579957140488807, 0.19665712787668932]"
2796,"[0.14313509144261805, 0.17788588995483412, 0.16774650809710134, 0.17733366184909038, 0.18499441472177958]"
2797,"[0.1572594193786514, 0.15861688360167203, 0.14497662382362064, 0.19360320292468525, 0.21287885332753242]"
2798,"[0.17181510508440856, 0.17003072937860497, 0.2043884603616024, 0.18297353854589316, 0.13724865022303545]"
2799,"[0.1759724460633002, 0.17729564721740843, 0.19685189342358855, 0.179872301846158, 0.12339810127399287]"
2800,"[0.18725922079343138, 0.1704892274848363, 0.10795814051055419, 0.1701363028130125, 0.2047669452510953]"
2801,"[0.18068181644990688, 0.16670213920989208, 0.15943478259672594, 0.17747426531122412, 0.17839409785929616]"
2802,"[0.15577491172033664, 0.15544320838151493, 0.157852528669008, 0.20826072884269298, 0.1698514222644817]"
2803,"[0.1579569200158195, 0.1786317273868846, 0.18016538855616626, 0.15097210801426975, 0.18865684378799763]"
2804,"[0.16749988473587707, 0.13513050621567235, 0.1840225499196888, 0.18764970657133595, 0.19045382146923495]"
2805,"[0.1698934819235962, 0.15600619523538417, 0.19041681611561745, 0.155590306522712, 0.19395220063536556]"
2806,"[0.2006826971796115, 0.16724167293081638, 0.14940020898621897, 0.15393884925314483, 0.18415219124995186]"
2807,"[0.1731064278062998, 0.14116419546994674, 0.17444072095806695, 0.17832969807516197, 0.1857114147823704]"
2808,"[0.17658404231967817, 0.17765410125215408, 0.17142026209229577, 0.17387084867724423, 0.1698910839310137]"
2809,"[0.16364897235975484, 0.15624818775102978, 0.15865559164597576, 0.1920500487290402, 0.18916600219500657]"
2810,"[0.19657965221563267, 0.15825868693261702, 0.19919357645210323, 0.17027561337086072, 0.13685271889464634]"
2811,"[0.1662042753056756, 0.13038273305360393, 0.2248482830078945, 0.14557455556519383, 0.17849970958944228]"
2812,"[0.16593054517188477, 0.18557052120149375, 0.17482963937543738, 0.1712744779669768, 0.16626933822290313]"
2813,"[0.19348159383583363, 0.14836206683280662, 0.12670447252076722, 0.19096569140305453, 0.19343165161997855]"
2814,"[0.15377555495174078, 0.1684585248427296, 0.22413853931987004, 0.1557779939059214, 0.16237334465559983]"
2815,"[0.18008223915445054, 0.10330865972619008, 0.16213673410647933, 0.19990285004063446, 0.21119650953909708]"
2816,"[0.14308119183983148, 0.1379982657304455, 0.20215401695516744, 0.16455814086464593, 0.19952084743188458]"
2817,"[0.16212152510596445, 0.18438861988028155, 0.18149066458981244, 0.20832274574545007, 0.13420892980171395]"
2818,"[0.13347399191395104, 0.15682469362441476, 0.17914835547094077, 0.21152542455508405, 0.16405123212685935]"
2819,"[0.16822070645717713, 0.1662138652658568, 0.17201577409716595, 0.16169851077085984, 0.18945268387027492]"
2820,"[0.18907907650787603, 0.1375119362993491, 0.17254754942524309, 0.15184405337408624, 0.21189226468061806]"
2821,"[0.1924877861496075, 0.13868105109575368, 0.178218025985176, 0.18932588094291136, 0.14684020761143401]"
2822,"[0.1698852639940811, 0.2135813969848237, 0.17389276406926957, 0.15972547868476772, 0.13871428580705591]"
2823,"[0.17471570363180644, 0.16893758994016606, 0.15892722921342994, 0.19298989514359044, 0.16501381695985928]"
2824,"[0.18063225261844074, 0.1746233696590117, 0.2069375119931015, 0.20601569791311425, 0.09440287613244847]"
2825,"[0.20726039230078852, 0.18015016229064884, 0.19447619200328214, 0.13159507325987352, 0.13882710289272293]"
2826,"[0.17114908381528238, 0.16689137993235936, 0.13242673810613215, 0.20321286694262697, 0.18635112555824984]"
2827,"[0.17243717394430613, 0.15242433061808358, 0.1748547818479087, 0.18643892050163036, 0.17072986317486116]"
2828,"[0.19007923042891317, 0.18468122530331987, 0.1378053157834681, 0.16511321998665296, 0.17580550737941347]"
2829,"[0.19748984618512255, 0.17230195055776365, 0.12843789397412508, 0.16661930575230743, 0.1878665095026567]"
2830,"[0.15673827257082085, 0.17866618048370553, 0.1915601430706949, 0.1760836331734067, 0.15737178846639666]"
2831,"[0.13918613961275528, 0.16412290047090639, 0.19015244700077505, 0.1929267563569277, 0.17736561598590506]"
2832,"[0.1996918367023124, 0.1996031960793152, 0.13526802441984276, 0.1825717708757656, 0.1382532650081595]"
2833,"[0.175481241837669, 0.17790397189391416, 0.17629066651415815, 0.15852319822507877, 0.16358735928567203]"
2834,"[0.2191365999220356, 0.14054398712399696, 0.15172150811375718, 0.15911778738646454, 0.18355130547075127]"
2835,"[0.18834504710941802, 0.1672068044723105, 0.19401835563323067, 0.16801959308047365, 0.13729788903176787]"
2836,"[0.14030994767391658, 0.1782840600078005, 0.1253322900956454, 0.19702033687336562, 0.2168260169373477]"
2837,"[0.1664037062647178, 0.14368333896925678, 0.17974510093590945, 0.21386690331576275, 0.16020712843912566]"
2838,"[0.1817665327225476, 0.16413000447561565, 0.1760265165725483, 0.15520997957564286, 0.1826123002965383]"
2839,"[0.1647706007470371, 0.19542271802179123, 0.1340350335006083, 0.15967214624542925, 0.19648010187418896]"
2840,"[0.150181055583682, 0.14673376848673947, 0.18283238168724147, 0.17732460831096597, 0.19758966373950626]"
2841,"[0.15215131780606073, 0.13860435027310836, 0.19117742138214444, 0.2036498512656819, 0.17892004118049532]"
2842,"[0.19888718885525292, 0.12424344970314039, 0.22825125430671434, 0.17031756683907961, 0.13490328060169932]"
2843,"[0.16349854206823355, 0.13675009535519567, 0.16428570341576532, 0.19020595135707852, 0.20154622588116855]"
2844,"[0.12344444170234692, 0.2138564965170474, 0.1609614799255349, 0.16995851616474222, 0.19837785946601638]"
2845,"[0.1493406249653031, 0.12581933560142056, 0.19077137057287374, 0.14633440215232785, 0.24139371588374314]"
2846,"[0.19148489558377535, 0.1887365949753841, 0.15676323017457006, 0.17332110505081055, 0.1504152993823542]"
2847,"[0.17445034743080945, 0.20761633563330872, 0.13528780906127635, 0.1788264519561813, 0.15677272283129984]"
2848,"[0.18776588974750452, 0.15932219455623386, 0.18362271595209778, 0.16314070301046413, 0.1719096912619713]"
2849,"[0.16687454819854997, 0.18847419657960063, 0.17162715050042132, 0.18790010533585833, 0.14782677960934898]"
2850,"[0.14446192838408456, 0.18090831764790372, 0.2243175253522811, 0.1520114692182628, 0.14291214100159633]"
2851,"[0.19057964333627353, 0.11863770047226463, 0.21044217733632975, 0.19188149283331812, 0.14526644256200538]"
2852,"[0.1361146621502125, 0.18410171265037867, 0.18635306446725797, 0.15810772784325533, 0.1890647320050648]"
2853,"[0.19774506218739452, 0.1603872641324201, 0.16688203707407878, 0.20863926928742327, 0.13204038675525953]"
2854,"[0.206630220203876, 0.16148606254050335, 0.15109988219686754, 0.16070547952747616, 0.18190322146581428]"
2855,"[0.18279238901778028, 0.16755133297278813, 0.18739617893023774, 0.17139920667469544, 0.15279738422634093]"
2856,"[0.1335308824089031, 0.17221745195566518, 0.17470308630747688, 0.19418885083435766, 0.18804858806188662]"
2857,"[0.17803043683434938, 0.20489519187228655, 0.17582211711483964, 0.18455999117121025, 0.11449723490763275]"
2858,"[0.1485743672495603, 0.19465505446547848, 0.18744117343557531, 0.14232111640555922, 0.1872681317360937]"
2859,"[0.10780741446373698, 0.18975962202086616, 0.13716205256709435, 0.21393495087450787, 0.19374174953810452]"
2860,"[0.20639477207613854, 0.17096074916202664, 0.16092516291271153, 0.16371109084238455, 0.1417941295606252]"
2861,"[0.2284279613963418, 0.18716842896541508, 0.1284901442048707, 0.18295280178415296, 0.1257766477793203]"
2862,"[0.21188041391180001, 0.19923929433736431, 0.17147225527259402, 0.1083713102292192, 0.1487826335648137]"
2863,"[0.17284224326401498, 0.15597098821495237, 0.16900775069224738, 0.17195154709690763, 0.19090855797251616]"
2864,"[0.1024277758286477, 0.16939416083686332, 0.1732282272914809, 0.2399317299025946, 0.1760036077701599]"
2865,"[0.16136246136451704, 0.2035624826040504, 0.157005454331553, 0.17010596022181979, 0.17265859598160072]"
2866,"[0.19907397038484154, 0.184523578680575, 0.13326545794436306, 0.1572576446484092, 0.17345580296328578]"
2867,"[0.18091397665233866, 0.1220173954066508, 0.16135805019053118, 0.18603142807934503, 0.1941356152096233]"
2868,"[0.17654503513612518, 0.1516525209766877, 0.15143770228551878, 0.17438762314672107, 0.1926426642654283]"
2869,"[0.13050273064205797, 0.234038871481972, 0.13363484629671718, 0.16334890780788325, 0.19053642740985244]"
2870,"[0.1854275605320974, 0.17493037159143798, 0.13649507585206533, 0.20509453546342493, 0.1639186012182947]"
2871,"[0.20228491682132566, 0.1541197024609754, 0.1985130511244455, 0.15537442233064613, 0.1241230519931441]"
2872,"[0.19340261705923156, 0.17082179515659357, 0.12968661363819822, 0.18930175903949753, 0.17885569290545478]"
2873,"[0.2148866168407696, 0.17230297655404803, 0.15875812011307044, 0.16668744588529538, 0.15521533166218693]"
2874,"[0.1473009494164662, 0.18581967437020697, 0.16769995134988014, 0.17633222391822134, 0.18280402465753232]"
2875,"[0.18372724415173314, 0.13669936506393277, 0.20110135994401312, 0.15208738258715537, 0.17979570128117728]"
2876,"[0.1992267732707672, 0.1861039390495759, 0.15241885449859427, 0.15382735082935028, 0.16847877851961124]"
2877,"[0.1668987381550634, 0.18264198354640027, 0.17974495559118298, 0.1398947267626559, 0.18572639906977528]"
2878,"[0.15633357769243517, 0.16615023328259948, 0.14720102481059671, 0.19232357485200924, 0.19263576041967145]"
2879,"[0.17488892132474076, 0.15347610487306862, 0.19842351777807243, 0.14848028722754503, 0.1866564458052511]"
2880,"[0.19662209156366672, 0.16644048258547972, 0.15038230313398326, 0.16287610220279825, 0.17736286554695835]"
2881,"[0.18400664296030322, 0.1858504487448055, 0.13847829318935856, 0.18734710520135311, 0.16541181927977022]"
2882,"[0.1371022173776809, 0.18216978267150463, 0.18955081179191424, 0.17963786772945112, 0.1644607847831765]"
2883,"[0.166219548703205, 0.1740596531597035, 0.14911359192080031, 0.1831657713012691, 0.18505492467981455]"
2884,"[0.17908998836440226, 0.19657986016438544, 0.18745837877814675, 0.1644644256393526, 0.13102345026148254]"
2885,"[0.16404372872018902, 0.17604741103873822, 0.1646401687537734, 0.20089289922944464, 0.13681236273471198]"
2886,"[0.21161761730216733, 0.14956675085339544, 0.1314888036491022, 0.18095349757815227, 0.1801210800830796]"
2887,"[0.15313367820670654, 0.15972140287805547, 0.15603983743858518, 0.2305788048438101, 0.15575430207482233]"
2888,"[0.18727679108274753, 0.16495944643440796, 0.19119926999810577, 0.16922901463737428, 0.14107934386963505]"
2889,"[0.16598412787483885, 0.17877530627333937, 0.1900547592078854, 0.13149870421422316, 0.19694685396307854]"
2890,"[0.17739076326491043, 0.22012116538154902, 0.11715140627462228, 0.1415319113834156, 0.16968950353619416]"
2891,"[0.20675465170105567, 0.15473817277544588, 0.1589007577688929, 0.19213673901374528, 0.1467540599395144]"
2892,"[0.13666024056335402, 0.1607059306609392, 0.18393916751023132, 0.20981854577457737, 0.1613699859875114]"
2893,"[0.1686282756181975, 0.17529235524916897, 0.20041719060121022, 0.15062928334720227, 0.17013708215324364]"
2894,"[0.1756463251947823, 0.15808016871230413, 0.18173161937045057, 0.15884222947227633, 0.17583814156270505]"
2895,"[0.12470560263141761, 0.1796331152238163, 0.19015084863636667, 0.18761453909209802, 0.1684630973551018]"
2896,"[0.167155039578471, 0.14477583996068033, 0.15731005780533536, 0.20142733998512719, 0.18047167458787905]"
2897,"[0.18572680317654455, 0.1700902462560102, 0.1606510516588101, 0.13451086796100298, 0.2046097294147462]"
2898,"[0.13424708547257558, 0.14002637119051253, 0.1628869814786904, 0.1657226123483042, 0.24393708887820764]"
2899,"[0.16336057110350077, 0.1645312579922269, 0.19979363364972647, 0.17284701596510976, 0.15400627029693237]"
2900,"[0.21359793212638767, 0.16512319650785645, 0.17679601018723234, 0.1514702985246018, 0.1548009352389741]"
2901,"[0.13798466760948458, 0.1865879807871892, 0.1912354379057346, 0.17301330277173965, 0.1725463771384872]"
2902,"[0.1746675539026682, 0.16553720967913177, 0.1772015100162122, 0.12342391384381846, 0.2065299992017997]"
2903,"[0.1678446138937184, 0.16043187420478522, 0.18609985052648192, 0.16413928165453373, 0.17674910585861858]"
2904,"[0.14897252883643686, 0.20331082376346554, 0.18034085698915037, 0.18583602526835052, 0.14755126044930222]"
2905,"[0.153252174782316, 0.1827805935342074, 0.19084323167462758, 0.1628017443489307, 0.18236510021610153]"
2906,"[0.17509011686548415, 0.17613282597076296, 0.17036319456046556, 0.14781308793541714, 0.18898999210658374]"
2907,"[0.14567666729539552, 0.18391715279628718, 0.15333321231085162, 0.20461424772571424, 0.16903785981061403]"
2908,"[0.20088937644196736, 0.1531607398292697, 0.19486855402022785, 0.17103591213508929, 0.14092288712737677]"
2909,"[0.19818665174897465, 0.14562635069495444, 0.1189780701286588, 0.17657632146760838, 0.21678379759011202]"
2910,"[0.16644588282367445, 0.15321439859356534, 0.16983762469470876, 0.1841064729307873, 0.17353923574349817]"
2911,"[0.14045827327906846, 0.21741412778741132, 0.17095743960827037, 0.1960891716066171, 0.14302560974197487]"
2912,"[0.16776368473819514, 0.16980258297158157, 0.19050954545666265, 0.1622332557847973, 0.163682092075625]"
2913,"[0.19016818747307485, 0.17146534949756254, 0.1782100913740391, 0.15066905962981025, 0.1731463398961689]"
2914,"[0.20439580147266245, 0.12462310342025784, 0.13679495515536655, 0.206989132286733, 0.1782326625055043]"
2915,"[0.22213724712346616, 0.1646870442559777, 0.14332676616124873, 0.1599184668190764, 0.16804005475714567]"
2916,"[0.16642911323370047, 0.15108627904897165, 0.16325230710661243, 0.19078717930254407, 0.19499622044632303]"
2917,"[0.18135476481454282, 0.17581735707542046, 0.20345285319986117, 0.14738027595555925, 0.16172866061659974]"
2918,"[0.2242993558365597, 0.11243768797054743, 0.21033980631714677, 0.1528618891243051, 0.15347816973356598]"
2919,"[0.1990581458569206, 0.1829591120900067, 0.1711105279957983, 0.15545847265044554, 0.1513363529581947]"
2920,"[0.19862383652298177, 0.13951209900559902, 0.19083019803709422, 0.20900408111339097, 0.12088341066314956]"
2921,"[0.17973837562012307, 0.2175085215797672, 0.14293875171970116, 0.1493136360141173, 0.16542597517535484]"
2922,"[0.1634835763729925, 0.199019281511712, 0.18884248281272475, 0.18755731856419744, 0.09962746734733963]"
2923,"[0.17805153041469335, 0.13411725852467715, 0.18825051328936404, 0.20232821836916104, 0.1481536597928016]"
2924,"[0.18833527673418382, 0.1496972780212461, 0.1407995292336509, 0.1501513256938125, 0.21759060938046337]"
2925,"[0.16933574983237287, 0.19579918421376508, 0.18180891718055725, 0.1770879363058817, 0.13681878991587337]"
2926,"[0.13877185245902668, 0.19347343943992612, 0.18300595763465644, 0.1790661077057203, 0.1735971232677982]"
2927,"[0.16514762735374555, 0.17392156301352224, 0.1639545014223579, 0.14393409471079577, 0.19700415975713859]"
2928,"[0.18579374445352304, 0.17490573096853035, 0.14874556489292212, 0.17500738883164524, 0.18120048274519096]"
2929,"[0.18517454775508124, 0.20253982792420577, 0.15631842846092325, 0.1561864818676566, 0.15081796526410873]"
2930,"[0.18598892056736582, 0.20519699308021233, 0.1641757155220679, 0.17007093834067954, 0.14918158391053749]"
2931,"[0.16575834794277788, 0.1599044110061415, 0.16044505974387147, 0.220113250389669, 0.16190229844547221]"
2932,"[0.1950385964173149, 0.18952641869774256, 0.14142595397286872, 0.15023722221606972, 0.17887787472437877]"
2933,"[0.14407274361535038, 0.17150663542014144, 0.1875157867557058, 0.1565531370004788, 0.19152393182452776]"
2934,"[0.19055363339755615, 0.1558312679610142, 0.16648314818539856, 0.20840827661472128, 0.1340302375225214]"
2935,"[0.20502759822315397, 0.18664519673742486, 0.12362267496005297, 0.20022508086069524, 0.15157347808808896]"
2936,"[0.13789481194545072, 0.18806956852675216, 0.1889460855216154, 0.1586521592760295, 0.17355715559471818]"
