,roc_auc
4211,"[0.680336969653251, 0.6751466178471085, 0.6693179180449677, 0.6706181248064862, 0.6746574167632923]"
4212,"[0.6710187444222421, 0.6754067517962439, 0.6778496138128091, 0.6746020377529026, 0.6710413680926901]"
4213,"[0.6759483264137066, 0.6793303373291106, 0.6717686254768422, 0.6665520491671894, 0.676694275849546]"
4214,"[0.6774560305559645, 0.6746812876682408, 0.6775257357671002, 0.6713649564139522, 0.6689985106120457]"
4215,"[0.6735948468793913, 0.6745768540013816, 0.6772035540582962, 0.6752146038196476, 0.6693648595579461]"
4216,"[0.6711039352179803, 0.6687662909419724, 0.675882781938547, 0.6776278118784194, 0.6764012725365495]"
4217,"[0.6693460882377148, 0.6710448152715093, 0.6786513100950576, 0.675650142729247, 0.6751916091343124]"
4218,"[0.6783536659933493, 0.6719358835083709, 0.6791122644898333, 0.6685649432872734, 0.6721941290239873]"
4219,"[0.6765352897870707, 0.6743364857421766, 0.6694618238364456, 0.6767328981372909, 0.6730862262910517]"
4220,"[0.6760335030646871, 0.6868665700590076, 0.6677528276771922, 0.6693709314044621, 0.6703137681721623]"
4221,"[0.683717119287502, 0.6692619515317184, 0.6672570056713388, 0.6752482113119109, 0.6748114044441927]"
4222,"[0.6804991413114346, 0.6726945387704854, 0.6719540837101763, 0.6729517558307377, 0.6720533692254681]"
4223,"[0.6752995836031401, 0.6785352100344204, 0.6738857364097146, 0.6710670474773255, 0.6716324415553571]"
4224,"[0.6734239420299653, 0.6772495693571122, 0.6708247191800308, 0.6754181283426924, 0.6728886972454737]"
4225,"[0.6715701902178125, 0.6777313827011122, 0.6753813227047205, 0.6748454264667777, 0.6705825808958392]"
4226,"[0.6748928166511418, 0.6725756549272804, 0.6768832008989573, 0.6679865198421162, 0.6777407521871897]"
4227,"[0.6737134120794964, 0.673571039989241, 0.671909151558923, 0.6740591194291952, 0.6767166426556865]"
4228,"[0.678494030482249, 0.6745105806201267, 0.6728704660603944, 0.6722949881705201, 0.6718902759787451]"
4229,"[0.6702253352762212, 0.6754382534168015, 0.6730621328049275, 0.6740508240968308, 0.6771411416881054]"
4230,"[0.6780012774910577, 0.6714105137501626, 0.6728276281482523, 0.6792337791335896, 0.668564657776981]"
4231,"[0.6765858434753427, 0.6698108198382636, 0.6722711722629616, 0.6781536616900705, 0.6733884547216775]"
4232,"[0.6757686218429958, 0.6740531893633251, 0.6679358504455598, 0.6761370358996955, 0.6762887176039294]"
4233,"[0.6743170820531602, 0.673143415397573, 0.675093733932834, 0.6708517582272518, 0.676557204459687]"
4234,"[0.67023716455736, 0.677987317361452, 0.6757644102928204, 0.6728664598151655, 0.6733130553235945]"
4235,"[0.6727280735387703, 0.6746795540670271, 0.6672096917757444, 0.6740288806026637, 0.6811834841595409]"
4236,"[0.6706407453302125, 0.6749010376370341, 0.6761665743522756, 0.6780475386235402, 0.6704558356182063]"
4237,"[0.6791553384373035, 0.6773483069273402, 0.6660674227277322, 0.6725541432046785, 0.674763259396462]"
4238,"[0.6723638157903988, 0.6699597469942654, 0.6683209383032608, 0.6787764270126442, 0.6810446189631129]"
4239,"[0.6799765779648748, 0.6746575329273347, 0.6709935908514939, 0.6688671334935702, 0.6757766585359017]"
4240,"[0.6777711898809111, 0.6729081265920259, 0.6721570922951856, 0.6688476397159062, 0.6783862798346999]"
4241,"[0.6748748918282834, 0.6759539000112647, 0.676960656202608, 0.6745761843925568, 0.6678544462038252]"
4242,"[0.6725366050665426, 0.6800925358878687, 0.6680524282011481, 0.6777069152092857, 0.6716320582243775]"
4243,"[0.6745586905883092, 0.6774417985457265, 0.673166764026426, 0.6687803039064623, 0.676071690267298]"
4244,"[0.6725710763837566, 0.6797365737892062, 0.6728004991628675, 0.673163429195325, 0.6719611359062158]"
4245,"[0.6729835698398552, 0.6749041824785822, 0.6742485166629615, 0.6699951303200536, 0.6780865993463949]"
4246,"[0.6774414200148517, 0.6765766642736895, 0.6749459807910877, 0.6740936205796124, 0.6670091322903311]"
4247,"[0.6725761843872337, 0.6740867120843205, 0.6760856840557891, 0.6727520019403019, 0.6745150106197404]"
4248,"[0.6746472900970852, 0.6711467642094291, 0.6739468672100558, 0.6753077294116057, 0.6750824777941772]"
4249,"[0.6759842177462141, 0.6723542519560884, 0.672897474777051, 0.6718046621269143, 0.6768906617069952]"
4250,"[0.6666236061985654, 0.6726901427067524, 0.679223299741357, 0.6737179572586521, 0.6778649956452403]"
4251,"[0.6748465954341614, 0.6763358881342333, 0.676358038363027, 0.6734162796247124, 0.6689179018006626]"
4252,"[0.6683767797012323, 0.6672388512056237, 0.6862600395406805, 0.6728626083985253, 0.6753039384929865]"
4253,"[0.6761798269234244, 0.6674004563871481, 0.6728023405320074, 0.678797516843167, 0.6752197976039664]"
4254,"[0.674634189790279, 0.6688798873835101, 0.6716045743804664, 0.6798194493656086, 0.6749472664158513]"
4255,"[0.6755206528166326, 0.6694238504699658, 0.6749009064163507, 0.6743768852203077, 0.6757183832657965]"
4256,"[0.6744291519771263, 0.6775835470800773, 0.6713183542640953, 0.6709085983267423, 0.6755357261605285]"
4257,"[0.6741039156421931, 0.6756378163337472, 0.6729550863178319, 0.676009063415677, 0.6715466602084783]"
4258,"[0.6703887646268789, 0.6780505483730773, 0.6766368686087407, 0.6711615751373811, 0.6739038456886624]"
4259,"[0.6751741053110468, 0.6746256438932259, 0.6767939760287454, 0.6761193538539442, 0.6673936607709691]"
4260,"[0.6742105727492763, 0.6689562888689801, 0.6766845260182168, 0.6738862062032003, 0.6762544794999157]"
4261,"[0.671406581167187, 0.6712347509832886, 0.6809089523349584, 0.6707743670976596, 0.6755515177032764]"
4262,"[0.6774269271755378, 0.6770217144176093, 0.66789482017813, 0.6693677195750841, 0.6784625314398126]"
4263,"[0.6775069466982947, 0.6795986504405095, 0.6705483694641416, 0.6768191138965705, 0.6655319868507185]"
4264,"[0.6715520344404449, 0.6759633329126976, 0.6748687746780588, 0.6750703057427896, 0.6724663832349457]"
4265,"[0.6760332278236539, 0.6701644434149112, 0.6789534337355186, 0.6683189312083234, 0.6765663846065012]"
4266,"[0.6763067481277841, 0.6714983314062908, 0.673083112907528, 0.6760539503841736, 0.6729521774497225]"
4267,"[0.6736248896238156, 0.6712828913109339, 0.6761698587515464, 0.6803379780102304, 0.6684229231637513]"
4268,"[0.6689912556664939, 0.6814384128320964, 0.6769422610322132, 0.6734217541964101, 0.66954330936286]"
4269,"[0.6694641597084071, 0.6701595243724756, 0.6763823671368128, 0.681424840303345, 0.6728075782486412]"
4270,"[0.6758264131049165, 0.6746500883421058, 0.6719690151926132, 0.6776757613759884, 0.6697576635649025]"
4271,"[0.6750855339843588, 0.6759931791306385, 0.671309700468567, 0.6745433429727391, 0.6732386212302407]"
4272,"[0.6783158385975989, 0.6690184802430293, 0.6737364960739578, 0.674724803006977, 0.6743604124440171]"
4273,"[0.6753353361165071, 0.6749908335145709, 0.6745936578468089, 0.6711537275005431, 0.6740662600813061]"
4274,"[0.6753925855567756, 0.6726532982219373, 0.67593246217025, 0.6772056958893744, 0.6687141696223546]"
4275,"[0.666276884957269, 0.6752281591958893, 0.6763367004949339, 0.6790688344613646, 0.673453938931726]"
4276,"[0.6721618847085946, 0.6755224580413398, 0.6788935562226509, 0.6715100323894683, 0.6718698744654716]"
4277,"[0.6778461280548809, 0.6723087780984741, 0.6738004769844708, 0.67138320847752, 0.6748477046181649]"
4278,"[0.6728449148916594, 0.6612143577002967, 0.6748129843679341, 0.6820329011005971, 0.6794219638524512]"
4279,"[0.6796618090570912, 0.6663004365726368, 0.6740273072744111, 0.6760326552275628, 0.6740096929975328]"
4280,"[0.6698118325824146, 0.6806288429122128, 0.6752324917535163, 0.668295276102797, 0.6760825885730631]"
4281,"[0.6717130904996302, 0.6688386562581704, 0.6790143618833935, 0.6728900140783382, 0.6774831411570791]"
4282,"[0.6741082807162407, 0.6668345700092452, 0.6793914545345762, 0.6790248067634034, 0.6709778022572399]"
4283,"[0.672566036592754, 0.672095578481085, 0.6708810845883822, 0.6755788586056946, 0.6788520242090048]"
4284,"[0.6760235614321606, 0.6768677196483259, 0.669739910351046, 0.6763962927411818, 0.6712397096209674]"
4285,"[0.6721796838253405, 0.677069504196796, 0.6702298374444077, 0.6725795469213346, 0.6780209355565495]"
4286,"[0.6795930540192396, 0.673710076661836, 0.6708956341500176, 0.669000185391568, 0.6765479075645237]"
4287,"[0.6792229654297418, 0.6613716422352037, 0.6807611533315572, 0.678138091965582, 0.6700642744657344]"
4288,"[0.6725459666119373, 0.6727288636695142, 0.6731113677134111, 0.6757694993884533, 0.6758851021447007]"
4289,"[0.6721427203562338, 0.6671853608083015, 0.6769527022602913, 0.6788924498255315, 0.6750872228582719]"
4290,"[0.6698021284873967, 0.6752888846536829, 0.6693474953409564, 0.678944616059725, 0.6764998987531293]"
4291,"[0.6744388438306619, 0.6747535960691915, 0.674982944941744, 0.6713278445530823, 0.6748286356952633]"
4292,"[0.6735501918360494, 0.6736086251581959, 0.6686313639488505, 0.681211026454342, 0.6730316742303117]"
4293,"[0.6740921118966317, 0.6741580370463502, 0.6743617863229654, 0.6760022533570039, 0.6714085987193606]"
4294,"[0.6790901561386485, 0.6699490583254091, 0.6747923921006087, 0.6755829215457995, 0.6706721627009533]"
4295,"[0.6745583690181334, 0.6730667509419473, 0.6733793449716708, 0.6771044912573948, 0.6718914208257877]"
4296,"[0.6788495368166031, 0.6673574115152549, 0.6711743447218741, 0.6769252454480891, 0.6759613092295887]"
4297,"[0.6651816155605533, 0.6753671071186892, 0.6833520953614926, 0.6703781925705374, 0.6758008577411307]"
4298,"[0.6702549548135219, 0.6774499934040326, 0.6734693547101447, 0.6748642263195503, 0.6741644390588623]"
4299,"[0.6767018181312832, 0.6797887604727486, 0.6718251184945014, 0.6692220899164734, 0.6723047875235673]"
4300,"[0.6699288752668695, 0.6738565970383936, 0.6772507643200296, 0.6722163298919605, 0.6767774373191741]"
4301,"[0.6767368790102908, 0.6740760181200312, 0.673911002138727, 0.6730199828000983, 0.6720783495933413]"
4302,"[0.6775959922186777, 0.672734190449085, 0.6726536502756728, 0.6709911150509896, 0.6762131069158838]"
4303,"[0.6726647249698179, 0.6760170375231426, 0.6781866731677803, 0.6731950651913783, 0.6701662585601674]"
4304,"[0.6725166696678225, 0.6739069919264585, 0.6740838359257381, 0.6749315138966521, 0.6747605821466803]"
4305,"[0.6738096855725441, 0.6734754722512892, 0.6758157481825039, 0.671988389768787, 0.6751693447490683]"
4306,"[0.6706019692403663, 0.6713619217648868, 0.672252397225634, 0.6808904711995459, 0.6751718155623945]"
4307,"[0.6721940126839697, 0.6759836387573543, 0.6743710230981479, 0.669710251591857, 0.6778239767873204]"
4308,"[0.673336130701156, 0.67125335264211, 0.6773218634300567, 0.669126873283128, 0.6788954544190212]"
4309,"[0.6742279284648245, 0.6756437613564594, 0.6728031505300274, 0.6788355606029176, 0.6684787649697027]"
4310,"[0.6749405103123071, 0.6746558737048349, 0.6779854005778625, 0.6775435478602745, 0.6649619265785025]"
4311,"[0.6693057026926731, 0.6777917635056254, 0.6734433529059826, 0.6743000076527028, 0.6753220160026805]"
4312,"[0.6685352132311445, 0.6780557573556121, 0.6740737197438837, 0.6727783234984879, 0.6769264385503557]"
4313,"[0.6688537814513331, 0.6768790600709502, 0.6774955803682203, 0.6702296080264762, 0.6767326298692123]"
4314,"[0.6753525385554919, 0.6722456915929532, 0.6682403888745239, 0.6723448289217085, 0.6817214615073127]"
4315,"[0.6821942498604195, 0.6690611876704529, 0.6702964888884476, 0.6740993468493764, 0.6747054885767385]"
4316,"[0.669884162320365, 0.6816670784006518, 0.6717110008100161, 0.6718581653382639, 0.6750358704666721]"
4317,"[0.6714256123087078, 0.6740927050233907, 0.6800075514352306, 0.6704684968794673, 0.6736641126446076]"
4318,"[0.6760801685350105, 0.6770535910102651, 0.671273954470441, 0.6742200624813016, 0.6715890497359125]"
4319,"[0.6755516108847295, 0.6766342691752689, 0.6723083666543115, 0.669680688950671, 0.6761753946719798]"
4320,"[0.6732320873404646, 0.6668192608498289, 0.673280860801038, 0.6804041538900256, 0.6764012974797974]"
4321,"[0.6709406104487957, 0.6773337302264473, 0.673480065454824, 0.6724813064942381, 0.6756812625531659]"
4322,"[0.6715609713389927, 0.6736986545643427, 0.6739706204854832, 0.67680756039227, 0.6742516089846834]"
4323,"[0.674901405863291, 0.6656612231112226, 0.6842030291845261, 0.6676254741299021, 0.6771446339950027]"
4324,"[0.6829025363058709, 0.6751064189794082, 0.6713437101214792, 0.6670090454677172, 0.6737744371352063]"
4325,"[0.66703791648915, 0.6794777006067966, 0.6739531641434061, 0.6764156404730142, 0.6733339518857542]"
4326,"[0.6649226966636432, 0.6766634092849304, 0.6719803707723607, 0.677350697672628, 0.6790483832757578]"
4327,"[0.6763507176522814, 0.673506997147871, 0.6716681709358838, 0.6724361691124339, 0.6762922961954457]"
4328,"[0.6749886648824798, 0.6695413137712716, 0.6790291286763613, 0.672667642305947, 0.6739621695642768]"
4329,"[0.6802655801718659, 0.6757974945016844, 0.6697399281278779, 0.6719044376376104, 0.6722920669154135]"
4330,"[0.677651511369241, 0.6718649745736571, 0.6760504525079243, 0.6723129358237392, 0.6721013456984518]"
4331,"[0.6646402737418955, 0.6753854529305235, 0.6796117375492351, 0.6732089935829147, 0.6775025102117884]"
4332,"[0.668775517974861, 0.6770487889580482, 0.6749795368726051, 0.6691568322263576, 0.680093429638682]"
4333,"[0.6781508184709146, 0.6734675226197604, 0.6737368418120349, 0.6730439304634349, 0.671522719957831]"
4334,"[0.6717100420702461, 0.6767707816174586, 0.6716762074630916, 0.6707171015916383, 0.6790711638199269]"
4335,"[0.6722554647740022, 0.6769772429673556, 0.6748011670777213, 0.672544442420196, 0.6735495270679673]"
4336,"[0.673609965647668, 0.677608456207699, 0.6686922929709881, 0.6738551711285593, 0.6762046146045643]"
4337,"[0.6713837453667689, 0.6710239699542955, 0.6816437086851138, 0.672535252330119, 0.6734810932142258]"
4338,"[0.6690357395072413, 0.6821908440825096, 0.6727330052320735, 0.676447410604321, 0.6698231539698472]"
4339,"[0.670320305476925, 0.6731462029727148, 0.6807066175387085, 0.673994358497925, 0.6721344692657711]"
4340,"[0.6718828750724888, 0.6747124629963139, 0.6698481683056569, 0.6782238991981206, 0.6755279937437974]"
4341,"[0.6807558060603056, 0.6742907136082549, 0.6697301202710453, 0.6749502488376162, 0.6704625749457458]"
4342,"[0.6756005849543721, 0.6682002136269024, 0.6826390979768698, 0.6726633315429423, 0.6710420088877251]"
4343,"[0.6715601403676987, 0.670458863833696, 0.6692015642230916, 0.678684976886163, 0.6801234857407029]"
4344,"[0.6709522955525191, 0.6776651000877385, 0.6694195797743284, 0.6760312494819447, 0.6761584732139958]"
4345,"[0.6708044544184778, 0.6758868513598152, 0.6690390339326869, 0.6763942805102396, 0.6779861415310405]"
4346,"[0.6693110868610553, 0.6738904403922246, 0.6727130179676581, 0.6776108491583657, 0.6766927542294066]"
4347,"[0.6739751374331783, 0.6757473273188362, 0.671044818378204, 0.6716288296422038, 0.6775947910477115]"
4348,"[0.6759882648732818, 0.6735687950053418, 0.6793970666325254, 0.6727508378431741, 0.6683505645072625]"
4349,"[0.6785102981455716, 0.6684398719729606, 0.6786944268087719, 0.6730041562380372, 0.6712841726178818]"
4350,"[0.6731296822456612, 0.6730965274557993, 0.6773815290439854, 0.6707282121528324, 0.6758757872365215]"
4351,"[0.6777005119548416, 0.6663173943562741, 0.6760094335966254, 0.6774164519545938, 0.6727716410413215]"
4352,"[0.674546382997341, 0.6744700686190506, 0.6734828822840474, 0.6724126279671153, 0.6750482133308965]"
4353,"[0.6740163467115383, 0.6793585186706486, 0.6705727907236314, 0.6715357028994028, 0.6745040015118343]"
4354,"[0.6768714107270676, 0.6752109074208115, 0.6730607219869568, 0.6689662646991476, 0.6760996863709853]"
4355,"[0.6708854463738197, 0.6802850414768533, 0.6698388690460405, 0.67062363254969, 0.6783514215268511]"
4356,"[0.6714712287006933, 0.6741419580631024, 0.6694849866536717, 0.6784636058790778, 0.6763907020880887]"
4357,"[0.6752034906121206, 0.6741852633130021, 0.6725423641987084, 0.6759120641045943, 0.6723497839947846]"
4358,"[0.6703367818956144, 0.6735493738717625, 0.6744889751093768, 0.6750924039069668, 0.6763476784962296]"
4359,"[0.6781514082645875, 0.671916506135421, 0.6760473588288195, 0.6701944335698702, 0.673754253779101]"
4360,"[0.6668623339395803, 0.6737808975769548, 0.6766522018823251, 0.6741144943724114, 0.6784269662237453]"
4361,"[0.681889790426426, 0.6732977507325533, 0.6715516137971088, 0.6734532460322666, 0.6698751074451126]"
4362,"[0.6743395476601283, 0.6686775027165534, 0.6780474822097907, 0.6774849447122198, 0.6715203068961721]"
4363,"[0.6716772101542404, 0.6723482605340172, 0.6785182860228367, 0.6761203781431412, 0.6713575967381393]"
4364,"[0.675537178387748, 0.6705161059822503, 0.6763099181521643, 0.672429813994608, 0.6754132676690556]"
4365,"[0.6769534571488081, 0.6752592742734267, 0.6762260223108773, 0.6742710917984678, 0.667263327557199]"
4366,"[0.6777189216717409, 0.6742395886888574, 0.6709601074857221, 0.6733217769483454, 0.6737472140079832]"
4367,"[0.6812133319188178, 0.6775641809684732, 0.6689128205535533, 0.6699881376119208, 0.6726368711195663]"
4368,"[0.6770628365386797, 0.6686177732118979, 0.6696525081578707, 0.6775315966008666, 0.6772555421959554]"
4369,"[0.6696613724145819, 0.6744989568499802, 0.6734416702962955, 0.6775058541096683, 0.6747393556328256]"
4370,"[0.6747262000500235, 0.6780816497395608, 0.6659398554654047, 0.6736065880249824, 0.6779479162105907]"
4371,"[0.6752605715747871, 0.6737746819882234, 0.6733130822916192, 0.6733228755261347, 0.6744005611612397]"
4372,"[0.6736344878858497, 0.6745931824339855, 0.6778241137078141, 0.670283530591554, 0.6737551653615674]"
4373,"[0.6759113035373143, 0.6692734006881731, 0.6737548812087285, 0.6709868718892881, 0.6800729533914462]"
4374,"[0.6750997246959018, 0.6737861989651528, 0.6722738220250317, 0.6710197323437902, 0.6779426169983435]"
4375,"[0.6758110094681462, 0.6754730571408717, 0.6708772308974404, 0.6713171473328301, 0.6765688152749304]"
4376,"[0.6746120364744695, 0.6749460000587038, 0.6730862555789344, 0.6699660680505, 0.6771369266746574]"
4377,"[0.676312065402757, 0.6738909992170429, 0.6733838694735151, 0.674428667388483, 0.6721790993682858]"
4378,"[0.6690242635447379, 0.6785584876024254, 0.6727583625168607, 0.6778125132022363, 0.6718590978535497]"
4379,"[0.6728349875880186, 0.6771718038623318, 0.6735130031984486, 0.6734233965555982, 0.6732852508765218]"
4380,"[0.6759185648072696, 0.6654915829483316, 0.6781113641975512, 0.674822249107684, 0.6758049011222834]"
4381,"[0.6729903842009473, 0.671935282741862, 0.6697010312522824, 0.677756710607598, 0.6776956365432957]"
4382,"[0.6708392428240582, 0.6765282674641832, 0.6702102399027798, 0.6741792097533871, 0.6781785021894778]"
4383,"[0.6727654385266706, 0.6752080366894443, 0.680007089652827, 0.6753530729439403, 0.6670081524407717]"
4384,"[0.6677085040326995, 0.6756268059132385, 0.6763955931131975, 0.6724923338042794, 0.6779964245009718]"
4385,"[0.6706813986315948, 0.678137633826433, 0.674501273588268, 0.676803014652183, 0.6701279800874821]"
4386,"[0.6753009147283846, 0.6706472971421621, 0.6755127015993452, 0.6762627551259642, 0.6723930603211912]"
4387,"[0.6756055841017303, 0.6698121777141491, 0.6727902279921801, 0.6773146368219853, 0.6746015193052237]"
4388,"[0.6760291405551807, 0.6678503054580446, 0.6712428653238043, 0.6785680539784031, 0.6762111662418113]"
4389,"[0.672311631317597, 0.6737077054573568, 0.6759273288890513, 0.6760537623419479, 0.6721398393802598]"
4390,"[0.6791543525839643, 0.6783760724296768, 0.6737049852704624, 0.674850130820252, 0.6641418719036102]"
4391,"[0.6748207716114939, 0.6721245327058345, 0.6790946604173144, 0.6718632554634327, 0.6723030682589]"
4392,"[0.6741393809331787, 0.6732548718490979, 0.6744352852770674, 0.6751200774323475, 0.6731142790059657]"
4393,"[0.6712579340642968, 0.6736561683503123, 0.6723484217950261, 0.6753029869560082, 0.6774791947988426]"
4394,"[0.6726890893241534, 0.6756333350465938, 0.6733385144364105, 0.6736295101126047, 0.6749514596779261]"
4395,"[0.6726643950565655, 0.6762242178520971, 0.6729351000451309, 0.6718906968273395, 0.6764938060177256]"
4396,"[0.6740701911351283, 0.6744644448946422, 0.6758738624355739, 0.672255202299116, 0.6735716407877589]"
4397,"[0.6770493277806134, 0.6765587415734223, 0.6714785705426414, 0.6745101375771182, 0.6706966931756392]"
4398,"[0.6755541369748759, 0.6803732634437393, 0.6675168460911107, 0.6732396147131107, 0.6733196062655048]"
4399,"[0.6696927139700702, 0.6709366298022575, 0.6826676359151197, 0.6694120358462302, 0.6773546562006518]"
4400,"[0.6783463275453341, 0.6781699002156102, 0.6674989463469129, 0.6717578897344116, 0.6745105814967675]"
4401,"[0.6691786539265889, 0.6753240888957706, 0.6776907468149644, 0.6768969536044841, 0.6710965360936972]"
4402,"[0.6729766870107133, 0.6704166285435068, 0.679066219796502, 0.6743735604936043, 0.6732877024578204]"
4403,"[0.6699529399684969, 0.6715658671815546, 0.6767879416722532, 0.675186434223279, 0.6763127615645655]"
4404,"[0.6763853274442914, 0.6732796187026011, 0.6761050541749961, 0.6719299717446122, 0.6725186027063323]"
4405,"[0.6623405138226223, 0.6770208353196826, 0.6805254936068477, 0.6792104364279506, 0.6707459784540539]"
4406,"[0.6715707820911174, 0.6769650830032922, 0.6723512431406967, 0.6754453923682392, 0.6740727361985505]"
4407,"[0.6699664520163664, 0.6799696538309121, 0.671732626268806, 0.6784448051458178, 0.6697794578930074]"
4408,"[0.6755932154126707, 0.6726646598756969, 0.6769612387889957, 0.6700697511533692, 0.6743503893507881]"
4409,"[0.6636881999481453, 0.6816251878337777, 0.6720564799764412, 0.6756463274528591, 0.6772621161711672]"
4410,"[0.6729788309568674, 0.6778039239739186, 0.6750795227850078, 0.6721353916132184, 0.6719914878641767]"
4411,"[0.6754003547578147, 0.6718945853269388, 0.6693703694066511, 0.6778436551693791, 0.6755147240260316]"
4412,"[0.6715069419583076, 0.6781604368084153, 0.6794791888989791, 0.6679055296811681, 0.6730816187550563]"
4413,"[0.6813423114974368, 0.6725803005979305, 0.6761071805425678, 0.6737498119663963, 0.6663724339159343]"
4414,"[0.6790864029367073, 0.675254251350464, 0.6740640748098273, 0.6698219588945173, 0.671876621486275]"
4415,"[0.6725834928276255, 0.6715349819324599, 0.6720201199415556, 0.6766437009661871, 0.6773781301317038]"
4416,"[0.6783021705851844, 0.6702053750669934, 0.6726105799818028, 0.6645154340371829, 0.684273897727235]"
4417,"[0.6753570857490583, 0.6689519503808472, 0.6690239434007327, 0.6809515148890757, 0.6758579132314905]"
4418,"[0.6705734629698645, 0.6729135363490478, 0.6779481365303531, 0.6736822724581256, 0.6748400889027582]"
4419,"[0.6748395584409479, 0.6755868761640912, 0.6762510544493743, 0.6747230410693226, 0.6687836010655454]"
4420,"[0.672336454528247, 0.6809580520812202, 0.6725002041608474, 0.670638813694418, 0.6740316134129141]"
4421,"[0.6724026288919424, 0.6732763294460504, 0.6768290210318615, 0.6710720676221568, 0.676582968089245]"
4422,"[0.6731852730225181, 0.6764943688186412, 0.6721530703715732, 0.6800796180386525, 0.6681978513762175]"
4423,"[0.6736766589497855, 0.6710816952670053, 0.6795891181841794, 0.6746130111708267, 0.6710520672330285]"
4424,"[0.6727285562857657, 0.6757827732506833, 0.6716729501872135, 0.6731153767241131, 0.6766877751166515]"
4425,"[0.6712014589501109, 0.6742150514039453, 0.6734142687131498, 0.6787543682588663, 0.6726307740393631]"
4426,"[0.6683035338798348, 0.6754590503979345, 0.6731795072540341, 0.6794036040586791, 0.6733316875438226]"
4427,"[0.6686730536556977, 0.6808053825337987, 0.6739108524538081, 0.6780458073804464, 0.6683483569500959]"
4428,"[0.6730106176295636, 0.6719032803598495, 0.6786078128717499, 0.6714544178725638, 0.6754507955082059]"
4429,"[0.6751009649501611, 0.6735993516458195, 0.6800895732665737, 0.6731271118208261, 0.6682495419187433]"
4430,"[0.6701078104333927, 0.6772972884435766, 0.6727834790455243, 0.6775530873836778, 0.6719660175104188]"
4431,"[0.6760606565111582, 0.6829864574380434, 0.6711631238436117, 0.6676138051746617, 0.6723549704416866]"
4432,"[0.6781780859588671, 0.6729148901299171, 0.6780152211815447, 0.6680754935037057, 0.672789664101741]"
4433,"[0.6716044034588947, 0.6734685046472468, 0.674999938421132, 0.6764247728633591, 0.6737081518258987]"
4434,"[0.6730097123484726, 0.6719415598516744, 0.6741950898190627, 0.6723886986514467, 0.6783354421656983]"
4435,"[0.6702303288497609, 0.6734482168260258, 0.67725893888834, 0.6768927385757828, 0.672198664355628]"
4436,"[0.6742168293208551, 0.6741005037394209, 0.6694973581356141, 0.6760189019821514, 0.6765175928025697]"
4437,"[0.6701913521437666, 0.6759892383457431, 0.6772840762749921, 0.6735452537326433, 0.6731770787824461]"
4438,"[0.6686958771853019, 0.6746559372655339, 0.6728576048126136, 0.6736122074144293, 0.6802429988088684]"
4439,"[0.6716329523988636, 0.6747597561311224, 0.6739193317867117, 0.6743277694827361, 0.6755122800738441]"
4440,"[0.6735743771252288, 0.6725089205186672, 0.6811983990608188, 0.6645347857531843, 0.6781737364092209]"
4441,"[0.6727763535248277, 0.6728003042193411, 0.6814542146785528, 0.6726840609841446, 0.6706084313365556]"
4442,"[0.677821302140327, 0.6721689112099378, 0.6724681030832553, 0.6718434242929435, 0.6757790421351354]"
4443,"[0.6748746154710851, 0.6774323587572832, 0.6729184007221591, 0.6738728283235289, 0.6709209906980558]"
4444,"[0.6757011560688936, 0.6682257765108301, 0.6764001769432139, 0.674715281232255, 0.6752353230859433]"
4445,"[0.6702602440913725, 0.6729014166296835, 0.6751892872274274, 0.6754345119519085, 0.6761741160156912]"
4446,"[0.6697929576871788, 0.6843284497801149, 0.671866109409115, 0.6760238766093903, 0.6684076110494979]"
4447,"[0.6782889796032961, 0.6714666103855566, 0.6715838676864333, 0.6765620762258124, 0.6724240400560071]"
4448,"[0.6719539647066488, 0.6744027647968115, 0.6727772875650064, 0.6788368003564627, 0.6721001800781126]"
4449,"[0.6778211713900424, 0.6739284581149306, 0.6725223610946883, 0.6733029491737832, 0.6726520715547499]"
4450,"[0.6711249273076613, 0.6757721198627565, 0.6792768843244534, 0.6742330314148687, 0.6697843163188661]"
4451,"[0.6721630149343202, 0.6754143905286986, 0.6778600175991012, 0.6745978325873452, 0.6697627835211452]"
4452,"[0.6739567244992939, 0.6727645672274702, 0.6760250000103274, 0.6724330253260598, 0.6748901426273842]"
4453,"[0.6780603706714647, 0.6776882947578495, 0.6742617220052642, 0.664886310752476, 0.6750009815566779]"
4454,"[0.6758414522061498, 0.6689425907784384, 0.6776504351980539, 0.671186359081679, 0.6765517973493663]"
4455,"[0.6759975247281665, 0.6732377860499454, 0.6774698485428126, 0.6753075100501996, 0.6681172051203007]"
4456,"[0.6807557863928505, 0.6745436877189502, 0.6748961064823072, 0.673685870712549, 0.6662621043861391]"
4457,"[0.6809783097465381, 0.6678585274906987, 0.6853008172744899, 0.6712100199331247, 0.6646576436530195]"
4458,"[0.6720925790260799, 0.6695007852497556, 0.6728124438886921, 0.6795192875049434, 0.6760847166611181]"
4459,"[0.678781684071034, 0.6681249527600178, 0.6722715827073201, 0.6744443212023891, 0.6764655237145258]"
4460,"[0.6687479075226311, 0.6771443514606219, 0.675541139260129, 0.6729275686306425, 0.675838010147505]"
4461,"[0.6750195043494019, 0.6727566500120861, 0.6697356490584199, 0.6752551994251299, 0.6775334356199523]"
4462,"[0.6749512989920261, 0.678171070238256, 0.6698608951531843, 0.6704193662708541, 0.6766177174263222]"
