,roc_auc
4653,"[0.7002468688450819, 0.698631277320752, 0.6963280902888178, 0.690377206361825, 0.7055253031300528]"
4654,"[0.6982911539840038, 0.6995650979269202, 0.6973213848108036, 0.6952279376531304, 0.7002631031321687]"
4655,"[0.7017355247239613, 0.702141203065817, 0.6932645242153015, 0.6984443182750562, 0.6954659219373225]"
4656,"[0.6971114226618278, 0.7002137247520391, 0.6962155061502852, 0.6982882029548427, 0.6984120115860913]"
4657,"[0.699297177027151, 0.6973628799032852, 0.6975126928381739, 0.6953312237042736, 0.7006650160514071]"
4658,"[0.689569659810745, 0.7056451748365605, 0.69729979456042, 0.7017385823098379, 0.6962877355408497]"
4659,"[0.6913789983809003, 0.6969830002252296, 0.7028985109189669, 0.7057012962587854, 0.6939184837533225]"
4660,"[0.6974757239465297, 0.6997346851840731, 0.6987808700743563, 0.6972133709916265, 0.6975339984197647]"
4661,"[0.6972790736856236, 0.6902052403272818, 0.696717264113979, 0.7019645475067933, 0.7049114851210103]"
4662,"[0.699088051340065, 0.6953401686441548, 0.6992657228822142, 0.7013807772158427, 0.6954103308209489]"
4663,"[0.6960956605691855, 0.6954996241573572, 0.6943030081085366, 0.7037009230631754, 0.701403326058766]"
4664,"[0.7030279570850424, 0.6969617186826262, 0.6967872477137873, 0.6930190012824144, 0.7006695351283139]"
4665,"[0.6938640267799279, 0.6975106510539946, 0.7029877081732328, 0.697509632183692, 0.6984023956352051]"
4666,"[0.6988154975536816, 0.7031148265464503, 0.6975911874660864, 0.6969426600088097, 0.6940127634351667]"
4667,"[0.6964159914243884, 0.7027518928826132, 0.6977101682114192, 0.6974364063374145, 0.6966695617818998]"
4668,"[0.6989547599461969, 0.7033990454010903, 0.6968832093002977, 0.691396381369316, 0.7001464165025564]"
4669,"[0.7001140779664017, 0.6909591512598936, 0.69629555566665, 0.6992554840661276, 0.703659546435882]"
4670,"[0.704258210932363, 0.6968148475512908, 0.6974610648667866, 0.6943879739564951, 0.6975987105567225]"
4671,"[0.6998671730297484, 0.7022404424025825, 0.6933148957914212, 0.699787871283431, 0.6958227473871653]"
4672,"[0.6958942412270559, 0.7017174040312406, 0.7021750496960508, 0.694405126242871, 0.6961565551724915]"
4673,"[0.6928311268656596, 0.6985980776149106, 0.697954371954995, 0.7003754863655103, 0.7009079292057145]"
4674,"[0.7007616946815043, 0.7020080285723215, 0.6959684014615388, 0.690911313348411, 0.7011347219352156]"
4675,"[0.6952768869540619, 0.6958820154909926, 0.6980479739699051, 0.7017545642449727, 0.7001710029599103]"
4676,"[0.6933863627775121, 0.7036673862342371, 0.6985147038151323, 0.6934934578160235, 0.7017237922940078]"
4677,"[0.6966231082409923, 0.6973390617360901, 0.6968548933061421, 0.7013996628934361, 0.6985327053348901]"
4678,"[0.6970025691206254, 0.6975830577828872, 0.6985648075418546, 0.7010568703068744, 0.6964313890609415]"
4679,"[0.6989514492822444, 0.6948723220031343, 0.6954355445938468, 0.7002930997680048, 0.7006199785291062]"
4680,"[0.6944934388156343, 0.6951361445801292, 0.6968053684065081, 0.7071269588853225, 0.6974502632507031]"
4681,"[0.6943885928008002, 0.6981211263642817, 0.6950651293061579, 0.7019409009629483, 0.7012761766479806]"
4682,"[0.7003938375825537, 0.6971728498353289, 0.6960245136404258, 0.7014567785313583, 0.6951207057815079]"
4683,"[0.6954472459806655, 0.696373159354829, 0.7007231958704196, 0.7009526852080272, 0.6970782266402092]"
4684,"[0.7012222174574286, 0.6963258351330845, 0.7008994203448489, 0.6970798953272358, 0.6956706085367849]"
4685,"[0.6940806953784393, 0.6956425490498983, 0.6969742508565596, 0.7031481006731823, 0.7011440643122424]"
4686,"[0.6968290662684651, 0.698152023246277, 0.6948711598091379, 0.7014207167290029, 0.6994826582098062]"
4687,"[0.7040769166136158, 0.6952892806634763, 0.6946324061198301, 0.6981361776205867, 0.6982417237777638]"
4688,"[0.6982135128423071, 0.6991716237569814, 0.6959912560518756, 0.7022151127830372, 0.6951418561057803]"
4689,"[0.698054955078569, 0.696207787320823, 0.7003773716543318, 0.6984323071339481, 0.6978410720226662]"
4690,"[0.6969809731954664, 0.7008655385310074, 0.700973147026493, 0.6956431467160035, 0.6962769231300138]"
4691,"[0.6978445764010807, 0.6967568195682381, 0.6928233126999712, 0.7036637260995773, 0.7000249270057266]"
4692,"[0.703350689505183, 0.692284033121512, 0.7011835120845205, 0.6960128199207903, 0.6980150854301918]"
4693,"[0.6927596065366802, 0.7018389077817042, 0.6937769927500341, 0.699431390922606, 0.703052590476551]"
4694,"[0.6992447977155043, 0.699361342847247, 0.7065406214767023, 0.696685400686718, 0.6883259779425456]"
4695,"[0.6988394587252159, 0.6993534049714554, 0.6973912594549249, 0.6944358539225475, 0.7007500589262201]"
4696,"[0.6930458660405443, 0.7000917613447704, 0.6976316315901688, 0.6954658583682929, 0.7043372683470778]"
4697,"[0.6932882754201471, 0.6980615707316986, 0.6977207925258724, 0.7053996055904966, 0.696765338741423]"
4698,"[0.690517161165382, 0.697826577148553, 0.6957733480824226, 0.7071744892217121, 0.6990686319849478]"
4699,"[0.7032385423243543, 0.7005672598529036, 0.6970652640389448, 0.6937399149437302, 0.6961981554265498]"
4700,"[0.6958722162888789, 0.7012158968926183, 0.703287725602511, 0.6982348515116011, 0.692168234256233]"
4701,"[0.7020783129352246, 0.6946731192282655, 0.6954320398525764, 0.6990820688885767, 0.699708537134507]"
4702,"[0.699068951181115, 0.6955793990145939, 0.7021662481194474, 0.6947454055824415, 0.6987739180176561]"
4703,"[0.6945033866968628, 0.703221416987234, 0.7002537727768005, 0.6946632062865411, 0.6981507167657821]"
4704,"[0.6989423106239839, 0.6953526996831333, 0.6977810404810509, 0.6952686048046471, 0.7033670596549483]"
4705,"[0.6974883786956112, 0.6979273929379174, 0.6954788068113793, 0.7000391449002904, 0.6999863406047676]"
4706,"[0.696810299786307, 0.6987803162162798, 0.6977315201212372, 0.6996834716391089, 0.6978645392110349]"
4707,"[0.70180596911553, 0.6952278217112329, 0.6995561567508426, 0.6962062264229848, 0.6979718153539458]"
4708,"[0.7014916251483455, 0.7005632239526585, 0.6944455698154539, 0.6980947113155551, 0.6963937698173611]"
4709,"[0.6968765096604925, 0.6970621826359173, 0.6960196253889196, 0.6992468874900373, 0.7012844190537633]"
4710,"[0.6963701188101843, 0.6963020816583287, 0.7021312676690941, 0.6961895792833619, 0.699695731380529]"
4711,"[0.7049483022061765, 0.6962113136262398, 0.6992579700040998, 0.6966537932570787, 0.6935236247260459]"
4712,"[0.6993753232238555, 0.6902903358539082, 0.7021319758810606, 0.7046978750190196, 0.6941800703100711]"
4713,"[0.7005700858910393, 0.6925730959644103, 0.7000443871850025, 0.7025811534718476, 0.6949339910548387]"
4714,"[0.6964201884882542, 0.697936140036677, 0.6973954576537458, 0.6971201912810262, 0.7018122996809335]"
4715,"[0.6994567449009056, 0.6933233148881646, 0.6969557113654166, 0.7009165098895475, 0.7002274556636667]"
4716,"[0.6972385410350452, 0.6972784199515005, 0.700128908424361, 0.7007562410143474, 0.6948546955013968]"
4717,"[0.6938684179211114, 0.6974423358381459, 0.7038266158913795, 0.6985395889526653, 0.6969981376090588]"
4718,"[0.6967295579473468, 0.6987301852506359, 0.6984767577271691, 0.6989744215479395, 0.697924592646253]"
4719,"[0.693007128888894, 0.6988164270818876, 0.7002093449604063, 0.6997921065700272, 0.6991431121843985]"
4720,"[0.6959912708062915, 0.7034464479347349, 0.6987889316602509, 0.7000695331667554, 0.6924808133911611]"
4721,"[0.6979437124569347, 0.6949838778723693, 0.6974687155989442, 0.6970654719684872, 0.7031646127286174]"
4722,"[0.6956092642224262, 0.6959674072408935, 0.7013750902311984, 0.699889036853373, 0.698160012601198]"
4723,"[0.6955870032135935, 0.7028799963968354, 0.694944593672373, 0.6976147991970142, 0.699635201177589]"
4724,"[0.6983521827882737, 0.7015274647596903, 0.6976043869936037, 0.7013750060560853, 0.6917852898813588]"
4725,"[0.6943650822064305, 0.6996320886501968, 0.7026771992192453, 0.6964705260151032, 0.6971870999549885]"
4726,"[0.6966996530160868, 0.7048624905228982, 0.6931041845720962, 0.6939476744246764, 0.7019929719443082]"
4727,"[0.6948991024030738, 0.6976405398525493, 0.6999980855577802, 0.7062176413774083, 0.6919924727003938]"
4728,"[0.6971675643495465, 0.6983249359217983, 0.699710895390755, 0.695348883407725, 0.7002222316516282]"
4729,"[0.6967523069868615, 0.7032771183123839, 0.7026700138186682, 0.6955814915682721, 0.6925192953572858]"
4730,"[0.6973086301856756, 0.7011455251381744, 0.6984349391724913, 0.7004144723432266, 0.6938289433696663]"
4731,"[0.7020609889809664, 0.69360479963603, 0.695114712088501, 0.6974864124604743, 0.7025946482686998]"
4732,"[0.6940767219007232, 0.7040397139212264, 0.6960957468257711, 0.7002997563535316, 0.6962233707632319]"
4733,"[0.697479045960033, 0.6961064324277983, 0.6957400677947709, 0.6926564988911972, 0.7085463054747055]"
4734,"[0.6959418832362214, 0.6932328771280022, 0.6996913446546403, 0.6994382688645748, 0.7025993932426938]"
4735,"[0.6967505977445193, 0.6993074665298571, 0.6923545864687678, 0.699314658886544, 0.7027160673855325]"
4736,"[0.695413360761959, 0.6976252554125598, 0.6967110502349458, 0.6948032988058148, 0.7059727133118952]"
4737,"[0.7051657891072969, 0.6959311045678782, 0.6958285114388671, 0.6945537631208181, 0.6992486515306082]"
4738,"[0.7021735186416553, 0.6950691322927061, 0.6940812742055273, 0.7033921251503463, 0.6963822581471998]"
4739,"[0.6998933927618812, 0.6966653228949911, 0.699897680622153, 0.6961476135073834, 0.6979026522497556]"
4740,"[0.6948067579183863, 0.6986420923076576, 0.6999110447181561, 0.699924015711903, 0.6971454134286761]"
4741,"[0.7003040660410201, 0.7007902058879326, 0.698607731542775, 0.6955355527279445, 0.6955486751919092]"
4742,"[0.7004735080239236, 0.7018982693369696, 0.6908761429156494, 0.6993595579191731, 0.6981305370043721]"
4743,"[0.6991694253490018, 0.6998322073338109, 0.7004335666849391, 0.6916275365234723, 0.6998898360068877]"
4744,"[0.7003246075929149, 0.7042415327675421, 0.6928894885255044, 0.6957028539270426, 0.6975643719291335]"
4745,"[0.6940652565845599, 0.6972186248433966, 0.7054324706361246, 0.6966706731047564, 0.6974374132254366]"
4746,"[0.6982764188622705, 0.7022731064096289, 0.6982870931147469, 0.6968874219275829, 0.6947351970773866]"
4747,"[0.6958330217503337, 0.703089603304873, 0.6910840689552216, 0.6973424410952345, 0.7028951220441366]"
4748,"[0.6961827604264736, 0.7027698467369379, 0.6978419943782861, 0.6960768555016476, 0.6977612962960189]"
4749,"[0.6955492704971843, 0.6992586021740763, 0.6930127605359742, 0.7031672451675391, 0.6994351324140616]"
4750,"[0.702412928334996, 0.6940775447431524, 0.69546793280681, 0.6985179153190599, 0.6998325512299405]"
4751,"[0.6996261482953365, 0.6999400416853563, 0.7016736957763636, 0.6974921325379758, 0.6915406376600276]"
4752,"[0.6962400529586381, 0.6966837976936949, 0.6977807896559796, 0.7031953052182953, 0.6967504806159186]"
4753,"[0.7002881551058298, 0.7025935791342159, 0.6992585352117269, 0.6905059086731904, 0.6980557707442885]"
4754,"[0.6942080135037499, 0.6979187502550244, 0.69744848729465, 0.7017137733608806, 0.6985822982592576]"
4755,"[0.6902987549506513, 0.7057263116398867, 0.7063927198061591, 0.6949370003672928, 0.6936293411574095]"
4756,"[0.7022796857441961, 0.6970034884342358, 0.6959280923971102, 0.6965132875391126, 0.6987130847266643]"
4757,"[0.6975067207045713, 0.6986127321548334, 0.700835032073558, 0.6939415456891276, 0.6998749131771924]"
4758,"[0.7019185918425348, 0.695480661327971, 0.7044256463146946, 0.6960940236802808, 0.6927686482813227]"
4759,"[0.6998436987539409, 0.6948124894415129, 0.6992441802999437, 0.700586767116631, 0.6958409780767217]"
4760,"[0.6995586388975906, 0.7003955751987728, 0.6947287762901674, 0.6981469503007791, 0.6978205619293346]"
4761,"[0.6953946896160274, 0.6901373405049904, 0.7052438728814724, 0.6973689891112155, 0.7028122337053619]"
4762,"[0.6980822008100891, 0.6990910464865069, 0.6963490336148089, 0.703004295041484, 0.6938984254541656]"
4763,"[0.6953109469558498, 0.6959125605369147, 0.697595000915137, 0.7019341274558135, 0.7000478345596026]"
4764,"[0.7043635063894066, 0.7018568060232302, 0.6970970734248199, 0.6953472839655341, 0.6919309787455588]"
4765,"[0.7016111813159011, 0.6954893845926744, 0.6949445403294845, 0.7003730423633548, 0.6980603431737736]"
4766,"[0.6985075694875336, 0.6972760490303499, 0.6929202151642382, 0.6997724160631128, 0.7019575946441821]"
4767,"[0.6990954705413875, 0.7031017302998448, 0.6937321404604421, 0.7019198709657675, 0.6932868652808346]"
4768,"[0.6994993363599891, 0.698372456490771, 0.6959781961238324, 0.701255872018834, 0.6959248063290052]"
4769,"[0.6940446174265288, 0.6968501298996941, 0.6997721965842428, 0.7028822300179042, 0.6972800106323742]"
4770,"[0.6984322481940095, 0.6948435247880271, 0.6999993873512507, 0.6984223971763001, 0.699015766390718]"
4771,"[0.7005828779696848, 0.6949668966745436, 0.6988038846933585, 0.697544629204802, 0.6987149293636836]"
4772,"[0.6994298975386166, 0.7016340597402942, 0.7030743971767839, 0.688816498142899, 0.6971751580587163]"
4773,"[0.6983243480150698, 0.6946530361982208, 0.6929861333549694, 0.7027376263678523, 0.7021110888770863]"
4774,"[0.6988850056073137, 0.6937345374855595, 0.7049869871498934, 0.691607630335922, 0.7015061205850912]"
4775,"[0.6955884298521222, 0.7006990565109384, 0.6977057691255502, 0.6987612677807684, 0.698053779671469]"
4776,"[0.6995814526295446, 0.7023879763476815, 0.6951263885063083, 0.694503396016483, 0.6993895783933954]"
4777,"[0.6993708015628387, 0.6964306618536824, 0.6979886192243703, 0.6981571326971253, 0.6986988747782292]"
4778,"[0.7002376825187082, 0.7000661817272995, 0.6915845852780637, 0.6998634094531597, 0.6992284547417796]"
4779,"[0.7040398047176324, 0.7011391217216436, 0.6947006033003513, 0.6991962456766816, 0.6916048344337814]"
4780,"[0.6949991191840657, 0.7035274587580479, 0.6937979803392731, 0.7007177170472567, 0.6975635784514249]"
4781,"[0.6952165311781511, 0.6925467423075786, 0.7013975578018546, 0.6994962824150401, 0.7014712688646203]"
4782,"[0.7043172773993092, 0.6990965714478099, 0.6941907122485931, 0.7033684263890844, 0.6899730094981664]"
4783,"[0.69511066597366, 0.6979579606829409, 0.699038422024564, 0.6979535699072932, 0.7003082655222062]"
4784,"[0.701400792423817, 0.7025675909329183, 0.7011404734531375, 0.6890299413761869, 0.6962272076082321]"
4785,"[0.6969192634181517, 0.6965982629394549, 0.6978359734416155, 0.6994005667542238, 0.6997058036662347]"
4786,"[0.6980400190697875, 0.6966012580858967, 0.7009811813734661, 0.7009989157847939, 0.6944463280553329]"
4787,"[0.7017580115888538, 0.6909187513990592, 0.706773334935103, 0.6923823256665905, 0.698859315062777]"
4788,"[0.7001430352101743, 0.6946374112717091, 0.695672374534303, 0.6986289692785864, 0.7015597694405784]"
4789,"[0.7022672125879265, 0.6948378420679687, 0.6995119025825748, 0.695926452312807, 0.6984937874668482]"
4790,"[0.6951316637774947, 0.6945443699246058, 0.7047519334141288, 0.7001241219357515, 0.6957328539683625]"
4791,"[0.6958603503335743, 0.6982728255945044, 0.6967296793875397, 0.7003655514343148, 0.7000308116816084]"
4792,"[0.6945844088697266, 0.6947003456655494, 0.6986501153050798, 0.6994663663756522, 0.7032594633965669]"
4793,"[0.6919902829141557, 0.7045504720786615, 0.6990738700764082, 0.6973174766291869, 0.6980006563956369]"
4794,"[0.7001484648352511, 0.6970082348163575, 0.700125711255916, 0.6957640947409206, 0.6978878679097318]"
4795,"[0.7010072615061246, 0.6907587011693979, 0.6978419852986454, 0.698633542843233, 0.7019703527213879]"
4796,"[0.6984546635567324, 0.6956796382467803, 0.700893365359526, 0.6959820854301465, 0.6998892150736881]"
4797,"[0.694249623226694, 0.6988169979642901, 0.692973524004091, 0.6966976161568499, 0.7080954205642995]"
4798,"[0.6994199076640502, 0.6984611884134561, 0.6918385076419431, 0.7059591322427885, 0.6952984050575883]"
4799,"[0.6956403790157957, 0.6983159675067991, 0.6983817790117534, 0.6952466008391203, 0.7031041858253505]"
4800,"[0.6995451204476973, 0.6999354496571246, 0.6985990366519486, 0.6955574477179922, 0.6968699699586388]"
4801,"[0.6957866974240097, 0.6985261906954421, 0.6980792646813112, 0.6985233572820572, 0.6999800665685796]"
4802,"[0.7029243561159252, 0.6901082595511145, 0.6971603142565302, 0.7030303027207135, 0.6973799740665603]"
4803,"[0.6974317569218957, 0.7033421330788758, 0.699047216791437, 0.6954488570583622, 0.6950656765699496]"
4804,"[0.6983230530313296, 0.6966428712137059, 0.6972213226316089, 0.7010472770592131, 0.6976453350344406]"
4805,"[0.6972470316339583, 0.6986740061093997, 0.6967481553211987, 0.6993939748728881, 0.6981240756665792]"
4806,"[0.6987312691327323, 0.6992962111803825, 0.7004486400232846, 0.6996909614329876, 0.6923486454325221]"
4807,"[0.6929708182711933, 0.694415635375362, 0.7018199676514196, 0.6988669683198746, 0.7027130126666286]"
4808,"[0.6986473811983053, 0.7018076261499389, 0.6946605859193768, 0.6956617202242551, 0.7001631851044323]"
4809,"[0.7006848309840339, 0.6954613058041295, 0.6983612533492296, 0.6971078963496076, 0.6990087170394014]"
4810,"[0.6933062474337531, 0.6925857155298845, 0.6960217307305829, 0.7045627068292163, 0.7033330729273443]"
4811,"[0.7034197685457969, 0.6910422776394656, 0.6985483098348905, 0.6960130912243272, 0.7018615032449946]"
4812,"[0.6976223544673894, 0.6960955947417913, 0.6956658031444212, 0.699875725952642, 0.7011292322954463]"
4813,"[0.6986940880044892, 0.699426784356847, 0.7018482575416085, 0.6945163629633575, 0.6965132035371806]"
4814,"[0.6977666696798968, 0.7026224887098755, 0.6996271788345443, 0.6936763016428552, 0.6973503316010319]"
4815,"[0.6959329102814018, 0.7026290010820935, 0.7001843555195744, 0.6932758315135563, 0.6985223765027435]"
4816,"[0.6977307052234937, 0.7026802613280366, 0.6964653029524684, 0.6935015696782632, 0.7005967326971799]"
4817,"[0.6957225917565326, 0.698055806294875, 0.6981043017902564, 0.6986741214521728, 0.7000935475028428]"
4818,"[0.6949145741106506, 0.7008368741056441, 0.7066602389318318, 0.6981095535488024, 0.6901725174920401]"
4819,"[0.6937986442879918, 0.7025336205925813, 0.6997642882172832, 0.701412898873525, 0.6931938501686147]"
4820,"[0.7012404312164654, 0.6934186522493838, 0.7016327817808804, 0.6991866422125692, 0.6952417344028732]"
4821,"[0.6970590887483841, 0.7005671645166774, 0.6968473855783237, 0.6947636691916739, 0.7015077881369565]"
4822,"[0.6972143279034843, 0.6993276210620712, 0.7013708591186802, 0.6971256865966018, 0.6958399734590219]"
4823,"[0.6964077176018949, 0.6943906584190359, 0.6977610198735356, 0.6987146773578877, 0.7034812443891818]"
4824,"[0.700096382881834, 0.7014638754967721, 0.6957812155909995, 0.6944781613820598, 0.6991639809886827]"
4825,"[0.6975345861215623, 0.6953800906889029, 0.7031899378732855, 0.6921254284609352, 0.7023536887268907]"
4826,"[0.6960678621145442, 0.6966985067114615, 0.6997519955188705, 0.6967512536607248, 0.7016874762155342]"
4827,"[0.7007263748795836, 0.6975215341382047, 0.6953338049510518, 0.6990483057877377, 0.698028528009627]"
4828,"[0.7000281834314028, 0.7007126600824624, 0.7000843137695709, 0.6987224918078818, 0.6913625739971884]"
4829,"[0.69333739968064, 0.6971212354834025, 0.7035242286759056, 0.7031647148931294, 0.6939071559792825]"
4830,"[0.6975860245554522, 0.7036786790372289, 0.6949405623119482, 0.6979810237819459, 0.6966943287298911]"
4831,"[0.6989255575521283, 0.6965635514734541, 0.6982135639152857, 0.6984198623612454, 0.6987829879559846]"
4832,"[0.6991735826894401, 0.6924511654708386, 0.6996605771575236, 0.6981047427354562, 0.7014063092625118]"
4833,"[0.7002620556789347, 0.7023401697700303, 0.6958160394175527, 0.7025287022114711, 0.6898670206281047]"
4834,"[0.6976371315824603, 0.6935261415745866, 0.6993562298746361, 0.699263220189996, 0.7012600380605942]"
4835,"[0.6978364512577018, 0.6946322824097272, 0.7024932513755338, 0.6963050546959282, 0.6992163947887381]"
4836,"[0.6964411681328078, 0.6977788136991946, 0.6984202006458929, 0.7026741810708412, 0.6952742045550571]"
4837,"[0.7040514527615627, 0.7018580851175993, 0.6956013921740289, 0.6961868980325068, 0.6933153033402847]"
4838,"[0.6958512502637861, 0.7001493580448948, 0.6984198760487417, 0.6976392392185677, 0.699122467006879]"
4839,"[0.7017075435415526, 0.7006706111319045, 0.7034431656446593, 0.6955216663004636, 0.6895826309523145]"
4840,"[0.6982660805564962, 0.6971497909530788, 0.7018437869535697, 0.7016361748734965, 0.6917130754637485]"
4841,"[0.6936265612646298, 0.695145881359714, 0.6983323505833007, 0.7032447971133122, 0.7004887141588163]"
4842,"[0.693899110511193, 0.7015466750092826, 0.6940385726558015, 0.7015002313685645, 0.6996284889691614]"
4843,"[0.7026234931451166, 0.6961362828812148, 0.6941983107728175, 0.6982957574529124, 0.6998740538601317]"
4844,"[0.6989058831059105, 0.6943875293478954, 0.7027617147838285, 0.6978155115969662, 0.6967236578909167]"
4845,"[0.7009543737346046, 0.6996024186546373, 0.6968178199986311, 0.6963047992846487, 0.6969249151682653]"
4846,"[0.6903532850021643, 0.7021170795957068, 0.7013546372057995, 0.697227995273915, 0.6998439754926861]"
4847,"[0.6985488205646742, 0.6915045925094526, 0.7021902853329719, 0.698473368186416, 0.700118804840491]"
4848,"[0.6888113747612759, 0.6976115644494952, 0.7018173163963654, 0.7023480015690653, 0.6994579457495544]"
4849,"[0.6921871896749088, 0.6989005647064309, 0.7024417028510016, 0.6995198381459856, 0.6976763181253965]"
4850,"[0.6947794543041573, 0.7050067376381012, 0.6970324774567506, 0.7009351424261837, 0.6932818807878182]"
4851,"[0.6967144301311579, 0.6960407457679023, 0.6976061087204518, 0.7018120794596523, 0.698429045815698]"
4852,"[0.6949697261175444, 0.705154270448245, 0.6979934075998298, 0.6941068444637936, 0.6986328685574548]"
4853,"[0.7029378813755489, 0.6996237921286017, 0.6951360889673306, 0.689776346218367, 0.7027705074484059]"
4854,"[0.6918811138554426, 0.6967604230505998, 0.7036732403325117, 0.694952020820855, 0.7031613196258528]"
4855,"[0.6931322644955963, 0.6977481755869565, 0.6981259453835285, 0.6998481801299288, 0.7016742856418948]"
4856,"[0.6995967574987254, 0.6941600105788708, 0.6971502006718607, 0.6978901507189906, 0.7018496884867815]"
4857,"[0.698603029423901, 0.6997395870550401, 0.6974253591801405, 0.6974796321423721, 0.6980414677126315]"
4858,"[0.6972098856893224, 0.6943974000521789, 0.7012858725477411, 0.6978226642479559, 0.6997983556326677]"
4859,"[0.6975913270655607, 0.6955487416081194, 0.7020926224488048, 0.6975108854017039, 0.6974513212209813]"
4860,"[0.7010559476739586, 0.7033421103797743, 0.6959052934195722, 0.6949532127401598, 0.6954011382852063]"
4861,"[0.6991248454486277, 0.6974973732145772, 0.6988789540268561, 0.6992984045127109, 0.6957877946373439]"
4862,"[0.6933696097056563, 0.6992577430130849, 0.7001302499412593, 0.6995490288173395, 0.6984433976592885]"
4863,"[0.6988007601620382, 0.7016647863790282, 0.6940894867404469, 0.7004852837015411, 0.6956840545217036]"
4864,"[0.6993397412473126, 0.6993592931183824, 0.6970144180516039, 0.6992239072858417, 0.6959468261867895]"
4865,"[0.6975206556829772, 0.6964727391781171, 0.6993651642409832, 0.7003750402471419, 0.6966876403598496]"
4866,"[0.6929529847221065, 0.6977248329659378, 0.7005985176506124, 0.6964762744716357, 0.7029985829101111]"
4867,"[0.6973470018817919, 0.6997298729745569, 0.698891570187465, 0.6978048955690251, 0.6971192752059034]"
4868,"[0.7000695627584667, 0.6972570669067275, 0.7041479931751611, 0.7009081664544141, 0.6884806402563686]"
4869,"[0.6908994912114437, 0.6953228231257502, 0.7061551056117463, 0.698079873622953, 0.700585256217017]"
4870,"[0.699505117821139, 0.6909806927072091, 0.7027555780817404, 0.6973834226864154, 0.7001757286361632]"
4871,"[0.6951130130607543, 0.7004656166812901, 0.7021928003934171, 0.6948705764071811, 0.6983675836453778]"
4872,"[0.7003914462322116, 0.6907682699756315, 0.7076084360139295, 0.6911629933529952, 0.7013143044437975]"
4873,"[0.6959778000245114, 0.698661184521922, 0.7033780555419411, 0.6965501507653051, 0.6960212530336617]"
4874,"[0.696402135892838, 0.7003806664289133, 0.6980277581501169, 0.6975173149549819, 0.6983048512296272]"
4875,"[0.6990149409390263, 0.6976360386207233, 0.6901863365155597, 0.704250664625556, 0.6996835352081384]"
4876,"[0.6940151744219842, 0.705278658119553, 0.6946704327896038, 0.6974724159223529, 0.6993391511255147]"
4877,"[0.6989371159346076, 0.7049661005716559, 0.696066871298764, 0.7001471816012339, 0.6907608692937658]"
4878,"[0.6934649300425495, 0.6956088681231052, 0.6976018560437874, 0.6969334356885524, 0.7062756163323912]"
4879,"[0.6967972500728596, 0.6998689299402039, 0.7004241647171013, 0.6925584686366073, 0.7010312542582736]"
4880,"[0.7026029164096146, 0.6989601453080259, 0.6932427682614771, 0.7018812754835186, 0.6935823931587374]"
4881,"[0.6964510978547551, 0.6992806384618043, 0.6965553968212432, 0.6923955695928081, 0.7060088965765035]"
4882,"[0.6923910117169312, 0.6977007265201538, 0.7053131244352577, 0.6991168263906644, 0.6959746365020724]"
4883,"[0.6931432905841457, 0.7083264119989703, 0.695931087543552, 0.6944194065713032, 0.698850112310583]"
4884,"[0.6946738138207711, 0.6994019549446806, 0.7014093079917416, 0.6946082565362698, 0.7006753403429087]"
4885,"[0.6956540132311064, 0.6984177559526623, 0.7031373712940516, 0.6976368746776993, 0.6958250858193251]"
4886,"[0.699628300170158, 0.6978616892536952, 0.7016317921000554, 0.7020943407081126, 0.6896233355641521]"
4887,"[0.6945190468069818, 0.6984605653231203, 0.6941795885539073, 0.7013710920201207, 0.7023569398286896]"
4888,"[0.7045142919807943, 0.6973383682785396, 0.7000422807083841, 0.6929044771349693, 0.6962117433066238]"
4889,"[0.6992297686404069, 0.7012726957193254, 0.6947412505813921, 0.695752493393021, 0.7000880953233946]"
4890,"[0.6979798585061495, 0.6987500605839019, 0.693538903009445, 0.6982612916872643, 0.7021793733664746]"
4891,"[0.7040083040395375, 0.6966251398105757, 0.6995781816890199, 0.6987798197209565, 0.6920647858770321]"
4892,"[0.695306945104257, 0.7018139796284462, 0.6964728765076811, 0.6975958215713601, 0.6995658632585675]"
4893,"[0.6983038087330853, 0.6982527425644598, 0.7016879031439872, 0.6918141173011151, 0.7004774567647731]"
4894,"[0.697799609481026, 0.6994742867665382, 0.6968514657418169, 0.6987894413476489, 0.6979038952513162]"
4895,"[0.7021809537323488, 0.6914080078326065, 0.7010103508538376, 0.6912528640685732, 0.704992044108915]"
4896,"[0.7026655874938773, 0.6995862898080725, 0.6949443246880205, 0.6974874182133352, 0.6959624777900026]"
4897,"[0.6963488020839737, 0.6933980993479383, 0.6962427904702782, 0.7035070386580977, 0.7010855353985731]"
4898,"[0.6973042867126052, 0.6925754419165495, 0.6995572962457375, 0.7009185940455889, 0.7006352759620117]"
4899,"[0.6993244658869641, 0.6991041847264502, 0.698554555492666, 0.6956494911321884, 0.698151717977998]"
4900,"[0.6975940271236829, 0.6979142172444565, 0.7028436789694041, 0.6963470829057749, 0.6956560671212668]"
4901,"[0.6958164809150766, 0.6971131058002034, 0.6968864348426196, 0.7014424562019602, 0.6992569143692934]"
4902,"[0.6987425846348256, 0.6986404420829793, 0.6980067887201592, 0.6931373951945355, 0.70213490796544]"
4903,"[0.6968494977297176, 0.6943124895232297, 0.7038169733130659, 0.6961073186887543, 0.6996016741902884]"
4904,"[0.7006529852795964, 0.7049015647562056, 0.6900451787480697, 0.6981524853469981, 0.6970167826324689]"
