,roc_auc
5149,"[0.7348104793756969, 0.7702875325157933, 0.7495122630992196, 0.7603919101542476, 0.6988443077496622, 0.7787525047765507, 0.7167971480497694, 0.7075586001211615, 0.7947364742066265, 0.7294841325318049]"
5150,"[0.716973244147157, 0.7480490523968784, 0.7814822556670382, 0.7554289575469499, 0.7531222330956706, 0.7452583997390372, 0.7679644904235985, 0.766741227457011, 0.6980637494757445, 0.702945151218603]"
5151,"[0.7808203270159793, 0.7197486993682646, 0.766583054626533, 0.7279579663544433, 0.7497436972831912, 0.7276783633906518, 0.7750827158767883, 0.7464234120881682, 0.6964793326809264, 0.7394682883638567]"
5152,"[0.7875209030100333, 0.7508477331846897, 0.7332659791898922, 0.7713313761125867, 0.7664965748636935, 0.7209329418891841, 0.7290996784565916, 0.7022344936856332, 0.7586793420010253, 0.7219698028799104]"
5153,"[0.7453897250092902, 0.709703641768859, 0.7447974730583425, 0.7875366978889977, 0.7304976932755487, 0.684130201780139, 0.7411692063935877, 0.759727853115243, 0.7697819096882427, 0.7466680646814857]"
5154,"[0.7448439241917504, 0.7226635079895949, 0.7491638795986622, 0.7914278391350948, 0.740994454541218, 0.7180320611398481, 0.7062770865371174, 0.744198238501328, 0.769339204995573, 0.7536581387762711]"
5155,"[0.6938057413600892, 0.7695094760312151, 0.7113294314381271, 0.7398410923155785, 0.7731720956242136, 0.7831213010857916, 0.7781816487254765, 0.7334684747658324, 0.6913532783447504, 0.75738617829349]"
5156,"[0.7140584355258268, 0.7658398364920104, 0.6844806763285025, 0.7209795423831492, 0.7817232862668344, 0.7571764760706463, 0.7343888345216458, 0.7281443683303043, 0.7861153828230579, 0.7709119716668996]"
5157,"[0.7775339093273875, 0.7267628205128206, 0.798344017094017, 0.7278298149960389, 0.7426720723239668, 0.669917051120742, 0.7331189710610932, 0.7162612423691693, 0.7859755813411622, 0.7572463768115942]"
5158,"[0.724811872909699, 0.7577457264957265, 0.7282724823485693, 0.8019479006477468, 0.7786243534181464, 0.7626054336175963, 0.722214455473228, 0.6675753762989887, 0.7768651847709586, 0.7192553241064354]"
5159,"[0.7701714046822743, 0.7702643069490895, 0.7637611482720177, 0.7298918868540006, 0.7424041194836664, 0.718859219907731, 0.7485320844400951, 0.7137564658185378, 0.7665664756046414, 0.7230532643646023]"
5160,"[0.7727494425863991, 0.7574437941285767, 0.7451923076923077, 0.780045668484086, 0.7228319120182676, 0.7530290321077403, 0.7493475930844866, 0.7268279043757864, 0.6649540985134444, 0.7704576168507387]"
5161,"[0.7367614269788183, 0.7256363805276849, 0.7326505016722409, 0.733783028100098, 0.7467845659163987, 0.7897735215993289, 0.7051120741879864, 0.7178456591639871, 0.7442914394892586, 0.7903210774034204]"
5162,"[0.7752229654403567, 0.6999489037532517, 0.7621353586027501, 0.7200125821333706, 0.7611258679342001, 0.700195722074654, 0.7615685726268699, 0.7537396896407103, 0.7421012162728924, 0.7496271960482779]"
5163,"[0.7487342066146414, 0.7411626718691936, 0.7151732627276106, 0.7483107320937603, 0.7661470711589543, 0.7430565263991799, 0.7639568479425882, 0.768546996598164, 0.7228319120182674, 0.7191504729950137]"
5164,"[0.7406865477517651, 0.723987365291713, 0.7344504830917875, 0.7281909688242695, 0.7511766624726222, 0.7128244559392329, 0.7470758190036816, 0.7568386224893984, 0.7443380399832238, 0.802518756698821]"
5165,"[0.7185409698996654, 0.7369588442958008, 0.7762565031586771, 0.7727293909315439, 0.7688732000559207, 0.7122186495176849, 0.7468777669043293, 0.7519921711170139, 0.7512349130900787, 0.7057994314739736]"
5166,"[0.7290389260497956, 0.808969713861018, 0.7518464325529544, 0.6941726082296473, 0.7504660049396523, 0.7277599142550911, 0.7268046041288039, 0.7624190316417354, 0.7765040309427281, 0.7012325830653805]"
5167,"[0.7711352657004831, 0.7347408026755853, 0.7462955221107395, 0.7651335104152104, 0.6942308588471038, 0.7697819096882428, 0.7277249638846172, 0.7462952607297637, 0.7188242695372572, 0.7557435108812154]"
5168,"[0.762123745819398, 0.7312918060200668, 0.7344620958751393, 0.7485204343166039, 0.7349247402022461, 0.7959830374201966, 0.760741413858987, 0.7327578172328626, 0.7424507199776318, 0.6889067524115755]"
5169,"[0.736796265328874, 0.7613921404682275, 0.735588535860275, 0.7438603849200802, 0.6973996924367398, 0.7481126799944079, 0.7699683116641036, 0.7338762290880283, 0.7417983130621184, 0.7642830514003449]"
5170,"[0.7661417688591601, 0.7407097733184689, 0.7383872166480862, 0.7155855352066732, 0.7474719232023861, 0.7727177408080526, 0.7083042080246051, 0.7592851484225732, 0.7420080152849621, 0.7395731394752785]"
5171,"[0.725613154960981, 0.7349149944258639, 0.7191680602006688, 0.7490097395032387, 0.7936879630924087, 0.7087236124702923, 0.7680809916585116, 0.7586793420010252, 0.7450020970222284, 0.7561978656973765]"
5172,"[0.718471293199554, 0.7009476031215163, 0.7427187848383501, 0.7484621836991472, 0.7717740808052566, 0.7619413765785918, 0.7569434736008201, 0.7712498252481477, 0.7409362039237616, 0.7246376811594203]"
5173,"[0.7519277220364178, 0.7834796544035674, 0.7429162021553326, 0.7831446013327742, 0.7210028426301319, 0.7333053730369542, 0.7359616011929726, 0.7576774313807727, 0.7113215900088541, 0.7066615406123306]"
5174,"[0.7396994611668526, 0.7072068933481976, 0.762112133036046, 0.7363460552681858, 0.7795913136679249, 0.748718486415956, 0.7230765646115851, 0.7249988349876509, 0.7820727899715738, 0.7249638846171769]"
5175,"[0.7411394463024897, 0.7414646042363433, 0.7323950204384987, 0.7495922456778041, 0.7172981033598957, 0.7425672212125449, 0.7279113658604781, 0.7557318607577239, 0.7698984109231559, 0.7600657066964911]"
5176,"[0.7861738201412115, 0.7254273504273504, 0.7315008361204012, 0.7429400251642666, 0.7497436972831912, 0.7980218090311757, 0.6908872734050981, 0.6915280301971201, 0.7530290321077404, 0.7710867235192693]"
5177,"[0.7647598476402826, 0.7630876068376068, 0.7062198067632851, 0.7618248753436787, 0.6991472109604362, 0.7622209795423831, 0.7216319492986626, 0.7509087096323221, 0.7384314273731301, 0.7685003961041986]"
5178,"[0.7573044407283538, 0.7480258268301747, 0.716334541062802, 0.7257211426441121, 0.7616384733678176, 0.720140733491775, 0.7364043058856425, 0.7517475185236964, 0.7485903350575517, 0.756593969896081]"
5179,"[0.7637263099219621, 0.7325692121887774, 0.7517999814195466, 0.7131856097674636, 0.7640500489305188, 0.7465981639405379, 0.7136050142131507, 0.7270026562281562, 0.7652616617736148, 0.7549629526072976]"
5180,"[0.7313614827201784, 0.695303790412486, 0.7352749907097733, 0.7758166736567407, 0.7356703481056899, 0.795167528775805, 0.7023160445500723, 0.7713313761125868, 0.7085372104944312, 0.7753506687170885]"
5181,"[0.7154751950947602, 0.7338814567075436, 0.7448555369751022, 0.7433477794864625, 0.77073721981453, 0.7110536371685539, 0.7548814017428586, 0.7705741180856516, 0.7580851857029686, 0.7372664150239991]"
5182,"[0.7383407655146785, 0.7675817539947973, 0.7423704013377928, 0.7329791695791976, 0.7151078801435294, 0.7561745654503937, 0.7099468754368796, 0.7675800363483853, 0.7629432871988444, 0.7340975814343632]"
5183,"[0.7483277591973244, 0.731814381270903, 0.7625882571534746, 0.7117759448250153, 0.7538095903816582, 0.7122069993941935, 0.7199193811454401, 0.7163544433570996, 0.8269956661540612, 0.7478330770306165]"
5184,"[0.7478980862133036, 0.7042340208101079, 0.7025385544407283, 0.7470874691271727, 0.7206882892958666, 0.773032294142318, 0.7681159420289856, 0.7636655948553055, 0.7488000372803952, 0.7555687590288458]"
5185,"[0.7136984392419174, 0.7444374767744333, 0.8015955964325528, 0.7358684002050421, 0.7313015517964492, 0.7426021715830188, 0.7546367491495409, 0.7427769234353886, 0.7489747891327648, 0.713127359150007]"
5186,"[0.6954431438127091, 0.7178209773318469, 0.7585005574136009, 0.7415769607157837, 0.7385246283610607, 0.7732419963651614, 0.7364509063796078, 0.7518523696351183, 0.7566289202665548, 0.7681508923994594]"
5187,"[0.7682320698625047, 0.7721339650687477, 0.7480955035302862, 0.7409012535532876, 0.7660655202945151, 0.7305675940164966, 0.7439885362784847, 0.7840300107181136, 0.7038305606039424, 0.6762314180530313]"
5188,"[0.7605327945001857, 0.7460632664437011, 0.6885451505016723, 0.7474486229554034, 0.7373945663824035, 0.7299268372244746, 0.7597162029917517, 0.7334801248893239, 0.7654247635024931, 0.7625704832471225]"
5189,"[0.7860460795243402, 0.7570837978446674, 0.7260428279450019, 0.7633976420150055, 0.7787758050235334, 0.7163194929866257, 0.6881494943846405, 0.7461787594948506, 0.721492147816767, 0.7496854466657347]"
5190,"[0.7328363062058715, 0.737876254180602, 0.7519509476031214, 0.7385129782375693, 0.7444661913416283, 0.7437904841791323, 0.7148166270562468, 0.7446758935644717, 0.770585768209143, 0.7540309427279929]"
5191,"[0.7410465440356746, 0.727494425863991, 0.7220248049052398, 0.7311267999440795, 0.7710867235192692, 0.73789552169253, 0.7319306584649798, 0.7409362039237615, 0.7805116734237383, 0.750302903210774]"
5192,"[0.748641304347826, 0.7311060014864363, 0.7449716648086213, 0.7262803485716949, 0.7297404352486138, 0.7849037699799618, 0.752295074327788, 0.7708187706789693, 0.764318001770819, 0.6827671373316557]"
5193,"[0.6965347454477889, 0.8354933110367894, 0.7591973244147158, 0.7125681532224242, 0.7846008667691878, 0.7093410690153316, 0.7242648772076984, 0.757269677058577, 0.7680343911645464, 0.6835709958525561]"
5194,"[0.7227564102564102, 0.7094829988851727, 0.7759661835748791, 0.7511883125961135, 0.7588657439768861, 0.7606482128710564, 0.7355771471177595, 0.7219698028799107, 0.7445477422060673, 0.7495106948133652]"
5195,"[0.7084842995169083, 0.7332659791898922, 0.696917967298402, 0.722179505102754, 0.7570832750827159, 0.7489747891327647, 0.789773521599329, 0.7527727293909315, 0.7643296518943101, 0.7739643040216225]"
5196,"[0.7590579710144927, 0.7925492382014121, 0.7394323671497582, 0.7287385246283611, 0.7449554965282632, 0.728959876974696, 0.7387110303369215, 0.7508271587678829, 0.7022927443030896, 0.7586443916305513]"
5197,"[0.7746191007060573, 0.7227680230397622, 0.7714836492010404, 0.7541823943333799, 0.7167039470618388, 0.7468661167808379, 0.6996598163940538, 0.7514096649424484, 0.749324292837504, 0.7445360920825761]"
5198,"[0.7146274619100706, 0.7368078781122259, 0.7338117800074322, 0.7672305326436462, 0.7458875064075678, 0.7504310545691784, 0.7731254951302483, 0.7212707954704319, 0.731825807353558, 0.7565007689081504]"
5199,"[0.7352285395763656, 0.7639121144555927, 0.763052768487551, 0.7591569970641687, 0.7522950743277879, 0.7081760566662008, 0.7484155832051819, 0.7546716995200149, 0.7368703108252947, 0.7167971480497692]"
5200,"[0.7567702526941658, 0.7287486064659978, 0.7262286324786325, 0.7577473321217205, 0.7674635351134723, 0.7687799990679901, 0.7167039470618388, 0.722925113006198, 0.7259657952374294, 0.7565007689081504]"
5201,"[0.762530193236715, 0.7541457636566332, 0.7565263842437754, 0.7388857821892914, 0.7614054708979915, 0.7229600633766717, 0.7414604594808706, 0.7380120229274431, 0.7284239712940956, 0.7232047159699893]"
5202,"[0.745006503158677, 0.7455406911928651, 0.7776732627276106, 0.7079081038259005, 0.7482408313528124, 0.7501398014818957, 0.736357705391677, 0.7575259797753856, 0.7774127405750499, 0.6815904748590336]"
5203,"[0.7351124117428466, 0.7493032329988852, 0.7468645484949833, 0.7702246143809125, 0.7373130155179646, 0.7610559671932522, 0.7472971713500163, 0.7373130155179646, 0.7344004846451372, 0.7102963791416188]"
5204,"[0.7636798587885543, 0.7275060386473431, 0.7581870122630991, 0.7509553101262872, 0.752679528403001, 0.723461018686798, 0.7697586094412601, 0.7629316370753529, 0.6955473228016218, 0.7214338971993104]"
5205,"[0.7439961910070606, 0.7546567261241175, 0.7228957636566333, 0.759355049163521, 0.7240085744908896, 0.7942937695139568, 0.7641898504124144, 0.7222960063376672, 0.7308122466098141, 0.7104012302530409]"
5206,"[0.7208286882199926, 0.7335098476402824, 0.7383407655146785, 0.7395731394752785, 0.695558972925113, 0.8010624912624074, 0.7323267626636842, 0.7644927536231885, 0.7383731767556737, 0.7871988443077496]"
5207,"[0.7683249721293199, 0.7565960609438871, 0.7381665737643999, 0.7491611911086258, 0.7259657952374297, 0.7246842816533854, 0.7679528403001072, 0.765005359056806, 0.7207232396663404, 0.7203504357146185]"
5208,"[0.7312105165366034, 0.7321627647714605, 0.7783003530286139, 0.7583414884197772, 0.7202688848501794, 0.7689897012908335, 0.740912903676779, 0.7105410317349363, 0.7383382263851996, 0.7464816627056247]"
5209,"[0.7619379412857673, 0.7642953363062059, 0.7340208101077667, 0.7541940444568711, 0.727375460179878, 0.7613705205275176, 0.6974462929307051, 0.7667761778274851, 0.708304208024605, 0.7724264877207698]"
5210,"[0.7517070791527314, 0.7539483463396507, 0.7365988480118915, 0.7368237103313297, 0.708001304813831, 0.7544037466797149, 0.7402371965142831, 0.7458292557901114, 0.7373363157649471, 0.7731604455007223]"
5211,"[0.7299331103678928, 0.7129668338907469, 0.7846989966555185, 0.7427186728179319, 0.7234144181928329, 0.7528193298848967, 0.730695745374901, 0.7659956195535673, 0.7424740202246143, 0.7397478913276481]"
5212,"[0.7656772575250836, 0.7377717391304348, 0.7388285024154588, 0.7838319586187614, 0.7097371732140361, 0.7601123071904562, 0.7292860804324526, 0.696572533668857, 0.7551493545831586, 0.7592152476816254]"
5213,"[0.7431484578223708, 0.7133152173913043, 0.7507780564845782, 0.7856726781303882, 0.7121137984062631, 0.6975511440421269, 0.7344121347686285, 0.7541241437159234, 0.7814087329325691, 0.7358217997110769]"
5214,"[0.740976867335563, 0.7008779264214047, 0.7425794314381271, 0.7388158814483434, 0.7304510927815836, 0.7562444661913417, 0.756069714338972, 0.736765459713873, 0.7785544526771984, 0.7462603103592899]"
5215,"[0.6932134894091416, 0.6938754180602007, 0.7547728539576366, 0.7610326669462697, 0.7671839321496808, 0.7643413020178014, 0.728622023393448, 0.7159699892818864, 0.8072953073302577, 0.7530057318607578]"
5216,"[0.7264028242289112, 0.7487109810479375, 0.7450297287253809, 0.7286103732699566, 0.7421245165198752, 0.7453749009739503, 0.7510252108672352, 0.7596463022508039, 0.7411808565170791, 0.751654317535766]"
5217,"[0.717275176514307, 0.7568399293942771, 0.7413600891861761, 0.7976257048324713, 0.7521319725989095, 0.7493708933314693, 0.7130691085325503, 0.7489398387622909, 0.7327461671093713, 0.7250687357285988]"
5218,"[0.7419987922705314, 0.74083751393534, 0.7601960237829803, 0.7398177920685958, 0.6966424344098047, 0.7584579896546904, 0.7648422573279277, 0.7205834381844448, 0.7739992543920966, 0.7376275688522299]"
5219,"[0.7393162393162392, 0.7806925863991081, 0.7518928836863619, 0.7475185236963513, 0.7279346661074608, 0.7414837597278532, 0.7131972598909548, 0.7834475045435482, 0.7040752131972599, 0.7465166130760986]"
5220,"[0.7588024897807506, 0.7229886659234486, 0.7267395949461165, 0.7537047392702363, 0.7397362412041567, 0.7245444801714898, 0.7720187333985742, 0.7073139475278439, 0.7781699986019853, 0.7602288084253692]"
5221,"[0.7686501300631735, 0.7348337049424006, 0.7707868821999256, 0.7473787222144554, 0.7290880283331003, 0.7519921711170139, 0.7134768628547463, 0.7420313155319447, 0.7326762663684235, 0.7342839834102242]"
5222,"[0.7290040876997399, 0.7461793942772204, 0.727250557413601, 0.7593550491635211, 0.6994501141712103, 0.7657509669602498, 0.7452816999860198, 0.7805349736707209, 0.7637354955962533, 0.7162495922456777]"
5223,"[0.7234880156075808, 0.7579431438127091, 0.7488271088814566, 0.7124167016170372, 0.7583997390372338, 0.749475744442891, 0.7416002609627662, 0.7231814157230068, 0.7506640570390046, 0.7729390931543876]"
5224,"[0.7260312151616499, 0.7280866778149387, 0.7378994797473059, 0.7426953725709491, 0.747588424437299, 0.7450486975161937, 0.764516053870171, 0.7294258819143483, 0.7880959038165806, 0.730171489817792]"
5225,"[0.7155216462281679, 0.7158700297287254, 0.7291898922333704, 0.7604385106482129, 0.7656927163427932, 0.7418099631856099, 0.7216435994221538, 0.7834242042965657, 0.747704925672212, 0.7474136725849293]"
5226,"[0.7511612783351914, 0.7182622630992195, 0.7760823114083983, 0.7586210913835686, 0.727981266601426, 0.6856447178340092, 0.7593550491635213, 0.746155459247868, 0.7864066359103405, 0.7191271727480312]"
5227,"[0.7282840951319212, 0.7358788554440727, 0.7670011148272019, 0.7496388461717696, 0.779451512186029, 0.6993219628128058, 0.7743487580968359, 0.7473554219674727, 0.7241017754788202, 0.719954331515914]"
5228,"[0.7580244332961725, 0.7251950947603122, 0.7164158305462655, 0.7246609814064029, 0.778950556875903, 0.7390605340416608, 0.7755370706929493, 0.758213337061373, 0.7260240458548861, 0.7374295167528776]"
5229,"[0.7487806577480489, 0.7483045336306205, 0.755922519509476, 0.7178922596579523, 0.7380586234214083, 0.7523067244512791, 0.7466564145579945, 0.7242066265902419, 0.7200824828743185, 0.7724031874737873]"
5230,"[0.7307808435525828, 0.71953966926793, 0.718459680416202, 0.7468195162868727, 0.717764108299548, 0.7387459807073955, 0.7956568339624401, 0.7302646908057224, 0.7769700358823803, 0.7731254951302484]"
5231,"[0.7305137495354888, 0.6976147342995168, 0.7798100148643627, 0.7339694300759588, 0.7495223449368563, 0.7265366512885036, 0.765121860291719, 0.7189058204016963, 0.7700848128990168, 0.7605433617596347]"
5232,"[0.7196674098848013, 0.6974057041991825, 0.7612643998513564, 0.7910666853068643, 0.7701197632694907, 0.7626170837410876, 0.7806980753995992, 0.707628500862109, 0.7277482641316, 0.7155505848361993]"
5233,"[0.7351240245261984, 0.7194699925678186, 0.8256456707543665, 0.7764690805722542, 0.7566289202665548, 0.7053101262873387, 0.7428468241763362, 0.7430215760287058, 0.6807167155971854, 0.7440700871429238]"
5234,"[0.749593552582683, 0.7339511334076552, 0.7324298587885545, 0.6943357099585256, 0.76379374621371, 0.752982431613775, 0.7373130155179646, 0.7749895148888578, 0.7243114777016637, 0.777296239340137]"
5235,"[0.7097617056856188, 0.7706126904496469, 0.6995540691192865, 0.7761195768675149, 0.7866978889976235, 0.7320588098233842, 0.7431963278810756, 0.7524814763036489, 0.7502446525933175, 0.7195931776876835]"
5236,"[0.7472593831289482, 0.7174261426978819, 0.7368543292456335, 0.7746749615545925, 0.687566988210075, 0.7827717973810523, 0.7692343538841511, 0.7231697655995154, 0.7384081271261476, 0.7587026422480079]"
5237,"[0.7442516722408028, 0.759557320698625, 0.762657933853586, 0.7151195302670208, 0.7763642294608322, 0.7209562421361667, 0.7251852369635119, 0.7467496155459248, 0.7087003122233096, 0.7652733118971062]"
5238,"[0.7707636566332219, 0.7283305462653288, 0.7078107580824973, 0.7524814763036488, 0.7233678176988676, 0.7658441679481802, 0.7296239340137005, 0.7405517498485484, 0.7743837084673096, 0.745025397269211]"
5239,"[0.7051514306949089, 0.71122491638796, 0.7464581010776661, 0.7528193298848969, 0.7536464886527797, 0.7620695279369961, 0.7372780651474905, 0.7431730276340929, 0.7678130388182114, 0.7604268605247216]"
5240,"[0.7525083612040134, 0.7492335562987738, 0.7269021739130436, 0.7495456451838389, 0.7533435854420056, 0.72926278018547, 0.7522950743277879, 0.7658791183186542, 0.7037490097395032, 0.7512349130900787]"
5241,"[0.7947788926049795, 0.6827039204756595, 0.7605792456335936, 0.7453749009739503, 0.682743837084673, 0.7333286732839368, 0.7464350622116596, 0.7554755580409152, 0.8139708280907777, 0.7207115895428492]"
5242,"[0.7186454849498327, 0.7687314195466369, 0.7467948717948717, 0.7148166270562467, 0.7245677804184724, 0.7654364136259846, 0.7329325690852322, 0.7381984249033041, 0.7368936110722775, 0.7836805070133745]"
5243,"[0.7276221664808622, 0.7913182831661093, 0.7331730769230769, 0.7183233142271308, 0.7438370846730975, 0.7673470338785591, 0.7205601379374622, 0.7427303229414232, 0.7280744675893565, 0.761312269910061]"
5244,"[0.6749233556298772, 0.7319653474544779, 0.7404310665180232, 0.7447457943054197, 0.7213756465818537, 0.7615103220094133, 0.7473903723379467, 0.7791835593457291, 0.780197120089473, 0.7433710797334452]"
5245,"[0.7573508918617615, 0.7126068376068375, 0.7220480304719434, 0.7835057551610046, 0.7342839834102242, 0.7655296146139149, 0.7518523696351183, 0.7435225313388324, 0.7472389207325598, 0.7140943193997856]"
5246,"[0.756061872909699, 0.660024154589372, 0.7645972686733556, 0.7478680274010904, 0.7425439209655622, 0.7401789458968265, 0.7289831772216786, 0.7684071951162683, 0.7479961787594949, 0.7756652220513537]"
5247,"[0.7691610925306578, 0.7591392604979561, 0.7495819397993311, 0.7295773335197353, 0.7513514143249919, 0.7191155226245398, 0.7408197026888486, 0.7118807959364369, 0.7739643040216226, 0.7297054848781397]"
5248,"[0.7229654403567447, 0.7796938870308436, 0.7745261984392419, 0.7345752364975069, 0.7148049769327556, 0.7401556456498439, 0.7679295400531247, 0.7116943939605761, 0.7180670115103219, 0.7712148748776737]"
5249,"[0.7542386659234486, 0.7407446116685246, 0.735031122259383, 0.7263735495596254, 0.7553590568060022, 0.7474952234493686, 0.7147816766857729, 0.770096463022508, 0.7352625937834941, 0.7583880889137427]"
5250,"[0.7613689149015237, 0.7104352471200297, 0.7955685618729098, 0.729903536977492, 0.7517591686471876, 0.7395847895987697, 0.7367538095903816, 0.7426254718300014, 0.7452583997390374, 0.72436972831912]"
5251,"[0.7354375696767002, 0.7096107395020439, 0.7241615570419918, 0.7536115382823059, 0.7684071951162681, 0.7737080013048138, 0.7493475930844867, 0.7432778787455148, 0.7713080758656043, 0.7127312549513025]"
5252,"[0.7595921590486807, 0.6952225009290227, 0.7682901337792641, 0.7418332634325924, 0.7741740062444663, 0.7613588704040262, 0.7159583391583951, 0.7630597884337573, 0.7252318374574772, 0.7285754228994827]"
5253,"[0.7453897250092901, 0.7448439241917502, 0.7402452619843923, 0.7820844400950651, 0.7277133137611258, 0.7815601845379562, 0.7779486462556503, 0.6891397548814018, 0.7361596532923249, 0.71297590754462]"
5254,"[0.7495471014492755, 0.7188196767001115, 0.7223383500557413, 0.7523882753157184, 0.7489631390092735, 0.7296588843841745, 0.7470641688801901, 0.732851018220793, 0.7751409664942447, 0.7540076424810103]"
5255,"[0.709599126718692, 0.7236970457079153, 0.7348337049424006, 0.7440234866489586, 0.7514795656833962, 0.7646442052285753, 0.7628034857169484, 0.7591802973111516, 0.7501398014818956, 0.7412041567640617]"
5256,"[0.7834796544035676, 0.7519044964697139, 0.7241731698253436, 0.7659956195535673, 0.7221911552262454, 0.7452001491215807, 0.7205950883079362, 0.7510252108672352, 0.7539377417400626, 0.7135933640896593]"
5257,"[0.7016095317725752, 0.7598128019323671, 0.7596269973987364, 0.7043198657905774, 0.7609744163288131, 0.7803485716948599, 0.7349713406962113, 0.7256279416561816, 0.7697819096882427, 0.7439186355375367]"
5258,"[0.7650037160906725, 0.759836027499071, 0.7732604050538834, 0.7347732885968591, 0.7205018873200055, 0.7118807959364369, 0.7247075819003682, 0.7524348758096836, 0.759087096323221, 0.7269094552402255]"
5259,"[0.7466903567447046, 0.756723801560758, 0.7503367707172056, 0.6735169392795564, 0.7694557062304861, 0.7099934759308449, 0.8164756046414092, 0.7203970362085839, 0.7337131273591501, 0.7498019479006477]"
5260,"[0.7408839650687475, 0.7293640839836492, 0.7428697510219249, 0.704797520853721, 0.7398410923155785, 0.769677058576821, 0.7215387483107321, 0.7604851111421781, 0.8046973297916957, 0.7225406589309847]"
5261,"[0.7455174656261613, 0.7557251021924936, 0.7678140096618356, 0.7695955077123817, 0.7338878792115197, 0.7265017009180297, 0.7241134256023114, 0.7338179784705717, 0.7088168134582226, 0.7653315625145627]"
5262,"[0.705674005945745, 0.7383872166480863, 0.7571883128948347, 0.8000256302716809, 0.7234027680693416, 0.7438137844261149, 0.7286569737639219, 0.7202455846031969, 0.7491844913556085, 0.7630248380632834]"
5263,"[0.773562337421033, 0.7305021367521367, 0.7773016536603493, 0.7591686471876602, 0.7689081504263945, 0.7109953865510974, 0.7177175078055827, 0.7111584882799757, 0.7549163521133324, 0.7263036488186775]"
5264,"[0.7181809736157562, 0.7467716462281679, 0.7602773132664435, 0.7085372104944313, 0.728214269071252, 0.7079547043198658, 0.7635956941143577, 0.758935644717834, 0.7962276900135142, 0.7565590195256069]"
5265,"[0.7385265700483091, 0.7615547194351542, 0.749860646599777, 0.7007432778787456, 0.7616617736148004, 0.770131413392982, 0.7479029777715642, 0.773975954145114, 0.7139312176709073, 0.7181252621277785]"
5266,"[0.7436361947231512, 0.7350427350427351, 0.7445303790412485, 0.7558134116221632, 0.7321403606878232, 0.7621394286779439, 0.7319190083414884, 0.7339228295819935, 0.7717041800643086, 0.727608462649704]"
5267,"[0.7282260312151616, 0.7930021367521367, 0.6919012448903754, 0.7176359569411437, 0.7879211519642108, 0.7563260170557808, 0.7674518849899808, 0.7635607437438836, 0.7177757584230393, 0.7117293443310498]"
5268,"[0.7294337606837605, 0.7391768859160163, 0.7567934782608696, 0.7354256955123726, 0.7736264504403747, 0.7102381285241625, 0.724660981406403, 0.7322102614287711, 0.7979169579197541, 0.7273405098094039]"
5269,"[0.7708217205499814, 0.763180509104422, 0.7704036603493125, 0.7404818491076007, 0.7189291206486788, 0.7462253599888158, 0.7561978656973765, 0.7654713639964584, 0.7336898271121673, 0.6683326343259238]"
5270,"[0.7790319583797845, 0.7442284466740989, 0.7546218877740617, 0.7300899389533528, 0.7064984388834521, 0.7813504823151125, 0.7293093806794353, 0.7351460925485811, 0.7222028053497367, 0.740085744908896]"
5271,"[0.7240338164251208, 0.7298285953177257, 0.7726100891861762, 0.7680809916585116, 0.7134885129782376, 0.7398061419451046, 0.7363577053916772, 0.7711566242602171, 0.7135234633487115, 0.7534950370473928]"
5272,"[0.7495006503158677, 0.7280053883314753, 0.7369936826458565, 0.7573046274290507, 0.7178107087935133, 0.7943636702549047, 0.7076867514795658, 0.7440467868959411, 0.7232513164639547, 0.7743254578498532]"
5273,"[0.7321859903381642, 0.7666062801932368, 0.7576412114455593, 0.7026305978843376, 0.7569551237243115, 0.7719138822871523, 0.7648073069574538, 0.7593200987930473, 0.685796169439396, 0.7363344051446945]"
5274,"[0.7398968784838351, 0.7295847268673354, 0.7748978075065033, 0.7602404585488607, 0.7428584742998277, 0.7414138589869053, 0.7416818118272055, 0.6917726827904376, 0.7593899995339951, 0.7455613029498113]"
5275,"[0.7274595875139354, 0.7292015050167224, 0.7354143441099963, 0.7358567500815508, 0.769152803019712, 0.7520620718579617, 0.7023043944265809, 0.7265832517824689, 0.7950510275408917, 0.7587375926184817]"
5276,"[0.750801282051282, 0.7732487922705316, 0.7905982905982906, 0.7695838575888905, 0.7196747285521227, 0.6981220000932009, 0.7243697283191202, 0.7501165012349131, 0.7313714525373969, 0.7267696537583298]"
5277,"[0.7251718691936082, 0.7236970457079153, 0.7194816053511706, 0.7751992171117015, 0.7427070226944407, 0.7218300013980148, 0.7634442425089706, 0.7727060906845612, 0.7208047905307797, 0.7661587212824457]"
5278,"[0.7288879598662207, 0.706753994797473, 0.7302582683017464, 0.7594016496574864, 0.7986742159466891, 0.7081294561722354, 0.7836455566429004, 0.7600773568199822, 0.7079547043198657, 0.7569784239712941]"
5279,"[0.753495447788926, 0.7394439799331103, 0.7466903567447045, 0.7794631623095205, 0.7234843189337807, 0.744536092082576, 0.7288550258632742, 0.709585721608649, 0.7930122559299129, 0.7208164406542709]"
5280,"[0.7129784466740988, 0.7224544778892606, 0.7884383128948347, 0.7790088074933594, 0.7673703341255418, 0.7462719604827812, 0.7335034251363065, 0.7445593923295587, 0.7282725196887087, 0.7173447038538607]"
5281,"[0.7217460981047937, 0.7590928093645485, 0.7899944258639912, 0.7429749755347406, 0.7209329418891841, 0.712754555198285, 0.7660305699240412, 0.7426604222004753, 0.7439885362784846, 0.7352043431660376]"
