,r2
4182,"[0.031325648602349654, 0.02751385885275759, 0.03342307006273504, 0.03292934038516582, 0.03714614927111626, 0.03685684807723977, 0.032851329105775595, 0.03021891588437353, 0.030499808326693634, 0.0303674307928955]"
4183,"[0.029926572634983883, 0.029325052189745127, 0.03597989744803687, 0.026419805358109283, 0.032551136306958495, 0.031288277092308636, 0.03179732715405292, 0.038107284411472375, 0.032096314511910196, 0.03558851715488609]"
4184,"[0.03497059672057368, 0.03167111323710359, 0.03471883764869943, 0.03372154969369934, 0.034562678429565064, 0.03465426601754151, 0.030286790762581894, 0.029503162781636894, 0.027447650844569682, 0.03139290730909927]"
4185,"[0.03013687546657251, 0.03738590602412961, 0.02985218664008804, 0.029627792886896653, 0.03456161865518026, 0.031107621917263795, 0.03784109977098704, 0.02940405802903301, 0.03363168200778199, 0.029349984005964558]"
4186,"[0.03023487374534528, 0.03331321780429197, 0.031897965971437126, 0.030995631765096232, 0.032813141255233935, 0.03469003628037626, 0.036219530260774846, 0.030438677352239818, 0.032302187254009684, 0.03036185870934527]"
4187,"[0.03418213761852473, 0.03734914727995042, 0.030599573829244386, 0.03292036058066705, 0.03724401409833211, 0.027352150086820903, 0.0336310714704211, 0.029277836918678357, 0.02835279627580556, 0.03219302240936284]"
4188,"[0.03364229574270272, 0.028837697522799854, 0.03237754551601757, 0.033431158335628264, 0.03178999375508451, 0.03040302353639035, 0.035581593232681064, 0.030999952855163437, 0.0319494698720767, 0.03408417888477844]"
4189,"[0.03457741675191961, 0.030801075966447766, 0.02971854790703088, 0.03327953086558988, 0.029845670705762717, 0.031503220913267405, 0.03490342223662768, 0.03214372263246357, 0.031867709129510646, 0.03425573332689469]"
4190,"[0.03505667596854278, 0.03159559656999633, 0.03172778847306146, 0.03481014559893425, 0.03206200272122384, 0.030535078825619455, 0.030884724390548346, 0.029799917595714875, 0.032673769958484256, 0.03436744729486474]"
4191,"[0.037325618792844906, 0.03045045357421583, 0.0321664698555415, 0.03358039621141673, 0.03235887842991103, 0.027957912722690104, 0.032532691782946266, 0.030289661162657855, 0.03570065751585094, 0.030678077378831103]"
4192,"[0.03484399184441711, 0.035691612716231, 0.036597063781984907, 0.026812372107503757, 0.029978677270221077, 0.026449219049983874, 0.036315188009039545, 0.03143947998445351, 0.030763342772495372, 0.03398458707504848]"
4193,"[0.03508687627189222, 0.02957476300253703, 0.03607049458836342, 0.02876934818987542, 0.03506425718351802, 0.030454470622802043, 0.034293665047008814, 0.036795495218925556, 0.025574092584224717, 0.031086316003954062]"
4194,"[0.031357043517211136, 0.03358647960008154, 0.029795931653300634, 0.029506823083537026, 0.02990036207883362, 0.03428791338188475, 0.03409890715610853, 0.03320722007015697, 0.031304358448066893, 0.0362948515393231]"
4195,"[0.03568814627659389, 0.03190020995769349, 0.036165068822104574, 0.031476202058599356, 0.030016742283515363, 0.03181343051954055, 0.030004756291280077, 0.03513296398671495, 0.030530031080733155, 0.030706827804505954]"
4196,"[0.02997049309841926, 0.030401676178443693, 0.03205768565289713, 0.036779300512422286, 0.033838931517350734, 0.02996911065826602, 0.03457833991767556, 0.033392593669818615, 0.0339220234487424, 0.027782543927222014]"
4197,"[0.026456272545156256, 0.036275988293310024, 0.029479315082247437, 0.03129822526589254, 0.03155820807343612, 0.03342661272046221, 0.03291070349444847, 0.035095097449209134, 0.031852792051790146, 0.034856601094516604]"
4198,"[0.030422431564527286, 0.03396340544024845, 0.03428298102283622, 0.0277623250314204, 0.033541835617921345, 0.030955573515911494, 0.03584514449076548, 0.03385595547815967, 0.027341380045093566, 0.03467216901893466]"
4199,"[0.03071569984056932, 0.03737286783772231, 0.03340126503171814, 0.031889263264531564, 0.028710879493784702, 0.03296244389424041, 0.029725631900787475, 0.03009389867413348, 0.034482950047560634, 0.033852968763552926]"
4200,"[0.033013514154656254, 0.033606889671565665, 0.031046386809763016, 0.030737662831163304, 0.035834456394300274, 0.03156728662863606, 0.031120922576633125, 0.033220437100099365, 0.029848414430718062, 0.03343182669432043]"
4201,"[0.034965958420162924, 0.03410277280801399, 0.028402886032398822, 0.027618169974272355, 0.03334987258859834, 0.03327487210695701, 0.029715276588288653, 0.0314954752380634, 0.032881645089802514, 0.03726016098232099]"
4202,"[0.036724793769586594, 0.0314806525265694, 0.032336857067741365, 0.033753073841979786, 0.026156113528122082, 0.03410092739831061, 0.033761551069392604, 0.030444739659785447, 0.033279287883995035, 0.03132302480873006]"
4203,"[0.03235941501433315, 0.03233035305237408, 0.032147207430635816, 0.03155005862600102, 0.03415266228334135, 0.03397940546303113, 0.030085686539232714, 0.036603461565442474, 0.027412543475199613, 0.032385376696392854]"
4204,"[0.03568342679245218, 0.030750816967511252, 0.027854799668829644, 0.03280199355964786, 0.03615380073867591, 0.03158420663245021, 0.03296550715654656, 0.028489429152796952, 0.03620245551592771, 0.030565516742589782]"
4205,"[0.02920912722064939, 0.032774229799621524, 0.032414452740238575, 0.032464332041236, 0.0312062111698288, 0.02776929233196712, 0.032189925964327015, 0.040080860283944975, 0.03414948749800262, 0.031150345439087346]"
4206,"[0.03438221552983223, 0.03251922945304553, 0.032675106721198555, 0.03184918611626275, 0.029788213676283704, 0.03634990780744185, 0.03363276058353104, 0.02946538610363736, 0.027677867859698835, 0.034867606929666395]"
4207,"[0.031855408518429384, 0.03514066477206701, 0.034147199411249884, 0.029449835014276782, 0.03262367986505732, 0.034848280681464616, 0.03144215386626459, 0.030524176108097434, 0.029750084868300664, 0.03362003264287938]"
4208,"[0.03009861340990594, 0.030963415617432766, 0.03525796744506893, 0.037652302785583514, 0.032439069291345324, 0.035725944413415256, 0.030173519404842475, 0.02826925091815713, 0.03091051446841442, 0.031620572090814814]"
4209,"[0.031547374570297215, 0.03247178044274279, 0.02902493073222745, 0.028906026663752193, 0.031560779200249356, 0.031499949227685176, 0.039250075847681254, 0.03475997046249302, 0.033425640114475796, 0.030576726255156284]"
4210,"[0.0311544778881655, 0.035173510108948314, 0.031901055238366394, 0.031148182663366275, 0.030111161617145443, 0.034049413771097825, 0.027313571930419722, 0.034062528746660936, 0.037677925464653095, 0.03056014585148903]"
4211,"[0.036435643929276895, 0.030367839385461393, 0.03527295543626674, 0.03030251126669614, 0.03463657590559355, 0.027925996642577222, 0.030405518330586245, 0.03059597150838378, 0.03382676132806217, 0.03310920517896332]"
4212,"[0.03460888297311704, 0.030497599398621067, 0.03628651722429266, 0.028882904502203433, 0.03331346540163094, 0.03459847413379247, 0.033113410217635364, 0.02928850777013936, 0.03011569303342465, 0.03215322218591388]"
4213,"[0.0315306604475768, 0.03431494831923165, 0.03206129983734507, 0.034309871018454285, 0.034525781847977055, 0.032385194191180244, 0.02723829269415934, 0.030938875850630265, 0.03252560800274851, 0.033545168947332615]"
4214,"[0.0326865391042489, 0.03700418261745109, 0.03802378875696011, 0.033429513802299526, 0.0354798725998513, 0.028055764140952566, 0.029367135987207638, 0.031131523862055532, 0.02703934424125387, 0.03068751238775591]"
4215,"[0.028145055404508068, 0.03275860093680638, 0.03540883358084501, 0.027258101990076722, 0.02974280842096999, 0.030521571935016256, 0.0363707089580817, 0.03541504539275797, 0.030008114552181442, 0.03690606864876922]"
4216,"[0.030145533778042743, 0.033085329179673106, 0.030547686903330762, 0.028437130294551305, 0.03338260318627362, 0.0380754879070937, 0.031364235366213244, 0.0362320525908314, 0.02818390559123174, 0.03371458289697582]"
4217,"[0.02949384900287577, 0.027707246127704366, 0.02976213880055678, 0.030631069368030395, 0.03182332837572066, 0.039226490999983876, 0.034735620043484516, 0.03101810160259577, 0.033399174260713815, 0.03502137747743139]"
4218,"[0.031468102636082795, 0.0354474296527959, 0.03193870613909222, 0.030301562706415708, 0.031161034748497962, 0.039171092759748505, 0.030349702142578372, 0.030541873759280636, 0.03099426621712742, 0.03181351986242986]"
4219,"[0.031827617759699556, 0.031691100285600515, 0.03274702320054024, 0.02848703252210727, 0.02997591124667487, 0.03102912655010137, 0.03556049895619162, 0.03681369039061677, 0.034330884824757324, 0.030383388195538763]"
4220,"[0.030979440412163606, 0.03307517318067743, 0.03723384445917888, 0.03747430427470877, 0.030210506049061947, 0.02826061718367201, 0.03463195293625598, 0.029832063883099336, 0.027801310864774442, 0.03349345223097078]"
4221,"[0.03754361331191747, 0.03649085758410209, 0.03146762936064296, 0.03151462712655573, 0.03016028846633534, 0.029596753569549383, 0.02906049076818984, 0.034082276994525484, 0.03191522018397064, 0.03157288799859215]"
4222,"[0.034548230035874594, 0.03485960503088181, 0.02683828134589694, 0.033734317303750205, 0.02832862214918619, 0.035917917521180565, 0.031285778385562235, 0.03440078878154029, 0.033944121539781325, 0.029490737268072276]"
4223,"[0.035455490314251326, 0.033129193850722216, 0.03467939590853697, 0.035139993019879134, 0.03029374379512506, 0.0333793497449455, 0.02740468524495221, 0.031269498489259195, 0.029640494477054302, 0.03289703946687217]"
4224,"[0.03458987462517804, 0.03313893084065889, 0.034844572194998036, 0.03208547985382337, 0.028852910123252307, 0.031014028559640194, 0.034727698581051625, 0.032265669352218196, 0.027492905997395956, 0.03362159590260405]"
4225,"[0.029449292434200247, 0.034248109459755316, 0.03391521621489224, 0.034758612338542716, 0.033456835877391344, 0.029615544547521022, 0.02937298528837118, 0.035759179361662174, 0.032081952023954696, 0.02997513920911976]"
4226,"[0.033619051794718025, 0.03267419344370959, 0.03740218263631789, 0.030700019893025843, 0.03459030940750063, 0.027525667119607244, 0.031769053800656755, 0.029832323427797847, 0.033193533379946794, 0.0317788532941885]"
4227,"[0.030976633380670915, 0.03345109145929526, 0.033692353209730186, 0.029254889524709005, 0.030050417103045124, 0.03196984756284915, 0.03419355878909325, 0.03328343877858997, 0.03459805864639698, 0.031651685902839066]"
4228,"[0.03530107467905941, 0.03271712488842249, 0.03221790451352913, 0.02861468226622721, 0.03352377864677325, 0.03287051381385553, 0.036822771440235935, 0.029407626290118616, 0.030343455970318622, 0.031005818479752367]"
4229,"[0.02815785357201428, 0.0337661437131509, 0.03308292370134602, 0.03776596747825933, 0.02926109148214695, 0.031786560256436225, 0.03609983723703758, 0.029243724135538107, 0.03232257048185194, 0.03157439395220951]"
4230,"[0.0346165890376382, 0.035405144153999535, 0.032528855290269276, 0.03291092211411639, 0.03082265462400291, 0.02929054429470712, 0.034090511317736216, 0.029216640349195466, 0.02919383403847442, 0.03514068375286783]"
4231,"[0.0354834414738282, 0.030262928068238937, 0.029976510985345928, 0.029009958409715986, 0.030721984603231278, 0.03526422413084218, 0.036985902860079634, 0.03045634308378209, 0.032556824513957694, 0.03198995684355266]"
4232,"[0.032249198974715565, 0.03491205986633805, 0.03321283244366968, 0.03136341002980925, 0.035309403889339785, 0.02232433759300767, 0.031798490649269984, 0.03704584632684593, 0.033360349719071425, 0.031660701104454625]"
4233,"[0.03313688665319847, 0.03154640088646288, 0.0374400551870242, 0.028870602295208325, 0.03165553724924319, 0.03432339188011713, 0.029039480389737693, 0.02952724003736007, 0.03650030833432605, 0.030929767858942192]"
4234,"[0.030533147267339578, 0.03029080907195525, 0.03586726854155997, 0.03295799292597379, 0.03692177941080055, 0.030686820926370206, 0.033679951166455835, 0.03276778414383552, 0.031654012862049496, 0.027753374687692456]"
4235,"[0.034006754166243325, 0.02938162171508585, 0.0366315539131139, 0.03338692281354283, 0.028831236943467342, 0.032404440941271706, 0.02942576740999625, 0.03324289758640808, 0.03433645291570975, 0.03147783499290302]"
4236,"[0.029501954580366085, 0.03359315563914378, 0.028904117765222503, 0.029919050694309224, 0.03435482246198829, 0.03238060637073614, 0.036439925096610426, 0.03469337437464837, 0.03004636477236655, 0.03303888913841768]"
4237,"[0.03933831266673604, 0.031986746603128724, 0.03323483637053859, 0.033608825535767606, 0.029355574838764276, 0.026937673539986662, 0.032909021304477704, 0.03370414463878302, 0.033648205450615754, 0.027469362790680685]"
4238,"[0.031194383610107734, 0.03190826134893321, 0.032546389564341416, 0.03577058405861511, 0.02924687745952881, 0.030225627029725977, 0.033455418849330565, 0.0355107287788875, 0.02997731091568523, 0.03369025580914409]"
4239,"[0.03039889009526242, 0.038625107071053155, 0.033832208618266635, 0.03414264525067967, 0.03188306729288204, 0.02791001703225282, 0.029376950090961973, 0.030970078146231872, 0.029863514777593414, 0.03638590530735741]"
4240,"[0.03256941147298931, 0.031812927458157225, 0.035785219312888916, 0.03226244960100455, 0.024717651403892482, 0.03178645694185489, 0.029245476550170735, 0.029125368136852958, 0.039904722642828405, 0.03580010382236176]"
4241,"[0.03165569199245499, 0.03762099963094789, 0.034005960046760264, 0.03153273754576258, 0.03309844515328442, 0.03638364306529385, 0.0315263223361647, 0.029205507785243112, 0.029819027716778246, 0.028056123877461703]"
4242,"[0.03144213661804329, 0.029528540905070066, 0.03541434424756651, 0.03459237844537377, 0.027055186724883273, 0.032479842169931605, 0.03629101314794436, 0.031164294542233906, 0.03425173871371556, 0.03072016483150375]"
4243,"[0.026110015645564144, 0.037448140579208755, 0.035374386095739174, 0.028370525488128573, 0.0336302578739317, 0.03204506143828145, 0.035066368180678764, 0.026647641910657716, 0.03334251754625639, 0.03478778048265241]"
4244,"[0.03062225426239129, 0.02797167831867775, 0.03582469643333186, 0.036060118759587034, 0.0325600274089517, 0.03605382442174887, 0.03299801729654839, 0.03396786060774126, 0.030458737986972073, 0.026712316302533456]"
4245,"[0.03393897534486856, 0.026211537417654918, 0.026329136549041343, 0.03179449438436077, 0.036721315506991425, 0.033301332356646896, 0.0347436875801046, 0.030135723977670947, 0.03175577040239841, 0.03752006272896824]"
4246,"[0.03572595747181251, 0.036224686841859643, 0.0318628911750668, 0.033770631754518554, 0.030689582424018313, 0.03409602179205473, 0.03130623685069456, 0.03219238214720899, 0.0286202260870283, 0.02850927062885178]"
4247,"[0.035319585654959074, 0.03283195601854805, 0.02780961461956455, 0.03508147969528652, 0.03228000358599781, 0.03376967891895688, 0.029433445891692722, 0.032156276899550584, 0.03477360639132743, 0.02997249366705068]"
4248,"[0.033622858539367195, 0.034187676305900694, 0.028909687324097266, 0.029985773872335475, 0.03064307242569131, 0.02962739904114775, 0.03545968367223773, 0.03291223953263234, 0.03346475897736212, 0.03445315386918324]"
4249,"[0.034803113632395744, 0.02779980096582435, 0.029426472662691716, 0.03246946255265859, 0.03310923378322539, 0.030532039573157754, 0.02687220331484197, 0.034700644083277665, 0.03909149613751406, 0.03433056037979876]"
4250,"[0.030640421144223717, 0.030000751115769497, 0.03145929170352224, 0.031595416077172644, 0.03664280830074429, 0.03345597297422809, 0.03101524041721393, 0.03077198604554554, 0.031939244351207985, 0.03585154997780082]"
4251,"[0.03486502295719407, 0.03163347980974207, 0.03316653878689968, 0.031207445443400816, 0.032589481881528215, 0.03586947878849789, 0.03346287709538143, 0.028656427015262942, 0.026509432193465354, 0.034799812803471664]"
4252,"[0.030649322764030318, 0.0349689528982563, 0.030964682432507717, 0.027160943078270217, 0.03840751284230426, 0.03528792659951352, 0.029352445942551708, 0.02957866311303503, 0.036077095632860656, 0.030959675570199074]"
4253,"[0.03907324734968087, 0.03156244733064617, 0.02999380326606149, 0.027396549427926242, 0.030396934908571205, 0.03452974575861456, 0.032446996899388125, 0.03466267270296508, 0.03384962164185201, 0.029349049755121426]"
4254,"[0.036143837520690836, 0.02869491052320372, 0.028997426959367245, 0.032179539868432694, 0.030707164937959996, 0.03362609273547401, 0.03287561500367786, 0.035597365997759645, 0.03466762536095214, 0.029552325723600004]"
4255,"[0.03245037324265021, 0.03280931333627379, 0.03298222946432838, 0.030919164641970753, 0.03185787988224831, 0.032954046582847396, 0.030820386740107453, 0.03503928256366429, 0.031192695904063816, 0.03223474613157118]"
4256,"[0.03265263999571477, 0.03365207029078221, 0.03199531943351108, 0.03189825375336719, 0.028925745552560667, 0.03153304864761619, 0.033163647721653366, 0.03167675562595029, 0.03414892862150909, 0.033186995016606824]"
4257,"[0.03327578771144912, 0.02950878602434437, 0.0325438829597825, 0.026635202798370172, 0.03151940924971253, 0.033598927519748134, 0.04019634109064363, 0.02768974335355079, 0.034856298702933164, 0.03334202414045806]"
4258,"[0.027548624287190626, 0.029657374824800353, 0.033353657847999596, 0.030785479201732358, 0.036771040509895436, 0.035607456356532396, 0.033324017601388034, 0.028764404975814117, 0.03257149163893358, 0.03493896603656521]"
4259,"[0.02950942929752909, 0.032906701796835525, 0.03388901538683031, 0.03489674457902414, 0.034635187189156924, 0.027662131974998783, 0.03466856340819768, 0.033632261046371514, 0.030273150803141413, 0.030537372413562913]"
4260,"[0.03151611585299541, 0.032526210058918203, 0.028300909025950283, 0.028091091166646542, 0.03162436920751255, 0.03583937343590926, 0.03586548381654775, 0.03091975738152697, 0.03324557593722122, 0.03478017852920734]"
4261,"[0.02926556040306494, 0.030051926176901556, 0.034009196124996866, 0.032669501624922104, 0.03718567775759618, 0.0351886203828663, 0.03161606656606053, 0.027528835244996497, 0.034789948683801586, 0.030940073575715266]"
4262,"[0.03402423847892111, 0.03739246055766743, 0.03236465066749861, 0.03264161978753988, 0.03127630361213085, 0.03197705469519929, 0.029296681658225854, 0.02923740308436773, 0.03205498701097664, 0.03299812491687237]"
4263,"[0.03559294014792169, 0.03377249657461623, 0.030394351815544063, 0.032608317602104586, 0.03208729144980638, 0.03160954926499948, 0.035852578034693106, 0.02719853808519168, 0.029719876952786328, 0.033357155130161575]"
4264,"[0.03242025445708652, 0.029514391679345775, 0.03302596786647538, 0.03480618732139107, 0.030113914868852065, 0.0311255006422666, 0.029987576144173578, 0.03536746138892011, 0.034570241563984916, 0.03190346793219212]"
4265,"[0.03080694841916154, 0.03636425712693114, 0.033980590198948835, 0.03032812779650096, 0.03377993760718501, 0.03511188275013388, 0.030689039486834102, 0.030659161684485015, 0.028784477430340294, 0.03259437074710747]"
4266,"[0.030159484046835217, 0.032679759662717744, 0.03605507670026431, 0.029885119217161638, 0.03682800011621978, 0.03173957822045448, 0.03366241663471348, 0.03071137215424602, 0.02853888463652221, 0.03295061428780577]"
4267,"[0.03116232759825288, 0.03121829200548809, 0.029922960533631082, 0.028623242033318452, 0.03619079325506169, 0.02931632953255736, 0.03649066533536505, 0.03428421934093007, 0.03318927988553144, 0.03277719793424094]"
4268,"[0.030819234687752828, 0.02780207860350925, 0.03437477949704448, 0.035222570054554314, 0.03686607479019932, 0.030719358387379825, 0.03418385638201271, 0.03250554154896512, 0.0277618891071455, 0.03265146249020989]"
4269,"[0.032365602483877876, 0.029897812677016078, 0.030648633584929308, 0.03127585857569204, 0.03423654181923086, 0.03299809412601107, 0.031050592739184757, 0.03360898111232491, 0.03551067803897956, 0.0315586720794242]"
4270,"[0.03252537407503753, 0.03050202823753212, 0.03251171792811913, 0.03203529764709745, 0.032263800881642934, 0.028700720729613494, 0.03480714337096957, 0.03916762834420462, 0.027368538175712387, 0.032871847689521116]"
4271,"[0.03065851770848438, 0.03164052454091726, 0.031126596420535946, 0.03639284978803581, 0.03430169739623934, 0.02831370992971216, 0.03036648543889453, 0.036657910848850395, 0.033012890327680844, 0.0305926715709548]"
4272,"[0.03546074647350517, 0.033852265606564846, 0.027243647730390452, 0.030553169676141523, 0.033015465072931405, 0.0297635704803626, 0.03421758476227221, 0.03350409749556782, 0.03025700663889752, 0.03551439330265649]"
4273,"[0.029173954038459682, 0.03848526633892946, 0.027432643068991625, 0.036893999639565855, 0.03199319535158052, 0.032874690490007574, 0.038331943265839774, 0.02583234817595037, 0.032172251000466945, 0.02975258061785402]"
4274,"[0.03597347502330428, 0.030270649811812156, 0.031310110337381514, 0.030291144449072105, 0.031029795365495327, 0.03381194450443337, 0.03348275627728159, 0.036198289372131986, 0.03104950865995637, 0.029919518991781135]"
4275,"[0.03198386860414015, 0.029150350124198865, 0.03397831863505507, 0.029375028772625544, 0.033980768249860405, 0.035929468585614854, 0.032292169673899696, 0.033075677291312555, 0.02980032844170133, 0.03367763882746688]"
4276,"[0.029082962771549203, 0.037419768404856724, 0.032440552348982465, 0.031816828816688014, 0.03358872175418259, 0.031456577741237446, 0.029652601593722405, 0.03141118453062375, 0.029531505418981085, 0.036331358351988974]"
4277,"[0.04071569670573716, 0.025633540582810865, 0.03591617803039637, 0.03303061187589407, 0.033527180299044446, 0.03248197229308525, 0.03088608371455115, 0.028934963392799773, 0.030838470022466424, 0.03052067823240079]"
4278,"[0.030042373095787944, 0.03099415652623827, 0.027334903126542298, 0.03150705130988718, 0.03317046639631449, 0.032934077181102306, 0.033599533001340776, 0.03561533158427721, 0.03212246950319053, 0.03604943465262389]"
4279,"[0.03342955427358563, 0.03827151825162067, 0.028939375168247183, 0.029598399774524164, 0.031848611284561734, 0.029331187528667257, 0.03323830239846237, 0.03555485552090276, 0.030966798884152547, 0.03169660115778217]"
4280,"[0.03227959437865324, 0.029864110484392414, 0.03666050508337304, 0.03074664919181813, 0.03075586271718156, 0.034575653371177406, 0.030426556919752268, 0.03153743497434214, 0.03233729854115275, 0.03376611805829688]"
4281,"[0.03046423382185226, 0.03333799842869056, 0.03297825787644004, 0.02950172382710603, 0.036101230460368505, 0.028403548566314885, 0.03482361734223549, 0.028351641905824843, 0.0341390626930238, 0.03499788152651495]"
4282,"[0.029125581983566184, 0.03668519365958567, 0.0282679377268521, 0.02564995101668266, 0.03323050106707737, 0.03591769815491974, 0.033458072474041534, 0.03711988060645699, 0.030458487361769482, 0.03290399686213841]"
4283,"[0.036020405202071615, 0.03199303824433086, 0.03366433239689204, 0.031169605670128053, 0.02975886588498944, 0.026205224865375798, 0.034423906058854925, 0.03291807354583243, 0.033054492555025794, 0.033761276152803]"
4284,"[0.032856231974341066, 0.033031963285633736, 0.03588308903830195, 0.03326507382231425, 0.03552776519698886, 0.03082557330535718, 0.03207855281763017, 0.036234349627134566, 0.024470960125870245, 0.029004409744151638]"
4285,"[0.03370036836041146, 0.027379819934944427, 0.03346832804962985, 0.03183614550984948, 0.02981270964181537, 0.03335098497769673, 0.03451886504572654, 0.03163768602520067, 0.033640275301043854, 0.0336893056023464]"
4286,"[0.0356026773958541, 0.03368512700841664, 0.03163408844472371, 0.02974642722312848, 0.024576958110872238, 0.03466757045682467, 0.03027995973359965, 0.031893600092468, 0.034723085600438464, 0.035902752388613624]"
4287,"[0.03250133279459033, 0.03824093856981636, 0.025828359705645343, 0.027878203160890958, 0.03399921592577293, 0.04148892888609235, 0.03441143126164958, 0.029258255042575065, 0.025255000738033773, 0.033444206613087224]"
4288,"[0.031364732736160916, 0.03223214767063309, 0.03557945045645827, 0.02955464572961397, 0.031449555191222944, 0.031166763771510286, 0.03684261019902402, 0.031755961609051586, 0.029080198175018834, 0.03423323802965017]"
4289,"[0.030311054882866673, 0.03091511653663337, 0.030469469172983987, 0.03316451676934917, 0.03153971381538723, 0.0304305526065497, 0.03196504724344573, 0.03462408678363982, 0.03335875805400179, 0.036460458571094145]"
4290,"[0.03254052615081171, 0.030120899199841178, 0.03367696258558761, 0.030611433453199388, 0.03486813343273376, 0.026988139280301082, 0.036346392934851646, 0.03428377758218859, 0.03455428802025706, 0.029053800348405545]"
4291,"[0.033048100787882895, 0.032280727054802116, 0.035974507553424795, 0.03445255870482311, 0.029772010574562913, 0.037553345982283326, 0.029301975316921025, 0.026609565941251967, 0.029152219939551083, 0.03523269508111415]"
4292,"[0.03229723927976058, 0.033685780161613055, 0.031027294747536183, 0.034513523739006624, 0.0337054183763833, 0.026497567332612215, 0.03673648210236469, 0.03190144902995906, 0.030529908292780794, 0.03194939128856644]"
4293,"[0.029713358316178273, 0.031232296108638646, 0.03353144879244396, 0.03090032256280284, 0.031509685600945136, 0.033738085639290594, 0.03197017974922789, 0.034417234439002464, 0.032163122552394285, 0.03388087911348314]"
4294,"[0.03273821385202391, 0.03281489176644592, 0.03197376002046104, 0.035332053239557126, 0.03159066822620926, 0.028876802248807176, 0.031838728200970334, 0.036046349436403946, 0.026636872135034295, 0.03526922162180457]"
4295,"[0.03161252888607413, 0.032836950220531125, 0.0296635225122186, 0.035508529449516435, 0.03494430897099998, 0.0337061074692071, 0.03154320476621375, 0.03343732985845338, 0.030786104320657093, 0.028937267312270976]"
4296,"[0.03174433143350508, 0.031106378448330863, 0.03245298891332149, 0.02783930049491634, 0.03512849339122959, 0.03249501276744904, 0.02814498401967591, 0.035439193065193386, 0.03756143489674957, 0.03120799085823789]"
4297,"[0.029346620701116266, 0.02823312191449112, 0.029798815355223662, 0.03743995704930958, 0.03614658342493071, 0.03305583179013927, 0.03122794088289438, 0.03332256995835625, 0.03134206077647039, 0.03333364383606352]"
4298,"[0.029997055009789664, 0.03174711675607533, 0.03572912868715883, 0.03359535451211304, 0.030607132008963034, 0.03136602600726501, 0.030781201922603807, 0.03204531598723637, 0.03316133320500514, 0.03416839551148998]"
4299,"[0.02913759209848721, 0.032868631846491136, 0.03524766797983869, 0.036119016030384365, 0.029874505519529526, 0.034707608135677415, 0.03143350379892096, 0.031223714955742277, 0.02945869710694249, 0.032741934752949065]"
4300,"[0.028741721864878444, 0.03778894682315781, 0.03319399933253475, 0.03189232096515793, 0.03078211808551401, 0.03514175390453167, 0.030207761361149776, 0.032396267982561344, 0.031356891538352194, 0.03125862540665936]"
4301,"[0.030414464206985126, 0.036023953982918355, 0.03911487697915372, 0.027122304998863034, 0.028836065817463896, 0.0337928871805151, 0.03240061262761307, 0.03534458714500255, 0.031421427145657654, 0.02843742017644557]"
4302,"[0.037266666683530625, 0.03606409265777755, 0.03105048407480704, 0.029901013999422577, 0.030766761085208816, 0.03405389175621476, 0.030377588556007584, 0.03168071731392719, 0.029325046248494302, 0.03236871924890139]"
4303,"[0.0321519828672, 0.03139182894696657, 0.03611818709143866, 0.03223938332834153, 0.034465405621993184, 0.035935427289127575, 0.02947838872424724, 0.028729969045494963, 0.03378730555085174, 0.028614230251099326]"
4304,"[0.03145779433725404, 0.03124719400631404, 0.032157990514788404, 0.0301633284029722, 0.03648409944272546, 0.032340223231776544, 0.035905152538029395, 0.028952027545865566, 0.0319449651667969, 0.032683572239754044]"
4305,"[0.029810429381257886, 0.035007308514608315, 0.03436230758573666, 0.03314823327325567, 0.026184234290210773, 0.03509213427483471, 0.029880675933544154, 0.03455568250370977, 0.03293041785609485, 0.032175037722965594]"
4306,"[0.029723662032069442, 0.03522602488755211, 0.032827520874761595, 0.034590342896915205, 0.030284770588363763, 0.03364113088586129, 0.03108424153157152, 0.03219185910892952, 0.033654995725438286, 0.029828729347137317]"
4307,"[0.030923083124851702, 0.03402160465543147, 0.035560718196454344, 0.03148058546070287, 0.03393965764592888, 0.031343354381682675, 0.026418542188290317, 0.0329520295975817, 0.03216164774530128, 0.034412702491765645]"
4308,"[0.033714730358383016, 0.03483130870088724, 0.03059377586562062, 0.027695653347159732, 0.03715335805741693, 0.03136842027665887, 0.027659162154310524, 0.03243278003603556, 0.034829483770256964, 0.03247001198601718]"
4309,"[0.03429453520045733, 0.03336164736544367, 0.03331256845888142, 0.0360600030563909, 0.031000791468491773, 0.034082711268468624, 0.029602425434499757, 0.033886292994784295, 0.02924377770396891, 0.028301013384498197]"
4310,"[0.037120384542912443, 0.03171807898684542, 0.031630941721971007, 0.0327583894280129, 0.036553701576118036, 0.029184039147944096, 0.03454183128771937, 0.03068519882643017, 0.027886545258125728, 0.03101029314405701]"
4311,"[0.02742712322200358, 0.02997176611248864, 0.03869806301389944, 0.032725890017646364, 0.02948212425646468, 0.03241132954210579, 0.03566927442692136, 0.030058611022279247, 0.03277260277578686, 0.03384766041758602]"
4312,"[0.030847492281978584, 0.029796824417222423, 0.0370948848346504, 0.03090772144027165, 0.027608245864104597, 0.03467440588914894, 0.0337253779653367, 0.0319004797514677, 0.03715805969020203, 0.0289547788026574]"
4313,"[0.031971316676497885, 0.03251041796916676, 0.03412389048846631, 0.03128545834923013, 0.033396422484407995, 0.03306817419938157, 0.031601316996549556, 0.030608410909429784, 0.03568244241844154, 0.028614468418593497]"
