,roc_auc
6263,"[0.6738453726598375, 0.726411111111111, 0.7682783671842123, 0.7595856102003643, 0.7012432903610588, 0.6847064284056625, 0.7216705607476636, 0.7406500552114841, 0.7294664345332582, 0.731716049382716]"
6264,"[0.7479497116077866, 0.7245166857116206, 0.7124600638977635, 0.6858331323848565, 0.7602776733696673, 0.6936884037947868, 0.7691542288557214, 0.7352961416708722, 0.6885257018852569, 0.7291876710355756]"
6265,"[0.7427644230769231, 0.7052729089978305, 0.7084438448875069, 0.701894283121597, 0.7283478382930937, 0.7472362025207553, 0.7208917445482866, 0.6825328899105004, 0.7375900353259621, 0.7563106796116504]"
6266,"[0.7068981600242532, 0.7061206896551724, 0.7050236000094875, 0.7454215014679156, 0.6806357649442757, 0.7433238971455532, 0.7678690396878272, 0.6772888760862259, 0.7340437352771234, 0.7666880763407808]"
6267,"[0.7175131010166872, 0.7384763124199744, 0.7119795421773613, 0.7531322237632919, 0.7082133995037221, 0.7400734423122485, 0.6845605375017141, 0.7151952657271807, 0.7161290322580646, 0.755493875303941]"
6268,"[0.7151416122004358, 0.7548387096774194, 0.7605060034305318, 0.7065065589306199, 0.6812446228850015, 0.6821408087180957, 0.7265394498905492, 0.7517002237136465, 0.732297358834244, 0.7167874127739011]"
6269,"[0.7610968068484409, 0.6858986175115207, 0.6912269068959209, 0.6879656291420997, 0.7426596554677833, 0.729744393537497, 0.7446131976657191, 0.7098109831628207, 0.7087352625937834, 0.7735505544070663]"
6270,"[0.6677169230769231, 0.7385890652557321, 0.74464921318846, 0.7565588006764478, 0.733493042793384, 0.7320358607018966, 0.6971234567901234, 0.7192075505698967, 0.7123694592712926, 0.7259744705824817]"
6271,"[0.7744078104993597, 0.7076714046822743, 0.7432207755713749, 0.7462568111821842, 0.7035031847133756, 0.6550870848006091, 0.6968336253894082, 0.7486419143395887, 0.7437572522627061, 0.7161102851736721]"
6272,"[0.7107162309368191, 0.714573732718894, 0.7101240827868653, 0.7939539780418108, 0.722743095845904, 0.6999932423300446, 0.7234843189337807, 0.7349741761506469, 0.7312377165318342, 0.70964345873105]"
6273,"[0.7178008034489516, 0.7256218457101657, 0.7396834369700396, 0.6860997267759563, 0.7198697853870268, 0.7618881118881119, 0.7346265328874025, 0.6920480813684697, 0.7758669497523001, 0.6800639658848613]"
6274,"[0.7397667173802799, 0.7002534562211981, 0.7806060322218059, 0.727393736017897, 0.7262931034482758, 0.674012726932435, 0.698781266892722, 0.7435688774356887, 0.6869300911854104, 0.7682677997023379]"
6275,"[0.7218732287927452, 0.7142317349650179, 0.6836677814938685, 0.6874807987711216, 0.7682509074410164, 0.7363998070894624, 0.7334996518913901, 0.7206942379600847, 0.7523439313065677, 0.7213868003341688]"
6276,"[0.7417023618655627, 0.7188106560559007, 0.7255350283519297, 0.7942176870748299, 0.7347380156075808, 0.7429692159471486, 0.6631416690564956, 0.6691908468978534, 0.6781900138696255, 0.7521057390311222]"
6277,"[0.6933046153846153, 0.6655379188712524, 0.7279473244147158, 0.7294142028184581, 0.7721837870356445, 0.7388002773925103, 0.7121821544151642, 0.7231728475384949, 0.7498539719626168, 0.727837586390218]"
6278,"[0.7595999433213677, 0.7227902565407481, 0.6973912599550744, 0.7405562864123285, 0.7290783430489313, 0.709093194387312, 0.7324414715719064, 0.7069803980248393, 0.7304670912951168, 0.7072371364653244]"
6279,"[0.7142352525609326, 0.7328429057245418, 0.7331804820693709, 0.7593579633956388, 0.7001114827201783, 0.7252196024040685, 0.7294780383015678, 0.7219597868217055, 0.7184949280490681, 0.7085406301824213]"
6280,"[0.736960087479497, 0.7525234318673396, 0.738753760406707, 0.7255389120937156, 0.740071659731854, 0.7365384615384614, 0.7046255403119713, 0.6966465537247621, 0.6732757000563805, 0.738007423416651]"
6281,"[0.7070207624843388, 0.6996622898167391, 0.7405515709145355, 0.6981165600568586, 0.7193173310874041, 0.7441552957909241, 0.7267447547317455, 0.7311911519574715, 0.7379916183107672, 0.7257671350731287]"
6282,"[0.7290656005460617, 0.7186996599248254, 0.7284116534930867, 0.6769258720930231, 0.7131644207374135, 0.7134443021766965, 0.7102775595705682, 0.7072186836518047, 0.7715298885511652, 0.7568849590126187]"
6283,"[0.7400921658986178, 0.7396772934884895, 0.7023872863124291, 0.7071409195714092, 0.7628398791540786, 0.6978597449908925, 0.7247093023255813, 0.7649091766926162, 0.7164297559819948, 0.6891921637684348]"
6284,"[0.671203389444432, 0.7416696061140505, 0.7345681737901801, 0.7230478886529842, 0.7426837725381416, 0.698788134007112, 0.7459585610200365, 0.7307776162790699, 0.7129002832589177, 0.7359511963989576]"
6285,"[0.7703804347826088, 0.7103845525990531, 0.7516352694924123, 0.7514054572878102, 0.7622638127912335, 0.7080989110707804, 0.6993990052500692, 0.6983290786725459, 0.7110857921443338, 0.6772646453303387]"
6286,"[0.7448617511520738, 0.7432432432432432, 0.7178442028985508, 0.7080145719489981, 0.6936313662845328, 0.6943595620066207, 0.7302433753053937, 0.7521760154738877, 0.73148795377231, 0.7181807674526121]"
6287,"[0.6760141093474428, 0.672846931458049, 0.7402116402116402, 0.7471691933370764, 0.7132922282764554, 0.7186134716020933, 0.7684280936454848, 0.7536166365280289, 0.7245738385444268, 0.7248643548006606]"
6288,"[0.7006538872728177, 0.6878557664621587, 0.7085778453959284, 0.7683722447457944, 0.7680827646929341, 0.6896495019733132, 0.7207943397079434, 0.7160274349681148, 0.7346661948572777, 0.7371861025111798]"
6289,"[0.7183606115713613, 0.7388514169254659, 0.7485596707818929, 0.7165300546448086, 0.7207619966240656, 0.7139773531493278, 0.7356910348569103, 0.7248473556613092, 0.6918930101246105, 0.730888837317243]"
6290,"[0.7028753993610225, 0.6801395487617344, 0.7124593818932188, 0.7409375725226272, 0.699283950617284, 0.7597402597402596, 0.742293764352588, 0.7467379654224335, 0.7414662249747948, 0.7062783869339817]"
6291,"[0.6883493682333142, 0.7137941284068045, 0.7535066675311763, 0.7213826125991321, 0.7225191540120199, 0.7238037344588705, 0.7662063953488372, 0.7111992326408385, 0.7335992710787146, 0.7109334280976073]"
6292,"[0.7099317068217016, 0.7687948265726043, 0.7291557648700505, 0.7207265247072653, 0.6936787285624495, 0.7378099476695847, 0.6957318411235462, 0.7174063800277393, 0.7234659838376245, 0.7563751344154845]"
6293,"[0.7563550852439742, 0.6814291332207545, 0.7537105119825708, 0.7453149001536098, 0.6823179221278024, 0.7887530864197531, 0.7129423774954629, 0.7051291163231461, 0.6998272001557633, 0.7203779599271402]"
6294,"[0.6785959239662942, 0.7320180893159977, 0.7097950599606229, 0.7308076119749362, 0.7570887142055025, 0.7306662281526027, 0.7371617177222327, 0.77045905707196, 0.7032083038452466, 0.7019150341184239]"
6295,"[0.7399831668475493, 0.7401133833689091, 0.7157381245622932, 0.6945907395216151, 0.7246288291674499, 0.7353998308588611, 0.7188323201621074, 0.7102142123538906, 0.7235324593413525, 0.7404235984901439]"
6296,"[0.7337733773377337, 0.6743332736710218, 0.7230308219178082, 0.7084418849124732, 0.7859630419331911, 0.7141744548286605, 0.7392289983085887, 0.7267354809437386, 0.6909307582682196, 0.7403653347679366]"
6297,"[0.7183834332221729, 0.6797724184782608, 0.721747377294867, 0.7108501118568233, 0.7393869523938696, 0.7530285449060107, 0.7389199544371957, 0.7309492131944763, 0.7325376373253764, 0.6959219858156028]"
6298,"[0.7186375449820074, 0.7342995732375645, 0.7406255234631124, 0.6855480984340044, 0.7271098003629765, 0.7522980336413171, 0.7279900903794101, 0.6997679275934091, 0.6959039220236714, 0.7595999449465523]"
6299,"[0.7437345149609301, 0.7759185980780102, 0.7504764627406135, 0.7258638554759652, 0.7340022296544035, 0.6858427699333614, 0.6815925981345703, 0.7288961783731707, 0.7094646732577767, 0.6971423966104818]"
6300,"[0.7122258785701726, 0.7200493346931998, 0.6874887346791636, 0.7758367000847921, 0.7264411379374883, 0.7157103825136613, 0.7502072395689416, 0.7282481817365538, 0.7281648451730419, 0.7018373783079666]"
6301,"[0.7179525862068967, 0.7282584615384615, 0.7195986812457009, 0.7208030852994555, 0.7312021350661406, 0.7294254077510101, 0.7359283969178725, 0.6859866220735786, 0.7051132578281146, 0.7582691223454238]"
6302,"[0.712438598148498, 0.7201544383954809, 0.750507257686905, 0.7515725588481007, 0.7477894445979553, 0.6862059457562543, 0.6902555397531769, 0.7353267280018873, 0.7562932809283175, 0.694408640384017]"
6303,"[0.7635163569514275, 0.7182128159905938, 0.6969048555367926, 0.7293676312968917, 0.7381159420289855, 0.753395151869159, 0.7270597572840392, 0.7143135979180222, 0.6684011464010524, 0.7161899847658362]"
6304,"[0.6956608280254777, 0.7254262672811059, 0.7369014017694078, 0.7074926239649757, 0.686923076923077, 0.7318055816575832, 0.7432412790697674, 0.7155294953802417, 0.7558262014483214, 0.7467780146884626]"
6305,"[0.7160881854154888, 0.7173657433578292, 0.730495391705069, 0.7387953075650474, 0.7458540630182422, 0.7165279704114654, 0.7023468119682632, 0.6908342165695106, 0.7219710669077757, 0.7674896635970683]"
6306,"[0.7448303792643416, 0.7181794252075905, 0.7412557603686636, 0.6981351981351982, 0.7029796511627907, 0.7108838638436794, 0.7501520681265207, 0.6850856040511213, 0.7278777947382598, 0.7512470180004338]"
6307,"[0.72140522875817, 0.7298420400578155, 0.7381101027893598, 0.7406967105837187, 0.6856946659578238, 0.7424814814814814, 0.6927754419277545, 0.7242382204049844, 0.7186705989110708, 0.7450586307542629]"
6308,"[0.7352145668815958, 0.7460191082802546, 0.6958443133322452, 0.7621628597238351, 0.7493359429609954, 0.731395061728395, 0.6945864480347239, 0.6924685209547078, 0.6850409836065574, 0.7408131084601673]"
6309,"[0.7382177842081543, 0.697715768981181, 0.7386720983419097, 0.7511959622558702, 0.6698395848077376, 0.746379781420765, 0.7120134196250119, 0.6997688395746648, 0.7094320933303983, 0.7620213506614064]"
6310,"[0.7243352894298342, 0.6860093918434385, 0.7491187894299633, 0.7260034120499237, 0.721455531965086, 0.7593481101049692, 0.7317460317460318, 0.7082809077776224, 0.6959907945736433, 0.731651267472163]"
6311,"[0.7045376299662603, 0.7282974137931034, 0.7448644678555854, 0.7230407523510972, 0.7336013875748975, 0.7306335576699932, 0.7217275887990979, 0.7291335961902811, 0.6776686713023866, 0.7362345856036707]"
6312,"[0.6666933418693982, 0.7363824884792627, 0.7512864493996569, 0.7346357032797712, 0.7267572040498442, 0.6989090419322977, 0.6833795654184003, 0.7382354447232322, 0.728076803413485, 0.7671051988066708]"
6313,"[0.7332222222222221, 0.7280946962200674, 0.6943686235904779, 0.7278799363653378, 0.6924662402274342, 0.7627959927140254, 0.6860518886292835, 0.738697270471464, 0.7633208989591969, 0.7018840579710146]"
6314,"[0.6814746732026145, 0.7202374222724702, 0.6878306878306878, 0.7580529125087028, 0.7036532433084157, 0.6957364341085271, 0.7152285175540989, 0.7858208955223881, 0.7380555819929571, 0.7499542940719411]"
6315,"[0.6996002351557906, 0.7252726207642394, 0.7025752255043723, 0.6864305515725074, 0.691317421537305, 0.701863647086577, 0.7494221965420685, 0.7740946261682242, 0.7553608725922488, 0.7523512071869733]"
6316,"[0.7087807545106616, 0.7180240726863993, 0.6897748211251764, 0.7370274190529663, 0.7073616152450092, 0.7752592592592591, 0.7076465985230107, 0.7311983958480773, 0.749324292837504, 0.7259655984710431]"
6317,"[0.781036866359447, 0.7106571977144972, 0.7427303976217021, 0.7114463967405144, 0.7497359450765759, 0.7305178481649071, 0.6932480454868515, 0.6720728026309861, 0.715301724137931, 0.7237021857923496]"
6318,"[0.7251626516616845, 0.7856868287167891, 0.7085695994146698, 0.7266124092062658, 0.7270249221183801, 0.721117941712204, 0.647414662249748, 0.7352727868238818, 0.731984392419175, 0.7145191409897292]"
6319,"[0.7652332724555869, 0.7304953917050692, 0.7216764214046822, 0.6870310825294749, 0.7721994535519126, 0.7280354313697247, 0.6813877929914134, 0.7590063520871143, 0.7225897021033596, 0.6662102576003712]"
6320,"[0.6965822383657151, 0.7496551724137931, 0.7144239631336406, 0.7510761744338387, 0.7147326507394767, 0.7118080762250454, 0.7734780015598477, 0.7068916692410668, 0.704039064383892, 0.7104632955696786]"
6321,"[0.7033293269230769, 0.753401444686325, 0.7378226931798361, 0.7530394442159147, 0.7038263958903451, 0.7118410790475753, 0.7571712158808933, 0.7010633379565421, 0.7054862171141241, 0.7013923934486396]"
6322,"[0.7536009044657999, 0.7066961067051191, 0.7651314567075437, 0.6972575297043381, 0.692667493796526, 0.6551202034211743, 0.7535185185185186, 0.7381419573643411, 0.6980989194809892, 0.763065690130657]"
6323,"[0.7122024371811828, 0.6907106164383563, 0.6959138625805293, 0.6931262920503665, 0.7147480351363847, 0.7451006711409397, 0.7369421675774136, 0.7474123926665118, 0.7419562889408099, 0.7516218407892958]"
6324,"[0.7333659825516503, 0.7295708406819518, 0.771146878483835, 0.7236099382194765, 0.7724873854391926, 0.6899194503672116, 0.6911418285257123, 0.6783757023118725, 0.7248525595659353, 0.7260910592120784]"
6325,"[0.7263525790384986, 0.7403846153846153, 0.7848679002572729, 0.7303202599210953, 0.6966481738326399, 0.746537525734606, 0.7104757789620241, 0.7144543419003115, 0.7121285494166849, 0.6868027912919554]"
6326,"[0.741263200286379, 0.6720252635285314, 0.7397807506503159, 0.7502628811777077, 0.7358925540211956, 0.7089059519733947, 0.7527600647187589, 0.6990431201550387, 0.7121212121212122, 0.7399150743099787]"
6327,"[0.7374126204420934, 0.7346540614060514, 0.7012815990593768, 0.6612524224806202, 0.6907667876588022, 0.7451221224031443, 0.7544927536231884, 0.7054615778927257, 0.7685678621153199, 0.7257910333620112]"
6328,"[0.7279454580745343, 0.7188994409645046, 0.7704644326866549, 0.6850303951367781, 0.7069862761352124, 0.7103722084367243, 0.7422313695631484, 0.6867093105899076, 0.7131256476100374, 0.7805685618729097]"
6329,"[0.7203924474080061, 0.7412476967623057, 0.7508220423963994, 0.7179505813953487, 0.727518282613824, 0.7219024503005087, 0.7271211433756806, 0.7397299218194742, 0.6763869625520111, 0.7146166903702343]"
6330,"[0.7417737459480889, 0.7240937960346785, 0.7414644998126639, 0.6920863309352517, 0.7408099326990021, 0.7634790528233151, 0.7445664251744522, 0.6877070430649574, 0.7006375976964212, 0.6913197945172596]"
6331,"[0.7111563750714693, 0.6880350708072253, 0.6778725961538461, 0.7408929722759511, 0.7694790064774687, 0.7293665810695139, 0.7454331515914069, 0.7214787815673002, 0.7234573502722322, 0.7184353471118177]"
6332,"[0.7238212815990593, 0.7302118171683389, 0.7610943763193472, 0.6418885045370232, 0.7195792224174438, 0.7158534880469734, 0.763814317673378, 0.7127652385457494, 0.7407085752355571, 0.7227736614008109]"
6333,"[0.7219086770717206, 0.7075569230769231, 0.7487756543131135, 0.7076398210290828, 0.7056853031375324, 0.703259361997226, 0.7124506846135993, 0.7506111382728122, 0.7458139177633264, 0.7383584897004174]"
6334,"[0.7284879948085659, 0.7115258038565613, 0.6889285714285714, 0.7151342281879195, 0.7522250768454375, 0.7315161553603149, 0.7038063821822945, 0.7386950418609315, 0.7485122954406231, 0.7225241545893719]"
6335,"[0.7626111111111111, 0.707217122517797, 0.7184544508184013, 0.7236797480620156, 0.7535214618825545, 0.7235364593121593, 0.7033522861881071, 0.743627382450254, 0.6785611407172691, 0.7178510804239115]"
6336,"[0.6633570234113714, 0.772579930505352, 0.7338402194028852, 0.7596956829440906, 0.7278432732316227, 0.7319763015132769, 0.7638829661217721, 0.7125265392781317, 0.6518617614269788, 0.7281371124031008]"
6337,"[0.702363315696649, 0.7238443110931903, 0.7521432538820063, 0.708677011976327, 0.7250100004444645, 0.7301099247646077, 0.7035567880395468, 0.6932789889118587, 0.7181364585750755, 0.7708629627930449]"
6338,"[0.7317651597676107, 0.7878236291690219, 0.686291779080916, 0.709460147695442, 0.7180998613037448, 0.7141248606465997, 0.7229361370716512, 0.7250233426704016, 0.7221866856195215, 0.7107758620689656]"
6339,"[0.7229444444444445, 0.688401225666907, 0.7142661898362223, 0.7130898366606171, 0.7492270376885761, 0.7516694298609191, 0.7298147329107082, 0.7242967332123411, 0.7049995569732411, 0.742239467849224]"
6340,"[0.7523341694537347, 0.6670506912442398, 0.7247732095800005, 0.7332431068495665, 0.7252785852713177, 0.7427870680044594, 0.7119603680113235, 0.7325363675644535, 0.6962636342538873, 0.7408099326990022]"
6341,"[0.7468626342566421, 0.678790322580645, 0.6927991103848946, 0.7480854162751361, 0.7192854361370717, 0.7535367545076281, 0.7342558983666062, 0.7304074863776355, 0.7413204192401273, 0.6851145038167938]"
6342,"[0.733697374515492, 0.7067633071154197, 0.6976898713149793, 0.7410654801560864, 0.7178428666603217, 0.7306269470404982, 0.706225147401618, 0.7467548289916711, 0.7623304263565891, 0.708297013350461]"
6343,"[0.6829001617275233, 0.7489330939110562, 0.7114321843387037, 0.7592349957734573, 0.6866288453073799, 0.7604294028463834, 0.7324402779099648, 0.6913935340022297, 0.7541851851851851, 0.7064932901874941]"
6344,"[0.7221739528077555, 0.6796184615384615, 0.6872775384038967, 0.7523313961346128, 0.6660033167495854, 0.7469556977019663, 0.7635716538270938, 0.7414062124921983, 0.7233262674439145, 0.7507321522876758]"
6345,"[0.7591138730106022, 0.733059822961493, 0.7351654859798182, 0.701964531756967, 0.6873193558746616, 0.7626557632398754, 0.7150963100487352, 0.7106666014574265, 0.7211786247117863, 0.729006868200732]"
6346,"[0.7233286080117066, 0.7058229475085498, 0.779505967005967, 0.6920624943880758, 0.7575423532142027, 0.7564739096573208, 0.694535519125683, 0.7159601347557553, 0.6584160825545171, 0.7528520499108735]"
6347,"[0.7536671253002496, 0.7058142830153032, 0.7166195590729226, 0.7786070780399275, 0.7191481481481481, 0.7186019252830564, 0.7141932501155802, 0.697287372660507, 0.7093407349635271, 0.7182356813693219]"
6348,"[0.7710282610256288, 0.7077674222555265, 0.7335907335907336, 0.7076995972518361, 0.7478563772775992, 0.6822804036659459, 0.7343303859261305, 0.6694871794871794, 0.75288950531669, 0.7322580645161291]"
6349,"[0.7097115384615384, 0.713872244205766, 0.7324553846153847, 0.7218352994555355, 0.7540523397857546, 0.7050036170725825, 0.7234157686285346, 0.7104336221230418, 0.749191015513467, 0.7234509166860061]"
6350,"[0.6923225308641974, 0.7213917585877194, 0.7450727089811597, 0.759630217785844, 0.6536211370606275, 0.7426115664845173, 0.7558700727305379, 0.7373731441458372, 0.6791315136476427, 0.7355185185185186]"
6351,"[0.7410203642106774, 0.6699928405226419, 0.7802863818270142, 0.7750822909809084, 0.7602877514642221, 0.7157345091668601, 0.7051096067053514, 0.6938352826510721, 0.6925858951175407, 0.7156716045688064]"
6352,"[0.7556157150528012, 0.7022222222222223, 0.7365445598687808, 0.7017139565029527, 0.7847361471120459, 0.6740232474781095, 0.7292645297964448, 0.6862412258567693, 0.7230794629099714, 0.7318313953488371]"
6353,"[0.7077666666666668, 0.6735428868316644, 0.7387771898883011, 0.719384826002473, 0.7156784439015224, 0.7235176548967355, 0.708576166785122, 0.7180786616338133, 0.7895555555555555, 0.7584644675872828]"
6354,"[0.766691541708449, 0.6928136217645947, 0.6976052989130435, 0.6542132982225148, 0.7414246400314511, 0.7356329690346084, 0.764014050387597, 0.7153829273644942, 0.7429906542056075, 0.7371812386156649]"
6355,"[0.7926281635301753, 0.7612761276127611, 0.709312768011495, 0.7142689344108252, 0.6744766942447669, 0.7162406558958283, 0.7262710693561758, 0.6932038834951456, 0.7322918122932103, 0.7170134073046694]"
6356,"[0.7278225806451613, 0.6489303411473223, 0.7304555555555555, 0.7736022842405821, 0.7265113232266517, 0.7555327868852459, 0.7260402684563758, 0.7310486569161648, 0.7294713698499187, 0.6895451380830818]"
6357,"[0.764937106918239, 0.7252985235349015, 0.6971355780486126, 0.6852228682170545, 0.8201157164945884, 0.6987583892617448, 0.7293260473588342, 0.6958949319589495, 0.7167020523708423, 0.7058639910813824]"
6358,"[0.7094143641374911, 0.7279719632654006, 0.689758079157589, 0.7421221574212217, 0.7060297766749382, 0.7335942704863424, 0.7186424737349176, 0.7399512647946159, 0.7382615584041482, 0.7332559758644697]"
6359,"[0.7082565023291925, 0.7306172839506173, 0.7198416016350799, 0.7753512596899225, 0.741575771640752, 0.708149120383163, 0.6969910514541388, 0.6793598233995585, 0.7212933216510903, 0.7557190650571906]"
6360,"[0.7341586538461539, 0.7092197704334059, 0.7223748473748475, 0.7314716312056738, 0.7350980097257732, 0.7357757000563805, 0.7361092273610923, 0.6694801113405765, 0.6983085345311623, 0.7696363871635612]"
6361,"[0.7054864684581665, 0.6803054126167333, 0.7070919060559006, 0.7458890841104654, 0.7159497426053573, 0.7205922833417442, 0.7514078479073748, 0.6976896354811079, 0.7589252292719445, 0.739358024691358]"
6362,"[0.760871050773331, 0.7036237571951858, 0.6882532504239685, 0.7168600603388255, 0.739821882951654, 0.75202231210276, 0.711111111111111, 0.7578003309968847, 0.7047619047619048, 0.7044657664060648]"
6363,"[0.7207877160366315, 0.7300443982618553, 0.7210885940159977, 0.7832912221598353, 0.7318547465606288, 0.7379264802993616, 0.6856290872248318, 0.6510851615947157, 0.7688132788161993, 0.7083192669399566]"
6364,"[0.7288018433179724, 0.7446005187174368, 0.7316279403670823, 0.7261194029850747, 0.7373147680873514, 0.7156634215457744, 0.7078084453880633, 0.6931075460487226, 0.7476096542121141, 0.7124438390211261]"
6365,"[0.7138909704008992, 0.6963238467592475, 0.6938461538461539, 0.724601548269581, 0.7046878626131352, 0.7288347597103357, 0.7519629770629103, 0.7104368932038835, 0.76783029505732, 0.7419412768249976]"
6366,"[0.716696169208424, 0.7208492307692307, 0.7565661538461538, 0.7084959165154265, 0.7443719529681676, 0.6743852561224999, 0.7479089537913066, 0.7281068604598016, 0.7196321070234114, 0.7170791527313267]"
6367,"[0.7045202020202019, 0.7359134615384615, 0.7570061282104248, 0.7349679762928975, 0.7434003698566806, 0.7227345173041895, 0.6635668163952835, 0.7289536704430322, 0.7008009655475093, 0.7320041608876561]"
6368,"[0.7240394179832983, 0.7567548500881834, 0.723256076879593, 0.689211818140111, 0.7427030596522121, 0.6872323213096032, 0.7454114655570967, 0.7111160253575115, 0.7265156562291805, 0.7305367850004758]"
6369,"[0.7386193041328153, 0.7115825024867565, 0.7359248063480068, 0.7147141764649652, 0.7212911654728117, 0.7082667731629393, 0.7243386624417879, 0.7074780397595932, 0.7233250328885548, 0.7531288664699723]"
6370,"[0.7481103257597718, 0.7248286330969379, 0.7083881468929072, 0.7408005787316132, 0.6992552570093458, 0.7363540010598834, 0.7447937569676701, 0.7034739780868099, 0.7275379792621173, 0.6934210526315789]"
6371,"[0.7021035829998095, 0.7266926317852244, 0.7480011844832692, 0.6807666571073511, 0.7512042941689224, 0.7551579626047712, 0.7139887984597881, 0.7528334592648562, 0.6697146401985111, 0.7350337869991435]"
6372,"[0.7014547413793104, 0.6689714031268553, 0.7380754725931548, 0.697734980620155, 0.7164335664335664, 0.7446943146417446, 0.7784601347557554, 0.7348881431767338, 0.7625242149840068, 0.6858631564513917]"
6373,"[0.7069506895425657, 0.7502974787274643, 0.651277246744622, 0.730202641165756, 0.7435198643410852, 0.7105239687848384, 0.7153092006033182, 0.7411111654521446, 0.7512088974854932, 0.7392921960072595]"
6374,"[0.704705119026311, 0.6976680414180414, 0.7641441255420194, 0.7737782320872275, 0.7019494082153632, 0.7222340677564558, 0.71835299968353, 0.7347901234567902, 0.7360664523043944, 0.7014442672337409]"
6375,"[0.6968572408387224, 0.7305892104044269, 0.7288209506759392, 0.7990812159709619, 0.6995336442371751, 0.7248050178537868, 0.6766230620155038, 0.7213548862485034, 0.7179944238767768, 0.7296573411407504]"
6376,"[0.7064333333333334, 0.6900345622119815, 0.7441618971721123, 0.7276101646521367, 0.7522135234633486, 0.7121081184886456, 0.7472399905235725, 0.6837752901775473, 0.7498820476527484, 0.7253075334470682]"
6377,"[0.6860383330402673, 0.7652731580080883, 0.7125885076252724, 0.7241007194244605, 0.7085040983606556, 0.7630605941972248, 0.749040684234859, 0.7381344995698308, 0.6946584302325581, 0.6924691471303389]"
6378,"[0.7377803779583187, 0.7685596707818931, 0.6783380440927077, 0.7124414715719063, 0.7426150535530885, 0.6911821705426356, 0.6772245667594505, 0.7556399961762739, 0.7513323643410853, 0.7301084990958409]"
6379,"[0.7122273792357607, 0.729375, 0.6895025530112153, 0.7354355716878404, 0.7455601092896176, 0.6959967509863076, 0.6965772973984653, 0.7263404555533158, 0.754035654126895, 0.7443958512570499]"
6380,"[0.7598197115384615, 0.7381109570652055, 0.7294354838709678, 0.6724946107184038, 0.6900324901369227, 0.6980499031007752, 0.7092318820923188, 0.7501763757306995, 0.7358379673583798, 0.7642306845696677]"
6381,"[0.7462530698432371, 0.7223271889400921, 0.7149010740531374, 0.7317571948725622, 0.7447821681864235, 0.7159449383424147, 0.7804417726827905, 0.7014965520614271, 0.6661827332559039, 0.7290780613149034]"
6382,"[0.7257108445116192, 0.7447077557137505, 0.6999595006670478, 0.6875305569136405, 0.7009641560798548, 0.7329820736434108, 0.7454712742567633, 0.7441517753539105, 0.7270026562281561, 0.7350409836065573]"
6383,"[0.7161777161777162, 0.7666725730359476, 0.7231407849630372, 0.7364013266998343, 0.6845687984496125, 0.7187714246537776, 0.7297359496124031, 0.6977938424106307, 0.7427477372940356, 0.7199080017115962]"
6384,"[0.7272801473846227, 0.689744277321372, 0.7105760368663595, 0.7401056570548097, 0.7252631084382635, 0.7003991433021807, 0.7206391540333146, 0.7574166447886584, 0.7428020255606462, 0.7204883227176221]"
6385,"[0.7306630864473782, 0.7087999999999999, 0.7207213645892891, 0.7193306418314447, 0.7275696767001114, 0.7153243308415722, 0.7293681495809157, 0.7008001122964627, 0.7302413905587399, 0.7498479318734792]"
6386,"[0.7472926267281106, 0.7117655393916493, 0.7329522544531676, 0.7366764926071497, 0.7504905239687847, 0.7042469250406127, 0.7398995907490244, 0.7296098133890121, 0.7173691860465117, 0.6596199931530299]"
6387,"[0.6696428571428572, 0.7702496664760815, 0.7260549474659319, 0.7226987866127382, 0.6951414778701845, 0.7376236530648296, 0.7738210818307906, 0.7335887698358877, 0.7340960345799663, 0.6677896312932808]"
6388,"[0.7292156574563982, 0.7387316561844863, 0.7471200297287254, 0.7038950715421304, 0.7100111856823266, 0.7278152881601155, 0.697457235321313, 0.7345700416088767, 0.7280081986978538, 0.7333119236592192]"
6389,"[0.7790194664744051, 0.742939763531634, 0.7401881506116034, 0.7152331580996886, 0.7361955535390199, 0.7075003495037047, 0.751654984423676, 0.7295769764216367, 0.6563942593354357, 0.6797270815409616]"
6390,"[0.7420413596823429, 0.6824225392027206, 0.7530731577665065, 0.7325235557247549, 0.7360200364298726, 0.7371312565949444, 0.7163083680073973, 0.742722971035274, 0.7341448643410853, 0.6678156834873252]"
6391,"[0.7477963727692049, 0.7287676425338357, 0.7427000720980534, 0.6863786756139616, 0.7243217740033027, 0.7266843971631206, 0.7333105646630238, 0.7163727082849849, 0.6952785776315188, 0.7376122964626615]"
6392,"[0.7274593783115508, 0.7155089628681177, 0.7592910234419668, 0.7107333488048271, 0.7165839174454829, 0.751010148468333, 0.7575371549893843, 0.6793086419753086, 0.7172794117647059, 0.7100556915838495]"
6393,"[0.7431973585612589, 0.7443309772793151, 0.6907167409884801, 0.711435485531871, 0.7330034624742654, 0.7274049217002236, 0.6763180208489203, 0.7427900300143548, 0.7590857531760434, 0.7042932242990655]"
6394,"[0.710887507066139, 0.7473912404467961, 0.7196514423076924, 0.7320052621687653, 0.754318549538403, 0.7167337807606264, 0.7149455077086657, 0.7146578911284793, 0.7136532550350965, 0.719789081885856]"
6395,"[0.7443498577343912, 0.7419831730769231, 0.7376084193627506, 0.7028654795750412, 0.7557669993037828, 0.7057277866101395, 0.7126439516512801, 0.7180436296124391, 0.7387792991413322, 0.690553937229844]"
