,roc_auc
2364,"[0.7493137460162375, 0.7229394933351944, 0.7468536999558005, 0.7488612004287246, 0.751298988769281]"
2365,"[0.7463913508735198, 0.768142112731756, 0.7401278293437551, 0.7425177081877067, 0.7164243440980473]"
2366,"[0.7285487472956941, 0.7461441831251309, 0.7524804010514807, 0.7657684421454867, 0.7238571228855026]"
2367,"[0.7239834135901553, 0.766711447646963, 0.7185718938283667, 0.7558192366839087, 0.7531426208117806]"
2368,"[0.7373130248679833, 0.758392072021774, 0.7293338683788122, 0.7255813411622163, 0.7693654177734285]"
2369,"[0.7429891595133412, 0.7348762416544536, 0.7330762788750087, 0.7534426114916819, 0.7516135421035463]"
2370,"[0.7677030264963827, 0.7502907855863401, 0.7149923232605206, 0.7340742811873806, 0.7451156857262687]"
2371,"[0.7329570567846093, 0.7537743969106939, 0.7410030939586387, 0.7294783074700592, 0.7627306724451279]"
2372,"[0.7245853397538791, 0.7631929420522483, 0.737673598995045, 0.7254677524581761, 0.7636743324479239]"
2373,"[0.7370687649754578, 0.7655046874636517, 0.749310838160374, 0.7230328766484925, 0.7464554499277691]"
2374,"[0.720229371670505, 0.7476649917416893, 0.728743573638542, 0.7619035136772451, 0.7566143576121908]"
2375,"[0.763335426989555, 0.735553772070626, 0.7169318631214088, 0.764245188498998, 0.7366023579849945]"
2376,"[0.7074784237094935, 0.7293222369553586, 0.7783399632447018, 0.7559211752644577, 0.7359965515634466]"
2377,"[0.7553300997976131, 0.7302178565612859, 0.7228028241096146, 0.7428642993615733, 0.7697586094412601]"
2378,"[0.7453648777537396, 0.696533254239654, 0.7624049131132669, 0.7636918076331609, 0.7425322708420709]"
2379,"[0.7554842161583734, 0.7404680484797729, 0.7211453462674762, 0.7286802740109046, 0.7640471363996457]"
2380,"[0.7517359899504501, 0.7270570172377696, 0.7751151510921906, 0.7445390046134489, 0.7166107460739084]"
2381,"[0.7631027985204829, 0.7223055807569729, 0.7192988577942169, 0.7290006524069155, 0.7819999766997531]"
2382,"[0.6998918277618814, 0.7740392444227325, 0.7300870030474329, 0.741081830467403, 0.7696304580828557]"
2383,"[0.7118431153604577, 0.7752198339032732, 0.7552428641217113, 0.7435050561535952, 0.7221591173866443]"
2384,"[0.7683892804801452, 0.7310349640589016, 0.7391013562239747, 0.7317762943287198, 0.7465544759774453]"
2385,"[0.7432305115500035, 0.7379382138786145, 0.7746120920278223, 0.7345286360035417, 0.7233561675753764]"
2386,"[0.7321632121339009, 0.754370507362691, 0.7466297950543186, 0.7226891980054989, 0.7629258120136073]"
2387,"[0.7369379114616047, 0.7621490217972876, 0.7738240630888408, 0.733276247728226, 0.7121196234680087]"
2388,"[0.742811780305674, 0.7354927070974946, 0.755777909600577, 0.7336199263712195, 0.7414284216412694]"
2389,"[0.7652080861655851, 0.7558622374206154, 0.7320817921697257, 0.7134681252621278, 0.7519164453143203]"
2390,"[0.7148701933142577, 0.7635447926117198, 0.7639722474236397, 0.7172544153968032, 0.7485990726501701]"
2391,"[0.7518377649056691, 0.7113400562960895, 0.7590754181496732, 0.7454302390605342, 0.7498368982711217]"
2392,"[0.7478191081024497, 0.7588427896806011, 0.7423697862144369, 0.7560085511906427, 0.7157835873060255]"
2393,"[0.7374060762556122, 0.7366238630283575, 0.7611254565333705, 0.7668169532597046, 0.7165816207651801]"
2394,"[0.7168998767069114, 0.7296508246679229, 0.7751907553446391, 0.7431264271401277, 0.7540775432219583]"
2395,"[0.7352222765021983, 0.7350768837090282, 0.7533672970898178, 0.7319277459341068, 0.7569289109464561]"
2396,"[0.7186358666573616, 0.7395346267476213, 0.7842865284853561, 0.7221532923248987, 0.7477952141292699]"
2397,"[0.7418085700328005, 0.7387727685114105, 0.7461645381161748, 0.7368382729856936, 0.7520970222284356]"
2398,"[0.7513957708144323, 0.7757461558145486, 0.7358242026659223, 0.7465020504217345, 0.7063382496854467]"
2399,"[0.7414683508967828, 0.7505932025961337, 0.7249837160071648, 0.7708304208024606, 0.7292744303089613]"
2400,"[0.7231895689394467, 0.7660281015190639, 0.7524571382045734, 0.7247600074560792, 0.7555250710657532]"
2401,"[0.7515557028869193, 0.7509625002907856, 0.7495056645032219, 0.7042004520247914, 0.7492427419730648]"
2402,"[0.7468158978295764, 0.7602734547653942, 0.7387029799706888, 0.7477311384500676, 0.7162350295913136]"
2403,"[0.7285661944308744, 0.7355508642147627, 0.7543879544978714, 0.7467350528915607, 0.742176942075586]"
2404,"[0.7306220485262986, 0.7619803661572102, 0.7222416079279783, 0.7517824688941702, 0.7485087841931124]"
2405,"[0.7222706864866122, 0.7508898038942006, 0.7457952404215228, 0.7687013607344237, 0.7266648026469082]"
2406,"[0.7241404378067788, 0.7490491311326681, 0.7905529578709843, 0.7252143622722401, 0.7272851717228201]"
2407,"[0.7273100006978854, 0.7459522646381463, 0.7330152139018773, 0.7683460319679389, 0.7327665548254811]"
2408,"[0.7263649475422802, 0.7343499197431781, 0.7298485588666341, 0.7450603476396851, 0.7797194650263293]"
2409,"[0.7517796077884011, 0.7507793053713913, 0.7570079326307954, 0.7151865184770958, 0.7398061419451046]"
2410,"[0.74928175960174, 0.7470543420103752, 0.7317880987275223, 0.7571619134162821, 0.7341907824222937]"
2411,"[0.7531753786028335, 0.7567985670086305, 0.7443703910484565, 0.6973880423132486, 0.7700556875902884]"
2412,"[0.728766836485449, 0.7486362156000651, 0.7489066461953614, 0.7583473134815231, 0.725907544619973]"
2413,"[0.7357602298369275, 0.7479586851838927, 0.7741875450717659, 0.7338674914954098, 0.7240959504170745]"
2414,"[0.7464087980087003, 0.750508874776095, 0.7254489729453091, 0.7250192227037606, 0.7642015005359057]"
2415,"[0.7255507479005281, 0.7393252611254565, 0.7461790773954916, 0.7315607670441306, 0.7650781723286266]"
2416,"[0.7409827389675948, 0.7247074697001419, 0.7612068764975457, 0.7502563027168088, 0.7422351926930425]"
2417,"[0.7259549398655407, 0.7291768441621885, 0.7943535254844487, 0.7488349876508691, 0.7163515308262267]"
2418,"[0.7742369786214438, 0.7426867425035475, 0.7257048642612882, 0.7212125448529754, 0.7511242369169113]"
2419,"[0.7077168678902923, 0.7422621955474911, 0.744105776164887, 0.7481214175870264, 0.7766117945850226]"
2420,"[0.7396218624235233, 0.7373159327238468, 0.7565077814222905, 0.7253221259145347, 0.7568327974276526]"
2421,"[0.7475574010747434, 0.7342510526438225, 0.7646555935515389, 0.7244338039983224, 0.7437904841791323]"
2422,"[0.7615092935073395, 0.7390664619536139, 0.7110783492683835, 0.7728721049443124, 0.7296938347546484]"
2423,"[0.726908716588736, 0.7733878847093307, 0.7223957242887384, 0.758227899715737, 0.7365761452071392]"
2424,"[0.7341696326796473, 0.7188684951264336, 0.7370193314257799, 0.7762302530406822, 0.7390022834242043]"
2425,"[0.7523931653755787, 0.7335967850745575, 0.7415992044106359, 0.7373246656414558, 0.7484883964770026]"
2426,"[0.7584473212831787, 0.6992055737781189, 0.742913555260893, 0.732111235379095, 0.7806398247821427]"
2427,"[0.7361091725405354, 0.72895584711657, 0.735393839998139, 0.7664266741227457, 0.742095391211147]"
2428,"[0.7283829995114802, 0.756621187800963, 0.7196041826598738, 0.7537338645789645, 0.7588220560137937]"
2429,"[0.7281154767720475, 0.748519901365529, 0.7585316491032172, 0.7272327461671093, 0.7547794631623095]"
2430,"[0.7608346709470305, 0.7479993951659804, 0.7488630283574104, 0.7191999860198519, 0.7434351554126475]"
2431,"[0.7743503850001163, 0.7247481796822295, 0.7591510224021216, 0.7270492567221213, 0.7256570669649098]"
2432,"[0.7373246562914368, 0.740011515109219, 0.7162746876962802, 0.7263327741274057, 0.7925841138916073]"
2433,"[0.7418667271500687, 0.7243032777351293, 0.7517970549235816, 0.7306637075353, 0.7652645743044877]"
2434,"[0.7489851583036733, 0.7288976899993022, 0.7499360271710052, 0.7703440281466984, 0.7217950510275408]"
2435,"[0.7341056598506526, 0.7539052504245469, 0.733064647451555, 0.7410527051586747, 0.7494262314180531]"
2436,"[0.7453677856096029, 0.7607009095773141, 0.7408547933096051, 0.7217309753483387, 0.7460622582599377]"
2437,"[0.7473858375788031, 0.7286825086654104, 0.7528555144578594, 0.7706906193205647, 0.7146040123025305]"
2438,"[0.7132010840486658, 0.7618582362109475, 0.7554464140321493, 0.7393488745980707, 0.7463010857915094]"
2439,"[0.7306278642380255, 0.7328552818293903, 0.7275833391490452, 0.7690304767230531, 0.755446432732187]"
2440,"[0.7449810407797707, 0.7250971223858376, 0.7578308558401377, 0.7545901486555757, 0.7310510741413859]"
2441,"[0.7605264382255101, 0.7350652522855747, 0.7502297206132087, 0.7471544573372477, 0.7304219674728551]"
2442,"[0.747589387489241, 0.7463331937562518, 0.752489124619071, 0.7218999021389625, 0.7428992497320472]"
2443,"[0.7397469002256497, 0.7445681252471678, 0.7269872286970479, 0.7427827484971341, 0.7564104804510928]"
2444,"[0.735408379277456, 0.7355217856561287, 0.7452107613929794, 0.717630131879398, 0.7748089379747425]"
2445,"[0.7460133296112779, 0.7266731802638007, 0.7668888268546303, 0.747203970362086, 0.7225785218323315]"
2446,"[0.7108602600786283, 0.796074976155582, 0.7307034684904739, 0.7421128663963837, 0.7377295074327788]"
2447,"[0.7682613348221554, 0.7285109451694699, 0.7306802056435666, 0.7241396383801668, 0.7637762710284728]"
2448,"[0.7701747039802731, 0.7068067090050479, 0.7403837206597343, 0.7325219022321637, 0.764093736893611]"
2449,"[0.7391798683322865, 0.7495667294763533, 0.7135180403377765, 0.7345664989048883, 0.7809456405237896]"
2450,"[0.7459115546560587, 0.73341940586689, 0.7419917649521949, 0.7607880143529522, 0.7280424297497553]"
2451,"[0.7406686905343476, 0.7520878405099216, 0.7598983413590155, 0.7457826552961462, 0.7179388601519177]"
2452,"[0.7650597855165515, 0.7334833786958848, 0.7484181264103101, 0.7482903443776503, 0.7303928421641269]"
2453,"[0.7518203177704886, 0.741447995905739, 0.7343964454369926, 0.7297229600633768, 0.75918903490377]"
2454,"[0.7481098936887896, 0.7216658524670249, 0.7595813850699049, 0.7239707115895428, 0.7629461997297172]"
2455,"[0.7274175913648311, 0.74423662967874, 0.7417649521948496, 0.7591162216319494, 0.7398061419451046]"
2456,"[0.762413636680857, 0.7040733244934515, 0.7375631004722358, 0.7499271867281793, 0.7574182161330909]"
2457,"[0.7544810058855003, 0.7105491195012446, 0.7261352269290717, 0.7718410690153316, 0.7537833776038027]"
2458,"[0.745949356782283, 0.750305324865657, 0.7228260869565217, 0.7516339298196562, 0.7472826086956521]"
2459,"[0.72750191918487, 0.7696512899248611, 0.7373944448321585, 0.7271948832657626, 0.7552775059415628]"
2460,"[0.7534312699188126, 0.7415875729871821, 0.7424628376020658, 0.7540018174192646, 0.7310190363017849]"
2461,"[0.7646555935515388, 0.7448734501128248, 0.7088887338032429, 0.750623281606785, 0.7416089985553848]"
2462,"[0.752396073231442, 0.72707446437295, 0.7329657803521994, 0.7612481942308588, 0.739951768488746]"
2463,"[0.7511747737688139, 0.7226806941633517, 0.7021337846325633, 0.7691673656740761, 0.7729390931543874]"
2464,"[0.7374584176611534, 0.728243422430037, 0.7410408960848628, 0.7472709585721609, 0.7525339018593598]"
2465,"[0.7399330030009073, 0.7604886360992859, 0.711662828296927, 0.7605753995992357, 0.7382042499650496]"
2466,"[0.7414887058878266, 0.7638326703421965, 0.742558796845558, 0.7268978051167343, 0.7326354909362038]"
2467,"[0.7289354921255262, 0.7436928606322842, 0.7570195640542489, 0.7770224614380912, 0.710698308402069]"
2468,"[0.7730651127084932, 0.7301073580384767, 0.7438964105427222, 0.7408255277505942, 0.7305355561768954]"
2469,"[0.7458941075208784, 0.7567200549003188, 0.743596901388792, 0.747556386597698, 0.7303899296332541]"
2470,"[0.7509101588852444, 0.7169144159862284, 0.7406047177053529, 0.7475971620299176, 0.7485058716622396]"
2471,"[0.7395869681531626, 0.744853095121781, 0.7114650940982157, 0.7361043152057412, 0.7806281746586514]"
2472,"[0.7189789936492428, 0.740802451904064, 0.7217763509898342, 0.7681771051773149, 0.7665548254811501]"
2473,"[0.7466123479191384, 0.749078209691302, 0.7509479610114687, 0.733360711123538, 0.7350761918076332]"
2474,"[0.7459173703677856, 0.7383569451229441, 0.7571271547211949, 0.7216552495456452, 0.7491495409851344]"
2475,"[0.7394473910717195, 0.7205870379417033, 0.7468246213971665, 0.7386993802134303, 0.7674780977678364]"
2476,"[0.7506193732989044, 0.7558913159792495, 0.743960383371717, 0.7228639498578685, 0.730914185190363]"
2477,"[0.749869146486147, 0.7486856491497429, 0.729927070974946, 0.7296472342606831, 0.758143436320425]"
2478,"[0.7492294181961989, 0.7572551003791844, 0.7499156721799614, 0.7392644112027588, 0.7179767230532642]"
2479,"[0.7157658129201852, 0.7671214553237025, 0.7260857933793938, 0.7397886667598675, 0.7664004613448903]"
2480,"[0.7348122688254588, 0.7485024542303487, 0.7694535557261498, 0.7287618248753437, 0.738856656880563]"
2481,"[0.7757752343731826, 0.7263940261009143, 0.7680374299206738, 0.6984744163288131, 0.7462282725196887]"
2482,"[0.724998255286482, 0.7341201991299695, 0.7542629166957452, 0.7416293862714944, 0.751214525373969]"
2483,"[0.7678455114336892, 0.7612185079209994, 0.722471328541187, 0.7348956148935178, 0.73106563679575]"
2484,"[0.7552457719775746, 0.7463826273059297, 0.7158646800195408, 0.7324170511207418, 0.7616879863926558]"
2485,"[0.7571329704329215, 0.7231953846511736, 0.7245766161862888, 0.7288462882706557, 0.7767515960669182]"
2486,"[0.7472898783353107, 0.7610760229836928, 0.728787191476493, 0.7203591733072371, 0.7627539726921104]"
2487,"[0.7432130644148232, 0.7305057342917627, 0.739880661595366, 0.734237382916259, 0.7655121394286779]"
2488,"[0.740133645055482, 0.7720066531742154, 0.7400958429292577, 0.7537746400111842, 0.7140069434736008]"
2489,"[0.7535912019912997, 0.7618931304813084, 0.7211482541233396, 0.7384722028053498, 0.7401643832424624]"
2490,"[0.7537249633610161, 0.7323900248912463, 0.7415730337078652, 0.7481884057971013, 0.7401614707115896]"
2491,"[0.7273826970944703, 0.7535446762974852, 0.7305348128503966, 0.7424186821380306, 0.7614433337993384]"
2492,"[0.7373479191383441, 0.755501663293554, 0.751459743643427, 0.7645859546111189, 0.7032393168367584]"
2493,"[0.7450886314467164, 0.738813478493498, 0.7357660455486543, 0.7497669975301738, 0.7445681299221771]"
2494,"[0.7050271012166468, 0.7698141298532115, 0.7551498127340824, 0.7461088587539026, 0.7475418239433339]"
2495,"[0.7600960755577268, 0.7205346965361621, 0.7280776746458232, 0.7547153874831072, 0.7556415723006663]"
2496,"[0.734501128248075, 0.7607706981180358, 0.7281096610603206, 0.7587259424949906, 0.7345169858800502]"
2497,"[0.7362981831716565, 0.7268534673273315, 0.7527537395026404, 0.7337626403839881, 0.7674926604222005]"
2498,"[0.7446059273733919, 0.7521459976271896, 0.7489240933305418, 0.7389935458315858, 0.7336548767416935]"
2499,"[0.7820881894526253, 0.7327825854328053, 0.7673395445134575, 0.7209358544200568, 0.7080682930239062]"
2500,"[0.7448850815362784, 0.753274245702189, 0.7053382417940307, 0.7367217717507806, 0.7658383428864345]"
2501,"[0.736998976434736, 0.7509450531556052, 0.7753797659757601, 0.706853767649937, 0.750943660002796]"
2502,"[0.7632162048991555, 0.7620588782655221, 0.7547892386070207, 0.7134535626077636, 0.7259308448669557]"
2503,"[0.7114709098099425, 0.7305871542559378, 0.7456614790518064, 0.7457564425182907, 0.7821281280581576]"
2504,"[0.7700671133133272, 0.7519482634284784, 0.6971322725475144, 0.7398294421920872, 0.7511854000652407]"
2505,"[0.7351990136552912, 0.7569875776397516, 0.7605060832344662, 0.7224911459061465, 0.7396226525001165]"
2506,"[0.7352106450787447, 0.7502966012980669, 0.7296828110824203, 0.742008015284962, 0.7563871802041102]"
2507,"[0.741651545816177, 0.7220584130085839, 0.7392700118640518, 0.7396430402162263, 0.7696683209842026]"
2508,"[0.7414538116174657, 0.7264318282271385, 0.7637948682159723, 0.774348758096836, 0.7186553427466331]"
2509,"[0.7360073975853164, 0.7276560355456301, 0.7590259845999953, 0.7703149028379701, 0.7274045854886063]"
2510,"[0.7360015818735897, 0.7309041105450484, 0.7277636262125758, 0.7892143156717462, 0.7298569364835268]"
2511,"[0.7575895038034755, 0.7405640077232651, 0.7189935329285598, 0.7502708653711729, 0.7466476769653758]"
2512,"[0.7244457626724359, 0.7310495033382185, 0.7778805220182845, 0.7606540379328021, 0.7221765925718813]"
2513,"[0.7542600088398819, 0.7443354967780956, 0.7348558866634098, 0.725115336222564, 0.7590288457057646]"
2514,"[0.7406221648405331, 0.7301102658943401, 0.7324772605671482, 0.7320267719837831, 0.7796379141618901]"
2515,"[0.7545507944262217, 0.7672552166934189, 0.7326052062251378, 0.6898649750687356, 0.7712702129642575]"
2516,"[0.712599157884942, 0.7541756810198432, 0.7497877265219718, 0.7472796961647794, 0.7500291253087283]"
2517,"[0.722820271244795, 0.7549113685532836, 0.7556092539604997, 0.7212212824455939, 0.7615947854047252]"
2518,"[0.7335618908041966, 0.7291448577476911, 0.7286737850978202, 0.7671111188778602, 0.7568560976746355]"
2519,"[0.7699711540698351, 0.7621810082117849, 0.7252163444762371, 0.7028140873293257, 0.7620345775665223]"
2520,"[0.7479470537604391, 0.7359928583059995, 0.7380080024193361, 0.7618015750966961, 0.7287385246283611]"
2521,"[0.7459464489264196, 0.7661240607625562, 0.741549770860958, 0.7393634372524349, 0.7231027773894403]"
2522,"[0.7544839137413637, 0.7475370460836996, 0.7466007164956847, 0.7219144647933269, 0.7460651707908105]"
2523,"[0.7594127294298276, 0.7223084886128364, 0.7438702398399516, 0.7558221492147816, 0.7389090824362738]"
2524,"[0.7570370111894293, 0.7446291902202992, 0.7582612185079209, 0.7289802646908058, 0.727576424810103]"
2525,"[0.7407850047688838, 0.7668161304580455, 0.7588544211040547, 0.7226076471410596, 0.7320850226012396]"
2526,"[0.7735885267639054, 0.7535039663153977, 0.7412938795449788, 0.7413585209003216, 0.7114613914907499]"
2527,"[0.7841178728452788, 0.7495754530439435, 0.7017935654965455, 0.7047247075819003, 0.771444964816627]"
2528,"[0.7463680880266128, 0.7367285458394399, 0.7575633331007049, 0.726548301411995, 0.7517970315485344]"
2529,"[0.7298718217135414, 0.7559872752227418, 0.7395055481889874, 0.7399372058343818, 0.7472796961647793]"
2530,"[0.7444081931746808, 0.727205317886803, 0.7309564519505897, 0.7540775432219582, 0.7564192180437114]"
2531,"[0.7592673366366576, 0.7431781701444622, 0.7246231418801032, 0.7453399506034765, 0.7473408593131088]"
2532,"[0.7440796054621165, 0.7599448670528299, 0.738798939214181, 0.7466156391257749, 0.7342985460645883]"
2533,"[0.7695960406634564, 0.7399271872891805, 0.7436114406681089, 0.7510921990773103, 0.7111351880329932]"
2534,"[0.7206015772210203, 0.7653709260939354, 0.7308285062926001, 0.764481103499697, 0.7335383755067804]"
2535,"[0.7413665759415637, 0.7440185404889851, 0.7207033521762394, 0.7588162309520481, 0.7481359802413905]"
2536,"[0.738580850024426, 0.7406163491288064, 0.7486333077442017, 0.7352946316230952, 0.7468282538794911]"
2537,"[0.7294298276223043, 0.7450217507618582, 0.7209447042129016, 0.7450836478866676, 0.7703236404305885]"
2538,"[0.7554493218880127, 0.7823120943541071, 0.7389327005838975, 0.720158208677012, 0.72258725942495]"
2539,"[0.7483890478516761, 0.7750133761369716, 0.72851966873706, 0.7138554918682138, 0.7464321496807866]"
2540,"[0.7643764393886524, 0.739153697629516, 0.7362167632074813, 0.7397275036115383, 0.7369052611957687]"
2541,"[0.7306220485262986, 0.7446815316258403, 0.7566444506478703, 0.7037781350482315, 0.7740545924786801]"
2542,"[0.7271035429315841, 0.739633493846977, 0.7568131062879475, 0.7636306444848315, 0.7326995666154061]"
2543,"[0.7186242352339078, 0.7577581594435527, 0.7358125712424687, 0.7593200987930473, 0.7368237103313294]"
2544,"[0.7088567473887455, 0.7622362574731896, 0.7324365505850606, 0.7539435668018081, 0.757467729157929]"
2545,"[0.7457923325656595, 0.769564054248959, 0.6933811384837276, 0.7453952886900602, 0.7644636283144601]"
2546,"[0.7708638658198991, 0.7208981785190872, 0.7562780608090818, 0.7296821846311572, 0.7410672678130388]"
2547,"[0.7470979598483262, 0.753056156512434, 0.7245155512131575, 0.7480020038212405, 0.7389032573745281]"
2548,"[0.7288424407378975, 0.7380109102751995, 0.7543007188219694, 0.7402401090451558, 0.7509873479658884]"
2549,"[0.7179408891060088, 0.7415584944285483, 0.7501192220903994, 0.7399168181182721, 0.7696217204902371]"
2550,"[0.7680083513620397, 0.7574673738572126, 0.7429833438016145, 0.7290326902465166, 0.718302926511021]"
2551,"[0.7339224649312583, 0.7553998883383348, 0.7635622397469002, 0.7625180576914116, 0.7030907777622443]"
2552,"[0.7023169795519576, 0.7441232233000674, 0.766124060762556, 0.7562182534134861, 0.7505417307423459]"
2553,"[0.7325528648195967, 0.7125439086235374, 0.7417475050596692, 0.7390168460785684, 0.7926307143855725]"
2554,"[0.7322853420801637, 0.7527857259171378, 0.7557924488798939, 0.7196223029964117, 0.7447312316510555]"
2555,"[0.7683456626421943, 0.7592179030869798, 0.7399010165864098, 0.7311238874132066, 0.7223688196094878]"
2556,"[0.7575546095331147, 0.7303458022192756, 0.7454201270151442, 0.7589036068782329, 0.7250687357285988]"
2557,"[0.7736495917370367, 0.7249633610161211, 0.7389850419894386, 0.7398148795377232, 0.7339490423598489]"
2558,"[0.7712215320910973, 0.7473102333263545, 0.7330559238839649, 0.7334597371732141, 0.7286394985786848]"
2559,"[0.738915253448717, 0.7279642682671505, 0.7358503733686927, 0.7631646395451791, 0.745433151591407]"
2560,"[0.7130120734175447, 0.7618611440668108, 0.7347163095819667, 0.7641607251036862, 0.7391187846591174]"
2561,"[0.6976207923325657, 0.7618611440668107, 0.7455858747993579, 0.7531397082809077, 0.7539377417400625]"
2562,"[0.7305202735710796, 0.7362894596040662, 0.7771041245027566, 0.7506727946316232, 0.7163078428631344]"
2563,"[0.7291390420359642, 0.7437161234791914, 0.7671767045851072, 0.7231639405377697, 0.753506687170884]"
2564,"[0.7290110963779747, 0.7276822062484007, 0.7677408286226068, 0.7569318234773288, 0.7303142038305607]"
2565,"[0.748772884825645, 0.7735594482052714, 0.7148062204852629, 0.7266706277086536, 0.744349690106715]"
2566,"[0.7166352618233418, 0.7403459185335101, 0.7511486030660433, 0.7527785544526772, 0.7542901579756746]"
2567,"[0.7254780515039431, 0.7705614488101054, 0.7291303184683742, 0.7736672258725943, 0.7069324059835034]"
2568,"[0.7597413171423919, 0.707772117151697, 0.7373072091562566, 0.7599404678689594, 0.7538212405051494]"
2569,"[0.7294938004512992, 0.7644316886500571, 0.7478772652197176, 0.7200591826273359, 0.7417167621976795]"
2570,"[0.7255856421708888, 0.757679647335241, 0.7506862539837624, 0.7328481056899204, 0.7463156484458735]"
2571,"[0.7752314653267266, 0.7455945983669481, 0.7390402912508434, 0.7288200754928003, 0.7328684934060301]"
2572,"[0.7880580175401866, 0.7435852699653384, 0.7225382092260452, 0.7359266508224988, 0.7304015797567454]"
2573,"[0.7580256821829856, 0.7667259869262799, 0.7340387791657943, 0.7386323920033553, 0.716768022741041]"
2574,"[0.7391158955032917, 0.740642519831577, 0.7574324795868519, 0.7266560650542897, 0.7516251922270376]"
2575,"[0.7336549421918255, 0.7409042268592831, 0.7578802893898154, 0.7434322428817746, 0.747067081411063]"
2576,"[0.7648155256240259, 0.7207789564286878, 0.7334804708400214, 0.7535037746400112, 0.7465865138170464]"
2577,"[0.7123897922627771, 0.7273158164096123, 0.7234948938051038, 0.7806602124982526, 0.7675654736940212]"
2578,"[0.7397963337753275, 0.7173854886360993, 0.7755251587689302, 0.7631238641129596, 0.7246988443077496]"
2579,"[0.746138367413404, 0.7370687649754577, 0.7590201688882685, 0.7459807073954984, 0.7280453422806282]"
2580,"[0.7452485635192035, 0.7443471282015492, 0.7329541489287459, 0.741705112074188, 0.7536057132205601]"
2581,"[0.7512561937329891, 0.7330617395956918, 0.7489240933305418, 0.7461467216552495, 0.7414196840486509]"
2582,"[0.7363650638565148, 0.7337857957056785, 0.7336636657594157, 0.7559240877953306, 0.7506990074094785]"
2583,"[0.7380632516807406, 0.7575807802358852, 0.7550364063554097, 0.7365033319353185, 0.7292860804324526]"
2584,"[0.7617361062646846, 0.7191825435596808, 0.7460046060436877, 0.7504543548161611, 0.7438691225126987]"
2585,"[0.7437713727405959, 0.7471590248214577, 0.7377492032474934, 0.7270638193764855, 0.7582861503331936]"
2586,"[0.73169213948403, 0.7355043385209482, 0.7630213785563077, 0.7461612843096137, 0.7406158255277506]"
2587,"[0.7411310396166283, 0.7445099681298998, 0.74928175960174, 0.7306287571648259, 0.751383452164593]"
2588,"[0.7430298694954288, 0.719423895596343, 0.7780026519645475, 0.7313539773521599, 0.7438865976979356]"
2589,"[0.739720729522879, 0.725041873124433, 0.7580954707237072, 0.7503407661121209, 0.7416119110862576]"
2590,"[0.7375194826342848, 0.745876660385698, 0.7489589876009026, 0.7444458036255184, 0.7377615452723799]"
2591,"[0.7181764254309443, 0.7648969455882011, 0.7406337962639868, 0.7509174472249405, 0.7469971806701151]"
2592,"[0.7198862446786237, 0.7451613278433015, 0.7761416242119711, 0.7297957733351974, 0.7398265296612143]"
2593,"[0.7367634401098008, 0.7398428594691419, 0.7368477679298393, 0.7268482920918963, 0.7682324432638985]"
2594,"[0.7327622304417615, 0.7379236745992974, 0.7535853862795729, 0.7366198331702316, 0.7535736753809591]"
2595,"[0.7690813501756344, 0.7459580803498731, 0.7861039383999814, 0.6962783680507013, 0.7179738105223914]"
2596,"[0.7440854211738432, 0.7248644939167657, 0.7301945937143788, 0.7652995246749615, 0.7515902418565636]"
2597,"[0.734661060320562, 0.7101740060948659, 0.7284731430432456, 0.7740283797008248, 0.7719954331515915]"
2598,"[0.7428612138553515, 0.7406076255612162, 0.7380981459511016, 0.7337713779766066, 0.7511096742625472]"
2599,"[0.7411804731663061, 0.7461761695396282, 0.742718728918045, 0.7423050934339905, 0.742616734237383]"
2600,"[0.7412473538511642, 0.7446669923465233, 0.7469409356317025, 0.7537105643319819, 0.7319219208723613]"
2601,"[0.7521954311768675, 0.7336752971828693, 0.7439894619303511, 0.7510397735215993, 0.7332354722960064]"
2602,"[0.7310349640589016, 0.7184061460441529, 0.7618000790936795, 0.7478126893145067, 0.7475971620299173]"
2603,"[0.7549811570940052, 0.7351408565380231, 0.7546467536697141, 0.763720932941889, 0.7112371266135422]"
2604,"[0.7354432735478168, 0.7495958080349874, 0.7486274920324749, 0.730121976792954, 0.73858579150939]"
2605,"[0.7212413055109684, 0.7703869774583013, 0.731226882545886, 0.711662356120975, 0.7812834941050375]"
2606,"[0.7095313699490544, 0.7613377300113988, 0.7385575871775187, 0.7582249871848642, 0.7444428910946456]"
2607,"[0.7434020750459441, 0.747074697001419, 0.7377492032474934, 0.7767312083508086, 0.7063498998089379]"
2608,"[0.7269901365529113, 0.7565165049898807, 0.7543152581012865, 0.7411429936157323, 0.7316102800689688]"
2609,"[0.753346942098774, 0.7562431665387209, 0.7477027938679135, 0.7297083974090126, 0.7216610746073909]"
2610,"[0.7587700932840162, 0.7563362179263498, 0.7287842836206294, 0.7361130527983597, 0.7377353324945245]"
2611,"[0.7527159373764161, 0.7321573964221741, 0.7456963733221673, 0.762780185469966, 0.7123963139009274]"
2612,"[0.7561762858538628, 0.7338933863726242, 0.7465338358108264, 0.7375168926790624, 0.7415449228761826]"
2613,"[0.7397614395049665, 0.7438208062902737, 0.752279758996906, 0.7286569737639219, 0.7511242369169113]"
2614,"[0.7321922906925349, 0.7000284969874614, 0.7409943703910484, 0.7589094319399785, 0.782891211146838]"
2615,"[0.7559581966641076, 0.739342708260637, 0.7448530951217811, 0.7596870776830233, 0.7264521878931917]"
