,r2
2364,"[0.03585127114864084, 0.0369146461154517, 0.04071226888878465, 0.03939257665031903, 0.03988247125147126, 0.032713522380790394, 0.043236195609263284, 0.03909414062534955, 0.038888356904102195, 0.03855976862404942]"
2365,"[0.040688548874412644, 0.037877504170002685, 0.03774961259962972, 0.03596392026700845, 0.038006818318645275, 0.03987939979258248, 0.03692739062161443, 0.040559074900474834, 0.03870092923815582, 0.03880227503069622]"
2366,"[0.0391678019984707, 0.037728106764799874, 0.03467879583980382, 0.03490872890358332, 0.04111238422546415, 0.03925950545362278, 0.043721054067747955, 0.03815361162011677, 0.04003475667087175, 0.03605527227370453]"
2367,"[0.038055499188173636, 0.030205855862290187, 0.04108313690919363, 0.0391386681071737, 0.038265938633082586, 0.04500793492831967, 0.03850230269254895, 0.043552174797041876, 0.03278999599731147, 0.038300692151904014]"
2368,"[0.03820724550009025, 0.039155220214676434, 0.03456965704152182, 0.03693914441308055, 0.03978356463406707, 0.04138517363850247, 0.03628613054318364, 0.04015651903707107, 0.03833494211877475, 0.040143775859378006]"
2369,"[0.03716392725479567, 0.03448834752673002, 0.03610235388211391, 0.042548373489507574, 0.039967236096978276, 0.04001959987824488, 0.04002863699565129, 0.043500901377978574, 0.04082090233156532, 0.030229400607779122]"
2370,"[0.040704488039167486, 0.040972917350541205, 0.04205105461547487, 0.035049599451222435, 0.032244651864503204, 0.035209892026043854, 0.04062479028089261, 0.03684378648487596, 0.03926145863192765, 0.04203633674932683]"
2371,"[0.039726697421646806, 0.03812868332699004, 0.03495447692952691, 0.03829551996801572, 0.04134141605338393, 0.03676602507128912, 0.043224072321096596, 0.037396101183560404, 0.03595487273166076, 0.039241891857424105]"
2372,"[0.030538978070857148, 0.038956238097282214, 0.03952728026301211, 0.04550691019795294, 0.03829160667426679, 0.0372009382618238, 0.03305113045381303, 0.03905171285695219, 0.04230772047813425, 0.040597763371642004]"
2373,"[0.037393211144517546, 0.03965232575405453, 0.03510389886390919, 0.035769579833333176, 0.03660084339320302, 0.03976202982181887, 0.042741917034137766, 0.03923616280245701, 0.038644609222458715, 0.040504707395131345]"
2374,"[0.04283602088080485, 0.03676160879283219, 0.04343664283526416, 0.03992220609234454, 0.03681622248655536, 0.03967012252517754, 0.03748107953663049, 0.03601240919684956, 0.03473461903901298, 0.03735596961122145]"
2375,"[0.04563089218051608, 0.040478650990166454, 0.03584972034977507, 0.03753422655920835, 0.03824421347951279, 0.03830237149466331, 0.03806366713334153, 0.03540584778593647, 0.03954064688723047, 0.03584287469262193]"
2376,"[0.037786389007159915, 0.03536705130497697, 0.03954901553653245, 0.041176177302888806, 0.04236642488852449, 0.03857063934560567, 0.04527938871062798, 0.03748262707449257, 0.0352162448802964, 0.03219310149616783]"
2377,"[0.03322133100592406, 0.03415744839443813, 0.03998378718215445, 0.041903185577431334, 0.03996705415109991, 0.039314403873877635, 0.04048897820715014, 0.03848663375281758, 0.038100885284577446, 0.039343561402528704]"
2378,"[0.041723530725632174, 0.038643178951244694, 0.03485688918845764, 0.035092850000805864, 0.04465562579148796, 0.03972033342482617, 0.041955381672876046, 0.03745354771237863, 0.035031766490782545, 0.03570177264872876]"
2379,"[0.03748682975968021, 0.041224823021691614, 0.035772227998465134, 0.03949670690295515, 0.035557490786489954, 0.03712884650358017, 0.04021598652565028, 0.03407615739791969, 0.03809333225271949, 0.04597673566928162]"
2380,"[0.041962384100371675, 0.04029848781014678, 0.03616633062095653, 0.03993350406486662, 0.0337937051927939, 0.039975455209174005, 0.042670771243349614, 0.039406119800369344, 0.03693896533515173, 0.033929528137424114]"
2381,"[0.04073992613732169, 0.03809867297509084, 0.036002339907810876, 0.03688508984518846, 0.03549803711814137, 0.040640322705057685, 0.04088999422949069, 0.04045569582590769, 0.03722019196247395, 0.03853384871643861]"
2382,"[0.03546410779692466, 0.0363529462362564, 0.04338287425811038, 0.03705533045910758, 0.03181887675474315, 0.04447128574874448, 0.04044767139638672, 0.042897787431595114, 0.03334018469296207, 0.03990924118092953]"
2383,"[0.03651783079496129, 0.04311353488082348, 0.03923388037497877, 0.0382456001513376, 0.0394970966192576, 0.03564967218941362, 0.037457410072306074, 0.03975258804996962, 0.03529408613854845, 0.040292135956886854]"
2384,"[0.042956876279448775, 0.038144329882021655, 0.041078099226137144, 0.03356456434753885, 0.04291014187672948, 0.04065234651650507, 0.034971893916651786, 0.03318576913604032, 0.0411624308010583, 0.036246771856299986]"
2385,"[0.034987324359383454, 0.0421138308821587, 0.039337806033630685, 0.03640560869099296, 0.03724260965624693, 0.03909482481977122, 0.039826960577318715, 0.0402549579099688, 0.041629721759285254, 0.03410260414627142]"
2386,"[0.038435825379594, 0.042179068573083955, 0.044517479656119185, 0.03131010865074002, 0.04046688229376849, 0.033182646179961695, 0.03901070247685534, 0.038465206484917025, 0.03845109769889299, 0.03889722940534279]"
2387,"[0.04334139088656397, 0.03648197351350024, 0.03681271445950807, 0.036921488412775205, 0.040476944078679855, 0.037978769012866564, 0.0371918550463437, 0.04087003916545895, 0.04379055140812549, 0.03113402331807924]"
2388,"[0.03944642363466644, 0.0398297850724606, 0.03436403264858856, 0.037356135956977066, 0.04085578589175465, 0.03474525802000383, 0.040560501917408565, 0.03835915731044359, 0.036966605477390946, 0.04266949172882295]"
2389,"[0.040125471437837956, 0.03469288785766267, 0.03746445450282887, 0.03577544054582238, 0.040460594461156685, 0.036764270295287726, 0.03802713612940056, 0.03933039688567008, 0.040774844960665746, 0.04194404251266526]"
2390,"[0.03403820810035063, 0.04226114298890804, 0.045121655331519905, 0.03416774851466853, 0.038875873834962604, 0.036761475434137214, 0.03519600502341558, 0.03308031774951947, 0.04308550700843894, 0.042025128276767854]"
2391,"[0.04306209960546892, 0.03711987473666911, 0.038414978171369296, 0.039268469799923156, 0.03685370332830529, 0.03377601718960044, 0.03387176934830849, 0.041544488268371094, 0.0369639894080922, 0.043767743679208326]"
2392,"[0.03926204301151326, 0.03953512768915601, 0.04376838815898487, 0.035795185713531574, 0.03799714514375474, 0.03727808557918111, 0.03987915902204919, 0.03728038297515679, 0.03813206159131732, 0.03601991039869534]"
2393,"[0.0368415479973867, 0.04063454745127648, 0.032431457878120185, 0.04025246102017355, 0.03810574371971298, 0.03951867699895395, 0.04102409169975263, 0.04099677006587876, 0.0402104503919094, 0.035012960501027535]"
2394,"[0.03764760183738314, 0.038192029682332373, 0.03912069224348991, 0.03922272324506626, 0.033030011961517225, 0.03607226744002012, 0.04158778133418961, 0.04120754071710708, 0.03914347174257926, 0.04010416744381051]"
2395,"[0.040814585660789104, 0.035860588744471844, 0.039404820318334144, 0.035102586274230685, 0.03851881476147534, 0.039503047837801564, 0.0348730187887305, 0.04234605981958328, 0.038287343070886104, 0.04018477146355848]"
2396,"[0.04299981617649462, 0.035855201960184546, 0.03559254532682088, 0.0386110866854088, 0.03387978698038252, 0.045154754869006664, 0.03175659835579081, 0.03854197252864988, 0.0395848237153289, 0.04290117775355462]"
2397,"[0.03958248135150344, 0.03886144827685534, 0.04140653007218342, 0.0391323143573451, 0.03332485488046055, 0.03794629472781441, 0.0425583914597113, 0.04163004848268703, 0.03639125912712582, 0.03410500687057749]"
2398,"[0.03657786940764296, 0.03546600053820992, 0.036142864219443016, 0.041325421121310435, 0.04302027197770231, 0.03915109135116268, 0.04199467322682471, 0.03811540037507566, 0.03369855483821549, 0.03947889386014558]"
2399,"[0.04277207192086485, 0.03714044009552964, 0.04169278986818381, 0.03425766675011532, 0.03873490949917213, 0.03423683984065673, 0.03694222946897496, 0.035744611541981275, 0.04573914602637652, 0.03780177481103675]"
2400,"[0.03817816805136087, 0.03777788181620301, 0.036729525131453, 0.04097816953442068, 0.037160334975542386, 0.03905656235859356, 0.04285471706745836, 0.04259182372437953, 0.03773002180436824, 0.032074138554391785]"
2401,"[0.03723878645388534, 0.035585823158648444, 0.0335018289961988, 0.03712460108379456, 0.039936743466184366, 0.0353383637797523, 0.0413354548612046, 0.037861166285208525, 0.037333130124375, 0.04950162451731821]"
2402,"[0.03931601060223733, 0.04085721389127006, 0.037117950402108746, 0.03801997245078759, 0.04634235956424282, 0.03999382021262221, 0.04023583557364718, 0.031714976919668736, 0.0385355555645166, 0.03264230964308701]"
2403,"[0.035531931494363955, 0.03537378167294858, 0.04714375476792221, 0.03648393003610573, 0.04082840570157875, 0.0419632901839464, 0.03533810863915832, 0.036506850359279364, 0.04160327746493164, 0.03417301305124398]"
2404,"[0.031616539804034116, 0.03684847227701071, 0.03733086805193109, 0.04693865706413214, 0.03774905047979704, 0.03974936858665645, 0.036504136452179425, 0.038197304042962066, 0.03759179789421707, 0.04246528689687168]"
2405,"[0.041112570366119594, 0.043078743246809936, 0.03398571387592564, 0.041152645794567344, 0.03369058393960023, 0.039922654113224376, 0.036653580223173776, 0.038805385324566344, 0.03707257593707436, 0.03963282067934648]"
2406,"[0.04118209508215287, 0.0457319506672228, 0.03462617634812992, 0.03158625861260922, 0.03785789506005044, 0.038426290654291595, 0.03358997821917575, 0.03736759282066715, 0.04297908440456211, 0.04131235705864367]"
2407,"[0.03583415331692441, 0.04066686559226507, 0.04057527226964208, 0.03542303143595438, 0.04068045399929299, 0.032808039194074046, 0.04011593144131986, 0.04230329154848633, 0.03478280577127113, 0.04203368002600505]"
2408,"[0.03586903553131848, 0.03646632131787919, 0.03809788544756354, 0.04061382693645266, 0.03980993392675103, 0.04253045586578896, 0.04335876914150649, 0.03172560701215954, 0.03828798168788494, 0.03790239816956498]"
2409,"[0.03733790835676998, 0.038280195761010494, 0.034697760153084345, 0.03924755757479581, 0.04180913256810792, 0.039558941323604935, 0.03812906442416841, 0.03383395866540295, 0.04134450752820362, 0.040956922139078866]"
2410,"[0.03369435374525176, 0.04115661981537133, 0.03972465369084599, 0.04197140305855196, 0.03062642893825296, 0.038458246104570604, 0.040662006651237204, 0.04092757008735648, 0.03519868947971816, 0.04221109715550497]"
2411,"[0.036767434887778894, 0.03855174186712662, 0.03901703597896333, 0.04389512702151066, 0.03523742791739026, 0.03342700424688272, 0.04300820283431683, 0.0356766048044197, 0.03785313708904914, 0.041558372882642525]"
2412,"[0.04083099944691948, 0.043441539261073636, 0.03891105710476073, 0.03569300121078611, 0.035934699526207425, 0.03602357625165842, 0.03730028696375387, 0.037561620757546876, 0.03571690892347812, 0.04351387087663339]"
2413,"[0.035871678140471874, 0.037310124373606146, 0.03922283000541715, 0.04266115849154806, 0.036902033406773116, 0.03806623677136478, 0.031610637752599424, 0.04112523923294398, 0.039920571068533195, 0.04225370008155849]"
2414,"[0.04093929870336577, 0.037908886654270946, 0.03569522570635775, 0.036235885689085645, 0.041536348248471966, 0.03724789958787189, 0.033402239540633705, 0.04136719193559191, 0.037987472134622724, 0.04278008185664939]"
2415,"[0.034568279622711584, 0.0401580629117686, 0.03480403355639816, 0.04009146946668529, 0.037311546531801576, 0.036420610405998866, 0.037110575537046886, 0.03896325004843315, 0.04502288230313056, 0.04088637590607325]"
2416,"[0.04020950772765064, 0.039128101577307395, 0.03952520535029125, 0.03565793078524926, 0.04259687032388515, 0.04005474192605185, 0.03588590373839329, 0.03911141689101971, 0.03400564817714913, 0.039089489663179156]"
2417,"[0.04179378355843755, 0.03594087016384928, 0.03556818266387618, 0.03568311549057246, 0.03938077948419527, 0.03808064768357777, 0.04129634485819911, 0.038932490325611746, 0.040215627793322106, 0.03795240284078383]"
2418,"[0.036881789003144316, 0.04124936802320911, 0.0380773326529984, 0.04319814128234534, 0.03149468328256799, 0.038255687788710024, 0.03855111761414909, 0.03931828232769252, 0.04179507100887503, 0.036354573632165876]"
2419,"[0.037746474177780875, 0.03729417787705136, 0.04007960931348198, 0.03855485562574268, 0.04123208915636856, 0.04242222967237819, 0.03719140981681435, 0.03941718398173688, 0.039367720981300036, 0.031850075774453535]"
2420,"[0.03037856347976342, 0.0354510009667669, 0.03826283860621105, 0.040728034424913906, 0.047659521881258105, 0.036057693480172515, 0.042409769647666073, 0.04018568520824206, 0.03991260959036824, 0.03395993673153208]"
2421,"[0.03715225120841248, 0.04093952537447221, 0.036835354069275295, 0.043515681367660486, 0.034970109166152064, 0.041587169405634894, 0.03665385714098024, 0.03995106399517856, 0.039331729670089355, 0.034303602841350256]"
2422,"[0.030382484677819788, 0.03521489212989992, 0.0353841711255094, 0.04302136902870657, 0.04121570632033689, 0.04389267207858716, 0.033881791566996555, 0.0435662465051444, 0.044448674343460004, 0.033983229437068996]"
2423,"[0.03810737339623882, 0.04166715787107833, 0.03686674675716428, 0.037878686082022384, 0.03698155326619201, 0.036561066624208105, 0.03515880748450606, 0.042895198510739974, 0.038006653299622606, 0.04096566383032385]"
2424,"[0.0366302955551826, 0.038932722745292137, 0.03965199594773339, 0.03541017367298671, 0.04106107978710094, 0.04172803673944192, 0.03903080195985997, 0.029395137465687116, 0.04098803888267111, 0.0422787987448946]"
2425,"[0.042287244122218626, 0.0366465303169895, 0.03477142584209969, 0.042694920657187385, 0.038721393662333625, 0.03531909195368954, 0.03989575971140691, 0.03613467284288452, 0.039471109218662925, 0.03932872538556864]"
2426,"[0.041448096861057326, 0.03929500706634281, 0.031946284680935966, 0.03887959073350855, 0.03656228075422141, 0.04496235983596064, 0.037273348499785364, 0.04311173958640924, 0.03356626794868667, 0.03779523855414957]"
2427,"[0.03576889570713371, 0.035305806046500576, 0.04151720306147111, 0.04148612029117593, 0.03725454071912693, 0.03779102266192502, 0.04096260442572197, 0.03627029468005305, 0.03706048365781223, 0.04162569140970929]"
2428,"[0.03861884024929785, 0.04243780761581428, 0.03790005303676558, 0.04355664826272265, 0.036276740181353184, 0.0359904201383916, 0.03599810070651477, 0.03973377772684272, 0.03636621599763423, 0.03787440995173863]"
2429,"[0.038238589170075055, 0.040716600234594114, 0.04808272318034701, 0.03482906849351941, 0.03430679239203227, 0.040466407436937635, 0.03417033082746046, 0.03349285532304869, 0.040946405061373814, 0.039843235187215775]"
2430,"[0.03410253330399837, 0.04162576294262943, 0.039423322908765046, 0.03771597624803891, 0.04281551973678177, 0.038429167433034706, 0.03937658612638684, 0.03855927725241459, 0.03324311998449048, 0.039837623983074444]"
2431,"[0.03821917382893458, 0.04156484009127137, 0.03599883218087241, 0.04073090369664456, 0.03830278536477005, 0.032448705843492465, 0.04089930376490458, 0.043352339026378695, 0.03560294089951532, 0.03804118359789843]"
2432,"[0.04418963295705314, 0.03301126106306507, 0.04284025922599766, 0.041673319126438346, 0.03874643142411016, 0.03781478657505699, 0.03732137624194021, 0.03778158291299738, 0.03399664889015619, 0.03779182280262161]"
2433,"[0.038400618747982285, 0.03848274064032242, 0.037974766141376626, 0.041797830349406206, 0.03769336981768068, 0.039219421880797634, 0.03502589599124317, 0.036417492068862245, 0.03926089324320281, 0.040706511090146]"
2434,"[0.036728592962398166, 0.04035053857567106, 0.03867808864276068, 0.036382661045686104, 0.03941172277218996, 0.0343756754609057, 0.03618786305796551, 0.043144312571371746, 0.04303591720419331, 0.036897452963903565]"
2435,"[0.04334822318853193, 0.037012371651821474, 0.03701762624566329, 0.03653333239262779, 0.03918288505599277, 0.035622141382920525, 0.041253264645698784, 0.041240200074237454, 0.04036466624383739, 0.03339803057598256]"
2436,"[0.04100155307507125, 0.039983160028509546, 0.03831791106184801, 0.03489903813310968, 0.04130413572713165, 0.04289265273850518, 0.034421655306247634, 0.03824965739397124, 0.03930004548632171, 0.03451970210818622]"
2437,"[0.04367400561379842, 0.04285195957015919, 0.040364987254783435, 0.04137988948019522, 0.03346216956572001, 0.03582349436301835, 0.038725023029078764, 0.03474871206967112, 0.03771866545417579, 0.03624406248316503]"
2438,"[0.0404029326954225, 0.03439218306603831, 0.04234203626932387, 0.03633767474042193, 0.03696230219326435, 0.04164547479257541, 0.0351769659409924, 0.03999511796465205, 0.040022828940743604, 0.037937367863761784]"
2439,"[0.034498869705821056, 0.03524904681332652, 0.041546856826589984, 0.03716751391268236, 0.039771550328035365, 0.036847921717303334, 0.04146430030876258, 0.038782884740143686, 0.0402588932392377, 0.03929019455036753]"
2440,"[0.03985306812496936, 0.03790964541967967, 0.03859663992865037, 0.04168398607332502, 0.03638954977490738, 0.038149674672925404, 0.03959001980069887, 0.03615578794341934, 0.04031990145781306, 0.03644214306959914]"
2441,"[0.04403571390966832, 0.04369035751449002, 0.03711306817737059, 0.037382517380291636, 0.035664337448306216, 0.03906450544497231, 0.040320832971572296, 0.03586273895919423, 0.03442175212548493, 0.03754522945348071]"
2442,"[0.04090139066146625, 0.03803226244859059, 0.04364792049037369, 0.033564732492463945, 0.04174014116833791, 0.03859062065782992, 0.03984658830436916, 0.038754698756194195, 0.03601210559645196, 0.03369550944665889]"
2443,"[0.03339246378253058, 0.042682979422350664, 0.04196349546942191, 0.03965599087848015, 0.03519936493506148, 0.034173762392224694, 0.04364824355741481, 0.03887731246251225, 0.03775199171731081, 0.03764285281598345]"
2444,"[0.041632396310757325, 0.036275853379004075, 0.03248502988083757, 0.03633175595648186, 0.03877571468738672, 0.03879522325299978, 0.04146033619919165, 0.03712172996534735, 0.040913643867380944, 0.04112067670368813]"
2445,"[0.03897719591504234, 0.037850224166432245, 0.03506065300506089, 0.036305424056173874, 0.04087991989901163, 0.04121848796247818, 0.040748784070072874, 0.039960835427261254, 0.03251724182963689, 0.041561744184841154]"
2446,"[0.034917450131292105, 0.03787073686079767, 0.041290479677474234, 0.03765727175968936, 0.03633081381685144, 0.04020598455004509, 0.03614016952870602, 0.04040339893152434, 0.03870219965277055, 0.041624728977762926]"
2447,"[0.038518525766741196, 0.04771366219772011, 0.03639414852666378, 0.034886482901346216, 0.03725140243492098, 0.03752540377164337, 0.03139192055140416, 0.04430679681524796, 0.036726679993466016, 0.04019202099475938]"
2448,"[0.0417854706014299, 0.04283120373260918, 0.0373289020599914, 0.0380871942428912, 0.030686561036401883, 0.039471108172424274, 0.037255539209912314, 0.035065161923131916, 0.039780512883550445, 0.042621901010866825]"
2449,"[0.03833964227980302, 0.0374855656103239, 0.045585801020911365, 0.036230184454436154, 0.037651259986787755, 0.03889439252264815, 0.03301243613675686, 0.03895161327877894, 0.04188343536710715, 0.036981356315666236]"
2450,"[0.038134924074813004, 0.03663475543022188, 0.039331270997250756, 0.04009799548380588, 0.039949742706112956, 0.03903315037619426, 0.03576920812637385, 0.038517216041852764, 0.04074867013219474, 0.037116684829286095]"
2451,"[0.038855922562006096, 0.03873128402068238, 0.034428468970358006, 0.03956201648754454, 0.041345743597301476, 0.03561061973069968, 0.038484324049085084, 0.03787038438081858, 0.040040322711762055, 0.040198019068222623]"
2452,"[0.03847124103604971, 0.03497097732072918, 0.04043355858951836, 0.03666057034357317, 0.044155359064985356, 0.039422782189926786, 0.03648425916301401, 0.03542570598901906, 0.03627720577536997, 0.04277691453954102]"
2453,"[0.03548189974383331, 0.03710735327464665, 0.04064686572284493, 0.04226183776068626, 0.037749370924971104, 0.03295013573552963, 0.040133110082855805, 0.04154845701120902, 0.03391635820437788, 0.04341861831445459]"
2454,"[0.03713291514244177, 0.04052553971290496, 0.040878202238492034, 0.037809758185644915, 0.04292258339539523, 0.04023293869878042, 0.033490178670870785, 0.036279715256687495, 0.03804799799621006, 0.03792721933176213]"
2455,"[0.035646956483068704, 0.03331484828861142, 0.039340038049108905, 0.035785534373423133, 0.04011664184316166, 0.04512436924999652, 0.04110117829543569, 0.030222092439581183, 0.04244446490113707, 0.04172844544008025]"
2456,"[0.03460581712307176, 0.03888616755004848, 0.03599872048681674, 0.037340090225532085, 0.03703594752695816, 0.04388738985559604, 0.04247698599132832, 0.03650197614665651, 0.04034177928839844, 0.0381399275387696]"
2457,"[0.03581730020291907, 0.03658614914543146, 0.041468894723781013, 0.0375999986534824, 0.04222646895871529, 0.03620726272762387, 0.041294680322470856, 0.033966977181283164, 0.042961433239294355, 0.037113863959763016]"
2458,"[0.03647288302007745, 0.038905852018976006, 0.04112305513241943, 0.03356873359611312, 0.042991797169462, 0.036102403464276844, 0.041732304406156384, 0.03615876636919557, 0.0416501961810235, 0.03646728534557775]"
2459,"[0.038905598424297416, 0.046803372102140806, 0.0383303778137879, 0.04385048772703548, 0.030612013935346405, 0.03554842948311143, 0.03740113304313997, 0.038212991592467715, 0.03537266196580191, 0.040085747409246864]"
2460,"[0.03779960550806283, 0.043714078464342165, 0.035506265600677156, 0.03302665871125576, 0.03838930143280017, 0.04287715716013707, 0.040438483430211836, 0.039136127129962284, 0.040687444419050256, 0.03351985200273255]"
2461,"[0.03665349137802243, 0.03870493908126649, 0.041446810991091376, 0.03515317116787264, 0.038440818740004934, 0.0434132453981817, 0.03529679165814115, 0.04231150541819939, 0.03575514065212171, 0.03785793001600024]"
2462,"[0.037133308630429185, 0.03769646366956425, 0.04187900880994655, 0.043152384147511325, 0.03618651822192054, 0.03867804586385115, 0.03711003453009454, 0.04210090973134706, 0.035839461657761196, 0.035233852482009054]"
2463,"[0.03857625919813912, 0.037992380267248826, 0.0405132950581345, 0.037025706489923094, 0.042639515851896514, 0.036739785571978545, 0.038785862770655766, 0.037743771620702526, 0.03690593426618838, 0.038315472123305105]"
2464,"[0.036293668704546755, 0.04363404544894467, 0.04000577596309873, 0.03871632611328868, 0.0382840120017407, 0.03835184485381593, 0.033368480685764146, 0.03838177855407443, 0.03795961048712293, 0.04022280486908414]"
2465,"[0.03377181903998605, 0.040380771656848724, 0.034968378396951105, 0.039643284473275586, 0.037016696483953226, 0.03881928566284798, 0.03516022862166501, 0.04183832556783584, 0.044170984209592645, 0.03921706518082291]"
2466,"[0.0361962441825503, 0.04579698736417148, 0.03559312338121379, 0.04451458932483998, 0.044195796770010176, 0.04310303519644598, 0.037394071563260245, 0.03716071908074403, 0.03229702129415024, 0.028666230256349956]"
2467,"[0.03603389186820127, 0.040211871088632, 0.03291475716495862, 0.036053085551590036, 0.04698204594705868, 0.03922524413223827, 0.037370087872408475, 0.03962988799683609, 0.040015398859177154, 0.036490818158763316]"
2468,"[0.0380914320745217, 0.04344980240099239, 0.04095195293419429, 0.03694864620679805, 0.0393194303953005, 0.038310869647524504, 0.03526762781575343, 0.039654137000259104, 0.03321571583014582, 0.039741753006186764]"
2469,"[0.036827609733230404, 0.03611413423673604, 0.04133446474035629, 0.03971176849806868, 0.04052844224482266, 0.04253524917948992, 0.03637306364895798, 0.037764743351985985, 0.0352990334628307, 0.03866163758942287]"
2470,"[0.041948315037962036, 0.04268926403068751, 0.04145088241980943, 0.039277571635343844, 0.03531162493740947, 0.03544658984607818, 0.03477224731538542, 0.038619237423763386, 0.03632160490725378, 0.03907897303767305]"
2471,"[0.03400815438173155, 0.0358179155697097, 0.0418650412977265, 0.04294236571260501, 0.034592585309256574, 0.034221239599958375, 0.040889025899441434, 0.038404819310905, 0.04095358674682559, 0.04150544810377199]"
2472,"[0.038925907892908285, 0.04280156120567391, 0.03143643369184601, 0.03644725428337836, 0.03694907800920466, 0.03803070367341799, 0.03453144287164178, 0.0437509351850508, 0.03934027269570184, 0.042687452286787386]"
2473,"[0.03727300882498186, 0.0376328723073861, 0.04031753451516751, 0.03831862873941849, 0.032787048265171204, 0.05035201920365062, 0.03527842424612293, 0.03679203389781904, 0.03430187433337328, 0.04192242672490265]"
2474,"[0.036394593529880725, 0.033441145641187275, 0.03225754555967042, 0.04056153342409308, 0.04113719654679304, 0.04130962259634641, 0.03982542658652033, 0.04407841849219718, 0.035436142220341194, 0.04041734550935361]"
2475,"[0.04073124123761751, 0.039293071710641336, 0.042758963537199435, 0.0381569368341359, 0.03281676266282263, 0.03770219027211641, 0.04036041244830635, 0.03697252736246748, 0.03915259422421946, 0.03700977644479797]"
2476,"[0.03749150137677415, 0.043937358604109966, 0.04041404789207337, 0.035378367858181936, 0.03953557018358511, 0.03766333580037795, 0.03443190275212249, 0.043766477527976466, 0.04396324403272067, 0.028359372515753933]"
2477,"[0.039644410309436995, 0.039896225018218656, 0.03458084461764532, 0.04271603945327518, 0.034136187894518444, 0.038197575942297335, 0.0407003815052267, 0.038216445937521604, 0.03808647215808203, 0.03861147012703536]"
2478,"[0.038067623350872215, 0.04048947835179961, 0.040906916477215005, 0.04075663324000289, 0.03687287953526097, 0.039603896280890116, 0.03316884089515704, 0.037755605941794945, 0.03792737123714596, 0.0391673607887808]"
2479,"[0.03407283284187723, 0.04134635732379055, 0.03283279301203634, 0.03812991398370802, 0.040109735501645316, 0.03864414334801569, 0.039170315598936245, 0.040360096781795085, 0.0407164507943617, 0.03941752929639264]"
2480,"[0.03804690474200079, 0.03801111068484664, 0.035618342700896255, 0.03950848745606794, 0.042788670640345416, 0.036883153711437244, 0.03831395913279978, 0.040564848652661634, 0.03657723222246845, 0.03863193621120109]"
2481,"[0.04235696599319405, 0.039099396480919646, 0.04238749752730031, 0.03755098069584906, 0.03307730830511513, 0.03869483050341738, 0.036597088133234146, 0.036462977541781294, 0.03818922536374414, 0.04054985588435567]"
2482,"[0.041513773779975116, 0.03394685093192351, 0.03756843249831743, 0.03823604147008142, 0.04056366313479953, 0.04068265231155632, 0.03916703763521068, 0.03779539588272118, 0.041558292492672066, 0.03391098473969345]"
2483,"[0.03812913404095375, 0.027851800344372957, 0.04787416071908379, 0.03677521030255382, 0.03818181167360346, 0.0413245406638828, 0.037564457345099944, 0.03698125532255936, 0.04001499786618423, 0.0400902415686063]"
2484,"[0.042829648114863894, 0.03872779789863623, 0.039536882476533974, 0.03488893958328976, 0.035723135041448306, 0.0422939850439471, 0.03920302600480596, 0.033453635670085635, 0.040680494544978685, 0.03767717269924187]"
2485,"[0.03825402815292611, 0.036908343359104645, 0.03212998859995153, 0.044075234533731966, 0.04302572816128902, 0.041275703751039505, 0.039828927190240226, 0.039844255277084795, 0.03631891773839069, 0.033228957656711966]"
2486,"[0.03271051892414678, 0.03773012894902039, 0.04092856323086724, 0.03451544943241902, 0.039690979140206695, 0.03857303726559658, 0.04283895105490387, 0.039375567306130566, 0.040788410927392715, 0.037919808808774214]"
2487,"[0.036273464606324635, 0.03805257037363463, 0.0362601005859724, 0.03649060511202906, 0.03954405286830365, 0.042344290882059044, 0.036058853806688274, 0.03608237993697727, 0.04245590136696631, 0.041428025016368886]"
2488,"[0.03970206878670057, 0.04224657759241335, 0.0424181139790859, 0.033785102498627095, 0.04022018087386814, 0.03473123051377769, 0.0401671067652688, 0.03587744514988844, 0.03777262158305006, 0.03802456387881148]"
2489,"[0.03601034623598409, 0.037695579893600506, 0.03935022653559339, 0.035171966435831425, 0.03693687129136314, 0.0413109953067492, 0.03756957238034564, 0.035582471412113015, 0.04125039010547438, 0.044456670234822915]"
2490,"[0.04037392384146132, 0.03596359220273726, 0.034387019263834695, 0.04277732583268745, 0.03254370840113818, 0.0427743849887251, 0.038842022143293464, 0.04166268787788574, 0.03825645266352928, 0.03716817806476236]"
2491,"[0.03638444306435673, 0.036265517612520726, 0.04145619226926189, 0.041908870003546705, 0.038393306973416585, 0.03725452528675299, 0.03573434085432481, 0.0366342240346641, 0.040628822902064265, 0.04056579506008451]"
2492,"[0.045952839122846645, 0.04114906067805235, 0.04046572783190794, 0.03640676246610086, 0.04048468856933085, 0.03661761462777324, 0.03792601299301113, 0.034041323958907355, 0.036789498038297785, 0.035277735514769315]"
2493,"[0.04084704996144428, 0.03665532396462956, 0.03691722941717379, 0.034501406171980276, 0.03636506181026011, 0.036448507453552215, 0.039852602805272364, 0.04401082973123571, 0.04124272213226121, 0.03798752676195616]"
2494,"[0.03656063739648463, 0.03843902021417345, 0.03966353191161853, 0.042802944200286186, 0.03667803340554876, 0.03940917279387346, 0.040988701019373575, 0.03507195434289856, 0.03602307236342328, 0.039467265268250395]"
2495,"[0.04111274167609347, 0.037571382100164086, 0.03602586911967698, 0.04146609816508462, 0.03605218344597583, 0.03697080864105251, 0.035302579020366376, 0.04037362205350892, 0.03871063150082732, 0.041418212413536826]"
