,roc_auc
5124,"[0.7472753390559935, 0.716620722544025, 0.705521436713425, 0.7234056806002144, 0.7286627988256674]"
5125,"[0.7120030474329448, 0.725521669341894, 0.7553039290948425, 0.7320704599468754, 0.6912105643319819]"
5126,"[0.6985629376323074, 0.6913689022262544, 0.7502995091539302, 0.7328451931590475, 0.7475680367211893]"
5127,"[0.7149603368460233, 0.7513521529764813, 0.710188545374183, 0.7387809310778694, 0.7037693974556131]"
5128,"[0.7209098099425408, 0.7275048270407333, 0.714509619187196, 0.7408255277505942, 0.7023772076984016]"
5129,"[0.7096564077511806, 0.7111016121152909, 0.7342481447879592, 0.7401964210820634, 0.7229571508457988]"
5130,"[0.7327244283155372, 0.7411019610579944, 0.7340009770395699, 0.6939308681672025, 0.7085808984575236]"
5131,"[0.7477725824086352, 0.7214245004303628, 0.7334513922813873, 0.6994297264551005, 0.716616571135654]"
5132,"[0.7222968571893829, 0.7195721962453766, 0.7570893525949705, 0.7153146698355002, 0.704159676592572]"
5133,"[0.7400900272175309, 0.7417155186451717, 0.6899527764207783, 0.72369984621837, 0.7295103453096602]"
5134,"[0.7028985507246377, 0.703445227626957, 0.7593022309070184, 0.7252493126427141, 0.7319335709958524]"
5135,"[0.7108050108172239, 0.7257688370902832, 0.7417794914741667, 0.7091109790763782, 0.7326762663684234]"
5136,"[0.7204649079954406, 0.7361062646846722, 0.7240939121129645, 0.7068450300573186, 0.7269502306724449]"
5137,"[0.7052568218298556, 0.7467897271268058, 0.7239834135901552, 0.7079750920359756, 0.7325539400717649]"
5138,"[0.7471008677041897, 0.6985629376323075, 0.7283800916556168, 0.6918192832844027, 0.7528921431567174]"
5139,"[0.7361964082164376, 0.7072952287900994, 0.7463273780445251, 0.7202193718253413, 0.7149214781676686]"
5140,"[0.717905994835648, 0.7374526019494265, 0.7264405517947286, 0.7274628361060628, 0.7087148748776738]"
5141,"[0.7230180054435063, 0.7147189848093609, 0.7412764324097982, 0.7064052378955216, 0.7231697655995153]"
5142,"[0.6994033079768303, 0.7086328424872637, 0.7181560704399005, 0.7572085139102476, 0.738518803299315]"
5143,"[0.7372112499127643, 0.7306453113732059, 0.6845848744969409, 0.7275735122792302, 0.7364596439722262]"
5144,"[0.7152045967385489, 0.7414799823202364, 0.7248266917905414, 0.6987394566382403, 0.7341441819283284]"
5145,"[0.7221979900900272, 0.7440563426152094, 0.726516156047177, 0.7206096509623002, 0.7074013234540286]"
5146,"[0.7047334077744435, 0.7264638146416359, 0.7196797869123224, 0.7104682184631157, 0.7574211286639638]"
5147,"[0.7196099983716008, 0.742311629097169, 0.7020058389745738, 0.7506349317302763, 0.7034897944918216]"
5148,"[0.7297758624700491, 0.7208778235280433, 0.7386419149975574, 0.6980142364509064, 0.7337160398900228]"
5149,"[0.7375340219136017, 0.7333292623351245, 0.7201014260125155, 0.6807604035602777, 0.7452030616524535]"
5150,"[0.7257601135226929, 0.7439109498220391, 0.7155971572801081, 0.7389323826832562, 0.6884873479658884]"
5151,"[0.7304533928862214, 0.7358271105217856, 0.7177547863307511, 0.7413556083694487, 0.6907416468614568]"
5152,"[0.7442424453904669, 0.7328262032707562, 0.7144660013492451, 0.7071275455519829, 0.7196922037373596]"
5153,"[0.7106596180240539, 0.7605060832344662, 0.6836601763323795, 0.7344965981639405, 0.7330374201966541]"
5154,"[0.7129742712913206, 0.7421138948984577, 0.7173418707981483, 0.7148952653898133, 0.7314966913649285]"
5155,"[0.7270715565170865, 0.7077953799986042, 0.7425268104310606, 0.7234348059089426, 0.7135205508178386]"
5156,"[0.7216484053318446, 0.6793856282131807, 0.7564961499988369, 0.7049664476443449, 0.7561075772403187]"
5157,"[0.7362894596040663, 0.7369582664526485, 0.69031335054784, 0.6957715876788293, 0.7559444755114404]"
5158,"[0.7218635866657361, 0.7338352292553562, 0.7446902551934307, 0.6677646908057226, 0.7354752085372105]"
5159,"[0.7348878730779074, 0.7189411915230185, 0.7109591271779839, 0.7179621603989003, 0.735213080758656]"
5160,"[0.7480808151301556, 0.7078273664131015, 0.7302440272640566, 0.7163165804557527, 0.7182592385479285]"
5161,"[0.7157280107939609, 0.7258415334868681, 0.7343237490404075, 0.6982297637354956, 0.7469418425835314]"
5162,"[0.7225818270639961, 0.7196797869123224, 0.7081792169725731, 0.73845181508924, 0.7271599328952887]"
5163,"[0.720505617977528, 0.7116453811617466, 0.742093539907414, 0.7361975161936717, 0.7077071391956753]"
5164,"[0.7181298997371299, 0.7146928141065904, 0.7128783120478284, 0.726967705857682, 0.7482087935132112]"
5165,"[0.7104676995370692, 0.7672523088375555, 0.7167341289226976, 0.7267871289435668, 0.7002656228156019]"
5166,"[0.767633237955661, 0.6946722264870775, 0.7163386605252751, 0.7152738944032807, 0.7280336921571369]"
5167,"[0.7414945215995533, 0.714980691837067, 0.7087549724335265, 0.7246289435668019, 0.7189698960808985]"
5168,"[0.7227243120013028, 0.7216542210435714, 0.7446088352292553, 0.721827088867142, 0.7056858427699334]"
5169,"[0.7285051294577429, 0.716135110614837, 0.694189522413753, 0.7412361946036629, 0.7354140453888811]"
5170,"[0.753201549305604, 0.7010084444134272, 0.7268360201921511, 0.710176965375833, 0.7305617689547509]"
5171,"[0.7168242724544629, 0.7086183032079466, 0.7429193709726196, 0.7321927862435341, 0.7230299641176197]"
5172,"[0.6865215065019656, 0.7209708749156722, 0.7397469002256496, 0.7401265203411155, 0.7304277925346008]"
5173,"[0.7515179007606951, 0.7437452020378253, 0.7064286877428059, 0.7250250477655064, 0.6848262966587445]"
5174,"[0.69680368483495, 0.7276007862842256, 0.7500668806848583, 0.7059130201780138, 0.729871499137891]"
5175,"[0.7136692488426734, 0.7101885453741829, 0.7277171005187615, 0.7283074700591827, 0.7395585768209143]"
5176,"[0.715568078721474, 0.7295984832623816, 0.7575807802358853, 0.6846894077077215, 0.7336111887786011]"
5177,"[0.739342708260637, 0.7160158885244376, 0.7176501035196687, 0.7108963605014212, 0.735501421315066]"
5178,"[0.731459511014958, 0.713486053923279, 0.7300637402005258, 0.7044567547416003, 0.7357751992171117]"
5179,"[0.7255594714681184, 0.7176035778258543, 0.7389763184218484, 0.6913678409991146, 0.7436186448576354]"
5180,"[0.6878736594784471, 0.7338526763905366, 0.7541669574522532, 0.7235629572673471, 0.7240697376392189]"
5181,"[0.7115290669272104, 0.7217065624491125, 0.703343452671738, 0.7401643832424624, 0.739800316883359]"
5182,"[0.7426867425035476, 0.7160333356596179, 0.7240095842929257, 0.7197766671326715, 0.7052751759168647]"
5183,"[0.7176093935375811, 0.7272663828599345, 0.7144427385023379, 0.6960162402721468, 0.7623345682464234]"
5184,"[0.6972340475027334, 0.7107323144206388, 0.7330239374694676, 0.7450778228249221, 0.7284472715410782]"
5185,"[0.6986152790378486, 0.7542861795426523, 0.7311919882755251, 0.73106563679575, 0.7067489165385152]"
5186,"[0.687815502361179, 0.7290430827924721, 0.7420993556191406, 0.7251357239386738, 0.7381256116314833]"
5187,"[0.7505902947402702, 0.7214157768627726, 0.7270919115081304, 0.7391100470664987, 0.6831312036907591]"
5188,"[0.7366122316049039, 0.7038494195919696, 0.702843301463233, 0.7165699706416888, 0.7615598350342514]"
5189,"[0.7418870821411123, 0.7377521111033569, 0.7108311815199944, 0.7044509296798546, 0.7248852462836106]"
5190,"[0.7163706469397725, 0.7336055086421476, 0.7195343941191523, 0.7183844773754601, 0.7344470851391023]"
5191,"[0.7297496917672786, 0.7008048945029892, 0.7260625305324866, 0.7218183512745235, 0.7413556083694487]"
5192,"[0.7278624933119316, 0.7156407751180589, 0.7367140065601229, 0.7354693834754648, 0.7014510228808426]"
5193,"[0.7384296415195292, 0.7280369646637357, 0.7304359457510412, 0.7206329512092828, 0.6935901020550818]"
5194,"[0.7041082187638124, 0.7470630655779654, 0.7292844348291343, 0.7119506966773849, 0.726210447830747]"
5195,"[0.7003716239793426, 0.6963704143113033, 0.7387582292320933, 0.7340364182860337, 0.7518319819190082]"
5196,"[0.7512910880033499, 0.7270628329494964, 0.7293513155139926, 0.6982355887972412, 0.7163544433570994]"
5197,"[0.7227068648661223, 0.7367430851187569, 0.7136605252750833, 0.7045412181369124, 0.7374411668763688]"
5198,"[0.7117587875404192, 0.7208371135459557, 0.7237914951031709, 0.7203067477515263, 0.7421303415816208]"
5199,"[0.727467024914509, 0.7495172959266756, 0.6984408076860446, 0.7135933640896593, 0.7297054848781397]"
5200,"[0.7166178146881617, 0.7378655174820293, 0.7357980319631516, 0.7070751199962719, 0.7191388228715224]"
5201,"[0.745309628492335, 0.7108137343848138, 0.7208458371135459, 0.7188766950929677, 0.7146447877347499]"
5202,"[0.7456498476283527, 0.7343848140135391, 0.7241607927978225, 0.7280278670953912, 0.6857350062910668]"
5203,"[0.7150650196571057, 0.7286301672598693, 0.7365017330820947, 0.72103196793886, 0.7147845892166456]"
5204,"[0.7332158559564519, 0.7414305487705587, 0.6998220392211599, 0.7534338738990632, 0.6852078382030851]"
5205,"[0.7270657408053597, 0.7250942145299742, 0.7387117035382789, 0.7320821100703666, 0.6934037000792208]"
5206,"[0.7025350687417127, 0.7225323935143182, 0.7260392676855794, 0.7404119483666526, 0.7320821100703667]"
5207,"[0.7402266964431107, 0.7288424407378975, 0.6921045897596947, 0.7445623048604315, 0.7090556409897946]"
5208,"[0.7168097331751461, 0.7428786609905321, 0.7214739339800404, 0.6970880516333474, 0.7391770352765739]"
5209,"[0.7483454300137251, 0.719807732570312, 0.7134104496708307, 0.7152593317489165, 0.72354548208211]"
5210,"[0.72678367878661, 0.732250447809803, 0.7045531207109126, 0.715134092921385, 0.7411284309613682]"
5211,"[0.7034568590504107, 0.7418027543210738, 0.7267255216693419, 0.7356150100191061, 0.7087003122233095]"
5212,"[0.720380580175402, 0.7237566008328099, 0.7228958754972434, 0.6961968171862623, 0.7533028100097862]"
5213,"[0.7041954544397144, 0.7662287435736386, 0.6843551538837324, 0.7242736148003169, 0.7365411948366652]"
5214,"[0.6940412217647196, 0.7312472375369299, 0.7354549049712704, 0.7127225173586841, 0.7370217624306817]"
5215,"[0.6663322632423756, 0.7461732616837649, 0.7464117058645638, 0.7046315065939699, 0.7568473600820169]"
5216,"[0.7268127573452439, 0.7056319352362342, 0.7270221229674088, 0.7255056153595228, 0.7383265762617083]"
5217,"[0.7188306930002093, 0.7399155558657268, 0.7239078093377067, 0.7140360687823291, 0.723260054056573]"
5218,"[0.7189150208202479, 0.7379876474282923, 0.7100140740223788, 0.7178107087935132, 0.7340801062491262]"
5219,"[0.7343150254728174, 0.7345272989508456, 0.7198775211110335, 0.7282084440095065, 0.7037227969616477]"
5220,"[0.7266499174168936, 0.7158385093167702, 0.7110638099890665, 0.7297025723472668, 0.7385654037932802]"
5221,"[0.7317415730337078, 0.7300928187591599, 0.7044862400260544, 0.730474393028566, 0.7217222377557201]"
5222,"[0.7232099239304908, 0.7290256356572917, 0.7009735501430664, 0.745109860664523, 0.7234726688102894]"
5223,"[0.7319567543675994, 0.7009444715844326, 0.740249959290018, 0.7210581807167156, 0.7257502679528403]"
5224,"[0.7010753250982856, 0.7213052783399634, 0.7248179682229512, 0.7339956428538141, 0.7351490050794538]"
5225,"[0.6915666364249657, 0.7295548654244307, 0.7316078116639914, 0.7309170977212359, 0.7384634652127313]"
5226,"[0.709935561914067, 0.7527479237909136, 0.6948350664154279, 0.7224037699799618, 0.7335849760007456]"
5227,"[0.7196943261916393, 0.7319712936469165, 0.7124101472538209, 0.7438166969569877, 0.7093119437066033]"
5228,"[0.7246522204387372, 0.6937911461604671, 0.738022541698653, 0.7420866536185282, 0.7224794957826552]"
5229,"[0.7301131737502036, 0.7292931583967245, 0.7212296740875148, 0.719080572254066, 0.7141176196467683]"
5230,"[0.6941139181613045, 0.7054225696140695, 0.724367250564124, 0.7418798639265578, 0.7571823011323919]"
5231,"[0.6961930351036361, 0.7331489752715936, 0.7268418359038781, 0.7196834661447412, 0.7421827671373318]"
5232,"[0.6887343848140137, 0.7420819084839603, 0.7496016237467141, 0.7205863507153175, 0.7133079360641222]"
5233,"[0.707263242375602, 0.7870751622583572, 0.7003629004117524, 0.7168903490376998, 0.7123322382217253]"
5234,"[0.715931560704399, 0.7068677739781795, 0.7357137041431131, 0.7290443403700079, 0.7272007083275082]"
5235,"[0.7145764998720542, 0.715698932235327, 0.7365802451904064, 0.7273026469080571, 0.7319160958106156]"
5236,"[0.7030148649591736, 0.7342132505175982, 0.7246318654476934, 0.7321316230952046, 0.7203358730602544]"
5237,"[0.7262486333077444, 0.718958638658199, 0.7350012794565799, 0.7197824921944173, 0.7211368190502818]"
5238,"[0.7341434619768766, 0.7053615046409379, 0.7190633214692816, 0.7160748403933079, 0.75082424623701]"
5239,"[0.6817933328680764, 0.7131603740665784, 0.7579035522367227, 0.7114672165524956, 0.7472039703620859]"
5240,"[0.7307354549049714, 0.7150766510805592, 0.7170161909414475, 0.7355159839694301, 0.7157835873060254]"
5241,"[0.7205550515272061, 0.73198292507037, 0.7006914881243166, 0.7331160585302203, 0.7320384221072743]"
5242,"[0.7244951962221137, 0.7134511596529183, 0.7332914602089003, 0.7111468381564846, 0.735719861130528]"
5243,"[0.7364057738386023, 0.6970246818805685, 0.7532277200083746, 0.7083508085185702, 0.723228016216972]"
5244,"[0.6753349849954637, 0.7239805057342918, 0.7208342056900924, 0.7496796216039889, 0.7431672025723474]"
5245,"[0.7248354153581315, 0.7320614371786819, 0.7070567846093004, 0.7511358870404026, 0.7105031688335895]"
5246,"[0.6958150138413939, 0.7288337171703072, 0.7384063786726219, 0.7203504357146188, 0.7401177827484972]"
5247,"[0.7484123106985834, 0.7128376020657409, 0.7160275199478913, 0.7102730788946363, 0.7310161237709119]"
5248,"[0.7344080768604462, 0.725085490962384, 0.7227621141275271, 0.7215445733724778, 0.7197475418239434]"
5249,"[0.7193628306232117, 0.7142130178891293, 0.7309390048154093, 0.7237522717740809, 0.7264405377697004]"
5250,"[0.7118518389280479, 0.7325906669458209, 0.7310465954823551, 0.7237435341814623, 0.7215008854093853]"
5251,"[0.6979668271803103, 0.7099122990671601, 0.750101774955219, 0.7313394146977958, 0.7264754881401744]"
5252,"[0.6876933724149161, 0.7461441831251308, 0.7516545699862749, 0.7167971480497691, 0.7164068689128105]"
5253,"[0.7446088352292554, 0.7291332263242377, 0.727728731942215, 0.7151719558227317, 0.7103866675986765]"
5254,"[0.710871891502082, 0.6963558750319864, 0.7300230302184381, 0.7427303229414232, 0.737589705950883]"
5255,"[0.7056900923535022, 0.7171063344732129, 0.7347570195640541, 0.7392556736101402, 0.7232047159699893]"
5256,"[0.7457981482773862, 0.7314856817177287, 0.7116715518645172, 0.7066236777109837, 0.7220600913369682]"
5257,"[0.7195314862632889, 0.7062047828413242, 0.7481011701211996, 0.7201319958991566, 0.7240901253553286]"
5258,"[0.7367169144159863, 0.7387146113941424, 0.7029363528508621, 0.7235658697982199, 0.7170039377417401]"
5259,"[0.7498429757833764, 0.6964721892665225, 0.7236461023100007, 0.7335005126054336, 0.7165903583577986]"
5260,"[0.7105403959336545, 0.7166672482378394, 0.7434253378928514, 0.7342985460645882, 0.713884617176942]"
5261,"[0.7268738223183753, 0.7493428245748716, 0.7201363202828763, 0.7048441213476863, 0.7156204855771471]"
5262,"[0.6940063274943586, 0.7513172587061205, 0.7084554632795961, 0.718133999720397, 0.7500844633953121]"
5263,"[0.716425896201177, 0.7580227743271221, 0.7250942145299741, 0.6963599189151404, 0.7200358823803532]"
5264,"[0.7076499872054343, 0.7227621141275269, 0.7059023658315307, 0.7469360175217857, 0.7369897245910807]"
5265,"[0.7234018424174752, 0.7131080326610371, 0.7365744294786796, 0.744757444428911, 0.7044538422107275]"
5266,"[0.7249866238630283, 0.7132621490217973, 0.7442191825435597, 0.7091808798173261, 0.7275385619087561]"
5267,"[0.7293425919464024, 0.7021308767766999, 0.7553126526624327, 0.7313044643273219, 0.70407521319726]"
5268,"[0.7043844650708352, 0.728548747295694, 0.72361120803964, 0.6997879677524583, 0.7536960016776179]"
5269,"[0.7394822853420803, 0.7455567962407238, 0.7093161886151628, 0.7407731021948833, 0.6871330211100237]"
5270,"[0.7322708028008468, 0.7212151348081979, 0.7404360620652756, 0.707139195675474, 0.71686996132159]"
5271,"[0.7082286505222509, 0.7579268150836298, 0.710886430781399, 0.7285433850598817, 0.7166340463208909]"
5272,"[0.7231895689394467, 0.7241811477888664, 0.7439778305068974, 0.6988122699100611, 0.7305239060534041]"
5273,"[0.7181298997371297, 0.7258153627840975, 0.7410699746434969, 0.737455729530733, 0.6948657905773801]"
5274,"[0.712788168516063, 0.7505437690464559, 0.71712959732012, 0.6965987464467123, 0.7432487534367864]"
5275,"[0.7095313699490544, 0.7183479889268849, 0.732977411775653, 0.699135560836945, 0.7596929027447692]"
5276,"[0.7550596692023169, 0.7396160467117966, 0.6886820434084723, 0.7278589403047672, 0.7072178340090405]"
5277,"[0.7012468885942262, 0.7240706492660572, 0.7223840928652847, 0.7376479565683396, 0.7357431613775106]"
5278,"[0.7091562565426758, 0.7290343592248819, 0.7249371903133506, 0.742465282631996, 0.7154952467496155]"
5279,"[0.7204358294368064, 0.7429600809547072, 0.7125933421732151, 0.7053625518430496, 0.7310918495736056]"
5280,"[0.7145823155837812, 0.7758188522111337, 0.7220787679996279, 0.7183174891653853, 0.6842816533855258]"
5281,"[0.7181415311605835, 0.7453241677716519, 0.7021657710470608, 0.729347243580782, 0.7195844400950651]"
5282,"[0.7323929327471096, 0.72751064275246, 0.7019389582897155, 0.7211106062724266, 0.7387430681765227]"
5283,"[0.737673598995045, 0.7239485193197943, 0.7347948216902784, 0.7328248054429378, 0.6872844727154107]"
5284,"[0.7154110545048504, 0.7389268848721706, 0.7335793379393769, 0.6968171862621744, 0.7352334684747659]"
5285,"[0.7172197408518854, 0.7098134319678042, 0.7517010956800894, 0.7147554639079173, 0.7171524768162543]"
5286,"[0.712686393560844, 0.7298630981459511, 0.7198920603903505, 0.7208892539260915, 0.7343509716202992]"
5287,"[0.7230063740200526, 0.7205637750947961, 0.7232012003629004, 0.7129700824828743, 0.7375256302716808]"
5288,"[0.717056900923535, 0.7353473143043245, 0.7072690580873288, 0.6969832005219256, 0.7561745654503936]"
5289,"[0.7190109800637401, 0.7218810338009167, 0.7160595063623887, 0.7182796262640383, 0.7467903909781445]"
5290,"[0.7553184683741596, 0.6903424291064741, 0.7086822760369413, 0.7469767929540054, 0.7121283610606272]"
5291,"[0.7361149882522624, 0.7237682322562634, 0.7036575011049853, 0.7192669742299268, 0.7369576867514795]"
5292,"[0.7398981087305464, 0.6741282248121526, 0.7670807453416149, 0.6939483433524395, 0.7430448762756885]"
5293,"[0.7347802824109615, 0.7253850001163142, 0.7405901784260358, 0.7063469872780651, 0.7126031035928981]"
5294,"[0.7479703166073465, 0.7391304347826085, 0.7463215623327982, 0.6927600307563261, 0.6910416375413581]"
5295,"[0.7418870821411123, 0.7328872682438877, 0.7031573498964805, 0.7359324758842444, 0.7065159140686891]"
5296,"[0.7373072091562567, 0.7251407402237885, 0.7143555028264358, 0.7306986579057738, 0.7093032061139848]"
5297,"[0.7497353851164306, 0.7123432665689629, 0.7064606741573035, 0.7055023533249453, 0.7454914022088633]"
5298,"[0.711552329774118, 0.7489008304836346, 0.6978214343871403, 0.7483427699333612, 0.7086770119763272]"
5299,"[0.7162397934259196, 0.743582362109475, 0.7312879475190174, 0.7239095484412135, 0.7069527936996133]"
5300,"[0.7348122688254588, 0.7254751436480797, 0.7033201898248309, 0.738349876508691, 0.7171670394706184]"
5301,"[0.7213140019075533, 0.7507385953893038, 0.7565659385395584, 0.6898970129083368, 0.6991705112074189]"
5302,"[0.7406832298136646, 0.7226777863074884, 0.720229371670505, 0.7257590055454588, 0.7142020830420803]"
5303,"[0.7276792983925373, 0.7493631795659152, 0.7056930002093655, 0.7322947248240832, 0.7058984575236497]"
5304,"[0.7169027845627748, 0.7074028194570452, 0.742747807476679, 0.7181951628687264, 0.7382858008294888]"
5305,"[0.7462779444948473, 0.7145183427547864, 0.7083624118919674, 0.722537746400112, 0.7246376811594202]"
5306,"[0.7279555446995605, 0.7169260474096821, 0.7407530183543863, 0.6975890069434736, 0.7356091849573607]"
5307,"[0.7445535859678507, 0.7133232139949287, 0.737862609626166, 0.7070925951815089, 0.7185301039191017]"
5308,"[0.715995533533394, 0.7440708818945262, 0.7174349221857772, 0.7206941143576122, 0.7263910247448623]"
5309,"[0.7148876404494382, 0.7250157024216624, 0.7450799078791264, 0.6977142457710052, 0.738096486322755]"
5310,"[0.7019186032986717, 0.7608055923883965, 0.7189993486402866, 0.7093789319166783, 0.7233416049210122]"
5311,"[0.7429368181078, 0.7347395724288739, 0.7421778677274525, 0.7243872035043571, 0.678631343492241]"
5312,"[0.7154633959103914, 0.7374351548142462, 0.7278275990415708, 0.7133923994594342, 0.7271482827717974]"
5313,"[0.7520616698071511, 0.731988740782097, 0.7261672133435689, 0.7222930938067944, 0.690887273405098]"
5314,"[0.718080466187452, 0.7079902063414519, 0.7436463349384698, 0.7459894449881168, 0.7027995246749617]"
5315,"[0.7038494195919697, 0.7265190639030406, 0.7212238583757881, 0.7189436833030431, 0.7473088214735077]"
5316,"[0.7112121106380999, 0.7400958429292578, 0.709383069300021, 0.7279754415396803, 0.7296414091989375]"
5317,"[0.7635186219089493, 0.7427827017470398, 0.6911740758834065, 0.6876427140127687, 0.7290763782096091]"
5318,"[0.7256408914322936, 0.7286737850978203, 0.7145386977458301, 0.7177553707069295, 0.7300491635211334]"
5319,"[0.7396480331262941, 0.7335153651103823, 0.6776292832716867, 0.7177087702129643, 0.7531455333426534]"
5320,"[0.7306656663642497, 0.7423988647730709, 0.7358038476748784, 0.6886883125961136, 0.7201552961461393]"
5321,"[0.7076877893316584, 0.7174174750505967, 0.7212035033847443, 0.7363344051446945, 0.735903350575516]"
5322,"[0.7237973108148975, 0.748069183706702, 0.7139803894200571, 0.7061168973391118, 0.7294986951861689]"
5323,"[0.7040558773582711, 0.6916102542629167, 0.7422825505385349, 0.7528397176010064, 0.722333869239014]"
5324,"[0.7276734826808106, 0.7188888501174774, 0.7099733640402913, 0.7105148189570809, 0.7478389020923623]"
5325,"[0.736083001837765, 0.7159693628306232, 0.7165683811384838, 0.7268453795610234, 0.7261463721515448]"
5326,"[0.6906186754134971, 0.7164666061832647, 0.7542600088398818, 0.7158651381704646, 0.7398876928095438]"
5327,"[0.6992869937422942, 0.7237071672831321, 0.7327622304417615, 0.7385945291020084, 0.7267609161657113]"
5328,"[0.7415992044106358, 0.7245940633214694, 0.7267516923721126, 0.727424973204716, 0.7042354023952654]"
5329,"[0.7349343987717216, 0.7329919510549701, 0.6982430734873333, 0.7187951442285289, 0.732213173959644]"
5330,"[0.7457748854304789, 0.7102583339149044, 0.7158704957312676, 0.7438108718952421, 0.7027237988722681]"
5331,"[0.7269959522646382, 0.7518435806173959, 0.7016481727033754, 0.7400158441679482, 0.7049111095577613]"
5332,"[0.7206684579058786, 0.7533818363691348, 0.720758601437644, 0.6847971713500163, 0.7387518057691411]"
5333,"[0.7345767325005235, 0.692991485798032, 0.7408373461744248, 0.7366664336641968, 0.716028239899343]"
5334,"[0.728888966431712, 0.6981558378114313, 0.7253733686928606, 0.7353004566848409, 0.7328306305046832]"
5335,"[0.7263009747132856, 0.7033928862214159, 0.717964151952916, 0.7623782562095158, 0.7080071298755765]"
5336,"[0.7161990834438319, 0.7323260520622514, 0.7115290669272106, 0.7289686145673144, 0.7292336548767416]"
5337,"[0.7108253658082676, 0.7362225789192083, 0.7178507455742434, 0.7084352719138822, 0.739226548301412]"
5338,"[0.7185457231255961, 0.7218664945215995, 0.728766836485449, 0.7120089472948413, 0.7382071624959224]"
5339,"[0.7152685695675437, 0.7021686789029241, 0.7415759415637286, 0.7235221818351274, 0.7335704133463814]"
5340,"[0.7504914276409147, 0.7175977621141276, 0.7409943703910483, 0.7079488792581202, 0.7069353185143763]"
5341,"[0.7208661921045898, 0.7137942866447996, 0.7146288412775956, 0.7307190456218836, 0.7359004380446432]"
5342,"[0.6943552701979668, 0.7233611324353875, 0.7445099681298997, 0.7076285008621093, 0.7472534833869238]"
5343,"[0.7263620396864168, 0.7424104961965245, 0.7051027054690954, 0.7256308541870545, 0.7166660841604923]"
5344,"[0.7201246888594226, 0.6979959057389442, 0.7296653639472399, 0.7320500722307657, 0.7437613588704041]"
5345,"[0.7142130178891293, 0.7436288878032893, 0.7252832251610952, 0.7062887366606085, 0.7341762197679296]"
5346,"[0.7208429292576825, 0.7389123455928537, 0.6783300765347663, 0.7285870730229741, 0.7461758469639779]"
5347,"[0.7362720124688859, 0.7219944401795891, 0.704948589108335, 0.7441545505382358, 0.714239945943427]"
5348,"[0.7062513085351385, 0.7320701607462721, 0.7147102612417708, 0.7376188312596114, 0.7312229134628826]"
5349,"[0.7323027892153442, 0.7126863935608441, 0.7391304347826086, 0.7113885782189291, 0.7195844400950651]"
5350,"[0.7650743247958686, 0.7059954172191594, 0.7104298974108451, 0.71546903397176, 0.7210902185563166]"
5351,"[0.7227359434247563, 0.7104473445460254, 0.7180106776467303, 0.7385100657066965, 0.7239969243673984]"
5352,"[0.7052248354153581, 0.7269232558680531, 0.7509479610114685, 0.7287239619739969, 0.7100808518570297]"
5353,"[0.7230005583083258, 0.7349053202130876, 0.7206044850768837, 0.7278968032061142, 0.7050101356074374]"
5354,"[0.7104764231046594, 0.7274990113290064, 0.7051317840277294, 0.7309374854373457, 0.7425555710890536]"
5355,"[0.7294908925954359, 0.717353502221602, 0.705695908065229, 0.7379042592851486, 0.7305734190782422]"
5356,"[0.6885540977504827, 0.7218839416567799, 0.6875828738921068, 0.742698285101822, 0.7522630364881868]"
5357,"[0.7359143461976876, 0.7064519505897132, 0.7264638146416359, 0.7249493219628129, 0.7250949485064542]"
5358,"[0.6971119175564708, 0.7397585316491032, 0.7223317514597436, 0.708624586420616, 0.7493272053683769]"
5359,"[0.7066206062297903, 0.7451089864377602, 0.7394706539186265, 0.7063790251176661, 0.7164097814436833]"
5360,"[0.7665980412682903, 0.7176530113755322, 0.7084002140181916, 0.7242910899855539, 0.7020218789319166]"
5361,"[0.7324074720264266, 0.7148382068997603, 0.7096476841835903, 0.7283278577752924, 0.7336985647047859]"
5362,"[0.727097727219857, 0.7039279317002816, 0.7268476516156046, 0.7146651754508597, 0.7411779439862063]"
5363,"[0.7070974945913882, 0.7164346197687673, 0.7492614046106963, 0.7091604921012161, 0.7345985367444896]"
5364,"[0.7305580756973039, 0.7207237071672831, 0.7098657733733454, 0.7393605247215619, 0.7199718067011511]"
5365,"[0.7252047130527834, 0.7445884802382114, 0.7447629515900156, 0.6986025676872175, 0.709891537350296]"
5366,"[0.7555947146811827, 0.6996417521576291, 0.7234774466699235, 0.7115312922316976, 0.7262395731394753]"
5367,"[0.7047508549096239, 0.7137942866447997, 0.7253501058459535, 0.7255638659769794, 0.7522572114264411]"
5368,"[0.741433456626422, 0.7039831809616861, 0.725027333845116, 0.7170767510135607, 0.7332267347033878]"
5369,"[0.7358968990625073, 0.7255187614860307, 0.7283481052411195, 0.7177116827438371, 0.7077420895661495]"
5370,"[0.7123607137041432, 0.7330181217577407, 0.7233378695884802, 0.7365877953306305, 0.715553497367072]"
5371,"[0.7424279433317049, 0.7247191011235956, 0.6923575732198106, 0.7293851064821287, 0.7174903303975022]"
5372,"[0.7002902040151675, 0.7199792960662525, 0.7537802126224208, 0.7175573186075772, 0.7303549792627801]"
5373,"[0.7486391234559285, 0.7076790657640682, 0.7401918021727498, 0.7551610047066497, 0.6642900414744397]"
5374,"[0.7234192895526554, 0.6880655779654313, 0.747720241003094, 0.7233183046740296, 0.740642038305606]"
5375,"[0.7054167539023426, 0.7340009770395701, 0.7403052085514225, 0.7253512512232627, 0.7132904608788853]"
