,r2
5434,"[0.2488619389101685, 0.1829778210546289, 0.17440747512243615, 0.07801292487062139, 0.1497846471582539, 0.14694450840033424, 0.12760581938823068, 0.15532358600076124, 0.14192243814272076, 0.14142436150083093]"
5435,"[0.15230795453720558, 0.15357111089474673, 0.21553322844957346, 0.13499666170073465, 0.1796641848465942, 0.08185748357977929, 0.13193101859907796, 0.1771912652134795, 0.22697183677556643, 0.07852768063958171]"
5436,"[0.10373420398676703, 0.13253990883320743, 0.1791971630362802, 0.20913483176271042, 0.1528628338822653, 0.16636412369950715, 0.15213984146092374, 0.1710108611223291, 0.17461863625606744, 0.1061100264254633]"
5437,"[0.1354961383164418, 0.10720599771288453, 0.15138210557578102, 0.14948496200453332, 0.1650597001744568, 0.1412356739502313, 0.1620968231158414, 0.21267519230931786, 0.16642344270789755, 0.12711711656003222]"
5438,"[0.16031796287544742, 0.17841038539061937, 0.14049115757274588, 0.12640101039103535, 0.14638118136341627, 0.16145076282260262, 0.13072206259351538, 0.16646721406836562, 0.14630030504145142, 0.19806645709118786]"
5439,"[0.10692263460351548, 0.14691946740247985, 0.1632995372986331, 0.08100742953167694, 0.2188109995835983, 0.22095471830658198, 0.11240817976476503, 0.1996893366414063, 0.15094962908730303, 0.12487338684896399]"
5440,"[0.17255339529692482, 0.07749033056736099, 0.16971297364299343, 0.14430503367302772, 0.10125149965914793, 0.12300171764469003, 0.20163976418903706, 0.15365291891799215, 0.19830057867865303, 0.1976950011351981]"
5441,"[0.17296246094529955, 0.2203994101597564, 0.11024660138164988, 0.17106655380947078, 0.14608095197748328, 0.15718782763696115, 0.18995831541165176, 0.10356794195896046, 0.0935978913440858, 0.17028596484116965]"
5442,"[0.12157466596070776, 0.10495400575730485, 0.1766838173339832, 0.21608803195483384, 0.1432698359620168, 0.14297531579643052, 0.11183507313246754, 0.16849705079327648, 0.17933074364401225, 0.1601353240430745]"
5443,"[0.14809166528156803, 0.14069590880450855, 0.1280038986125588, 0.17676064443405204, 0.12393767467009598, 0.15740014921512047, 0.17067974524652474, 0.10885027829920857, 0.22948868642499953, 0.12730662930036019]"
5444,"[0.22012488289617205, 0.1842134135633211, 0.148754613627889, 0.14870071000797747, 0.14254723544160208, 0.18018568105340094, 0.1307466891668977, 0.14725791559427825, 0.12022466722455771, 0.11521452293458301]"
5445,"[0.1642560923202364, 0.18446826630497093, 0.14520200310335063, 0.10250895155934114, 0.16864271050473167, 0.1573781636747127, 0.1866681976383634, 0.08481445099353935, 0.17272077115589912, 0.1848327795859025]"
5446,"[0.21958109171547868, 0.12906878032330793, 0.08632324377655276, 0.13164557862495974, 0.17863153869645643, 0.176696733436699, 0.15818598867151445, 0.10546306056255705, 0.20551832187227492, 0.12143875981728147]"
5447,"[0.118885010418884, 0.17999797283790142, 0.1327704073513255, 0.16393922002558015, 0.1523957360141457, 0.18906013280356337, 0.14947218862666, 0.12704449249617544, 0.1627356207945152, 0.16630730104833735]"
5448,"[0.16994734496442632, 0.1792469342424433, 0.11596212144849116, 0.10367905979588443, 0.10156997471582208, 0.12749558368788938, 0.255014490687398, 0.13511702857815389, 0.16249948173041207, 0.14494867005213696]"
5449,"[0.18862955297088835, 0.15558337758388419, 0.09875573678654426, 0.15802179549590856, 0.1786334934028423, 0.11850192729452136, 0.17273997999139823, 0.14321994225119017, 0.15252591106324642, 0.17710469625301706]"
5450,"[0.14415201630686325, 0.1615752945128508, 0.18081190203876485, 0.15600596205717132, 0.1746840523262143, 0.12160338680090699, 0.10201884563595831, 0.1622611581654888, 0.18183454170584112, 0.15134100176814114]"
5451,"[0.1715000421519297, 0.131550120279725, 0.16709330331225336, 0.10968408257989892, 0.20787163580986245, 0.1274639299809992, 0.19899819544920638, 0.18863092180599994, 0.12585262348888748, 0.11768780900666376]"
5452,"[0.13046828068406435, 0.12586806903881376, 0.15962717147557237, 0.1496689596493026, 0.1362259291340665, 0.13415116311544117, 0.16826416448533854, 0.19451783893119834, 0.15945818087650487, 0.18125038741257304]"
5453,"[0.1497963812838059, 0.16309991203098806, 0.1041024609378387, 0.1460937261790235, 0.1717666260577715, 0.15553289927582825, 0.14641517934835468, 0.17046794160114642, 0.2332105845041762, 0.0941976071159244]"
5454,"[0.1496901179557657, 0.13958507816317123, 0.1846140981953408, 0.1334519493067542, 0.11137883285115269, 0.17019960097092623, 0.10251974984139434, 0.1771912225281893, 0.18959468792300982, 0.15116861841406848]"
5455,"[0.2071888395548378, 0.13625271660896565, 0.09012597737033512, 0.13632744250509932, 0.12631099457742212, 0.18495517393272465, 0.2124178419522722, 0.18861618725577423, 0.13461890085006067, 0.12608224785375854]"
5456,"[0.09892749732022788, 0.13201594170815034, 0.17923809361124854, 0.12458171673941054, 0.2040422353474437, 0.18219753939279748, 0.19757859386491405, 0.14074519377514616, 0.16880362753162959, 0.08742771398294868]"
5457,"[0.1530738366098553, 0.20215534257101342, 0.18132062426465367, 0.11268479860535552, 0.10924751841443758, 0.19264457731261442, 0.10389185497803, 0.16416661267400878, 0.1973315314056049, 0.1366692676391379]"
5458,"[0.1876067161831495, 0.18786192317334227, 0.11381274249354245, 0.1666779675558393, 0.1199140068042649, 0.10286864469507073, 0.18107775524768, 0.18659276967788763, 0.17978186649951988, 0.11412892880972858]"
5459,"[0.1526857066273558, 0.08181479451526408, 0.17522502587951705, 0.13288800453770666, 0.18227871956120179, 0.10679243024684693, 0.13630795971423648, 0.20032120391068675, 0.19655759577710885, 0.17171552023172132]"
5460,"[0.17988236595102192, 0.1324031991511374, 0.18010910714459127, 0.17566072495923257, 0.10474712501242311, 0.16704149288844938, 0.18392570783858275, 0.15857700044060985, 0.18081337672486963, 0.07618054944663932]"
5461,"[0.11427288140472358, 0.15904717575233596, 0.1761010386996994, 0.16063217634415572, 0.1378189558682401, 0.1870306784423551, 0.1462835660912839, 0.11410849594518824, 0.18516403139930815, 0.16826868110665472]"
5462,"[0.15708670189673468, 0.19213289550069634, 0.18750813893595641, 0.05485907549630964, 0.05648989498210799, 0.14301178092926048, 0.2000329810207846, 0.17664363636757463, 0.16717578164687796, 0.20637830668737123]"
5463,"[0.05255938365061785, 0.08636255904494272, 0.1873700596773804, 0.12208328055965034, 0.2075194311203955, 0.14492607888807751, 0.18044523519366462, 0.1514051443076122, 0.22599576659657283, 0.1525739235405107]"
5464,"[0.17566057561304105, 0.14093278481430938, 0.14537843705953413, 0.13787270684102426, 0.14306579185678858, 0.21769644788462772, 0.08976184513396424, 0.19112619344526394, 0.13847496223282962, 0.1452715439822353]"
5465,"[0.19077631451948585, 0.10715510925305405, 0.16873718741420607, 0.07829507675947955, 0.14819902090974268, 0.11656660723423296, 0.19785385748301487, 0.164533574134906, 0.1786273220963458, 0.1700250125943048]"
5466,"[0.1757056009990713, 0.16271364998107618, 0.15224945394141587, 0.1402928113690205, 0.20344429250069151, 0.08994699897523306, 0.13845770474904562, 0.12053939508967648, 0.20313088617944497, 0.15208231100622727]"
5467,"[0.21619226951860004, 0.14347437003966967, 0.1524739718317235, 0.16784232255514542, 0.16573622239774277, 0.06701807758126521, 0.11244336351711581, 0.17359090021889156, 0.12550718860427001, 0.21033351682258317]"
5468,"[0.1547980657820912, 0.11946147779391936, 0.1586065476034496, 0.13785503458870174, 0.11606117944267447, 0.1862165873255207, 0.12073252208131391, 0.20217304788888824, 0.17197794937410238, 0.17491682841834488]"
5469,"[0.1814444640284576, 0.15621842035057076, 0.12470389250376401, 0.13855452811808455, 0.1738508577991721, 0.22156251688309758, 0.15355347015020637, 0.13321589563454617, 0.14589829093683848, 0.12488347143401934]"
5470,"[0.11668122279289872, 0.09531580518369309, 0.19628947481920367, 0.12699067751462767, 0.1166875926903913, 0.1884699013047808, 0.13410776861919382, 0.20745862197013187, 0.22168019277217832, 0.12347909750295061]"
5471,"[0.16506538581131558, 0.15100221945373749, 0.10847655605033513, 0.11960392544906562, 0.13859003999028507, 0.21222445899863152, 0.1505554618622933, 0.16503573217307044, 0.13906893151835498, 0.17659970341601705]"
5472,"[0.13571197228839282, 0.16916890930277495, 0.1727237325064115, 0.10438996859553484, 0.18581862644433644, 0.1250807696263787, 0.12267056081532579, 0.14644849368145163, 0.2174253830245757, 0.17908207418071187]"
5473,"[0.21233321440191344, 0.07555833753062913, 0.14281176544436736, 0.08138389106675337, 0.20722698053996835, 0.08537185816495807, 0.14623915982558922, 0.19531878793195412, 0.17768521629794742, 0.20532718487796942]"
5474,"[0.173577599921936, 0.08107107113041967, 0.17900302972925974, 0.18854563718208517, 0.13611688923395648, 0.17666557637414582, 0.11369606827987733, 0.13910398545671987, 0.16632367778392165, 0.16189103136797833]"
5475,"[0.11429245576052316, 0.1172541581434482, 0.11320404059596723, 0.15990751707932116, 0.23016855111194945, 0.10128443892100503, 0.19290263123024332, 0.17743389283350408, 0.15572637152713242, 0.19094135883626628]"
5476,"[0.17540335831354026, 0.11432475369098771, 0.09673888654606722, 0.1796995675527907, 0.14407304144855315, 0.13794561612613943, 0.21542906155813524, 0.12211139290161488, 0.15744449304755814, 0.2007611914064127]"
5477,"[0.1646916646055543, 0.1684569634537325, 0.10269009914614402, 0.141005192965732, 0.09289002267421043, 0.12322848306141332, 0.16123666037804496, 0.2094936580810982, 0.1885196517648592, 0.191413836795006]"
5478,"[0.13238510943185988, 0.14590288833418508, 0.19856600068810748, 0.14504485301330072, 0.1569064620006454, 0.13858855837759687, 0.1254266183418511, 0.1494242485660452, 0.17948485685367033, 0.16506238554821662]"
5479,"[0.12056841914023553, 0.2125682537261805, 0.1295385715514339, 0.2024319571629829, 0.13664616773941296, 0.14792074082777573, 0.14942128400509558, 0.12095970154072944, 0.19116373411873022, 0.13706167859572171]"
5480,"[0.1506520615202882, 0.12580489357914681, 0.19873652642502238, 0.11281557592715807, 0.15744406530867294, 0.21269803365404516, 0.1480795762330318, 0.10776133254587195, 0.20341392211121667, 0.12170883382788777]"
5481,"[0.09967656516406243, 0.1391773670186326, 0.1921910815637401, 0.15357465190967945, 0.11360164347074786, 0.11172714782589677, 0.21365887673044337, 0.1774361411818045, 0.1599563042862393, 0.16654119223846742]"
5482,"[0.15638793203607604, 0.14671582223108504, 0.193098755254142, 0.1406971781926879, 0.1523184229836574, 0.17613114602859736, 0.1803775322600898, 0.1462630531344008, 0.1310977639273848, 0.1170763954075118]"
5483,"[0.14979728859851515, 0.11134463859036614, 0.10379129473385795, 0.15006307332174995, 0.1522212768733514, 0.20714548975421587, 0.1280939380058257, 0.19407543821229145, 0.15145281723800552, 0.18681671458699844]"
5484,"[0.156355026568338, 0.13697288886603465, 0.10946327820541113, 0.17575310967310764, 0.20031590499672802, 0.1259668565521519, 0.1268104129533597, 0.15634352693092857, 0.17575656090366953, 0.16835865984689535]"
5485,"[0.1960364584967612, 0.11429033837050406, 0.1119850043431786, 0.14796467254707268, 0.17039801433002877, 0.14313271872595557, 0.16008294172840765, 0.13407596228529572, 0.16540348051584608, 0.1877377631308692]"
5486,"[0.15216621256097396, 0.1866802674966489, 0.1848002036748987, 0.205491533952881, 0.07740087024732312, 0.1283904639905188, 0.15924432735609773, 0.10392125573962141, 0.15680993110959163, 0.161735390019642]"
5487,"[0.15469165793827389, 0.11557697243514209, 0.1559926468495768, 0.20981899320267672, 0.2050507064278997, 0.12881726543383587, 0.07719518164145878, 0.19938348975538345, 0.11016806520566336, 0.18095422645372383]"
5488,"[0.16565097159367592, 0.1344573101652372, 0.13600284507242077, 0.1646607834712437, 0.1920226766737848, 0.1554538784648951, 0.17358105315342431, 0.13106745923006058, 0.16248273461027718, 0.12034315388334504]"
5489,"[0.15215185145996635, 0.12776401949919547, 0.19224175861416515, 0.2286636016976319, 0.09800049059536908, 0.21090880427867698, 0.11634229981645106, 0.11913610938714891, 0.1462674095076245, 0.14301701421828839]"
5490,"[0.09425050302000959, 0.22306903782514287, 0.16007017787002253, 0.16481602311240218, 0.14535405842209936, 0.15256916723422598, 0.08425088583020635, 0.16986169685236263, 0.1426803001465261, 0.17788255750943938]"
5491,"[0.152213176484725, 0.13175226316317346, 0.10783044545942089, 0.20901630660880144, 0.18344929652100672, 0.16117375217744867, 0.14712971522586038, 0.12842326004395543, 0.16496991488017942, 0.15973616225821763]"
5492,"[0.1352815687660035, 0.19918508617234465, 0.14529615934976892, 0.15211977454116166, 0.16429162199328495, 0.14767206088065388, 0.1337948386836102, 0.18154022852780938, 0.08607613324519658, 0.18673299394279408]"
5493,"[0.13221498584301095, 0.13182194586110163, 0.18862431718350148, 0.1317090600062708, 0.17399286796779467, 0.16303686093953207, 0.07786911027637389, 0.16001624132567693, 0.16434542429562993, 0.1948726244831016]"
5494,"[0.1426416148239461, 0.18098795803886192, 0.1807417742148506, 0.19213785256451565, 0.17519001198871142, 0.07532417729205643, 0.13388087883332922, 0.20780856226138233, 0.1266959068464949, 0.11258773426236202]"
5495,"[0.12756063848133803, 0.1503315488396899, 0.21643995725584242, 0.14485983041904515, 0.15316385298147228, 0.2102884038142755, 0.18014573429754588, 0.1171221361185486, 0.17195944555324316, 0.06083182453555436]"
5496,"[0.16500513475946132, 0.1342483310832353, 0.16602897800271021, 0.1357691961872719, 0.16844637131387452, 0.18219314610955317, 0.14528347666711294, 0.16677362236364512, 0.11594874266818889, 0.12222586870730257]"
5497,"[0.123039523885769, 0.17539543092930732, 0.17342234844600368, 0.20104230477527152, 0.14821825661185906, 0.16607408724473016, 0.15649813880029506, 0.16779802903907182, 0.11766549214594002, 0.11664933898396179]"
5498,"[0.15400480080456624, 0.14644637979105135, 0.1237116133500793, 0.18307007485940652, 0.17984016741351172, 0.1774413629965912, 0.15475395217807952, 0.1341639078688025, 0.09491721430074618, 0.17192974664510308]"
5499,"[0.20055117439166437, 0.1456905221705126, 0.1829774055149328, 0.2029893125845782, 0.15658277154587796, 0.1073625244631985, 0.10196092176585936, 0.19486220035468504, 0.16407876958668322, 0.09179388637642383]"
5500,"[0.1533445261037385, 0.16874578067492674, 0.1384509904016371, 0.18626328152230576, 0.20399069535506476, 0.11736446910556975, 0.18475540281671898, 0.1129945577138316, 0.14992398239211902, 0.10954800718670343]"
5501,"[0.12396895936078212, 0.11096784636357004, 0.17149287303714855, 0.2065840201425626, 0.12249447888747766, 0.1329220540036421, 0.1534533453279755, 0.176189045963838, 0.1727171674451904, 0.17664233982114896]"
5502,"[0.23181928624034975, 0.17251759900647623, 0.09125903554243342, 0.147170209140292, 0.0936279370824723, 0.14133128008593343, 0.0911714236544311, 0.20146123162584773, 0.18231253370656464, 0.1485031201951037]"
5503,"[0.09155589809775844, 0.1659666298478769, 0.07479801962765031, 0.1313121160674282, 0.13820231428126994, 0.21813269150238934, 0.21205157549651676, 0.15723580725201236, 0.14725288348305576, 0.18603427590211685]"
5504,"[0.16481141905668728, 0.0917778912420445, 0.18015701824308938, 0.2223023061787731, 0.1452248206461748, 0.09375693513114058, 0.1745931369172945, 0.2111020536335838, 0.09188857903524916, 0.16305380872915698]"
5505,"[0.1560731353343301, 0.1920608312900851, 0.14590889585312217, 0.1549640953618392, 0.1681218128526515, 0.1208857817442337, 0.14146749605060394, 0.10979979725483646, 0.17092669760956858, 0.16080246560885614]"
5506,"[0.1278972851978234, 0.12066083934131289, 0.09782717275869834, 0.12653012152091414, 0.17913906265902435, 0.15703402879345962, 0.18857713948144506, 0.1887456634393152, 0.17340106077349526, 0.18536390735792352]"
5507,"[0.15951561088478783, 0.19586624047282386, 0.1614055793262651, 0.1696140877801795, 0.13063949510217698, 0.1398751953520374, 0.1814860217146641, 0.1514654639784786, 0.15295219490954937, 0.0965576687125419]"
5508,"[0.13900560223802205, 0.12602678081059748, 0.11525377625485067, 0.14722937246750556, 0.1960605895052442, 0.21318995191362378, 0.16972130007393038, 0.11179457815360982, 0.1527732557709408, 0.16418892595029733]"
5509,"[0.14746160792124896, 0.18963582950425584, 0.1361551088332268, 0.12447844125039265, 0.13994702821940963, 0.16555430326693876, 0.1983816446385206, 0.08942255128813958, 0.2353951162737885, 0.11439153487781506]"
5510,"[0.21133138192586065, 0.12497511522144744, 0.13937428641191607, 0.17183906215026934, 0.10502468351564975, 0.12599786569903737, 0.11089089675806607, 0.19330703949542472, 0.2170853871636539, 0.1455875893373314]"
5511,"[0.1644992821309733, 0.12565066444374795, 0.22415337018622417, 0.15703319097634294, 0.12468341877556133, 0.12565503807326706, 0.13460508595269993, 0.1436721208296562, 0.17449336583000918, 0.1588481371167657]"
5512,"[0.0724381924541021, 0.14719454206092686, 0.18117419352694109, 0.10744343166407888, 0.21004893816477765, 0.14728726020656324, 0.1426880468268361, 0.17990919924183735, 0.1487116668701649, 0.18846626638998232]"
5513,"[0.18291831556785132, 0.13337413901928785, 0.19683541307108787, 0.12147032252796952, 0.12355122444079913, 0.16659711829932455, 0.17174240605786606, 0.15992514273970082, 0.11932841702187447, 0.1637867437779994]"
5514,"[0.14225855147394062, 0.16657851584425953, 0.12769922465990668, 0.1761770040747731, 0.15717308272543362, 0.12614546459374265, 0.15167885127562464, 0.12153424660695944, 0.2057050962005752, 0.1648274450898658]"
5515,"[0.1448311895106732, 0.18257948702897464, 0.15138279113437236, 0.07890805012851587, 0.16349819012001987, 0.09004602189777033, 0.1529120729437624, 0.26055036348045835, 0.1205910899227115, 0.17696482804064928]"
5516,"[0.18134987885284426, 0.1557723212184584, 0.14803257941006775, 0.13948878627958694, 0.07079914072630411, 0.16476510012952073, 0.15871730831671316, 0.10109776031366591, 0.1946698574942406, 0.21345060985577524]"
5517,"[0.15984337189228004, 0.1381576804184168, 0.18651951978473724, 0.22840894676161083, 0.16685906498219327, 0.167017995223272, 0.10751055234299034, 0.12737553856983608, 0.16243913496101148, 0.0850783408679393]"
5518,"[0.1799359207774618, 0.2141664637139037, 0.14929708099171302, 0.12390280417998678, 0.1046737398464529, 0.16670016318068992, 0.1721580947137179, 0.1871028113349701, 0.1623099493974156, 0.0313777146788794]"
5519,"[0.22016742407931444, 0.16824570499562008, 0.14604452870066398, 0.12991380998668145, 0.08693954036848117, 0.17895567182271033, 0.10438502411463413, 0.1716467738736226, 0.13698129585177965, 0.1900874016493791]"
5520,"[0.22634403317260055, 0.2091097026509936, 0.10655784345856856, 0.1411035983392933, 0.08452040215617229, 0.13027287207621874, 0.16521937695253786, 0.1691301485803659, 0.1397800711827405, 0.16277322852533915]"
5521,"[0.19106659056076836, 0.1516730421526924, 0.1659039146995559, 0.10886610524975082, 0.16615852561196098, 0.1432774317297204, 0.1887958775928883, 0.15067973868785034, 0.15385605255095725, 0.11915505567301254]"
5522,"[0.1259669469447382, 0.16801245890533079, 0.16757028675088426, 0.11114435123305533, 0.20212879055721855, 0.18083303276098672, 0.14312114229324946, 0.1482645093040177, 0.10465050969063017, 0.18163735467442232]"
5523,"[0.23146340712353197, 0.07799903262753471, 0.16740460080532793, 0.15791338951748934, 0.11324829769704248, 0.14528722964018048, 0.15832413082082364, 0.13340634583169164, 0.19585739608013597, 0.15365015103620472]"
5524,"[0.16701844294393853, 0.21482388820199183, 0.2030663148528722, 0.12884560526040134, 0.118822616630888, 0.18540982117873295, 0.16625190636260834, 0.14825850764992554, 0.10485873700310722, 0.1091701034981638]"
5525,"[0.1403906893547826, 0.12008917401266783, 0.16698422934105583, 0.2048584076717641, 0.10418320490428423, 0.20656732421682733, 0.16702313313485884, 0.168972752690695, 0.10589154707325055, 0.1553179367909161]"
5526,"[0.17352947522655515, 0.16656048936357926, 0.16906577654476362, 0.15002673608294248, 0.13333209388707068, 0.18952565144268485, 0.12007279291867046, 0.12698382821687804, 0.17473656186289976, 0.13751373774935516]"
5527,"[0.16498935895658073, 0.17591184878066368, 0.16724207465735363, 0.1374135544877101, 0.19878544182314428, 0.09570859232448392, 0.17255430578040443, 0.15068244885399817, 0.16427206883247714, 0.0820074447718192]"
5528,"[0.15257286547449633, 0.12989852284014292, 0.1787792594349279, 0.17048482257121766, 0.15794017746464306, 0.11585694963484305, 0.1282995349535616, 0.18386107578971134, 0.1677454294909385, 0.13638162624521444]"
5529,"[0.13699288686165312, 0.13294619679330122, 0.2162942636400932, 0.14737181456581772, 0.13847894704241848, 0.16982628351344775, 0.18511141999526082, 0.12145212404103489, 0.1660296614977098, 0.13003455488897042]"
5530,"[0.13273942586138643, 0.1696118018722258, 0.18917405356678674, 0.1418526457722854, 0.18266348430270463, 0.1269271666924029, 0.11365379353388216, 0.13597636197672391, 0.2078248756534372, 0.11723427698539568]"
5531,"[0.17385227999578723, 0.13146848656167132, 0.12368031258402834, 0.12640982270921985, 0.18117924305742872, 0.14271446447184133, 0.16311795254555816, 0.20003383216657433, 0.16022229176749792, 0.1502047302435856]"
5532,"[0.14757561349999104, 0.10873218116171368, 0.18599900200296626, 0.18988091805719265, 0.1762140689911872, 0.16479732417592208, 0.14681107121153725, 0.1162627896552395, 0.11365449668722971, 0.17232973584725753]"
5533,"[0.15415097034768976, 0.17795570891561552, 0.1321724948240658, 0.18274549124880368, 0.10596193906580464, 0.1967137505576393, 0.09175371851960157, 0.1469291762460081, 0.17414022164842913, 0.14297954381501643]"
5534,"[0.057858013732927094, 0.14308673328943378, 0.19115623361892697, 0.17071517072946518, 0.13809215165846578, 0.1704219965985403, 0.20047732271258045, 0.13448474320740633, 0.20425330496879346, 0.13679839609773736]"
5535,"[0.15346521845966998, 0.1383574521631774, 0.13373183183824155, 0.18587980621606603, 0.15342087434124818, 0.14311427985820624, 0.11947911799503119, 0.16917068987081152, 0.17373480039633338, 0.15961730130895868]"
5536,"[0.20137147466450522, 0.15895624167812605, 0.1635877567806674, 0.1802412098334839, 0.16078538161786737, 0.10869418429154665, 0.16743796302634972, 0.1503206253984567, 0.14206042268534158, 0.11842998260707338]"
5537,"[0.19420406650056332, 0.14489188646466777, 0.15871407892957745, 0.11916214793105107, 0.17148327999687618, 0.16505317132410835, 0.1760109739584529, 0.1596552062135913, 0.10019367070863461, 0.14931195537429343]"
5538,"[0.1017572729335593, 0.20820926714683885, 0.22742789988803147, 0.1723987481899305, 0.10845683721925381, 0.14198328204819832, 0.16764100821470407, 0.1557887230446906, 0.12451907508576798, 0.11225396956122025]"
5539,"[0.13820923011544617, 0.20780027050076844, 0.20693404110836178, 0.16077084580763112, 0.1872047530579981, 0.1169991149344457, 0.1307307867995524, 0.1463551835979, 0.09818941532794168, 0.14562615233023868]"
5540,"[0.15048154726276441, 0.16394912660794492, 0.1974176881030183, 0.15324067096521377, 0.1398851542483729, 0.18472572419846367, 0.09821408852986735, 0.1378724052137763, 0.18925825009802255, 0.12993529781318114]"
5541,"[0.119887777087201, 0.1525824853548846, 0.15078289319991056, 0.26396090986459386, 0.13364758874829985, 0.1396276724522717, 0.12864522536469503, 0.2021533971611028, 0.11613924606578718, 0.1357625961993032]"
5542,"[0.17887350959059933, 0.18751581428344732, 0.17812819218458853, 0.1917991806461743, 0.1909288097516315, 0.06261700923333613, 0.12044896636237357, 0.1380243186322042, 0.15322668662326366, 0.13738781357431895]"
5543,"[0.12499331484130027, 0.12293588930997101, 0.18933297868130972, 0.10683001192953545, 0.14725703172029825, 0.17109609821576643, 0.15372667959871178, 0.17008849410150717, 0.19853443072161525, 0.15125071541274693]"
5544,"[0.21896438371106786, 0.22124964847612405, 0.14943414144349076, 0.1440658317506912, 0.06448079379956262, 0.14527808396015873, 0.16653410977124006, 0.10700065513063417, 0.16860606716227355, 0.14902734642793114]"
5545,"[0.15813080321687856, 0.17000640559908942, 0.14240177267406195, 0.09576264076367935, 0.14958125277503542, 0.1833910347011165, 0.14967331991753297, 0.1705062667492454, 0.1906162297961248, 0.13659725509875154]"
5546,"[0.14403802256887366, 0.14864515244019627, 0.1613877516219171, 0.2047461450495055, 0.14191552660652296, 0.19665455706564894, 0.12176166025874868, 0.1308904222913746, 0.166553184043696, 0.11838293466549199]"
5547,"[0.10742742264941707, 0.15864026745797444, 0.1738729249241222, 0.12907518200351598, 0.17567991428788143, 0.13393234925869857, 0.1277234600783167, 0.14490393889414455, 0.19759668962621357, 0.19436522382435595]"
5548,"[0.15637242821126418, 0.1339324097200606, 0.12900547326024325, 0.2037389151634862, 0.1599905364709875, 0.16655525648378688, 0.15481494069036283, 0.1040390087234162, 0.12706293063386453, 0.20602129321339469]"
5549,"[0.16370420954790932, 0.15771543143033828, 0.1525170297584194, 0.07172465810296647, 0.17566909595370905, 0.16933801068406584, 0.18925759610077886, 0.1429776714752623, 0.19678341902332752, 0.10943376166959495]"
5550,"[0.22039350804291924, 0.18683013457362208, 0.07197307385170915, 0.19626680273377406, 0.1292985322741107, 0.16536943751339162, 0.08484186012856587, 0.1946114211027853, 0.1134487624558912, 0.154003404181566]"
5551,"[0.1479696354533787, 0.16510381444066402, 0.16525824445927795, 0.1637950469017223, 0.11042667080936441, 0.18074989686816645, 0.10118310143646947, 0.18361930587597453, 0.17082486265782426, 0.1552294201670954]"
5552,"[0.17050068477814184, 0.1699953268541533, 0.14816427415623834, 0.14592835913694302, 0.1229488843237776, 0.1369941611019272, 0.09250062168766393, 0.18687909838333316, 0.16351591986956704, 0.20651463593786035]"
5553,"[0.15828806259042927, 0.13355839732765207, 0.20912606519966526, 0.13233827042723978, 0.14796258626416048, 0.10357141600739506, 0.12187060186358112, 0.17713110731753057, 0.1814056123625647, 0.16336690930809228]"
5554,"[0.15090327841352824, 0.21226821954991315, 0.1414916332724493, 0.14671331121284337, 0.16377816265598677, 0.21146084880127114, 0.05237468720921912, 0.1272738884553788, 0.14520249280417152, 0.19493679128814212]"
5555,"[0.15384949392823466, 0.13964111813706026, 0.11972053555600148, 0.20907959170190427, 0.13767614403014927, 0.1571253486330344, 0.1303177173613479, 0.15977670013425183, 0.16564434111606208, 0.16110761962497688]"
5556,"[0.14602002078103715, 0.15205442606651165, 0.11891912996600562, 0.07545821645273632, 0.18029689504604096, 0.16414340889636714, 0.20504325817753943, 0.21910346426871663, 0.130235506308076, 0.13559745273282842]"
5557,"[0.18160967195945943, 0.07516897128957101, 0.17837580722683666, 0.18814335193682974, 0.16142181895927865, 0.069436467144386, 0.2084465511916691, 0.11428371410108995, 0.21449597843654522, 0.14769104842085912]"
5558,"[0.2134493818231793, 0.2193002125346123, 0.14277203531374172, 0.15899931410064594, 0.14339257663695204, 0.10564268215797079, 0.09802758053527039, 0.10491650690779686, 0.17144630739701705, 0.12842433826057575]"
5559,"[0.21479248672023055, 0.12708756577315927, 0.17502298015652584, 0.10901144338767277, 0.19213506977635575, 0.14886242889141832, 0.047983100866529904, 0.15125901731358948, 0.21703215333306003, 0.13402335902868756]"
5560,"[0.20557127839727796, 0.10641985147968536, 0.11643976695942537, 0.17274957458662932, 0.1539351834955509, 0.21636895780040033, 0.15192194509951606, 0.11318398811329988, 0.15769622644548265, 0.1513205787057026]"
5561,"[0.1797174811059059, 0.18144026479399245, 0.1450421385932349, 0.12218655234202758, 0.11200265777892926, 0.1177720221926607, 0.1575131796078948, 0.12914372392938844, 0.23443372612582847, 0.15903193488266876]"
5562,"[0.14309880744107906, 0.15979892264596807, 0.12735763033645087, 0.15113081874802625, 0.11898468142688534, 0.21857177810478878, 0.09796182372217155, 0.1196646052299003, 0.18432358688173922, 0.1977473147956359]"
5563,"[0.218301165649602, 0.17956462795057637, 0.20786492751682062, 0.11835427996250181, 0.13401776807627563, 0.08532676182381693, 0.20701353641208786, 0.08208446719099283, 0.1473860551465882, 0.16264192268408983]"
5564,"[0.15480690224658566, 0.1656967854899004, 0.1975503664628876, 0.10982705486679978, 0.18965424088164562, 0.15439261674682758, 0.13251080222778644, 0.16182434260502943, 0.14842694493621456, 0.11849523782074978]"
5565,"[0.15102575161702136, 0.1586545291759901, 0.145967170125907, 0.15259528935333022, 0.1875638970197333, 0.14362130029166642, 0.13897390706314183, 0.12746588657764935, 0.18737786868314188, 0.13019957704667218]"
