,r2
6179,"[0.03267017385323179, 0.03159740690412072, 0.03101075628711325, 0.0330280917225696, 0.033354430237763744]"
6180,"[0.032219956913592585, 0.030453183077488344, 0.02997451751387159, 0.03378531037884602, 0.03496618810834062]"
6181,"[0.034625246044123426, 0.031046868527310534, 0.031879851897405054, 0.03128956918816228, 0.032778055177472454]"
6182,"[0.030185111146912136, 0.030671498554907584, 0.034079317215871874, 0.03477963846540577, 0.03166684276114673]"
6183,"[0.03208824153527223, 0.0306235725352606, 0.03138753247395554, 0.03400195769164627, 0.03368289135842728]"
6184,"[0.030121902552813107, 0.03528112083596535, 0.029826210777470386, 0.03515895439755201, 0.031323965677151455]"
6185,"[0.033188940451718496, 0.031585248567549185, 0.03245662538518612, 0.030429348625699126, 0.03397723680879661]"
6186,"[0.03065723023519018, 0.03313582888945643, 0.03535126013098766, 0.03169323852214856, 0.030781646426017217]"
6187,"[0.029778016324671364, 0.03401148636580853, 0.033659030176026006, 0.03289325241120988, 0.0313572863744046]"
6188,"[0.03297608136554442, 0.03560570408808306, 0.030695900681786292, 0.03086575421413007, 0.031622617497716776]"
6189,"[0.030043285401890607, 0.03361922213376789, 0.032854390140593215, 0.031382263181978565, 0.03370994935891991]"
6190,"[0.031918753383313514, 0.03757131018928361, 0.03173475142009874, 0.030694444241674668, 0.029482853655680485]"
6191,"[0.0344603988394262, 0.034016146009661186, 0.03149591805368723, 0.02821727479127334, 0.033257439157352686]"
6192,"[0.03154896053554612, 0.031422286615451656, 0.03306967902121738, 0.03485963276913184, 0.03091549877307409]"
6193,"[0.033249998679935056, 0.03328461500843283, 0.028943244349844854, 0.03277007169393109, 0.033122808229558376]"
6194,"[0.03329271032293446, 0.03456896238157936, 0.030265975606755702, 0.03034583918029088, 0.033089622768004645]"
6195,"[0.03436518078816053, 0.03245885071273913, 0.03152692663268819, 0.03249486688765835, 0.030746400606214808]"
6196,"[0.030257472635378146, 0.030703906006067094, 0.034277623720399886, 0.03229964473287972, 0.03396085798293336]"
6197,"[0.032242903983475846, 0.029676988627185152, 0.03272562626241993, 0.03155290722548976, 0.03548927727168294]"
6198,"[0.028701641987856852, 0.030941121164573704, 0.032148476109815194, 0.03484497883100146, 0.034662502957135244]"
6199,"[0.033900913920840825, 0.030560477333435032, 0.032798440049704225, 0.031320131547955876, 0.033051221299157274]"
6200,"[0.03350720891543835, 0.031152652579930273, 0.03113393176683943, 0.03561874674155496, 0.030209483774177204]"
6201,"[0.03355913627189011, 0.03055288108209464, 0.03274153934109725, 0.031735374331679944, 0.03296213470196452]"
6202,"[0.03469957307855842, 0.033372309901915975, 0.029878755132703216, 0.03283478684670682, 0.030859749267487913]"
6203,"[0.03504931488742424, 0.03331013741335487, 0.02689616517728477, 0.033606528333588126, 0.03255653997056951]"
6204,"[0.0312881990334507, 0.03317609759522078, 0.03253672694150378, 0.034864426005891236, 0.0296967214160041]"
6205,"[0.03388789263985259, 0.029769590421823255, 0.03322014428421227, 0.03193809153279392, 0.03284794882983977]"
6206,"[0.034224391572857504, 0.03368089851682854, 0.03121859341317723, 0.02954609728860791, 0.032858718891799144]"
6207,"[0.0329769541387378, 0.03227815356576891, 0.03044038298055851, 0.033510508438438946, 0.032482975584678164]"
6208,"[0.032252027468110955, 0.036356770132125904, 0.030711245293283618, 0.030626543781648752, 0.031571761881859395]"
6209,"[0.030970726533744553, 0.02965795156389306, 0.03494830581078878, 0.03353996496959222, 0.03227688059878031]"
6210,"[0.0351238589387447, 0.031102243645379613, 0.03367540697105609, 0.028789583915079797, 0.032824435069934266]"
6211,"[0.03398048358387884, 0.033229695059567965, 0.03202016371961891, 0.030250458647833933, 0.03220565259823205]"
6212,"[0.032502439868420496, 0.03392734227000438, 0.03120108546929512, 0.031451973252018206, 0.03248995708034863]"
6213,"[0.033701567662298926, 0.030642964542358486, 0.032777017789826, 0.033247455453400465, 0.031153666210430475]"
6214,"[0.032297605213194025, 0.03210835874142881, 0.03251409487239609, 0.034984070800672895, 0.029788358506389168]"
6215,"[0.03306998843926234, 0.035269513560435284, 0.032331546302798775, 0.03107321403125407, 0.029748801560678273]"
6216,"[0.03457313503680692, 0.027808677938617632, 0.03532268156026308, 0.030201639522150492, 0.03362114312486997]"
6217,"[0.033157404258917444, 0.03425475973489067, 0.029705869243891403, 0.030260487957664006, 0.03410093212960963]"
6218,"[0.03148124021348708, 0.031168253541580926, 0.03472368366675016, 0.03270050686567605, 0.0314874923530476]"
6219,"[0.03107563055510809, 0.03384274635036544, 0.030838260364684622, 0.03483771163595584, 0.03097187170382576]"
6220,"[0.032559175341001834, 0.03265274273170671, 0.030800368683441826, 0.03401522334379925, 0.03166543918071518]"
6221,"[0.03232600463968904, 0.0340484069037702, 0.030804790552561356, 0.031236278934872796, 0.033164271934680634]"
6222,"[0.032240764347562956, 0.032344126435218445, 0.03337666118316496, 0.030483328777777152, 0.03327600807314235]"
6223,"[0.033773333565515484, 0.02877979790386398, 0.032164296889165556, 0.03194215418800672, 0.03493302807330345]"
6224,"[0.03167347182566993, 0.029212954764559762, 0.029199867254382728, 0.03507691838978666, 0.036219851964196415]"
6225,"[0.03328587210794376, 0.033029164976217995, 0.030672285787837872, 0.03230345542785784, 0.03243699668172406]"
6226,"[0.03769416152981553, 0.033971756623336846, 0.03111528636160732, 0.02884367994467152, 0.029879686151370377]"
6227,"[0.02967630931673937, 0.03261161686470915, 0.037019068506844, 0.0292588410544794, 0.03271281394296155]"
6228,"[0.03615082689748461, 0.031361874773038645, 0.032842745460242795, 0.033680384836434984, 0.027314397505283528]"
6229,"[0.030985285471884727, 0.03334176188634963, 0.030833496732948884, 0.0333328862180321, 0.033097149833174466]"
6230,"[0.033719462625924734, 0.03166170070108176, 0.03404048574514007, 0.03280557925941652, 0.029391694170084803]"
6231,"[0.032757619626050394, 0.03067978977118313, 0.029325651680324638, 0.031206597679666048, 0.03770617026264522]"
6232,"[0.03484227616133995, 0.0329627794654298, 0.03292591898220554, 0.027425496814500017, 0.03324730907303175]"
6233,"[0.03231469283064603, 0.03506171926388757, 0.0314994424138636, 0.032950871422177674, 0.029768315009636948]"
6234,"[0.027952256277617327, 0.033564584749070314, 0.03206378565674661, 0.03471131323947274, 0.033448486930079735]"
6235,"[0.032612324817796856, 0.03114465154629631, 0.028759116153031394, 0.03456229223721874, 0.03438296919567452]"
6236,"[0.030678298927856673, 0.03626568666695695, 0.03186141535817122, 0.03178292865990073, 0.03086584827843608]"
6237,"[0.03293418179057683, 0.03174996706553823, 0.029353044169808884, 0.03259832401263296, 0.034950299077063596]"
6238,"[0.03245118311468542, 0.034396353627190734, 0.032188706675236434, 0.03015732758677714, 0.03246646568707279]"
6239,"[0.02911813486210013, 0.0316390449272681, 0.0346355867332222, 0.03351416571413024, 0.03273201290562988]"
6240,"[0.03153271730991014, 0.03375195215247828, 0.03316484278960774, 0.033230319263648944, 0.02996413192812808]"
6241,"[0.032810366914998945, 0.036560240297640156, 0.031919361269064694, 0.030626392694685145, 0.029615947543782273]"
6242,"[0.02833216433470498, 0.031682934089342085, 0.03494062301802936, 0.034403380041252984, 0.032179850160803936]"
6243,"[0.036294328208610005, 0.029648294650841844, 0.03238592927823669, 0.033207094922023894, 0.0300075027077793]"
6244,"[0.033637885874927664, 0.028219648058143032, 0.03611909639374655, 0.03126482925443674, 0.032250447076091926]"
6245,"[0.031857544052002806, 0.03307090013930902, 0.03206630182951642, 0.03475068373331658, 0.02990823325418157]"
6246,"[0.030872591054211584, 0.036824101878171644, 0.02966547566479827, 0.03216430472151888, 0.032060058828147664]"
6247,"[0.03471050093303796, 0.02978767279012673, 0.033885072056924925, 0.033412011310924083, 0.029845123622588288]"
6248,"[0.029698439808902855, 0.03491940234621271, 0.031652846178093386, 0.03457517099403351, 0.030674615919862314]"
6249,"[0.03406606283507174, 0.03379915144815293, 0.029760114755935874, 0.030027609786575704, 0.03399013739799783]"
6250,"[0.03471691536757315, 0.031427104229601266, 0.029071494361820216, 0.0332033495351477, 0.033144090137249727]"
6251,"[0.03279371692252564, 0.03033601172761813, 0.03425525874511104, 0.032320974984579975, 0.03149340259024813]"
6252,"[0.03249734118585057, 0.03412422161464357, 0.029537714594246034, 0.030840715791915274, 0.03447496762949098]"
6253,"[0.03234608891099411, 0.029589974158830357, 0.032937887883016215, 0.03399588321076907, 0.0327428389249812]"
6254,"[0.033641244209123955, 0.030039130016349724, 0.03402657030857825, 0.032114041908692825, 0.03186829315380768]"
6255,"[0.0296684382127409, 0.03102300522638013, 0.031812564704394086, 0.03471844665292223, 0.034532295470063756]"
6256,"[0.029549868218097686, 0.0320942015326694, 0.03347101115364248, 0.033296612555199556, 0.033238696168077286]"
6257,"[0.03102498687954436, 0.032047254444255824, 0.0331427957019661, 0.0290803805266866, 0.03617615347272962]"
6258,"[0.03544578833012635, 0.0310653059821705, 0.030195542424767075, 0.03163004566046834, 0.03320830430574129]"
6259,"[0.032546234193662316, 0.03008335038291332, 0.03202354427324705, 0.03306672369416552, 0.033940594764109044]"
6260,"[0.03388478618278068, 0.034491199018002905, 0.02827311713188807, 0.03262239809607881, 0.03231696105918758]"
6261,"[0.031094508698210177, 0.03516618978237329, 0.03223973066676655, 0.03181146536621049, 0.03131653880904306]"
6262,"[0.02838597967171541, 0.03499173439957104, 0.02829278741276875, 0.0341359685416609, 0.03573637261591389]"
6263,"[0.03465514324212593, 0.032082455544858, 0.03272416227524466, 0.027842550488585083, 0.033930021133619204]"
6264,"[0.03225451636644816, 0.031449871444662714, 0.030534266498298046, 0.03409945071252307, 0.033367836347913515]"
6265,"[0.031828554902176176, 0.032115433042243735, 0.03391979740935103, 0.029998416533367656, 0.03352400264964539]"
6266,"[0.030105624392443908, 0.03303709908211816, 0.03134233952179688, 0.03282963322250376, 0.03439826315864691]"
6267,"[0.03250774095437603, 0.030142120981990428, 0.03579706508422276, 0.03098570445323201, 0.032057938429648436]"
6268,"[0.03017363550148633, 0.03175551423250722, 0.03540599498843355, 0.030149433802696635, 0.033861224812128055]"
6269,"[0.030826452431301554, 0.03193207178884183, 0.03233058660036969, 0.033164946105685766, 0.03336739930160637]"
6270,"[0.034434443087875466, 0.03052686077856881, 0.030084028070149427, 0.03377404855742416, 0.032805190501688286]"
6271,"[0.03385931597873659, 0.032651110447713405, 0.031478063029293235, 0.03093819730739933, 0.03268704791221455]"
6272,"[0.030209363183524518, 0.03337181258855959, 0.032205773060692056, 0.030714307284964715, 0.03517917083996147]"
6273,"[0.03349517555448067, 0.03569411021283653, 0.033336048529460816, 0.028674180468465482, 0.030379364246380658]"
6274,"[0.03398565791723107, 0.03211945797612492, 0.029471947368957307, 0.032980624756646204, 0.03312196706211068]"
6275,"[0.03181509083437428, 0.030509277070717933, 0.029457180624843704, 0.036080452514773986, 0.03345215025116133]"
6276,"[0.03549089746457035, 0.029656623313416453, 0.032941021378364965, 0.034010503778072354, 0.029487063854759854]"
6277,"[0.03631443046482208, 0.030113585064604376, 0.03141510585129481, 0.029302685526406025, 0.034196551252977714]"
6278,"[0.037696679225034724, 0.03283349300762006, 0.030379474534471096, 0.027366857962825786, 0.03331232759653191]"
6279,"[0.03245015438667054, 0.030152304785424855, 0.03338858616850415, 0.031439113674741725, 0.03429525359974195]"
6280,"[0.03214661127487095, 0.03223289041732491, 0.029866212564880867, 0.03264641367577359, 0.03485690402009445]"
6281,"[0.03584542901066834, 0.03114057308639606, 0.03428215438351845, 0.030234154593658635, 0.03011220384949742]"
6282,"[0.033432901373666724, 0.031012324432280414, 0.03174142387339329, 0.03365474748981789, 0.03165217664994957]"
6283,"[0.03219218570168447, 0.03378130179705385, 0.03481589660828188, 0.03004197524938046, 0.030821572163285182]"
6284,"[0.03290112089763331, 0.030900495364802882, 0.03196660076855218, 0.033762789930793624, 0.032127979797150985]"
6285,"[0.0317648320944901, 0.03278493037834529, 0.034592623598504235, 0.02996664055264009, 0.032373651527054625]"
6286,"[0.03241139278158889, 0.03377666792809597, 0.031187331781191707, 0.03409511846271296, 0.03017009315087027]"
6287,"[0.03354710881694145, 0.02916745913822727, 0.03205970728281471, 0.0332921870424332, 0.033404113557652715]"
6288,"[0.03584605456355261, 0.03167254295430122, 0.030177887427533023, 0.0322890367155203, 0.031696301189642284]"
6289,"[0.03417724461169669, 0.02855546058207925, 0.03346117889948508, 0.03370024377121017, 0.03161492444230507]"
6290,"[0.0326723730992835, 0.03263133079331115, 0.03308180901208846, 0.03278528484896481, 0.030454799226443563]"
6291,"[0.034581556095165666, 0.028901460383432664, 0.03298381713109921, 0.03334451173327635, 0.03184805661768708]"
6292,"[0.034308506909491054, 0.032204183703798295, 0.030327514334574257, 0.03147357302509357, 0.03333260239458391]"
6293,"[0.03353985347156718, 0.032953932885119386, 0.03136084217149049, 0.030594696828071477, 0.033008558897264506]"
6294,"[0.03417091761818414, 0.03472593620766229, 0.033885280803233275, 0.03076922875770771, 0.027804170656883676]"
6295,"[0.03309282905760258, 0.03189130772301263, 0.031102505287669113, 0.03295192806765779, 0.032676033438690744]"
6296,"[0.029916697028909423, 0.0344350665957639, 0.03597708797376564, 0.0334695930582547, 0.02764058491645227]"
6297,"[0.029949390709649082, 0.030518861367252792, 0.03480126823433616, 0.03480280440715289, 0.031123857078377393]"
6298,"[0.030255637235510946, 0.03524522221517834, 0.030700710088862992, 0.03446530670025871, 0.031082269168648313]"
6299,"[0.03277916969639616, 0.030141926206074032, 0.031106700612238414, 0.037233258752690124, 0.030312388151692793]"
6300,"[0.03346595792362017, 0.03184714249327636, 0.02777412218819475, 0.034704560962338205, 0.03371183079710138]"
6301,"[0.03341993683435307, 0.03276168841309368, 0.030059899297823045, 0.032993071205256075, 0.03244928215196674]"
6302,"[0.03272140584772354, 0.03124350261080522, 0.03489523572001396, 0.031069143843084568, 0.031407451130579966]"
6303,"[0.03412140436958433, 0.031037516665433973, 0.03123073480284211, 0.03367591320131713, 0.031565822543417554]"
6304,"[0.03157918155755701, 0.03364600178751764, 0.03371476799726425, 0.03206378495993978, 0.03057158920610692]"
6305,"[0.033851992974476164, 0.03352600722291421, 0.029823917314623527, 0.032201089662693194, 0.03225252535248557]"
6306,"[0.03367928163025513, 0.029122211353651006, 0.033630836377627316, 0.033122773063647415, 0.031961241579107624]"
6307,"[0.03223161492191051, 0.032200193948604405, 0.0313914153421585, 0.03279281814639934, 0.033094060571984274]"
6308,"[0.03194479798494687, 0.030148583215850344, 0.03505995128687678, 0.032392206734374374, 0.03202344065287921]"
6309,"[0.031935698141906, 0.028255531864230687, 0.03397049727888579, 0.03143951550864044, 0.0357589123523262]"
6310,"[0.03308818250135326, 0.03480394594759817, 0.028741313010244407, 0.033097639704346205, 0.03189588937353416]"
6311,"[0.03286358007737489, 0.03550395087847924, 0.027254895552668024, 0.03245110084594249, 0.03328400970929346]"
6312,"[0.03429544327415679, 0.029262882580504912, 0.03213940526021786, 0.03193606863191234, 0.03405853851656304]"
6313,"[0.030869053010600833, 0.03369307342918659, 0.0309068087506833, 0.032726096062784205, 0.0333938365438361]"
6314,"[0.03411422160339295, 0.03268404296719707, 0.02931155260165086, 0.03159138256076344, 0.03400151862787648]"
6315,"[0.030477871170182524, 0.02998851322128293, 0.0313662456462479, 0.033779285785620616, 0.03574087623422084]"
6316,"[0.03165864147484254, 0.03218386689600461, 0.03358457075013577, 0.033177143414218846, 0.030925717930333163]"
6317,"[0.03312361218892734, 0.036382325920581327, 0.03240202222115274, 0.028920871114129, 0.030714361302001114]"
6318,"[0.03166499927676969, 0.033405312288406375, 0.030993873879788136, 0.033086693787459986, 0.03246040672601902]"
6319,"[0.03273191046382673, 0.032875117088708494, 0.0325380797793986, 0.03052825104152812, 0.03307032029855694]"
6320,"[0.027350849164618274, 0.03592023003680456, 0.032087211332379684, 0.031099485262627735, 0.03516882848045377]"
6321,"[0.032008519299993154, 0.03592815698136431, 0.032403558958947754, 0.03134079343872098, 0.02969805987575891]"
6322,"[0.03443362778773895, 0.03443832973767824, 0.032843079240781115, 0.028047459691122323, 0.03172583724316003]"
6323,"[0.031233598935263673, 0.03041954937618585, 0.030708317710049005, 0.03209251246251721, 0.03708950509258746]"
6324,"[0.03017031575821516, 0.03330255707067009, 0.033485424732898506, 0.03039067041824628, 0.03422141514732635]"
6325,"[0.03212882176551046, 0.030601410365226234, 0.029678099114862078, 0.03525072901813742, 0.034026999310169725]"
6326,"[0.03281794772263413, 0.03237521205935101, 0.03216629765337531, 0.03020083317652078, 0.03407963983652351]"
6327,"[0.03088953378158532, 0.03015130976420799, 0.03375273318430272, 0.03285423993912373, 0.03401417929339401]"
6328,"[0.03691018367555565, 0.030603819322100767, 0.03207362467712471, 0.03041657608391468, 0.031420501934568135]"
6329,"[0.033820724063647556, 0.029851747013042718, 0.031239020387627825, 0.036040911139652354, 0.0305787252951103]"
6330,"[0.03167123170592745, 0.03304170562068731, 0.032327218890963905, 0.0338084333578228, 0.030826541789822914]"
6331,"[0.03468823756506256, 0.031043091758870545, 0.032333142912956636, 0.03193719847724974, 0.0317138905269132]"
6332,"[0.03361423958558918, 0.031261420920683514, 0.03356534404692779, 0.03387702086104849, 0.02927076304006182]"
6333,"[0.03160825793009203, 0.03431449344371962, 0.031846509250938904, 0.03044235352557001, 0.03358105913571119]"
6334,"[0.030662596884074023, 0.03191543691844656, 0.03312757516514486, 0.03255847626089159, 0.03336018260685347]"
6335,"[0.030254649855230076, 0.033992858514144686, 0.03375744196366737, 0.032034826065570954, 0.03153705236443527]"
6336,"[0.031530524754363354, 0.033146898120775536, 0.032018835212731744, 0.03186047712814155, 0.03307358494250523]"
6337,"[0.033992991027878006, 0.028372716492534478, 0.03208281392225032, 0.03320527320625988, 0.033903823348289674]"
6338,"[0.031414613494625265, 0.03374435370794793, 0.035485382245078245, 0.02915321033407603, 0.031752209583819524]"
6339,"[0.03382795604960165, 0.03227020094467559, 0.03392726372635346, 0.026867383593586758, 0.034497755071622116]"
6340,"[0.03216233990156292, 0.029270521688016915, 0.03436106380464743, 0.03085609387061372, 0.03502974849687113]"
6341,"[0.03304661921281837, 0.03269526355264618, 0.02966563562900626, 0.03316730891910846, 0.03289832808025772]"
6342,"[0.029863008263512625, 0.03304365652023178, 0.033721490560656986, 0.03292876975518477, 0.032096925812959975]"
6343,"[0.03206305492248662, 0.034174938457785076, 0.033227162891098616, 0.03151053325620912, 0.030788261508533754]"
6344,"[0.032415186164584386, 0.0313193889266008, 0.033472508267381684, 0.029697789462907243, 0.034690298132993735]"
6345,"[0.03477162384829402, 0.03019927704393499, 0.03261968710317242, 0.030259335683457067, 0.03385149894163886]"
6346,"[0.03234074181355251, 0.032837375122090284, 0.03323924942617906, 0.03280312074805736, 0.03029712366867543]"
6347,"[0.03245334811024814, 0.03331076524084586, 0.032427313354573606, 0.03126034169163072, 0.03219307579661468]"
6348,"[0.036437543515904225, 0.031034512919407398, 0.030757197350295695, 0.02831465170210712, 0.035078187570062425]"
6349,"[0.03448087995892646, 0.03309683246718054, 0.03239067316266209, 0.029714564647345232, 0.032029876773587485]"
6350,"[0.033054189619975416, 0.02966982179993516, 0.03459733791616326, 0.031163243132993013, 0.033248829546476344]"
6351,"[0.02874187453772259, 0.0335244329884512, 0.03139130118480127, 0.033174714302559916, 0.03488939695794835]"
6352,"[0.031190053308265964, 0.03262124558054891, 0.03045955173480841, 0.03287610995352064, 0.03436108500088386]"
6353,"[0.02875574729786856, 0.03225917851629645, 0.03253549237786746, 0.03204315229587995, 0.0357937842651751]"
6354,"[0.03344101694770263, 0.030338921199471458, 0.03423180755914679, 0.031296309609198714, 0.03240344190140454]"
6355,"[0.03291069414592862, 0.033662316015676375, 0.02903659238330336, 0.03370683648089168, 0.032495184298529045]"
6356,"[0.02869554179449363, 0.034629623832080125, 0.03478546661110593, 0.03318508046467061, 0.030113422271251467]"
6357,"[0.030880987871259258, 0.03472595255833899, 0.031426896623494405, 0.033310031691737074, 0.03114840122955176]"
6358,"[0.03195866389534119, 0.03341947103863263, 0.03359668742916688, 0.030941188562727096, 0.031753947782749314]"
6359,"[0.03084122615483509, 0.032175550068023084, 0.03159246102840185, 0.03350247059430467, 0.03355954274944162]"
6360,"[0.03425144635470301, 0.03681248837791229, 0.0315727513154791, 0.02897670240172623, 0.029881334477923405]"
6361,"[0.03234273932786136, 0.03010818395266368, 0.031072795130573594, 0.033830640146078395, 0.03413918090575874]"
6362,"[0.03357794818134163, 0.0320422403322278, 0.02994950235485383, 0.0331756364756034, 0.03276161229194097]"
6363,"[0.031342358636720746, 0.033081187613832386, 0.031269890423269664, 0.030030185190986658, 0.03566535553169048]"
6364,"[0.03317372533392382, 0.031766006593781704, 0.03413258962404697, 0.030904346737798294, 0.03181431871978191]"
6365,"[0.032680187975548836, 0.03403487632696034, 0.029043768839582373, 0.03460055913818527, 0.031159423554526056]"
6366,"[0.03231990127882778, 0.035308714233059146, 0.031880818093276586, 0.034918817976677174, 0.02684003759341258]"
6367,"[0.033540412840563194, 0.031914978935481675, 0.032973957214596616, 0.03342528056099625, 0.029780462105978844]"
6368,"[0.03434364004281232, 0.029982254247793327, 0.029135116357467572, 0.03553054937188638, 0.032544525554278225]"
6369,"[0.03237848387606279, 0.029611384293796283, 0.03395302298401892, 0.03358821881668628, 0.03197903408786407]"
6370,"[0.0325430486102577, 0.03089443805119474, 0.0337021802594043, 0.02882576630966205, 0.035454881223272894]"
6371,"[0.03494343654121801, 0.02976928992438377, 0.03325573049040231, 0.032644071249056994, 0.0310334548336747]"
6372,"[0.03298164590506747, 0.030396182572109187, 0.037119518660562956, 0.03144916120412111, 0.029661395401464064]"
6373,"[0.03634575194900891, 0.030321385880956342, 0.03313120236624589, 0.032013479875450446, 0.029638466937178642]"
6374,"[0.033187040851814675, 0.03282687006041318, 0.0333815664628041, 0.03281203989537329, 0.029383117609700804]"
6375,"[0.031303466468011854, 0.03321636478416912, 0.03190825836588407, 0.0318581557548121, 0.033310086123055416]"
6376,"[0.03272346863225395, 0.02918407288823699, 0.03395248432848996, 0.03238429209858518, 0.03331204584225511]"
6377,"[0.03093169442948951, 0.03277588123942643, 0.030418036348999644, 0.035768158500754876, 0.03163189523511334]"
6378,"[0.028379588928748478, 0.03488010899147276, 0.033756765071113026, 0.028506800389715536, 0.03613021464961341]"
6379,"[0.031067783912190228, 0.03169637183968521, 0.0295580198945683, 0.03329954442587679, 0.035821671648638254]"
6380,"[0.03174338908340535, 0.03144303902368739, 0.03186627977249212, 0.03430733711736145, 0.03212401683443322]"
6381,"[0.03205659759694557, 0.03364449344290288, 0.03329394188400492, 0.030469413338544138, 0.0323215853197949]"
6382,"[0.03291082898443032, 0.03258285940045169, 0.031532516217176454, 0.03142760457481775, 0.03317334440988917]"
6383,"[0.03397466396315152, 0.02925375618512316, 0.030972765425672732, 0.03519358718201315, 0.03230593713225205]"
6384,"[0.033209980572508235, 0.03350890478839541, 0.02897617971994637, 0.031502899062077816, 0.03425672395079671]"
6385,"[0.033717562632751386, 0.033995384132228024, 0.0316031470853565, 0.02791136018610918, 0.034254140942434064]"
6386,"[0.032041627498422764, 0.03286757743451851, 0.03380235825553868, 0.031238580769797464, 0.03169082908021725]"
6387,"[0.030698702724724747, 0.0318879698640816, 0.03369157387008459, 0.033029199709787016, 0.03234650172085474]"
6388,"[0.03081831982865546, 0.03262881836337561, 0.03270227732407083, 0.031905370662155264, 0.03361013685547898]"
6389,"[0.03279363368239141, 0.030431535168764845, 0.03445378302479085, 0.031282003912090905, 0.03252930532011522]"
6390,"[0.033255289707307734, 0.0303160649158013, 0.03119782545873362, 0.031046664267775692, 0.035663731961836476]"
6391,"[0.03160146467724034, 0.03212303229000635, 0.031220894024339696, 0.03129900909734895, 0.035390427340877495]"
6392,"[0.0317173788769598, 0.03405687592219864, 0.03595978142306677, 0.029554782510833544, 0.029975999485027938]"
6393,"[0.03240954362719162, 0.03166640365247997, 0.03081287903857377, 0.03388699424741903, 0.03271690598138155]"
6394,"[0.032782507315059606, 0.03185920835278355, 0.03407151028410993, 0.0324066458166965, 0.03021131425379775]"
6395,"[0.03135222761892564, 0.029734545561152848, 0.036472585215427844, 0.03223262693882356, 0.03177737701500327]"
6396,"[0.03154859412980704, 0.033827365085152716, 0.03235833535256205, 0.03123709017670606, 0.03255188914098117]"
6397,"[0.033383645879356494, 0.030395075884325995, 0.03294421435813355, 0.030842627484726548, 0.034076203589198384]"
6398,"[0.033563140050710594, 0.031405027149700726, 0.03167229918638148, 0.0334882363531076, 0.031531296720945234]"
6399,"[0.030724357481486275, 0.03291827591962848, 0.02987868579930919, 0.03481988102302447, 0.0332022098371727]"
6400,"[0.03392640079746945, 0.03287389318719769, 0.03079959628432194, 0.029594377958648943, 0.034503983129440696]"
6401,"[0.03355363893156704, 0.03486977150152515, 0.03187661194984659, 0.030925001643963168, 0.03051277473312697]"
6402,"[0.03077555690467204, 0.03244327468944053, 0.030848500711082805, 0.03541295912788278, 0.031976279027136956]"
6403,"[0.03253769680132623, 0.03355999909839524, 0.02941526736990796, 0.03484966129432021, 0.03138937897888594]"
6404,"[0.03289652800523257, 0.03337188016351855, 0.03006630859727699, 0.031879881611225125, 0.033405841982954265]"
6405,"[0.031949988729233825, 0.031389646007853766, 0.03645705251396825, 0.031613249903127194, 0.03013987911560534]"
6406,"[0.033549393394773364, 0.03540503450204602, 0.031254557850537545, 0.02981804041811642, 0.03146972314698493]"
6407,"[0.02936301829591803, 0.03496055717380786, 0.03509039693441951, 0.029920956368596152, 0.03221470548064054]"
6408,"[0.03403674714856708, 0.03376501808548349, 0.03416224474548568, 0.03393207344060567, 0.02566335620677751]"
6409,"[0.03339778520692205, 0.034238576785410535, 0.031896293263529274, 0.029012867109742047, 0.03311288413174773]"
6410,"[0.03360028144423699, 0.02922929421507603, 0.028794253294448957, 0.035108907020663827, 0.034723501362492804]"
6411,"[0.03556580041165114, 0.03182744606188159, 0.029547117730383654, 0.03226693676315162, 0.03249093891360377]"
6412,"[0.028322219321736175, 0.03154443919682426, 0.03441403480820049, 0.033886395571212646, 0.033241670385183775]"
6413,"[0.031284953184529396, 0.03193011282602054, 0.03408341956439287, 0.03248828700311612, 0.031882938418232754]"
6414,"[0.031406845103037595, 0.0329037435669548, 0.03241072530597866, 0.032503465654903696, 0.032331299008501735]"
6415,"[0.030857660075278792, 0.0347667204680997, 0.03352666418614836, 0.031161932791900604, 0.03107510933329194]"
6416,"[0.0290678502362115, 0.03493708999197165, 0.0333250785975866, 0.03366052836937916, 0.030433072174111286]"
6417,"[0.030843034853913376, 0.03206948955664757, 0.035137666910082244, 0.029924493941775543, 0.03363380814658512]"
6418,"[0.03389664545709781, 0.029551564322072732, 0.03222517151520887, 0.03297220138758561, 0.033119299430099725]"
6419,"[0.03130977837694937, 0.03317224255823514, 0.03355233136079727, 0.03378128334416153, 0.02975896552870927]"
6420,"[0.03140927139947447, 0.03326094129856416, 0.03263604625384342, 0.030540316424102376, 0.03378311319880867]"
6421,"[0.031649197273962426, 0.029866935941067263, 0.031787380611115634, 0.034683814267025936, 0.033448137684950474]"
6422,"[0.036128696454966414, 0.03401744295781739, 0.031075834801631785, 0.03353192147881834, 0.026761345338106035]"
6423,"[0.032658083881279665, 0.03380050379347588, 0.031189173286125582, 0.03300780743512011, 0.03105760172020633]"
6424,"[0.03233074237996747, 0.034257421515673125, 0.032139128201903566, 0.02999081937856307, 0.03297715668025125]"
6425,"[0.03203966794769575, 0.033656793607644175, 0.032282166617265795, 0.02903780204869333, 0.03444300795339472]"
6426,"[0.0322113337048513, 0.030302821239816424, 0.032493460141943764, 0.03414922938526965, 0.03255030345476173]"
6427,"[0.033432584331466786, 0.03317511750629232, 0.03561744795311694, 0.03067855915945672, 0.028557430371587755]"
6428,"[0.034602668255903524, 0.035105896953933735, 0.03126070748468468, 0.028860974172561726, 0.031709962813523895]"
