,r2
5940,"[0.16117207184938565, 0.08319805685115744, 0.17695888822821015, 0.18316135207430584, 0.1748469595321256, 0.15936423775709763, 0.19457907886141013, 0.13403224137023784, 0.23944384407315722, 0.21866459689848672]"
5941,"[0.14195431984488893, 0.16128370735023967, 0.19491928872892872, 0.2543411206248012, 0.11287857872886342, 0.15072529877364405, 0.1835297365057149, 0.2103559051019912, 0.1565654751179204, 0.14335696744729542]"
5942,"[0.1299523537330447, 0.1512445675643067, 0.21305567935661884, 0.15014492936442836, 0.1669664511378327, 0.09328385036019438, 0.22276356751016346, 0.1865117643855565, 0.19268118491512076, 0.21788083769360067]"
5943,"[0.1635692457060124, 0.15945598679871997, 0.19265788767109382, 0.19385662761287337, 0.17980291210452526, 0.12542361751288778, 0.18304147580346697, 0.16627562591496559, 0.20439054010891788, 0.16904998049791975]"
5944,"[0.19448164823542935, 0.21544152892844648, 0.18217711211560816, 0.16746493887310643, 0.19667871911821366, 0.17065047733490146, 0.2113521147451779, 0.1430314680104714, 0.09621346598377967, 0.14597003053407287]"
5945,"[0.1607986293319661, 0.21091865177804425, 0.1369062402631651, 0.08926789927967049, 0.17535812683713947, 0.12732904960344782, 0.15558426475671316, 0.2268361012343828, 0.1699784386987132, 0.2710565826219178]"
5946,"[0.2052794103800918, 0.1714355621451057, 0.1746764297601051, 0.2482200593811864, 0.2263087078860686, 0.21640401689597166, 0.17169043078437118, 0.0842722943735732, 0.09469234152294104, 0.13294663094757286]"
5947,"[0.15175575241310557, 0.15152771837191048, 0.17439913972240473, 0.2283244024740576, 0.14254177952409997, 0.17530060383484125, 0.21187547031278753, 0.1670194566516895, 0.15642076556276974, 0.17017660956311187]"
5948,"[0.1375751856744516, 0.1826644172595976, 0.20531684379255533, 0.1680437770369756, 0.15033701214136153, 0.15219954950107706, 0.16514082711680822, 0.18390367246628792, 0.1970193581741968, 0.1982032709317295]"
5949,"[0.15060825668378852, 0.21946748530705706, 0.21869261561136943, 0.11131540243262517, 0.13666554145771415, 0.1456020776869852, 0.15828230789362796, 0.2426404568218864, 0.16717828076769614, 0.17211128801115172]"
5950,"[0.08926199249003641, 0.20784392787558847, 0.18976591645169305, 0.1578427043047378, 0.2173142294236282, 0.1573026460474437, 0.23572277917204343, 0.14076169992649779, 0.11421330551142628, 0.22294459917390885]"
5951,"[0.16070688034953295, 0.19010683972230868, 0.14274128870032854, 0.19023795173940927, 0.21060171154413831, 0.11860822857051112, 0.15553139598439836, 0.16381097683687507, 0.19034928528930828, 0.20814858996604135]"
5952,"[0.14092326421133106, 0.19504645730289827, 0.13416763456149483, 0.2424094025114556, 0.14830986647899802, 0.15592717276592427, 0.1666543260812654, 0.14439245285458024, 0.22196005134028796, 0.18424517921626937]"
5953,"[0.20023228640436397, 0.14871185226213401, 0.14930387454676197, 0.15485031138730376, 0.18403106603641883, 0.14745939190569735, 0.19680261816159106, 0.15622772989287348, 0.16592238271795734, 0.22429517782922292]"
5954,"[0.19384514839462952, 0.16634446227635225, 0.14940538535302472, 0.19504807988524298, 0.17981953500049042, 0.17573132068852726, 0.17577518444782914, 0.20022898212611762, 0.1614889725059382, 0.12325617091821817]"
5955,"[0.19128233811955186, 0.122026284421617, 0.14729020303206608, 0.12752160563748116, 0.1965540841783553, 0.1620831767470362, 0.16314324179252704, 0.1714561284878764, 0.24721800425775697, 0.21457978121267396]"
5956,"[0.1569159097726326, 0.15162002562796417, 0.2171277939216465, 0.2090515430605634, 0.15209508590869292, 0.20704553742225407, 0.13274418365994245, 0.16900102459224364, 0.14345211986543982, 0.19171709779082768]"
5957,"[0.1729066578665578, 0.17520639906611013, 0.18620097547124892, 0.16250764660683592, 0.1906122529032117, 0.18380823799266366, 0.18491042044646588, 0.15843127687319214, 0.16435875118680754, 0.16199433375501027]"
5958,"[0.1675424243419389, 0.20677416733409693, 0.17273285177418884, 0.19367377690854504, 0.11123664023082713, 0.18170422901008498, 0.19424118306331817, 0.16626099065324418, 0.21767435179843586, 0.11894084953592432]"
5959,"[0.15623471606464623, 0.17817503046016436, 0.20651201426991084, 0.09193658757589107, 0.15058746773467502, 0.13857461927252224, 0.19736938556151828, 0.2213578967567421, 0.1883402659124508, 0.19679240180758573]"
5960,"[0.1260981759848715, 0.18867929346559897, 0.2191204657627227, 0.1701919197018834, 0.09639575888622687, 0.20956871803612298, 0.13029808467049264, 0.17870597638471775, 0.20247951044642687, 0.21016765885494804]"
5961,"[0.12720320928334516, 0.13284283842799016, 0.22069745099021665, 0.24733382828556472, 0.13786677873388986, 0.14489515488854732, 0.20532568824109332, 0.17183323077625867, 0.1481492335760226, 0.18792846178157174]"
5962,"[0.1795917252819098, 0.16488831412687543, 0.11642902459071847, 0.18502706285556914, 0.18143043728456665, 0.13465893868696543, 0.19680555257671528, 0.14011827159825518, 0.21569419517865518, 0.22016792069708246]"
5963,"[0.16231357839060034, 0.18638289959509802, 0.1989583750145324, 0.14761849448947617, 0.21993510982059616, 0.1443262095670721, 0.17288218540008593, 0.23803231664822588, 0.14338036012201572, 0.13035670935706223]"
5964,"[0.16313051812535473, 0.20213950031638706, 0.18678390084839347, 0.16310769081774323, 0.16430345198985974, 0.09519283495979702, 0.15144262842915923, 0.15014059076174402, 0.20848453410259937, 0.2514479415914408]"
5965,"[0.22602535633260312, 0.21458029592004757, 0.15544144276718885, 0.15420992399367095, 0.20154113787471328, 0.14311165181346164, 0.17012133535480023, 0.2259341255309778, 0.1266163255001661, 0.11805809654312749]"
5966,"[0.21158896800181126, 0.09043593241463599, 0.2154151709278591, 0.20674996004817414, 0.17234041951694523, 0.1695586668231419, 0.19581452326142934, 0.132718211025601, 0.190047835500883, 0.1322038591136907]"
5967,"[0.14736426413344095, 0.17593590234848966, 0.16794217036863135, 0.22228278260304613, 0.13469653832475514, 0.1710483719084286, 0.23555503587258153, 0.19211239184705298, 0.09288293188693442, 0.18888285471945976]"
5968,"[0.19515142323477241, 0.15953634007180273, 0.19526711789386642, 0.15582402549317842, 0.22785742481197135, 0.1885117181169852, 0.06559151429438748, 0.16456220583462766, 0.21860895061639296, 0.17239066856207563]"
5969,"[0.19121702686499675, 0.14586085087845724, 0.20906817150189783, 0.1383040989585178, 0.17697827761583185, 0.1184560577696776, 0.16887838196748528, 0.2432149478146548, 0.16620483992339208, 0.16638477740328483]"
5970,"[0.17945175439380912, 0.12898183798041818, 0.16335557536241163, 0.20955955335180243, 0.18258389692079469, 0.1936368735977999, 0.1897940911228947, 0.14216499195541388, 0.18075204073380025, 0.17676143127752286]"
5971,"[0.10243666976744947, 0.22667982418708044, 0.18055400744427808, 0.1662107066262889, 0.1405661722524817, 0.20087126151362145, 0.08279261359707335, 0.2238317817777865, 0.24312537992170025, 0.16505127322773472]"
5972,"[0.19528892619639993, 0.09640885052510884, 0.20202324328051224, 0.18708625320469863, 0.18337472601488392, 0.16863746148632186, 0.14854235773271873, 0.24381229470219024, 0.16342417389457076, 0.14249657816991634]"
5973,"[0.1887907529802435, 0.15958044674144323, 0.1628956204168832, 0.15150178274456694, 0.13581048109879856, 0.2427223662519905, 0.2153868641475396, 0.1450258067527087, 0.1814507680960712, 0.14785310039869293]"
5974,"[0.18846602161281245, 0.14038687340759393, 0.11988734785235233, 0.15533034359643283, 0.21027297829089497, 0.19253362241896, 0.1839300426847995, 0.16454895325610497, 0.13551159311444572, 0.2252498791630987]"
5975,"[0.17254091989146148, 0.18331694943090415, 0.2633796031434029, 0.18331235712568172, 0.1331526168322178, 0.17096926381768018, 0.09940061648472964, 0.1343277938537324, 0.1832838065141763, 0.19853862194080785]"
5976,"[0.2025662050560172, 0.16708814094993818, 0.1865221209082758, 0.1520917626038476, 0.1589185819640404, 0.2030632824596902, 0.1864922414678949, 0.14297880385575912, 0.18982023303537032, 0.1381117321016957]"
5977,"[0.19295200685524094, 0.20033455040084436, 0.14146397940223965, 0.11820060944610922, 0.20320429366270354, 0.1496988385817578, 0.17195622393013144, 0.18479124544057002, 0.1456585199318292, 0.21701042133436688]"
5978,"[0.175610875058682, 0.20348111440866923, 0.12036695449125512, 0.13701473175245482, 0.09993501281766559, 0.15532346740081648, 0.2610470522969047, 0.20313704148694933, 0.17265999003437293, 0.21398449876850345]"
5979,"[0.10539289883510994, 0.1728593599083028, 0.228333784542323, 0.16179867724022712, 0.17019644803117606, 0.14437031757358987, 0.1697289166630429, 0.20650322846085556, 0.1460085914813425, 0.22666728781199552]"
5980,"[0.16517495313354724, 0.10617583287126986, 0.11424024428704804, 0.14687038162068333, 0.15907946710831278, 0.1839077162394268, 0.24634731535550747, 0.2262181274571955, 0.183464271943511, 0.18679829512467827]"
5981,"[0.2075672021544116, 0.18000721731534508, 0.12968617269686367, 0.1644135080128678, 0.1898483130961287, 0.1755257029124585, 0.19511646286474027, 0.1756051280708778, 0.12175881279663081, 0.18418394249642267]"
5982,"[0.14340775047558074, 0.19608426123070766, 0.18853102793366283, 0.16988680028465963, 0.1930988608794919, 0.13964465406499993, 0.13598036652776735, 0.1518636984530477, 0.19152225251066402, 0.22746441539501738]"
5983,"[0.15634225484601294, 0.06233938518731852, 0.17011122652344401, 0.20077898091200663, 0.1804204064223538, 0.23351338638890717, 0.197712709766936, 0.22198078462699533, 0.15238871445117919, 0.147170618093045]"
5984,"[0.19241542432755332, 0.18678559679946694, 0.2250797344609171, 0.15848806368433355, 0.15912460855575916, 0.13467360517215887, 0.20029636115783045, 0.20021142364174638, 0.13725073153985523, 0.11683922813071324]"
5985,"[0.15684700318822176, 0.13344378992092243, 0.23634386455490586, 0.178513056597136, 0.16354503266296005, 0.19813900262479056, 0.16166315923150354, 0.16653015998025278, 0.19607108928224615, 0.14848789584810296]"
5986,"[0.13644934717434876, 0.16137424028250447, 0.13739881440443624, 0.2307535041746802, 0.17760611872132315, 0.19892711356044357, 0.14094379669802737, 0.1726927018276404, 0.1759831128269641, 0.19826784164747402]"
5987,"[0.16242236197544058, 0.16473350072158366, 0.12128884671063356, 0.18194940274178661, 0.18497577031351875, 0.18075806419530804, 0.16791115851459937, 0.20243677881832456, 0.21797759795803973, 0.1460537184570837]"
5988,"[0.13394433940005612, 0.16642725565507133, 0.13245633908786147, 0.2344228178891089, 0.14381673829222763, 0.12826808074485985, 0.18890818397346365, 0.22846132453831003, 0.17840185271498832, 0.17958382044133536]"
5989,"[0.15723609294955265, 0.20578924603436743, 0.18473291418670768, 0.11307929800968863, 0.20143174536415043, 0.24487590291909533, 0.16056923460015604, 0.15017572739639085, 0.13668977335783306, 0.18284952003686927]"
5990,"[0.18080523714425512, 0.21142579029241593, 0.09332084745438152, 0.19055332948419412, 0.11832316293673284, 0.26891174875685986, 0.19973212965558007, 0.20314906091413254, 0.1238701177790359, 0.13771145010815977]"
5991,"[0.1348438308388984, 0.11304956082109108, 0.13588663523927857, 0.19378848854457253, 0.14929824698758865, 0.20247763150997544, 0.21993926180691992, 0.19828198171298972, 0.19490276870122158, 0.18208824413072466]"
5992,"[0.11080913858637353, 0.14719101593196227, 0.12246476679474971, 0.22005686146975534, 0.16273904964103048, 0.1719783310727635, 0.22153130763901652, 0.23226410176416867, 0.20212900589727534, 0.12592122560879293]"
5993,"[0.22048828858482072, 0.13775656825699045, 0.1764813609120962, 0.20499522290059524, 0.2041549960806075, 0.19345936789030005, 0.15566091187526498, 0.16625870288594924, 0.10559469779842334, 0.16573093021812924]"
5994,"[0.21496006625299668, 0.12572991172199288, 0.21737858917395525, 0.13731364387728562, 0.1403719191259749, 0.2129895730401291, 0.1128632791661327, 0.18429195735778447, 0.20441256981785938, 0.18872096915154601]"
5995,"[0.1537930867135927, 0.20888969509934108, 0.15290095328084297, 0.10491480440262324, 0.15441433219457557, 0.1435396211220903, 0.16176613844445553, 0.18313550252469946, 0.24030863008196268, 0.21986257742237147]"
5996,"[0.23806733072384012, 0.11715368273829052, 0.21042770811719402, 0.16047924113062273, 0.18323560211123757, 0.18860395977290834, 0.16694897950741194, 0.17541830993815577, 0.11440678514408686, 0.15215876867847578]"
5997,"[0.17000941371905187, 0.13357730754298458, 0.17775316551802178, 0.14575101129812906, 0.24607440959640658, 0.15011512911235725, 0.20563066642882066, 0.1716076834435647, 0.17753088320835064, 0.14240460762937002]"
5998,"[0.15566173295760144, 0.1635169152701218, 0.12494217905796368, 0.18623515293722914, 0.17708293458200197, 0.13720307119566721, 0.20289493236515332, 0.18693385140591423, 0.2103981272465123, 0.18419229446565466]"
5999,"[0.1671518929416942, 0.18239251231430198, 0.1629594348287149, 0.1988140497060954, 0.10980423832618769, 0.19711594611171046, 0.2352332831264371, 0.14775040643971393, 0.1638384553436396, 0.15826642605082797]"
6000,"[0.19163942863386352, 0.1705122424500355, 0.16779285706545422, 0.17910750129642583, 0.15914964527709896, 0.12472554371841871, 0.2080916851672826, 0.11165700178891746, 0.25071131927968704, 0.16498652013051773]"
6001,"[0.22825355166351535, 0.2692179312503665, 0.15928423474419884, 0.1649042076022138, 0.19615688585131075, 0.12575517352668042, 0.16417592600591935, 0.1543141454177437, 0.12888737887934698, 0.1290967906279511]"
6002,"[0.23081591482896735, 0.18789433031072167, 0.16306462258597265, 0.21313086750904475, 0.2165989981224491, 0.07872558865496726, 0.10536793662502064, 0.22557916303613523, 0.1444187437710991, 0.16436615559125745]"
6003,"[0.17373595486608095, 0.12317466029152291, 0.1893420539027264, 0.21520878950710287, 0.14841973092903726, 0.22130792441996106, 0.16677859238415305, 0.10958289647462005, 0.16490801208096895, 0.20853562524644598]"
6004,"[0.13063832901718775, 0.20159881220590303, 0.23415335392768277, 0.14750313591629038, 0.14827561740462525, 0.18236602422798287, 0.15112901255597244, 0.10012072831954522, 0.19729593388253897, 0.24126775336790096]"
6005,"[0.22913316634271375, 0.19654798530150397, 0.22122100001920897, 0.11626127482657322, 0.1654049655922898, 0.17567162425732263, 0.2212203099738821, 0.11305053065941284, 0.2150548013165705, 0.058372647757436336]"
6006,"[0.1697150915108151, 0.1545359573787377, 0.19342745072261525, 0.10448545223025585, 0.16121010623115772, 0.21501103546013223, 0.18807103334212838, 0.22734244846374374, 0.17964630114110314, 0.13868744249352627]"
6007,"[0.21211959576604233, 0.13234694970326666, 0.13594020781366578, 0.21732601139968877, 0.18320718456466656, 0.16691790711150645, 0.23201536772335363, 0.1454759951475756, 0.13143562914337104, 0.17713838191687004]"
6008,"[0.17838900396284885, 0.16002101376453992, 0.1416097625829048, 0.12734469067814225, 0.23725187487210175, 0.19247688470147006, 0.12880223861433981, 0.23317070405003593, 0.1908798024782985, 0.14953247252223756]"
6009,"[0.14673195964870878, 0.16637314122067504, 0.15968981387450654, 0.15637627363493412, 0.2380968497323379, 0.17714554776717562, 0.1660311181199785, 0.2004501967960799, 0.14420884729754013, 0.1734843300469171]"
6010,"[0.19857663410412496, 0.13964945973195497, 0.20913291187247884, 0.07634253943408231, 0.15150269600104727, 0.13854890573890444, 0.15756991970055167, 0.19011643704309578, 0.21503915738721913, 0.25333520232296114]"
6011,"[0.14813808277144913, 0.24130071332606862, 0.22539969450539799, 0.12979555364545958, 0.16611049282805257, 0.07080386745547795, 0.16371816648200788, 0.22042708282421153, 0.18207450795508628, 0.17006919466183734]"
6012,"[0.12310024611166515, 0.18358796131004207, 0.1475638636292137, 0.1372705280173684, 0.16552279041910334, 0.1958088270109699, 0.1940825861076475, 0.12519434939269047, 0.23558955484314592, 0.2067464965602328]"
6013,"[0.1829667754367822, 0.20320321212671344, 0.13180549189062063, 0.21070630834137094, 0.13726980801106858, 0.1955847222366549, 0.09321525164916467, 0.1476412128012209, 0.20924196091857739, 0.2100251105290748]"
6014,"[0.15748754437078882, 0.14623964412865542, 0.15240879057102896, 0.13143897564561102, 0.1763147956178902, 0.2097663239237727, 0.16321041027389516, 0.2660114304487332, 0.2243562224377852, 0.10589780074966715]"
6015,"[0.13718665443801847, 0.1497985604148253, 0.1281883234382779, 0.19923133505798463, 0.18723030182318323, 0.12217291382765472, 0.23604884730273124, 0.1703355874995609, 0.21005357295146276, 0.176264569619207]"
6016,"[0.17497077015820084, 0.1866041420809832, 0.09345271654604292, 0.20565628827279325, 0.19483435932996218, 0.20138705452653838, 0.22530628383110063, 0.17780607054229358, 0.1417995166272692, 0.12274402179502464]"
6017,"[0.17076959771520717, 0.1600024737304092, 0.19264176651614784, 0.14382223684587292, 0.2057002258887508, 0.21025192271137616, 0.17305259201162648, 0.14820496317354848, 0.16884851167859183, 0.1571883824617636]"
6018,"[0.19385203026076825, 0.14460477517108072, 0.2125124989411441, 0.22423035552060044, 0.18096218411757203, 0.17094358866885284, 0.15064366074342084, 0.10972944120525852, 0.135372146181856, 0.21189223901035303]"
6019,"[0.15569887564620533, 0.2400318543512876, 0.12148396812499651, 0.19399718006662792, 0.12144036386011903, 0.1928588844658452, 0.15992681719328217, 0.15958054844678915, 0.21849688648357202, 0.1736664581748799]"
6020,"[0.200406216566822, 0.1450808818316447, 0.19883320401783477, 0.17748070090751444, 0.08713625996629559, 0.1770845567950453, 0.19409101753708147, 0.19483382474338995, 0.14978369046821371, 0.1982532554967784]"
6021,"[0.10580572622610784, 0.17134645769054002, 0.18550458392379665, 0.14385762046897, 0.1669061091922326, 0.1493208367000064, 0.22438759788639784, 0.2137863577847855, 0.13695002365122455, 0.2224542135205776]"
6022,"[0.201677404055298, 0.1444932717873243, 0.21415816034177837, 0.1810524301536297, 0.2365502258072043, 0.13397431440664176, 0.15403340183754155, 0.12900660312379142, 0.16685823548491996, 0.17651514231836818]"
6023,"[0.23070108893178587, 0.13847418657759947, 0.2034111398351306, 0.1922169074005835, 0.2151861936429572, 0.17888889253660822, 0.11889669356127441, 0.16451411584645548, 0.14848452063823103, 0.14428647102338432]"
6024,"[0.19550528045147453, 0.13669848163046117, 0.16311957769139562, 0.12730171743099783, 0.220286758001344, 0.21049660434991424, 0.15889581822103938, 0.14035428570764552, 0.14637111471775843, 0.2271568385699556]"
6025,"[0.15875254418394313, 0.17538847709164784, 0.17301507671300154, 0.1324709553470328, 0.18036446011840213, 0.16458924017116905, 0.16107417415703285, 0.16544013302815652, 0.18254743898887638, 0.2275834120985183]"
6026,"[0.17604541616329072, 0.2497913143048216, 0.1910070115263326, 0.07529139820224307, 0.1902092647463035, 0.14921015470991095, 0.1906783832983543, 0.21055542765390722, 0.2199330889446247, 0.08251764840137499]"
6027,"[0.19963847801987, 0.22429401575751684, 0.15457234959189892, 0.20370762538884735, 0.2129215486422028, 0.14921963656409765, 0.1248948716263405, 0.11509668263034056, 0.15681509694080575, 0.18511049918300737]"
6028,"[0.19438972145916222, 0.1549319619982118, 0.18618795663807086, 0.1671165355303309, 0.10329050222273195, 0.23853853219172227, 0.18441985730965238, 0.17034508468763176, 0.15441538502153562, 0.17333342200838475]"
6029,"[0.14583703402278214, 0.22598304213630593, 0.16344423045855283, 0.14208942581704276, 0.18528722292028, 0.1601502722478103, 0.19270473450454173, 0.20517563472578948, 0.16650808013339968, 0.15455862764542105]"
6030,"[0.21059290827748334, 0.21476596058216169, 0.15031740250643422, 0.17549035704221794, 0.15209426255119984, 0.22863144094463028, 0.1432282155404877, 0.16138307199633473, 0.1492159427071884, 0.14011249182249153]"
6031,"[0.20169469048363786, 0.11913353967640061, 0.10034340317157409, 0.20831319460476805, 0.12635002435957388, 0.22793912011166695, 0.17703311221694307, 0.24457154589905983, 0.0835225315696726, 0.23184007939316564]"
6032,"[0.2077104639328089, 0.24304418670773253, 0.13677544602219416, 0.1916102675972765, 0.15597074249017417, 0.1428033994380613, 0.16465196656721637, 0.16136043757718288, 0.16606809634075015, 0.1653002446300348]"
6033,"[0.12539358466575434, 0.1867432315177482, 0.15200171735831403, 0.16412915963309904, 0.23030493054644885, 0.11191122456534897, 0.1620304591545051, 0.1854490907202706, 0.16729809196690149, 0.23791267313071984]"
6034,"[0.16566818673204653, 0.2099995452749679, 0.11548017904863339, 0.08745872694088896, 0.2084165354120473, 0.20050892590132796, 0.1693616494304132, 0.20877954470036852, 0.17989325672978784, 0.17071978385863407]"
6035,"[0.15714956338120012, 0.15007206902834913, 0.15430445680335136, 0.18542919159569016, 0.161652805007926, 0.28879731771360384, 0.22378946241886044, 0.11660787802228056, 0.18069540593335587, 0.11504217532796956]"
6036,"[0.19701320929069077, 0.17752249736169035, 0.1801833354429896, 0.17853438777801922, 0.15536249360158827, 0.15346206009016883, 0.14738535785563822, 0.19200001890174512, 0.1730296722722665, 0.1801092765872987]"
6037,"[0.1437502867803152, 0.2020469094711841, 0.20117252355752635, 0.14370308199360216, 0.164204842195666, 0.20925578789701227, 0.14744066589217175, 0.17830922627209878, 0.1239188412808665, 0.20900787172027024]"
6038,"[0.12440980733400286, 0.18815094318318482, 0.1974403735091933, 0.1574575291049286, 0.17415353922683385, 0.16581544120552938, 0.21489409885517752, 0.14658944297471987, 0.13826977885608815, 0.21467136354281702]"
6039,"[0.23363864331961692, 0.11837346296688622, 0.17602916041365058, 0.19958343227992092, 0.19408864567207063, 0.19299123292178233, 0.18369170412765412, 0.1173968648607322, 0.1951424131938686, 0.13295744618150918]"
6040,"[0.19800408293064053, 0.14727339063653966, 0.17895230779420557, 0.15260616116923476, 0.17113923974968348, 0.1694913670200766, 0.1876983398056239, 0.1371615591210611, 0.2078954671595168, 0.18419111806851773]"
6041,"[0.19369551645156213, 0.24436399021709487, 0.09655043136815933, 0.13214882543513506, 0.21345343571620756, 0.13907716986746188, 0.2082583903187185, 0.13688311708209, 0.1387048919079923, 0.22867066118719093]"
6042,"[0.11375461303684165, 0.14758716122103377, 0.1381009023245494, 0.182981620275256, 0.2601298622699869, 0.1072717878255054, 0.18394161787582997, 0.22913336853536437, 0.15789321254744415, 0.19719705892213335]"
6043,"[0.16438012833952398, 0.18257324876575454, 0.16579583006942766, 0.1737838656931019, 0.14538251875012498, 0.18866413695264772, 0.16891923983360002, 0.14799918763187891, 0.21759951335015615, 0.16215610062130204]"
6044,"[0.2278093333885799, 0.16163642828449098, 0.14448590739627876, 0.16687350931777167, 0.13939790587289602, 0.20743416914589885, 0.15830676222892937, 0.16148859574676278, 0.17377018309266967, 0.18248450543751504]"
6045,"[0.15871793527424305, 0.19706812463734902, 0.1538788628888491, 0.15595608524307492, 0.1723525124555878, 0.21201597956476226, 0.1559212419746343, 0.17877766618580548, 0.11777628447809907, 0.21922594451975175]"
6046,"[0.1512668657404721, 0.18938111692504334, 0.08923217894113844, 0.14422392020386587, 0.17809378397186426, 0.22777424392762213, 0.1664902929093096, 0.2172190595961786, 0.1758592868777008, 0.20094413151636592]"
6047,"[0.2249740647029831, 0.1375062970251505, 0.1996633765921758, 0.15403030641194848, 0.14525593563191252, 0.1881018222256149, 0.1842491137389669, 0.16225479699574608, 0.16134727471014998, 0.1623199024276707]"
6048,"[0.13805791525369426, 0.1681943889660149, 0.2571408155731292, 0.09280701865081709, 0.14904140721791492, 0.20412818701872837, 0.19378486300435627, 0.1291627264897166, 0.18252936611080917, 0.21114565676520491]"
6049,"[0.16047040459498974, 0.1652175876309684, 0.18241379722533668, 0.18155580768722623, 0.12439716714197013, 0.1249454367959898, 0.19543776211896025, 0.22117459519647664, 0.1932767241966078, 0.1866183295729521]"
6050,"[0.157533826894366, 0.15512118894686355, 0.16602562401904453, 0.17584047098415512, 0.13775380989178587, 0.2244589361018473, 0.16935236352999106, 0.19060675058588372, 0.18245519711435465, 0.17757848262742837]"
6051,"[0.22830920569042046, 0.168299703424873, 0.14169914874637168, 0.1564609213461623, 0.1924789051802046, 0.15879246784408707, 0.2124848124120966, 0.14108119126012497, 0.14559849831376315, 0.17713732031677965]"
6052,"[0.19463167458253405, 0.1687490022169852, 0.15006330083314323, 0.11259113383846409, 0.18916390196024913, 0.23570020744910092, 0.15542552839971435, 0.15075619398966267, 0.15118174413418373, 0.21622077941474116]"
6053,"[0.12555049299099308, 0.12993077702417244, 0.1930926456840265, 0.23043914609707183, 0.11205851037774872, 0.1971565981009984, 0.21287060041801997, 0.18030893074206966, 0.20465737269326512, 0.1303509328342498]"
6054,"[0.19530821034265367, 0.1909287433932374, 0.1043251714001826, 0.16543530714918808, 0.13899474109023813, 0.1052119608090607, 0.20559661010704877, 0.24413769587107415, 0.19005359997626525, 0.19642391572906082]"
6055,"[0.14897626506787165, 0.15423185253851546, 0.14026627430273475, 0.2179625462103375, 0.1984779210459069, 0.17563791734895262, 0.16678565181608407, 0.22554999852136237, 0.19467719782675819, 0.11281941601351064]"
6056,"[0.21475200093497826, 0.13272647744350785, 0.1676444074962089, 0.1503550876845885, 0.21821897260771295, 0.16292606541126453, 0.19813534687378986, 0.1397490351672771, 0.18497884830557187, 0.16128637391227885]"
6057,"[0.21624867387932745, 0.19298167943959865, 0.07247421580542757, 0.1672264555204197, 0.18098682026811996, 0.1392160243435736, 0.13281436079996012, 0.21710172324176347, 0.2168552242940831, 0.18643091432331482]"
6058,"[0.23026971593707513, 0.19685023748687458, 0.19833038744020437, 0.22976804357814762, 0.21269870082545106, 0.11639219757389663, 0.12666611288286866, 0.1340789241240644, 0.18470330176748007, 0.10147380905402104]"
6059,"[0.16917147683235445, 0.16836034943122113, 0.18457019995694302, 0.19335038522456827, 0.15671360534192091, 0.16187444248969407, 0.1393797482830863, 0.22383012230338528, 0.20435970975894813, 0.12179016230259243]"
6060,"[0.14157369010930332, 0.16478278422185488, 0.1883125147454322, 0.1361493333021816, 0.16687092887334898, 0.20563804442688027, 0.15414860456403479, 0.1766303156743716, 0.11763400912460065, 0.2696689715223647]"
6061,"[0.17822538303414093, 0.19932940816203293, 0.1779385797041535, 0.16029564186797707, 0.18849872795408873, 0.17915719588069445, 0.13765574864057095, 0.1718749607057647, 0.2221487551633694, 0.11315200233621647]"
6062,"[0.25263455592046924, 0.14195171616398594, 0.1511446034207633, 0.15446182138260067, 0.26779149069418406, 0.12513826151565943, 0.09751314206901318, 0.18743949946729155, 0.19743996862020508, 0.14680443922770336]"
6063,"[0.13551519983846272, 0.18045979255680156, 0.17171287794720436, 0.21433641509862733, 0.18984425951329187, 0.1530325036246286, 0.14045568579444878, 0.18958714299224544, 0.14445096098416532, 0.21087795184234503]"
6064,"[0.13169474405450665, 0.23642117543470154, 0.16274054052432885, 0.15960765313843917, 0.16152652714674998, 0.2275066762380099, 0.22391095240144254, 0.1841475917476687, 0.07987574693993238, 0.15778772501271365]"
6065,"[0.16814081425933236, 0.0943095558131739, 0.22304389137155112, 0.1653809041459542, 0.2467198861267239, 0.20047058241764204, 0.11756613669602811, 0.18486523739954475, 0.11436039195393444, 0.2137623640232098]"
6066,"[0.21720873631584836, 0.1456420261197917, 0.18272271755532543, 0.20860195378675828, 0.1366704672644996, 0.1509788136443112, 0.18482146708454117, 0.14246276340682107, 0.1572498222528328, 0.19723335963765365]"
6067,"[0.17751462504600268, 0.1763096115191497, 0.13673997257243964, 0.21989449655114757, 0.18417961669999072, 0.13955479687446204, 0.1611892703903366, 0.1393361237218883, 0.20695053641245198, 0.17853754549506118]"
6068,"[0.2064951732464103, 0.21418008514073705, 0.15124449385568906, 0.1808202069708328, 0.13993891919113044, 0.2091903142583168, 0.12927275028967322, 0.14280539345574017, 0.18561876557995327, 0.18319175354019834]"
6069,"[0.18765865527477177, 0.1556138993699605, 0.21377229198615666, 0.1703100535428711, 0.12171063010452876, 0.1855327131984209, 0.1494577299081764, 0.13822162750738676, 0.18560548739321314, 0.21263767341044415]"
6070,"[0.16042710005059357, 0.2273284999666787, 0.2200635886532002, 0.1738695768414973, 0.16324725413825847, 0.2115528152536693, 0.1180773982203307, 0.1681798660427678, 0.1089667071215078, 0.1814722568742636]"
6071,"[0.162146409311968, 0.21918359994700365, 0.22688119404637908, 0.12113082994459645, 0.16365860584681002, 0.16476394809104333, 0.16363637274199572, 0.20730277758861415, 0.12719643119813884, 0.17370256991571575]"
