,imv
5707,"[0.15916629062664614, 0.12939325045890326, 0.1042604824048376, 0.15534140181105488, 0.08172646326181293, 0.1490460969853419, 0.10690511305149884, 0.1243795986057117, 0.10624022620666745, 0.11245451052637523]"
5708,"[0.09103298434000529, 0.20849836107431033, 0.08537491309460331, 0.1959814512505793, 0.09866269808085681, 0.10948510351559947, 0.11705970968827606, 0.10998483934014382, 0.09013536153928686, 0.1294674059197901]"
5709,"[0.13713000568118477, 0.12298271443788593, 0.1054683263902889, 0.11376407188824829, 0.11669076238437281, 0.14216483358424709, 0.13454211015996367, 0.09903635593891415, 0.12640664898518394, 0.10824485135168371]"
5710,"[0.11555769306581896, 0.16427220810887389, 0.1108882655227511, 0.0775232273038796, 0.1674075048831918, 0.17423237678369208, 0.14600062793218446, 0.13675274406935004, 0.0682619444964308, 0.0887978360424174]"
5711,"[0.1385915769242344, 0.0756871902421877, 0.13915513243242275, 0.12196124287140866, 0.11564669614077372, 0.14870761513816372, 0.1289639194320512, 0.10248928777980951, 0.11154776180050018, 0.13356665702130316]"
5712,"[0.09806986189828443, 0.1092309031412143, 0.13074876039935432, 0.15309086905998032, 0.1744409181431086, 0.12287211130090485, 0.08853683880283479, 0.09884716099540497, 0.11059005778401412, 0.11602562541828267]"
5713,"[0.16062337945207003, 0.1175546832897828, 0.11764403127583134, 0.257953796796164, 0.11663953136782049, 0.09028367562577452, 0.1256718780225914, 0.10836622483302868, 0.12410441012585002, 0.08225674894233426]"
5714,"[0.1238904640752449, 0.13042610069076524, 0.09169955698572624, 0.14502994064906033, 0.1062971021771364, 0.15857014554104248, 0.11620380461271554, 0.08702131314475862, 0.10168158484360104, 0.1534186366544464]"
5715,"[0.09715143847517946, 0.11450822777787913, 0.1430877067155492, 0.08390164799772153, 0.13417953849278608, 0.11484625824308668, 0.1081094656677464, 0.18954235075839213, 0.09668287743522387, 0.15586935198507806]"
5716,"[0.07634500725948445, 0.09986428472923257, 0.1518051316231165, 0.09739878998462542, 0.1359846537042028, 0.1513318351873014, 0.15244607713112146, 0.135549266868474, 0.13093444375210037, 0.07933222321553733]"
5717,"[0.10939713563558821, 0.1271195479847552, 0.07113770895033983, 0.1466195423178976, 0.04179075294937477, 0.12025758110223207, 0.14244823653394306, 0.12889953753103983, 0.13076519802480593, 0.17603947088376184]"
5718,"[0.08634938480558713, 0.15505521313528225, 0.17790935090904084, 0.09306150752320345, 0.0869732732266355, 0.10561584309047133, 0.11999367487963303, 0.10795773695962177, 0.12289081888166802, 0.156954878747308]"
5719,"[0.09310441071023282, 0.14688012144063942, 0.1350560060308695, 0.11321303115355691, 0.08050666379622583, 0.12509197608556943, 0.1277082938128661, 0.13122480548926205, 0.09975010729169229, 0.16438013310743285]"
5720,"[0.06977029340401551, 0.13375712477207258, 0.08898772777681944, 0.163442412306708, 0.09557425965516644, 0.1387239500692289, 0.09694205138957578, 0.13132817478772257, 0.16157632430375202, 0.129603465743552]"
5721,"[0.09603616505270651, 0.08121082683701034, 0.1312182979987009, 0.15119501884194758, 0.13361117893063781, 0.11881038245575137, 0.12986094961657244, 0.15178077938759202, 0.11377632062471643, 0.10075628190764242]"
5722,"[0.09283514506197268, 0.07414172008375218, 0.12303913456451648, 0.11483594049429495, 0.11091042528775988, 0.1261311653190475, 0.10301139573104783, 0.17311032578511182, 0.19423183060655072, 0.1028424674251417]"
5723,"[0.09469006747680886, 0.09562316469040265, 0.09378397430617914, 0.13798992684268094, 0.15167164312713022, 0.12458894558263443, 0.12490597122111108, 0.08711044824254097, 0.15967156343775388, 0.1417914805472512]"
5724,"[0.13001317754328742, 0.13053274637647094, 0.12734886259073672, 0.1196295915183785, 0.12330578097261574, 0.11030857129874443, 0.09797535122995933, 0.1644990852541549, 0.07839821536661706, 0.13128854554074074]"
5725,"[0.10466345921467705, 0.08098972703215115, 0.12459828293674728, 0.18412887300017056, 0.13363051744395554, 0.16188294261548003, 0.08808415324924332, 0.10909337109065971, 0.10026803921389231, 0.12683870593467986]"
5726,"[0.18968340714242238, 0.12311446651732431, 0.12463154402301745, 0.10565679532756043, 0.08382418419372477, 0.09328801825585216, 0.14160567537704052, 0.1051747038745158, 0.1083334427000703, 0.15079088944367558]"
5727,"[0.13614724118533764, 0.10792549939298879, 0.12688096133262006, 0.13018547516532392, 0.1272746750616104, 0.17254031619708926, 0.08188379061128799, 0.13083382242006125, 0.10767985440249185, 0.10744934622124146]"
5728,"[0.11553563299045562, 0.14490896337699571, 0.15001561727011653, 0.11658551237274818, 0.18023753407356063, 0.10130606525345445, 0.10783953963552305, 0.12828572653888012, 0.09709198558495445, 0.0812147672739847]"
5729,"[0.12167199987742676, 0.10875455375035792, 0.1571644595640869, 0.11431709088076548, 0.10903099260885415, 0.1102642286335126, 0.15418199291482274, 0.17719445112303742, 0.10921563962660481, 0.07840522697447502]"
5730,"[0.12689855566155564, 0.09585628143707045, 0.14901701801206058, 0.12052960355436879, 0.10765025356798692, 0.13220550227232175, 0.15335114332499272, 0.13383421757456834, 0.14270259033123786, 0.02878104719183473]"
5731,"[0.12893800765601468, 0.12693992196217835, 0.14489216300304822, 0.12319337631561338, 0.07915180166291773, 0.12956555635893438, 0.12309223296077312, 0.10615117576471068, 0.13886115042749056, 0.10162690566234105]"
5732,"[0.16260124186976463, 0.0789506648237522, 0.1563197024045276, 0.13505539891283497, 0.1078299920930825, 0.12821701507343838, 0.08921062813052555, 0.13051619522682942, 0.07423902736524211, 0.1866573456215494]"
5733,"[0.12223027113468503, 0.08415018737835835, 0.1567385834399362, 0.1733229501909115, 0.11392597958586398, 0.11739983120627301, 0.10666979212954704, 0.08142075843139389, 0.12073928193058872, 0.14443645840820354]"
5734,"[0.11781978451521702, 0.17771715256709378, 0.150080110488386, 0.17396829242084186, 0.0835956903312526, 0.10008969665665503, 0.11901192316621689, 0.06758879261697504, 0.1534223590462696, 0.09065508696883327]"
5735,"[0.15217707995676782, 0.17568958720910774, 0.0959970363992556, 0.15440887341249962, 0.10577124977278513, 0.1357580729189122, 0.11194008508579131, 0.09746137013641491, 0.08499275139479681, 0.10120754963495569]"
5736,"[0.12443668861614332, 0.0923325343850839, 0.08404511975559316, 0.13184826308459718, 0.1306769560235738, 0.10785225030753172, 0.14338905470742053, 0.17070852397038366, 0.11986418470164828, 0.12033510443384178]"
5737,"[0.11890706274009512, 0.13237360367940776, 0.10942241236016546, 0.12215947092030857, 0.09127491363851663, 0.1359132921048903, 0.11615913705465042, 0.1156018530172532, 0.15229775263297343, 0.11908489556556075]"
5738,"[0.10231181430278721, 0.19253335962858065, 0.09720437083673235, 0.1832835555150343, 0.11147285137261913, 0.10069649818827656, 0.09159853757021542, 0.11916569040278244, 0.14605462654149806, 0.11208682236221462]"
5739,"[0.09142189115001625, 0.15698285480703386, 0.08368155462916452, 0.10000891666591863, 0.1461426165693588, 0.07588528171018315, 0.15997743290423164, 0.15506310562060552, 0.08659485035838552, 0.15416280800375884]"
5740,"[0.11355119103832094, 0.11064612347814994, 0.09093030552075283, 0.13300449027659741, 0.11349881417308265, 0.1713751826237214, 0.14506830930899015, 0.13826561998050035, 0.13861068867168114, 0.07976893636315119]"
5741,"[0.08548377424533772, 0.10775954405519762, 0.15646034776037548, 0.1327288248622068, 0.11186481343054956, 0.10059248028976278, 0.16637749526468054, 0.1300864567781947, 0.11893330476571039, 0.10619065836424439]"
5742,"[0.10318227671252492, 0.11296102620662621, 0.13422907357957187, 0.16424759920872697, 0.10634986746276677, 0.11180578121070334, 0.12069898357092856, 0.15911772566601798, 0.11594026657653521, 0.09136696101657589]"
5743,"[0.0961765159617931, 0.1732274230052744, 0.13128240939865715, 0.14823739733570535, 0.11951641857921827, 0.11045542248668709, 0.13189427292744443, 0.17713653485783581, 0.060609809314368185, 0.09268826665982835]"
5744,"[0.11037467855902532, 0.12614616806003504, 0.10694807998802977, 0.14234091880220076, 0.06673880255071077, 0.10024096667498601, 0.1495908993382461, 0.21337204462032375, 0.1466890134306209, 0.07941538678796313]"
5745,"[0.12895007564441285, 0.17487060308009225, 0.1330537975133963, 0.10860299801547384, 0.13365338064326904, 0.15437366635300467, 0.10079569106004016, 0.09670317366419269, 0.06079360329356536, 0.10398817477840609]"
5746,"[0.12922082169539179, 0.09722369285715261, 0.1326330442247662, 0.08639469747589448, 0.12726207896697794, 0.14555016739612664, 0.06798320003583869, 0.1414103578951911, 0.135410036701362, 0.1466551670464468]"
5747,"[0.13505691386226368, 0.09842256589093143, 0.13703333943761747, 0.16296709208646096, 0.11996534710464687, 0.12647701046806384, 0.08431070033138383, 0.15512855224348832, 0.12000727514179989, 0.0864095902647069]"
5748,"[0.11516223983468511, 0.09451763342271824, 0.1103580570807959, 0.12883856162969556, 0.10726406391335867, 0.11040357376184648, 0.11701267634657993, 0.12230366223315513, 0.12538581844201632, 0.1623479612889452]"
5749,"[0.0826433582176713, 0.20282752672801346, 0.05035979493748708, 0.13002075715143113, 0.1368101166527447, 0.18301418610471917, 0.09327682610293579, 0.13844588593250434, 0.12401122815298128, 0.10597739021681964]"
5750,"[0.06911941649668571, 0.10733122263492172, 0.16039276241226727, 0.07374551401659817, 0.1100062453168734, 0.11840432714150248, 0.1501010483842578, 0.18976587157277336, 0.13715842119398838, 0.11836312227521573]"
5751,"[0.11133035888407115, 0.11857732784886024, 0.1261200079842358, 0.2257852843923508, 0.08238867728375075, 0.11259976002885146, 0.09066329948104586, 0.1504187928735939, 0.06964422821411076, 0.13072511136576598]"
5752,"[0.17155125913872468, 0.11962219895152924, 0.10707892307285256, 0.10659813897795462, 0.12505094092984576, 0.11768662300235508, 0.11748019349261733, 0.09015277547113648, 0.14224342951801994, 0.12094193331922158]"
5753,"[0.14471028444999645, 0.10655852461360332, 0.11731167712894501, 0.14711107357850872, 0.11605769924547303, 0.10246290339464297, 0.08645944086389197, 0.12551808309459328, 0.11927776315656893, 0.1475337938637636]"
5754,"[0.13634723451346023, 0.11664873486644281, 0.10477120260662617, 0.11811392189575498, 0.1857396930138262, 0.12292136644053943, 0.11170912351355161, 0.07483460001974876, 0.1325729490248543, 0.1256511602228759]"
5755,"[0.1828380207384358, 0.11911817588271324, 0.09262390107250527, 0.0973762370492462, 0.08213535616798302, 0.1411341842331486, 0.06408131027114267, 0.1590662724170665, 0.1588882159482517, 0.11660239006066662]"
5756,"[0.1467893659648439, 0.08886170477631009, 0.1279757922781105, 0.11815242289667399, 0.11870807374569865, 0.11923000353910868, 0.1202536962256594, 0.06824317287134894, 0.13963617473256842, 0.1450284975342666]"
5757,"[0.12916420570400225, 0.1459199469722526, 0.1794753704390778, 0.089345891637542, 0.1433109934114807, 0.1215303396232445, 0.08778366055220703, 0.0998119936281027, 0.1281963846894844, 0.124612454088558]"
5758,"[0.1287413452072055, 0.0944106003237059, 0.14875299318287866, 0.11819172864097485, 0.13969594529748902, 0.12427841860983604, 0.12828952848363567, 0.10894141938097486, 0.11429689473012775, 0.10311862882956661]"
5759,"[0.07916041903102161, 0.10077071538244883, 0.10852021989147523, 0.11586277140748759, 0.1215400788859185, 0.18012395209345483, 0.12300611324394949, 0.14473149069069324, 0.10993992289526552, 0.13182472902991899]"
5760,"[0.11941998076505857, 0.14009241264351185, 0.09905700337312251, 0.10003718349420503, 0.13979045424962064, 0.13021557931550007, 0.08000921303537782, 0.11203773238209365, 0.15103994289611897, 0.1304106942511843]"
5761,"[0.1300300953491073, 0.11877144891632092, 0.116473472340937, 0.12054834803986002, 0.14679145454373785, 0.07053083014775686, 0.08798123247460468, 0.15802118509019644, 0.1302346410192375, 0.13697533173735424]"
5762,"[0.12349288398202223, 0.07323659916797806, 0.11647379040066098, 0.13221190272701625, 0.1051608714729008, 0.2110991626329344, 0.08996843068447719, 0.16842380654252462, 0.1221252838417559, 0.12215782506698693]"
5763,"[0.13657737458405872, 0.09204481382436713, 0.13727087501237784, 0.12821125370042613, 0.10161308523005114, 0.1330793421473039, 0.05812654123131539, 0.16203855448645246, 0.1472887054023119, 0.11503115734249168]"
5764,"[0.11532569561328296, 0.20032409072165297, 0.17675605786268733, 0.08220507413500386, 0.08226819854314008, 0.13113603735735405, 0.09323113357599448, 0.07660798872023641, 0.12807798924013855, 0.1412671652859646]"
5765,"[0.09232510209599808, 0.10295727259280193, 0.1527124149223229, 0.1454399017567202, 0.06474907551207966, 0.11121098977415339, 0.1075387986287136, 0.14921918835310094, 0.14423525699582254, 0.13734059831695725]"
5766,"[0.1362920044366735, 0.08688434261867917, 0.08018894862675513, 0.0917062249429414, 0.15082934897977757, 0.1415066438080963, 0.11322290369281225, 0.12190073423912591, 0.14079693617270264, 0.13603095754236427]"
5767,"[0.15371934698017467, 0.25648119114409107, 0.13076779457775475, 0.07016734785791051, 0.10837021348303488, 0.14018096309911945, 0.13964178636610672, 0.07528470668144217, 0.10551103904441951, 0.08917817598665545]"
5768,"[0.15767955910776169, 0.10163379217716419, 0.13923505122959018, 0.20919225468896133, 0.05186269386990297, 0.1375467062161623, 0.11070242627364356, 0.09541963793215634, 0.11201790758243284, 0.13774599340988536]"
5769,"[0.14115716313838925, 0.08205823965756176, 0.07464572557136996, 0.11553931952958131, 0.19139352614747435, 0.10375806660767307, 0.14658511227678, 0.15862825421359097, 0.09273807430728177, 0.08981299803406434]"
5770,"[0.12236515599408473, 0.13281356526528484, 0.14314159988893874, 0.1033049409198887, 0.08790805920103847, 0.10709556422435745, 0.11704429898937552, 0.1108764717269484, 0.1513697992644575, 0.13462298494059802]"
5771,"[0.1586185677348059, 0.1812217221153173, 0.07487128936493978, 0.0655123405596689, 0.11692956025453924, 0.12891918856953186, 0.12482666603091118, 0.1317871405376129, 0.16743917570752842, 0.06411310315602686]"
5772,"[0.14235141762575543, 0.1411289449773174, 0.0880607958709493, 0.10567522864882324, 0.1629848516793399, 0.10271928327882253, 0.15896575696331838, 0.12456234632787082, 0.07115288521696023, 0.12356577612757982]"
5773,"[0.1242586008901767, 0.09520510521966388, 0.12749697917966094, 0.15871567549337198, 0.04514199600224599, 0.12176448890724453, 0.13730673564308118, 0.14121763633119885, 0.14902213225825908, 0.11760492157176003]"
5774,"[0.147403524198289, 0.12299033027514689, 0.0862932766774719, 0.12011879922292504, 0.1180947506785448, 0.08437181394140782, 0.11668551353582102, 0.10976666364639719, 0.14166760375967102, 0.1648546542451026]"
5775,"[0.13225565190757144, 0.07624642529556866, 0.10277661510345627, 0.10752822415905959, 0.15707455410314486, 0.14330500202761953, 0.1305538022887611, 0.11207806819708026, 0.1356384376212843, 0.10617027585804292]"
5776,"[0.13426492163273968, 0.10904353983795127, 0.10015240212525346, 0.1394392628282848, 0.15469202297942528, 0.12478673331106245, 0.11327335303637943, 0.12191209115365992, 0.14866107637905646, 0.06694451756667173]"
5777,"[0.13733298588465112, 0.17004034983084035, 0.12018070274078801, 0.12156509081513035, 0.08036353979628726, 0.11365126277691952, 0.09576226056929994, 0.1086964539860439, 0.1256808669799033, 0.17563300397089843]"
5778,"[0.1966888513502746, 0.20739149699233395, 0.08094974311833249, 0.12548598138677483, 0.11328228689643507, 0.11545491438308211, 0.03596457295728011, 0.15560392960940547, 0.1133187063413919, 0.10430028532186864]"
5779,"[0.1502971631919277, 0.12175017987911702, 0.08617836593453353, 0.1376821832128864, 0.12031693110470427, 0.05929796446502795, 0.1107657632563331, 0.14687600215346086, 0.1700726177092903, 0.09712882435312985]"
5780,"[0.1126705106302533, 0.17401243109413497, 0.1022000602164356, 0.1582830095922793, 0.11706605295356488, 0.1028813461283457, 0.1263775621996857, 0.11506160130891023, 0.10809840577324378, 0.11769789161726253]"
5781,"[0.10195126087862642, 0.10004286114007556, 0.12404506316688069, 0.1310327991997428, 0.11200977293737183, 0.13130399335480933, 0.12346729568964039, 0.16085144953819794, 0.0706228446308219, 0.1553498099093919]"
5782,"[0.08812692957162671, 0.16211704532344093, 0.14457839694998356, 0.08206725949965978, 0.10217006867358018, 0.10220545344379553, 0.10484175933662902, 0.1482415014910347, 0.14804005175446192, 0.11263795283356409]"
5783,"[0.07730532837883233, 0.13411311141618867, 0.14948084459847472, 0.10207266962422372, 0.07636275712834135, 0.07409428557450176, 0.1685236327700673, 0.15295633604365408, 0.14621029332952534, 0.14570454171780003]"
5784,"[0.14685582597483174, 0.17164871061214693, 0.12590034626899615, 0.10009846208786093, 0.14388318097031857, 0.1497572632658327, 0.08741420836109308, 0.08091291417027807, 0.06917879839855004, 0.1531591414634273]"
5785,"[0.09788740017194779, 0.10539396536937458, 0.17173967439904422, 0.1859517621907786, 0.13154633953731099, 0.0877969016371316, 0.07527171651755771, 0.1326300221897992, 0.13277909132475463, 0.11089184732431633]"
5786,"[0.12925412971064312, 0.11810032959852454, 0.1438849554099925, 0.12086131902092462, 0.10407786312913936, 0.13154613876438506, 0.12699233324542863, 0.06884938287334201, 0.10004261276150696, 0.15323739839473974]"
5787,"[0.10640210599592283, 0.08234920222479769, 0.1616363890655119, 0.12103848153445676, 0.10689563659849423, 0.10297314997220369, 0.14508576962099157, 0.17407739410168685, 0.09496463973479967, 0.12224126674120057]"
5788,"[0.12853681262728556, 0.08792689238339783, 0.09642905014730625, 0.11949713213862155, 0.09725860300811982, 0.11353010166312943, 0.14914038569526766, 0.07381161873610195, 0.16940275401302765, 0.1900497272044254]"
5789,"[0.12548783041993758, 0.16549310272502923, 0.15721290485632233, 0.11498452439579225, 0.10059620868306801, 0.10718698706533167, 0.11311770736074386, 0.10803821118581153, 0.18448680445491822, 0.07033146299313038]"
5790,"[0.1237095140851421, 0.1642344435902632, 0.13184513832329017, 0.10109951509274157, 0.12500419487151368, 0.11816490514203343, 0.0996798008534678, 0.18309274793313238, 0.1058359904600254, 0.07819562880887364]"
5791,"[0.14556774092154062, 0.07747371088507586, 0.13118258588740747, 0.12742835818635734, 0.15682688034357192, 0.12233006686678828, 0.1278566543570679, 0.1136015224598107, 0.06693730057222007, 0.16629071003098828]"
5792,"[0.10096201074070976, 0.11673829092322983, 0.08571231787444894, 0.20622423963910916, 0.05568244804565462, 0.1272724627393103, 0.16335446677628115, 0.11626712541387138, 0.11729896211118276, 0.14628044419286146]"
5793,"[0.11774011868578348, 0.0725071121187515, 0.1376893950209078, 0.16026176890595667, 0.14333199088739948, 0.15505199883162907, 0.10869620309396491, 0.09004462453673329, 0.12441136369021609, 0.11272290012960101]"
5794,"[0.10409362903518853, 0.11613485081932738, 0.12358759897718712, 0.1113794769640924, 0.1392911490523336, 0.08820385745883387, 0.1505843082271188, 0.14875391516811678, 0.11610949390763739, 0.1155333325994686]"
5795,"[0.10398916408516602, 0.10305528739119728, 0.15679988302478162, 0.14011123030570816, 0.04665296445261596, 0.15682867538663234, 0.13890987510639466, 0.0959723817480452, 0.11995720540544055, 0.17812407629946644]"
5796,"[0.14423302492494747, 0.1536018019215192, 0.10995189112829495, 0.08396312054468853, 0.09117288776736955, 0.13308289654232733, 0.10278969648656806, 0.11726953625909438, 0.0971388670676109, 0.1747315457382344]"
5797,"[0.14172997820411287, 0.11559365821379067, 0.13003118421736407, 0.10465199598674861, 0.15710095757852502, 0.1055916548162523, 0.11033758994135492, 0.13637436761749835, 0.0883443445483031, 0.1209606024898808]"
5798,"[0.10843464462289797, 0.13299117394552207, 0.1266497804163984, 0.12147565337891171, 0.130865502842088, 0.12611169473399084, 0.07264921896666494, 0.10881280311409464, 0.16517594600931074, 0.12121076902381865]"
5799,"[0.1314888859422011, 0.11306305807490183, 0.09140839073574424, 0.08813364303700504, 0.22321513784395058, 0.1194329183194906, 0.12758483815341606, 0.12102348818688276, 0.07025328510180362, 0.14738271540091727]"
5800,"[0.09703982255633549, 0.09013782508990381, 0.13988584577527063, 0.1691734714117991, 0.0643341594783345, 0.10707744471444124, 0.15170920885620914, 0.1054646163373695, 0.14591842679401676, 0.14265790087747285]"
5801,"[0.13834429075938087, 0.1280671388379623, 0.11432138018305675, 0.10202454723092334, 0.09622664542519872, 0.14249438689884947, 0.15592346134418636, 0.15882585630965737, 0.08214299184686541, 0.11008507441526154]"
5802,"[0.0986404602702498, 0.08616330211553504, 0.09393279133617038, 0.11407156624831884, 0.09685052955028015, 0.15782775488184164, 0.1158740790036974, 0.154519053185037, 0.1545706817153348, 0.14675868543137033]"
5803,"[0.16014461776464395, 0.12670822821025599, 0.09050763204724321, 0.11386157868783406, 0.11371075455801277, 0.10719613062486164, 0.1066040747877753, 0.15180850127670859, 0.14143431372005455, 0.11092681698810913]"
5804,"[0.12075560572277753, 0.13432572570353768, 0.1967134067081555, 0.10101284912874701, 0.11062127411587014, 0.10773909244228523, 0.1324663053803554, 0.1225371994574574, 0.10455860431497276, 0.09586728460638115]"
5805,"[0.08088608558050335, 0.11646630485714438, 0.09689925418212975, 0.1890605952845851, 0.10269440800292574, 0.06637833662792075, 0.16435161263609374, 0.11701937430791666, 0.11925415821934694, 0.14530136774528007]"
5806,"[0.09650639736288649, 0.09440196582641164, 0.20661098158429755, 0.11533719446231733, 0.1392286239407137, 0.13011036190812375, 0.13961934785664046, 0.07641990262113775, 0.11526363941781119, 0.11605663125257207]"
5807,"[0.11103159141402795, 0.10677580486161632, 0.09529200769278728, 0.12871641957250748, 0.09182322464703675, 0.15623935003772713, 0.1336379232632915, 0.16088905797277253, 0.06319550407222892, 0.15385522798456566]"
5808,"[0.2049996502730587, 0.12673216023135553, 0.12006917805033544, 0.13641222554337976, 0.1407452109516607, 0.08215467519433876, 0.10115310339809565, 0.11710697581935794, 0.10489502299068394, 0.09608684888082243]"
5809,"[0.0813310486833584, 0.12319332651967933, 0.18042874785910523, 0.12023227994703246, 0.15836415490760464, 0.1143039441345655, 0.10125014679658528, 0.1696250589246796, 0.10811101120717209, 0.07199874858930021]"
5810,"[0.12273120530045527, 0.1506306618724542, 0.09461561135142307, 0.17242864927429116, 0.10089470256198836, 0.11478622983679093, 0.1513227541546449, 0.1307078984397163, 0.0875642523095326, 0.09801639962990295]"
5811,"[0.1398649042625924, 0.14444617084871011, 0.07868241019591488, 0.09272220879702352, 0.10869830975841366, 0.13388525916282418, 0.11597347259055803, 0.11081752983189466, 0.1581785745221441, 0.13250636493945334]"
5812,"[0.12230793263923137, 0.13115772518279115, 0.152677734886294, 0.130349911177051, 0.09929535447739885, 0.10960927781369416, 0.1439410574164555, 0.10054845427993594, 0.1421747382728236, 0.08211221690727286]"
5813,"[0.13125967513934586, 0.10185665479959874, 0.1028867298739696, 0.13703249203441287, 0.11711409207121407, 0.14286284604982427, 0.12624260784241945, 0.11306031695159867, 0.1300595779515101, 0.12550706823496985]"
5814,"[0.14401500959263683, 0.11668242859809258, 0.17471289420737043, 0.07232025603587566, 0.08136157354936853, 0.15626161609817804, 0.10512779798999466, 0.14156198337838452, 0.12553939886356577, 0.10452633188862259]"
5815,"[0.1530217314996578, 0.08882440436545609, 0.15006167174811788, 0.11161538811639965, 0.12429803272994414, 0.11609856163916452, 0.11487342576840251, 0.11239791673585289, 0.11888018091272272, 0.12099527791619182]"
5816,"[0.12155138033644651, 0.09679667430606706, 0.14780553366527982, 0.09646015503303751, 0.15280822626654444, 0.135145449170231, 0.10521414187208415, 0.12247486258039675, 0.11790782962524446, 0.11437279305646461]"
5817,"[0.137759988816892, 0.10045625452550264, 0.15921498345568708, 0.10111312219211618, 0.1353760373278725, 0.1059423049047452, 0.16465496874304672, 0.08615085025159022, 0.10737303500764067, 0.13801712522515916]"
5818,"[0.08153633662274865, 0.16078701973795104, 0.09927773565163239, 0.10287063319717896, 0.1227408635749937, 0.13746128399995675, 0.13865776499085636, 0.14881526970611947, 0.11922425181628728, 0.09413698973718387]"
5819,"[0.0855563866385568, 0.11913893693471186, 0.0869557441834749, 0.13170930498114033, 0.12462354831091894, 0.1482040659543601, 0.11137102140765641, 0.12608061117115207, 0.1337586503730457, 0.15627757074082502]"
5820,"[0.09416628178694736, 0.12994693764105086, 0.16127365334241084, 0.1253530644053263, 0.08585021181540779, 0.07779980237354497, 0.09375198095430735, 0.0979345793187619, 0.18570104088651465, 0.15513430092443228]"
5821,"[0.08367738915175091, 0.17544415724808177, 0.13274891407461525, 0.12466337712042713, 0.1349462242783684, 0.1040667890115059, 0.16558546417690084, 0.08202880126011095, 0.128851363821849, 0.05789617091682772]"
5822,"[0.11990913565563892, 0.12792250928013524, 0.12436165088995807, 0.14390119467588866, 0.13756392316234387, 0.1048548035192741, 0.09845272933928789, 0.11623554024678674, 0.1398496660542706, 0.09793606510903624]"
5823,"[0.13526754053419038, 0.1320711179277102, 0.14112420613431698, 0.10740686784557389, 0.09619422080579375, 0.12552709285517336, 0.10620138455019457, 0.14996576197561792, 0.11246681717159461, 0.10257593147029231]"
5824,"[0.08505748138645382, 0.1516671726752905, 0.15877776943638047, 0.12419819670041866, 0.16093879330405003, 0.11044856551389502, 0.14273932074634121, 0.10459275720755015, 0.1319929795493609, 0.07829020339583073]"
5825,"[0.1349093247356716, 0.16812757842436798, 0.1552775353536881, 0.08638291451446221, 0.16573894614859697, 0.07374115691253129, 0.11783414441935482, 0.07975116400341836, 0.11141434142766055, 0.12152455536957937]"
5826,"[0.11524443329167625, 0.09564244967130313, 0.13010068037042002, 0.07144783446324683, 0.14196592238148278, 0.1404478929527682, 0.1260062928381209, 0.12575139873974317, 0.1351600478526684, 0.10619013395103395]"
5827,"[0.11857218309744953, 0.07302712056652884, 0.11447711876174893, 0.0765012625208861, 0.12034301632426594, 0.14649696324896622, 0.18057442964054904, 0.11594957377267211, 0.1135835004061313, 0.14637732093699182]"
5828,"[0.07962427727986691, 0.12448169096274983, 0.11752348806012808, 0.12872533779535497, 0.1095874274662054, 0.11709439484171988, 0.1177261996678061, 0.13153381007441584, 0.1537991923164417, 0.12782183040976788]"
5829,"[0.14682836528522225, 0.06896855683977206, 0.10631052287595952, 0.1104612966210542, 0.10617918480243874, 0.13439854422510822, 0.11825995247233502, 0.13801257310984255, 0.13851853045747423, 0.12961346556099523]"
5830,"[0.12660387893654299, 0.22541178786736607, 0.16039081308795922, 0.12194562685223478, 0.11709118675384851, 0.13939127877631552, 0.12875332656329994, 0.1000884531445137, 0.09954145899501791, 0.04692508549206384]"
5831,"[0.07580750986506105, 0.08218858258422619, 0.11618580826080897, 0.11488854565785672, 0.1513092770904011, 0.11474729262804534, 0.11778315613640876, 0.1836565850308655, 0.11652482494922194, 0.16494867444035033]"
5832,"[0.061079351033020764, 0.15071592860135513, 0.09268547337274018, 0.10644991436599956, 0.11178840177690978, 0.1513250542319145, 0.13891329348052137, 0.12731486199899364, 0.1317784819468484, 0.1441981778770315]"
5833,"[0.1473649748144919, 0.10127315846661017, 0.1100434244747882, 0.1298664103763914, 0.1209282014249816, 0.08691386424816633, 0.09096253455024149, 0.12582729489931083, 0.2132333438274119, 0.1048187271982244]"
5834,"[0.10508487585894036, 0.11680176330934974, 0.12395807329321838, 0.10523349136730001, 0.11120390423887269, 0.12306646033110358, 0.14698111247190473, 0.17506942127544176, 0.13925007920509375, 0.06621584671497015]"
5835,"[0.11523488788695105, 0.14156106467369456, 0.09190103491441931, 0.1284836611695048, 0.12799367723533872, 0.11250761512797175, 0.1478121477439699, 0.1457164444433424, 0.09021735250000638, 0.11302300462199844]"
5836,"[0.10583989035951527, 0.11329508477314239, 0.09443820049720661, 0.13462286636394064, 0.16404243697599316, 0.11235452451179037, 0.0634509305887102, 0.11903391650228992, 0.12266636921508493, 0.19724276347376324]"
5837,"[0.13099026850902226, 0.11861315103559998, 0.2385042720666452, 0.09838219646434734, 0.14336616442713832, 0.13116552785370023, 0.09460003927434642, 0.07910771640856926, 0.10360745247044206, 0.11085078812975448]"
5838,"[0.1708548894314572, 0.16308734020607707, 0.12518532197277277, 0.08699618313944582, 0.1529908721578722, 0.09179579664134532, 0.10239571555713882, 0.12644793239572924, 0.10280267722130579, 0.09292157626911421]"
