,imv
4403,"[0.11447286785710313, 0.09611378326805457, 0.16561876367659106, 0.14674274211927402, 0.09810432542835983, 0.07861795191600232, 0.09118050147255889, 0.08856717947070494, 0.13748114139533543, 0.09937047666945359]"
4404,"[0.13561483061209523, 0.08310246307303816, 0.1021233785978263, 0.08827894341039838, 0.11374137321056556, 0.09641686281205103, 0.14661564238898933, 0.12974994654398694, 0.09051738719260377, 0.10327452880251982]"
4405,"[0.11698334499664817, 0.14193269438839215, 0.096317973076039, 0.06560496457489312, 0.1324686107980792, 0.09906977270711248, 0.08520735003021761, 0.1071372839624571, 0.13483953250663644, 0.12470263325326708]"
4406,"[0.14292077045105742, 0.15217599923268857, 0.15678966381436518, 0.08722013834627469, 0.09767670519837335, 0.10947510426193177, 0.0878054450696681, 0.07539450179064008, 0.09000310322442945, 0.10420448659818865]"
4407,"[0.07360824604157803, 0.11403110858069648, 0.119700917914549, 0.09819392557395533, 0.07940633702460244, 0.10948484934758282, 0.14648867269056368, 0.12503219655361494, 0.12511566841128824, 0.1022194935907159]"
4408,"[0.10995325431569372, 0.13377506954376844, 0.09137780082907908, 0.07943220447268652, 0.06423064055106473, 0.07733236136419899, 0.1345216147072868, 0.16030603197303267, 0.12131816952721178, 0.12570231677016402]"
4409,"[0.05307904915150144, 0.15502634717519767, 0.09925329640220344, 0.11867022381949459, 0.0811054342814615, 0.12566783648536609, 0.20224221852997196, 0.08863666090645655, 0.109895405776957, 0.0859116141138948]"
4410,"[0.10059970170862842, 0.10934634874277754, 0.06931152387319789, 0.07775564026523417, 0.11387018681344441, 0.12008950319607253, 0.08852786334391184, 0.16264872164707964, 0.14457973666784985, 0.10830047818756469]"
4411,"[0.10775061502141449, 0.09243098423504661, 0.13490169315742054, 0.13628066783265, 0.12887376080132917, 0.1637180026343892, 0.10673377940695268, 0.13154453249441847, 0.07207731811347864, 0.04454513045165718]"
4412,"[0.0652248752904361, 0.13188007106051033, 0.09322420537028042, 0.16108005603172615, 0.11280307338902612, 0.08907956193588422, 0.11669480216415698, 0.10588069824381033, 0.08545023228588233, 0.12243010224321571]"
4413,"[0.13654965489991522, 0.11294855142196307, 0.09882754435215861, 0.09604908914647273, 0.0839207892424901, 0.10745303412989832, 0.08341049311656278, 0.12536412230001678, 0.11943045419706604, 0.13510071019472972]"
4414,"[0.10421703703712355, 0.09600404193244123, 0.13081088100445487, 0.14054132017515167, 0.08693340452309468, 0.14873090806014214, 0.08603212197956721, 0.08527909917052753, 0.1498626205381276, 0.07923445521895785]"
4415,"[0.10499068701691272, 0.10856214467421402, 0.08366109684388585, 0.13375282075851772, 0.11363280349102042, 0.10611947996029593, 0.1435608211826241, 0.11142519954014768, 0.09914752156266636, 0.09805339451586671]"
4416,"[0.10310215566061398, 0.11360222967928697, 0.09370690680579989, 0.14807331128039217, 0.11189661303831346, 0.08981878735893255, 0.1211341452402736, 0.08610340686770006, 0.09310930647325719, 0.12608505231502345]"
4417,"[0.12244528116870372, 0.12745575554224303, 0.13155694941798265, 0.0939515677233263, 0.08587060609672718, 0.10118060901833559, 0.11159006220649699, 0.07504351641047481, 0.09623634089523923, 0.15771615212373233]"
4418,"[0.08605573940312111, 0.106296858702204, 0.11492938625719624, 0.10244645419298165, 0.10568555477775021, 0.14894323568512466, 0.10647345744403351, 0.09543142000034027, 0.1070110259435245, 0.12355892917946859]"
4419,"[0.1585130745454311, 0.1617974900513735, 0.09660385049172654, 0.11907600679823506, 0.09647957376206455, 0.08837151675950021, 0.1027636691096139, 0.06481714599160615, 0.12325186408175072, 0.08487136866886191]"
4420,"[0.10668799890738562, 0.06525608110839363, 0.11469281410808879, 0.13690759953037163, 0.13960420670902812, 0.11753349577993488, 0.10747224403033, 0.11361122413313843, 0.09249792881275465, 0.0928164671509651]"
4421,"[0.11985089884154264, 0.09926126956542003, 0.1079887529210683, 0.11919825419071857, 0.11051770531255779, 0.10453006981445456, 0.10479446930144369, 0.10034281434702973, 0.11211228519372506, 0.11307055209455436]"
4422,"[0.08462343950579734, 0.1415977110495905, 0.11653517475037432, 0.12147339753619296, 0.1192713896068889, 0.10960540512375198, 0.10559913545419222, 0.12451451146365047, 0.059868938349773214, 0.11562969904750849]"
4423,"[0.08231815194390862, 0.07722123909425255, 0.12365216395252851, 0.10822079713841189, 0.08516455368824771, 0.1329507599379968, 0.15354697405028836, 0.13459947032568623, 0.0861708408574689, 0.10923484510706716]"
4424,"[0.1761405266340767, 0.08848724957959345, 0.12037904529054044, 0.13128097480357862, 0.08868072080347018, 0.14299285142625964, 0.12885228146076927, 0.04458966700875124, 0.10384866955203222, 0.09598517141307644]"
4425,"[0.09030561984601736, 0.11963959322525419, 0.060028331795006044, 0.10258608595885738, 0.10517459744475781, 0.12380126676739893, 0.1464829231153632, 0.10546132278629342, 0.11144983150019705, 0.12495758529989787]"
4426,"[0.10347454258273642, 0.06832482351528978, 0.07753257157834413, 0.10088446732353588, 0.13154022036407992, 0.11386745674127717, 0.21168814328283092, 0.08792730430999499, 0.07333879316170545, 0.14301233281193235]"
4427,"[0.09186711452205905, 0.1074269811909326, 0.09622922826881147, 0.14465962782690456, 0.14958511159939156, 0.15823412772616105, 0.09518362016093784, 0.10987034960647872, 0.06241495630593992, 0.10624177886317165]"
4428,"[0.1126300921608891, 0.102310969864811, 0.11235587256421563, 0.10859145168725531, 0.1008516161892338, 0.08447612874603966, 0.1003990254520277, 0.11495600644977891, 0.11014430505089359, 0.15362552005093738]"
4429,"[0.14562888454554176, 0.11282956715979998, 0.09623074045844973, 0.1385363631801469, 0.09610026291096796, 0.08049461789637416, 0.14581736341980137, 0.07158887964945432, 0.11003167108335639, 0.110572616422332]"
4430,"[0.0744928612352756, 0.19982838546851947, 0.05554527027522087, 0.14049234757055756, 0.09499550426809426, 0.08511004741676223, 0.13596237379315126, 0.16833510907538582, 0.07209739056553013, 0.1273311807301802]"
4431,"[0.13287376600255663, 0.11199010387525225, 0.16460113697060955, 0.08253364607629586, 0.1019771712305479, 0.09275609353715929, 0.10876720162272467, 0.08128724744814361, 0.11792295975176907, 0.1154579124336975]"
4432,"[0.09814184294742533, 0.14498338215883944, 0.1215441988561787, 0.09282969990705343, 0.07444303463665791, 0.0913628228568673, 0.12393072685964841, 0.1528664373432264, 0.06828811235271408, 0.14029977889329695]"
4433,"[0.07905314991361354, 0.15667092081581085, 0.10126129522649648, 0.1413351662239762, 0.12495851296001788, 0.03403656275889016, 0.1000070627823783, 0.14512728133442393, 0.12327358221248369, 0.09718161136131559]"
4434,"[0.10839987227786875, 0.07374321599832201, 0.11292746452585418, 0.1256290464778719, 0.050309636659372964, 0.1066236888996618, 0.11347547244928734, 0.20474154102822606, 0.13280158962247887, 0.07783674051095489]"
4435,"[0.09951615309158751, 0.12467965296332341, 0.10745267835239597, 0.10027702333195213, 0.12839182927496776, 0.09205669636347218, 0.12059834353352128, 0.0919366294192982, 0.09760539660777952, 0.133297701944946]"
4436,"[0.1324965640318965, 0.14704417929246413, 0.10609743833435673, 0.1359948170122429, 0.08861819661012255, 0.07968935295437089, 0.060598197972870686, 0.11681025142932755, 0.11214277336183844, 0.11311980315065931]"
4437,"[0.11998980310859328, 0.11075964984500786, 0.11106962036389405, 0.10433943640328379, 0.11321010955948257, 0.09712515996146909, 0.13401190362848103, 0.12001428033368204, 0.11827289206524014, 0.07858859549360216]"
4438,"[0.12361207401290362, 0.11626484614829093, 0.07443553408342289, 0.1256534312181659, 0.1506721895926806, 0.12167903668107057, 0.11129753420768201, 0.11640201821948194, 0.09265850813395567, 0.08924743732561877]"
4439,"[0.14562752996889913, 0.12263258746110446, 0.1109885911449371, 0.09919168538637557, 0.13059498439395467, 0.06716660143857402, 0.08312135514188852, 0.15977692238003047, 0.08684528925229788, 0.10438090156809447]"
4440,"[0.1393223623392231, 0.11640127843183186, 0.0762551305694114, 0.07858115427479943, 0.10787693756145414, 0.12557957808596162, 0.1178410888033511, 0.135842658157884, 0.1010677632233056, 0.09465048990588948]"
4441,"[0.08876979229901764, 0.13793667364576379, 0.1380537922541346, 0.10225514589157038, 0.058300231790800905, 0.09602484269155435, 0.11136059104454661, 0.15904555538110657, 0.08898996818862953, 0.12517258717598365]"
4442,"[0.04669582321756162, 0.07004514114949678, 0.10955525755107574, 0.13382265935465007, 0.09706082424274189, 0.12545973624749712, 0.1678002835753889, 0.11430749625371849, 0.11876501964646743, 0.12377589517600984]"
4443,"[0.0805489719106193, 0.1261361173401474, 0.11686414805059085, 0.11520056935121643, 0.11423368278999455, 0.11684395434003063, 0.08865188392501527, 0.06330497695539268, 0.15978337935847037, 0.1062027987584214]"
4444,"[0.09714977493592554, 0.1116597178766267, 0.11269389656875596, 0.06791090391759327, 0.15486601511983794, 0.15897459378898862, 0.09036200012353234, 0.08787695817393999, 0.0908350875221974, 0.13853015904786664]"
4445,"[0.1036542982258557, 0.10814964242889094, 0.12668317720763467, 0.08952813549000771, 0.09557055022300365, 0.09252619053880375, 0.12213296913533092, 0.11985526570491226, 0.16643283821124538, 0.08497084549378889]"
4446,"[0.1228764601333993, 0.12384652736107997, 0.07805504302606874, 0.11168204897506603, 0.08704597307771303, 0.1482104862464551, 0.06458517166083352, 0.07466310464652362, 0.16108489305993753, 0.128186407551596]"
4447,"[0.072818853874403, 0.09519601381804496, 0.13886172955884624, 0.14966485578039224, 0.07904843927340735, 0.12847180274938638, 0.12316308505313524, 0.08565791809541232, 0.0921874444247664, 0.12806189368793375]"
4448,"[0.16034815011516423, 0.13262695076453643, 0.11547857506592543, 0.10120965415370704, 0.13422474494940315, 0.0954432537082894, 0.10900472423143708, 0.062329266754284504, 0.0855562123296828, 0.09785160081180892]"
4449,"[0.10199550529028918, 0.07536201268474411, 0.14385807399665732, 0.08995961028989452, 0.1034101708650955, 0.1301305068490663, 0.11023563026150913, 0.15846112097145879, 0.08455465293666724, 0.10268360382765039]"
4450,"[0.11492524547132801, 0.08898385163127977, 0.05878734250454768, 0.15553694731773499, 0.12755086113617117, 0.13810870684491736, 0.06589133437688428, 0.1260288589115535, 0.10582634277848305, 0.11560562704238975]"
4451,"[0.09664031426847387, 0.11420940700098299, 0.1189576544246446, 0.133303186002384, 0.09132419469293473, 0.08075240342639323, 0.10200997139823557, 0.12207140261009912, 0.13449585374361933, 0.098593631891496]"
4452,"[0.09034997668809397, 0.10133606185414894, 0.06112174767887741, 0.10721379115158523, 0.1537762808373871, 0.1642237946502363, 0.0861666574708911, 0.12976577575900017, 0.11231079838574379, 0.12102120493950219]"
4453,"[0.08006513739943598, 0.07889725242371429, 0.13211870858131425, 0.1334021619233324, 0.09214574109741402, 0.09838798303161236, 0.11560750377388271, 0.13874211796640762, 0.062485338375213806, 0.16033460770662372]"
4454,"[0.10228158472431553, 0.11230874962230357, 0.13010702468001817, 0.10990719128384496, 0.08857105097396821, 0.10547273934687731, 0.1526952319803504, 0.0844074008168326, 0.08589666778157415, 0.13127144981211175]"
4455,"[0.12666406910947633, 0.1024823405700483, 0.13094706171022708, 0.07789050810399054, 0.10005180809925016, 0.1353835365538848, 0.11018312806674228, 0.09123118504779891, 0.12606784501314544, 0.10950142247718536]"
4456,"[0.12902568937138376, 0.07972764659050939, 0.08241245129482558, 0.14837126618892293, 0.1062374061200973, 0.10634237561636335, 0.10230158975260553, 0.07734530154044927, 0.12790590731309337, 0.1314943056834747]"
4457,"[0.11881892662742763, 0.08576910724225409, 0.0808131328854201, 0.08462115495986526, 0.06987205552506547, 0.1561429049843626, 0.15132212458263228, 0.12855182746277058, 0.0730439742129993, 0.14203351996697872]"
4458,"[0.08034552335623872, 0.06257360170255785, 0.11881825849322068, 0.09509679020593166, 0.1315297612379606, 0.1321933530175639, 0.11893125475016338, 0.12642334523693033, 0.10803435278398564, 0.1265685980454832]"
4459,"[0.16307387551309177, 0.10300628135462675, 0.1713812969642988, 0.10230913066677759, 0.040839885858311935, 0.09045164321661082, 0.1375691342100058, 0.06974598451938978, 0.10268208719430305, 0.08124453254260135]"
4460,"[0.07697149800094061, 0.14177941886926868, 0.13180112719815715, 0.08756505943263154, 0.0881580655144966, 0.11651415030688081, 0.12718715171045175, 0.13415540164053621, 0.08226970732240105, 0.111007317851702]"
4461,"[0.10281131981620999, 0.1428121761329476, 0.11334432546995873, 0.08392352975004025, 0.1031508535224274, 0.11101634026479812, 0.0998031327462092, 0.14076229433487952, 0.10137870024847295, 0.08945975097369428]"
4462,"[0.10804583494270645, 0.1055671291583551, 0.13021064478508393, 0.11731279070913533, 0.10296946479411971, 0.10095197399045411, 0.11701756501718616, 0.12660285220810016, 0.08732744686441223, 0.0976117290908871]"
4463,"[0.1373981772112478, 0.056625912437247884, 0.0951688326923954, 0.13373767283419452, 0.13320381149956176, 0.1383419163693868, 0.09053877650426957, 0.08154175635709925, 0.1376921901394123, 0.1093177980272872]"
4464,"[0.08452646620243617, 0.08858142169325545, 0.12913005066403804, 0.13425253384197453, 0.15296412205469895, 0.13478388325018464, 0.07121693942390508, 0.08339724371864154, 0.10788768479174304, 0.132814465565681]"
4465,"[0.12834822795930464, 0.14679106593317406, 0.11756467727094448, 0.026250823351036495, 0.12154999117772704, 0.12912985214303727, 0.07678883868351674, 0.14168571558956253, 0.08304475383914267, 0.10589995384532894]"
4466,"[0.0679721017972904, 0.09918419506939806, 0.1364565118082298, 0.1631033257367875, 0.1533685443031129, 0.1007380429441332, 0.06676869867451002, 0.09740817065136301, 0.09212072473001838, 0.13144398283237257]"
4467,"[0.09879169747475895, 0.10556511750761706, 0.09362353898043062, 0.1319362305998989, 0.10771833124507223, 0.09732503623208837, 0.10907809732287786, 0.12265800063126034, 0.12202524570099052, 0.10999358272404164]"
4468,"[0.06090553112726597, 0.09850973924547862, 0.1430259956517232, 0.20428299534451194, 0.06709379609992859, 0.11094002593208538, 0.12268149782181827, 0.12428980646926206, 0.09357872994479252, 0.12348748396407477]"
4469,"[0.06647929918917865, 0.11155712359156798, 0.1231192700009341, 0.08356084150527442, 0.08822493976627092, 0.14688412793525138, 0.13565184957433543, 0.11600381337000622, 0.14183159068498027, 0.08678845096940825]"
4470,"[0.11458475861734337, 0.1172390388955241, 0.06261566541050463, 0.12498597871117044, 0.0821516736997706, 0.08365161141891951, 0.1714587033761542, 0.11640245515509968, 0.1088440886780149, 0.12264962483051872]"
4471,"[0.12540123699486747, 0.09164322151351427, 0.12271716094201032, 0.14641150820596271, 0.13182628022700585, 0.09101497600770173, 0.08702525304814564, 0.14629662062549434, 0.08849176127333849, 0.0717559800139305]"
4472,"[0.10321188331939266, 0.07803462835475772, 0.14131695248021275, 0.1400009280168035, 0.09648917671656741, 0.088131640263745, 0.09755075499643442, 0.12177531394204019, 0.09776514376624587, 0.13038408063954454]"
4473,"[0.1267784882253953, 0.10373395168509884, 0.16747116740878515, 0.0866536807691831, 0.12778413834661687, 0.10960045026619096, 0.11377656446082737, 0.05828514397304659, 0.11951734405462627, 0.09908565141963228]"
4474,"[0.09121167597365909, 0.10267666169032008, 0.1058203480389072, 0.07203777047356108, 0.18215663750536842, 0.11449036781332393, 0.116107085431684, 0.08913403282621771, 0.12687609544104955, 0.1006540306288714]"
4475,"[0.07378523795132777, 0.08258477273317831, 0.14990438992732324, 0.13373322586688743, 0.1717507339946623, 0.09765486539833448, 0.10107412472389653, 0.11136532903341341, 0.07446200286429948, 0.11141159164413929]"
4476,"[0.09072809780341479, 0.10970076321861169, 0.07729039322877293, 0.06939699632811218, 0.11602497408549432, 0.0874206935098343, 0.08114153084057978, 0.20509254565053234, 0.14636421598136778, 0.12920563899045356]"
4477,"[0.0870414075635597, 0.12763892165521265, 0.1642276971272471, 0.1269506204655247, 0.0697114043481575, 0.09874594717863172, 0.07420685951319238, 0.12009640634976118, 0.11691519500622281, 0.10427194782750561]"
4478,"[0.11801106423585186, 0.15203437826388178, 0.1266976651858721, 0.10474414287798918, 0.12494893919956133, 0.09409318496551822, 0.09167550894805541, 0.07803293072072905, 0.10966101475429427, 0.09430863515428638]"
4479,"[0.15020879280731392, 0.06920221661027309, 0.08587250200082239, 0.1203091894759308, 0.1372691411318176, 0.07773178590455457, 0.14520980915300977, 0.10315423830152104, 0.1452907017871436, 0.07865875644364331]"
4480,"[0.12034170056974663, 0.07999215529832084, 0.18485138176078542, 0.07050621239126219, 0.14341155341764567, 0.10155203761972964, 0.08786761474055586, 0.09770847466120063, 0.12079992598123429, 0.09667017789682493]"
4481,"[0.12666875846929015, 0.10442028842672996, 0.09128307650145331, 0.1348299802203191, 0.13207503708381257, 0.08711138096782226, 0.10663809161151627, 0.10844220765033817, 0.0774085415572905, 0.12906573841902197]"
4482,"[0.09906353236059061, 0.07883830971235403, 0.1423380950045697, 0.14612193536376136, 0.08048091472069828, 0.0710283101970866, 0.13613708016424725, 0.11649634125317185, 0.10584103915404822, 0.13234002278001142]"
4483,"[0.11921734834644308, 0.09571931359981396, 0.1168828705789656, 0.06063795248235144, 0.13321829904240248, 0.10780651590384634, 0.14103403853556976, 0.1078107356080696, 0.13460427751763407, 0.08942035067317182]"
4484,"[0.14495110079374618, 0.11120380171743084, 0.09331419152458571, 0.08552859510243949, 0.10707108704097346, 0.17572240128752925, 0.12040569937952843, 0.11357590493740381, 0.08340023415567899, 0.09975071873698647]"
4485,"[0.08474846926206869, 0.10022491962652909, 0.10065905478404495, 0.1299287457349401, 0.16085664869749783, 0.11281607750239878, 0.13382533502326902, 0.05674449020048501, 0.14156020266185831, 0.08493909678666677]"
4486,"[0.13260858075110382, 0.08862337670562102, 0.17246389808510246, 0.13157831143025417, 0.09640298725846706, 0.07821430017378828, 0.06977581951369001, 0.10665171486801786, 0.15121168407484573, 0.08627940015599254]"
4487,"[0.05036544108824774, 0.11867201287377063, 0.15650670566849428, 0.18261624248313077, 0.07321489801462663, 0.1318493965514369, 0.09604301796552378, 0.11214458375488615, 0.09794499006988559, 0.09005339474167418]"
4488,"[0.1443297017801753, 0.08824209229036876, 0.09561711630610555, 0.11598529650147854, 0.09351950325162198, 0.09429551207016362, 0.12837548094489107, 0.1109496552185761, 0.11753372360380708, 0.12223654698342602]"
4489,"[0.14643593006677336, 0.09102799497870548, 0.12720244094911337, 0.08763013966573699, 0.09830761163849858, 0.1117501282230418, 0.08726521659458794, 0.13821850080650394, 0.08638289666306438, 0.1228643480006836]"
4490,"[0.14264697192718215, 0.10121877364084556, 0.11574255220714344, 0.10936576458380828, 0.08995204543647314, 0.1285613542408186, 0.07057726291138842, 0.12312833635733063, 0.11560186610846858, 0.10472153492123537]"
4491,"[0.14247572909745462, 0.08438530697981306, 0.0895741472745618, 0.13581484627800058, 0.10054440741652816, 0.1568929859889585, 0.09258368109624118, 0.061752217502150035, 0.14092631763921068, 0.10961154976655277]"
4492,"[0.08906433222115752, 0.1051809965347371, 0.1353736929342638, 0.08530642309054333, 0.10006130870765959, 0.13025094271919352, 0.06759478522285557, 0.14712396304815029, 0.1409090594205532, 0.105128832315095]"
4493,"[0.09281017851399367, 0.1119694519547585, 0.10110030619126713, 0.14826389849061888, 0.1352030754319735, 0.10831805813565659, 0.11093119991126957, 0.0564284217695484, 0.10928502718830162, 0.11767854516680917]"
4494,"[0.13543213514186975, 0.11677765690628451, 0.1177350613378315, 0.12264227014439626, 0.11553920935458606, 0.10471426125057916, 0.11488746146124182, 0.11187009126918518, 0.0884275933270698, 0.0831980585288331]"
4495,"[0.10429734577917858, 0.1498002780971972, 0.09551404042382655, 0.1019829399506344, 0.1019413087627704, 0.0940874398948118, 0.1167798911965982, 0.09353229055951398, 0.13308635102105257, 0.10976593522498744]"
4496,"[0.06862498236477711, 0.15516787310866384, 0.07752103824028399, 0.11580781823136498, 0.138129157787317, 0.15934752192353413, 0.11904214614138979, 0.10655930968542957, 0.11144690023329953, 0.06331236448259298]"
4497,"[0.11821319904745971, 0.13454087197565198, 0.12386277188863289, 0.15201025793608045, 0.09030136364776259, 0.07067425774885627, 0.11272175791589377, 0.10659103559212268, 0.0812622887598787, 0.12623035140605948]"
4498,"[0.13015728509348412, 0.09939952254944659, 0.15932148459563256, 0.1104639085141763, 0.15987228239395415, 0.0564649591695398, 0.10351909593957766, 0.06306098443540142, 0.13520458510550853, 0.11411578398085132]"
4499,"[0.10004611233941275, 0.1181782430905915, 0.13518537080661122, 0.0714858885443713, 0.1027397612750833, 0.14365891049314036, 0.06202402249917854, 0.12692033655695517, 0.11749777750008748, 0.1288108942429117]"
4500,"[0.15180316778614097, 0.15268045716310338, 0.09864360705243011, 0.10484021586096186, 0.04467080427609843, 0.13980862710827904, 0.12951869248216666, 0.06701278062579617, 0.10841380957229797, 0.09765353638184156]"
4501,"[0.11058403230571298, 0.1239150719459446, 0.09399457496983132, 0.10881483499011296, 0.10159221404318253, 0.11597718479953703, 0.11041875467198778, 0.08992480980443279, 0.12921107487711167, 0.11073890126189338]"
4502,"[0.10161770269766586, 0.13837876048744022, 0.0989864312390433, 0.07743150354402888, 0.08041906811112584, 0.1291640427527573, 0.14576645958657983, 0.1025577825668482, 0.16366228411211772, 0.08829277199771511]"
4503,"[0.12781318109143305, 0.09870905426862749, 0.12363924995678756, 0.07127251171801385, 0.11702239231098015, 0.13110515939594775, 0.11801651479001893, 0.07211848568743545, 0.1161606138802498, 0.11288973663206323]"
4504,"[0.1371990258325918, 0.11035560705651953, 0.1253099706689438, 0.09884933225966237, 0.10586712652059257, 0.16561712856197475, 0.10751869798290772, 0.0774165223952222, 0.0873728372107206, 0.09789076616714358]"
4505,"[0.11483210892502917, 0.14138920331010377, 0.11190973946785907, 0.09306989515366385, 0.1199092948942778, 0.1113467027238912, 0.1354259305892133, 0.08584634136259539, 0.10998522574902368, 0.07394470389198443]"
4506,"[0.06564481188056166, 0.14598001696101803, 0.13855275635905975, 0.12056478293586682, 0.12273127052787856, 0.10267774815772901, 0.06103904118631749, 0.07235067279217137, 0.1117510782118492, 0.14819618613340446]"
4507,"[0.12722114181351854, 0.12360335573022124, 0.10992014705141097, 0.15486883370324597, 0.12758175446479933, 0.0766077041363132, 0.09277607331903945, 0.12449527748180107, 0.08544406363842001, 0.08188817410204154]"
4508,"[0.08821003621058081, 0.0547445758135477, 0.08261205004907597, 0.18516503817989519, 0.12733899943060192, 0.07075096270606984, 0.11770858353181203, 0.14215361065949225, 0.16232295044330303, 0.08588081147186331]"
4509,"[0.12101145193690892, 0.11451093385515176, 0.120817788513793, 0.06772459982939609, 0.08431675877514024, 0.10184604588666864, 0.10175339108997669, 0.1024666473231539, 0.15246449457098205, 0.1304642039919526]"
4510,"[0.06685648318047745, 0.14005552888047182, 0.1105444143810085, 0.11037213012087391, 0.13738171107558989, 0.13817549131469722, 0.07634986380527083, 0.08980555216197943, 0.09128314427965714, 0.14656798899870668]"
4511,"[0.1567656941845269, 0.13159559256653555, 0.11264294991024583, 0.1344905477669351, 0.05046738433871769, 0.12755900517605362, 0.07676884665881761, 0.13760351520276934, 0.10101901930630419, 0.07260663823134862]"
4512,"[0.14675393583237661, 0.1352912271645597, 0.12901830311895518, 0.09424050147812488, 0.09113286371975424, 0.09972290587071612, 0.10837766633144309, 0.06646357274531069, 0.1184098725172587, 0.11094360219214225]"
4513,"[0.03681399587758839, 0.10400859466539418, 0.1297912454814263, 0.14060203944904318, 0.11750321588861755, 0.11142666765194277, 0.16719826354262685, 0.0780072440315134, 0.10133923757745453, 0.11609037146911497]"
4514,"[0.09265701370650331, 0.12648115765862777, 0.11869551274692335, 0.0782277279991967, 0.118715659010672, 0.09427793649710185, 0.13153320957268289, 0.08353280704078758, 0.1383488145318434, 0.11621216915561541]"
4515,"[0.11686884305991095, 0.15267271678140742, 0.11620535977154382, 0.11148240482224016, 0.11031961851559056, 0.06651044099107181, 0.06149232361226822, 0.09333628565274624, 0.1175046946933346, 0.2213104926073473]"
4516,"[0.08771310738201907, 0.10403391738898324, 0.08012430832780612, 0.11747950382334298, 0.13329064748552744, 0.09791735802493202, 0.0948530612257399, 0.16439605998896692, 0.1124116023993857, 0.11887648538191256]"
4517,"[0.0923735394962062, 0.11978244275619575, 0.0821215420870792, 0.10460435455577231, 0.11161437082750926, 0.11249403548097874, 0.10922307115758884, 0.14006956941046783, 0.13972747101521735, 0.08821853033436167]"
4518,"[0.1145200602511785, 0.09589465372247784, 0.0996078019583815, 0.09605121114167359, 0.0515082118709981, 0.15476451378804873, 0.20620615836774217, 0.10397317675102505, 0.10096487806131087, 0.0991654552114601]"
4519,"[0.13625224043376497, 0.10857794027084051, 0.09251344736033652, 0.10492823521461767, 0.11059788406896914, 0.09242321067104764, 0.16198681565134385, 0.09141702137189044, 0.12574055675057697, 0.08202857335933664]"
4520,"[0.06938263406123997, 0.12851868867892752, 0.08075339605149918, 0.10852690582234083, 0.0835163897382225, 0.13427894070471041, 0.11461851004150618, 0.10489355918656262, 0.14396616489746902, 0.13290493863966146]"
4521,"[0.07138759734166224, 0.26942266626896577, 0.0951985298746451, 0.11763838371367849, 0.12530243276955777, 0.1259077062155601, 0.06849330502263863, 0.10346445262118392, 0.08904608554222451, 0.11104946226825027]"
4522,"[0.13653621337583136, 0.12844132661784766, 0.10450931172490899, 0.07679168729828521, 0.13511215678785643, 0.1248692602460472, 0.1373930717481413, 0.10631392444538984, 0.06500456602638452, 0.09766491046487775]"
4523,"[0.10715771825684099, 0.15732476433913964, 0.07680359124227173, 0.07191248966204775, 0.13862678243641555, 0.11129901378859962, 0.15283491494695764, 0.10221310240949628, 0.0923178842116447, 0.10061141330228741]"
4524,"[0.12251818431973738, 0.15672825258634795, 0.09206874262830393, 0.0950486376424341, 0.12294817298498209, 0.06948406567200086, 0.0866000151163045, 0.11760609556252247, 0.1299889539410834, 0.12749841401125056]"
4525,"[0.1291356877270549, 0.09552472526561477, 0.11327578477497473, 0.10931093194691661, 0.08631965051952194, 0.17828703500977658, 0.08547911089830158, 0.07814071888561783, 0.1150994688945209, 0.10891119160513636]"
4526,"[0.12264462865580483, 0.110105409846769, 0.08167442521057884, 0.08955060041752129, 0.1417399822423508, 0.042943298958254945, 0.15930458258400393, 0.07517140317732138, 0.14781334328276663, 0.1500474457361829]"
4527,"[0.11607390882325676, 0.15957394295853666, 0.11786145067661105, 0.04817199368474946, 0.1495967450742712, 0.09377303214269504, 0.11110359212898195, 0.1381148798591657, 0.06670810754861732, 0.10153852174174341]"
4528,"[0.11718101033907716, 0.11169849559965156, 0.043958214355750626, 0.13584561837275916, 0.11150980902096602, 0.10410696634776853, 0.11570664293205325, 0.11560011957212772, 0.12400216852741738, 0.10841291359445243]"
4529,"[0.12562703085400273, 0.12415344125991178, 0.0550054549794933, 0.124299564394849, 0.15799984137811676, 0.13779035641044557, 0.09402519936341937, 0.09369354844136105, 0.11784100311181991, 0.08501391344304013]"
4530,"[0.1310946962918521, 0.14460865538012901, 0.16798117672897758, 0.11032743564014783, 0.08774164179882216, 0.10464857841201525, 0.11323023306935445, 0.046182170101133256, 0.08113394104931561, 0.13406776970473563]"
4531,"[0.127447683871651, 0.06936285229318744, 0.1348471068798791, 0.1152608448936121, 0.07428830353832447, 0.06019422467112145, 0.13649051861144337, 0.10790471352830386, 0.14552310082193054, 0.12187709119833467]"
4532,"[0.14440820179012606, 0.13186454861606614, 0.07641828314818645, 0.10259369489927954, 0.10361905530968847, 0.09133892133574402, 0.0712696112841355, 0.16731436867898086, 0.10072457253285325, 0.13438162482286992]"
4533,"[0.1101872198319163, 0.1377817010411356, 0.1268344622033195, 0.08895649662683447, 0.12749046732534047, 0.0697741022545938, 0.1091342704520691, 0.08582564690274584, 0.12666185523004042, 0.12521912047725337]"
4534,"[0.09233559372076748, 0.08518612841222847, 0.08668473206426776, 0.0972905865452374, 0.021830582496423796, 0.13844840186885965, 0.18789782755199996, 0.07994915395188337, 0.12529019372232272, 0.18437504272777383]"
