,roc_auc
6069,"[0.7668501486436269, 0.8203913350493156, 0.7153126161278334, 0.7520422371779996, 0.7267819289878114, 0.7534230679972151, 0.736230094738964, 0.7388205828779599, 0.7173252279635259, 0.7018148820326678]"
6070,"[0.6907203114860481, 0.7047697368421052, 0.7763547476416718, 0.6928641272945465, 0.7642714012768537, 0.7700032888554783, 0.7414043583535109, 0.7859641191586562, 0.7520038212405051, 0.742004964953271]"
6071,"[0.7565632742519535, 0.7150102992314337, 0.734775641025641, 0.7308418531822786, 0.7593697725936976, 0.733849370419094, 0.7580656724978493, 0.7633720376891596, 0.7512867303013288, 0.7389954986969912]"
6072,"[0.7582856882531149, 0.7227586206896552, 0.731137781361922, 0.7483922829581993, 0.7368319431572444, 0.753476790077053, 0.741545542635659, 0.7668694441950256, 0.7259802988483867, 0.7454217234329462]"
6073,"[0.7755356864144127, 0.7344722292905227, 0.7441578483245149, 0.7518020453214398, 0.7542848912573815, 0.7769456420285347, 0.7132496105919004, 0.7185092087953392, 0.7274113015507226, 0.7299857778593384]"
6074,"[0.7509031461496251, 0.7327689594356261, 0.7063500852732065, 0.7808698296836983, 0.7293295427623786, 0.7321099806201552, 0.7532786885245901, 0.746647713811893, 0.7375294061164721, 0.7620435120435121]"
6075,"[0.7208294930875576, 0.764906179815982, 0.7278244851690912, 0.7996129326047359, 0.7850318471337578, 0.7368890998688911, 0.7686717301867172, 0.7441141778721396, 0.7121899079120466, 0.6719037508846426]"
6076,"[0.7883459595959597, 0.7217690574172054, 0.7363038793103449, 0.7323956442831216, 0.7487917555081736, 0.7220031545741324, 0.7563260170557808, 0.7163820582877959, 0.7344188658057272, 0.7842440801457194]"
6077,"[0.7157335907335907, 0.7601880877742948, 0.7622140341876356, 0.7507996576113889, 0.7746645717990922, 0.7732758620689656, 0.7469486823855755, 0.6977871419360779, 0.7317934138829661, 0.7255889797507789]"
6078,"[0.8059222794062804, 0.7419905255831706, 0.7260740418749547, 0.7269023037950483, 0.6948252985404689, 0.7594670874261078, 0.7859911914483645, 0.7333221476510068, 0.7314107100731305, 0.7383358198833582]"
6079,"[0.7737998906506288, 0.7359831534614373, 0.7353553137003842, 0.7479974445918718, 0.7635359801488834, 0.7573965161174463, 0.7276008492569002, 0.7434003771213074, 0.7325989102108506, 0.7169427288040426]"
6080,"[0.7345091306383642, 0.736088185415489, 0.7568423202614378, 0.7692159969273609, 0.717246865057084, 0.7485429992892679, 0.7380451057458357, 0.7422482515772486, 0.716069894660699, 0.7737762237762238]"
6081,"[0.7290144230769231, 0.7359324375833809, 0.7710049781526489, 0.7647891913570962, 0.76709726443769, 0.7152797041146555, 0.7530445797591003, 0.7183586655195489, 0.7557190650571906, 0.7205668604651162]"
6082,"[0.7541092008312866, 0.770888888888889, 0.7209683492436156, 0.7408691631992603, 0.756327092240405, 0.7335230129347776, 0.7576713507312878, 0.7267423525701671, 0.7220256523662096, 0.7481636180325508]"
6083,"[0.7203105423304098, 0.753530455086325, 0.7640503771841217, 0.7410370370370369, 0.7104444444444443, 0.7352118962601014, 0.758506172839506, 0.7204086863320751, 0.7519843924191749, 0.7818024691358025]"
6084,"[0.7163015568252793, 0.7806099421865933, 0.7084983752757287, 0.7300204918032787, 0.7625529941706413, 0.7630481383102661, 0.7380451057458357, 0.7638808139534884, 0.7456008422319146, 0.7165136476426799]"
6085,"[0.7236158757385173, 0.7181300774607973, 0.6986907331420033, 0.7398636991028297, 0.7557359469300213, 0.7526334825263348, 0.7328744596880286, 0.7797146989874807, 0.7433035714285714, 0.8040952518123771]"
6086,"[0.768783153466252, 0.752302567117382, 0.7444169006669007, 0.7727518323623379, 0.7063456790123459, 0.7265071529777412, 0.7421171171171171, 0.7252360786604362, 0.6981507165973185, 0.7762563053202627]"
6087,"[0.7403052572074619, 0.7078570753825807, 0.7838167975142905, 0.7336613321799308, 0.7491360007788163, 0.7675513092710544, 0.7253479594243925, 0.7281141487748815, 0.7299776339583135, 0.7635228539576366]"
6088,"[0.7253907692307693, 0.7361068285856597, 0.7515776477044083, 0.7281793187007783, 0.7832844028146697, 0.7012647946159201, 0.7870152896748641, 0.6888179616993177, 0.751041081789257, 0.7833111259160559]"
6089,"[0.7382030769230769, 0.7769459663706783, 0.7494259978806076, 0.7954633956386292, 0.6647309052671829, 0.7436821798890765, 0.7449974670719351, 0.7416937757536326, 0.7548383424408015, 0.7325632274437737]"
6090,"[0.681476503952074, 0.7499270335196786, 0.7747525989604158, 0.7416807330600435, 0.7553400222965441, 0.7148982558139535, 0.7660150133554388, 0.7481946158416747, 0.7750542560887388, 0.7241606170598911]"
6091,"[0.7805578249818446, 0.6917211328976034, 0.7449614065180103, 0.7675836308964481, 0.734202432545785, 0.704180602006689, 0.7489472101067829, 0.7777905216314172, 0.7314060053421756, 0.7496759325939796]"
6092,"[0.6932113750650251, 0.73423628227524, 0.7621827844274884, 0.7540380598746809, 0.755324384787472, 0.7463794092342989, 0.7704804322429907, 0.7233432597004311, 0.767784629267559, 0.7250788427259015]"
6093,"[0.7392202251270878, 0.7156307108653913, 0.7495199512926191, 0.7765678474598869, 0.7034677990092003, 0.725965411040038, 0.7508620689655172, 0.7615309243858139, 0.7680645161290323, 0.7535251964863616]"
6094,"[0.7665843621399175, 0.7522640005795841, 0.7658198409710072, 0.7316207184628237, 0.736947745102537, 0.7601763750290091, 0.7254787695964166, 0.717864783910997, 0.7333976368459126, 0.7553542632533764]"
6095,"[0.7472475961538461, 0.7405459834414858, 0.6742693892843761, 0.7269070735090153, 0.7626135901261359, 0.7516348899327623, 0.7718352994555353, 0.7186280574854859, 0.7915289781392983, 0.7526883096932767]"
6096,"[0.7503512551517422, 0.7588485458203768, 0.7607524985302763, 0.7785308212741966, 0.6979811800854576, 0.7685690691379548, 0.7810126287338648, 0.7374970511913186, 0.6968227424749165, 0.693040811512149]"
6097,"[0.7471424522954846, 0.7287146491096812, 0.7530156748199514, 0.7510153605831815, 0.7152703643536783, 0.7747457235321313, 0.7425432098765433, 0.7481666279879322, 0.7092145708124971, 0.7624970386164417]"
6098,"[0.7425464291643936, 0.7696998670739954, 0.7291596506589434, 0.7953190013869625, 0.6860541888785641, 0.7690334101903342, 0.7307954331892502, 0.764846183800623, 0.7227115117891818, 0.7249762647497626]"
6099,"[0.736095240316224, 0.7678395189240056, 0.778263694522191, 0.7123147272153895, 0.7432754342431762, 0.7326237555626921, 0.7107027276930189, 0.758549635701275, 0.7513157894736844, 0.7421012162728925]"
6100,"[0.7644817073170732, 0.7114638447971781, 0.7292086223614529, 0.7448471926083866, 0.7527244728737266, 0.7459341069015332, 0.7549515749062037, 0.715917225950783, 0.7551876228346815, 0.7651769509981852]"
6101,"[0.7558089449376632, 0.7522587334165591, 0.744362397752418, 0.7398583954847815, 0.6844703350177803, 0.7296675774134791, 0.7524062816616008, 0.7819404069767442, 0.7355549135517133, 0.7375493328321743]"
6102,"[0.7594575784109023, 0.7237389004345363, 0.6771741103848947, 0.7424635701275046, 0.7878492453089875, 0.7489604244336107, 0.713272568999949, 0.8123709257430187, 0.7084143847573445, 0.7498877615156683]"
6103,"[0.7656164258276934, 0.795360797827903, 0.7709709660905391, 0.750345596432553, 0.7453305594082295, 0.6996586644965868, 0.720110957004161, 0.7479195561719832, 0.7142720581206385, 0.7222595078299777]"
6104,"[0.7289400921658987, 0.7218830769230768, 0.6882999999999999, 0.7451961011835693, 0.736866494868665, 0.7786637833941524, 0.7718663747977538, 0.7644200626959247, 0.7896083982071243, 0.7024180231186601]"
6105,"[0.7098341909662664, 0.7729098583877996, 0.7656781327349695, 0.7679674340258282, 0.715239443264921, 0.7176912568306011, 0.7450604000586882, 0.7170457790044731, 0.7740984505690388, 0.7617885076178851]"
6106,"[0.7366004302667191, 0.7292029395138497, 0.7860441743042427, 0.7306947890818858, 0.724116530373832, 0.7263481551561022, 0.7996367460089857, 0.7609006352087115, 0.7069374745693747, 0.7397847250788429]"
6107,"[0.738360655737705, 0.7774771933229814, 0.7435307511681412, 0.7124140565317036, 0.7418835745160683, 0.7542538954210878, 0.7434374136501796, 0.7617660710141565, 0.7339382940108893, 0.7250828063836194]"
6108,"[0.7713661281363956, 0.7632647966594045, 0.7428516884439166, 0.7460776034490422, 0.7241633495503463, 0.7777210489672778, 0.7554731384127898, 0.7053068032324751, 0.745360949612403, 0.7081516472868216]"
6109,"[0.7184467272351849, 0.7850786811539904, 0.7683815384615384, 0.7392787524366472, 0.7051085475077882, 0.7258672699849171, 0.7316501240694789, 0.76861388384755, 0.7407115051903114, 0.7513000577803457]"
6110,"[0.7394788182831661, 0.7716906055900621, 0.7571656050955414, 0.7124942209893665, 0.7469370224693702, 0.7447297040068526, 0.7968309528284157, 0.7230882147350761, 0.7342306799721514, 0.7160246846602469]"
6111,"[0.750514450338394, 0.7432307841614907, 0.739814836407733, 0.7276352288488211, 0.7148272017837235, 0.748854391926681, 0.7407545549075455, 0.7845771144278606, 0.709110027722015, 0.7773387629319833]"
6112,"[0.6956666437145678, 0.7270763656633221, 0.7448743026878215, 0.7597266035751842, 0.7495473414591061, 0.7317291370372068, 0.7875634279270813, 0.7075727069351232, 0.7753729086877645, 0.7614875841262475]"
6113,"[0.7740840931881252, 0.7044113905017466, 0.7457433578292821, 0.7423633969716921, 0.7372139655579146, 0.683841724564576, 0.755614546137944, 0.75964260849385, 0.7862179959703179, 0.7456239679169616]"
6114,"[0.769235310787833, 0.7589958256570508, 0.7150384038965905, 0.7109860433992926, 0.7760406168111269, 0.7572237632917244, 0.7505963999132509, 0.7353623188405796, 0.7118580426356589, 0.7519154012020004]"
6115,"[0.7462532783814162, 0.761118871665465, 0.75126651090703, 0.754288083392561, 0.7258861827827345, 0.7217637540453075, 0.71734120697105, 0.743153452455778, 0.7792235883424409, 0.730917216327311]"
6116,"[0.7332123214712725, 0.7363255193443873, 0.7243817909329338, 0.7489266336400096, 0.7493917274939172, 0.7664207855666227, 0.7440843234571615, 0.7401100791193671, 0.7289394468196494, 0.7574895627838694]"
6117,"[0.7213385664118983, 0.7391117969821672, 0.7995603744789412, 0.7280861177128477, 0.7143041721480925, 0.7448599072767587, 0.7225045372050816, 0.7782336452823365, 0.7523857302118172, 0.7331793413882967]"
6118,"[0.7055288461538463, 0.731831797235023, 0.7469575933628221, 0.7528080489436957, 0.7554022175041283, 0.7433432270830644, 0.7270151855759966, 0.7383032824780398, 0.7723081814328107, 0.7576522151149018]"
6119,"[0.7525573192239859, 0.7531089193825042, 0.745005195541281, 0.7539867893371078, 0.752877905684697, 0.6951901565995525, 0.7646724441202969, 0.7431975308641976, 0.7194360640519842, 0.7639275048913603]"
6120,"[0.7489896878483835, 0.7246523076923077, 0.7437086406868907, 0.7533443750796279, 0.7690755502080513, 0.7315880721220526, 0.7405038759689923, 0.6990755608569987, 0.8063991081382386, 0.7187159440890784]"
6121,"[0.7470276497695854, 0.785583833400536, 0.7690346625205778, 0.7610479325652153, 0.7289764646510988, 0.7285252497852526, 0.7258932048286605, 0.7573218844279415, 0.7167325132441411, 0.7247621257832444]"
6122,"[0.6997271518854504, 0.7657975576937723, 0.7639344262295082, 0.7392457700028677, 0.7405132884147483, 0.7619798657718122, 0.7288484930396, 0.7469544113448179, 0.7300934880722115, 0.752831715210356]"
6123,"[0.732099302084088, 0.7410714285714286, 0.7796198156682028, 0.7514917308776546, 0.7503753753753755, 0.7443699917104172, 0.7483038555118847, 0.7357685689704617, 0.708724863747416, 0.7354115767712835]"
6124,"[0.7670646153846155, 0.791604115153656, 0.7593744939739527, 0.7289360254083485, 0.7813753243689551, 0.6954007285974498, 0.723800337593441, 0.7053067993366501, 0.7044426162073222, 0.7673931664604549]"
6125,"[0.7863569809181938, 0.7338742785384821, 0.685126728110599, 0.711434520645047, 0.7363882991271525, 0.733093525179856, 0.7800759528007596, 0.76081570858375, 0.7612290530247187, 0.7424316863185476]"
6126,"[0.716831192140563, 0.7669619931064795, 0.7616796883897861, 0.7460855585069202, 0.7597580296701714, 0.747198275862069, 0.7348245865596024, 0.7416298240766325, 0.7243211882107219, 0.734994640943194]"
6127,"[0.6906645569620253, 0.7592190103600667, 0.7667853280461427, 0.7318643112196955, 0.7437511745912423, 0.7271352441307792, 0.7255038827327459, 0.7675748997405049, 0.7467030150519596, 0.7655179644904238]"
6128,"[0.7082055927164623, 0.758141060688901, 0.7276444444444444, 0.7202977704623672, 0.8073478144274605, 0.7805810397553518, 0.7610529035895508, 0.7449888143176734, 0.7233444816053511, 0.7104113168446187]"
6129,"[0.7341576138745949, 0.7420579488103821, 0.7376124016485576, 0.7820619586942039, 0.7721170673298332, 0.7201617936530799, 0.7458553713498378, 0.7547619047619049, 0.7042090986961074, 0.7289295671648612]"
6130,"[0.7525993252082903, 0.775264387450074, 0.7894144919552892, 0.7324516068408194, 0.7022882755366832, 0.7448760149220979, 0.7000157678965626, 0.7557494407158837, 0.7027756557168323, 0.7801635031009209]"
6131,"[0.7640979189892233, 0.7459259259259259, 0.7604931090030428, 0.7435911825446708, 0.6908875824490966, 0.7466786985511604, 0.7249536597495367, 0.7540036020249221, 0.7280045668484086, 0.7730036297640654]"
6132,"[0.7669425644777756, 0.7782921810699588, 0.7539639147074904, 0.7488036010424071, 0.7481513083048918, 0.7762666470096811, 0.6780966424682395, 0.7735904694503419, 0.6937008784096163, 0.7129988913525499]"
6133,"[0.745300396750425, 0.7092661109029599, 0.7601276136702702, 0.6978011426376686, 0.7883386581469649, 0.7372617967332123, 0.7733626198083067, 0.7290780613149035, 0.7465229805655338, 0.7404108255451712]"
6134,"[0.7244372761556888, 0.7460551413213109, 0.7688267247361745, 0.7290334044065389, 0.7514688462449657, 0.7423381059329964, 0.7521532037061203, 0.7558481719786523, 0.7132243506649383, 0.750725338491296]"
6135,"[0.7449698189134809, 0.7392043447545037, 0.8088363174206783, 0.738780179127726, 0.7192428261393778, 0.7530313199105146, 0.7118469717984282, 0.7452681388012619, 0.721731794395266, 0.7563853281482549]"
6136,"[0.7434964726631392, 0.784104013566987, 0.7521173311299318, 0.7568456375838926, 0.7824664509374704, 0.7747040541158189, 0.6858496270913121, 0.7220077671720007, 0.7149765128488532, 0.7074453551912568]"
6137,"[0.7802771064155639, 0.7518534618078195, 0.739020737327189, 0.7192798046927981, 0.7202828415711332, 0.714237617836301, 0.7231509515570934, 0.7815236232721454, 0.7460215199602153, 0.7459547339853552]"
6138,"[0.7383111111111111, 0.7583179723502305, 0.720959595959596, 0.6971270821635785, 0.7403769979961787, 0.7685918671083586, 0.7354868684892649, 0.7928506375227686, 0.727809771927419, 0.7477165757957036]"
6139,"[0.7745391705069123, 0.6753859348198971, 0.7762735884239576, 0.7579263977353149, 0.7510802246867347, 0.7684320739900532, 0.7392452650613877, 0.727340509809404, 0.7224273982658165, 0.7495861297539149]"
6140,"[0.75137596205477, 0.7405415384615384, 0.7004221911244989, 0.7514523020788324, 0.737102908277405, 0.7781997377819974, 0.7588036547063861, 0.7290571456386292, 0.7449571704890853, 0.7441905149419051]"
6141,"[0.7300007178922683, 0.7718636096413873, 0.6871489996489997, 0.7729447998104715, 0.7451886750522245, 0.7896195957327345, 0.7709805985862535, 0.7133380715470269, 0.7099336833379386, 0.7352859906051397]"
6142,"[0.764024150454556, 0.712960891354931, 0.7252531375586537, 0.7543329012434586, 0.7133736081497275, 0.7515197568389057, 0.7478476511323227, 0.7412106135986732, 0.749594574671974, 0.7701905937200054]"
6143,"[0.74176267281106, 0.751408814350823, 0.7140523612112474, 0.7416371785798538, 0.7700649024178436, 0.7095848457350271, 0.7449863883847551, 0.7474323062558357, 0.773469135802469, 0.7394981503115264]"
6144,"[0.7688276397515528, 0.7179807692307693, 0.7470020059305773, 0.7818888888888889, 0.7537734550626234, 0.727105449398443, 0.7257810448936728, 0.7877791563275435, 0.7069877440700872, 0.7426646774266468]"
6145,"[0.8023179060143695, 0.7300608509847639, 0.6918894009216592, 0.7097875403542449, 0.7456232231033966, 0.7492573682989092, 0.7445127918355935, 0.7601062676209066, 0.748215475397354, 0.7650201374081971]"
6146,"[0.7526551933414252, 0.751566480754665, 0.7667901806391849, 0.7455436720142603, 0.7783469945355191, 0.7180172768408063, 0.7371008566978193, 0.6904129862807743, 0.7425788713360362, 0.743659297436593]"
6147,"[0.7574519230769231, 0.7362746380603525, 0.7437639353400223, 0.7067792395677923, 0.7832271762208068, 0.7124625678457797, 0.7065333892539262, 0.7911823442060527, 0.7660888205414979, 0.7385018214936248]"
6148,"[0.7267697091640754, 0.7974730583426236, 0.7046689023238238, 0.740682326621924, 0.7195676905574517, 0.7461547534795943, 0.7426774523312146, 0.7203338847947061, 0.7845916679199879, 0.7522564693456238]"
6149,"[0.7849544778892604, 0.7484223522955915, 0.7204248216572161, 0.7393138357705287, 0.7568619323938472, 0.7155592841163311, 0.7269884151090343, 0.7163371106115521, 0.7684079601990049, 0.7560944226090212]"
6150,"[0.7476072436824347, 0.765916243040426, 0.7480107680579379, 0.7464933128291161, 0.7105263157894736, 0.7678512200900262, 0.6934045141235302, 0.7440080207596131, 0.7311623831775701, 0.7739386952393871]"
6151,"[0.7658166109253064, 0.7341218791690491, 0.74757292827945, 0.7600748276030713, 0.749028749028749, 0.7493354957877191, 0.7320810564663024, 0.7088928070889281, 0.7341643897996357, 0.7516503729086877]"
6152,"[0.714918560945051, 0.745743357829282, 0.781551105233327, 0.7451737451737451, 0.7414133738601825, 0.7762881177707676, 0.741799001814882, 0.7131256594944259, 0.7048856077403748, 0.7734346642468238]"
6153,"[0.7566945004319032, 0.7091073122209628, 0.7436245819397992, 0.7762158054711246, 0.7932295352677518, 0.7776482345103264, 0.7038702460850113, 0.747355492053943, 0.7142427432696647, 0.7186399108138238]"
6154,"[0.7240656612963656, 0.7193245313626532, 0.7834934991520632, 0.7631975867269984, 0.7077140835102619, 0.7143617021276596, 0.7504259924472689, 0.7935275080906149, 0.7043897665315253, 0.7683353692914865]"
6155,"[0.7715094993073421, 0.7442332851339255, 0.729006650430873, 0.7029275808936826, 0.7479242286751361, 0.7621186599288787, 0.7603648424543946, 0.7132214765100673, 0.7370471274256764, 0.7667445482866044]"
6156,"[0.7603540293172982, 0.7411982429931548, 0.7323128720818747, 0.7653939734231705, 0.7810589907604832, 0.704642565653656, 0.7227969616477934, 0.7711065573770493, 0.7423764214434905, 0.710995900651073]"
6157,"[0.7705026455026455, 0.7764437727017869, 0.7427279088364654, 0.7352617332660458, 0.7845345689773822, 0.7059851912793089, 0.6715854037957243, 0.7723216366093482, 0.7461511789181692, 0.7298657718120806]"
6158,"[0.7393532119641908, 0.7395222222222223, 0.7340915634897783, 0.7146545160369278, 0.7640240622096152, 0.7654508611955421, 0.7401864942096554, 0.7441923774954627, 0.7234035506094327, 0.768619972260749]"
6159,"[0.7525548123374209, 0.7604661366921329, 0.7844429954840735, 0.6803232998885173, 0.7451225150254275, 0.7699566615406124, 0.7478845472266524, 0.7540494555353903, 0.7346811968263074, 0.7130143319463709]"
6160,"[0.742203076923077, 0.7718659877433309, 0.7285168757856787, 0.7443950617283952, 0.7458664829547978, 0.7078152344109792, 0.7615571776155718, 0.7731284029038112, 0.7156762295081968, 0.7552702959931474]"
6161,"[0.740261767263484, 0.74352193967495, 0.7575569785856916, 0.7420526238568005, 0.7335228895022365, 0.7257710209230501, 0.7639437689969605, 0.7399863060595686, 0.7179211545829964, 0.7627682662165421]"
6162,"[0.7278110583212836, 0.7668618026924217, 0.7419591346153848, 0.7598267821452365, 0.7272003858210755, 0.7450958917445482, 0.7647271576472716, 0.780901373394373, 0.7197411003236245, 0.6950347173680043]"
6163,"[0.754985927795031, 0.7455520669806385, 0.7691028455903133, 0.7435565119577445, 0.7345700416088765, 0.7268042415101239, 0.7437382878559349, 0.7238676773348307, 0.732764390896921, 0.7531784724213745]"
6164,"[0.7535103749797589, 0.8055311781029862, 0.7410160935625749, 0.7034322528508575, 0.6981440545270333, 0.7248406347484062, 0.7495822890559732, 0.7860942249240122, 0.7452471054647024, 0.7390627924387048]"
6165,"[0.6889401461221433, 0.7639144992236024, 0.7245913461538462, 0.76041248606466, 0.767938248382805, 0.7397757414998795, 0.700817341862118, 0.7655802126675915, 0.7479235880398671, 0.7610336284809835]"
6166,"[0.72359553182062, 0.7647639376620992, 0.7477285500187336, 0.7751588021778584, 0.7581372901140342, 0.698207124321774, 0.768398756705269, 0.7610529035895508, 0.7393464574328134, 0.7072176684881604]"
6167,"[0.7840885240549427, 0.7663567815661296, 0.7215080287469463, 0.7181693989071037, 0.7273535220539827, 0.7817340953526848, 0.730357877416701, 0.7381189291637053, 0.7368540020938421, 0.7325631884455415]"
6168,"[0.7295300958667296, 0.7187387346791637, 0.7527679796198316, 0.730511884708965, 0.7326665664009625, 0.7840805471124621, 0.7267335562987737, 0.7868097488404656, 0.7409847434119279, 0.7150559105431309]"
6169,"[0.7840144468632495, 0.6864536115350447, 0.765912305516266, 0.7572487039500848, 0.7649498327759197, 0.7584845735027225, 0.6987684968847352, 0.7780022552151851, 0.7133866741530974, 0.7235445872274143]"
6170,"[0.7408084872873605, 0.7268953615820527, 0.8064792677920258, 0.7379450614744733, 0.749301707437942, 0.7391562685680333, 0.70697113086703, 0.7216922805158098, 0.7510131712259371, 0.759535655058043]"
6171,"[0.7629394473838919, 0.7236591006039379, 0.774928809016727, 0.7137250453720508, 0.7174132219501655, 0.749185667752443, 0.7569203306108476, 0.7371656649997705, 0.7468135512911632, 0.7616189701161896]"
6172,"[0.7541446208112874, 0.7768870192307691, 0.7102672134102379, 0.7280087473585926, 0.7103197465072735, 0.7020190299373403, 0.7779148955619544, 0.7580059267756429, 0.7518784153005464, 0.7708562623816861]"
6173,"[0.7401772561520442, 0.6783638269487324, 0.7524946303919814, 0.7972517730496455, 0.7405562864123285, 0.7815335753176043, 0.7502080443828018, 0.7386883698985609, 0.7146807440925088, 0.7430444798865852]"
6174,"[0.7696762305869965, 0.7343162477735997, 0.7331568760056902, 0.7531308560720326, 0.7369169510807736, 0.6986075655604549, 0.7538740920096854, 0.7696812892596026, 0.759589525831564, 0.7348474499089255]"
6175,"[0.7792529048656501, 0.7282758620689656, 0.7837204945672536, 0.7402453408822834, 0.7278483835005575, 0.7159796256811183, 0.7392693513383168, 0.7581485139624675, 0.7305378468169165, 0.7320058997050147]"
6176,"[0.7809725108634045, 0.6963258611262986, 0.759888888888889, 0.716848635235732, 0.7789048269581056, 0.7396661367249603, 0.7061042183622828, 0.7257551859286875, 0.7503491462810288, 0.7831196581196581]"
6177,"[0.7344417880170979, 0.749727455084598, 0.7475720164609052, 0.8050266472868217, 0.7347166936950219, 0.7573892172985465, 0.7112636116152451, 0.7764598540145986, 0.7070355191256831, 0.7219626168224298]"
6178,"[0.7518663594470046, 0.7689166994378774, 0.7375661250708484, 0.7854665044825877, 0.7355650963100487, 0.717529406482895, 0.7251466385922695, 0.729079648566902, 0.7771125975473802, 0.7070774053532675]"
6179,"[0.7194944150499706, 0.7895708406819517, 0.7357155731795241, 0.738935173131997, 0.7068647495444241, 0.7653061224489796, 0.7317093061186448, 0.7437069422363539, 0.7339224927991621, 0.7637551426375514]"
6180,"[0.7620833333333332, 0.7407933595847502, 0.7640000000000002, 0.7526049134881942, 0.7342551001310125, 0.7548919392523363, 0.7245300533766535, 0.7397874720357941, 0.7236823710331329, 0.7377581805523323]"
6181,"[0.6912951953549701, 0.7141741097455748, 0.7414878298030471, 0.7427709152161707, 0.7250589061011681, 0.7479399255715045, 0.7434509336147176, 0.7755085529357375, 0.785999809650709, 0.7609454461396209]"
6182,"[0.7500923076923077, 0.7729159307665135, 0.7124526856524873, 0.7417169037858693, 0.769922151450814, 0.6955445544554455, 0.7742863773497333, 0.6852878464818764, 0.7265786506295808, 0.803726838854576]"
6183,"[0.7335795243403939, 0.7103367655393915, 0.7116545893719807, 0.7473670720909642, 0.7874551500831364, 0.7427645179477542, 0.7504511956685215, 0.7636934375740347, 0.7435281241077376, 0.7321103160140451]"
6184,"[0.7440714063509536, 0.7356720668118404, 0.7325102880658437, 0.7179838105932996, 0.7444798705624821, 0.7523242795950156, 0.7268507354714251, 0.756383447061413, 0.7123046445080343, 0.8031307429771593]"
6185,"[0.7201640240568616, 0.7408465608465609, 0.7547990871666368, 0.7299006010171059, 0.7396998374916355, 0.7622577519379845, 0.7805755395683452, 0.7318664094526164, 0.7512226335755747, 0.7279796511627907]"
6186,"[0.7105042387848817, 0.751703354297694, 0.7420059512563765, 0.7386638237384506, 0.7360548021809031, 0.7407103825136613, 0.7628143133462282, 0.7770457697642164, 0.7469171207341555, 0.7354263824117255]"
6187,"[0.7283586455717801, 0.7135484728343928, 0.7716616739288308, 0.7536419753086421, 0.7714691358024691, 0.7099341989047872, 0.7728788566243194, 0.7769756838905775, 0.7100621705635897, 0.7464235111293935]"
6188,"[0.795786080117066, 0.7431038017357234, 0.7616653052889524, 0.7244670542635658, 0.7202958853444291, 0.7665920701659207, 0.7557553956834532, 0.7183533852323661, 0.7224861345551001, 0.709687241724303]"
6189,"[0.7702178420923546, 0.7421704927765683, 0.6800691244239632, 0.7402413553028545, 0.771923937360179, 0.7413580246913579, 0.7182331320556576, 0.7646802325581394, 0.7400921766797679, 0.7631201605965013]"
6190,"[0.7609897157249131, 0.7695468839336763, 0.7299386674751056, 0.741108344296185, 0.7725010000444464, 0.7154552715654952, 0.7372620823726208, 0.751296049915126, 0.7156920477238977, 0.7328493647912886]"
6191,"[0.7297003957037875, 0.7333856313225928, 0.749514751552795, 0.7964330609679446, 0.7309520380239091, 0.690397667527005, 0.7851744186046511, 0.7078252256218358, 0.7753556788039546, 0.7319570212190837]"
6192,"[0.7064817599296769, 0.7510844866763066, 0.702615207373272, 0.7541254125412542, 0.779859266508225, 0.7193427487545134, 0.7583181881727945, 0.7583386315840954, 0.7251457795621833, 0.7869761323059575]"
6193,"[0.7396195353941832, 0.7617788403487165, 0.715375918598078, 0.729604938271605, 0.7862962962962963, 0.7569325573433757, 0.7580459500093967, 0.7368879090276166, 0.7559740872624308, 0.6885346756152125]"
6194,"[0.7057246998284734, 0.7498819195163423, 0.7431368450390189, 0.750792208397409, 0.7034437581882838, 0.7587848586936179, 0.7542352717236128, 0.7174682395644283, 0.8095845903922023, 0.7363157183403162]"
6195,"[0.7216278717932094, 0.7356492549928759, 0.8041589861751153, 0.7378771295326925, 0.7497263728942608, 0.7410309754969949, 0.7315592170243334, 0.7126762985896113, 0.7624601275917064, 0.7295212765957446]"
6196,"[0.7194525103034844, 0.7770969498910676, 0.7663285221496006, 0.7720064724919093, 0.7552345679012347, 0.725351170568562, 0.7388321550144017, 0.7249649622496495, 0.7086374695863747, 0.7481215846994536]"
6197,"[0.7404373974849644, 0.7504915681602627, 0.7931224241288871, 0.7217307975821907, 0.7301346019958227, 0.7157162419914902, 0.7332030714383655, 0.7474747474747475, 0.7338222908478382, 0.7612762443972636]"
6198,"[0.7519925461933948, 0.7435111751982697, 0.7290386850406774, 0.7363274134790528, 0.745398201220933, 0.7170784883720931, 0.7463528350127838, 0.7374719258843346, 0.7522944075229441, 0.7656694160958106]"
6199,"[0.7933700209643606, 0.7308853118712273, 0.751271905031091, 0.7257252262705963, 0.7606589147286822, 0.7330284699217435, 0.7322116500348108, 0.7118937108377814, 0.7418986242515654, 0.7528322741088699]"
6200,"[0.7218332755332061, 0.7423406862745098, 0.7356336405529954, 0.7350208843439435, 0.7554725421147807, 0.7288112522686025, 0.7092035143309809, 0.7701225045372051, 0.7852935278487994, 0.7476955206682989]"
6201,"[0.7675829238329238, 0.7778752192432974, 0.7479384462869502, 0.7756472491909385, 0.687131585054537, 0.7722612560940637, 0.7243451463790445, 0.7159321175278622, 0.7109867222077584, 0.7496256784577953]"
