,roc_auc
5246,"[0.7407628820504486, 0.7413868155594507, 0.7651649836438628, 0.726269978450211, 0.739989820664052]"
5247,"[0.7159217512918978, 0.7422055984555984, 0.7412966455226013, 0.7331992011684401, 0.7746239810384548]"
5248,"[0.7721411148575938, 0.7332302759647314, 0.7318939348848283, 0.7374007486388385, 0.7411696449292179]"
5249,"[0.7265734265734265, 0.7501085141903172, 0.7235439631466378, 0.7561598625615986, 0.7594298024591816]"
5250,"[0.7552085264133457, 0.736313408908737, 0.726502189781022, 0.7659810701534806, 0.7333203354582034]"
5251,"[0.7387997050314821, 0.7441857167167735, 0.7425481866376434, 0.7374988772791233, 0.756965594365661]"
5252,"[0.7268893850910341, 0.7505347027992573, 0.7299588058374001, 0.7586249543244231, 0.7451756436016195]"
5253,"[0.7461334498834499, 0.7466264766776276, 0.746939676930843, 0.7601267757545696, 0.7183200786141962]"
5254,"[0.7519143217596402, 0.7540005827505827, 0.7063495268866836, 0.7535136384650948, 0.7454234727840647]"
5255,"[0.7460553490293268, 0.7482305358948433, 0.7431079247064377, 0.7156059480003142, 0.7551953808602745]"
5256,"[0.7613934601651293, 0.7917480998914224, 0.7174745748330242, 0.7101841980573325, 0.7314916548945744]"
5257,"[0.7545693259164565, 0.7403875995723991, 0.7301399105896824, 0.7577418910859293, 0.7244239768696533]"
5258,"[0.7401784876630079, 0.7185108104983234, 0.7680944055944057, 0.7743040748637764, 0.7102101330042506]"
5259,"[0.7389235749797665, 0.7286505222509131, 0.7199268307074999, 0.756492372857102, 0.7767409970750425]"
5260,"[0.7511229213097892, 0.7225530981842316, 0.7466966757391769, 0.735811797029278, 0.76086053289173]"
5261,"[0.7588392127054326, 0.7636360403925473, 0.7483595571095571, 0.7232631516867185, 0.7228482467195492]"
5262,"[0.7256471822045594, 0.7683619542943425, 0.7331570123713724, 0.7536581387762711, 0.7381389292635658]"
5263,"[0.7494545803942847, 0.7295952085914912, 0.7471653709545216, 0.7382148276042484, 0.7532801697045883]"
5264,"[0.7444639972305562, 0.7374438626977499, 0.7375102448063287, 0.7494906420279555, 0.7407677100879655]"
5265,"[0.7504749417249417, 0.7569810218978101, 0.7385227337070381, 0.7390217235445943, 0.7407901544614777]"
5266,"[0.7641950968626778, 0.7594401236713124, 0.7043700837277868, 0.7680976503248333, 0.7257874962161007]"
5267,"[0.7720697111429713, 0.7436525547445255, 0.7399786690953538, 0.7264988939642048, 0.7353306488203266]"
5268,"[0.7330530160281016, 0.7619855149266913, 0.7373138686131387, 0.7409846153846154, 0.7351175031507154]"
5269,"[0.7451849884935388, 0.7632886155509748, 0.7216095743322462, 0.7317765142724528, 0.7483398700637706]"
5270,"[0.7686981214504149, 0.7319775538625379, 0.7683610029377606, 0.7267460095690506, 0.7229906648451732]"
5271,"[0.7319112036073534, 0.7993897810218978, 0.7280599822930499, 0.7125316680741366, 0.7329069577016658]"
5272,"[0.7350631741140216, 0.7742545693259164, 0.7441239316239316, 0.7275223003108529, 0.7356464087086072]"
5273,"[0.7537389001402088, 0.7665486029122393, 0.7342322226039162, 0.7676267177629412, 0.6923676148287669]"
5274,"[0.741620935858854, 0.7465124685914758, 0.7384681514882374, 0.7393729096989967, 0.7501805908812229]"
5275,"[0.7307692307692307, 0.718670038501088, 0.7590882581648521, 0.7674580264766806, 0.7358189293840566]"
5276,"[0.766806607095695, 0.7205646823293883, 0.7573707921411589, 0.7424837549315386, 0.7275099926749223]"
5277,"[0.7490604867573372, 0.7132132132132132, 0.7732977616698548, 0.7471619047619047, 0.7357052984761638]"
5278,"[0.7189386056191467, 0.7669328982022214, 0.7194551282051282, 0.7362467563104507, 0.7776792426235669]"
5279,"[0.7401271919672872, 0.7308100691958959, 0.7293239996781499, 0.7726608015410638, 0.7355979848130841]"
5280,"[0.7612074888354518, 0.7077808407192872, 0.7421195683469808, 0.7510530285449061, 0.7465580396614879]"
5281,"[0.7250971223858377, 0.7658340062493416, 0.7377610828859342, 0.7613579188897796, 0.7255477063399804]"
5282,"[0.7128409090909091, 0.7411772358492796, 0.7454196217494091, 0.7628893772893773, 0.7454040262826785]"
5283,"[0.7291234314671815, 0.7510068636905098, 0.7240342617278348, 0.7486632136762372, 0.7534385113268608]"
5284,"[0.7374376579900254, 0.7348447612025888, 0.7462517185796236, 0.749627253814147, 0.746159706959707]"
5285,"[0.7451566797583444, 0.7755813418853524, 0.7565006182653242, 0.7155801257053724, 0.7292079634577264]"
5286,"[0.7133086747156117, 0.7674672362357366, 0.7419799393627092, 0.7513349514563108, 0.7305629489711228]"
5287,"[0.747749112116785, 0.7232340981538428, 0.7276197742187142, 0.754480661795055, 0.7655557359990857]"
5288,"[0.7404105888708806, 0.7713706346656877, 0.7416125070957725, 0.722681955630071, 0.7404664982219727]"
5289,"[0.7499144391337701, 0.7386452737890438, 0.7217862912531734, 0.7570752438906598, 0.7467686361191719]"
5290,"[0.7623509814619198, 0.7395208219676305, 0.7179453603952146, 0.7316059011464011, 0.7490514040380599]"
5291,"[0.7385605648461337, 0.7324525547445255, 0.732325339525209, 0.7577735467696998, 0.7560950991192603]"
5292,"[0.7222573739858552, 0.7507457185963216, 0.7366081382385731, 0.7478521412866839, 0.7569622127457949]"
5293,"[0.7512652791159298, 0.7508923560444495, 0.7184480402471913, 0.7312273932963588, 0.7498355263157895]"
5294,"[0.7502813011456628, 0.7262951596032048, 0.7395861747590471, 0.7421025962025694, 0.7551400110479127]"
5295,"[0.7321640903686089, 0.7570126573933681, 0.736663333218387, 0.735741338457807, 0.7635046113306984]"
5296,"[0.750131820197251, 0.7368170845574001, 0.7282899481238514, 0.7394335276108674, 0.7667027075730956]"
5297,"[0.7322548114307932, 0.7439278732496818, 0.7257769165125871, 0.760318519378046, 0.7474962776768175]"
5298,"[0.7338082750582751, 0.7576382762509911, 0.7516256174494348, 0.7330577761627907, 0.740968833268465]"
5299,"[0.75663082437276, 0.7559401226117493, 0.7340472887038965, 0.7343674303224865, 0.7371338767615364]"
5300,"[0.7753515316737212, 0.7163834567987922, 0.7516653343991473, 0.7281416802042238, 0.7457707194899819]"
5301,"[0.7365318293305444, 0.753008818261673, 0.7304599060588652, 0.7610075446089977, 0.7313580904998815]"
5302,"[0.7718897345891402, 0.7146345983690843, 0.7477664233576642, 0.7595659353621137, 0.7265536723163842]"
5303,"[0.7632629093915899, 0.7456640895453497, 0.7098651142814026, 0.7537426021715831, 0.746632895452334]"
5304,"[0.7409482454697158, 0.736853583641566, 0.7742033589024432, 0.7453850683210208, 0.7160992846677583]"
5305,"[0.7425393380358112, 0.7626565915340683, 0.7223221228615864, 0.727016847678758, 0.7461601019743103]"
5306,"[0.7428291176709577, 0.7413308101472996, 0.739307931570762, 0.7475133271711517, 0.7445398130238557]"
5307,"[0.7505523286890212, 0.7210800022488334, 0.7662618278329102, 0.7520467252396166, 0.7164504856669036]"
5308,"[0.7323275615749472, 0.7505058388252976, 0.7482640100495498, 0.747782441016334, 0.7328055555555555]"
5309,"[0.7398116340318333, 0.7454603729603729, 0.7691049631944201, 0.7301839173822233, 0.7339555319650861]"
5310,"[0.7037150349650351, 0.7759004956643876, 0.7509468508652848, 0.7708756753000852, 0.7195024101074817]"
5311,"[0.7418429626910192, 0.7688658944469038, 0.739597902097902, 0.7191102671911027, 0.7469759874001887]"
5312,"[0.7533096311712335, 0.7282851732280771, 0.7418421022989671, 0.7615084119919792, 0.7300728500355367]"
5313,"[0.7441740201353517, 0.7609255474452555, 0.7315266840085997, 0.7477315469798467, 0.7301428734061931]"
5314,"[0.7546429915924207, 0.7613700491771183, 0.7284903143699751, 0.7424571886697774, 0.7267271179668908]"
5315,"[0.7453746503579387, 0.7538760859073359, 0.7130264586547804, 0.7629119817139783, 0.7379692492012779]"
5316,"[0.7329304177244403, 0.7324642335766424, 0.7559430954964732, 0.7524807123471472, 0.7403808368007397]"
5317,"[0.7475833538133857, 0.7279354039400407, 0.7716735122204418, 0.7392770495622185, 0.7246367911285794]"
5318,"[0.7346593490685607, 0.7423199803391496, 0.7486873607357891, 0.7571443531363503, 0.7314048124557679]"
5319,"[0.7334390478566084, 0.742696725527173, 0.7484156487873959, 0.736376927166401, 0.755098812305296]"
5320,"[0.7366925837320574, 0.7370570249548835, 0.759319286871961, 0.7347843961528885, 0.7387969835166474]"
5321,"[0.7482114159871437, 0.7362361245173745, 0.7384819347319348, 0.7401159122506296, 0.7482327070093027]"
5322,"[0.7561095068229433, 0.7132730194631272, 0.7402326979220333, 0.7817827597239363, 0.722466169015209]"
5323,"[0.7941257358190266, 0.7012555084393448, 0.7506743127873159, 0.7284710618908856, 0.7407461775812839]"
5324,"[0.7222162014168539, 0.7315218012457854, 0.7663256606990623, 0.7405428279585583, 0.7550303704089727]"
5325,"[0.742491673702974, 0.7634899988437971, 0.7638001128655172, 0.7388363270716212, 0.7148866964328581]"
5326,"[0.7559029474027033, 0.7340151515151515, 0.7518930695401285, 0.7315647904529223, 0.7365916387711925]"
5327,"[0.7414032712112033, 0.7048355132778439, 0.7554906473122087, 0.7304041248606465, 0.7875949135486231]"
5328,"[0.7207534795175687, 0.6892577524422263, 0.7609227956940713, 0.7741645393362728, 0.7698083400399416]"
5329,"[0.7658653846153847, 0.7368965932346213, 0.7471908189689593, 0.7368555342929249, 0.728500413746106]"
5330,"[0.7220303666987823, 0.7342920847268674, 0.7867716778078035, 0.7596574757146096, 0.7141035688449482]"
5331,"[0.7427129132063182, 0.7346488959389403, 0.7591662380707469, 0.7245549082912222, 0.7578395856411485]"
5332,"[0.7426547478495531, 0.7564158781444726, 0.7083284055160016, 0.7690315018315017, 0.7348505171540136]"
5333,"[0.7379549248747913, 0.7631306620621142, 0.7455371567043618, 0.7419312290682204, 0.7306916873449132]"
5334,"[0.7743242142973457, 0.7242265925508959, 0.743333141010847, 0.7405226245398201, 0.734438347546484]"
5335,"[0.7214991280804002, 0.7514364801864801, 0.7652151039051104, 0.7378622848733815, 0.7390687662184477]"
5336,"[0.7483864427398371, 0.7320823258901057, 0.7635350223900985, 0.7570961622647017, 0.7087220108742855]"
5337,"[0.7363165505143886, 0.7418141346688927, 0.7234413096482062, 0.7553447722163601, 0.7608712390428809]"
5338,"[0.751656991092204, 0.7434092067266859, 0.7119290075186228, 0.7521085050935797, 0.762719413919414]"
5339,"[0.7413244134855225, 0.7169424439021486, 0.7470165398841511, 0.7485710215637742, 0.7517354809437388]"
5340,"[0.7337697122908391, 0.7627156568333038, 0.757371794871795, 0.7294525056523855, 0.7321149047186934]"
5341,"[0.7286064200816851, 0.748598326116986, 0.7385179296944003, 0.7523541083635363, 0.7424246930617684]"
5342,"[0.7500666133759658, 0.7388505652572449, 0.7599719983999086, 0.7359073788134007, 0.7213047359518887]"
5343,"[0.7540201453952585, 0.7589366886068584, 0.7455556361789355, 0.7445430779396134, 0.7149091618112584]"
5344,"[0.7368449625692897, 0.7352748651797403, 0.7550973041577549, 0.7442105931005843, 0.7432963756102055]"
5345,"[0.7025606295149638, 0.7620077850762867, 0.7794980423530553, 0.7431851230425057, 0.7257463884430176]"
5346,"[0.7087750017627564, 0.7605258531654471, 0.7318344146181774, 0.7555822080075811, 0.7517442549158968]"
5347,"[0.7736217948717949, 0.745187977053999, 0.7230157902663377, 0.7511902255287292, 0.7241704374057316]"
5348,"[0.7553463043848205, 0.7693543205910697, 0.7344371554190801, 0.7274193829679624, 0.7273046076906656]"
5349,"[0.7579399766899766, 0.739292734232215, 0.7268491141755564, 0.762470386164416, 0.7395541666429056]"
5350,"[0.7261395084797881, 0.7294331988459373, 0.733762610735351, 0.7420760528161499, 0.7807661657559198]"
5351,"[0.7606982240374467, 0.7396175182481751, 0.7348962061560487, 0.7472185313389257, 0.7370677504228529]"
5352,"[0.7483453566930036, 0.7205402169575156, 0.7620317346695299, 0.7692074706884741, 0.7114941538107961]"
5353,"[0.7634645906463234, 0.7131926043690751, 0.7651386137466838, 0.7323123539719626, 0.7399692393736017]"
5354,"[0.7219389524800556, 0.7649201505208573, 0.7062184308003142, 0.7513626453488371, 0.7669408924260037]"
5355,"[0.7563379875375028, 0.7257414405129966, 0.7225893166840097, 0.7488159037154576, 0.7673854810031817]"
5356,"[0.755576923076923, 0.7387713017991404, 0.7475609756097561, 0.7355301328841476, 0.7380571036814204]"
5357,"[0.7524193090929718, 0.7345825026188625, 0.7316732787978795, 0.7408440612666791, 0.7479700952906211]"
5358,"[0.7526519461432702, 0.730586705301224, 0.7462131386861314, 0.7321406593406593, 0.7618585298196949]"
5359,"[0.7488033298647242, 0.7582689003436427, 0.7629842894292186, 0.7244077232883203, 0.7249537679149329]"
5360,"[0.7409960183397684, 0.773083398810192, 0.7337179974432506, 0.7307501155802126, 0.7337953441235208]"
5361,"[0.726303317535545, 0.7671204667012705, 0.7635428826904449, 0.7257977727868239, 0.7376027423941413]"
5362,"[0.762503819305709, 0.7408304195804195, 0.7142798985739875, 0.7312091503267973, 0.7664237220447284]"
5363,"[0.7190426638917795, 0.7763669829933098, 0.7590841417172632, 0.7157082575610445, 0.743229628085535]"
5364,"[0.716474358974359, 0.7536824728803105, 0.7674913719689839, 0.7386168498168499, 0.7363570433975399]"
5365,"[0.729856418918919, 0.7392308989711588, 0.7309225083701155, 0.7718077454658281, 0.7442744840342679]"
5366,"[0.7462436352064011, 0.7508377472705653, 0.7547065139584825, 0.7423989493652415, 0.7215657353406574]"
5367,"[0.7559778264345045, 0.7221977905994934, 0.7616900133969493, 0.7364713360052261, 0.7409181466302367]"
5368,"[0.7456731404412736, 0.7469699499165277, 0.7262261917077601, 0.7337988957514505, 0.7667345289063201]"
5369,"[0.7475667010191228, 0.7367670939432678, 0.7323652698206802, 0.7390961469423306, 0.7619782240225228]"
5370,"[0.7541125418344773, 0.758307191119691, 0.7098901163336147, 0.7468457044255679, 0.7388407920312383]"
5371,"[0.7438737307845028, 0.7334500356758458, 0.7661250909256229, 0.7322723657121467, 0.7395287110765845]"
5372,"[0.7367697033462733, 0.7518556552444781, 0.7428415871287459, 0.7290154264972777, 0.7557147912243454]"
5373,"[0.7607115214506857, 0.7441575650497912, 0.7225945811406629, 0.7584369131717785, 0.7288535219569703]"
5374,"[0.7601005892506398, 0.7212577763875856, 0.7313373702012914, 0.7586823874845162, 0.7447096534157579]"
5375,"[0.7294484154949271, 0.721293794149718, 0.7768621791445438, 0.7306979289888593, 0.7531398196883632]"
5376,"[0.7389418830595302, 0.7460467153284671, 0.7588795655888307, 0.7629892162844938, 0.7071566708607111]"
5377,"[0.7711535833845733, 0.7542497470388667, 0.7442710072342794, 0.7071294398907104, 0.727770390070922]"
5378,"[0.707069729805798, 0.7549822042733711, 0.7647658934707904, 0.7506517888145388, 0.7393592008074505]"
5379,"[0.7454072441094202, 0.7452078535371158, 0.7440209790209791, 0.7310266321053356, 0.7493530981666279]"
5380,"[0.7362020686896394, 0.7547796070100903, 0.7598033867898227, 0.7237499999999999, 0.749127515198597]"
5381,"[0.7615721768877168, 0.720886293369976, 0.761159865943406, 0.7255580409152336, 0.7476717948717949]"
5382,"[0.7554644967323296, 0.717418606035355, 0.7508957591489456, 0.7731194656371603, 0.7314027981269212]"
5383,"[0.7422252700154294, 0.7591487319921825, 0.7273087594133969, 0.759815315756992, 0.731530282015719]"
5384,"[0.7343816669037122, 0.7523286679536678, 0.7366764096943124, 0.7528072487273054, 0.7385315013960689]"
5385,"[0.7599673313438233, 0.7460839160839161, 0.7391624211971062, 0.7354307037244994, 0.7370859621451104]"
5386,"[0.7413371488033299, 0.7344873146902313, 0.7590521224289577, 0.7405412469247334, 0.7421469140253307]"
5387,"[0.755258499664286, 0.7158671151236207, 0.7579974022092716, 0.7610814574147134, 0.7303680173896481]"
5388,"[0.7309387169501946, 0.747979187408145, 0.7494888006204903, 0.7106458828463582, 0.7790632364607039]"
5389,"[0.7562225940456958, 0.76302272282302, 0.7477251705399468, 0.7222267620020428, 0.7263465378997884]"
5390,"[0.7305277164373478, 0.7830586583653787, 0.7430954037805588, 0.738230570742886, 0.7297714217532856]"
5391,"[0.7654871224621564, 0.7399623891932422, 0.7519886850677181, 0.7359775641025641, 0.7194007803790412]"
5392,"[0.7392090193271296, 0.7527310924369748, 0.7487503103066959, 0.7341793327597744, 0.7348039573598131]"
5393,"[0.7351943336706148, 0.7423257023933403, 0.7449153747688806, 0.759946200099462, 0.7325642233035107]"
5394,"[0.7537943378200245, 0.7620072419211587, 0.7490472994835045, 0.7336023582610687, 0.7140397313296903]"
5395,"[0.7311773769390284, 0.7345338020422316, 0.7204451339851015, 0.7695724500218883, 0.7618559990717103]"
5396,"[0.7542682926829267, 0.7318803369489961, 0.7445459854014598, 0.7585889247613701, 0.7358238569059464]"
5397,"[0.7528322440087146, 0.7255760608904182, 0.7518043795620438, 0.746726652187403, 0.7419684640376762]"
5398,"[0.720864149243825, 0.7501428667473444, 0.7496271396448075, 0.7416697530864196, 0.7550350965729229]"
5399,"[0.768330550918197, 0.73153959331931, 0.7653093776333213, 0.7269735321312991, 0.7237070009689922]"
5400,"[0.7332067361479127, 0.7278872554130608, 0.7563443623514295, 0.7457807982354169, 0.7517290223425243]"
5401,"[0.731902857348755, 0.7488945078912365, 0.7319708029197081, 0.7284437932718549, 0.7597714604236343]"
5402,"[0.7441045523900618, 0.7465554529548989, 0.7346153846153847, 0.743070572599901, 0.7499468528254187]"
5403,"[0.724886595999718, 0.7382992072427057, 0.742415234389075, 0.7507307873644508, 0.7564336996336996]"
5404,"[0.7516433566433567, 0.7068848047635407, 0.7530058399175541, 0.7447254065893099, 0.7624069963971443]"
5405,"[0.7644723986321446, 0.7544802867383513, 0.7475951285217196, 0.7414924973204716, 0.6964132880129115]"
5406,"[0.7568321167883212, 0.73385027917397, 0.7359259556697719, 0.7565594645818525, 0.7359393130656764]"
5407,"[0.7317464446756851, 0.7311401542581928, 0.7338997230556197, 0.7220771604938271, 0.789683013164698]"
5408,"[0.7590375613785507, 0.7408308851996084, 0.748604151753758, 0.7470869670542637, 0.7286600637522769]"
5409,"[0.7309286752978703, 0.7561574319938632, 0.7214856356209518, 0.7633270100685832, 0.7456305205788385]"
5410,"[0.7613470598082119, 0.7654147344971812, 0.7388927058284667, 0.7155317007715531, 0.727634287853266]"
5411,"[0.7432627001973291, 0.7316579254079254, 0.7323852737199351, 0.7536814390232536, 0.750195350928971]"
5412,"[0.7106661802671457, 0.7985189119018115, 0.7480941302791697, 0.72154952901583, 0.7341260982799577]"
5413,"[0.7617081524688007, 0.7121319563135629, 0.7559691377332916, 0.7428509972851521, 0.7330031334112326]"
5414,"[0.7671259842519687, 0.7264741518578353, 0.7421400656012282, 0.7626131172972508, 0.7178127743188173]"
5415,"[0.7582951135269803, 0.7590620833783734, 0.725588578088578, 0.7236395751450495, 0.7555131761442443]"
5416,"[0.7435649149742946, 0.7428141981731993, 0.7527576760367045, 0.7214750516820148, 0.7586086917482265]"
5417,"[0.759560556740375, 0.7043256118404306, 0.763056171427908, 0.7209783829309377, 0.7618084259113924]"
5418,"[0.7268429121464265, 0.747107438016529, 0.7653785963645119, 0.7445835436069184, 0.7335447190028427]"
5419,"[0.7549035227473889, 0.7422342793544797, 0.7359939978615863, 0.7414267194521471, 0.7408534462752379]"
5420,"[0.7497836960128953, 0.7380356102371028, 0.7537660990050662, 0.7463900734423123, 0.7225820052280969]"
5421,"[0.7335308479885752, 0.7197465034965035, 0.7655414005564378, 0.74850868980748, 0.7482491238231451]"
5422,"[0.776166476480284, 0.753901251344771, 0.7115128887070378, 0.7306970281306715, 0.7491457875457875]"
5423,"[0.7547564047500204, 0.7718141815585905, 0.7400741747352925, 0.7379820390913894, 0.7110652014652014]"
5424,"[0.7404579214008165, 0.7136175221617724, 0.7488463811602108, 0.7438732884660013, 0.7650477707006369]"
5425,"[0.7525699806949806, 0.7531890530172907, 0.7122908244941206, 0.7514547980722837, 0.7490026114498469]"
5426,"[0.7539379177926326, 0.7756015879833308, 0.7518006993006994, 0.719763111823309, 0.7101523020774846]"
5427,"[0.7550760690552696, 0.7357832938756965, 0.7233720270160682, 0.7493484081063351, 0.7437031607774955]"
5428,"[0.7216774039608685, 0.7270386589279301, 0.7495807618156721, 0.7696196045333976, 0.7401724761517248]"
5429,"[0.7494265457199457, 0.7362022961064495, 0.7371062868615887, 0.7347704005999406, 0.7476920148472448]"
5430,"[0.751528608936301, 0.728162065353293, 0.7403066094010975, 0.7398299991414098, 0.7557531257372023]"
5431,"[0.7111262381784769, 0.7499282588420977, 0.7451534409710294, 0.7445211811408994, 0.7714928057553957]"
5432,"[0.7626038828925136, 0.7508103727714749, 0.7408629708949197, 0.7288741840293302, 0.7233783940589464]"
5433,"[0.7322126456835788, 0.7491900707651481, 0.7606382353632455, 0.7200479233226837, 0.7568943224655056]"
5434,"[0.7973781322540324, 0.7388907762867336, 0.7423392203771462, 0.7187780136824722, 0.723970812146284]"
5435,"[0.7320913364828672, 0.7633881028449718, 0.7297177382890214, 0.7464995155038758, 0.7417662752225174]"
5436,"[0.7099584583429495, 0.7542266984532817, 0.734717982053931, 0.758972554539057, 0.7493237280608155]"
5437,"[0.7290753637959345, 0.7447808307626085, 0.739851583036732, 0.7583348901985427, 0.7375783699059562]"
5438,"[0.7450449378013214, 0.7276532985421749, 0.7447571065781928, 0.7532044613962088, 0.747425641025641]"
5439,"[0.7308077702625766, 0.7231153284671532, 0.7859612962326807, 0.7311782993130577, 0.7504432190541399]"
5440,"[0.7365474900686169, 0.7355206737222202, 0.7288298976716595, 0.751954513148543, 0.769005016722408]"
5441,"[0.7839208649967163, 0.7266205572914838, 0.7432287574363003, 0.74010162126405, 0.7277936084811717]"
5442,"[0.7030411126725038, 0.7771107579264992, 0.7483437391605966, 0.7254659117716443, 0.7573422878279101]"
5443,"[0.727590629969703, 0.7510292524377031, 0.7373199218247141, 0.737186813186813, 0.759553381849555]"
5444,"[0.7732897169677145, 0.7414779126517331, 0.7538393401187063, 0.7253843042071197, 0.7260150030532726]"
5445,"[0.750597251460605, 0.7264812617768162, 0.75505401459854, 0.7266897108366087, 0.756036543715847]"
5446,"[0.7682887402452621, 0.7150037936267072, 0.7639736588499839, 0.7232518492834026, 0.7352198886052449]"
5447,"[0.7468426062428174, 0.7396257234581298, 0.7557691847813091, 0.7320227686865268, 0.7401273372018053]"
5448,"[0.7531038501187755, 0.7200944986156254, 0.7201835133061898, 0.7717645916175327, 0.7471291540830136]"
5449,"[0.7441471172011382, 0.737193694308056, 0.736629846015564, 0.7395502495462795, 0.7576022410941813]"
5450,"[0.7552549475074584, 0.7409584407597511, 0.7400378905665158, 0.729192986150103, 0.7525094361877802]"
5451,"[0.7317554414110142, 0.7451223776223777, 0.7496149292504339, 0.7707832035857514, 0.7225756588244115]"
5452,"[0.726887591240876, 0.7420687893948715, 0.732193987115247, 0.7631431767337808, 0.7466953946235986]"
5453,"[0.7546715111967968, 0.7236140326677932, 0.748787424104962, 0.7437396942098452, 0.745261964541154]"
5454,"[0.7445793907223632, 0.756914568528527, 0.7358462742265559, 0.7460525202380617, 0.7389485132079792]"
5455,"[0.7478627259404006, 0.7189900253710075, 0.7487617147133235, 0.7734125399361023, 0.7242884790528235]"
5456,"[0.7222826351088647, 0.7262295843151821, 0.7755184942790729, 0.7564903279075255, 0.7314787785123493]"
5457,"[0.7658250314897515, 0.7393401459854015, 0.7500941146944411, 0.7219155115116314, 0.7444952380952381]"
5458,"[0.767051282051282, 0.7085796131374439, 0.7325218402099536, 0.7620925142273457, 0.7419094272760436]"
5459,"[0.7246582095048046, 0.7615662378695554, 0.7279529993815708, 0.7396955880998434, 0.7667408616801353]"
5460,"[0.7484452199150053, 0.7524613138686131, 0.7290689190706028, 0.765971169364699, 0.7256454168414185]"
5461,"[0.7387249651614092, 0.7407692130509391, 0.7422043578196827, 0.7409694340885192, 0.7482442203186884]"
5462,"[0.7444977770554981, 0.7205040792540793, 0.706735760161535, 0.7601926163723917, 0.7848311638977428]"
5463,"[0.6797931235431236, 0.743868058313007, 0.7679542884352122, 0.7520338619926925, 0.7723260430370231]"
5464,"[0.7270160583941606, 0.7461858693852449, 0.7612552001316192, 0.7475671860031261, 0.7348342769521115]"
5465,"[0.7469795644662667, 0.7338022165387894, 0.7233167296461697, 0.746813921255403, 0.7721554762165684]"
5466,"[0.7542523770481773, 0.7510626932169485, 0.7355966716989082, 0.7287298776654343, 0.7502704559113934]"
5467,"[0.7566507684154744, 0.7565094111969113, 0.7256355204397114, 0.7364158305462652, 0.7405818004831521]"
5468,"[0.7396117009000693, 0.73267943687976, 0.7559977296399022, 0.7338228198375742, 0.7557177400330267]"
5469,"[0.7469155110694055, 0.7298146746457884, 0.771243665812356, 0.7426332215794929, 0.7223507875103621]"
5470,"[0.7165472027972029, 0.7269807342531772, 0.7284731430432456, 0.769421576092129, 0.7736670387224178]"
5471,"[0.7407760084438529, 0.7132935342092275, 0.7736991241628027, 0.7392868366705576, 0.746382571362265]"
5472,"[0.7395142717565777, 0.7284294871794872, 0.7465646853146853, 0.727718311786812, 0.7807059717350142]"
5473,"[0.7513030053281019, 0.7201024173247353, 0.7367451569411264, 0.747998590917097, 0.7564674744288309]"
5474,"[0.7420821384560458, 0.7729709035222052, 0.7402632026774065, 0.7345466815090813, 0.7353012152029648]"
5475,"[0.7101420313024943, 0.7371987592460033, 0.7547022847911378, 0.7577473321217206, 0.7607591876208898]"
5476,"[0.7172388740580542, 0.7402877614162421, 0.7428262156546368, 0.7565925574376947, 0.766627987932235]"
5477,"[0.7678465832485748, 0.7310489582973432, 0.7143491994859414, 0.7511813552323714, 0.7537821655468714]"
5478,"[0.738388642669261, 0.745584819293571, 0.7439046862223451, 0.7282256410256409, 0.7583488048271061]"
5479,"[0.7439641016929959, 0.7420411985018727, 0.7511771561771562, 0.7277831501831502, 0.7492426674449146]"
5480,"[0.7313656727591011, 0.7360365454437235, 0.7611033866883705, 0.7323549282248563, 0.7598887050684313]"
5481,"[0.7240091949394274, 0.7524318896769476, 0.717524427412487, 0.7657454554106786, 0.7626898781771696]"
5482,"[0.753428056446001, 0.7548883604174924, 0.7457740087356062, 0.7705016583747927, 0.6974958059555432]"
5483,"[0.7298838017121598, 0.7212654642155163, 0.7583182857830745, 0.7464924928054846, 0.7649662130008565]"
5484,"[0.7329866749588272, 0.7433070866141733, 0.7427472388257378, 0.7368525381366888, 0.7614014546335443]"
5485,"[0.754201963157187, 0.7149679090855562, 0.7495686534749034, 0.7398963642252032, 0.7596156134005903]"
5486,"[0.7614822421600067, 0.7725848306861757, 0.7186611199622353, 0.7162249747947573, 0.7483432082510424]"
5487,"[0.7410800330411638, 0.7737855502561385, 0.7400164870753105, 0.728310828936779, 0.733382499208825]"
5488,"[0.7387527452825959, 0.7438172043010752, 0.746730984835074, 0.7419349931853582, 0.7451254045307443]"
5489,"[0.7339173073997355, 0.7697057109557109, 0.7239105573612616, 0.7376836926264001, 0.7497314924567466]"
5490,"[0.7416170758650179, 0.7592002065842731, 0.7400565746614092, 0.7247206965516826, 0.7542843171191367]"
5491,"[0.7451877864412833, 0.763284675744288, 0.7424912587412588, 0.7330575803369038, 0.7323492005813954]"
5492,"[0.7678850470992165, 0.7504795632285672, 0.734131535351429, 0.7242027101622179, 0.733689112122639]"
5493,"[0.7344934306569343, 0.758033327814178, 0.7658129468876294, 0.711137924100089, 0.7590674307156743]"
5494,"[0.7445384052839914, 0.7623292759586263, 0.7245155512131575, 0.7584301136713782, 0.7174391349188987]"
5495,"[0.7331392851753398, 0.7594403977338421, 0.7551097674842295, 0.7499632173355226, 0.7248709193870753]"
5496,"[0.7346796577180434, 0.7367672563302117, 0.7682268407191114, 0.7308517227141349, 0.7577982947564992]"
5497,"[0.7190742013053933, 0.7739203054163684, 0.7590324747785292, 0.7567006269592476, 0.7064079448212702]"
