,r2
3662,"[0.037673273050038314, 0.03674838477450515, 0.03851695200801586, 0.038524411126138136, 0.0407840990898275]"
3663,"[0.037628265626228674, 0.036675004139911316, 0.03619985526949432, 0.042043158775158296, 0.0399162180899415]"
3664,"[0.03746080134599605, 0.037282611713705394, 0.0414949610606673, 0.040747398574774385, 0.035509366799458264]"
3665,"[0.040109933520125374, 0.03835996906454686, 0.03820402631415021, 0.038189412406961276, 0.03772683497723872]"
3666,"[0.04025769351565911, 0.03811941868623725, 0.037753026621519914, 0.03659597346950061, 0.03937112605267867]"
3667,"[0.03701451068963668, 0.037925017105215786, 0.04350334243854781, 0.035039059570959985, 0.03886209177301503]"
3668,"[0.037573898061848854, 0.04202495818432994, 0.04004149342279917, 0.03808369602205586, 0.034990595684657455]"
3669,"[0.04002525381732769, 0.04002829282816023, 0.034476597082334415, 0.04118601476175665, 0.036789841534627166]"
3670,"[0.04000305875281007, 0.03911396880958218, 0.041804428753809075, 0.03603201960177094, 0.03543599408916964]"
3671,"[0.038996830586041864, 0.040052899873907255, 0.03729356268512851, 0.03657234665453002, 0.03939664892322747]"
3672,"[0.03469326791092642, 0.038510254060880045, 0.04064666685254248, 0.04007358003389305, 0.038597955587529875]"
3673,"[0.03792038490004057, 0.03699265768146254, 0.0428986020778267, 0.038869486013571986, 0.03579567556158625]"
3674,"[0.037783407379423095, 0.042554265963115734, 0.04039333943277901, 0.03519157969320863, 0.03626929461570638]"
3675,"[0.0412744043710459, 0.03964524922523904, 0.03620379291007858, 0.035088190097623206, 0.04029754072408942]"
3676,"[0.038487583453590046, 0.0367964403878418, 0.04388930125163504, 0.037382212590698405, 0.03595163942453605]"
3677,"[0.03831507403691281, 0.03538400329219171, 0.03841657790968289, 0.03949286518043349, 0.040932626242424774]"
3678,"[0.041000233859540436, 0.03686381810260464, 0.03606606924528444, 0.03711479101541992, 0.041343620574978535]"
3679,"[0.03621980280885051, 0.03864072128414975, 0.03820979163323435, 0.03917462445796094, 0.04034358277814232]"
3680,"[0.0379879079678026, 0.03898449198944032, 0.03579295997859211, 0.03935314074852225, 0.04047785274501159]"
3681,"[0.033953945253153206, 0.03877975899385222, 0.03815542150968976, 0.042990850550105875, 0.03867713094369862]"
3682,"[0.036096228067438285, 0.03797162439407431, 0.03979700342159209, 0.03854571053507794, 0.04000552223035703]"
3683,"[0.03971710240680337, 0.0356399734159496, 0.039307807993423705, 0.036450302997565576, 0.04135217940147473]"
3684,"[0.04170595430134438, 0.034739653534250126, 0.037937837609535396, 0.037380109914936344, 0.040472623182127965]"
3685,"[0.04046172416850169, 0.03550099057908995, 0.040015376842621686, 0.037037626327827367, 0.03923961344983873]"
3686,"[0.03419365152966103, 0.04296113544269009, 0.04120879655458076, 0.036260698605375064, 0.037773865916034044]"
3687,"[0.04041984753523331, 0.034676052296141235, 0.037908520722373495, 0.038676344035043275, 0.04073790824105272]"
3688,"[0.036121046615750774, 0.04126094077421383, 0.03887504355735227, 0.03663939183133491, 0.039660547420636516]"
3689,"[0.037395504384603706, 0.035044005101837805, 0.040810070696440603, 0.04075063776566479, 0.03854570174800287]"
3690,"[0.041472187740806965, 0.03782728242928424, 0.03738728293732296, 0.04096039143804964, 0.03479303116347565]"
3691,"[0.03975731636771529, 0.03604765046686531, 0.038762733321072496, 0.03932550245862998, 0.038564388835579555]"
3692,"[0.03903834739561174, 0.03618288416636528, 0.039675968497077885, 0.041609231225974375, 0.035999175052502275]"
3693,"[0.03892787689678101, 0.0366114550380916, 0.03776008437741307, 0.03993467024670827, 0.03930340219776307]"
3694,"[0.03854976473321736, 0.03931480479354377, 0.03753052401445334, 0.03771276686714642, 0.03945209140661099]"
3695,"[0.03638503745990329, 0.03695121345241281, 0.03907124734028544, 0.03929381657963682, 0.04068952701892736]"
3696,"[0.039018789327048164, 0.03965844688565878, 0.03993532479642525, 0.03769646942945759, 0.03626676206007906]"
3697,"[0.04099385359572083, 0.03956820429413899, 0.039395586852511655, 0.03632584758098645, 0.03616469756874863]"
3698,"[0.04359284761826121, 0.03855067848917715, 0.03801599447375936, 0.03658781168851921, 0.035622053290631395]"
3699,"[0.03676406464131732, 0.04321684689130956, 0.03518094073715761, 0.03906027921464472, 0.03827845018371878]"
3700,"[0.03601963827034971, 0.038828785968571644, 0.03579850805722229, 0.04128825732111596, 0.04048597830467482]"
3701,"[0.038997573146710485, 0.03851745899457293, 0.03937101021434919, 0.037698713327495637, 0.037923399866860885]"
3702,"[0.03938562023510972, 0.03624869941058462, 0.03710029279983318, 0.040606271645707404, 0.03912139766223255]"
3703,"[0.036013850382108026, 0.04081408121178354, 0.03989419444157494, 0.03840309294384969, 0.03716352754559504]"
3704,"[0.03863226143189169, 0.04080517550638474, 0.037918637083196205, 0.03377113189687464, 0.04135135851409533]"
3705,"[0.03708281540313596, 0.04002721884051985, 0.039364458163867244, 0.03746266943348853, 0.03857556147950769]"
3706,"[0.040607182132902375, 0.03951352570765487, 0.037531548970711426, 0.03888808781658426, 0.035857147928846755]"
3707,"[0.03956451946611983, 0.03743916678382231, 0.04158938957611091, 0.03755553544726342, 0.03635516969686703]"
3708,"[0.03781622564898601, 0.0379399774967174, 0.03866578196563719, 0.038470678606215336, 0.03960896896780719]"
3709,"[0.03812766323538275, 0.04193334410414007, 0.03721381121944123, 0.03749663071743059, 0.037448204302043764]"
3710,"[0.0400926100265967, 0.03704064446625088, 0.03672571210753062, 0.03940636596718261, 0.0392154546318938]"
3711,"[0.038972130225659374, 0.03768986372816863, 0.040860215712997916, 0.03694605614957802, 0.03802976093167865]"
3712,"[0.035595455427612555, 0.03821690265086575, 0.038291907841294215, 0.03861369182355123, 0.041880094587272154]"
3713,"[0.040470458420769684, 0.04001909813988014, 0.03613980631286351, 0.037483171917674474, 0.03849352045920562]"
3714,"[0.037082448971318405, 0.041139467846975974, 0.03813900788479696, 0.039819673430711355, 0.03621830683554683]"
3715,"[0.037920194546617436, 0.03678932292889581, 0.036854255489848664, 0.03733172530330653, 0.04363498879287642]"
3716,"[0.03603686575840037, 0.03546836020292832, 0.04276804736403139, 0.03863351113741209, 0.0395251509545107]"
3717,"[0.038780478684520614, 0.03921096272628244, 0.03829721083450177, 0.04000513836294972, 0.036205714345496354]"
3718,"[0.03742481066309766, 0.038107963980724247, 0.037593452103278246, 0.043449131309567846, 0.035997849122044734]"
3719,"[0.03868458651177642, 0.03941757719596639, 0.03976938935295493, 0.03629168748082168, 0.03836743888099714]"
3720,"[0.03243577381740548, 0.042356677196394465, 0.039435753548676455, 0.04224107051010406, 0.03566729781827138]"
3721,"[0.04371359261655572, 0.04053700630566459, 0.0376225650993548, 0.03339082761137313, 0.0369468893476792]"
3722,"[0.03898811335825614, 0.04081069181142294, 0.034869637054395386, 0.03318761401945736, 0.04438561557751097]"
3723,"[0.03775510828529449, 0.03813318425484158, 0.03776228739418186, 0.0394594324060249, 0.03947548355427832]"
3724,"[0.037978517890487784, 0.042355366063495326, 0.037508657788285604, 0.039033866315091315, 0.03566769227109068]"
3725,"[0.03538926322850644, 0.03804299719602788, 0.04238379774879597, 0.0372301784594149, 0.03951836174699208]"
3726,"[0.038347030906535795, 0.037459931635271504, 0.03926213914581056, 0.04040414986580021, 0.037116229027834735]"
3727,"[0.04096958011139451, 0.039192679764459615, 0.03558289753872135, 0.03960424724273126, 0.037046240813285225]"
3728,"[0.04204702422195794, 0.03697531178344848, 0.039586297767807976, 0.03717902132221518, 0.0365395312819643]"
3729,"[0.038607786893080864, 0.04305522588637167, 0.03407846705909712, 0.04007827993582602, 0.03655868247584948]"
3730,"[0.03896342225980942, 0.038541471427683494, 0.03926625882261314, 0.03645189441856711, 0.039034217133551596]"
3731,"[0.037090521146493916, 0.041277503863387355, 0.0371188943864279, 0.03707361866018599, 0.04013648104600853]"
3732,"[0.042091980548736974, 0.03798583030410585, 0.03464327243289911, 0.03826906428638499, 0.03940115494418339]"
3733,"[0.035560755066044725, 0.03894506083120852, 0.04134348473290883, 0.03897065917421316, 0.03779856456493691]"
3734,"[0.03567573390082046, 0.03926340475559098, 0.036112497904547736, 0.03904182865864925, 0.042443918952363324]"
3735,"[0.034742081713604045, 0.0390454573366078, 0.04337507286897513, 0.03874910655034747, 0.03639873803211113]"
3736,"[0.035332253499711364, 0.03727676078153075, 0.039581126703742364, 0.0422488353142364, 0.03806224412347836]"
3737,"[0.03697332958055988, 0.03911724596864197, 0.03820976025371425, 0.03709009537680852, 0.041306804144707]"
3738,"[0.04132091066665877, 0.042067378674018, 0.03740232344804495, 0.03406559809595844, 0.03773638294668291]"
3739,"[0.03825697671573358, 0.03699192875153945, 0.03386433770343911, 0.042593050394323484, 0.040779824732987136]"
3740,"[0.040396392847062645, 0.039155405130195775, 0.035527639757309326, 0.039768513056831045, 0.03779616633442906]"
3741,"[0.03759048157830347, 0.03773740176967777, 0.03900432185970082, 0.037957772698375525, 0.04028723277736457]"
3742,"[0.03582357271600767, 0.04144699942468821, 0.03892523520092972, 0.03840001665208259, 0.037728573578292623]"
3743,"[0.039262581202027746, 0.04060608307338753, 0.040072052648680745, 0.03710031919932899, 0.035561966085706165]"
3744,"[0.040525368643500315, 0.03907127642401331, 0.03558348413644785, 0.03982147508657219, 0.03760713784358505]"
3745,"[0.03998798572659934, 0.04011234323417612, 0.03898705344847242, 0.03608178911563131, 0.037423197877300196]"
3746,"[0.03800759114450969, 0.0371613728724004, 0.04010262146695365, 0.0377843818001693, 0.0392514093275399]"
3747,"[0.040055407179312996, 0.03923210629424689, 0.03476906718725181, 0.038717195860537124, 0.03972373975571564]"
3748,"[0.03774255774377888, 0.040340043236015255, 0.04054941257318834, 0.03677910615404911, 0.03716442036075274]"
3749,"[0.03746276010897831, 0.038516670125791075, 0.03846956712635097, 0.04028573744062525, 0.03764241514037692]"
3750,"[0.03604303956404076, 0.03811992058164748, 0.038481733396119266, 0.03873874955421919, 0.04089806988072131]"
3751,"[0.038820151192597074, 0.04080124733563861, 0.03780275458706339, 0.0394606790371852, 0.03573277275052478]"
3752,"[0.0360744139523651, 0.04171421322327906, 0.03971309853199112, 0.0376788944408698, 0.03746463566873548]"
3753,"[0.039251038498143154, 0.03700634599680319, 0.03731132533975512, 0.03717855258176461, 0.04193882524100867]"
3754,"[0.036745797578473405, 0.039524282384659104, 0.04022859484695629, 0.03655050967729945, 0.03928403990698315]"
3755,"[0.03546997027782661, 0.041341387379113304, 0.037544499176696, 0.03925305807563195, 0.03899307346218861]"
3756,"[0.03638589401944514, 0.03688102163929308, 0.03896740010546418, 0.038071097949845645, 0.042269787285128535]"
3757,"[0.03834104917389891, 0.03748705278170883, 0.03490547064549765, 0.04201745404004076, 0.03963499237612467]"
3758,"[0.041960904044228475, 0.04086085210515633, 0.03831770669435586, 0.03762699192900121, 0.03378418977431219]"
3759,"[0.03436644882783346, 0.04210442333241893, 0.03706522709872517, 0.03943627446067244, 0.039421880290991584]"
3760,"[0.039232383377245994, 0.03805297274647346, 0.03502878571245449, 0.03937535131177239, 0.04080196268257674]"
3761,"[0.0412260203096787, 0.04075331864912357, 0.03507621600461286, 0.03619414104489849, 0.03910618374252506]"
3762,"[0.039152063582382546, 0.033553290499748756, 0.03960450949750749, 0.0390911700665757, 0.041038877748110214]"
3763,"[0.03841631165945514, 0.03837880905685398, 0.03949238019717671, 0.03784262979745723, 0.0384301425730077]"
3764,"[0.038388478391555236, 0.03649990228230737, 0.04285568634295667, 0.03850927067498777, 0.03605701545352247]"
3765,"[0.040387289722996655, 0.03653564697007872, 0.03559894727174717, 0.03919487981764391, 0.04060922014154089]"
3766,"[0.03735969859084742, 0.037065836133519436, 0.0399867425067888, 0.03889930785974294, 0.03921933853849102]"
3767,"[0.03856473475079614, 0.03724457800268888, 0.033378008567601536, 0.0431049893587554, 0.04021623505728078]"
3768,"[0.0376897803171119, 0.03898617364871504, 0.041567162430940385, 0.03992615256867171, 0.03432191923994532]"
3769,"[0.03617198521994258, 0.0360374857221506, 0.041718449808877955, 0.03994039996487986, 0.03858360670035488]"
3770,"[0.03713082627178532, 0.039582434765717545, 0.038470110271181746, 0.03884056210843079, 0.038323666544780255]"
3771,"[0.041622640655934684, 0.03667849418709024, 0.036575626599496536, 0.04137467013069651, 0.03615520544597062]"
3772,"[0.03721782618729097, 0.03941322152948368, 0.03902456592557735, 0.03637459454868963, 0.04035962074275268]"
3773,"[0.043273963979468366, 0.036594591930624976, 0.037334987266365305, 0.03801541228672889, 0.03727170503786248]"
3774,"[0.03770830997890695, 0.03990359817203626, 0.03583832514653951, 0.03998230844033268, 0.03907943429268779]"
3775,"[0.03802627853885954, 0.03890157231854385, 0.037591445321119576, 0.039358757066426886, 0.038723970500517346]"
3776,"[0.03727797816681877, 0.03874167807699014, 0.03831949285080172, 0.036496635586339754, 0.04132171487561931]"
3777,"[0.04035782140281563, 0.03893470361372153, 0.03741470090652865, 0.03811286616066156, 0.037471017594556955]"
3778,"[0.037268900505426084, 0.03869473444808458, 0.03783403884244485, 0.04048729311178767, 0.03826756867230252]"
3779,"[0.035786102846480095, 0.038246128329173845, 0.03714974015679118, 0.03939889812372832, 0.041974469412844884]"
3780,"[0.037384766245805556, 0.042848512192618426, 0.03948486209953983, 0.03527126647040679, 0.037347459581445586]"
3781,"[0.03858860878862891, 0.037582441409761635, 0.0383924327701477, 0.040939309394634305, 0.03715980845215394]"
3782,"[0.03876624609614565, 0.04057665890074724, 0.03766620662961351, 0.037815614013955834, 0.03758030267879853]"
3783,"[0.037988080069880414, 0.037277582054623615, 0.040860772562692826, 0.0378111154282742, 0.03842867391926186]"
3784,"[0.0373445439209259, 0.03678956108237441, 0.040327096766353154, 0.039147312557035185, 0.03856005007753904]"
3785,"[0.03930652613806751, 0.03755024340371227, 0.03799344480626776, 0.03411169857855367, 0.043392952487750436]"
3786,"[0.035021063481819326, 0.03632073313208328, 0.039957616702384846, 0.04277202764410315, 0.038446873357608324]"
3787,"[0.038868636235369514, 0.03731042459533507, 0.041069109433283235, 0.0370691854622589, 0.03815480831833373]"
3788,"[0.03856442498315493, 0.03958112261780622, 0.03795596870611584, 0.03876134228426298, 0.0378856477901055]"
3789,"[0.03544159397322466, 0.03977880805682721, 0.038166935753351616, 0.03795593447263401, 0.04094896922759805]"
3790,"[0.03954391471811103, 0.039471785050824604, 0.036598081930663495, 0.04090507632861762, 0.035915946655998954]"
3791,"[0.03609187690959659, 0.04159699030532393, 0.038871957817251945, 0.034857567652748944, 0.041072924495083596]"
3792,"[0.036283936255258165, 0.044345433910978005, 0.037664482739141136, 0.03490471112898008, 0.03886079909393858]"
3793,"[0.038554429843323246, 0.04182371620366576, 0.03577358824653998, 0.034508064580493825, 0.04183393733761109]"
3794,"[0.04282479702527342, 0.033499458311856745, 0.039389935040541446, 0.03887274722122447, 0.037999224988539804]"
3795,"[0.040778022240793854, 0.037205056689479044, 0.036223805338548964, 0.039640639331362526, 0.038774875429033906]"
3796,"[0.04056355084375518, 0.036800340639561835, 0.03827012297312615, 0.04051495537346084, 0.03646746708523596]"
3797,"[0.03558711617036525, 0.03852923753541759, 0.03972798367382846, 0.03788966736592436, 0.04077382089993564]"
3798,"[0.03513629444072286, 0.043179642241197747, 0.03654576825753775, 0.03867923376106397, 0.039083937468179175]"
3799,"[0.03979208685846658, 0.037384898286467294, 0.037760113149010954, 0.036456288173261076, 0.04105168250334379]"
3800,"[0.03819526115268046, 0.039704013395849724, 0.035490844949208844, 0.04155516820958993, 0.037643417062903306]"
3801,"[0.03925178768437909, 0.04203613892954661, 0.03508911103802659, 0.03828982357186239, 0.037740956368776724]"
3802,"[0.03601396499436926, 0.03858898296132096, 0.039350563394048854, 0.03978317835842893, 0.03865747368679273]"
3803,"[0.039724807855654465, 0.0367451543020304, 0.03648808588753083, 0.03914010218046993, 0.04053798094272276]"
3804,"[0.03946721196806713, 0.0356357107498293, 0.03804613852596861, 0.041670912542146055, 0.03752353225430172]"
3805,"[0.038146316975071315, 0.03960673431255157, 0.035697807145019245, 0.03960829089333673, 0.03939430810638733]"
3806,"[0.03893595102382763, 0.038292833403233306, 0.04062642044303044, 0.03787540626402597, 0.0366112631005322]"
3807,"[0.03851782699362383, 0.038140420362219096, 0.038623255509251164, 0.03973352596341928, 0.03730834765972513]"
3808,"[0.03772060051501158, 0.03897144700615918, 0.04065357685935267, 0.0392335663304042, 0.035852584336497295]"
3809,"[0.036260073002890136, 0.03862782887789984, 0.03981581416521596, 0.04128824125507413, 0.036532434301310035]"
3810,"[0.040520130439279045, 0.038557984915963406, 0.039173390586429546, 0.03422818717691678, 0.03986276129369071]"
3811,"[0.03884391173566093, 0.03968060970457932, 0.03630427878800313, 0.04044008006964961, 0.03739620754329698]"
3812,"[0.03835016778187028, 0.036953504240495705, 0.03517406033850412, 0.04130098411080119, 0.040688220373828465]"
3813,"[0.03633228685472145, 0.04008106912011267, 0.040972804647137706, 0.03669036059919617, 0.03857788847989563]"
3814,"[0.039019897153108274, 0.03623923250596983, 0.03894664934629133, 0.03829425839132028, 0.04007187944935897]"
3815,"[0.04118393068983672, 0.03913716888815566, 0.03686785255457381, 0.036825102077506555, 0.03837890020417545]"
3816,"[0.038534685261452206, 0.04361832796897658, 0.03406288534163049, 0.03794259056465743, 0.0383602101191417]"
3817,"[0.03559110394804954, 0.03968892064902507, 0.041995057350192044, 0.036612189751823676, 0.03855112501751057]"
3818,"[0.04017896950021105, 0.038196806457267085, 0.03534188232784807, 0.037199588933266914, 0.04170535917320395]"
3819,"[0.03782618003798355, 0.04061454981312296, 0.039679577546579914, 0.03718135774883902, 0.03710836589361455]"
3820,"[0.03718488218746263, 0.03996817628016236, 0.036249590925250263, 0.03929407202397561, 0.039857219004074906]"
3821,"[0.04143264373075295, 0.03731802985394017, 0.04040795894947968, 0.036363854500711335, 0.03689567907823499]"
3822,"[0.038432726915305304, 0.036630170817133156, 0.040736318589339016, 0.03840051982773718, 0.038046097274451296]"
3823,"[0.03958910935187743, 0.03876935629669964, 0.04023094062834098, 0.03568025687713261, 0.03840859073168912]"
3824,"[0.04033564552065472, 0.03987212373941318, 0.034342317611891215, 0.03937622051344469, 0.038553427488489445]"
3825,"[0.042287846768721105, 0.03402832932708166, 0.03979338169304525, 0.04099679877364426, 0.035124107982231534]"
3826,"[0.03628424980392475, 0.037405254495526785, 0.04051684633350339, 0.040865515531098184, 0.037173642270502905]"
3827,"[0.037918747956738, 0.04074664343766632, 0.039130985761385295, 0.03719242512453558, 0.03763177187143718]"
3828,"[0.04183084763395195, 0.036157733754029864, 0.03705442816443194, 0.037057285573944276, 0.04026658683417894]"
3829,"[0.03856470506051235, 0.03832262559872546, 0.03553776095794592, 0.04046573722200553, 0.03981072551449705]"
3830,"[0.03637525943592179, 0.038667139615939705, 0.040069476178935526, 0.04039200544930821, 0.03712341300453481]"
3831,"[0.03925524768536548, 0.03708260443005995, 0.03969892075370207, 0.040957772361076894, 0.03549248127646687]"
3832,"[0.03693705896655175, 0.035843227675933065, 0.03834996119998979, 0.04040953454333551, 0.04111694260598464]"
3833,"[0.038477454212079376, 0.03739836687416054, 0.03658180250951193, 0.03826788489068367, 0.04183476561310606]"
3834,"[0.042078633261538934, 0.03803941919080478, 0.039427137766521625, 0.03820005365116341, 0.03458715831676629]"
3835,"[0.03644180209007131, 0.03989429193178673, 0.03724593545809396, 0.04025622604583412, 0.038804090240049716]"
3836,"[0.03841679755597005, 0.037108416664003774, 0.0419116288332575, 0.03862442972420144, 0.036523230084534064]"
3837,"[0.03857644071957134, 0.031648417376952565, 0.04101462804031064, 0.034497576006420894, 0.04649643700967199]"
3838,"[0.03791770444780951, 0.04171429462042109, 0.03798336138471603, 0.03937725286710536, 0.03551386608611007]"
3839,"[0.036936566279574534, 0.038521692847874656, 0.03870008609950937, 0.03965414583730631, 0.03854127353820458]"
3840,"[0.03592285805226281, 0.03771446058279648, 0.040482112445417884, 0.03874667581118585, 0.039553456164072465]"
3841,"[0.04073468425162741, 0.03568222216166739, 0.036437587938074945, 0.04015096636832971, 0.039361217489387146]"
3842,"[0.03498163963785428, 0.03749714210966315, 0.04048743766293572, 0.03991542073781673, 0.03954387422981687]"
3843,"[0.03802299882841509, 0.035633006122370414, 0.04187693730049402, 0.03850953226824905, 0.03857812590181864]"
3844,"[0.04084333178108357, 0.035951596619512305, 0.03568909162951195, 0.03899229572630414, 0.04114689130742444]"
3845,"[0.03853017537189862, 0.03609033655000504, 0.0392381309654799, 0.04122878594137891, 0.03715251802661257]"
3846,"[0.03908277407283578, 0.04091121455198532, 0.04058806656345715, 0.035123023237344286, 0.03697434513884479]"
3847,"[0.037204712517682315, 0.03920490318065872, 0.038026993390391395, 0.038977182760282725, 0.039191369123499964]"
3848,"[0.03927860970539443, 0.03915962086509883, 0.03991680167174849, 0.036977863460289195, 0.03712739430251499]"
3849,"[0.035697890265902976, 0.03660883484846256, 0.038290870588204906, 0.04297837715356723, 0.038829121301381275]"
3850,"[0.042590713751163745, 0.040309594255895975, 0.03491187536805018, 0.038593976068944214, 0.03601768803613803]"
3851,"[0.03758606342016568, 0.03998771557877867, 0.03660894670506931, 0.0389088955810688, 0.03935444567055235]"
3852,"[0.03900261898447499, 0.03870164455201808, 0.036400066165976463, 0.0376448396043656, 0.04058506614435908]"
3853,"[0.03595624817569221, 0.03988827959344221, 0.04145223924708075, 0.037040239738326375, 0.03815043232814641]"
3854,"[0.03437908950656321, 0.041507560655932085, 0.03793984961003882, 0.03853525687186932, 0.04011778428399726]"
3855,"[0.037501162975420166, 0.03968721268949427, 0.03670529384290888, 0.040707948381487835, 0.03782887257934764]"
3856,"[0.03954272506534806, 0.04030499662703424, 0.038098628410497715, 0.03605082160399975, 0.038470577630240976]"
3857,"[0.04130781738405076, 0.037045559110422066, 0.039063815228519205, 0.03569557150412628, 0.039284631658204394]"
3858,"[0.03593245348299956, 0.03664956353119819, 0.04233780968389378, 0.0403301510293852, 0.03725693670206376]"
3859,"[0.038195110615085404, 0.03820925260930419, 0.039898505874603196, 0.039699006067585585, 0.03657076173438567]"
3860,"[0.0410400192955096, 0.03887433705240462, 0.03752312109117539, 0.03786305226837183, 0.03719067396761]"
3861,"[0.0367589672448243, 0.03997561127494531, 0.039127743713980645, 0.038692489109176, 0.03805294659335723]"
3862,"[0.03578945635978137, 0.041553735310297935, 0.041454747150669435, 0.03688151851731136, 0.03655861244361103]"
3863,"[0.03722876698582689, 0.03666704165653467, 0.04068981733843957, 0.03966183010685409, 0.03848740702655984]"
3864,"[0.039365317530727806, 0.0378807906987515, 0.038105503221038894, 0.03826076756465835, 0.03892715497622634]"
3865,"[0.03877601737787528, 0.037528571542009614, 0.03634020804091764, 0.04209039940094106, 0.03760605907754666]"
3866,"[0.03999129543031199, 0.0396107845713527, 0.037540797065092724, 0.039027265641430775, 0.036408990023449106]"
3867,"[0.04044770687470367, 0.03650768505923385, 0.038142436602503826, 0.03738823295271865, 0.04002961181369624]"
3868,"[0.0404077438504189, 0.0394763546807948, 0.04197293863115903, 0.03739830816991463, 0.03323437145972874]"
3869,"[0.043573865887222785, 0.03947002064419536, 0.036007819337099733, 0.0361480329223729, 0.0372830617204617]"
3870,"[0.039220483327150446, 0.03657746225765901, 0.040048325114839134, 0.03978981750153632, 0.036728909866578285]"
3871,"[0.041988614148843584, 0.04066406853560545, 0.03634581828363026, 0.036689974104281875, 0.036937086339087544]"
3872,"[0.03680268433419176, 0.038335975026041025, 0.03711579833169387, 0.043199214451487, 0.03696316201246064]"
3873,"[0.03991255837349672, 0.03791698087924056, 0.03700388423436296, 0.04054548596819674, 0.03706989161695262]"
3874,"[0.04002189407110901, 0.0386683461438182, 0.03736718264695282, 0.03654253459627066, 0.03979556047771382]"
3875,"[0.03581904679198311, 0.041113935508804156, 0.03854982553445019, 0.037124507930711204, 0.03990007365811965]"
3876,"[0.03369439127234852, 0.03998231133301422, 0.03652053827332191, 0.04006058467629914, 0.04207244119482745]"
3877,"[0.040592327388470184, 0.035305664893233724, 0.04024946454148093, 0.04057161861678049, 0.03552376418402081]"
3878,"[0.039873817974923065, 0.041407398089300274, 0.03704133139934207, 0.03907278487646859, 0.03497042506092429]"
3879,"[0.0374705081365434, 0.041812043543410504, 0.0350819550799798, 0.04080562183381309, 0.03744819676464428]"
3880,"[0.037464565170737374, 0.038835599338880256, 0.038250617827851996, 0.039372767177871526, 0.0386712327315093]"
3881,"[0.0402852115979786, 0.03860320753398139, 0.032845836555957963, 0.04155049924998755, 0.039247140234232036]"
3882,"[0.03875443681884183, 0.04041303260585505, 0.03885287576788976, 0.03589452174692043, 0.0384728615268739]"
3883,"[0.04118667030171552, 0.037434929433484476, 0.03529146527479543, 0.04107024830298167, 0.0374689266220003]"
3884,"[0.03442546937955526, 0.04028996598328871, 0.04185155606570368, 0.03640526719290027, 0.03943340379677662]"
3885,"[0.037141397502108764, 0.03983356537178995, 0.03981326969350618, 0.040218304563191865, 0.03555642044117524]"
3886,"[0.03980637970718537, 0.038794053682496, 0.038438381771031205, 0.03519122880420367, 0.04029538152419199]"
3887,"[0.04109024480777135, 0.03765817961873563, 0.036079966973540434, 0.03788191741747071, 0.03985990917647997]"
3888,"[0.039288987091326555, 0.03786969590201594, 0.03865332671844435, 0.03833059582377152, 0.03858478949138844]"
3889,"[0.040219461538289036, 0.035644494952908, 0.03962235119664492, 0.03572295561808003, 0.041318598937161166]"
3890,"[0.04031490673390814, 0.03879818851416639, 0.03974731699876788, 0.03858716702708587, 0.03495153968218778]"
3891,"[0.03706897601494219, 0.03737190534908874, 0.0395500742274435, 0.03888789880414134, 0.039709136163799896]"
3892,"[0.03962028473676926, 0.03731495722034828, 0.03985704304060278, 0.04094642919772229, 0.03467174751243851]"
3893,"[0.03855935481801276, 0.03756531456687773, 0.039544888138528966, 0.040608550215050165, 0.03622983548608749]"
3894,"[0.04071455016660852, 0.03715062204831865, 0.0385623568491581, 0.03746637423699206, 0.038748768267801825]"
3895,"[0.03605537580035645, 0.039198366014419284, 0.0355002940785456, 0.04130306558317265, 0.04023187161896469]"
3896,"[0.035441120553142524, 0.040579397487594426, 0.04008823433778497, 0.03911137918741192, 0.037345838281873545]"
3897,"[0.03766621480309662, 0.039550418586057456, 0.0357776942644753, 0.03789147961306194, 0.041589137011604604]"
3898,"[0.03919973759303741, 0.03265290868120163, 0.041832267752422214, 0.03974865907241776, 0.03894157084191041]"
3899,"[0.036598337154619354, 0.03761028311077341, 0.03581029579771844, 0.04312172935430558, 0.03902685445642162]"
3900,"[0.03882319357588038, 0.0385906683342494, 0.0385527963713741, 0.03858425891296513, 0.037931872528666366]"
3901,"[0.03932921522872734, 0.03703937986479122, 0.037306441087085807, 0.04176793545781032, 0.03710844585692297]"
3902,"[0.04113390171462894, 0.036644349641925644, 0.04002369009114315, 0.03726400035374433, 0.03762045249761592]"
3903,"[0.04006645392171582, 0.03256206875267453, 0.03760465218318665, 0.043075165935618664, 0.0391498200180066]"
3904,"[0.03865094724861862, 0.04125321746426802, 0.039177455628515157, 0.0373135645694489, 0.036084395474335174]"
3905,"[0.03746499858590013, 0.038196324003271775, 0.04091534948648767, 0.03716708242181266, 0.038753240432345515]"
3906,"[0.041351586695250964, 0.03855067024777814, 0.04012586964461218, 0.03609599751083625, 0.03639564496547465]"
3907,"[0.04017926374023406, 0.03807570750385125, 0.04132856159999021, 0.03864624515228232, 0.034220403693755896]"
3908,"[0.03979429525478395, 0.03934872665399436, 0.03352147641901326, 0.04237528365048304, 0.03746918688543632]"
3909,"[0.03765523964847439, 0.03939847867467794, 0.039483734516097546, 0.03950911587110395, 0.03663391772184099]"
3910,"[0.040155161925919725, 0.03919552774256141, 0.036276396153444246, 0.039827270641039636, 0.0368116003835528]"
3911,"[0.04107958569296022, 0.036715060156154555, 0.03755052034781492, 0.0369466620898069, 0.040440447553944825]"
