,r2
2382,"[0.11062513501709337, 0.20639150740099677, 0.1441552405933617, 0.17926472074675526, 0.2156323415333261]"
2383,"[0.14482487220253892, 0.2074883772331927, 0.19879826153595115, 0.1629639631293427, 0.1410086918100556]"
2384,"[0.18625387978426, 0.16824640689336545, 0.17695721057778102, 0.16556119870782782, 0.16978016640101756]"
2385,"[0.18932476569831724, 0.17018494821244945, 0.20591861196926964, 0.1561166076920686, 0.14247821344229716]"
2386,"[0.16649713191546578, 0.175967806679448, 0.17820344037105473, 0.1449675350264895, 0.20372481870262693]"
2387,"[0.16614923956921546, 0.2027551066377884, 0.20409121986567302, 0.1730236114986904, 0.12162058426126032]"
2388,"[0.16967923284097908, 0.16844125805780474, 0.19702152926303163, 0.16902879785125957, 0.15252631347284817]"
2389,"[0.1952219516945639, 0.18872327246505327, 0.16417952011656312, 0.12035815193573685, 0.19192462552585288]"
2390,"[0.13823435261820205, 0.1915433199273071, 0.22234964298820648, 0.11252612555002428, 0.19229690877753558]"
2391,"[0.17291311037596047, 0.1416677656171641, 0.18589993498819812, 0.18542821451151226, 0.1850017379836041]"
2392,"[0.17806337002783268, 0.1976949568121964, 0.1646238501261873, 0.18637068772243204, 0.14188490322151792]"
2393,"[0.16299386204875876, 0.16640236410897868, 0.19658457112825845, 0.2086999070504988, 0.1366201964126179]"
2394,"[0.1200083445001151, 0.1446802229522215, 0.20245391289811154, 0.18767793164473945, 0.20932731814010797]"
2395,"[0.15926679072127248, 0.15654564519505354, 0.19309428816340524, 0.16332807659557536, 0.18675356554112854]"
2396,"[0.12916782027630636, 0.1712529294038394, 0.23049544271265, 0.14143562320610914, 0.18146133504434792]"
2397,"[0.16419916387907263, 0.1713505414754669, 0.16323269217162584, 0.17261009875131106, 0.18757318142477875]"
2398,"[0.18585795123600368, 0.2213553929134192, 0.1647624248873194, 0.17616805375038158, 0.10994442195176068]"
2399,"[0.1694461948462288, 0.17844537967705276, 0.14802528874462684, 0.2170150122508594, 0.15271516357328208]"
2400,"[0.14997479775550193, 0.20362490462192206, 0.1944855127636964, 0.16135505876221334, 0.16754720159469616]"
2401,"[0.17656486585601894, 0.19024383133981937, 0.17206310029637928, 0.1297863312489279, 0.1775217258397449]"
2402,"[0.18125350278575603, 0.1782408231778715, 0.18382605754485803, 0.18349423541929522, 0.13443094726380855]"
2403,"[0.1491839261446941, 0.17839885614364903, 0.19188056736860037, 0.17252680423849376, 0.16128915604859917]"
2404,"[0.14925105735072497, 0.20021290699763916, 0.13995073699400518, 0.19054411762097456, 0.1804067901715184]"
2405,"[0.15934480508848714, 0.18522828885705744, 0.18472065572207064, 0.19553904043379255, 0.13432038852661843]"
2406,"[0.14713632676415767, 0.18071405630393456, 0.23549306353513266, 0.15197005203244918, 0.14848486343150835]"
2407,"[0.14579274817161525, 0.19372806240436913, 0.15911487019074055, 0.20231588021542712, 0.14879824677897013]"
2408,"[0.15612876990521618, 0.153713782296661, 0.1496133838058924, 0.17432934220356266, 0.22856213026391448]"
2409,"[0.18209560374627176, 0.17863174368050427, 0.19821301198216967, 0.13091622528841096, 0.16728222159171102]"
2410,"[0.18862147530409135, 0.15804083237338418, 0.16475972003463268, 0.1847678503004514, 0.17200483097643537]"
2411,"[0.18068932029782214, 0.18326973298147708, 0.17208056138119976, 0.10740398932673434, 0.22159472727061924]"
2412,"[0.16152820315548444, 0.19308033580697448, 0.16909731991049815, 0.18993568571795327, 0.1455451610657883]"
2413,"[0.16164979660242706, 0.1780817251734731, 0.21736377558065922, 0.15034798061279608, 0.15629289243959976]"
2414,"[0.1791757064384546, 0.1746216510099481, 0.15786633134881067, 0.14735176531109784, 0.20177035423370837]"
2415,"[0.1548221432306206, 0.15882370057991568, 0.17904552427329246, 0.17035509721867637, 0.19139748014155522]"
2416,"[0.16676470348744754, 0.1601404786649162, 0.19005471049360056, 0.1781740857554469, 0.1704739104009777]"
2417,"[0.1484031846803242, 0.13047187989872133, 0.2410179658840892, 0.18942854931459863, 0.1324920677376139]"
2418,"[0.2189491143904072, 0.16712518449189095, 0.16452616370315754, 0.1345580296113953, 0.1776467717745166]"
2419,"[0.12637757927522775, 0.15705515386025848, 0.18258487463792783, 0.18458925943068694, 0.211190638491354]"
2420,"[0.17251787863413148, 0.15529512575126403, 0.19084212833751935, 0.1669217382221989, 0.18019389082657478]"
2421,"[0.1796555586020433, 0.16374596975403277, 0.19441835006366637, 0.14651350259104112, 0.1780936817072215]"
2422,"[0.17964081546762867, 0.1674903830604827, 0.14654679665149484, 0.20768909782516298, 0.16447628655914381]"
2423,"[0.14921397059266506, 0.20161625467577848, 0.15059935930558555, 0.1852191799456998, 0.18054517291240424]"
2424,"[0.16977806043359434, 0.14491636672800134, 0.16877625924557826, 0.21552718675907545, 0.1553822489408342]"
2425,"[0.19446936624931088, 0.158909630663855, 0.1683544536869479, 0.15722181725369788, 0.1820142032711014]"
2426,"[0.19302890269994288, 0.12138581265583492, 0.18393818077327106, 0.16561090775811171, 0.19348018807475187]"
2427,"[0.16716583522898132, 0.15221971316459104, 0.1636712836547638, 0.18678797139262493, 0.18461861145593483]"
2428,"[0.1511387640035825, 0.19184447754741696, 0.150302609868587, 0.1930191530917985, 0.18381950757579235]"
2429,"[0.14673694020681594, 0.18278735972174331, 0.21022491510675767, 0.14695220375370777, 0.1774548284897245]"
2430,"[0.1983369635112875, 0.17243296265627883, 0.1788018967584487, 0.126592161596509, 0.19051216323620823]"
2431,"[0.20288786401827064, 0.15881478988339026, 0.1831728653260314, 0.15467367052364156, 0.15791773393334585]"
2432,"[0.16916136660414094, 0.18255976136730456, 0.135199984944549, 0.14140535270076604, 0.23017368016888373]"
2433,"[0.16714793394378658, 0.16153110254349057, 0.1843947528761647, 0.15890234672390025, 0.19761545552168525]"
2434,"[0.1798926173853106, 0.1423024856107058, 0.18910482529263395, 0.21120902590869572, 0.1439332297829946]"
2435,"[0.14114374341894387, 0.1865985383686688, 0.15889203189145729, 0.18294250271155266, 0.18740717009518815]"
2436,"[0.18565330687883153, 0.18717540597906634, 0.18110696781211866, 0.14618518114365098, 0.16235081692990594]"
2437,"[0.18736940407884395, 0.15119598268953216, 0.17444468491076914, 0.21975787443178096, 0.130700106461495]"
2438,"[0.12929027726474185, 0.21395232933005126, 0.16963862108769523, 0.1911174948791392, 0.16585657093018014]"
2439,"[0.14999143812013926, 0.15039684262066322, 0.15876316125109668, 0.20945142857144194, 0.19708137176256102]"
2440,"[0.1785154702782299, 0.15408430132765372, 0.1858786982744426, 0.18389859486827764, 0.16384950300312429]"
2441,"[0.19845284275121344, 0.1855434266101057, 0.173171152005135, 0.1604545698194576, 0.15219479593925578]"
2442,"[0.168465837735986, 0.17981558725767255, 0.18983375458021812, 0.14389854828462212, 0.17583638993825523]"
2443,"[0.1657659104457917, 0.17512241748903268, 0.13207720607863327, 0.18134788344434827, 0.20023164022375817]"
2444,"[0.16099917279474218, 0.1534860293959015, 0.1820683661988005, 0.14198995971301986, 0.21820100683041777]"
2445,"[0.1580474268987767, 0.15099754820335498, 0.20889832891603943, 0.190187073198113, 0.15425063686143126]"
2446,"[0.12235076713656934, 0.2431386021480505, 0.14652668908362387, 0.16994027281613444, 0.18232319695585542]"
2447,"[0.2044552470538118, 0.14975599092978442, 0.16925707530528822, 0.14177017742029008, 0.19860306767895097]"
2448,"[0.21515135709121558, 0.11805085181023556, 0.1666436147392364, 0.14683730625343938, 0.21575471224452014]"
2449,"[0.1635948954474047, 0.17417226207530379, 0.1335404835520464, 0.15362181952657694, 0.2356404864113245]"
2450,"[0.19257901604940997, 0.14061528147573332, 0.15156230797708325, 0.21350837040605575, 0.15602317474638727]"
2451,"[0.15410711759954, 0.17370718802498208, 0.20532823673008294, 0.1729432323495642, 0.1559371398290781]"
2452,"[0.20775692989213457, 0.1603686547357973, 0.1904712463764654, 0.17309712969110747, 0.14316558171202765]"
2453,"[0.1731044359257904, 0.15537785546873428, 0.16829940990846026, 0.16160821730317687, 0.21467734841690733]"
2454,"[0.18864647158327197, 0.12534770292219366, 0.21011978100005002, 0.14646382123494117, 0.19388293515062893]"
2455,"[0.14852907380935276, 0.1738709683099351, 0.16976056856726107, 0.19735954326379324, 0.1654385512021571]"
2456,"[0.20250038145211224, 0.10040679813799747, 0.17540069830426863, 0.18991512460207727, 0.18342174534254463]"
2457,"[0.19293999093098269, 0.12313786212164402, 0.1580262150668552, 0.21778782275759145, 0.1738007316455058]"
2458,"[0.16893984460665623, 0.1934666454078765, 0.15335248501177756, 0.1734439617261745, 0.17526318073209035]"
2459,"[0.14621525765875276, 0.2089914115604694, 0.1623249954997501, 0.14550604076996432, 0.20459809384776562]"
2460,"[0.19020693282555923, 0.17971569407130783, 0.16285496757856643, 0.18670311320393163, 0.15679845331801]"
2461,"[0.19932067270188647, 0.17171716316067964, 0.14191176484310286, 0.17383726006136668, 0.17005182989594614]"
2462,"[0.1849290885001511, 0.14513351245399597, 0.15696106156232958, 0.1904048191162906, 0.18859066477898356]"
2463,"[0.1765784358815614, 0.15679753500945526, 0.11429310274814208, 0.20330032808196696, 0.21668103904704183]"
2464,"[0.1704263088211434, 0.1549812712258336, 0.15473027897361114, 0.1813073377023029, 0.1904557787341984]"
2465,"[0.1809717963928027, 0.18119274851661527, 0.14454602640144398, 0.18891945027631318, 0.16335024468038872]"
2466,"[0.1714991033275891, 0.18713988281181215, 0.17226356154818923, 0.16596225294835043, 0.15693063572018007]"
2467,"[0.1428395283911047, 0.1820796316521629, 0.1839385333322514, 0.21590042869944748, 0.13667860411748212]"
2468,"[0.20369434822906862, 0.16767070444331666, 0.170198335457322, 0.16309174415215588, 0.15652904637776766]"
2469,"[0.16468474885841944, 0.18974900806329342, 0.17623292581729622, 0.1905223318740057, 0.15091770739166]"
2470,"[0.18363187039330164, 0.13088414892490574, 0.17133119305196043, 0.17280897623864677, 0.1939302070600697]"
2471,"[0.17081246169256925, 0.17298644072107383, 0.13203405178197358, 0.16232082877626086, 0.2238762950188431]"
2472,"[0.14996651925316307, 0.16143963181961762, 0.14445882600070947, 0.20603823226548434, 0.19825912007770896]"
2473,"[0.18141663321832213, 0.18141768979006168, 0.19181884281672124, 0.1457374550920476, 0.15977429859391956]"
2474,"[0.16292064089061853, 0.17415329416307046, 0.18318421029413057, 0.14542292567604087, 0.19487750665094883]"
2475,"[0.17302495946484908, 0.1518242572953502, 0.15878935498868296, 0.16031614974879027, 0.21521661783167756]"
2476,"[0.1791863251407081, 0.19114025353814823, 0.18405619504332948, 0.13887972500583845, 0.15073499804721457]"
2477,"[0.17595244343480065, 0.18116696781297037, 0.16310166561052508, 0.1483528179070024, 0.19563025662929756]"
2478,"[0.18929327574275023, 0.20072126691130743, 0.1604315940663551, 0.16745160864376152, 0.14127756907782674]"
2479,"[0.13215429263465206, 0.20320934706364524, 0.1517300140059038, 0.16540474018060147, 0.2063425071752122]"
2480,"[0.14822343518266334, 0.17648089059415695, 0.20012276867298073, 0.165305011572479, 0.1777373170525659]"
2481,"[0.22333880017102403, 0.1544924405821948, 0.18465584288648906, 0.11743251505610686, 0.18305204556766075]"
2482,"[0.15718165914221316, 0.16050390408847648, 0.18143805169414107, 0.16565378739301517, 0.18956483965582904]"
2483,"[0.19705953023756628, 0.19744431558457354, 0.13934290101125624, 0.17211410292155394, 0.15816012140676827]"
2484,"[0.19109587557539442, 0.18489149704507113, 0.12293187358230717, 0.17483184123575357, 0.18133174684055986]"
2485,"[0.20399457793699083, 0.1536798321992523, 0.12941693558853595, 0.15719993437537494, 0.21740540826319044]"
2486,"[0.1767616362642035, 0.19466194225628042, 0.1481414830999893, 0.15112199461827436, 0.1997362807508657]"
2487,"[0.18567031861620775, 0.15735459466884916, 0.17215791500997313, 0.14076971425735407, 0.20147800875319877]"
2488,"[0.16147743419000837, 0.21773709777770978, 0.17259250624703193, 0.17644299462181545, 0.14084431997162394]"
2489,"[0.20309089853982232, 0.20098763343164938, 0.1408932375717371, 0.16978207158541514, 0.1509757627882976]"
2490,"[0.18308117816763247, 0.15631706213140473, 0.15600535610604882, 0.19032492275434276, 0.17633763575853312]"
2491,"[0.1554070862607687, 0.18570314410914057, 0.1672516631342107, 0.16718713649569605, 0.18511003733400921]"
2492,"[0.1596404531109541, 0.17597191909215792, 0.17471739283446186, 0.23140241068591016, 0.11084114210243434]"
2493,"[0.17812682921421197, 0.15740274822183997, 0.17642717001091968, 0.18116450429877073, 0.1714690910708777]"
2494,"[0.10531886662578305, 0.21063639951092827, 0.18815911427019838, 0.17988514736518735, 0.1826783731356807]"
2495,"[0.20237673202373674, 0.13675178807643473, 0.14727564072438126, 0.20107925963370765, 0.17135962859405096]"
2496,"[0.16177666221736176, 0.20942706121262444, 0.1407408834695778, 0.1873692210361526, 0.17074644138957218]"
2497,"[0.17027855960164373, 0.13274254690876675, 0.19495226937316834, 0.17346008330418028, 0.19809729747305083]"
2498,"[0.17483783063042158, 0.18347760644845923, 0.19065901073732305, 0.16243524348546312, 0.15254720207847827]"
2499,"[0.22201790697756052, 0.1505159979630487, 0.19245876001807305, 0.14605418398232295, 0.1461222816094363]"
2500,"[0.17582089802303613, 0.18605717069972627, 0.12709416099675874, 0.15640640763673475, 0.20411475999043682]"
2501,"[0.155997264356172, 0.1830053111954527, 0.21230040055742727, 0.1256264625058049, 0.19469383646991179]"
2502,"[0.2095461444055141, 0.19778671646696833, 0.17729869890453487, 0.13487246181460388, 0.14298250032304738]"
2503,"[0.11543053449039986, 0.1385558704772255, 0.2010834757736042, 0.17645284113251491, 0.22763821355141434]"
2504,"[0.21971941510616966, 0.18734094232339116, 0.08810787929458352, 0.18740810477932124, 0.1722171540580273]"
2505,"[0.15539047623491187, 0.2019740024921136, 0.19890217748566297, 0.15174256223723903, 0.156404116450654]"
2506,"[0.15491648882664222, 0.17401208112449496, 0.16449211694129895, 0.17604353911424608, 0.19226752076002895]"
2507,"[0.17040902275051284, 0.13892405955609055, 0.1728243128286553, 0.1670281224063267, 0.2135825456820296]"
2508,"[0.17540294723301952, 0.14668448948698842, 0.18903364396032407, 0.2048540264114087, 0.15759775486869088]"
2509,"[0.16067229746998168, 0.15716280088587908, 0.18292843482135235, 0.22023187072863737, 0.14713197876245165]"
2510,"[0.15727483087463612, 0.15544033264473955, 0.14898964750505028, 0.23344364343988433, 0.1662174064312243]"
2511,"[0.19317302618654686, 0.16978358547730477, 0.12915143473137125, 0.18006885297916986, 0.18866737497864394]"
2512,"[0.141342988799674, 0.16889559801459375, 0.21719222480718947, 0.20425052621432116, 0.13188024664317033]"
2513,"[0.18206218596375645, 0.17710947771661545, 0.15564685275852375, 0.15625251120350026, 0.19796303838745566]"
2514,"[0.1662031987840188, 0.16105857615116792, 0.15027194618317918, 0.17164462004826608, 0.21327175836366796]"
2515,"[0.18949653354298734, 0.21137781155178903, 0.1482224880782217, 0.10169841314109529, 0.20900577996167036]"
2516,"[0.11260531156489773, 0.18678871599553948, 0.19033718119557852, 0.17177789361941187, 0.1948007388117221]"
2517,"[0.14006723628240392, 0.18573245162237362, 0.1878070382870033, 0.14584615311865312, 0.2025217155403165]"
2518,"[0.16837294481938692, 0.14099860423769872, 0.14293764964237365, 0.20848861729553603, 0.19595596552804107]"
2519,"[0.22168843353988776, 0.19361515042556143, 0.14098853143606893, 0.12109035927466649, 0.19304069128157342]"
2520,"[0.19068953269537925, 0.15810970084491915, 0.1691820510257741, 0.19948325251749643, 0.14413540694876792]"
2521,"[0.1891822678853592, 0.19916619311117145, 0.1549176012327359, 0.16076711291344414, 0.15188388161266064]"
2522,"[0.1981736123764074, 0.16001767278668289, 0.169140087439836, 0.15734507883083815, 0.18046511740950988]"
2523,"[0.2009365987888182, 0.14850208372679508, 0.16082639115621233, 0.1889285415647195, 0.16593376856986441]"
2524,"[0.1984561738395625, 0.17763392969050806, 0.19744553322053848, 0.14445813927191709, 0.1452217132761654]"
2525,"[0.17006440094159092, 0.20905772486929042, 0.18914876780661227, 0.13879405366708553, 0.15959220233396676]"
2526,"[0.21336069829274518, 0.20210117704054176, 0.16163364912996847, 0.1579681388415466, 0.12258506025557003]"
2527,"[0.23496664887648244, 0.19300947725201922, 0.09884053990096064, 0.12099102128086314, 0.20467343406610372]"
2528,"[0.16959925506887052, 0.15005189854301004, 0.18522175139944386, 0.16336691374435552, 0.19646054188490591]"
2529,"[0.14953999561629006, 0.17870548847913847, 0.191377985393413, 0.17338290201352236, 0.16412690241580352]"
2530,"[0.18622935365040472, 0.1542279680418942, 0.14476047005136694, 0.18162913544395864, 0.19850194166376545]"
2531,"[0.18995306150782487, 0.17410380048312135, 0.13871739118870918, 0.17588698784489987, 0.18626940488128807]"
2532,"[0.1673540153939268, 0.2188962081325614, 0.1570995310049048, 0.16736959852052802, 0.1598446924032939]"
2533,"[0.205915440953497, 0.16287005114156594, 0.17663637265426702, 0.18899160139884996, 0.1284071911319158]"
2534,"[0.13353470595717754, 0.20143275336912858, 0.16008446556762035, 0.20884493246313018, 0.15781895468484042]"
2535,"[0.16798278122983235, 0.17287052600648267, 0.14318563507507598, 0.20502060637440356, 0.170824546114837]"
2536,"[0.1594503608778426, 0.1776852470681295, 0.17877061923063542, 0.16569619864521157, 0.17837351593306494]"
2537,"[0.13764227526761674, 0.18229026517668523, 0.14808896112571535, 0.1688057117634839, 0.21696799820351864]"
2538,"[0.19070152345619817, 0.22992061135543784, 0.1644855406400927, 0.1370151985961119, 0.14081738852299375]"
2539,"[0.1805741903262289, 0.21496192326783725, 0.1476461747771014, 0.14137931565526585, 0.17161101244792287]"
2540,"[0.20640720878989194, 0.1604980791556686, 0.15096779037187225, 0.17880645561845565, 0.16393739129859564]"
2541,"[0.16646869941230236, 0.17135739712039, 0.1862936493346633, 0.10787819050015657, 0.2249903993906215]"
2542,"[0.1445085631693045, 0.1663119948822891, 0.19853541726076562, 0.19585882962468792, 0.1634281547489599]"
2543,"[0.14760219745328118, 0.18459154795858923, 0.15880630810074603, 0.19593121619948162, 0.1692950535454233]"
2544,"[0.13280470210570905, 0.20918655775130102, 0.14979117567856326, 0.175694999405407, 0.19297342458995315]"
2545,"[0.17361174561611414, 0.2056011346261819, 0.1124111019083397, 0.16971206267519678, 0.19702689292031905]"
2546,"[0.20204396947614733, 0.13208772026388427, 0.18349012364232054, 0.17845564664422664, 0.1656509573511904]"
2547,"[0.18003168246886103, 0.18102814362936503, 0.14651871470301225, 0.18970851634240893, 0.1635424829836274]"
2548,"[0.17278285962597817, 0.15318138513507795, 0.1908128502652482, 0.16706422865829473, 0.18411603361111806]"
2549,"[0.11550683187419541, 0.17738913062805783, 0.18652321541995687, 0.18051251590184703, 0.20349514278468184]"
2550,"[0.1971151707138613, 0.18805859953415527, 0.17643624998514595, 0.1569031950128481, 0.14460155897631422]"
2551,"[0.1713937846063036, 0.1869237529068185, 0.18977711466919656, 0.2083633603201418, 0.112615277285957]"
2552,"[0.1281249754439011, 0.17334881093505816, 0.19297258592824396, 0.1915793287465627, 0.17385735957436033]"
2553,"[0.16354298085071328, 0.13237322669984886, 0.15663238089430398, 0.16887133517281472, 0.23885220435658905]"
2554,"[0.1627868837988764, 0.19920054025133538, 0.18588915745792534, 0.11164397884151434, 0.1831127368374158]"
2555,"[0.19865257995008723, 0.19444083001902912, 0.1722747178630144, 0.14626323764648463, 0.15694812497424737]"
2556,"[0.1932352610236664, 0.15876146557663573, 0.16086209180839728, 0.18924226083645646, 0.16506395418923603]"
2557,"[0.22249411582620415, 0.14824567216967965, 0.15308730864819864, 0.15849852883801263, 0.17733395574300348]"
2558,"[0.2141629878171628, 0.1835226192874514, 0.16222703329310884, 0.1559395454442991, 0.1472908213560774]"
2559,"[0.16371095938002256, 0.14955842895645277, 0.16008376194245577, 0.2104923153110222, 0.1813156005410803]"
2560,"[0.1340538380007147, 0.1899225322076309, 0.1554551354725816, 0.2041124100483822, 0.17351440110869043]"
2561,"[0.10807026218882854, 0.21360696567056336, 0.16788003069339974, 0.18977982766533574, 0.1803748230122647]"
2562,"[0.15824675375153296, 0.1635091253276827, 0.220718549998702, 0.17763431850329203, 0.1339621986009002]"
2563,"[0.15359201988349125, 0.1706005468588343, 0.1884507862992323, 0.16998719604836277, 0.17552411516063193]"
2564,"[0.1507980337360293, 0.14687098236444163, 0.20481281114614525, 0.19989823298327247, 0.14649588649785938]"
2565,"[0.17648786663623695, 0.20635433709638873, 0.1348546200814249, 0.1526304298430914, 0.18696139533867062]"
2566,"[0.1390187859599279, 0.1672325107245245, 0.1694868758345034, 0.19428592208113815, 0.18930709407998936]"
2567,"[0.15403049514032474, 0.21868423416834437, 0.14418626531741852, 0.21509099317559743, 0.11893271181589438]"
2568,"[0.20373146755457683, 0.1328705477533726, 0.1569258215582967, 0.18974100178776998, 0.1793304562506891]"
2569,"[0.14648765433062805, 0.20503912205928576, 0.18109226999021966, 0.14379298376129757, 0.17316085720823726]"
2570,"[0.14824846085858023, 0.19413287702437498, 0.199470910281089, 0.15927992260866464, 0.16033381594074214]"
2571,"[0.21639404949374774, 0.1898641237703672, 0.15945858458769302, 0.15776347112209177, 0.14570335748327645]"
2572,"[0.22855585422667846, 0.17669074413476504, 0.14935593551229842, 0.15932898608293022, 0.1550432110011044]"
2573,"[0.1947237343934488, 0.2049639627146813, 0.16145673311262088, 0.15598377405246644, 0.14259940681478045]"
2574,"[0.16762730986885555, 0.18451028804963832, 0.18502665439365606, 0.14583712448631747, 0.1830930789889712]"
2575,"[0.15450107183046335, 0.16952536624674042, 0.18949393994662478, 0.18191684603169445, 0.17806033064409943]"
2576,"[0.1927280153232448, 0.14458305557183604, 0.16460317230404453, 0.17748363865843386, 0.18459812035241718]"
2577,"[0.1497730069134774, 0.13340726116740598, 0.1346598223364599, 0.22139718476830694, 0.21449613523634736]"
2578,"[0.1682413189503923, 0.15511719212864783, 0.21835993374130547, 0.19148528559238265, 0.13608029807249578]"
2579,"[0.1757224397658207, 0.15439816744225598, 0.20661889018411117, 0.16532741228430903, 0.16094027250519027]"
2580,"[0.1777102560256888, 0.16059136303110289, 0.15337033364857688, 0.183016779409524, 0.19482463263529481]"
2581,"[0.166748629748242, 0.17264045477043277, 0.17110901737519357, 0.19172782707228841, 0.16352564365446587]"
2582,"[0.1771881245468473, 0.14914835383110436, 0.1553806202166237, 0.18721077023723431, 0.18951812949302116]"
2583,"[0.1698904215095659, 0.1995450723204113, 0.18061402811470784, 0.1651298546405262, 0.14718763109596344]"
2584,"[0.19001753877651983, 0.13158746961463563, 0.17504239024342283, 0.18983614897408208, 0.18139712243066108]"
2585,"[0.1663328304860594, 0.16463800502211423, 0.1614407575284621, 0.17688983956942428, 0.19585947876457543]"
2586,"[0.1421523692250145, 0.15916592974438304, 0.1899168247934877, 0.19623226570225283, 0.175588137342768]"
2587,"[0.18181738645189982, 0.17778289597964392, 0.18044368411722356, 0.14540225217247227, 0.18346465435212034]"
2588,"[0.17538831929881138, 0.1453838864142466, 0.2203083545227027, 0.1504432622467058, 0.1675818989147304]"
2589,"[0.16671189903670847, 0.16203960885408397, 0.1952778696225358, 0.17038451409314337, 0.16851081771142595]"
2590,"[0.1672109432140736, 0.1634723067067979, 0.1851928233472352, 0.17531836862084338, 0.16714810764181298]"
2591,"[0.13434364316011116, 0.20206975248575187, 0.17075009599884594, 0.17645150526620945, 0.18502585758519308]"
2592,"[0.14366493371793465, 0.16526483728633612, 0.22034898228757782, 0.15601795631233728, 0.17436871679912958]"
2593,"[0.15612747368923907, 0.1703496493257909, 0.16507291673453273, 0.156637316928379, 0.20918398611401112]"
2594,"[0.15691204812574044, 0.17942043236187255, 0.17577783729927965, 0.1707973048058884, 0.18327339185276392]"
2595,"[0.2104672847031145, 0.16387502855468838, 0.22096249924700573, 0.09153888151708844, 0.17161250135682737]"
2596,"[0.15290492428806401, 0.163899539468918, 0.16347677171337371, 0.20716303237005496, 0.17427000442138751]"
2597,"[0.15250009626650596, 0.12386105042295037, 0.1529052425735451, 0.2237697474562964, 0.21441224020655147]"
2598,"[0.17730658916020925, 0.17736682425981132, 0.15774791290329837, 0.14986747824488023, 0.19061927155570724]"
2599,"[0.1612026964800588, 0.16861361286554633, 0.1776436750570043, 0.18119096380212796, 0.17527315171267377]"
2600,"[0.18480211735105945, 0.15927838522844961, 0.1853626389022499, 0.18271033362881872, 0.15761652680145044]"
2601,"[0.1714895739509673, 0.1684682718908218, 0.16622217858309984, 0.18792593963632198, 0.17509108544394414]"
2602,"[0.1556845063669342, 0.13787755447758088, 0.18691566247077795, 0.17881225904330333, 0.1959080853037003]"
2603,"[0.181734559162807, 0.1722333058708705, 0.17006202512186042, 0.20997313510380455, 0.13340086874007695]"
2604,"[0.168412980092571, 0.1880105064561075, 0.19590956904117174, 0.13861278712520164, 0.16010069719841669]"
2605,"[0.16153879420823236, 0.19719718789437868, 0.1395259514577557, 0.13301893595318537, 0.22786082506229455]"
2606,"[0.11446264798209471, 0.19986207810858858, 0.17503707229031362, 0.20259414918056207, 0.16812334307301913]"
2607,"[0.17299826073049263, 0.18038221513776775, 0.15009020992997568, 0.22473367079938877, 0.1327317383631086]"
2608,"[0.1489145271179717, 0.19778757867991537, 0.18707468920483616, 0.17530418022250116, 0.15357669404458263]"
2609,"[0.18860899452710067, 0.18328659799743952, 0.18397723753541928, 0.15099252091568327, 0.14698998579741807]"
2610,"[0.18707869896360052, 0.19316183419333555, 0.1529942525855008, 0.1534161884734545, 0.1777019757939935]"
2611,"[0.19460076485933686, 0.15692615051956094, 0.16760434895807985, 0.2080325284768657, 0.130516064558445]"
2612,"[0.19856092931338165, 0.16936291047451357, 0.16065130269863692, 0.16990460155965392, 0.17197363604257365]"
2613,"[0.1415225240115915, 0.1812711600478496, 0.1836441621867808, 0.163806821505729, 0.18872915184703976]"
2614,"[0.16984816767035382, 0.09241354225624965, 0.16492692822906252, 0.18605094027460545, 0.2359190364572269]"
2615,"[0.20451858062574435, 0.15237994477087224, 0.15851530121105006, 0.19945893438160223, 0.15607368375414]"
2616,"[0.17186571814785612, 0.1566249740320842, 0.17943458873956109, 0.15392664052710225, 0.19890570509019212]"
2617,"[0.181443063903849, 0.19651155863109415, 0.16495146958072116, 0.14821948744556934, 0.17470225440961895]"
2618,"[0.21265672963774918, 0.14103908077147131, 0.20720171931574138, 0.17369189288467002, 0.1311681260833948]"
2619,"[0.13115604034569728, 0.18116219697892377, 0.1935139607904136, 0.14691555002657042, 0.19734354754615946]"
2620,"[0.18407991557004277, 0.13422845828539598, 0.17977745669392964, 0.17801997480946086, 0.17929873150883613]"
2621,"[0.15596290397696277, 0.16395845864400582, 0.2049884843678994, 0.1616756326947829, 0.1817676305888526]"
2622,"[0.16868632919237891, 0.13728926140815734, 0.15234711177161042, 0.1897816616865713, 0.2084265658261848]"
2623,"[0.19695662021832505, 0.14139632422893345, 0.19239719230209595, 0.19690592298782317, 0.11788496597434084]"
2624,"[0.16807900635634498, 0.1412184177987198, 0.14385141039044946, 0.17739532430198168, 0.22554138988554384]"
2625,"[0.20052632615710264, 0.16333936843497077, 0.13921555893205173, 0.1989011002544403, 0.15729848649269162]"
2626,"[0.1643634186613383, 0.18276421868846582, 0.17660163223939007, 0.1659032115549115, 0.17365131356990382]"
2627,"[0.15399617793010267, 0.17634570579939035, 0.17085411412494245, 0.19170929970163664, 0.16864418931433]"
2628,"[0.15580689979037854, 0.1752732003613322, 0.188100706263166, 0.16592614277755557, 0.18010675310985869]"
2629,"[0.1674582992214272, 0.13660239641314298, 0.1847319686669382, 0.15750764434392484, 0.20474018713743025]"
2630,"[0.16372485359562106, 0.19355845692008, 0.17344672101381065, 0.14183909910856685, 0.18997720166325194]"
2631,"[0.16287563251550075, 0.17210294717569274, 0.15417742963989556, 0.16613781051549814, 0.20164995097313299]"
