,r2
4632,"[0.19808248546286022, 0.12004511400534779, 0.12685557459605423, 0.1281021425070088, 0.14576552508060314, 0.1636281901106924, 0.15621605819117268, 0.16420989532134922, 0.15076348272515794, 0.200075408475754]"
4633,"[0.22173760119812047, 0.13578895589193973, 0.14138919366445446, 0.18423018894229914, 0.20437702033380534, 0.10610347717591062, 0.12252567760023259, 0.1254172246327755, 0.15973145348071394, 0.1548605605589748]"
4634,"[0.19064835711518646, 0.13385950891667842, 0.1967377448399239, 0.15664108747110905, 0.15669244134922677, 0.15969314597598383, 0.11034193682156668, 0.16814557182706658, 0.13210385169003447, 0.144033375281308]"
4635,"[0.2290201603362364, 0.17538882008464707, 0.10451392707813512, 0.17846120802991583, 0.1818634742760994, 0.09306085356360061, 0.1659599562833154, 0.0908353725991431, 0.17395374572123867, 0.16487722128236804]"
4636,"[0.14228474850861217, 0.17973795663749015, 0.1617798181770269, 0.0840894642454375, 0.112748580015268, 0.14644638636895024, 0.17416163963438647, 0.14178753035848501, 0.2566127303055379, 0.15603990319810046]"
4637,"[0.13746363237254544, 0.15608322536867092, 0.17004722455836097, 0.2084516797471827, 0.21402683719534132, 0.21201170863276708, 0.09355223946846059, 0.1694134460380312, 0.019686345106962877, 0.17039672802036598]"
4638,"[0.1449923718593319, 0.2137947949340192, 0.19643817973951982, 0.1371602313679241, 0.12177490487344478, 0.16578608335447875, 0.18957726306094258, 0.08732740805714023, 0.13203792162667194, 0.16567546963312985]"
4639,"[0.10755995597386148, 0.22675407343312304, 0.19437157430575558, 0.15308200729447496, 0.1870222910321554, 0.07827297593125426, 0.09697601219128105, 0.1394480473922669, 0.2038753617935528, 0.16318576866796097]"
4640,"[0.14569093499531616, 0.12952110951438078, 0.17374353738780013, 0.19625451585610976, 0.1937407935650417, 0.14468311345177765, 0.17247468049199455, 0.15520406926931563, 0.11325785296082869, 0.14019699352611514]"
4641,"[0.06496535126589309, 0.1761533794332092, 0.11272442559410534, 0.17827937028283225, 0.18143448875225499, 0.1924414235835471, 0.1886647290236343, 0.17225428333069892, 0.11988506404516286, 0.17104484906241113]"
4642,"[0.1687057546674119, 0.18583438611953407, 0.14060093959749687, 0.05749446147854298, 0.14416460043891965, 0.2091794977766086, 0.13073191262359696, 0.16618280304480448, 0.12119761165726084, 0.22367823434084022]"
4643,"[0.1914450503335976, 0.12249624834297057, 0.12986682702357488, 0.16145557744367223, 0.15874023862697628, 0.1475175519446872, 0.1487948348796604, 0.21700851732542803, 0.13230327805846331, 0.14115608032982363]"
4644,"[0.15464369268849376, 0.14766856210167367, 0.11354622679463833, 0.1572947641739738, 0.1404930085015763, 0.1308702095462736, 0.19341538120358093, 0.208363397975872, 0.14407240080456984, 0.1725428197577834]"
4645,"[0.18012253226956199, 0.1292364236868928, 0.16955530570302635, 0.19962938121609963, 0.18671060524621852, 0.10106587073219264, 0.10824801580602883, 0.1440028581417866, 0.14723378347542704, 0.19023166591184726]"
4646,"[0.17692342835207364, 0.11000649570634458, 0.17895549983294834, 0.1897152851060332, 0.14234128160859272, 0.17306504719507332, 0.18473888576679043, 0.11990660083269988, 0.12886198077220712, 0.15480553084975135]"
4647,"[0.15139571532342155, 0.08043695161789244, 0.13613412219771137, 0.22002829854293549, 0.1294898145114547, 0.10233051683538352, 0.19060104467415884, 0.12370222486300397, 0.21319845449789543, 0.2024035494455214]"
4648,"[0.1646526534854944, 0.2344451858088108, 0.09821842575338591, 0.14582086164490038, 0.1608642430294327, 0.14485557447576292, 0.19220801736347015, 0.14577317308831905, 0.15315852814729025, 0.11501723207215142]"
4649,"[0.16636632110472416, 0.20356002240020066, 0.17775843477636688, 0.16492113567831612, 0.12724999205313037, 0.10482740181843186, 0.12199450007015322, 0.11715621466052972, 0.17692153457349546, 0.19667061397706376]"
4650,"[0.20412925627191936, 0.15300789363896095, 0.12436210296450034, 0.14127538674721019, 0.1525704034056875, 0.19539517056198463, 0.1274550522026512, 0.12088937348203355, 0.1850270964270775, 0.1463107815371869]"
4651,"[0.15239731491647435, 0.1863783457948699, 0.10095722270919016, 0.15967889929557455, 0.1483575919402722, 0.11391067549394196, 0.16943044002445995, 0.16398713044640423, 0.16937537493408794, 0.1902544931053296]"
4652,"[0.12328248028549305, 0.15829970842757168, 0.19797183524859951, 0.15961462789123815, 0.1676335588983845, 0.0916539478726861, 0.15355336031111055, 0.1984625325720667, 0.1233586379056022, 0.17849854042842372]"
4653,"[0.1811812347437286, 0.1122736883191573, 0.10341843765524938, 0.06334717056419648, 0.1568475927865014, 0.2282213789438603, 0.1705350214960103, 0.15869595235581158, 0.168696820343881, 0.20590234112060468]"
4654,"[0.1337817777665099, 0.10816280074272899, 0.10867229443542725, 0.20498917103325764, 0.1251623157569861, 0.1387340374854963, 0.2072153976103882, 0.20387818547572678, 0.19762446696855007, 0.11823957709435329]"
4655,"[0.13779883594739173, 0.08300212829239806, 0.17525788085854233, 0.17962249470486635, 0.20957775390479472, 0.1681115911979736, 0.18934301064673065, 0.17738038689902624, 0.1651084192660034, 0.06925133320808463]"
4656,"[0.17677724434124997, 0.18391334207756083, 0.1693367652414166, 0.2385135778931997, 0.1616849611958342, 0.11425884309707557, 0.08355176804034026, 0.1477115900894328, 0.13158924037069342, 0.14268006151328883]"
4657,"[0.06437201450519037, 0.0952575659662418, 0.17847648620366963, 0.127497917788998, 0.16977451792944298, 0.15093964220470657, 0.15611052025659355, 0.2605195754806948, 0.15697059748251063, 0.1930140996458083]"
4658,"[0.1863747761096689, 0.14020010073594635, 0.11737595008362767, 0.21924010029882635, 0.11590255635714419, 0.2456967224358122, 0.1123376947057877, 0.13130498562718174, 0.167114534855896, 0.11184847781023766]"
4659,"[0.13376886765728901, 0.1401667818279867, 0.18809002652447682, 0.16932737205583281, 0.1439701799652302, 0.125338093567246, 0.1590459194632654, 0.22052356010509722, 0.12392051773982782, 0.14747360721378544]"
4660,"[0.19036608130097044, 0.21482745651725577, 0.12260355538589873, 0.1464618800064974, 0.13778093814732773, 0.12528477008915095, 0.15949184128991412, 0.0832323288066481, 0.187324502416356, 0.18960260605704282]"
4661,"[0.15509165775751965, 0.14243845209603923, 0.08917984774212817, 0.17566097799898894, 0.13069668070370943, 0.21724801191010512, 0.1720133335752828, 0.16152971369321645, 0.12767883166059713, 0.17410822875336673]"
4662,"[0.05251864370225967, 0.21359097859777643, 0.18180512674170968, 0.17563880971184676, 0.13646658107143395, 0.14827513563872297, 0.16973824857309316, 0.17757816506490975, 0.13017821362692295, 0.16977196445539078]"
4663,"[0.15771043837421028, 0.16914511991523828, 0.14435808954875606, 0.19787034028236772, 0.19489473766041954, 0.129655574907377, 0.09631430216320513, 0.14766309028694524, 0.16797404675338323, 0.15233583874755208]"
4664,"[0.13098951208889198, 0.16412263732632648, 0.13419879304122428, 0.12929249879557814, 0.14040044840726473, 0.19001308399487815, 0.18573409507429361, 0.10542502548980937, 0.1944064882260459, 0.1832876531870813]"
4665,"[0.19128125408269558, 0.13125431469793103, 0.09866202730125206, 0.15083798023148454, 0.16024609466569162, 0.18508321593559585, 0.11025157630863514, 0.14995692111937042, 0.1587441900373372, 0.21770645383241793]"
4666,"[0.1472405431387911, 0.1952307094081417, 0.1356579342059827, 0.15829270076196167, 0.22415551894243635, 0.13870731173882334, 0.17516032575204288, 0.14356470708779523, 0.10931255155700415, 0.13051063565330656]"
4667,"[0.15956239282259477, 0.1867974687208217, 0.1101532462673428, 0.15080263664495186, 0.15080714844748877, 0.12299310056619772, 0.185849803027606, 0.1838406317121859, 0.169305543124462, 0.1291400110291997]"
4668,"[0.18480370107624466, 0.17268764961385497, 0.18078024751689536, 0.1704827811242574, 0.14338885258829015, 0.15868587659131828, 0.19505443065099748, 0.0994019740047366, 0.08693190625795977, 0.159898543512756]"
4669,"[0.13497977809757689, 0.16410304864698166, 0.14182933983457668, 0.16108499577907465, 0.1497476919286328, 0.15832706246017214, 0.19781288161881228, 0.15959054180087873, 0.13227858920271351, 0.15856364265405376]"
4670,"[0.17090885038769665, 0.14998378627416709, 0.19159898659626584, 0.13234882556124572, 0.09247098425885081, 0.1243562933358503, 0.17155531030789428, 0.1487575906196722, 0.13588436461334064, 0.2324137109367559]"
4671,"[0.08254709932718463, 0.13629981670382907, 0.21758234472861582, 0.1787144704442446, 0.1751254945414702, 0.17424793378191827, 0.14961064849648875, 0.14842226251581325, 0.16735555004602143, 0.12608940669194313]"
4672,"[0.11258531280319095, 0.13075515723023579, 0.08984840441343389, 0.2337638002473773, 0.16853922705648172, 0.19184452839122434, 0.12631077836026583, 0.16882039771697332, 0.19544531894268558, 0.13540076474834506]"
4673,"[0.17055756180848924, 0.1600407569842387, 0.16948008244373902, 0.13441710590888845, 0.13936714680662066, 0.18456568722580968, 0.15369766907845106, 0.10411399707620494, 0.1768684270840184, 0.16638272555250488]"
4674,"[0.13965370128407184, 0.16416281088561802, 0.17467155244978927, 0.10559464957347253, 0.1806094440862981, 0.15594216645475156, 0.11733086766416678, 0.1979457807525533, 0.1781930938939642, 0.1437593525911669]"
4675,"[0.17123514257175176, 0.11862553110427043, 0.1358849068775727, 0.1435380458462714, 0.15357588534819555, 0.1509138731423263, 0.1662108599878156, 0.16311714506281505, 0.16208691881999482, 0.18315438137861983]"
4676,"[0.13826708425767076, 0.15228218026802498, 0.20640601101125156, 0.1774538230670093, 0.1269526227281581, 0.16406533836799286, 0.12894190431496733, 0.12708905981805085, 0.16734454150051048, 0.1643158046552463]"
4677,"[0.12299399388358567, 0.16872704384639114, 0.15883417956933188, 0.1360522405997553, 0.16501354724300854, 0.15162665733311398, 0.15605638112284193, 0.22170932597511483, 0.16813381275163997, 0.10784951038786672]"
4678,"[0.09879205602981944, 0.17815285279087467, 0.18687835033840294, 0.17939797716371153, 0.15617959879893506, 0.1700926707440431, 0.15693699586368126, 0.19610400120666105, 0.11702649664840681, 0.11328576879491681]"
4679,"[0.19360864466465344, 0.17259608396617565, 0.09658734576233174, 0.18402789975562817, 0.13463275127785934, 0.1399064232997217, 0.15725826081653083, 0.20941908852999813, 0.14225878007606896, 0.13043255798797126]"
4680,"[0.12423085754167962, 0.11926046919945865, 0.12716129605198478, 0.13718570492182414, 0.1252723308011725, 0.20374543072460682, 0.22616216120338428, 0.14301292492572182, 0.1402173187299095, 0.20456710119003152]"
4681,"[0.17702912861808107, 0.19327508372900148, 0.17843009131445997, 0.1841247109311015, 0.12113464367661586, 0.11118365070510605, 0.14971485217147162, 0.16122751661294543, 0.1164012368036913, 0.16472519647091388]"
4682,"[0.17167624574009632, 0.11829630456852791, 0.1361431418923449, 0.20312536497507394, 0.10196559441823327, 0.1780317545456923, 0.14665208768038707, 0.1588387843779201, 0.18656330896192153, 0.15058808492601472]"
4683,"[0.07117472944560832, 0.17141201556422392, 0.14008107552152427, 0.19676731439720507, 0.20032857444180707, 0.1493446550960651, 0.20647988578247523, 0.11705004428622001, 0.1661319325039884, 0.14001299766085862]"
4684,"[0.1406342319165541, 0.07788625814448569, 0.16266928659295798, 0.21096814647646622, 0.13796992114473028, 0.1923398360733265, 0.2009657891082275, 0.1518424899855343, 0.07720526162914587, 0.1966244808345753]"
4685,"[0.14727697578924448, 0.17815495523548452, 0.15251464331574183, 0.13202787948374428, 0.1991426599509133, 0.12295984023331963, 0.12058468241136322, 0.1711201400186535, 0.16407032178833836, 0.17070482980278634]"
4686,"[0.1415664586607437, 0.12909978434541247, 0.17191242062443657, 0.18916104337293682, 0.1528502824508602, 0.16747183005544675, 0.19994321016523908, 0.13734544084477696, 0.09275681075808362, 0.17501815604269177]"
4687,"[0.22322513370105768, 0.12097728627588744, 0.14623234593239876, 0.10780189890252811, 0.15089083318994334, 0.1931527821980782, 0.1894738593268216, 0.12342174881197754, 0.14320685455379578, 0.15043963387863934]"
4688,"[0.12872129634882556, 0.17641705236335736, 0.1947174171402134, 0.09892675894958247, 0.14644878180510934, 0.17863788638799205, 0.16616558160834005, 0.13735681631263752, 0.19512919973682863, 0.13373556041570833]"
4689,"[0.1738652994275227, 0.14510642691183773, 0.13267453564172105, 0.1089082067579813, 0.11787263364812628, 0.22022370674511038, 0.11204305065728504, 0.11754070279828877, 0.16289885014099592, 0.25954098662471636]"
4690,"[0.14990033129210756, 0.1763547562094705, 0.14259243918703357, 0.14964764490342264, 0.16410916480550064, 0.16220812506992788, 0.10369994010350936, 0.13055084755498247, 0.20595406453313436, 0.17392391653565098]"
4691,"[0.15630932995571545, 0.1417733705011024, 0.16264521820439382, 0.10684776769844806, 0.17812008437214177, 0.19198586601294498, 0.13590886040364947, 0.12236515373102153, 0.18665053038368173, 0.17308052413899733]"
4692,"[0.15395277783577677, 0.11607503141500863, 0.18656233583750237, 0.14827139222641317, 0.13121211563077018, 0.17375574193441012, 0.14604109347364003, 0.19964579750497136, 0.16456235092353133, 0.13439342591122527]"
4693,"[0.1236820881002818, 0.14078280843490865, 0.14033247611512312, 0.1524695887948132, 0.21068833411467103, 0.13799563660732528, 0.16275402377837678, 0.1884189064584133, 0.11755033371670587, 0.18191137603122376]"
4694,"[0.11026676935475299, 0.19212951947270207, 0.20387072660179617, 0.12187722546342683, 0.14884140462494866, 0.15290885935967002, 0.16678762337613973, 0.13943167268254342, 0.09059329058441346, 0.22430402937105764]"
4695,"[0.1616014884631577, 0.19159904550520335, 0.19286423806575126, 0.19536741654077483, 0.15714495299262732, 0.10247787840582256, 0.12054456729196295, 0.16059373783967845, 0.08477076503923231, 0.18752254942460433]"
4696,"[0.167886768909159, 0.13845636321477373, 0.23452273171534865, 0.1929800292616739, 0.09583510836812326, 0.12108023969675519, 0.13695032220900816, 0.18043693456737264, 0.13288136811689955, 0.1514090825382135]"
4697,"[0.22260159750741737, 0.1671118968116576, 0.11183189063228371, 0.2154116977361662, 0.1841740859658899, 0.11997863544656973, 0.14609473093295966, 0.10640128299529517, 0.1452696635665932, 0.13590526021963045]"
4698,"[0.19135572956725122, 0.21086799113516042, 0.14388116328427314, 0.16350328445717732, 0.10666273405570736, 0.1799140185124828, 0.16636783990350534, 0.1222053278137315, 0.11070234164577508, 0.166277594477108]"
4699,"[0.09058505026175556, 0.1725844636941537, 0.15394829344579686, 0.17494526489247397, 0.230588028684098, 0.1680267681435682, 0.14612263206751297, 0.11288335101960145, 0.22986454948364032, 0.0730001100661759]"
4700,"[0.1106021013740317, 0.12125442546388998, 0.15188543610242378, 0.15834586868055556, 0.1846846872760307, 0.18663244037720883, 0.15778469037720555, 0.19681691156897563, 0.14390676261122137, 0.14446765968424402]"
4701,"[0.14597022339697785, 0.1963806738589181, 0.18154215510132077, 0.1379337916591712, 0.16819872129691715, 0.16293079332402916, 0.14132924777359457, 0.1504906436948965, 0.1035166419246365, 0.17172438697141412]"
4702,"[0.12636601295517869, 0.15793189367671323, 0.15836334863624124, 0.10373242291160334, 0.15033794938021594, 0.16583849134603235, 0.14843055640532432, 0.19255607818435738, 0.18309655320414697, 0.1664543311545733]"
4703,"[0.16239052773205187, 0.15540005179005456, 0.13801469433207503, 0.20996509112076112, 0.10179753824148507, 0.17294506011538502, 0.13272078659914144, 0.15479392811153359, 0.20246138615054632, 0.1139561933546065]"
4704,"[0.1623201294404144, 0.09157589079412298, 0.21433361679575635, 0.21652563046995066, 0.19521449896264242, 0.1521735335325911, 0.14767602615281117, 0.11217114334556055, 0.10175119794833676, 0.1590675460497346]"
4705,"[0.17455164707720106, 0.09733785260942918, 0.10074545708333682, 0.1693594084590211, 0.19345135723191897, 0.1446154020071171, 0.20016966016792725, 0.1318575234791387, 0.20145030430312882, 0.14343958407566626]"
4706,"[0.16829675187312665, 0.07831660710570176, 0.17220603953455516, 0.1889494743603668, 0.1623622229173548, 0.1624464559681511, 0.09986500787529506, 0.15906924527035526, 0.12995047975332763, 0.21689077187260997]"
4707,"[0.18738373279056864, 0.13650106121240524, 0.16401286287663397, 0.09627495815710119, 0.17932845700649613, 0.1773542736895325, 0.17653889573977655, 0.13598387124964972, 0.15159956667736108, 0.1511902460200153]"
4708,"[0.24028408518446742, 0.14180731199117014, 0.13356484213472064, 0.1344113578973628, 0.1717599985913093, 0.16331363281631983, 0.12872715275847668, 0.2031271139727916, 0.1287323794533195, 0.10719191419109653]"
4709,"[0.16069138900516067, 0.1538558389352077, 0.1611135324380405, 0.11435341880277661, 0.17732197525251792, 0.13249741964074746, 0.19002122329050264, 0.1569091036405772, 0.17963690990400982, 0.13420880498741572]"
4710,"[0.16839571047905932, 0.17403004244422937, 0.10980948843099436, 0.2168111433658222, 0.1856961365238219, 0.1293073924397573, 0.11683184618134757, 0.17460307652626073, 0.110531352868674, 0.17170239369377882]"
4711,"[0.19086012249065165, 0.19623941103360687, 0.1759919158255756, 0.1954191957394682, 0.1666985345938955, 0.133821119997526, 0.16247159933182298, 0.08339168411630316, 0.10991262310705718, 0.1379700081841485]"
4712,"[0.13017308889367296, 0.1647186266336802, 0.19187884489922236, 0.15447851643705335, 0.10315790902661415, 0.022885998967506316, 0.1277524316512264, 0.17729540999795557, 0.2435111409078169, 0.22223822440113372]"
4713,"[0.1314657257172661, 0.16306478844659178, 0.14596082371637575, 0.1727255745112739, 0.17180969640935229, 0.12451342726005799, 0.1202094158969863, 0.16978018056211897, 0.16235911894374488, 0.19171446068040088]"
4714,"[0.12674691362189916, 0.10660739591962654, 0.18874579576101158, 0.19378435610454126, 0.23641576942429976, 0.14473380533454105, 0.10804144530277204, 0.18131196327575994, 0.12008684631296707, 0.14564576617795577]"
4715,"[0.1152884356108862, 0.20861288642046982, 0.15166361970889108, 0.13189484043641608, 0.18348465607109565, 0.16676494909574535, 0.14359241690679936, 0.20000674953251396, 0.1287702191808573, 0.12710816368370814]"
4716,"[0.16250393339834968, 0.15520729662896615, 0.11676201049883572, 0.11161866529530884, 0.16231117049793142, 0.1789260550861005, 0.1773332585221613, 0.14988605806077482, 0.16955804667013596, 0.17137326611631165]"
4717,"[0.14940931963407322, 0.12485026474708694, 0.17323391155130263, 0.2003805651936127, 0.18374892727607717, 0.10135558779790266, 0.22762228140013774, 0.1480602425144356, 0.09287656372589759, 0.15583895190995323]"
4718,"[0.1595974565044429, 0.13223486048804045, 0.21074804889394305, 0.2006575801799193, 0.13938866767300895, 0.13888518617697232, 0.20367143811382904, 0.14248916300200287, 0.15160780236489768, 0.07427251930222134]"
4719,"[0.18694341794394387, 0.16976208820756566, 0.1372501662291966, 0.1780487982086124, 0.21813699610778525, 0.17108556841019973, 0.0720766319383962, 0.17406734939357438, 0.12198261924751452, 0.12475080069920397]"
4720,"[0.192908037731922, 0.19122776105886663, 0.1668017051827615, 0.16009140191392512, 0.141714111531687, 0.15433217025685175, 0.1194898078475638, 0.18180285910185634, 0.12246062812834368, 0.13134805111948433]"
4721,"[0.20481630222920133, 0.1608171669051458, 0.13973485309762956, 0.15881895927909406, 0.2147447035358908, 0.18416408418898877, 0.1411214664613757, 0.06854846575371443, 0.18461014795426622, 0.09746763032996941]"
4722,"[0.14663335504581232, 0.14432656293906942, 0.1741799324073009, 0.19518935840800966, 0.1626511719218573, 0.1404413304922678, 0.07702610349356276, 0.19376710349456128, 0.14211447216474793, 0.17603466324606232]"
4723,"[0.13333948417692276, 0.14074275783856072, 0.2207291048092621, 0.1886641952918221, 0.14490578780851682, 0.09625904855753964, 0.1606994482038302, 0.1979350925336386, 0.12321094919777176, 0.15466169741014713]"
4724,"[0.15980813322240117, 0.1206478362785034, 0.14463630350850898, 0.16325740863758553, 0.1802542949028877, 0.10581672880628124, 0.15352177520341836, 0.10254241412732978, 0.14786649378225092, 0.26946994812203406]"
4725,"[0.17354585269267941, 0.11247639594988201, 0.1938744827183051, 0.10879876936993516, 0.1359812844935152, 0.19077326883246692, 0.16049739787367956, 0.12825977998807925, 0.18786522016311824, 0.16894620891667134]"
4726,"[0.150172191319497, 0.11831076726697898, 0.19564063796564524, 0.22018870908399713, 0.0537299448195826, 0.16136722553541072, 0.12977630896013959, 0.1652942664039715, 0.18784218696017896, 0.1688212494685386]"
4727,"[0.21365380808829293, 0.09374796705295241, 0.17088414975651245, 0.14410565392436436, 0.15471474801188334, 0.15653958470475104, 0.12417842758983655, 0.2023369878238681, 0.13594022437493458, 0.1557832172514667]"
4728,"[0.1395472637135008, 0.11637856090712295, 0.14574559099664108, 0.10067304827589496, 0.1790561841552224, 0.17709849217153084, 0.21698234761547652, 0.16894766310906817, 0.15940292676958046, 0.15302737547363154]"
4729,"[0.22779870601424057, 0.09868276826842126, 0.1784059515992893, 0.11096159604052258, 0.18516359035557517, 0.16496128994044545, 0.21589277152737152, 0.13116580714479686, 0.09075878549632876, 0.14535264818990112]"
4730,"[0.1512405103440736, 0.13613563356181846, 0.18397147279393322, 0.15249950388325717, 0.20195870901711976, 0.1565938300780052, 0.10974285331191502, 0.15515172106983355, 0.12731492676655443, 0.1864581559908588]"
4731,"[0.15145645985480205, 0.17437537343177767, 0.130522734165871, 0.15641480344903413, 0.15374206965902226, 0.17075817933681026, 0.23382097005358782, 0.1031263363683681, 0.14693630860630558, 0.13269264349921328]"
4732,"[0.1575716820040901, 0.16065437421126239, 0.14767263266679254, 0.19914922285755443, 0.12124868869553862, 0.15802002363858247, 0.15889248912247222, 0.1263286306002197, 0.16613768655430405, 0.17195567808867507]"
4733,"[0.1698551318385344, 0.16648224164370662, 0.1885435493086981, 0.1412761485624736, 0.10609450897914718, 0.18405133989927625, 0.1335406691818305, 0.20359436643508222, 0.1420276483912759, 0.12941198285902278]"
4734,"[0.12960985525525037, 0.08944038622672312, 0.15023455115063578, 0.15046350306614342, 0.16027338986122242, 0.19271267465963515, 0.2055377063419066, 0.18768992508874882, 0.1648749088201249, 0.12742069999442307]"
4735,"[0.2034463401602573, 0.11825748972463301, 0.16035432210391765, 0.08711176829373002, 0.1618054685221687, 0.11789291132021396, 0.1943387676621411, 0.18833382216325445, 0.15277921745119338, 0.16373048173311067]"
4736,"[0.14340086979930156, 0.12943832053682003, 0.12010474021492912, 0.19720168510896197, 0.12511171241844776, 0.1478649548980694, 0.19992744015782615, 0.14933534181894192, 0.17013487009073658, 0.1735412904451229]"
4737,"[0.15282543345445498, 0.12706543606278353, 0.1546025721238563, 0.1295784961944888, 0.1669695733784109, 0.1860582098542961, 0.16926686326587836, 0.19527843173973525, 0.1310148768040147, 0.1484756581135631]"
4738,"[0.15212709343373, 0.1606300272076474, 0.2427722214672261, 0.1569802799706138, 0.16843536873027143, 0.12359885201963727, 0.1062178463600767, 0.1513010208791924, 0.12905260386903894, 0.1678298841644008]"
4739,"[0.10034671708229248, 0.1786268669594615, 0.1587384119684876, 0.22562211002389765, 0.1707329482007599, 0.14429108112623334, 0.1358774777162901, 0.1778911278949068, 0.08459616171055773, 0.1779318426636387]"
4740,"[0.1601424499836651, 0.13838025685923383, 0.11922405541711723, 0.1229714639948094, 0.2571067776707209, 0.12107796562124917, 0.16736720008326755, 0.18238735864850975, 0.13368322951676492, 0.15137343519430424]"
4741,"[0.1394471543867496, 0.2158385716068837, 0.13152872198450605, 0.1285406946120664, 0.12403962956935999, 0.17623297212778466, 0.18012216712622253, 0.1862914549749819, 0.15443397782200485, 0.11697012723045086]"
4742,"[0.1507860712695701, 0.1185097822745299, 0.13413365805540967, 0.17356485337087268, 0.13735126626334437, 0.19243642900859204, 0.17970840231138818, 0.1648565474486311, 0.15462115943335397, 0.15325242923937055]"
4743,"[0.0955033651942937, 0.1091903713829121, 0.2123129665611555, 0.16777680428186337, 0.08438080106108492, 0.22480256096818674, 0.21699087821790608, 0.17017607021321002, 0.15056657482630686, 0.11634190829632585]"
4744,"[0.1429648582052192, 0.1255735317995481, 0.19233444238323993, 0.16828834996857733, 0.17865891932160227, 0.14885895175962693, 0.1492119800182623, 0.14069660309719145, 0.1496476405896645, 0.15998876706458065]"
4745,"[0.1324852750855644, 0.07323731111011489, 0.1740743050493888, 0.15216846071899792, 0.19616209651466132, 0.19126510753463744, 0.07924974353816727, 0.15699915027978806, 0.18450288019628058, 0.21594177347866705]"
4746,"[0.21115212581752163, 0.10078925623015267, 0.15841729012069838, 0.10444810093648571, 0.2076429523226614, 0.18166842343474554, 0.1749230785590281, 0.1296664851285092, 0.13633663924160377, 0.1543955511847589]"
4747,"[0.17585810558457438, 0.1940196650280046, 0.11012430072284862, 0.1513799882235688, 0.12502751678037605, 0.15540941601111635, 0.14183458987156772, 0.1327878302669515, 0.17144631856432158, 0.20828742778071618]"
4748,"[0.12271810381706694, 0.16898824244432076, 0.1384746895588973, 0.16255709304821175, 0.17003736120278168, 0.1846617734334708, 0.14431149103757912, 0.1084825762531646, 0.20781554853595363, 0.15138222778266797]"
4749,"[0.16888600465281345, 0.22199548476493325, 0.15474639710423566, 0.16736020181362032, 0.19331947194453425, 0.14368628915005988, 0.12431681625388935, 0.12758783805817342, 0.1583767538810803, 0.1001912538080687]"
4750,"[0.1269944761461541, 0.08850348081559967, 0.13237798876365214, 0.16317076149420118, 0.14952635334408526, 0.23485030844093224, 0.17953950563892684, 0.20833221383707046, 0.1421371844585746, 0.1326066511995625]"
4751,"[0.1871728527278117, 0.15289349741887825, 0.08857839738727258, 0.15197942026424627, 0.20752870737565543, 0.1285252201305962, 0.19763161804479634, 0.14636269775154342, 0.17040977482375141, 0.12451686161631148]"
4752,"[0.15663504789105898, 0.16042698759687168, 0.1323404707833421, 0.1447675899975167, 0.11714174541788103, 0.19472559224963915, 0.20068366835683304, 0.15953471824152554, 0.18736476299435612, 0.10268180006141625]"
4753,"[0.11494082919435256, 0.1860053407511426, 0.193386136403496, 0.10269465221434282, 0.15104517607405232, 0.1312220575282308, 0.16518546665548572, 0.1602724332356793, 0.18474004901352803, 0.1587406501852543]"
4754,"[0.19019881754889967, 0.11353399447536672, 0.09969375143067405, 0.10991172113326897, 0.18923360844823411, 0.1609516592013852, 0.09231919637835029, 0.22139535296850021, 0.15972737583019914, 0.19911562042788766]"
4755,"[0.16756208891179247, 0.14434007829914863, 0.1309614878599238, 0.20376386468285745, 0.14590928595439734, 0.1873074641804292, 0.1747352004380558, 0.13377033371249492, 0.15727303739763576, 0.10888650836692759]"
4756,"[0.20487334099194443, 0.11798471129589438, 0.14611734660774545, 0.14305162252700954, 0.16728596140475205, 0.14370923569102712, 0.11782033510060752, 0.17004037316944476, 0.20238325956732772, 0.15170213082122408]"
4757,"[0.15841808328521578, 0.13365057356567167, 0.16496520118623825, 0.21149392085399332, 0.14598863953660957, 0.08417141787145876, 0.19194146689803604, 0.18215350334899505, 0.14820687876782257, 0.14181765007835723]"
4758,"[0.10384224357879679, 0.16441717739368433, 0.08455799823852805, 0.17253589071097897, 0.19576353748351516, 0.15816524954034128, 0.12458577953346306, 0.13127545840021415, 0.21617107079090592, 0.18659540534247487]"
4759,"[0.14362750255137058, 0.1826532006180661, 0.14695246379818516, 0.16689499566093124, 0.16925454002542073, 0.1103378897030568, 0.17382567852157949, 0.12112964011842564, 0.19367877263206812, 0.15357919479763638]"
4760,"[0.11096388322844808, 0.1968329412810753, 0.1042177665848647, 0.09713318784458236, 0.2374441769314285, 0.17191304644936478, 0.18420911686650088, 0.17850210559945467, 0.1535030814034617, 0.11864775265228977]"
4761,"[0.11009047584266007, 0.13997377631724484, 0.14201215685487667, 0.21357245722617801, 0.1670897366752957, 0.14310827493710387, 0.1428362917841728, 0.1059140997731931, 0.21934028238911174, 0.16893949328175883]"
4762,"[0.13667141041821118, 0.1284509240674775, 0.08271487560993929, 0.19008203036796878, 0.149215710765082, 0.1448700029398845, 0.1994695190110254, 0.10642763062188665, 0.1899156698019251, 0.22677839401722555]"
4763,"[0.14807628558652863, 0.13211715809695757, 0.13439446979678915, 0.14746536767167817, 0.181512381209459, 0.12270838558445951, 0.16953840678598409, 0.201016436247351, 0.1518476382253433, 0.1666069497704088]"
