,r2
5761,"[0.040582065334508144, 0.03781139233116271, 0.03907999837200471, 0.037571557327514826, 0.037325454720185225]"
5762,"[0.035425508770451586, 0.038816943588074304, 0.04020582537223483, 0.037855090422113546, 0.04020444234274789]"
5763,"[0.03961790348636929, 0.03681168931161294, 0.03681018370859335, 0.03846073940214345, 0.04094952588529033]"
5764,"[0.04017672939881134, 0.040438817942229255, 0.04181739011793251, 0.03742567101730587, 0.032548961595628256]"
5765,"[0.04217578776538655, 0.04076501089373963, 0.03660845029303117, 0.03798273095336868, 0.03453130769002588]"
5766,"[0.034777875505899836, 0.03931166981329581, 0.03944863105249574, 0.037912273948128794, 0.04108756267246816]"
5767,"[0.038896283224364225, 0.0411098672604473, 0.035695005620592246, 0.03864257098471635, 0.03809530545670581]"
5768,"[0.03825653875477053, 0.03921272657237174, 0.03915698259412914, 0.03615404441061587, 0.03968515137142148]"
5769,"[0.040063505304366975, 0.03566556746218863, 0.034992012978382836, 0.04110036089803659, 0.04059683425711824]"
5770,"[0.04045069406656432, 0.03982744934786053, 0.03892699613142192, 0.03725077685286693, 0.03578626907764493]"
5771,"[0.03567974008768804, 0.04204165167916396, 0.040346959564514284, 0.037114388644748475, 0.03726095823500197]"
5772,"[0.04128160025016414, 0.03937430381469875, 0.03718933863758267, 0.03739401736696746, 0.03729308472304427]"
5773,"[0.03894367632093765, 0.03762683848216408, 0.04066189040987822, 0.03861453356398603, 0.036696855323228195]"
5774,"[0.034160087296462804, 0.038351790656548146, 0.04052394958894978, 0.03891945214123371, 0.04031236011774253]"
5775,"[0.03459958221002324, 0.04176170046235439, 0.04136841913951739, 0.03849268889759072, 0.03616405939691103]"
5776,"[0.0369323093441033, 0.04017988473995859, 0.03672569810738979, 0.040745191511472045, 0.037728336562846354]"
5777,"[0.03788650084517031, 0.04164475155763636, 0.0417181459583853, 0.03462492681478979, 0.036455318273898474]"
5778,"[0.035391407878540226, 0.037765130158719185, 0.040179357387671644, 0.03865316066563507, 0.040541312079095726]"
5779,"[0.03699650100624541, 0.03906384236613358, 0.04020494083662596, 0.04124335382130073, 0.034963848237873796]"
5780,"[0.0350701085759616, 0.0366002608353696, 0.039823254569617106, 0.04238596981692644, 0.03860161729523426]"
5781,"[0.0399863261725566, 0.03951886567837548, 0.0379055534054652, 0.038541335795224674, 0.036381289005514295]"
5782,"[0.03524112809978386, 0.036384859889009524, 0.041294309394413475, 0.03841819534076929, 0.04076502839408347]"
5783,"[0.036900155047625005, 0.04406637203773878, 0.035195949273361005, 0.03609647957462625, 0.04022084702029061]"
5784,"[0.038281284036985164, 0.038277441784647426, 0.03758119412613803, 0.04106194296235377, 0.03695431062522425]"
5785,"[0.03849403215965308, 0.040408187226621095, 0.03750289765077386, 0.03779936088615099, 0.038223860024371725]"
5786,"[0.03578655617503412, 0.03767485151962613, 0.043715369683495986, 0.03720458740503396, 0.03840039569366005]"
5787,"[0.038890830012467514, 0.03548566036187961, 0.03861089296317177, 0.04203067385057313, 0.03740976951854458]"
5788,"[0.034721379194990076, 0.036894175541921204, 0.03939853253874992, 0.0407913802411185, 0.0405589758120134]"
5789,"[0.03954593729579914, 0.036793652114320285, 0.03806321615314323, 0.037636611539399345, 0.04049238876557992]"
5790,"[0.036704115515830416, 0.04134356268975237, 0.04069090170502965, 0.038489605531567994, 0.035115722390244075]"
5791,"[0.03860208225262152, 0.037055016769816373, 0.036917781257158944, 0.04121294866158398, 0.03842164871653386]"
5792,"[0.038287635074524706, 0.037951461241086504, 0.04184641335518324, 0.03475086417374207, 0.03959258737670934]"
5793,"[0.031824144369777985, 0.040823895993225334, 0.03927454432044486, 0.04031197515237395, 0.04006564310997962]"
5794,"[0.038568214874282414, 0.039357084247559126, 0.03903390824079922, 0.03685051525188754, 0.03873476783986651]"
5795,"[0.04037619888410038, 0.03450343135337475, 0.03998492664238451, 0.03908113886486042, 0.0382404821406197]"
5796,"[0.039920456394292314, 0.03707711895750754, 0.041825917423664816, 0.03869421193061817, 0.03493527551428599]"
5797,"[0.040814983549863015, 0.036134688194054077, 0.038081938150293704, 0.04137925844993218, 0.036034894980177756]"
5798,"[0.040582266516333454, 0.03907617194551827, 0.03658567537765611, 0.038616738456514144, 0.03760737987233298]"
5799,"[0.0401212763978025, 0.04010812623285309, 0.03679686231461243, 0.036082036208052615, 0.03924257930645647]"
5800,"[0.038515889034357875, 0.0369459501162529, 0.03769765381978418, 0.04191762326950943, 0.037401490098825985]"
5801,"[0.03588537420069482, 0.038875828070871865, 0.041245212960093314, 0.03932357514097684, 0.037180198880085724]"
5802,"[0.03335968157075275, 0.04503927803232388, 0.03470246266766497, 0.037687462404354055, 0.04148512249932734]"
5803,"[0.03943475028761145, 0.03661163456712868, 0.03899457161294806, 0.04123524534768053, 0.03600155801595917]"
5804,"[0.03835192978490187, 0.038053995172876, 0.03993681855457698, 0.036255368231432716, 0.039886684755291]"
5805,"[0.03918021867480237, 0.03973466935500092, 0.03526722309955299, 0.03757650053418071, 0.040488176875578596]"
5806,"[0.034654654990570966, 0.03993404848850768, 0.03975802077732449, 0.03613302915285588, 0.042031136110649125]"
5807,"[0.036110327280378884, 0.03902722795273583, 0.03807260066734097, 0.03672362879960078, 0.042476673303293966]"
5808,"[0.04007871449752942, 0.03954243246335709, 0.04003942391773352, 0.03814328261427857, 0.03481346518250705]"
5809,"[0.039589354878201144, 0.03563276602928833, 0.03980538192158101, 0.038889163951346895, 0.03801715992423216]"
5810,"[0.04139662470337968, 0.03999705880700466, 0.036658684683004594, 0.036828539348846, 0.03740348716897102]"
5811,"[0.03675103265918622, 0.03615350830162967, 0.035782194879381835, 0.04256004976305139, 0.04134372865811564]"
5812,"[0.04072047229175102, 0.0383644540053355, 0.04084733533158391, 0.03496572269665621, 0.037505731292679756]"
5813,"[0.04335721723435382, 0.03277335417512328, 0.03884562459475105, 0.039458103490874086, 0.03787501319534714]"
5814,"[0.03890284335372607, 0.03807821682806101, 0.03906363501019561, 0.03711143846758147, 0.039079091075217676]"
5815,"[0.038272817779293256, 0.03522541092568554, 0.039716284544311864, 0.03789399097645052, 0.041098922370075175]"
5816,"[0.03787910175340192, 0.036291641623155346, 0.03913433625950169, 0.039047406430559706, 0.04013248165830452]"
5817,"[0.03999781213608178, 0.03744423025687171, 0.03551596695287951, 0.03783024324163853, 0.041678486527158554]"
5818,"[0.03828281377116671, 0.03856834346838989, 0.040765797249454616, 0.038517696936029466, 0.036051242512603277]"
5819,"[0.039200567796228714, 0.03740890100457728, 0.03741947914518229, 0.03728506999203618, 0.041028560922389046]"
5820,"[0.03631476711445303, 0.04107238538691371, 0.0364899289698295, 0.034788742391344774, 0.04352240038501831]"
5821,"[0.03584554351078029, 0.040181133797439705, 0.04020283357798915, 0.03685432320040849, 0.039153330944457165]"
5822,"[0.040036757817554, 0.036272894389777544, 0.03950070447260423, 0.036951570161890546, 0.03955431327147396]"
5823,"[0.040185655371874685, 0.03927479988834448, 0.03694921193713707, 0.03623110374386773, 0.039629147132658527]"
5824,"[0.04139903835310221, 0.035890920957042605, 0.037071746445018205, 0.04039286695646083, 0.03784776229595088]"
5825,"[0.034376325082634995, 0.04309994254534033, 0.039543175868694824, 0.038069356526134523, 0.03723393132237718]"
5826,"[0.03938787560515267, 0.03874486810424238, 0.03846766533210688, 0.03607899276971038, 0.039677322420800465]"
5827,"[0.0382932274305392, 0.04121658597688793, 0.04004868391971306, 0.035274178844542425, 0.037429997597375864]"
5828,"[0.033839856269843205, 0.04226667599584666, 0.0385547037255618, 0.03750284526335845, 0.04015337990024903]"
5829,"[0.039044836642015524, 0.036150702223350595, 0.0365544405685595, 0.03956164089934089, 0.04126500681170453]"
5830,"[0.03363116638082664, 0.03987556720492347, 0.037233548251349835, 0.04212399061065486, 0.0394870367059843]"
5831,"[0.03905894949049038, 0.035846047064508446, 0.03901217959835401, 0.0396560744196538, 0.0388849834212206]"
5832,"[0.04219293221823428, 0.039305165247533136, 0.0368451857794988, 0.035507420223639174, 0.03837255263837669]"
5833,"[0.03869049042529371, 0.04051135838325881, 0.03664785965945572, 0.03753379761439979, 0.038981113859622774]"
5834,"[0.03799793752863323, 0.03709674533091312, 0.03906350515910584, 0.04011710631484411, 0.038104503677092505]"
5835,"[0.03861137835313588, 0.03728097267889585, 0.03833974930454276, 0.03613868850527413, 0.04203951014720053]"
5836,"[0.035404754116333925, 0.03401789711687797, 0.04531560664535916, 0.03690286929899722, 0.04023872259095507]"
5837,"[0.03703021931340256, 0.0388328194848091, 0.04261005705365439, 0.04067860831062686, 0.033466585263336346]"
5838,"[0.04038764350193913, 0.036316143709646864, 0.03831784754720946, 0.03991023769176838, 0.03743712333653082]"
5839,"[0.038400200151533004, 0.04280340660440363, 0.03254297151506558, 0.03900386715519755, 0.03964101726983926]"
5840,"[0.03839231744018878, 0.040302118710844104, 0.041268131749916614, 0.03639268072080992, 0.036144661788699683]"
5841,"[0.03849530491396602, 0.037493481480655455, 0.039857557449696435, 0.036150279232707416, 0.0405274753504038]"
5842,"[0.03710985694807112, 0.03837715869675584, 0.03739521437105975, 0.04118411041958914, 0.03833379165887807]"
5843,"[0.04061471789866311, 0.03914202112564735, 0.03870731918197401, 0.035187704842709944, 0.0386897831030234]"
5844,"[0.038262314474714176, 0.03861582185575374, 0.03632207571087287, 0.040348488537054195, 0.0386982582348393]"
5845,"[0.03468559173737973, 0.034986352705556056, 0.044889960680422725, 0.04031945373184609, 0.03749680287899981]"
5846,"[0.03911763346449004, 0.03755493185743641, 0.03836010941536305, 0.03859059234567053, 0.03875919346332268]"
5847,"[0.038019384083057495, 0.036789621742649437, 0.041330911313499974, 0.03797157860639411, 0.03811790580400498]"
5848,"[0.041031327212493696, 0.03895383143398179, 0.038493130516801366, 0.034360602832907094, 0.03966128699737581]"
5849,"[0.037346828939453736, 0.03802498590614922, 0.039926850752919574, 0.03976107935999518, 0.03743216588771181]"
5850,"[0.03725002106952324, 0.036221858307479704, 0.038375437789795575, 0.03937589839757916, 0.041087358393159024]"
5851,"[0.03895616790512868, 0.03978934006736412, 0.035356882055280314, 0.03821275543910929, 0.039980815605475284]"
5852,"[0.03689676278014642, 0.03915939778630417, 0.0397921774615384, 0.03986036761721801, 0.036768738309072124]"
5853,"[0.03664469669537174, 0.038248028353040864, 0.03891887036582542, 0.039493996805357146, 0.03880935608620106]"
5854,"[0.04099944413867884, 0.03936005509092333, 0.03789901294088038, 0.03779557759043617, 0.03631172000864957]"
5855,"[0.035788311721320465, 0.04168642204970474, 0.041172967899284596, 0.038712544948356964, 0.03510216332996219]"
5856,"[0.03383662004969312, 0.041608626174591046, 0.03801627524037121, 0.03840311239251604, 0.040543413400598305]"
5857,"[0.03808622899635483, 0.04026751606821677, 0.037337579989998426, 0.03767220471563848, 0.039062623871850555]"
5858,"[0.04049116170262035, 0.036163594796203236, 0.04204007195879722, 0.03600193144015007, 0.03780754892506577]"
5859,"[0.04123735523441574, 0.03390280813913349, 0.03829685427402085, 0.03968731230457634, 0.03903535165609717]"
5860,"[0.03852406783698392, 0.039017096914865323, 0.0387999087292179, 0.03751812119915432, 0.03868858213886883]"
5861,"[0.041410972602590856, 0.035989634910791546, 0.040686107544039785, 0.039485734062500555, 0.034915532466863186]"
5862,"[0.03400253663279085, 0.03981226601481791, 0.0393336425191928, 0.0427943877422714, 0.036527165817075824]"
5863,"[0.04000285044902785, 0.03977562403773138, 0.037090436387028136, 0.03965254040694577, 0.035824980662134465]"
5864,"[0.039637050237718796, 0.038067963013560635, 0.03486761721874465, 0.040880649650192336, 0.038611569396998946]"
5865,"[0.03841088772861345, 0.0359595866795992, 0.038446747798943304, 0.0398386397121937, 0.0396564152504747]"
5866,"[0.03676967195683689, 0.0370462430234082, 0.04059540274083451, 0.03654116887764003, 0.04159044500418618]"
5867,"[0.03706678190655377, 0.040806798311599835, 0.040185557021531704, 0.03758263559676267, 0.036792352047433696]"
5868,"[0.036660868224028254, 0.03984097731751257, 0.03914945821888394, 0.03915236567782032, 0.037577572610249854]"
5869,"[0.037227999475792584, 0.03868855371298863, 0.037598263590004954, 0.043222497755771916, 0.03569529169501062]"
5870,"[0.03919789870553814, 0.035230316301773645, 0.037626336626487844, 0.04150509043272799, 0.03895294466459831]"
5871,"[0.037244721317935325, 0.04025900754200229, 0.03395199151807282, 0.04091731448286662, 0.0401309746949613]"
5872,"[0.0344364244639932, 0.03940516876969702, 0.03762786634469362, 0.041687755964638584, 0.039268216257305366]"
5873,"[0.03966811016631888, 0.039611970550928466, 0.0375154540174506, 0.036100925542091766, 0.03962797852213773]"
5874,"[0.03621163104162284, 0.0412533965269013, 0.036702673947682896, 0.03665670339593352, 0.04184829537533863]"
5875,"[0.0413486251249402, 0.04046935808012575, 0.03705572314876715, 0.03701672932785871, 0.0366381091573551]"
5876,"[0.041349893550956196, 0.034855904679736094, 0.040853612498867986, 0.041553427766304774, 0.03388162161252928]"
5877,"[0.03888686384338358, 0.03667096633542155, 0.04264229749832116, 0.03748503746278897, 0.03681779058296342]"
5878,"[0.03789585988496058, 0.0362792934146996, 0.03730759941516071, 0.0394190746701103, 0.041604226222901275]"
5879,"[0.04221473897175976, 0.04007089409170561, 0.035803241444241296, 0.036660566593168076, 0.03765070888047728]"
5880,"[0.03856164237222204, 0.039345948482175985, 0.040932933171982766, 0.034640906383074044, 0.03907173582457202]"
5881,"[0.035232718356525194, 0.041713322117789664, 0.0367925585044383, 0.040242984314861396, 0.03843668619877161]"
5882,"[0.04315157383641699, 0.03970597008931498, 0.03549821956715926, 0.035537925010935445, 0.03833350223234444]"
5883,"[0.0366045403723102, 0.038572851820841025, 0.03916331480820323, 0.03721539904525151, 0.04089908668488562]"
5884,"[0.03644153856370014, 0.03834768234282693, 0.03871371142028379, 0.04118212615017036, 0.0379325072703216]"
5885,"[0.03599779868095632, 0.04028727339273286, 0.037546454420634534, 0.03974866084527395, 0.039042649423724485]"
5886,"[0.03715138742313362, 0.03536243796572014, 0.04202866917649195, 0.042068556190766104, 0.03571532419009549]"
5887,"[0.0403466258938846, 0.04162057525030205, 0.037152357184243257, 0.03728123390533811, 0.03580352844741175]"
5888,"[0.04195472423289481, 0.03883005613653956, 0.039199609501952115, 0.037632748389295645, 0.03497252394196171]"
5889,"[0.038329993338432455, 0.036463601224108855, 0.03695516450701719, 0.04160228207108585, 0.038972440511353845]"
5890,"[0.039497333624490594, 0.042102778662789664, 0.03460286096898013, 0.042584031426571634, 0.03310463343639336]"
5891,"[0.03522987863918203, 0.040784649132779016, 0.03583797964070712, 0.04179433094488105, 0.038472436289176404]"
5892,"[0.04198992740676388, 0.03648712101629825, 0.03485540114206365, 0.0376337783605597, 0.04140795078513193]"
5893,"[0.03729987901973664, 0.03944648884236024, 0.039746234076213804, 0.04192217001820453, 0.033999325429949545]"
5894,"[0.04072452396052517, 0.036634989136575036, 0.03812615416636789, 0.038622608742789444, 0.03840052742051292]"
5895,"[0.04041657778110741, 0.03737524959750649, 0.03892761025584868, 0.03906907620214084, 0.03684602938481263]"
5896,"[0.0395502545362445, 0.036619055660707556, 0.040880190254444115, 0.03433583508781912, 0.04098799176768486]"
5897,"[0.040408793990884706, 0.04071363891683322, 0.03406557741788463, 0.03685864761173596, 0.0402976710766344]"
5898,"[0.04284689735415326, 0.03446696506795499, 0.04157102888696895, 0.03704928316363376, 0.036439340086846794]"
5899,"[0.03927992910999978, 0.036298296047798884, 0.0392347724326666, 0.03738529452703043, 0.0401895752297079]"
5900,"[0.04071006550925016, 0.0384109583106359, 0.03593724283395194, 0.03762549973903284, 0.039727621535688984]"
5901,"[0.045058872234323255, 0.038551599150376537, 0.031618380480488595, 0.03700132948840662, 0.04013203218242001]"
5902,"[0.040669184996162455, 0.0405185014462055, 0.03842312075874976, 0.038875387667212324, 0.03391595975556083]"
5903,"[0.034638723697429485, 0.04068923903739641, 0.037989164856000235, 0.03979119613021953, 0.03897081674200875]"
5904,"[0.036141209629299564, 0.03850387493637375, 0.039903591123606974, 0.0396876343532252, 0.03827258743656725]"
5905,"[0.036580234096674547, 0.039265178740129025, 0.036346768743006574, 0.03938864542657583, 0.040779385698064385]"
5906,"[0.03771350742053692, 0.03434802804828507, 0.040336381042321845, 0.0409198313179705, 0.038975009366651214]"
5907,"[0.036878444077216854, 0.03820047998906795, 0.03488524977216789, 0.03810134233468121, 0.04418991037180542]"
5908,"[0.0394284050209639, 0.035862188546809004, 0.04000450819568424, 0.03842121581984648, 0.03891822169759607]"
5909,"[0.039532530641857355, 0.03747642568195686, 0.03741438884414161, 0.04109463245863454, 0.03675260688185078]"
5910,"[0.03611583516223027, 0.03852038711368155, 0.03710999213005184, 0.039838182672963796, 0.041011666881800246]"
5911,"[0.04125383026075702, 0.034782651087644556, 0.03645248243134136, 0.03787216329191434, 0.04159701185415954]"
5912,"[0.037196634944015594, 0.04080912436595274, 0.03994186853155435, 0.03772088308977839, 0.03687595741272853]"
5913,"[0.03566539803242197, 0.043194682018203534, 0.03667032657781255, 0.0391062508086788, 0.03773556133731859]"
5914,"[0.039679251773457325, 0.03363691274375313, 0.037913482712884417, 0.040801643309569036, 0.040411174730696775]"
5915,"[0.039012136275966, 0.037086651343332666, 0.03957078966624339, 0.037010390945929506, 0.03955283117289543]"
5916,"[0.03758165809642111, 0.03881261288349913, 0.042945384986976975, 0.037168224455607524, 0.03610653715182388]"
5917,"[0.038787288308626544, 0.03643426137896699, 0.039464043563829154, 0.03840360800436071, 0.039498609983301236]"
5918,"[0.037733333734960794, 0.03326594704132069, 0.04397805175752456, 0.03903617876393206, 0.03847092684428777]"
5919,"[0.038177515330719225, 0.033834640369304836, 0.04094237889466745, 0.038032812415906614, 0.04147276255154686]"
5920,"[0.04123799204771539, 0.03860732631184993, 0.03844064984650741, 0.03316989471205389, 0.04049909757952341]"
5921,"[0.040490751718411544, 0.03923564440491234, 0.034709961075945595, 0.03970964104813779, 0.03849882811545813]"
5922,"[0.03708073010368085, 0.03712787712690124, 0.041321782823779074, 0.036405898668472325, 0.040828758863832415]"
5923,"[0.039311812567026316, 0.03816696802149, 0.03683642651612229, 0.03909720799118577, 0.0388650855327185]"
5924,"[0.039818755969304065, 0.037680399266506015, 0.04089882730044114, 0.03480471550562225, 0.039317601314112216]"
5925,"[0.03675250228464688, 0.04020585338349636, 0.03637251172706868, 0.037698210962470835, 0.041579038030951976]"
5926,"[0.03731822966127929, 0.036740221518215654, 0.03938099242663029, 0.03911809373482256, 0.039931485901352426]"
5927,"[0.036534378678209856, 0.041109142380204244, 0.041225222475759105, 0.037853448581878, 0.03548007196702252]"
5928,"[0.043573233299131764, 0.03663442706923481, 0.039638828856970676, 0.03735120327991959, 0.035087473609734965]"
5929,"[0.039455122558240685, 0.03901984658851543, 0.03682268767737251, 0.038998314693209024, 0.03797036913766216]"
5930,"[0.03652353031476996, 0.04178184316023004, 0.03859296134849166, 0.03980964075535798, 0.035794476291310384]"
5931,"[0.037658469794906835, 0.036891161283631346, 0.03783175366280811, 0.037316627596519325, 0.042990968131771834]"
5932,"[0.03766232243578682, 0.036889643405674466, 0.03785816383275864, 0.03892361151201118, 0.04115620476263193]"
5933,"[0.038401579867079594, 0.03996301622122478, 0.043273684879103325, 0.0353549148878175, 0.03548155592168578]"
5934,"[0.04145291167151477, 0.03542303229000787, 0.03894029781465924, 0.03880616265060444, 0.03780762828383699]"
5935,"[0.03730094179486554, 0.04050776953520907, 0.04041509364576501, 0.03801890412081921, 0.03601634463816572]"
5936,"[0.03711937221391981, 0.03663265608171329, 0.04096182398340009, 0.03771308903418302, 0.040184073418039756]"
5937,"[0.03956556996284022, 0.035986116495353326, 0.03790497999266551, 0.0397954971070833, 0.03903750867037614]"
5938,"[0.03591791875532857, 0.038973809008328364, 0.0405346379531899, 0.037765707886337485, 0.03927882003527794]"
5939,"[0.040226000676575446, 0.039513545175866804, 0.035176365540885546, 0.040641731756651533, 0.03705678708664306]"
5940,"[0.03893771694247716, 0.03755336826232347, 0.037912107101421344, 0.040683616204145956, 0.037651971310129095]"
5941,"[0.04139118342243808, 0.03740845128101544, 0.03592418688065091, 0.04005158060970826, 0.03753615163661761]"
5942,"[0.03699215239981779, 0.0414558113293938, 0.03518337309470165, 0.04056180269617693, 0.038111997252586405]"
5943,"[0.03944010480400684, 0.038993908586361425, 0.03956342293862203, 0.038393453102142816, 0.035818295735328465]"
5944,"[0.03909684726180296, 0.03909600424063808, 0.038437825647634205, 0.03832048192779969, 0.037385257943955974]"
5945,"[0.03718922607521513, 0.03656502722654886, 0.03938116131792502, 0.042361235581385825, 0.03722093485208111]"
5946,"[0.042795330440666524, 0.03947409723384587, 0.03802076645340691, 0.035159308448058924, 0.036839422588059056]"
5947,"[0.03680000638505743, 0.03926198439130468, 0.039900884251421576, 0.037184591181081084, 0.039170793845410556]"
5948,"[0.03688708750451153, 0.036274532361296075, 0.03956924905698078, 0.035774556280217196, 0.04396296998078142]"
5949,"[0.03913143565487931, 0.03869801014772245, 0.038232704369028925, 0.03570779744450614, 0.04082616383934068]"
5950,"[0.036413744565898076, 0.036938708140659804, 0.0376583474882316, 0.03953155056019908, 0.041702420630049475]"
5951,"[0.03909670458722081, 0.03660577111302654, 0.03967897754095129, 0.03728257402066626, 0.03979872242659499]"
5952,"[0.037558128771221555, 0.03802992781479919, 0.039727498679093975, 0.039438886729868505, 0.037723035448316344]"
5953,"[0.03756663216463618, 0.0402003499179211, 0.03672328704406014, 0.03942825240773262, 0.038561513345000464]"
5954,"[0.03329918411533617, 0.04058895438217558, 0.03561582272881869, 0.03849644244443784, 0.04450300915588856]"
5955,"[0.03845595344154551, 0.03644459604295214, 0.03611787117018894, 0.03924552074054277, 0.04213156499590642]"
5956,"[0.03668131502040939, 0.0378839510693062, 0.03745327584625313, 0.04475897080771474, 0.03566379865211944]"
5957,"[0.03861054114988671, 0.038343048926877676, 0.036612152705349676, 0.03708050574985544, 0.04166462866252185]"
5958,"[0.036984879819783045, 0.03615005869989507, 0.039310596050626034, 0.03870791455532174, 0.04124178302223047]"
5959,"[0.0380569726499147, 0.03945273684971218, 0.03991844366989239, 0.03797701624186689, 0.03704230171932177]"
5960,"[0.03723782732560066, 0.03953250793333862, 0.03842383357505519, 0.03998484727812446, 0.03720295012530572]"
5961,"[0.04101656038041579, 0.03665200737129237, 0.038697211643184515, 0.03996067822510474, 0.03591956698171683]"
5962,"[0.03617259069587053, 0.03929466962843464, 0.03701184803266955, 0.04167669763237025, 0.03828018113100673]"
5963,"[0.03549203872402851, 0.035828132588298645, 0.04163915203897872, 0.03905526164656614, 0.04060724552365147]"
5964,"[0.03583731042833738, 0.03716970589491386, 0.04212805168217759, 0.03634285971196283, 0.04094322922703597]"
5965,"[0.03929834746686789, 0.03774594366082973, 0.03716079081055734, 0.038168195263483695, 0.0401409997634703]"
5966,"[0.04006652177524139, 0.035679918346379846, 0.03765137466814439, 0.04123220877450606, 0.03782199913665041]"
5967,"[0.039593496704515285, 0.03655987539684069, 0.03935432658835658, 0.03890567498811859, 0.03794253377392698]"
5968,"[0.0321679634022195, 0.044139332418849375, 0.0414990178301049, 0.036713569779923905, 0.03773584976347166]"
5969,"[0.04286695119764028, 0.03646050850877858, 0.03809022690107278, 0.0350925492738664, 0.03968537270158767]"
5970,"[0.03451123732569816, 0.04406596389742812, 0.03639079614290475, 0.037196620016319515, 0.040116655606530105]"
5971,"[0.04002294586926958, 0.04126875079338843, 0.03559314897848853, 0.03552947232396153, 0.04015111544005401]"
5972,"[0.039528893399456866, 0.039276016538336456, 0.03932580316060219, 0.03326097495404012, 0.04112720482776322]"
5973,"[0.03595557202509292, 0.0389056739952961, 0.03856111279253116, 0.03981193729114796, 0.03941798647272077]"
5974,"[0.04040220537236272, 0.040692740058221544, 0.035635473367911286, 0.038336237006339924, 0.03745483024956586]"
5975,"[0.03362631020853479, 0.04076631319464474, 0.040320360276084766, 0.03811376886178908, 0.039246683879135436]"
5976,"[0.0362635395238593, 0.0378379317476375, 0.04050654807074039, 0.03586104558984604, 0.04196931944979598]"
5977,"[0.033941701306176686, 0.03997812836544057, 0.03806879839097932, 0.04193061058624015, 0.03836454921400512]"
5978,"[0.03948785749641104, 0.036858219424116934, 0.03868605332265784, 0.03753073867602963, 0.04001129535598158]"
5979,"[0.034294866477041275, 0.03859978417425547, 0.041852024498960305, 0.039194043192990025, 0.03850849063738393]"
5980,"[0.034918547800126154, 0.041397447996661674, 0.042328655653074754, 0.037968426602257854, 0.035956731495288996]"
5981,"[0.03880411400560024, 0.03646698541660931, 0.04110555552841122, 0.03851773538247283, 0.03729940323143688]"
5982,"[0.03854238377785202, 0.03859184299849494, 0.038160082020380015, 0.04045165766223091, 0.036830226262312915]"
5983,"[0.035969939987673616, 0.03847424608898997, 0.04266158795936803, 0.036970104899780254, 0.03812944479488889]"
5984,"[0.03841146218316649, 0.039122543921476294, 0.037223409071414304, 0.03663979043608201, 0.04091330682281902]"
5985,"[0.04167129490253385, 0.03511005504908249, 0.0380171014850369, 0.03603183831011958, 0.04135358110679699]"
5986,"[0.03876438989745301, 0.03967738917626884, 0.03690189737027061, 0.04017886044025942, 0.03704100370416186]"
5987,"[0.041553821843308913, 0.03898347538295821, 0.03343546879976811, 0.03859388187250623, 0.039700164945939864]"
5988,"[0.03933012625993615, 0.037404605946893876, 0.039526200263584554, 0.03871178490750704, 0.03750458574789861]"
5989,"[0.0367395660631753, 0.04204692761410833, 0.03779903374416571, 0.041997006442045404, 0.033823321632199366]"
5990,"[0.03779233382078062, 0.038996501813131856, 0.03782806212854062, 0.03847031563189929, 0.03929265366571022]"
5991,"[0.039264194722058554, 0.03585952857325991, 0.0390670526263992, 0.03831154917369883, 0.039909228451064704]"
5992,"[0.0416314143908697, 0.037565045242337836, 0.0384514563767443, 0.04015324596787351, 0.03410714376581647]"
5993,"[0.03800564306786747, 0.038370362458181706, 0.03964251286213516, 0.038260983900383905, 0.03808238068450842]"
5994,"[0.03882342018179341, 0.0380289781836628, 0.03635392114633407, 0.03675871643603712, 0.04253491905006024]"
5995,"[0.041614891059626014, 0.04101062215299822, 0.038936325706744435, 0.03483437619495422, 0.03560362394217498]"
5996,"[0.03952773157629019, 0.0391786628314974, 0.03543724732726827, 0.0403308692591382, 0.03794510193274714]"
5997,"[0.0409107977718941, 0.041055946694563916, 0.03492215353942829, 0.03713528901198904, 0.03826522147511735]"
5998,"[0.03446789594228317, 0.03834552759792076, 0.041299603853184874, 0.037989245339396294, 0.040120043751564305]"
5999,"[0.03814936803536495, 0.03583771909368638, 0.03992942275115463, 0.04083844658463609, 0.03772709604521374]"
6000,"[0.038531372217492144, 0.03525793804279065, 0.041886780505749344, 0.036666404665562924, 0.039888488020272894]"
6001,"[0.036588759422695905, 0.039370437428565275, 0.03858830901672916, 0.03808390368349157, 0.03969229709072897]"
6002,"[0.03899038152332446, 0.04107201116925452, 0.03914143347585419, 0.03673576752453667, 0.036535829201639114]"
6003,"[0.03822895430153983, 0.03984599951118439, 0.0358172026127217, 0.03531614570339925, 0.042995479198745246]"
6004,"[0.04107677589826708, 0.0404537403766656, 0.03411489058189299, 0.0385286332776128, 0.03835211534884464]"
6005,"[0.038657017822865125, 0.039952255707780715, 0.03543322113481617, 0.03978277725514201, 0.038457355133198146]"
6006,"[0.03975853624234782, 0.03666795334360662, 0.03901383419802862, 0.039487265899442736, 0.03753777644458023]"
6007,"[0.03956610243980141, 0.03846337163918234, 0.035712035427472366, 0.03904494689972693, 0.03962585653069628]"
6008,"[0.036754676086686366, 0.03795446467544861, 0.04136376953250287, 0.03961909506453509, 0.03663632262260097]"
6009,"[0.03998645373601273, 0.03644672714969521, 0.04017153261849549, 0.0368639353871657, 0.03888464627730015]"
6010,"[0.035229561098782725, 0.0363507782990532, 0.041229458731273705, 0.03968194864604602, 0.03992387730385438]"
