,r2
6197,"[0.034704293744294845, 0.031116975873146102, 0.030801014099516855, 0.03206917900779738, 0.03304940899477293]"
6198,"[0.033066375824091776, 0.029450538900234746, 0.032560065761660595, 0.03218165877400747, 0.034451619453686244]"
6199,"[0.032590277603808726, 0.03001474549985461, 0.03276857362435981, 0.03417183651850286, 0.03221501576405794]"
6200,"[0.03248441076181574, 0.031045533404447823, 0.034311161729403405, 0.031231912394023897, 0.03256312702101771]"
6201,"[0.031775460843429304, 0.031397781083742915, 0.03293912125176757, 0.03167489228906928, 0.0339442173895238]"
6202,"[0.030441949180003314, 0.028961453045497687, 0.03482235009977186, 0.03531890168449614, 0.03217907919091867]"
6203,"[0.030905605131791525, 0.0334881126204748, 0.03079380210362548, 0.034568190945286625, 0.03197749835377217]"
6204,"[0.03143707568990939, 0.03036421627859287, 0.0318479146919054, 0.034732690282610834, 0.033158873544541834]"
6205,"[0.029521223631190252, 0.03130881195398638, 0.03443050982367968, 0.03326822195496737, 0.03319597977303257]"
6206,"[0.03488312941551808, 0.030821611444446284, 0.030743288140769764, 0.03391834736332888, 0.0313846316411075]"
6207,"[0.03349014843969056, 0.03457846308242485, 0.03516896316805729, 0.026763160772926065, 0.031629575972030755]"
6208,"[0.0322387184260543, 0.033846199596257454, 0.033146954789725736, 0.029897182073750916, 0.03255249493227874]"
6209,"[0.03595499308279526, 0.03178051733764864, 0.03323319940308622, 0.031189129468614185, 0.02949818958116912]"
6210,"[0.030681450297286528, 0.0321341074285032, 0.03318504429584668, 0.03275396095014427, 0.03290158274706989]"
6211,"[0.03208215149765159, 0.03286477306223656, 0.029964396117228564, 0.03362361444328077, 0.033150573070299005]"
6212,"[0.03545450613668, 0.03166222962399534, 0.029729997834631705, 0.03089572396475515, 0.03393556780198814]"
6213,"[0.03629849662250095, 0.03156119975889049, 0.03486720185780501, 0.028066731827150693, 0.030976775116816513]"
6214,"[0.029391995558755935, 0.03207093520879678, 0.03303262911983751, 0.028913655374009806, 0.03810710502280901]"
6215,"[0.0336533776416954, 0.03139673363477069, 0.030782528941046383, 0.03183817605072237, 0.03408930204846983]"
6216,"[0.033338158194441636, 0.030271125967432977, 0.03374556250349814, 0.030723118757839396, 0.033593271829450044]"
6217,"[0.03302852508149301, 0.03311630804438326, 0.032534277894315955, 0.031203654155160576, 0.03185679173726874]"
6218,"[0.0317182437325364, 0.03632084103205313, 0.03065645703824038, 0.0328026104864636, 0.03017280787339871]"
6219,"[0.033534306451642126, 0.03269943420233268, 0.029764898598024114, 0.030380286208978924, 0.035312991424717444]"
6220,"[0.03420624420874574, 0.030014944222260698, 0.031228028966414745, 0.03056863302800994, 0.03570038489765681]"
6221,"[0.034719243388546484, 0.031770242047854835, 0.03397459089867805, 0.028819751241925595, 0.032434862381910845]"
6222,"[0.034543220634581484, 0.03452377888418512, 0.033971193198033434, 0.029408479948732857, 0.029034293775234032]"
6223,"[0.036078440712741466, 0.028841234507257285, 0.03165934782531998, 0.030774988090093602, 0.03433847494615061]"
6224,"[0.03338784391231264, 0.03158556246436983, 0.03035686707693308, 0.03331218682987047, 0.033173877978387334]"
6225,"[0.03239749075527942, 0.03284499669480878, 0.03226487199579109, 0.03210222039685717, 0.03191033215771277]"
6226,"[0.03296163065487023, 0.03157916924543169, 0.03344576975268487, 0.02807488417878401, 0.03564337181049204]"
6227,"[0.03481419187551116, 0.03165661721124491, 0.030943558272179206, 0.033168837880799606, 0.03121487607840534]"
6228,"[0.030615846743860198, 0.031570161638573735, 0.036666765552496816, 0.03203956631824789, 0.0306504512551391]"
6229,"[0.03416863562481831, 0.03559196187097613, 0.0314593210831966, 0.02798863576156807, 0.03233944580716641]"
6230,"[0.03169224350251176, 0.037678678508495156, 0.03329111097787163, 0.0291979223162665, 0.02965697727480887]"
6231,"[0.031335682738132364, 0.03271565488781869, 0.03463098847511992, 0.03164362365099982, 0.031265008022794194]"
6232,"[0.027425116832605623, 0.03240710183226725, 0.033853163485554005, 0.03341248869922597, 0.03445000663694586]"
6233,"[0.03409061344144637, 0.03535300480840253, 0.029678749703850316, 0.03274223024832157, 0.029697582691189273]"
6234,"[0.033353259343724795, 0.034346453966360935, 0.027085340395268553, 0.03220141168114388, 0.03443432182047579]"
6235,"[0.032408919712947015, 0.0324773756228085, 0.02859555385612067, 0.03253719084797879, 0.03559943316113556]"
6236,"[0.03260233811715374, 0.03348182987768189, 0.02988661535089643, 0.032626992557036605, 0.0330696429949463]"
6237,"[0.032402363952314106, 0.033421100966055994, 0.03210169410948849, 0.03070413694174856, 0.033026683246724864]"
6238,"[0.036494521688934856, 0.029849687344227216, 0.02927390229694249, 0.03226402114230187, 0.03379599153822899]"
6239,"[0.03230130278540522, 0.031152763573465525, 0.03089906094762318, 0.03134670686977303, 0.03595868720828599]"
6240,"[0.0305539099905191, 0.03194809089916739, 0.03371400551046999, 0.033982861545715615, 0.03145922668024437]"
6241,"[0.03802208243865801, 0.030685495392650197, 0.02911771393747853, 0.030171525441608615, 0.033575144912580845]"
6242,"[0.030995549927826493, 0.03287625353626478, 0.03578515526342829, 0.031196453921449985, 0.030840977236276435]"
6243,"[0.031509020679956645, 0.03416092748874999, 0.03303315707715149, 0.03453624927231014, 0.028325396576374895]"
6244,"[0.031010131521915785, 0.032055433012831536, 0.031637950427865325, 0.033927289648781, 0.033129773414336094]"
6245,"[0.032390139521183636, 0.034058475746479355, 0.030122135943808193, 0.03394337256966451, 0.03115562859899479]"
6246,"[0.03212589508889796, 0.030799490541190466, 0.031338483275296314, 0.03356379623375272, 0.03383865070043224]"
6247,"[0.030219696394095164, 0.03379188994252558, 0.031036466686536257, 0.036377792242274665, 0.030127875422940487]"
6248,"[0.03183644536551622, 0.03199929301024296, 0.032867285974563454, 0.03366495521566315, 0.031319042163969746]"
6249,"[0.034027899696985275, 0.03676857735502692, 0.028355908300587984, 0.032191778059422416, 0.030125847982536924]"
6250,"[0.03223553893486375, 0.03015170009310808, 0.032963789884661976, 0.032209079035785515, 0.0340288549897364]"
6251,"[0.03293985454383397, 0.030076532913053344, 0.03182194510608505, 0.03587134246010082, 0.03098027866993147]"
6252,"[0.03368969230323948, 0.030859737547621058, 0.03195620092767193, 0.033779067451484956, 0.03145701673224388]"
6253,"[0.03600879170187876, 0.03481156946116459, 0.030778675288761548, 0.03184010982054364, 0.028093356993576624]"
6254,"[0.03214298965990503, 0.03272061505142676, 0.03036381367960428, 0.03378060580906095, 0.03266161842162629]"
6255,"[0.03438164427224211, 0.031584152095923135, 0.03402554474353936, 0.02845809856971737, 0.033158689446446066]"
6256,"[0.028244054003879193, 0.03533406733054989, 0.03237744016428579, 0.032551571805731316, 0.03311931260786494]"
6257,"[0.03043893460055791, 0.03158335427404302, 0.03670009156677012, 0.03057786071116153, 0.03220763848451236]"
6258,"[0.030213378716949846, 0.03330893728102491, 0.0311350661147638, 0.03295093356444312, 0.03405534665385623]"
6259,"[0.029780315390264267, 0.03489241824369038, 0.02990270076542567, 0.03161607074109374, 0.03540883368048797]"
6260,"[0.03171888315746196, 0.03395473642969027, 0.032537937101926984, 0.03056291675918077, 0.03277281902215534]"
6261,"[0.031448189710537755, 0.03287149055456329, 0.031999057911414, 0.03355748834506789, 0.031901954283079625]"
6262,"[0.034251387913678544, 0.03092707663110894, 0.03066666960118436, 0.03432272920914481, 0.03152828858110246]"
6263,"[0.03150524783370967, 0.036391183933284776, 0.03066996637706998, 0.03240851778998566, 0.030730157338601183]"
6264,"[0.032289251389116314, 0.03016466529910178, 0.02963855006554572, 0.034498212219692626, 0.03496939530298748]"
6265,"[0.03579099127448482, 0.0325919414843856, 0.03286134933309992, 0.032551673981934814, 0.02775644912375541]"
6266,"[0.0328767935070573, 0.033703378347585744, 0.03327750578020139, 0.030842872563300316, 0.03100963510418675]"
6267,"[0.031920161185032936, 0.03156116185872748, 0.03374782474247939, 0.030040944284974613, 0.034249765547959776]"
6268,"[0.03265795510424985, 0.030852688509859116, 0.03318433282521527, 0.02968278007203451, 0.035361508066791836]"
6269,"[0.02967983389499862, 0.032671068467721054, 0.03230561768308038, 0.033634629822255846, 0.033447960313503056]"
6270,"[0.031600506730590006, 0.03266577006570692, 0.03201218445774301, 0.030916202407726523, 0.03456040911392222]"
6271,"[0.035232864776711725, 0.030593592627414123, 0.032650325339647734, 0.03539556162987256, 0.027707548232345558]"
6272,"[0.03252594112432772, 0.03310032895814963, 0.03046431797279936, 0.035351935180369276, 0.030123010167533826]"
6273,"[0.029755994720509937, 0.03019669907249689, 0.03492848820169614, 0.03572077766452442, 0.031083892969009264]"
6274,"[0.032578693904973366, 0.031221682429134034, 0.03531643411321539, 0.03278058569129816, 0.029788528957532923]"
6275,"[0.030666825929336228, 0.03210294524667123, 0.03087513009292231, 0.03174728857090792, 0.036341427986470776]"
6276,"[0.031230113027366557, 0.030861694637986492, 0.03550560583424145, 0.03183404280518032, 0.03221115745873837]"
6277,"[0.03544595811289597, 0.03203245099616059, 0.033361843141792025, 0.030026563364568992, 0.030810561029509298]"
6278,"[0.03506425716332917, 0.033652909246263074, 0.029298837631639985, 0.032895379905248046, 0.030792446125512796]"
6279,"[0.03226678774663694, 0.03167085616687704, 0.03192087798025667, 0.034486033696696006, 0.0313246846090397]"
6280,"[0.03247510501449913, 0.03140100720437056, 0.03292262664892631, 0.027468900804050955, 0.0372585888885969]"
6281,"[0.033158954839910604, 0.03181640875446279, 0.0348730377708264, 0.03037019055639023, 0.031579678846130776]"
6282,"[0.03272642750322097, 0.031155717326890264, 0.03344644856021162, 0.030975002214781444, 0.03344322302194924]"
6283,"[0.03222015827928937, 0.03344107643637351, 0.03265310675178956, 0.03130502183354056, 0.03205791112268774]"
6284,"[0.032241526819772326, 0.03060296478859792, 0.035940282274673385, 0.0317414277927176, 0.03117232796935787]"
6285,"[0.03278119352946329, 0.03187993111466436, 0.031062536264532814, 0.03457769920572917, 0.031405542729285085]"
6286,"[0.03179549485416844, 0.030676616436107418, 0.03396141587407764, 0.0298974685391612, 0.03517977514299253]"
6287,"[0.033253330760289246, 0.032604377603974055, 0.026884774003192558, 0.03179678927346319, 0.03694302747191491]"
6288,"[0.0290421236860815, 0.03291814095319878, 0.035648199112216505, 0.031536828379350346, 0.03269255331642906]"
6289,"[0.03298107172791498, 0.031738730846334384, 0.034397667256466535, 0.031302256882843826, 0.03131173489481698]"
6290,"[0.03232338382481592, 0.03470359929501676, 0.0321091761614658, 0.03147159415020184, 0.030974152386158305]"
6291,"[0.031792611618939315, 0.031427637125051144, 0.0354471290530286, 0.030751312082003213, 0.032046937895573446]"
6292,"[0.03614639121238694, 0.030497946236371032, 0.03620156702063193, 0.03129428577322424, 0.02737487149393525]"
6293,"[0.031118722782181862, 0.03233384767660297, 0.032095703824725264, 0.03311239997077242, 0.03309503531592972]"
6294,"[0.033097751318190816, 0.03106393802649232, 0.03380886029028729, 0.03175023801319021, 0.03194269027463803]"
6295,"[0.03512787950498275, 0.0316864868628457, 0.03096284074679645, 0.03008768926643679, 0.03386033799513488]"
6296,"[0.030799311442293198, 0.031070114836054707, 0.0334176005899115, 0.03424792960000156, 0.032262429116386215]"
6297,"[0.032945115003468195, 0.03233033743636371, 0.03170240563272775, 0.030682688021174576, 0.03396089572990313]"
6298,"[0.03288921719574156, 0.03700833610336707, 0.03149274003894598, 0.029961037021682846, 0.03018344651847149]"
6299,"[0.027500888998214568, 0.03255842556632327, 0.03205851373313473, 0.03325134456212331, 0.0361144047780545]"
6300,"[0.038015614868067704, 0.03182626886828532, 0.028984084126114196, 0.03126207119646918, 0.03146293423834179]"
6301,"[0.03467254492621086, 0.032993879750616184, 0.03239040127109638, 0.03305398274057558, 0.028603901164633516]"
6302,"[0.03385982577891966, 0.02868840294325492, 0.03362497758500471, 0.03293398325905483, 0.03259335939959984]"
6303,"[0.026769498156981153, 0.03204368073628905, 0.03159847717309572, 0.03584728582862862, 0.0354479367560574]"
6304,"[0.03826812115644218, 0.03157579285139722, 0.031468840211602234, 0.029884463418766716, 0.030454308371342442]"
6305,"[0.028848486345487312, 0.03651206120001571, 0.03570500779784991, 0.03102410645407272, 0.02941213557157485]"
6306,"[0.033477319686320284, 0.034977591659128504, 0.028628575485512564, 0.03003370472816047, 0.034360388746740855]"
6307,"[0.0340499188281459, 0.030792907948123394, 0.030755710737862763, 0.031145208913720968, 0.034957446970895534]"
6308,"[0.03163138050555048, 0.03434361662821139, 0.03147511229807942, 0.033978497872331315, 0.030224232965365916]"
6309,"[0.03583230659017245, 0.029995426155690952, 0.02840362603629576, 0.032704081926113404, 0.0345496678149283]"
6310,"[0.03227075460102735, 0.03326589428129212, 0.033653987121646245, 0.030633369801147614, 0.03188317368516369]"
6311,"[0.03146681957509312, 0.032755612904813214, 0.03074598779496962, 0.03384409858234583, 0.03291152419068022]"
6312,"[0.032305647596385545, 0.03153932837321838, 0.030868440872920844, 0.032565425594102027, 0.03443698724339794]"
6313,"[0.03509128766729541, 0.02934433515358925, 0.03146573317748491, 0.03465791934373108, 0.03105957353413813]"
6314,"[0.03019942050528157, 0.03236147387192334, 0.03154833687439462, 0.03150964618845409, 0.036066060437709546]"
6315,"[0.03170763122212039, 0.03169733442212774, 0.034558714578435845, 0.031099752747596243, 0.032490287733252465]"
6316,"[0.030220951185189193, 0.0329390254170876, 0.028454693900006323, 0.034839576545704465, 0.0352314864721085]"
6317,"[0.032134292196857595, 0.030861757644037313, 0.032114954089512704, 0.035171845156794945, 0.03143364299124285]"
6318,"[0.03262254988020974, 0.03392044462953181, 0.031775001969987504, 0.03188442935353919, 0.0315692548700105]"
6319,"[0.030279211669009154, 0.034709660595786396, 0.03602938355531038, 0.03140410737446497, 0.029084485650424208]"
6320,"[0.03445565138758366, 0.03269929826458928, 0.031455002475309635, 0.030594565816794983, 0.03249971566644505]"
6321,"[0.030366792762588246, 0.031127514337101814, 0.03334086293007388, 0.03431653190853423, 0.032473588001296516]"
6322,"[0.03418961967652456, 0.031101820517682066, 0.03331710925203102, 0.027904870652591285, 0.03496530680965382]"
6323,"[0.031626633107464164, 0.030503737183540713, 0.035447830723200346, 0.03375323844086098, 0.03014660829064797]"
6324,"[0.029337037438877167, 0.03481994830690893, 0.03295506603197873, 0.03401883979168996, 0.030619044714372046]"
6325,"[0.03382290111074482, 0.03248239749151316, 0.03327292137746063, 0.030621355573452025, 0.031449049559746256]"
6326,"[0.03178194070352702, 0.03359134020265864, 0.03202547192120875, 0.032364888463128794, 0.03168158361846174]"
6327,"[0.03538320395765493, 0.031981134685190926, 0.03186738432467551, 0.02949359041442101, 0.03297331808999726]"
6328,"[0.03415007555116645, 0.03525143725805635, 0.027822735993353165, 0.03294650595149329, 0.031494243107187514]"
6329,"[0.03033715088312916, 0.031611312932748326, 0.03028114832280815, 0.0343551874234278, 0.03504899744416845]"
6330,"[0.0295011391246931, 0.03220143932992725, 0.03135767067750539, 0.03287710008287004, 0.03560427602202443]"
6331,"[0.03458940925012344, 0.0316231748900746, 0.03415195456471121, 0.028029530603195574, 0.033339880084838014]"
6332,"[0.029106726655602988, 0.034829315050536325, 0.03157418176379079, 0.033006560565246756, 0.03309261606287894]"
6333,"[0.03019159452866993, 0.03438220190688579, 0.03314956221960341, 0.03169285423910573, 0.032239744477288834]"
6334,"[0.03268420984801512, 0.034265726461342294, 0.03029122560839348, 0.031484676942741374, 0.03282443649415567]"
6335,"[0.03650066004238439, 0.03213980522965598, 0.030629636533798577, 0.03235182850989915, 0.03009252496899728]"
6336,"[0.03229280893894282, 0.032531447573204475, 0.03161614350234321, 0.03269964985700402, 0.032586938395196774]"
6337,"[0.03161872102706709, 0.03163326502090258, 0.032393899767740986, 0.033515285419964846, 0.03268828281107283]"
6338,"[0.03682099658121185, 0.03244310529019523, 0.029931438885249406, 0.033124446414483644, 0.028984851139420065]"
6339,"[0.033817698699196375, 0.03149218435492984, 0.032514420799626076, 0.03191630711722504, 0.03201149341141418]"
6340,"[0.03244992859475837, 0.03137368578162081, 0.03455471508622365, 0.03180655060594184, 0.031449723347188874]"
6341,"[0.034934355647527116, 0.030235259576661844, 0.034135606636189864, 0.02974009820123369, 0.032547890115249944]"
6342,"[0.03242106036589598, 0.03183233335072, 0.03203626247190727, 0.03148401483659191, 0.03401993670440784]"
6343,"[0.030244017694224246, 0.03303813066011241, 0.03217200524061359, 0.034396256288014015, 0.03191195322575946]"
6344,"[0.031886892313400694, 0.03119161318517083, 0.02996280780367022, 0.03600657124011453, 0.03270589701646487]"
6345,"[0.033428122968590546, 0.03225006999285007, 0.030927972255403335, 0.03165013321270782, 0.033476289024503725]"
6346,"[0.02977980907737887, 0.034634626291918935, 0.030141081854856533, 0.035056884407502764, 0.03214725461904466]"
6347,"[0.03488526035611739, 0.031493041134317834, 0.033056988968116596, 0.032576106792843174, 0.029678564309438604]"
6348,"[0.029928846914571317, 0.028514250083148562, 0.034837918187055616, 0.03500028347050499, 0.03343948767842442]"
6349,"[0.032911499367978214, 0.035576051537595355, 0.030017261996307387, 0.03247190433897995, 0.030787473712615254]"
6350,"[0.03399558293104865, 0.03353334690147802, 0.03435213981003338, 0.03042369215602192, 0.02946797204019702]"
6351,"[0.031069432428685873, 0.03519536984309313, 0.03158709863982079, 0.03353495557241104, 0.030272070409881002]"
6352,"[0.029788506826032957, 0.032205788816655256, 0.031035616229831087, 0.033364374840146205, 0.035327853234231155]"
6353,"[0.032198281100124015, 0.03517955044505372, 0.03245733237307813, 0.0314304916685304, 0.030423706534851935]"
6354,"[0.03513327544523015, 0.03248150293673835, 0.028185663135339767, 0.035025362769743995, 0.030786899986689376]"
6355,"[0.032895696719341005, 0.03311209139408533, 0.03535883362647152, 0.028566365960529416, 0.031679554597586757]"
6356,"[0.03409807515382657, 0.029615259064752375, 0.031197610307071355, 0.034830826586938146, 0.03189842735582582]"
6357,"[0.03350213311474026, 0.03523023279787929, 0.03224170455399078, 0.03254348653724848, 0.0282155270536788]"
6358,"[0.0335481744810211, 0.03086233206273159, 0.0342343750741958, 0.03172002375246552, 0.03133631634460321]"
6359,"[0.031420581371285006, 0.029905159195638187, 0.03266568369264322, 0.034764652106487604, 0.032947207863116224]"
6360,"[0.031237032125106756, 0.030442439276351263, 0.03405940472565849, 0.03324006211430264, 0.03274338587447734]"
6361,"[0.03010323735503828, 0.033771494090170995, 0.032146627981985865, 0.03228430279127148, 0.03340262618742351]"
6362,"[0.03193834342656898, 0.033162866559908744, 0.03198353338288029, 0.032730917518746794, 0.03194458938653533]"
6363,"[0.031128363982392604, 0.03425793018153467, 0.02948400076463875, 0.030202969623404186, 0.03651854813484601]"
6364,"[0.03265331079372713, 0.029614658545112582, 0.036452671731734165, 0.029554805470784262, 0.03336549214137252]"
6365,"[0.03142622969821196, 0.031967048332045556, 0.035316971794765895, 0.031418983650770005, 0.03157527280129391]"
6366,"[0.034863557567471615, 0.03338783975148252, 0.03266164273470118, 0.029130526077752128, 0.03169192167595025]"
6367,"[0.03596895029832681, 0.030496709686700263, 0.033046995218098174, 0.029196236114191754, 0.03288656336719964]"
6368,"[0.030959614056722762, 0.03423876314011909, 0.035466579086757544, 0.029628750435596873, 0.031304710898994226]"
6369,"[0.03390647628758692, 0.0319346959957898, 0.029650853477576344, 0.03384281382493304, 0.03240627644581806]"
6370,"[0.030105136949255873, 0.03355487047056738, 0.03449680268835531, 0.030468534890795707, 0.03300440036551511]"
6371,"[0.03248812255478761, 0.03265279787815023, 0.029194206807004686, 0.03367672954531187, 0.03368071489853541]"
6372,"[0.029807263668040873, 0.033459560287204315, 0.030505100759512405, 0.03446555470628154, 0.03329122438779486]"
6373,"[0.032161207659775704, 0.030496718370048193, 0.03661956678972156, 0.033106504695200045, 0.029203565803790132]"
6374,"[0.03029455565173278, 0.03120817022696365, 0.03269758988347293, 0.034090385054990735, 0.033377571543594]"
6375,"[0.03460798971386658, 0.029836084834142462, 0.027976956895243044, 0.035262595726004875, 0.03385758751834922]"
6376,"[0.03511857852564382, 0.031791059682861555, 0.030307249306632977, 0.03071788323116087, 0.03378254088860366]"
6377,"[0.03483375277516232, 0.03235331491618365, 0.03207883972337178, 0.030719736116080476, 0.0316937658938794]"
6378,"[0.033330992910652335, 0.03172587770664781, 0.032252804032361415, 0.0315541329218042, 0.03285064385904368]"
6379,"[0.03410653650454887, 0.0320017167895833, 0.03237540931660188, 0.03135485789799497, 0.031772693055651224]"
6380,"[0.03408529062427168, 0.032441564541098145, 0.03401076373392753, 0.02776511079964139, 0.03335029439312931]"
6381,"[0.03375112326705554, 0.03389919819464016, 0.03131950867310096, 0.03219460670016472, 0.03054495839705529]"
6382,"[0.03251947488436957, 0.03551898889898841, 0.03376127287421715, 0.030298755839637814, 0.029498016145212635]"
6383,"[0.03460003089225627, 0.032742011901568, 0.030769621966847405, 0.0319005250582135, 0.031655005349295995]"
6384,"[0.02864938025666719, 0.035080876701957364, 0.030366212722191865, 0.03281470995188951, 0.034768996142153896]"
6385,"[0.03155099762089064, 0.03137258956146882, 0.03155015418310847, 0.033700182085581676, 0.03331197658085072]"
6386,"[0.02998874400991236, 0.03387967940029968, 0.032377060705440996, 0.03243251957648041, 0.03307658851235318]"
6387,"[0.03291396914796385, 0.02932863029305255, 0.036015492586315756, 0.03162992043999835, 0.031736134982623954]"
6388,"[0.02970798723045076, 0.03509986111345842, 0.029678890347005993, 0.03514053067453604, 0.0319867816609678]"
6389,"[0.03403109985152586, 0.02822821106269846, 0.03323811689075529, 0.033274521167754534, 0.03284124580866765]"
6390,"[0.03259177192279039, 0.03316982559297943, 0.033208582648417306, 0.033580738014183376, 0.02921321856010617]"
6391,"[0.0332570469616541, 0.031756324021642524, 0.0346149499920696, 0.029408743254080494, 0.03257261479792972]"
6392,"[0.034017776933564, 0.030656273585912164, 0.037118115151644315, 0.030973697510069842, 0.02879806612557434]"
6393,"[0.03284632693537737, 0.030992249074764056, 0.031224287722518507, 0.02949781156126885, 0.037173703600127506]"
6394,"[0.0353942249208703, 0.03251543159657411, 0.032998164361123794, 0.03053045830175305, 0.030197955410255606]"
6395,"[0.03057176639033954, 0.03416138228203047, 0.030862462602842755, 0.03583369345265841, 0.030195625243007673]"
6396,"[0.03373961327234387, 0.030283476472782178, 0.03356103427514079, 0.03227847684696539, 0.03167196984163767]"
6397,"[0.03118919882871951, 0.03120382725453419, 0.03181162585746666, 0.032379949306018285, 0.035037394425852186]"
6398,"[0.030394942347412246, 0.03283568701615358, 0.03192141027537054, 0.03367839641225101, 0.03281492642561323]"
6399,"[0.035690498597704456, 0.03175850639246813, 0.03449172157941405, 0.030105819599541617, 0.029545956830082543]"
6400,"[0.034118627693608294, 0.031025438012309503, 0.03420378310474936, 0.030960505038491126, 0.03136147259546662]"
6401,"[0.03247813781422271, 0.033089302129381215, 0.030019302991477703, 0.032373526501777716, 0.03370231445335237]"
6402,"[0.030992963463768675, 0.03195039744878103, 0.03284182490991161, 0.03352340799065101, 0.032246987493102286]"
6403,"[0.03328896180301477, 0.029940626157375583, 0.034230961598144094, 0.030637380845869422, 0.033584311739269235]"
6404,"[0.03171951346473778, 0.03214809760418147, 0.0329861874730728, 0.03338737854982965, 0.03137060742827891]"
6405,"[0.03372991834873229, 0.028920512545817623, 0.03425794010029937, 0.032633855248431876, 0.032109746772488124]"
6406,"[0.02946159714599006, 0.033735525698328384, 0.03217842608343857, 0.030545439908235883, 0.03566649510266562]"
6407,"[0.03278434889301196, 0.029640390706054176, 0.03397957516002548, 0.03209067349922545, 0.03320088348902339]"
6408,"[0.033124587522539994, 0.030326013711563737, 0.03521358469200431, 0.0313458793547986, 0.03172108471929003]"
6409,"[0.03123451793348686, 0.03177750579643024, 0.033447951867708214, 0.03212449579840504, 0.033113356711087616]"
6410,"[0.03210560215397906, 0.03276597666601111, 0.03157880238196753, 0.029653579349089743, 0.03552764060048419]"
6411,"[0.03324033959776307, 0.03429061690619439, 0.029951981317950294, 0.032126802833746027, 0.032218630310999585]"
6412,"[0.03363955783879302, 0.035410559300675715, 0.030710454536472587, 0.030891691726164683, 0.031023628424191152]"
6413,"[0.031559668417775244, 0.02989017760197399, 0.03561873653376957, 0.0291823524938829, 0.035368250768373244]"
6414,"[0.03505740474489416, 0.033776862901553684, 0.025512576473298743, 0.03677616622165414, 0.030416387468526707]"
6415,"[0.032700810295560934, 0.03147483940942464, 0.03332700154158963, 0.03212341727197743, 0.03211893233799257]"
6416,"[0.032102553035757486, 0.033420545221522935, 0.030358331645367498, 0.03305341265490913, 0.03269631141284812]"
6417,"[0.03194743401254574, 0.03247436505395129, 0.03533442258723951, 0.03260712562964474, 0.02923168769541873]"
6418,"[0.03074390471320476, 0.03134578678260924, 0.031174318363792475, 0.033299403889719414, 0.03517598097185637]"
6419,"[0.03143719131978828, 0.031419372021824765, 0.031583591350792584, 0.03565122703054491, 0.03169280171493338]"
6420,"[0.03376928842583693, 0.033070249303569166, 0.028214616420736527, 0.03269917611330486, 0.03391827640513512]"
6421,"[0.034156707762910354, 0.03394732346695528, 0.03257152227747473, 0.02945405971108417, 0.031607451773913886]"
6422,"[0.02840359930536207, 0.031775981468098013, 0.03512253446974556, 0.033182516465168344, 0.033118026933651956]"
6423,"[0.03301283446988923, 0.02954896725946321, 0.029507954608813836, 0.03653407024133559, 0.03303208909584765]"
6424,"[0.03408202506421454, 0.03544809969770235, 0.03274273201922451, 0.030784129981332287, 0.028723652794708454]"
6425,"[0.034241775285764664, 0.03191624177744512, 0.03213419376607962, 0.03426427341422822, 0.029148180430821458]"
6426,"[0.03346772518468211, 0.0350381433140734, 0.030187576024040208, 0.030882756670553624, 0.03221736747434967]"
6427,"[0.03370709834701913, 0.032763124315897785, 0.0335763757851133, 0.02986721467309983, 0.03189028403190697]"
6428,"[0.031248019520142445, 0.032787647642809614, 0.03323483046507958, 0.03147321220950672, 0.03302463912179521]"
6429,"[0.03357479920539275, 0.03544402342406017, 0.027613523332804868, 0.031415855251593516, 0.033423599586772434]"
6430,"[0.03364264561228425, 0.03174830209842838, 0.033451115105317175, 0.03193633833827614, 0.030897423219304443]"
6431,"[0.032283696118048044, 0.03417902932977068, 0.032367081140580956, 0.031771230543721884, 0.031161629317729922]"
6432,"[0.03492853349602054, 0.03287507957358138, 0.031439028038049766, 0.03137653131976126, 0.03103249595675761]"
6433,"[0.030799752828990723, 0.03263229564759973, 0.032384650776346224, 0.03279057306972599, 0.032980546437733516]"
6434,"[0.03356800998860321, 0.03195546468284127, 0.033199324833959376, 0.029368420715802035, 0.0336120391160436]"
6435,"[0.032919183380557326, 0.03031670464100411, 0.0324821963841192, 0.034467958098486684, 0.03152438011149328]"
6436,"[0.03176542618040268, 0.03399095790573403, 0.03436519036447516, 0.03348603381924764, 0.027950264769402988]"
6437,"[0.034876521061057764, 0.031367353926867625, 0.033038944908145074, 0.03033154994466669, 0.03193913610180188]"
6438,"[0.031432084190266774, 0.035880116433974374, 0.029297267918575565, 0.031820770841264334, 0.033319632469060334]"
6439,"[0.031167481741579572, 0.031228950715376347, 0.033568098659988, 0.034030604051692226, 0.03178870565143299]"
6440,"[0.032531748512037884, 0.03604961081432789, 0.033216307854334715, 0.030748982758304844, 0.029017427571281895]"
6441,"[0.029176588361195854, 0.03285050773989817, 0.03241752041628854, 0.03253897462255284, 0.0346950503182073]"
6442,"[0.03560760123366513, 0.03351519474759079, 0.027806593509042132, 0.031204354801104506, 0.0334831320072414]"
6443,"[0.03303125769103332, 0.03212171208995562, 0.031162714391372526, 0.03068382152172011, 0.03455247714986631]"
6444,"[0.035321848132883416, 0.030384098184627617, 0.03541979430273168, 0.030856112558806492, 0.029572434819692295]"
6445,"[0.03008674532385025, 0.0323721852583313, 0.03780501207544995, 0.030807317551072244, 0.030384092199705726]"
6446,"[0.03575744254737101, 0.03284627825420594, 0.030655027658277767, 0.03176509477288236, 0.03067774782233479]"
