,roc_auc
6221,"[0.6956188682122673, 0.6933075458223584, 0.6982311988472344, 0.6994713324784791, 0.7019463017706806, 0.6990666029590658, 0.6965847785382139, 0.7005340136139042, 0.7095922893542713, 0.6874907989818969]"
6222,"[0.6996670940695618, 0.7023435723653438, 0.7036092152468448, 0.7004097042544963, 0.693312848332467, 0.7028616611976057, 0.6935457683526911, 0.6953484992144023, 0.6890631194565001, 0.7014486299075487]"
6223,"[0.7029522124532755, 0.7051994598194942, 0.6916178020082313, 0.6896436883904391, 0.6960258313232675, 0.6937856660767139, 0.704856948537269, 0.6991130589401782, 0.7072563661235698, 0.6913545317402972]"
6224,"[0.699852010029952, 0.6993779211360215, 0.7011797803522353, 0.693665646847488, 0.6913150550119989, 0.7025099930978388, 0.6983932204938602, 0.7030498322091496, 0.697216670224757, 0.6947607386508302]"
6225,"[0.7019257908625729, 0.696684618266214, 0.7010949946683442, 0.7015986060136747, 0.7016514722210485, 0.6939956191460492, 0.69706808326735, 0.6911368398263689, 0.6969733609725983, 0.6996066051574822]"
6226,"[0.6995029023888335, 0.6925971048040578, 0.7131796558158848, 0.6922484783838907, 0.6964288175516862, 0.7047908896121085, 0.6872107215156376, 0.6955305233092623, 0.7015699916088168, 0.6990773967480459]"
6227,"[0.7068077728769309, 0.6959638355372738, 0.7010696079932361, 0.7030546489584862, 0.6945286394472722, 0.6904416299051691, 0.6922887965279599, 0.7056821879914525, 0.6905037418442466, 0.70134385365451]"
6228,"[0.7062363956340076, 0.6986002453791031, 0.7007489105475442, 0.6911210003933481, 0.7017130594232152, 0.7006242470821531, 0.6913705860938877, 0.701675256339591, 0.6942061070926571, 0.6949759997846253]"
6229,"[0.6918804260726674, 0.6993719921307119, 0.6952311993375349, 0.704261405830898, 0.6930345891269234, 0.7099440895707271, 0.6888937373160826, 0.6963206154746966, 0.7059727741420183, 0.6966276415732408]"
6230,"[0.6964890473475838, 0.6977008025621438, 0.702135253631316, 0.7077683171352847, 0.7003602429123462, 0.700842167536112, 0.7000533692194626, 0.6914852574148022, 0.6954142107608278, 0.6891038564418825]"
6231,"[0.697720605258285, 0.6963540784901153, 0.6951769621044313, 0.7087876747656032, 0.6920711984012423, 0.7053498368270549, 0.6967646689175337, 0.6949922958341573, 0.7007682223393235, 0.6933663257197468]"
6232,"[0.6939691474538899, 0.6919413413814299, 0.7014258840106058, 0.698969005902293, 0.6947379705612265, 0.7023632888048993, 0.6946659826307564, 0.7012560039350436, 0.6936217743210611, 0.7084236147281397]"
6233,"[0.7020164964721329, 0.6993018110487205, 0.6937402633339107, 0.7038105471974336, 0.6986560897085925, 0.6950118533800024, 0.7014840572679082, 0.6972222192461178, 0.6926113608394787, 0.6977781548610732]"
6234,"[0.6992967945472909, 0.7069256856295385, 0.698929223457019, 0.6990666801360108, 0.6917860886068687, 0.682328866616248, 0.697105686598881, 0.6973443676510638, 0.7053585357908523, 0.7034244418206456]"
6235,"[0.6941916849050921, 0.7011764208852145, 0.6935777377672316, 0.6951478800156002, 0.6942103344868775, 0.694206235029148, 0.7097902396006383, 0.6951951713236476, 0.703022439984293, 0.7011970915118546]"
6236,"[0.6990774304304772, 0.6915928511558718, 0.6971028991492176, 0.7021825177004415, 0.6938041522249687, 0.6942479695971505, 0.6998276175754893, 0.6991908033627864, 0.7044037916478226, 0.7001629760986434]"
6237,"[0.7028966314333635, 0.6935256524089495, 0.7077577756725522, 0.6859495639765912, 0.6951197195102901, 0.7023446437629344, 0.6926260370788189, 0.6986101104086112, 0.7001662550399418, 0.7025016287527801]"
6238,"[0.6990820111091582, 0.7089508449867645, 0.6959487769533443, 0.6959193452983504, 0.6997351414360131, 0.6881970156347232, 0.6995688341990256, 0.7022771729536611, 0.6986294579432272, 0.6935213987523965]"
6239,"[0.6987148758416349, 0.6876060445273929, 0.6998945980841704, 0.6970409215225053, 0.7020256260507527, 0.6976312252762522, 0.6990253586916557, 0.6940672166519737, 0.7079931060849594, 0.6976462297007193]"
6240,"[0.6940815352451946, 0.7001563550429295, 0.6987011973630762, 0.7020652087439336, 0.6948618849562685, 0.6931930424747947, 0.6963603525217675, 0.704069080883781, 0.6962664993419592, 0.7022169603338568]"
6241,"[0.7110803157949845, 0.7075549410414446, 0.7001470801900601, 0.6912970455448754, 0.7001123823435201, 0.6921389779182959, 0.6941026771883235, 0.6872926652720217, 0.7024936993462609, 0.6949277057932589]"
6242,"[0.7023628484423304, 0.6944015426382011, 0.7016011573926824, 0.6966032556068279, 0.701026184612083, 0.703021939553237, 0.6941424278548556, 0.7010802039338123, 0.6901894812071793, 0.6976699588811678]"
6243,"[0.6936204892549808, 0.697032577332797, 0.7023595706920751, 0.6974472082002809, 0.6990523887817117, 0.6976821529803584, 0.7008665917693166, 0.7120987019037591, 0.6856858780412589, 0.6958740709242451]"
6244,"[0.70232083694529, 0.6959937166344772, 0.6947651096069698, 0.7009007720763425, 0.6951609274591377, 0.6970366949498077, 0.6964979453953682, 0.6972870070215949, 0.7004192376230775, 0.7009185359114737]"
6245,"[0.6988914476123169, 0.6973299809605384, 0.705451714934369, 0.6897002091531531, 0.6927396551614243, 0.6997709787774478, 0.7004425180756123, 0.7041045504997716, 0.695774821640126, 0.6975672399140129]"
6246,"[0.7021104208142843, 0.6965579391206103, 0.6932455091779821, 0.690681695602543, 0.6940573243835437, 0.6998487640584388, 0.7013752740939204, 0.7108920993852375, 0.6906924671691689, 0.7019130406238483]"
6247,"[0.6989812497976376, 0.7000858153151346, 0.70118304902285, 0.6985370056823479, 0.6879117333271785, 0.6983165020706392, 0.7064647258959104, 0.700116608916218, 0.7033860573166931, 0.6861844633188743]"
6248,"[0.6964286677376162, 0.6953960447523864, 0.7019873462859976, 0.6924258627824061, 0.6977360406472991, 0.6974136271495346, 0.7003041670520217, 0.7095113538998936, 0.6996986244214531, 0.6907123860563358]"
6249,"[0.7012079408575456, 0.7029335447122089, 0.7050210040233885, 0.7035361559187845, 0.6918029268003553, 0.6893995232353359, 0.7028707953160459, 0.6968247216604397, 0.694180388748374, 0.6937441169798367]"
6250,"[0.7032432921113414, 0.7013616228542835, 0.6966053484639856, 0.6972884189057076, 0.6985267229893721, 0.6929798888321492, 0.7013796277815864, 0.7002636309965783, 0.7023100332188545, 0.6875501014964034]"
6251,"[0.6985300188989086, 0.6972401288371946, 0.705309673036876, 0.6915288805480485, 0.6993341845072677, 0.6988948297784392, 0.6999362373159465, 0.701600907702566, 0.6944188068374048, 0.6946938518815201]"
6252,"[0.6962355120033847, 0.6947043849706599, 0.6922177846588541, 0.6952816412808692, 0.7033035037479576, 0.7080989295485082, 0.7010448069549466, 0.6963205519172123, 0.7015110433289657, 0.692743876390925]"
6253,"[0.6978816871621092, 0.7019412353312278, 0.708709716971441, 0.6976991455277352, 0.6964172410099255, 0.6941008748796652, 0.6981982079731266, 0.6982931219961032, 0.6951075661688538, 0.6929413258796063]"
6254,"[0.6899150425293089, 0.7012476915240774, 0.6965414595729273, 0.7053434856184576, 0.7003434319577817, 0.689782438918216, 0.7005384126997732, 0.7002858216381964, 0.7035050347462416, 0.6933927979480403]"
6255,"[0.6965241083797473, 0.7033586988831442, 0.7046005531062821, 0.6938610724918688, 0.693914542495342, 0.7052632806132476, 0.6915319176878281, 0.6881490705925531, 0.7042175595898987, 0.7000474320203712]"
6256,"[0.6946396516730263, 0.6958297247058419, 0.6919197272969897, 0.6985025257471822, 0.7010192659259484, 0.6956435602948696, 0.6987367486958321, 0.7029734724317324, 0.7026005510510632, 0.7000534085948154]"
6257,"[0.7007508263517102, 0.6888522751372983, 0.6964741431175444, 0.6986178008641966, 0.7054655840853803, 0.7032149636326801, 0.6874784074797062, 0.6973121848649692, 0.6999063830469034, 0.7037053408195165]"
6258,"[0.6954731808390746, 0.6939707273113537, 0.6993483215076763, 0.703495697040286, 0.6906339911708484, 0.700561025544679, 0.6944699804291979, 0.6987224028636896, 0.7065836745127767, 0.698543669576017]"
6259,"[0.6974215309766738, 0.6966033872616165, 0.6979374043766302, 0.6994813927202602, 0.6989052668253048, 0.6947934426254515, 0.704763196708289, 0.6939676356937305, 0.704820521471198, 0.6921019668634008]"
6260,"[0.6920251237650351, 0.6963610380346326, 0.6913859397661365, 0.7081318296262099, 0.7038201761562864, 0.6931749467510857, 0.6976310527630809, 0.6904983458801558, 0.7072704991780302, 0.701018943270428]"
6261,"[0.6959419763025374, 0.6948467355759331, 0.7046497647583156, 0.6945184430108821, 0.6940375670856057, 0.6985008641729531, 0.7058158902390577, 0.695843375945479, 0.6922376569023367, 0.7056972613264987]"
6262,"[0.7071946427432907, 0.7011552517031635, 0.6999921815214822, 0.6881827197406042, 0.6945438796240134, 0.6961954662485335, 0.6997016784205943, 0.6999577106659574, 0.6952776623840726, 0.6993083123287321]"
6263,"[0.7030256939846238, 0.693677595654513, 0.7026741076016222, 0.7014533544632308, 0.6909405606957721, 0.7003994851190047, 0.6936975481647241, 0.7031368060864245, 0.6994454556380496, 0.6933317151773164]"
6264,"[0.6939061029694075, 0.7002289830880616, 0.6931393545599471, 0.7028987469896225, 0.6890000735269296, 0.6980338710181486, 0.7039071137149987, 0.6964631431329615, 0.7080456327263119, 0.6961351327824082]"
6265,"[0.6975509975719407, 0.7063004706576979, 0.7067757308252655, 0.6911902417325377, 0.6969023026495172, 0.6942200406226753, 0.7010362720927857, 0.7050341831217144, 0.6906912500552241, 0.6920814939169008]"
6266,"[0.7025924498539167, 0.7056898875266785, 0.7069190075538797, 0.694104615691591, 0.6925477705768762, 0.7025215696395996, 0.6952134486401685, 0.6946609025718427, 0.6929837250429877, 0.6940839097609196]"
6267,"[0.6983418024891617, 0.7029778079601172, 0.6954191887562671, 0.6981976858937923, 0.6977417835199766, 0.6889194962564552, 0.7069782249698505, 0.6928964514748868, 0.7011427573654649, 0.6986107788773543]"
6268,"[0.6970967794714557, 0.6919216612604369, 0.697254029766948, 0.6912297835673359, 0.6988968136799095, 0.7046791964133096, 0.6991730572052406, 0.6865613320007085, 0.7094947294969708, 0.7057155725333062]"
6269,"[0.6927223539062675, 0.6936906203989488, 0.7025725200428072, 0.695851474984891, 0.6984023228335582, 0.6981867767056156, 0.7060461590042278, 0.6944696535621363, 0.7019256204955885, 0.6978528711245638]"
6270,"[0.6952559186590591, 0.6990989400990506, 0.7024422181206055, 0.6969541564769642, 0.6975454135929738, 0.7024797533548319, 0.6935010465829328, 0.6973530387078335, 0.692072978660759, 0.7042908271244778]"
6271,"[0.6989577880063359, 0.697238916705175, 0.6947501826778291, 0.7050696027996818, 0.6956909333196823, 0.6939920372278339, 0.7027417600037074, 0.6986758424667103, 0.7043308102258498, 0.6899174335332258]"
6272,"[0.6985448368723624, 0.6955231778800198, 0.7045355701185323, 0.6943672669949489, 0.6948903314702577, 0.7064492496485135, 0.7001553381231828, 0.6954436901664169, 0.6939896106790376, 0.6969619210098137]"
6273,"[0.6900241888889205, 0.6938960881258295, 0.6985904302876181, 0.694186736500967, 0.7070909305485761, 0.7010369576056509, 0.7008863218283331, 0.7000629890986748, 0.7005670261379398, 0.6944394659841722]"
6274,"[0.6945724804918927, 0.7034209125805122, 0.7043943907868958, 0.6945155738444537, 0.7073623527847503, 0.7002413087001716, 0.6937823792468181, 0.6956806597063473, 0.6998595014526892, 0.687598472692759]"
6275,"[0.6882454146589235, 0.7040973548845987, 0.695899079540539, 0.6963466695033885, 0.7014675686405847, 0.6977621718529361, 0.701003249439936, 0.6902534498139846, 0.7054466584736127, 0.701441604253548]"
6276,"[0.7001385907261024, 0.6940961897851174, 0.7032546098833449, 0.6930596534747903, 0.6996482765144255, 0.7007120290474409, 0.7025368915331061, 0.6978646537563499, 0.6977492620293003, 0.6922539017403204]"
6277,"[0.7066149440097608, 0.7104556410617594, 0.6999493619364289, 0.6923249652762764, 0.6997136453869006, 0.7010798679871104, 0.688719680605846, 0.6986667355871918, 0.6903252802413941, 0.6936281187545705]"
6278,"[0.6930096473542044, 0.6967765087688718, 0.6995198268389056, 0.7016104549446532, 0.690149769398012, 0.6914741393948918, 0.7028346992048542, 0.7027539811999505, 0.704420131856675, 0.6983633868437176]"
6279,"[0.69114781257203, 0.6983796373515276, 0.697463492535691, 0.7029251188057353, 0.6938734616614627, 0.696340254737307, 0.7017620259249525, 0.702134263950491, 0.696427389997605, 0.7006089984031464]"
6280,"[0.6957368944603822, 0.6932622111768596, 0.7078121627197257, 0.6987613272829272, 0.7001318173142173, 0.6927113811606065, 0.6872752232824357, 0.6936733009845109, 0.7050171852855792, 0.7069320279647007]"
6281,"[0.6955377098447947, 0.705287409758133, 0.6936622419822642, 0.7015659647057301, 0.6957501915940361, 0.6996145865079918, 0.6942478697211039, 0.6934058874096599, 0.7049568836476854, 0.6975336784511393]"
6282,"[0.7101629270683862, 0.6822409847749137, 0.6952930997873021, 0.6963628176441896, 0.700405150814737, 0.7016772266216006, 0.6928301110808679, 0.696365777607024, 0.7000442166596523, 0.705976098498016]"
6283,"[0.6928327078580784, 0.6969536389374504, 0.7021381182579242, 0.6991028806630695, 0.6942754763683376, 0.7143903895708779, 0.6952962231836675, 0.6967117890906992, 0.6999189674601135, 0.6893201030746551]"
6284,"[0.696538363415484, 0.7040646182404278, 0.6929004737556712, 0.6911474357669452, 0.7038489177585948, 0.7065252553199475, 0.6903936621638974, 0.6968250848460635, 0.7077032694732418, 0.6925964920668877]"
6285,"[0.692561054091069, 0.7029205245075933, 0.6929679945029679, 0.7032849222634767, 0.6942099395225114, 0.695575567406262, 0.713464593097087, 0.6911828826838342, 0.6983127585368009, 0.6971765508792866]"
6286,"[0.7017125736624432, 0.6919693566124906, 0.6962444736086536, 0.7020686363082589, 0.6965126362538536, 0.7025539975759902, 0.6952176842925069, 0.6926688248851303, 0.6932613678079103, 0.7087024927728863]"
6287,"[0.6959384397825252, 0.7014211762169564, 0.6969990235209723, 0.698745251779251, 0.6889906216210684, 0.6953276568994127, 0.7044197139045199, 0.6918082111511824, 0.7001725767661012, 0.7077398192233375]"
6288,"[0.696915263836469, 0.6883753306963999, 0.7011857229770057, 0.7025384305321873, 0.7052691415212528, 0.7032755793133026, 0.6965829126720712, 0.6994311868475812, 0.6959932708858206, 0.6924121174701702]"
6289,"[0.7055481861157078, 0.6902873486521519, 0.6982103928508073, 0.6986840595414503, 0.704483607335398, 0.6991654166876785, 0.6944690588456773, 0.6979340766883515, 0.6998448052559558, 0.6929803189405311]"
6290,"[0.708624522703723, 0.6999956635636511, 0.7047101352886425, 0.6920537019338127, 0.6911451885558976, 0.6966674849844082, 0.6992584149064891, 0.6936241574297818, 0.6973726969660946, 0.6976340086051047]"
6291,"[0.6989325420656571, 0.6924252589863065, 0.6947943415098705, 0.701589372019188, 0.6990176727758908, 0.6993992855303452, 0.6985483370738124, 0.6980724776499653, 0.7013519647198269, 0.6966314019103531]"
6292,"[0.6956367914228051, 0.7045918638902312, 0.6985198678607217, 0.7002273124341919, 0.6988103164837661, 0.703611258165979, 0.696798368003608, 0.6975473066980381, 0.6949422929947136, 0.690850260542314]"
6293,"[0.6928796722990642, 0.6953243473704153, 0.7114736912238318, 0.6940949322548948, 0.69148598378605, 0.6986673711620336, 0.7044090044684362, 0.6951971870038601, 0.7002677886834416, 0.6974735266817536]"
6294,"[0.7027317950981526, 0.7030752007249765, 0.7024125413153156, 0.689955742018283, 0.6949845191219864, 0.7005114552468419, 0.6981934593210947, 0.6941165009411321, 0.6950530685295462, 0.7008418259426785]"
6295,"[0.706378410292579, 0.705515149843397, 0.6895592522727112, 0.6909791355488467, 0.6898061277005325, 0.7024078970791504, 0.6983441813549979, 0.6958838938416412, 0.7000310554797594, 0.7022422744873152]"
6296,"[0.7005813049219515, 0.6962428347335259, 0.7026330540066646, 0.6922484829237111, 0.6957802769831529, 0.6931695988427744, 0.7086123650649642, 0.6974799221453505, 0.7002717670111112, 0.6947929149653714]"
6297,"[0.6995981523585121, 0.6929391167060502, 0.6984123649160581, 0.7064925368350577, 0.7031944118661895, 0.6939008322380412, 0.6903478962354702, 0.6890133252623802, 0.7050905754398468, 0.7023172586975326]"
6298,"[0.6857116819327809, 0.7026282009387659, 0.7117634543340112, 0.7023483527961181, 0.6926086359476153, 0.6973320874371568, 0.696064269981733, 0.6930182730127713, 0.6960218685220472, 0.7036170501023683]"
6299,"[0.696630058705869, 0.6836859823369393, 0.6950933703932788, 0.7013702939110532, 0.7063578312871667, 0.6920468377255217, 0.6936792980871249, 0.6989093299644719, 0.7041145953833671, 0.7101396136873073]"
6300,"[0.7093629244752409, 0.6965277311563454, 0.6984905224623136, 0.7034256521529034, 0.7034783095285435, 0.6905705381025393, 0.6904706166577737, 0.6919804065350967, 0.7016024994506638, 0.6957410103964057]"
6301,"[0.7037565233358839, 0.6935746461496086, 0.7001805613647601, 0.6947214410755205, 0.6999062790417978, 0.7026472318654563, 0.6890043908960332, 0.7037111705311039, 0.6978371031409242, 0.6962947427435304]"
6302,"[0.6994713052395573, 0.6982655925258142, 0.6946291919270591, 0.6922860544764997, 0.7023532785011416, 0.7077552560722865, 0.6890555047327718, 0.7072088296817228, 0.6985870179066163, 0.6919859731796044]"
6303,"[0.6970293132020026, 0.6865684549787565, 0.6969349802760243, 0.6934593755724145, 0.7024813468317566, 0.6970295265735567, 0.7013988312214482, 0.7034276405941943, 0.7003405157830978, 0.7028111208464078]"
6304,"[0.709309858515774, 0.706617400052542, 0.6975976941635289, 0.6933039048864791, 0.700172203555591, 0.7011075835900314, 0.6857850091102389, 0.6951754639637326, 0.6967058729344668, 0.6955745791474301]"
6305,"[0.6984867725707471, 0.6971470534414389, 0.6975922100606087, 0.6943697775155738, 0.7038013359020484, 0.7002162670514062, 0.6960207739634551, 0.6957589670666725, 0.7021460906954073, 0.6954632722606144]"
6306,"[0.6940323145135203, 0.7021525231077308, 0.7043331849296343, 0.6998010187683616, 0.6928254350659606, 0.7003810625282343, 0.6947727955227349, 0.694435495954212, 0.6941473768033634, 0.7045204256788807]"
6307,"[0.696798613153904, 0.6948851696945785, 0.7020682958217365, 0.7000661533534227, 0.6895332890404252, 0.7077719308322422, 0.6991031802912091, 0.694687814626571, 0.6991521311774165, 0.6975413944085712]"
6308,"[0.6968360530519042, 0.6939663282254845, 0.7029642520567067, 0.6989445544301663, 0.7074051088123197, 0.6877273530655835, 0.7015345264501645, 0.6987372344566042, 0.6974909977166216, 0.6962700235226343]"
6309,"[0.6976850176069667, 0.7004283175177193, 0.6957215861863365, 0.7019934205655567, 0.6963287508326711, 0.6905959156980066, 0.6943749165921514, 0.6968937723271766, 0.7000736090531188, 0.7077001540248614]"
6310,"[0.6960782253893301, 0.6986212874461857, 0.7001971634875909, 0.7030398673035949, 0.7021211120910869, 0.6938030672079175, 0.6981985756985708, 0.6960895658604352, 0.6932264121137643, 0.7003233898999452]"
6311,"[0.6935628153779113, 0.7039360959277831, 0.6877146415687483, 0.699662318178608, 0.6915963331980406, 0.7008529223703986, 0.6994378830825212, 0.7034396030206802, 0.7000583678799924, 0.700976212579741]"
6312,"[0.698052506980473, 0.6975539439153143, 0.6961685723530863, 0.7006586770792953, 0.6874664450532202, 0.6940003723379016, 0.6955348270589051, 0.7022873512307698, 0.7052851183877651, 0.7050134385728769]"
6313,"[0.7012038277803552, 0.7007482295744994, 0.6853675544745296, 0.6988725392607745, 0.6942318940934741, 0.6970767497842996, 0.6954614363239631, 0.7061264548058438, 0.7008857919131897, 0.7013998636033083]"
6314,"[0.6920327779020579, 0.6902712277502727, 0.7021189647560858, 0.697764832187631, 0.6967951583506572, 0.7018584426284478, 0.7012283609692472, 0.6991091864734639, 0.7066867795048767, 0.693819023985065]"
6315,"[0.6951270603997123, 0.6963893392743721, 0.7007475395218141, 0.6969600809424537, 0.6998458494938072, 0.6954731626797934, 0.700528974413373, 0.6975983070392692, 0.695399632642313, 0.7030667056918206]"
6316,"[0.6955087367116508, 0.697918196396948, 0.6994204002345525, 0.6981505035414322, 0.6942527500279244, 0.6939294104068189, 0.6971100539060078, 0.6985221377708709, 0.7077346828208327, 0.6986619703265442]"
6317,"[0.6963220137393483, 0.7035735504185815, 0.6945485556389207, 0.6977693311495466, 0.6943565484792247, 0.6963997036841132, 0.7012774863646951, 0.7055840007580411, 0.6969667712997121, 0.6941323763281437]"
6318,"[0.7059661628307515, 0.6915792044560551, 0.6945723624565651, 0.7081393430288035, 0.7011574898345706, 0.6975644535993049, 0.688741567079504, 0.7036902555789898, 0.6961338021317152, 0.6941847894327478]"
6319,"[0.6885446569138858, 0.6939012272024071, 0.7065413308236237, 0.7003743118154506, 0.6978115605579612, 0.7037105758146448, 0.7060886154036576, 0.699306278231894, 0.6934111182377876, 0.6920007602057365]"
6320,"[0.7057927507749973, 0.696677590624392, 0.700147048411318, 0.6922589744484204, 0.6959492672539367, 0.7036506683459886, 0.6888113168785669, 0.7023963341568508, 0.6909144950931779, 0.7048865680685688]"
6321,"[0.6921485478594847, 0.6908472219904392, 0.6987378972703677, 0.6901894020292161, 0.7013411074063554, 0.715104993604392, 0.7007913124691303, 0.7009522717978064, 0.6996717570852744, 0.6915174433500672]"
6322,"[0.7001804569488931, 0.7021015772443433, 0.6957184491705103, 0.6970761187492781, 0.6993247462208674, 0.6998698333644432, 0.6914551674858651, 0.6980950450966681, 0.6985514309481484, 0.6996517564516485]"
6323,"[0.6987487020426776, 0.6959923728476689, 0.694395027996073, 0.6924897562132843, 0.7105606017070559, 0.7061701505762149, 0.7034700152768585, 0.6957839905561569, 0.6898301192321152, 0.6941556104883686]"
6324,"[0.6942393303191227, 0.6921751875249951, 0.7031672909797275, 0.7005186372425537, 0.702806298089068, 0.6951623711219924, 0.7026169966622696, 0.7012856943597945, 0.6909232328813469, 0.6984213360001814]"
6325,"[0.7004894416582155, 0.7020316367728276, 0.7096901184037796, 0.6917666354768907, 0.7006517810922622, 0.6967798500766113, 0.691632452008334, 0.6898596249429276, 0.6945298639433736, 0.7039235811575938]"
6326,"[0.6989041454896913, 0.7009998990525559, 0.7002562810275152, 0.6917503466016603, 0.7027147344534717, 0.6962341182785532, 0.6964787237962253, 0.7024930641079464, 0.698594920064316, 0.6930651354331735]"
6327,"[0.6963578374613222, 0.7001362390991878, 0.6971490963605731, 0.7022886995573984, 0.69891112773331, 0.7017944220826012, 0.6910587322181367, 0.7001584751390089, 0.6950491537824559, 0.6986664482159072]"
6328,"[0.7026707617540624, 0.6989337087994737, 0.6968055091409372, 0.7022016666624598, 0.6976114271199313, 0.6950165520940111, 0.6918701070611293, 0.6966941428091997, 0.6937990051855594, 0.7060012537000264]"
6329,"[0.6940294362674514, 0.7027783963535148, 0.6936497347773425, 0.694481366298506, 0.6940419162334512, 0.6932791946445955, 0.7036052973819273, 0.701646641852251, 0.705555572005769, 0.6981765280629417]"
6330,"[0.6898145536070062, 0.6976359376097219, 0.7015157951516136, 0.6908562017549892, 0.6944379020589702, 0.7039375395906379, 0.694898934429723, 0.6999425522059812, 0.7020828643508706, 0.7057406369059178]"
6331,"[0.6992974891397964, 0.699769003955618, 0.7026926209887987, 0.6967429458774064, 0.6938791409766558, 0.7028504160627268, 0.6924557484194297, 0.7001884515724385, 0.6972307851133376, 0.695684559925023]"
6332,"[0.698803969814989, 0.7012779176476235, 0.707500889940973, 0.6970896292544858, 0.6855483346586279, 0.7027905131338907, 0.7032723197223286, 0.6947667394024568, 0.6910037486019539, 0.6995925810983004]"
6333,"[0.6978741374409532, 0.6974232424889264, 0.7022793656868651, 0.6968233960329127, 0.6997485429855337, 0.7020701072100355, 0.6946033966681242, 0.6934229117357785, 0.6966888787539428, 0.7008403317990675]"
6334,"[0.6996531432017852, 0.6936314529210011, 0.6991017230088933, 0.7031377594486872, 0.7038702276750751, 0.6981480111800885, 0.6965773423125652, 0.6941829094324554, 0.6986591773225296, 0.6943013825905765]"
6335,"[0.7094128942772641, 0.7051441012507769, 0.6972352712294754, 0.6949663825398946, 0.6917747299764825, 0.6982980840196891, 0.7022066559249676, 0.689986208752305, 0.7013702395948748, 0.6908530717122082]"
6336,"[0.6916375729256304, 0.7015007411075044, 0.7003511042540858, 0.7038465025741962, 0.697034098172597, 0.6998827173744497, 0.7024710096609373, 0.6992116320583152, 0.6932997023556932, 0.6920805629155626]"
6337,"[0.7034178799805529, 0.6951790685810496, 0.6962862535748587, 0.6967811484652165, 0.7016595758002808, 0.6939453905742691, 0.7024704512630408, 0.6998906892988936, 0.6910785284460237, 0.7007536896355081]"
6338,"[0.7016900561537636, 0.7066954577227509, 0.7055575472251628, 0.6849634060521144, 0.6998915881833127, 0.6921127695357139, 0.6936301409129351, 0.7038173024500374, 0.6936754999104786, 0.6998254177207721]"
6339,"[0.7018143927520935, 0.6962255743367518, 0.6999917229996321, 0.6965942985413792, 0.6961494324707087, 0.6968975630771257, 0.7059027960190278, 0.6943737226194131, 0.6921556697454683, 0.7017305870689163]"
6340,"[0.6993360639928712, 0.6996924035677249, 0.6967010251767719, 0.6970915042002689, 0.7025040777119901, 0.7033469725273138, 0.7003415887907407, 0.6988107159879524, 0.6908780134651314, 0.6930854221794057]"
6341,"[0.707898187774558, 0.6949679079195149, 0.6917790110270237, 0.6926610935711625, 0.697206348034355, 0.7019587227190167, 0.6941059367792979, 0.6917279970663317, 0.7098806726956072, 0.6995172244875478]"
6342,"[0.7003146267979891, 0.6981998922464572, 0.6943587230531476, 0.6996905150024808, 0.7023794324058802, 0.6878068589384676, 0.6872799628548271, 0.7013477083050692, 0.7088601726092831, 0.7012147078737607]"
6343,"[0.6972129625525296, 0.6934869912992891, 0.6949010091275993, 0.6988958739371077, 0.6977735123240413, 0.6931370347117747, 0.6989896984032127, 0.7055449083654525, 0.7015244542897054, 0.6996716526314659]"
6344,"[0.6987502455815789, 0.7002000462734804, 0.6980606196393461, 0.6970499194463365, 0.7013995621325163, 0.6882482021085867, 0.7015888953380567, 0.7033212135869412, 0.7009620840667504, 0.6921876689426818]"
6345,"[0.7011150742935235, 0.7008550560859388, 0.6979859078166971, 0.7022406047011583, 0.6929897720209386, 0.6878393640518035, 0.7112700121861488, 0.6936778907428325, 0.6948787578302208, 0.6986946779930684]"
6346,"[0.6937249959182475, 0.689744817427404, 0.7027256572611094, 0.6974710921948704, 0.693085993512161, 0.7061336413413759, 0.6959356841116041, 0.6983538784111551, 0.7014212221364469, 0.7029426463574068]"
6347,"[0.704957991317648, 0.6983855436577358, 0.6929815958045814, 0.6986856847971169, 0.7003656952365245, 0.7045051624021743, 0.6989855626269208, 0.695912245019404, 0.6950807760376642, 0.6913310432577554]"
6348,"[0.6970941963137058, 0.6959516551994135, 0.6908423326039779, 0.6932129541266232, 0.7088740493865986, 0.6941536275915314, 0.6993168650928295, 0.7008094218123002, 0.7031030238269491, 0.6979435824451914]"
6349,"[0.6932666511211114, 0.6964798723707608, 0.705824220809305, 0.7012306762775995, 0.7020099364318019, 0.6925240908742004, 0.6969767602422297, 0.6990102183909609, 0.6968859558420888, 0.6974773778482646]"
6350,"[0.6980280555083465, 0.7016356509473088, 0.700405895345266, 0.6974129007782868, 0.6961281361736895, 0.7055685789884878, 0.6906644261261282, 0.7022253191262139, 0.7005632158446582, 0.68908281581164]"
6351,"[0.6957900239773334, 0.6930447083863683, 0.7007911444957794, 0.6998011867417128, 0.6990319278116274, 0.6892225791993896, 0.6996709710760967, 0.7027613493282947, 0.6990066043145853, 0.7025263071004465]"
6352,"[0.6962959551708362, 0.6990236199404815, 0.6999314659648128, 0.6908230111287884, 0.6937659814159005, 0.70150661109515, 0.698553262778836, 0.7022528622159637, 0.6981966059015566, 0.7010951990922293]"
6353,"[0.702366235148273, 0.6900336498744222, 0.6960655638305181, 0.7142373340693411, 0.6961723858021369, 0.7013215180817683, 0.696886304322786, 0.6981889875981007, 0.6904672329673804, 0.6957465827800249]"
