,roc_auc
4385,"[0.7008033615130655, 0.6990964504208792, 0.6988371659560588, 0.6955888228950348, 0.7024602297429002, 0.6925156317107629, 0.7057602792694426, 0.698548438769927, 0.6913584256654332, 0.6968709768614664]"
4386,"[0.7052520832427729, 0.6934070502997655, 0.6920545778770167, 0.6973081104352089, 0.699472270996643, 0.6972688672085519, 0.6972625504504714, 0.7005569204058124, 0.6992508415216924, 0.6997004076013646]"
4387,"[0.6901436099742237, 0.7025855664975679, 0.6948399658679042, 0.6972563292502433, 0.7006311872355852, 0.6952504269892481, 0.6953507264280273, 0.7089846762242593, 0.7026452873531143, 0.6948236023264547]"
4388,"[0.6938541581163181, 0.7082085064375818, 0.6887985770115699, 0.6919886581540576, 0.694106135454066, 0.7035147143276838, 0.6937027271404155, 0.7090008166795623, 0.7042830087438031, 0.6943803373193329]"
4389,"[0.6918342832341594, 0.7018643094449795, 0.6910963239334535, 0.6934491215687785, 0.7064141186430747, 0.6925333946144502, 0.7078280297706366, 0.6978813838565969, 0.7032798251678379, 0.6958694593282425]"
4390,"[0.7050728544420723, 0.704207009615072, 0.6989611923622724, 0.69993443747884, 0.7030790348307361, 0.6899026395332369, 0.6936212730678006, 0.7039666819743022, 0.689721215295813, 0.6927243907785632]"
4391,"[0.6972097799212935, 0.6993193538025413, 0.6989612685052425, 0.6940002565263497, 0.7042555310412454, 0.7028498329380295, 0.6900466306792397, 0.7032248138847205, 0.6968912235952323, 0.694622878521997]"
4392,"[0.7029526130653587, 0.6963300365187229, 0.6992173626803777, 0.6941147632272561, 0.7056936738323913, 0.6897276733963308, 0.7003735386000317, 0.6988089820597075, 0.6999534360039481, 0.6952542614359845]"
4393,"[0.6984531093371457, 0.6934411613613739, 0.6918944553950653, 0.7001807378607092, 0.706358759116755, 0.6882983499628682, 0.6968615199233603, 0.6978222873431112, 0.7044488231258935, 0.7033902408060437]"
4394,"[0.6941410572472376, 0.6974426873643311, 0.7011385482739587, 0.6978813127476978, 0.6897667214360167, 0.7025672347471508, 0.6999295049084445, 0.6980107774000265, 0.696927221609463, 0.7043764530699821]"
4395,"[0.6906100617780563, 0.6948277488205645, 0.7081430433480481, 0.6943318183313424, 0.6989701451763607, 0.6962298371325023, 0.6946913695170917, 0.7017511510151152, 0.7008956999490115, 0.7013749960664147]"
4396,"[0.6979445899891078, 0.698995408891348, 0.6972741248083376, 0.6981449647782241, 0.6981194643663804, 0.6983665855280327, 0.6927750482815159, 0.699634834827931, 0.7067315948511114, 0.6934240898635547]"
4397,"[0.7010766315550393, 0.6993709288324086, 0.7012688297822244, 0.6988693949838448, 0.6917436623544067, 0.68893980578085, 0.7069002894655206, 0.6985046416497167, 0.6993244574681706, 0.6959263248419876]"
4398,"[0.6989531186643406, 0.6989572633643125, 0.7071712267525907, 0.6954787255901362, 0.6934619751189421, 0.6937337260052907, 0.7065494750380286, 0.6927721558537067, 0.6996120459340224, 0.6949246972891173]"
4399,"[0.6914890140540834, 0.6952528161023704, 0.699028884279584, 0.699492318123019, 0.7053884652846846, 0.7016144234187254, 0.6929811786961341, 0.694916593154396, 0.7032488424283061, 0.6990171565896557]"
4400,"[0.6983054632919815, 0.699538856346269, 0.6960767129312426, 0.7057084854128017, 0.6894532984242513, 0.6991722623746853, 0.6944682733321615, 0.6985546582791229, 0.6921060015570757, 0.70757084268049]"
4401,"[0.6972034530217621, 0.6866094500863408, 0.6964722240573328, 0.7008017573187753, 0.7044455324911446, 0.7004687523505898, 0.6940474991871098, 0.7085654106203703, 0.7013939499103476, 0.6915610575936214]"
4402,"[0.6946079752595007, 0.6998737167824856, 0.6902909339224587, 0.6975907995637429, 0.6958325965837051, 0.7007935144770822, 0.7013255399794421, 0.7051733901221288, 0.6889621064414159, 0.7071182310644347]"
4403,"[0.6937841896171066, 0.6945895974259144, 0.6963667289081547, 0.6953991513546007, 0.6978103458299164, 0.7014762901413323, 0.6971701791201252, 0.6985859678964379, 0.7027457383931742, 0.7031021075671545]"
4404,"[0.7026720018005923, 0.698169803180111, 0.7022445305368789, 0.6945837977494845, 0.6907292366947916, 0.7086286638976508, 0.6915497370119219, 0.6994564611333965, 0.6946958077439032, 0.6996323518136994]"
4405,"[0.6881346264196435, 0.6836219793406189, 0.7035759378476902, 0.6949663628791402, 0.7081058585904794, 0.702022347012028, 0.7026835618258122, 0.706623230386534, 0.6938257000381531, 0.6978580788263621]"
4406,"[0.6935481987787848, 0.7025929841470995, 0.696762734052189, 0.6987397002343942, 0.6852170600360071, 0.706399983204102, 0.6940843400166389, 0.6995147234641695, 0.7040826526623222, 0.7012355546558295]"
4407,"[0.6927151587878381, 0.6932089168280239, 0.6959230260517186, 0.7053017194336425, 0.693561403975911, 0.7018524426785366, 0.7053015245026427, 0.6992001987263557, 0.7009995445615068, 0.6930768530778685]"
4408,"[0.7039179068735074, 0.6992043666754174, 0.7013600659442655, 0.6938631411797449, 0.7008743206961248, 0.7018533165125481, 0.6952903804676523, 0.6944706072941939, 0.6917104983525703, 0.6988954050877709]"
4409,"[0.697586625021306, 0.6880837004401323, 0.7031635234533312, 0.7062413987339524, 0.6996292160464282, 0.6965486191078023, 0.6891219343769392, 0.7024671653041813, 0.7009618480109177, 0.6978231670097972]"
4410,"[0.6944888982834155, 0.6975773613740776, 0.7062917837094127, 0.6982194892588374, 0.6974209536171029, 0.7015671625416886, 0.6961973293705371, 0.6969145952600595, 0.69595402723588, 0.6970681950216985]"
4411,"[0.7025226784923491, 0.6964163271588537, 0.700313022941306, 0.6873506247546228, 0.6950592339727185, 0.7003343604278658, 0.6980732580357826, 0.6970766374110282, 0.7025161185147479, 0.7021101646133091]"
4412,"[0.6965943509636832, 0.6927790475197039, 0.7031693831725772, 0.702573283782443, 0.7029067334783761, 0.7032809441826748, 0.6959166015623317, 0.6881930650553362, 0.6943478063814358, 0.7021254826290456]"
4413,"[0.7032822924956803, 0.7083767467999458, 0.6921547986957426, 0.6988128935566749, 0.7009760155450406, 0.7020496128484608, 0.6982139565810104, 0.697697210257442, 0.6836964058783814, 0.6964221856653441]"
4414,"[0.7026826234618289, 0.7029796456656104, 0.6981930094958567, 0.7027350803944148, 0.6937814700295275, 0.7023617985487145, 0.6927291144880166, 0.6907740045733579, 0.6896955716490545, 0.7050754097435877]"
4415,"[0.7001855302323472, 0.6972386850506566, 0.6901959359761423, 0.7006890722218301, 0.6948797005225126, 0.6954527685816145, 0.7027304493543295, 0.6945337135090252, 0.7103182814159347, 0.6952653123182925]"
4416,"[0.6993962173352631, 0.6994686877503142, 0.6941727926308068, 0.6941933901188505, 0.6958029226138633, 0.7053304594055817, 0.6878569684226763, 0.6877332859994391, 0.7093027839188418, 0.7076389539863965]"
4417,"[0.69840824166054, 0.695208630097376, 0.6989562267534601, 0.700454144774908, 0.6913473299029029, 0.6900536424061956, 0.7075387365645124, 0.7003786686280904, 0.6962584241070888, 0.7031203955712534]"
4418,"[0.694585342829349, 0.6955033380377342, 0.6964378961806095, 0.7024654548221169, 0.6978094326909361, 0.7042419051172282, 0.6917957481465702, 0.6956532113917133, 0.7065331929172047, 0.6966102162305942]"
4419,"[0.70370371136165, 0.6971743793997597, 0.7093310768741637, 0.6918894574195147, 0.700975001213729, 0.6936928844060347, 0.7012828002687022, 0.69972775569134, 0.6888688644156535, 0.69500103565758]"
4420,"[0.6935143819913248, 0.6974032465903444, 0.7053919641830889, 0.7092368672850181, 0.6926845147636999, 0.6978811476942144, 0.6914894591129491, 0.6962531361235165, 0.7025285660432906, 0.6951504479288345]"
4421,"[0.7021598085869876, 0.685471308448368, 0.6961678708091338, 0.7027430379370373, 0.696453241914228, 0.6982577929269795, 0.6997913455559122, 0.6969232831770032, 0.7038484965964383, 0.6997366302288599]"
4422,"[0.6930457029537139, 0.6990457286209413, 0.697570590567242, 0.7060782747694776, 0.7075017012926271, 0.6902981576451915, 0.6961974051883346, 0.7036980536244491, 0.6952882366964712, 0.6930580859461951]"
4423,"[0.7047771992347729, 0.696422046445886, 0.6900286173124883, 0.6985410746277031, 0.6965179677494118, 0.7063823792519895, 0.7024087632061181, 0.69768923199068, 0.6918990465544297, 0.6972542022899322]"
4424,"[0.6943004744912217, 0.7028484748006685, 0.7033135308015941, 0.6969890601194638, 0.7007952575506683, 0.689873866871843, 0.6979132445167177, 0.694846887900167, 0.6992179837409676, 0.7010698890802203]"
4425,"[0.6959350512885942, 0.6892604789312117, 0.7013150638888198, 0.7007634922073216, 0.7001085977551426, 0.6970924757759605, 0.6950542888162083, 0.7050196968322221, 0.6987200988816501, 0.6984731028956592]"
4426,"[0.6947694304661614, 0.6977709846022603, 0.6903750204291911, 0.7041980655942974, 0.6925389158955448, 0.698026394372186, 0.7023703969844413, 0.7003480240273826, 0.6947101867434486, 0.7055651652220726]"
4427,"[0.6926744250382693, 0.6989539407204561, 0.6987663763218739, 0.7100145954630255, 0.694288329915672, 0.6975341870510221, 0.7036549534018751, 0.6951518690944951, 0.6928207274666368, 0.6966135686912529]"
4428,"[0.6935926325657508, 0.697655040152737, 0.6934382588967182, 0.6998871765391964, 0.7009014054666698, 0.7019504846302843, 0.6972477550029588, 0.6989247752779432, 0.6905259464194076, 0.7072953761584969]"
4429,"[0.7024082290727582, 0.6935600712146732, 0.7025733444640229, 0.6956653460821455, 0.7084302515321677, 0.6939051197429627, 0.7098564888375631, 0.6944533988632043, 0.6917503607071818, 0.6884011786357626]"
4430,"[0.6917794945175362, 0.6981123218362303, 0.7036407240810926, 0.705550257334151, 0.6971694489922802, 0.6980273963465979, 0.69630479302463, 0.6993230131447558, 0.698046940398445, 0.6935226059812153]"
4431,"[0.7044104223736439, 0.6948261258623468, 0.7116678168579529, 0.7004660429576233, 0.6904561141353988, 0.7006614277398003, 0.6904751557901828, 0.6915103855218703, 0.6966856306391639, 0.6997654953945149]"
4432,"[0.6988310761523879, 0.7037450156980674, 0.6956701393471088, 0.7031010644170123, 0.6977797273636911, 0.6951006881100634, 0.6962683463247852, 0.696980031807043, 0.6957752283564882, 0.698058588036644]"
4433,"[0.6997261409455914, 0.6973371625756948, 0.6957845690194303, 0.6995299593653321, 0.6947498507503882, 0.7015877184287661, 0.6951571164510166, 0.7068786073320286, 0.6938366663792566, 0.6967725368842369]"
4434,"[0.7029350486729239, 0.6939157215420818, 0.6955742490916943, 0.6964387316683012, 0.7027841975130497, 0.6934385221445091, 0.6945213728225442, 0.6952198391790536, 0.7065251329622462, 0.700689088805386]"
4435,"[0.6948123268338204, 0.6912095392315185, 0.7018889720831133, 0.6938876230378563, 0.6993939969139638, 0.6967310712842414, 0.7049699864001431, 0.6995370651658471, 0.7028312618175665, 0.6962048106106183]"
4436,"[0.701168075241734, 0.69200167901674, 0.6923145768823777, 0.7000950754472954, 0.6891326238879295, 0.6984368073085442, 0.706291670915601, 0.6992229652069647, 0.7030328290893176, 0.7006889315937703]"
4437,"[0.6988364427818257, 0.6905233493686357, 0.7060631432106272, 0.6974105424117987, 0.7002867549361397, 0.6985759144825555, 0.7004347356828579, 0.6919576120292653, 0.7056170408483329, 0.6919648709929875]"
4438,"[0.6859644635581951, 0.7005088437839797, 0.7140647559790736, 0.6944209582916401, 0.6997804869645455, 0.6954488114309743, 0.6918669711935655, 0.6940481714369767, 0.7028573618193614, 0.7030461416924905]"
4439,"[0.6925295498490351, 0.6966776733062455, 0.7050802820412977, 0.6940897292688823, 0.6982652585998872, 0.6968792377362428, 0.7018394757980428, 0.6998481699253017, 0.696849476634164, 0.6999856330261476]"
4440,"[0.7026056944568305, 0.6943434227298858, 0.6974767477700119, 0.6872923467423228, 0.7070112396674612, 0.7103536386786993, 0.6810543950376488, 0.7033752051209632, 0.699640783975733, 0.6988019253702643]"
4441,"[0.6960993634269589, 0.697179396452673, 0.696374065448944, 0.6962894456974571, 0.7076362700596569, 0.6984827082548665, 0.6952707309662078, 0.699816554203912, 0.7026830145587968, 0.6915122967036628]"
4442,"[0.6995790514278398, 0.7038692070851439, 0.6971192181166435, 0.69419811817348, 0.6925232302229826, 0.6954979680928643, 0.6976673152040556, 0.6974096752742991, 0.6967465039896079, 0.7071770684851422]"
4443,"[0.6992802455866521, 0.6905301816008178, 0.703010519040467, 0.6960269219320475, 0.7004346545355874, 0.6961171947303653, 0.6966539018453628, 0.7029060342360199, 0.700211616001111, 0.6965711598058764]"
4444,"[0.7019429079458944, 0.7010218326847848, 0.697491369609413, 0.6859277112053117, 0.7001664221419971, 0.7002021973541139, 0.7018600368652342, 0.6952521957498173, 0.702727696317254, 0.6948778474464826]"
4445,"[0.6911228597201691, 0.696486500236267, 0.6947864146413347, 0.6968900738389284, 0.6987168179367679, 0.7020223007673242, 0.6961374958258615, 0.6999681261373267, 0.7000714746933814, 0.704978280992479]"
4446,"[0.6904695897925727, 0.6945398576628247, 0.7048841953352907, 0.7022869405413603, 0.7004959932635421, 0.6984682455641098, 0.6968760170899901, 0.7015360262496491, 0.699904401525274, 0.6923310463236447]"
4447,"[0.7079562576326514, 0.6991279364008651, 0.6987491938424478, 0.6968553176934387, 0.6962391095663458, 0.6890956529107862, 0.7044434097950781, 0.699962828263235, 0.696038794581752, 0.693714686941332]"
4448,"[0.7018570096323301, 0.6883338163830788, 0.6974530618099835, 0.7024758231331018, 0.6991739669014445, 0.6957514638883147, 0.6996729637057644, 0.7006553103310624, 0.6937457705275244, 0.7023418631390743]"
4449,"[0.7006826658297599, 0.6990227237937359, 0.6885360973952357, 0.7131038170664086, 0.6908308290028771, 0.6980366750919693, 0.6988112178325481, 0.699315917198455, 0.6983590396814463, 0.6954787217472892]"
4450,"[0.691702494744397, 0.7023672283495812, 0.6947705519991735, 0.6959136819388868, 0.69814184988573, 0.7115664382226372, 0.7040654270269493, 0.6963395626128683, 0.6926431283667199, 0.6945756299889707]"
4451,"[0.6938710689551508, 0.6878321087786085, 0.6938039008109513, 0.7111760444962695, 0.6959685391000147, 0.7037377028948953, 0.694655869488731, 0.7007318886477165, 0.6987716503694195, 0.7007175201323372]"
4452,"[0.6997092925466778, 0.6898386886037396, 0.6996096785983283, 0.691666883128246, 0.6967660821660867, 0.7048811885082202, 0.7000489314436102, 0.6970793186845561, 0.7003213627658608, 0.7018211217408885]"
4453,"[0.6964277399659792, 0.7095232472342651, 0.7031971265955396, 0.6956639280456972, 0.6991947927570872, 0.6959208593014822, 0.6933869474545741, 0.6920112702382499, 0.6926925975589985, 0.7031709465173307]"
4454,"[0.6962424717016239, 0.7023799303758154, 0.6920757771877254, 0.6912877093458568, 0.6988943408544313, 0.7013516673371529, 0.6973317963401453, 0.6956536081364788, 0.702963107857831, 0.7035332869548633]"
4455,"[0.6995075460249415, 0.7005951344149786, 0.7026180202176979, 0.6955490574608222, 0.6968172974023565, 0.7045180365325109, 0.6970411415351228, 0.702656912964474, 0.6878167014110164, 0.6945762094841434]"
4456,"[0.7047686854969241, 0.6996238141487011, 0.7041660217417747, 0.6979352396440077, 0.6998047105789835, 0.6966346782269197, 0.6986147619052951, 0.6974800967040077, 0.6827884327486274, 0.7004931097724529]"
4457,"[0.702412012847006, 0.709770237152404, 0.7047053593348951, 0.6905078226147924, 0.7082881143348295, 0.7021103831746781, 0.691823766597056, 0.6965858761335297, 0.6888173756886272, 0.686038225066148]"
4458,"[0.6983213403434896, 0.6934540360220249, 0.6865367510540307, 0.7015747636418658, 0.6891380844177948, 0.6978903328733443, 0.7068637468231429, 0.7066913167818251, 0.6949380263219963, 0.7068357306802305]"
4459,"[0.7073641688199257, 0.6953683994047005, 0.6870821835416235, 0.6947531730651899, 0.6944067098551147, 0.705043897936293, 0.6925945682544806, 0.7070140166198876, 0.70026438182471, 0.6978487005833335]"
4460,"[0.6949117809039336, 0.6994763406959152, 0.7002354150979094, 0.6966369108233881, 0.7028526120159714, 0.6994592929608027, 0.7011370774580745, 0.690223292215348, 0.6974559588082383, 0.6989798187988772]"
4461,"[0.6989967467531594, 0.696314678102612, 0.6938743102229865, 0.6989668778746663, 0.6958245554457653, 0.6985956734917003, 0.6992296679429851, 0.6977342842664288, 0.7054683807767391, 0.6961884392413528]"
4462,"[0.7038366018010704, 0.6955252728940136, 0.7020272049364599, 0.7004434557818852, 0.6955064747436316, 0.7023821899589837, 0.696609115496104, 0.6906997930719561, 0.6933077489167232, 0.7010258997497527]"
4463,"[0.6921515763217696, 0.698480863021417, 0.6973065372788161, 0.6994471624658318, 0.7020963734834406, 0.7036572189651646, 0.7011363965553716, 0.6997325600411176, 0.693923178598701, 0.6936758933045877]"
4464,"[0.6977135385153534, 0.7003230079174018, 0.7029645035312251, 0.6927287978118507, 0.6943401519246531, 0.6917437935844517, 0.7045039775090766, 0.7029369673673432, 0.6961533402855352, 0.6978068730343737]"
4465,"[0.705684267142594, 0.706719035120295, 0.6999496463889268, 0.6964934744540269, 0.6912677998436125, 0.6992066621803938, 0.6887726025378093, 0.6994873636863069, 0.69073063724369, 0.7032359419523762]"
4466,"[0.6940938432081678, 0.7011673127901755, 0.6962929112165988, 0.7053551863730239, 0.6994822785298439, 0.7036864862532384, 0.6841530819956045, 0.7043952386918492, 0.6990077016760581, 0.6939502541217012]"
4467,"[0.6923511359712632, 0.6912278031410767, 0.6989946746098522, 0.7039846156571862, 0.6938585174745489, 0.6996774709820897, 0.6988773543780615, 0.7030832598247551, 0.6993699818383872, 0.7003434712806372]"
4468,"[0.7023521902281279, 0.7002742877522, 0.6942967010151463, 0.6980349974485168, 0.6929137801675915, 0.6982382690132071, 0.6967507329501774, 0.6992256997956405, 0.6980716581795761, 0.7012709495209474]"
4469,"[0.704703234761789, 0.6984486460327197, 0.6948939503842787, 0.6923571896340494, 0.7019300211962828, 0.7031141740529725, 0.694465221914591, 0.6945416279378398, 0.6973377398192968, 0.6995019864134157]"
4470,"[0.6992750553215871, 0.6972793250990694, 0.6952532995605716, 0.6873898670695723, 0.695411907898313, 0.6984088539510821, 0.7008278350565141, 0.6932846021528328, 0.7050639491551145, 0.709458813014895]"
4471,"[0.6979916202265861, 0.7002729960134794, 0.7009159115988174, 0.7059498897837911, 0.6977142599245714, 0.686052737590853, 0.6979028002482469, 0.6976699263344338, 0.6993484904456458, 0.69757788695333]"
4472,"[0.6880362208038259, 0.7016589392381676, 0.7028664593381856, 0.7019229602494235, 0.7015717176475628, 0.6977177718038559, 0.6909609243349215, 0.7002987661581684, 0.694856399564902, 0.701943320480048]"
4473,"[0.7056298000014638, 0.6902739882335713, 0.6985454717703987, 0.7013198615006396, 0.7139764469313268, 0.69420987876077, 0.6975362785137338, 0.6918783057045751, 0.6939312599784905, 0.6938070388047319]"
4474,"[0.7012104066183402, 0.7040801652977345, 0.7004958989883052, 0.7065344719760195, 0.6938066812066712, 0.685661018951028, 0.6923287609412032, 0.7002517373655759, 0.6929147176078048, 0.704611340363969]"
4475,"[0.6936600727242654, 0.6899008981528976, 0.703876836228496, 0.6957221003986952, 0.7054176799015927, 0.7127102772093259, 0.6949208932398634, 0.6962032864156806, 0.6921971632456022, 0.6968999368980286]"
4476,"[0.691884201540815, 0.6956861957110041, 0.7056621880735426, 0.691685679257841, 0.7033128714993291, 0.701244018914819, 0.697611956545845, 0.6881004357921092, 0.7041853871634005, 0.7016226973484417]"
4477,"[0.7034670151276797, 0.6913856085337575, 0.6983083556127445, 0.693464310835597, 0.6931026810972956, 0.7030717799619021, 0.6941297496629496, 0.7002410081222853, 0.7083745293802464, 0.695425120272012]"
4478,"[0.6901031422546278, 0.6907535300474233, 0.699223476005554, 0.691041680499498, 0.700571825479798, 0.6951118381787839, 0.7057602643904877, 0.6921873888801142, 0.7121199275036189, 0.7044636709923388]"
4479,"[0.6977274975352646, 0.6984801169376205, 0.7010885156050277, 0.6905978727724943, 0.7023544704459637, 0.6993543359178385, 0.6957785369389733, 0.6976751810194868, 0.7039275314317667, 0.6943082784053969]"
4480,"[0.6967155576885313, 0.6970319811951435, 0.7017100587713735, 0.6934537096444797, 0.6991131156231486, 0.6945731937151106, 0.7042630761114257, 0.6979141040477199, 0.6948955005578296, 0.701661244593312]"
4481,"[0.7002890426779675, 0.6959134803412756, 0.6950672988856892, 0.7016644256542267, 0.7081238948952651, 0.6973992666639343, 0.6921061362940303, 0.7015366483857285, 0.6977626199296303, 0.6920269943554841]"
4482,"[0.7001042103975548, 0.7075928268141644, 0.6936297917809255, 0.693098314161793, 0.6996049139145034, 0.6913650325505962, 0.6970075824523141, 0.6971219866860382, 0.7013650945237505, 0.700292749817188]"
4483,"[0.6996717625754086, 0.6913700296786496, 0.7031790872453824, 0.6954114699100228, 0.6945183492212027, 0.7028507621204243, 0.7047160135644028, 0.6915447620714308, 0.6989429551017629, 0.6993539759625]"
4484,"[0.7012261678653879, 0.6933331696032431, 0.6999033353305734, 0.6920511170821319, 0.6969494301318951, 0.6963113731294732, 0.6983713295874562, 0.6969692953769647, 0.6995261325014289, 0.7072796023048769]"
4485,"[0.7064591421355074, 0.6909510589290765, 0.693277218983829, 0.699405532629321, 0.698620693977705, 0.6988473295058107, 0.6971319498567368, 0.7007682030950232, 0.6907149908385594, 0.7048400522673595]"
4486,"[0.6987420072181042, 0.6979793789414684, 0.6990613809521934, 0.6983677611549237, 0.6960297205107141, 0.6931497129884185, 0.6907915570953257, 0.6958918830909856, 0.7094272823485113, 0.7012596107385795]"
4487,"[0.6900759402860243, 0.6916181116999934, 0.7020644047861764, 0.7031914777898742, 0.6944307933073115, 0.6953954698317169, 0.7039634524713989, 0.7083189039037511, 0.6886907884595682, 0.7043702304993548]"
4488,"[0.7012096808191979, 0.6990655027658105, 0.6950216930851009, 0.7019191959235773, 0.6915482968169525, 0.6949286037222414, 0.7002620464118958, 0.6990483427712647, 0.700367634985942, 0.698034104385607]"
4489,"[0.6975875027969332, 0.7006079251535127, 0.7020739033367771, 0.6972326672800274, 0.6962713389786599, 0.7015324049355455, 0.6965731389219455, 0.6931138940876018, 0.6953110894214458, 0.7011566840996983]"
4490,"[0.6972489999496865, 0.6996621130701108, 0.6976334911168974, 0.6920498961987257, 0.6986545774226284, 0.6935622979868682, 0.6996805476778867, 0.6889167084497716, 0.7108830340233854, 0.7024751824427374]"
4491,"[0.6986611184610497, 0.6963087843223168, 0.6973585109951144, 0.7004638225210723, 0.6961269336341417, 0.6963841448332423, 0.6985593921522811, 0.7042209666530197, 0.6935120118703574, 0.7005136952661398]"
4492,"[0.6994200895779691, 0.7049900123686433, 0.6952190733258282, 0.6891700675124948, 0.7052930101741346, 0.6990673760501736, 0.6963356727566135, 0.6948952018726369, 0.6959044730125763, 0.7013130265899636]"
4493,"[0.6948672384050967, 0.6991681938294201, 0.6975397703449101, 0.6996271934780847, 0.6927581076627174, 0.698723672902296, 0.7026299842870329, 0.7016293760513618, 0.6980196280136716, 0.6956630336429424]"
4494,"[0.6887604698295569, 0.7019816382081271, 0.7000828803079607, 0.6948432766687318, 0.6950099670146207, 0.7023171727097477, 0.6993471221289186, 0.6927471988473807, 0.7059732978576575, 0.7006660475642281]"
4495,"[0.7044058026139312, 0.7009529029043973, 0.6905697839094721, 0.691973535516452, 0.7003159248006734, 0.7063768148174633, 0.69403125746219, 0.7051570898629722, 0.6948944676254436, 0.6918469404971679]"
4496,"[0.6926475804104975, 0.7005479203074312, 0.6991828780088215, 0.6950781679650119, 0.6967964681730598, 0.6947685964968462, 0.6990549906739023, 0.6979104673633821, 0.6984995667884868, 0.7070483058380559]"
4497,"[0.6930440020632102, 0.7040596576508616, 0.6982258353713348, 0.6953980775837924, 0.6966145604754252, 0.6907351040456143, 0.7034109976489238, 0.699297994225218, 0.696263064357593, 0.7045029469391154]"
4498,"[0.697467173224154, 0.7003272010477519, 0.6915958220275371, 0.6952293706661122, 0.7042175422849178, 0.7075587423316263, 0.7058503494583178, 0.6938863314948414, 0.6922612505078665, 0.6929246292919607]"
4499,"[0.7007159596887751, 0.6992020658664762, 0.6924934581747588, 0.7101387203234912, 0.6916644863931488, 0.705457909188909, 0.6903688080338136, 0.6982160829349227, 0.6852120935181235, 0.7083291746037472]"
4500,"[0.6922879542723608, 0.695462746676768, 0.7036663940304799, 0.6966669359357329, 0.6950480790184839, 0.6973853140114716, 0.694196704168436, 0.7081505853527563, 0.7008727024516812, 0.6982218124968199]"
4501,"[0.6931857693567487, 0.7010759454013054, 0.698051004526514, 0.6939351306471149, 0.7014058328027797, 0.7009876761791636, 0.6959009992639634, 0.6975460288301835, 0.6953016665109844, 0.7041603083548644]"
4502,"[0.6969396585208685, 0.7070451566722272, 0.7004920481027958, 0.6960968685113701, 0.6954830122225288, 0.7022684568895671, 0.697182827764441, 0.6988543398090288, 0.6984833650697054, 0.6883851713393431]"
4503,"[0.698509537484413, 0.6981968001913429, 0.6959996489720784, 0.699514239580914, 0.6984206825917588, 0.6986175501113268, 0.6997330610191539, 0.6963939688448038, 0.697700650447842, 0.6988239533571418]"
4504,"[0.7020546092006864, 0.700348245475318, 0.6936279393069646, 0.6919895202580243, 0.6963194850884928, 0.6989316526103021, 0.702633319952785, 0.6976144090634294, 0.6942493513024625, 0.7038231035223684]"
4505,"[0.705039903165531, 0.6994114749727174, 0.6998166154065394, 0.6960643673355313, 0.6995378785830645, 0.6993718644406226, 0.6904038232819554, 0.6926532779818284, 0.6983734188359751, 0.7005850337214894]"
4506,"[0.7024171363902257, 0.6959176168446555, 0.6986190763590897, 0.7025956815938369, 0.6993874000041065, 0.692024922469051, 0.6977800907373969, 0.7026565242407463, 0.6913397071179573, 0.6988916917523691]"
4507,"[0.7051799523082587, 0.6963773739411341, 0.7023156826623175, 0.6964181798091802, 0.6820076970062653, 0.6925286906877786, 0.6983320318538734, 0.7053060271616656, 0.6960037004213712, 0.7067894576966481]"
4508,"[0.7004189064239156, 0.6984848701632149, 0.6989199009276037, 0.6931694302575807, 0.6861271768271101, 0.6936358340121231, 0.7040553113645307, 0.6955589049358827, 0.7080898425745256, 0.7027746967190658]"
4509,"[0.7063883747368365, 0.6963019439111773, 0.695758083755986, 0.6875401680884607, 0.7015949741574362, 0.7024247410290928, 0.7038156119148749, 0.6954422305467401, 0.6941088898079553, 0.6975488910426402]"
4510,"[0.692398257492934, 0.6987887744012019, 0.6994224213747664, 0.7099797493461996, 0.703081651348294, 0.6964424122177401, 0.6965522039996797, 0.6956604355615073, 0.6946276834003362, 0.6943567428431178]"
4511,"[0.6922925987675068, 0.6902387752410062, 0.6986556240739266, 0.6928762318515517, 0.7066193191243354, 0.7112745985114047, 0.7041266360936504, 0.6913457077850743, 0.6948715114834286, 0.6995002760663611]"
4512,"[0.6892094122267558, 0.7082095538891252, 0.6983786215654741, 0.6906870690987856, 0.6970376913325482, 0.6873863438790919, 0.6922096498353711, 0.703165812944758, 0.7005027739251041, 0.7132755605874422]"
4513,"[0.7045832667602502, 0.6960174750220742, 0.6913541316840075, 0.6884723861366094, 0.6919852419636906, 0.6972858191408701, 0.7008773463116279, 0.699605893027765, 0.7148110487045063, 0.6967739253619029]"
4514,"[0.6975627182691413, 0.6951645694571192, 0.6914960714455929, 0.6900727945308592, 0.7039486113804323, 0.6947884771633362, 0.7036472026740932, 0.6951468347984805, 0.7054962366323824, 0.7043402728996573]"
4515,"[0.6915389893986573, 0.6999947828385131, 0.7043926248870721, 0.6948617392736658, 0.689131507311995, 0.7070596881970548, 0.7014245876594102, 0.6945628616354932, 0.6948372672620072, 0.7037307696739579]"
4516,"[0.7047667934431803, 0.7035388973983653, 0.6916304745243451, 0.7007179923837654, 0.705867024220246, 0.6971489947198866, 0.6877093866834283, 0.694821872310301, 0.6971287594952938, 0.6968227479584677]"
4517,"[0.6950201445555911, 0.692080798105971, 0.7032462984486235, 0.6960682522501461, 0.700593699801079, 0.6970074437580304, 0.7052550537717451, 0.6910751653232095, 0.7024295863982607, 0.6983943812714846]"
