,roc_auc
1719,"[0.6732289591268903, 0.6758115085407004, 0.6721454447561164, 0.6767568447839091, 0.6721076261812318]"
1720,"[0.6725417892274386, 0.6714337723115597, 0.6741119666594144, 0.6814863442599869, 0.6705163696381055]"
1721,"[0.6739768809015734, 0.6700603291271656, 0.6713810922368182, 0.681479565077046, 0.6729229829876109]"
1722,"[0.6691535908189868, 0.6705354292660677, 0.6795668002233374, 0.6789727249359463, 0.6717818235529883]"
1723,"[0.6766134065088203, 0.6749101113311027, 0.6751409532485855, 0.665142081548803, 0.6782384243180961]"
1724,"[0.6751041841090347, 0.6650198165879913, 0.6771665643179312, 0.6783717683037825, 0.6745968168353312]"
1725,"[0.6755632598172389, 0.6769237440845913, 0.6719148457190193, 0.671486849633772, 0.6742880711399194]"
1726,"[0.6757087542480688, 0.6751133375217109, 0.6731309841300774, 0.6734077297578841, 0.6725403133217573]"
1727,"[0.6719486049577125, 0.6776301605521976, 0.6689366748002692, 0.6752095916311919, 0.6763794672397686]"
1728,"[0.674458348138444, 0.6676291361871454, 0.6756412051268953, 0.6778507815108389, 0.6743838299368629]"
1729,"[0.6709495732378248, 0.6710193037426515, 0.6746217078971026, 0.6798214906728568, 0.6736265536554623]"
1730,"[0.6658601577543972, 0.6744659023994203, 0.676659440286645, 0.6764435255238508, 0.6766024299352372]"
1731,"[0.6721582788280995, 0.6794602971740944, 0.6744854792395016, 0.6700538447843176, 0.6740359654498691]"
1732,"[0.6740043025511302, 0.6730005426084017, 0.6702132756730151, 0.6822228153061327, 0.6707868955896399]"
1733,"[0.6835371216293581, 0.6738886370095702, 0.666785436688674, 0.6747484187544438, 0.6710495310353766]"
1734,"[0.6730878331381422, 0.6733442217593987, 0.676948330616372, 0.6726108193216975, 0.6741915654068784]"
1735,"[0.6736030573437958, 0.6709018631313549, 0.6732747466194636, 0.6774762157610963, 0.6749288991755688]"
1736,"[0.6735145683014965, 0.6770394414048934, 0.6752964557132631, 0.6715974325013827, 0.6725623240982519]"
1737,"[0.6726680404949791, 0.6710255607499775, 0.6737075742216584, 0.6757611483163992, 0.6770176946210112]"
1738,"[0.6767153447687533, 0.6735135082534569, 0.6773895080830502, 0.669507868551779, 0.6728466036634014]"
1739,"[0.6737540075036692, 0.6738023804239026, 0.6785366491702598, 0.6721096819582422, 0.6716449094851941]"
1740,"[0.6769435115971253, 0.6722253864517489, 0.6768140915350166, 0.6722549269743961, 0.6718738261013801]"
1741,"[0.6822145528061818, 0.6759653902895314, 0.6714856783469404, 0.6724505175268214, 0.6678946568550593]"
1742,"[0.669799354152453, 0.6753785617682229, 0.6793301643601988, 0.6741383774268557, 0.6712093254131771]"
1743,"[0.6733685665457482, 0.6723556021173649, 0.6757779660784263, 0.6753952779017751, 0.6732015617730003]"
1744,"[0.6768536322348596, 0.6679106175301456, 0.6787121858619137, 0.670607206375901, 0.6760542651118226]"
1745,"[0.6718943484303724, 0.6764114344435694, 0.6721644359593791, 0.6719078616409175, 0.6777505149886008]"
1746,"[0.6686691397852256, 0.6733176933194855, 0.6744599756640209, 0.676786222756868, 0.6766572275739021]"
1747,"[0.677918142917865, 0.6755555194236301, 0.6668244371499016, 0.67704342759122, 0.6728962510755084]"
1748,"[0.6750533063429516, 0.6722399150116585, 0.6739346798670356, 0.6739109024654476, 0.674742341101151]"
1749,"[0.6783698539025902, 0.6715514240245002, 0.6712596860924912, 0.6757769928970238, 0.673180758808068]"
1750,"[0.6751211482825342, 0.6718119790658356, 0.677852383620844, 0.6692190506119812, 0.6760862357930598]"
1751,"[0.6834607232634684, 0.668325025946435, 0.6734143120449841, 0.668776609030898, 0.676093372551792]"
1752,"[0.6701661443936333, 0.6719745920240553, 0.6741805792334928, 0.6778045043924611, 0.6758343264859045]"
1753,"[0.6725531081343975, 0.6723888585709601, 0.6765667462357944, 0.6774973978698835, 0.671076793067779]"
1754,"[0.6727410374005105, 0.6703612454408627, 0.6743593176334121, 0.6779081991016516, 0.6746118792898594]"
1755,"[0.6767790089387062, 0.6702695921438155, 0.6672619555214192, 0.6732027094210163, 0.682425540346968]"
1756,"[0.6707667081412543, 0.6750596030737053, 0.6764973335183885, 0.6753227206654697, 0.6725447881273758]"
1757,"[0.6762533238521304, 0.6740183884785607, 0.6677154756245336, 0.6774690790023641, 0.6748884965166214]"
1758,"[0.6705756384544497, 0.6758642169893185, 0.6734878809678729, 0.6712014666918945, 0.6788499969782008]"
1759,"[0.6805259802656917, 0.6699527592201527, 0.6729273822693397, 0.6792847092463833, 0.667231009808111]"
1760,"[0.676344282556672, 0.6692840550397644, 0.6772636756139323, 0.6699078108311002, 0.6773847172242964]"
1761,"[0.6683399483357555, 0.6791537480783622, 0.6828794730463514, 0.6698875663654992, 0.6697943457890945]"
1762,"[0.6723474724341657, 0.676409754710059, 0.6774902830140316, 0.6717558919295621, 0.6719379797390065]"
1763,"[0.6739606158603997, 0.676466552401811, 0.6725488883714302, 0.673248218035233, 0.6739817047424722]"
1764,"[0.6727807982816381, 0.6740203712450761, 0.6756053961593375, 0.6710619542400157, 0.6762210645696515]"
1765,"[0.6685606846132542, 0.6750443583571436, 0.6717490469419054, 0.6801099362797669, 0.6746566784282992]"
1766,"[0.6712224164377524, 0.674094961627532, 0.6782993731924594, 0.6707047734847039, 0.6756073158054449]"
1767,"[0.6696948372745904, 0.6696531401601056, 0.6720473335646947, 0.6835195440484109, 0.6750251120370092]"
1768,"[0.6751225874055689, 0.669150698953457, 0.6737417681481449, 0.674009431055823, 0.6782729752208377]"
1769,"[0.676265033183635, 0.6717153750947528, 0.6734280484062517, 0.6658972418896476, 0.6829256537949824]"
1770,"[0.6770576097657273, 0.6682125723277359, 0.6717933113247688, 0.6757910836535282, 0.6771505470818796]"
1771,"[0.6730580939103232, 0.6753384161373251, 0.6754351245242746, 0.67740320105481, 0.6689915370550912]"
1772,"[0.6697228683950223, 0.6697574924694821, 0.6818897978960984, 0.6777059099627335, 0.6709056096172312]"
1773,"[0.6741141593926185, 0.667479172303232, 0.6782311669322975, 0.6709728656505338, 0.6791550999411851]"
1774,"[0.6738913313929172, 0.6822592098835011, 0.6706528812269151, 0.6724378877228361, 0.670848526898985]"
1775,"[0.6731581833284397, 0.6726440554893881, 0.6780656303298058, 0.6684743428358588, 0.6775182700796516]"
1776,"[0.6801040959003261, 0.6763324574597501, 0.6738483075159503, 0.6718940194847249, 0.6678922537187089]"
1777,"[0.6747328211338586, 0.6737416591924579, 0.6789711701254256, 0.6731369972070038, 0.6694555046988183]"
1778,"[0.6733807911468564, 0.6720217312481225, 0.6758896399829891, 0.6778461988649023, 0.6709988392749263]"
1779,"[0.6760117645538786, 0.6729602494333442, 0.6698654437214003, 0.6779577522953755, 0.673222540687925]"
1780,"[0.6775765952124979, 0.6808911713551721, 0.673398485096469, 0.6680273424472251, 0.6702382108623761]"
1781,"[0.6743455075000644, 0.6739665925338224, 0.674364902747334, 0.6717683821087146, 0.675734852306214]"
1782,"[0.6769541427213088, 0.6753411513790548, 0.6723845355270811, 0.6741398315684074, 0.6714306398545214]"
1783,"[0.6738596264229091, 0.6717055668129984, 0.6794626238319973, 0.6732017774536362, 0.6719845724322097]"
1784,"[0.6734178644543674, 0.6729276921120749, 0.6706568240608443, 0.6805674834515059, 0.6723436420958291]"
1785,"[0.6736833463356813, 0.6733081120287461, 0.6767729891369909, 0.6755796008437064, 0.6707697285461676]"
1786,"[0.6727822113007058, 0.6791537526181824, 0.6757372575098116, 0.6704828857869322, 0.6719151323486764]"
1787,"[0.6788222594798212, 0.6772507734446445, 0.6713151626965365, 0.6709942157631851, 0.6716599299387563]"
1788,"[0.6772609698810342, 0.6710962321325612, 0.6775089586997839, 0.6693806283280941, 0.6747566520789365]"
1789,"[0.6715425203019402, 0.6743292220296995, 0.6778937413837615, 0.6774089041048929, 0.6690757819115507]"
1790,"[0.6790221239334986, 0.6729117198893103, 0.6743253223240634, 0.6703125253282852, 0.6735182365696918]"
1791,"[0.672171681512575, 0.6734944012847764, 0.6808956328635704, 0.6746529891542608, 0.6688904237025661]"
1792,"[0.6752201526835994, 0.6799157966388588, 0.6679029179949196, 0.6749837785458431, 0.6722066758106175]"
1793,"[0.6714102957658421, 0.6758219262933298, 0.6699874525268721, 0.6738932393565126, 0.6789864501705306]"
1794,"[0.6697348603303401, 0.6708943224898394, 0.6785741526257438, 0.6791221723190204, 0.6719255009114663]"
1795,"[0.6716170902552049, 0.6761259728131226, 0.674373167490187, 0.6782763886506943, 0.6696562000713516]"
1796,"[0.6695452740298181, 0.6770998777626146, 0.6725100513437333, 0.6712536307564765, 0.6796990782899368]"
1797,"[0.6758556106249882, 0.6713090203196728, 0.673041713103732, 0.6738375381294984, 0.6760958358516884]"
1798,"[0.6764039335254816, 0.6715124371827335, 0.6696099517146529, 0.6810321140293988, 0.671189790423353]"
1799,"[0.6783736923206525, 0.6770719192793075, 0.6724572952270019, 0.6657967801196761, 0.6763492730858763]"
1800,"[0.6733422855260415, 0.6743863341040072, 0.680947692117886, 0.6714123501365803, 0.6699737557531674]"
1801,"[0.6755555319081361, 0.672097257968515, 0.6814724794549979, 0.6662018646794262, 0.6746515611214177]"
1802,"[0.6719659697703536, 0.6709510418696912, 0.6768580347255938, 0.678695877271452, 0.671801963583755]"
1803,"[0.6813950777888221, 0.6728258049251205, 0.6740561257347903, 0.671971502185662, 0.6700488568858177]"
1804,"[0.6734770058283485, 0.6695106567650887, 0.6761865941685209, 0.6747766683771275, 0.6761421175107112]"
1805,"[0.682218070031958, 0.6709144384335812, 0.6783453036893722, 0.6683936691966686, 0.6700453776166091]"
1806,"[0.6717111803007972, 0.6767928883043133, 0.6723030661819179, 0.6733053961070234, 0.6758193684662106]"
1807,"[0.671465401239578, 0.670767677392888, 0.6685872970398429, 0.6801093539420494, 0.6791994858809325]"
1808,"[0.6745240563624864, 0.6745419228252703, 0.6725302183604533, 0.6800666094454588, 0.6686210646967896]"
1809,"[0.6783339110103335, 0.6691769084709941, 0.6779051522220814, 0.664078587576078, 0.6806776281468769]"
1810,"[0.6757879707074088, 0.6727192224290223, 0.6764765808648499, 0.6699404694200501, 0.6752043971333456]"
1811,"[0.6767073240412412, 0.6754282954995907, 0.6734090072649656, 0.673660174861146, 0.6707891500198676]"
1812,"[0.671395180434159, 0.679987817483026, 0.6770099325729546, 0.6705001799684633, 0.6710753287097763]"
1813,"[0.6724680375767826, 0.6749912152207317, 0.6774093232636972, 0.6760680868351128, 0.6691761017863669]"
1814,"[0.6722628660731765, 0.678882112470634, 0.6781372686941128, 0.6684740510994196, 0.6721522436938728]"
1815,"[0.6733986315056737, 0.6800175737351709, 0.6759144376164135, 0.6722410371414315, 0.6685972819335955]"
1816,"[0.6731455285793583, 0.677496877103015, 0.6681432833204333, 0.673317123457821, 0.6779372036065616]"
1817,"[0.6749390209067622, 0.668149106774921, 0.6697407076188844, 0.6795814142864945, 0.677512245778937]"
1818,"[0.6721762985098186, 0.6734623830671677, 0.6775553238844905, 0.6741255625915876, 0.6727790286497897]"
1819,"[0.6725359181048378, 0.6709231934770263, 0.6746641813208585, 0.6753008120534871, 0.6764464860243715]"
1820,"[0.6763273819406567, 0.6733887903102221, 0.6753428776457232, 0.6695259652923087, 0.6753306633886842]"
1821,"[0.6758478815809303, 0.6791999543693582, 0.6746548826339325, 0.6698738592934946, 0.6705630474684019]"
1822,"[0.681094237517115, 0.674556329944987, 0.6786856551520905, 0.6771921972830324, 0.6587872252858712]"
1823,"[0.6714392813834918, 0.6730298880068099, 0.6776613854362092, 0.6753090169989489, 0.6725904715564236]"
1824,"[0.6767012486267271, 0.6783502373390814, 0.6745330463416321, 0.673768297834344, 0.6668082099220085]"
1825,"[0.6734453961945664, 0.6755173610990678, 0.6711923072145789, 0.676313253284487, 0.6735692779598048]"
1826,"[0.6770454941203062, 0.6735118727831944, 0.6723028732395552, 0.6733995815704846, 0.6738934822810184]"
1827,"[0.6678603072416, 0.6775253814997129, 0.6785364278540202, 0.6727879725852203, 0.673482164550885]"
1828,"[0.6764865389606742, 0.6760576905109712, 0.6747025893355373, 0.6690676359944737, 0.673817735241621]"
1829,"[0.6769727548495766, 0.6766583314355371, 0.6701146492119898, 0.6677704475118923, 0.6787327983908681]"
1830,"[0.6751100086984773, 0.673664499271713, 0.6699037053268746, 0.6776526232236826, 0.673862033773953]"
1831,"[0.6722387789216289, 0.6735028555651269, 0.6726707746017537, 0.674370655255481, 0.6774052556966593]"
1832,"[0.6754134888756879, 0.6769683341995613, 0.6686370058021991, 0.6767394245994799, 0.6723405930527313]"
1833,"[0.6722478472126748, 0.6744664335583952, 0.6722206968173807, 0.6739142614075646, 0.6771835110292038]"
1834,"[0.6746482488215217, 0.6724192696921832, 0.674084596082836, 0.6778269147457127, 0.6712716616576542]"
1835,"[0.6759549906961833, 0.6710052234899962, 0.6756427793095838, 0.6733092340871849, 0.6742849142565036]"
1836,"[0.672622686555244, 0.6703074406256424, 0.6831348810664234, 0.6738849038675081, 0.6702437697469812]"
1837,"[0.6758927906182759, 0.6654350512515749, 0.6795638402605029, 0.671699161111301, 0.6771966584667158]"
1838,"[0.6740077766486136, 0.6738068317177051, 0.6771148080966205, 0.6710157259335714, 0.6740855436171406]"
1839,"[0.6690694906479612, 0.6777308821402908, 0.6762360929641883, 0.6742993943733144, 0.6726784567691777]"
1840,"[0.6660965291730032, 0.6791899088819932, 0.6770488626669675, 0.6756730586688109, 0.672004018879457]"
1841,"[0.6752372053835949, 0.6783269503308612, 0.6768166190799677, 0.6696154273498395, 0.6700860935800593]"
1842,"[0.6700745750832617, 0.6776434020730525, 0.6704478913161209, 0.6773899457769799, 0.6744940540935208]"
1843,"[0.6795959277103713, 0.672303723320906, 0.6719109880067209, 0.6743816152372785, 0.6719588678410318]"
1844,"[0.6754952760082719, 0.6718844198433802, 0.6718131253704606, 0.6736267364164222, 0.677355630987777]"
1845,"[0.6747411369496901, 0.6719459582424786, 0.6773045510209429, 0.6715325217112075, 0.6741264514228406]"
1846,"[0.6702659012699131, 0.6736278901608274, 0.6730260461838825, 0.674525982773792, 0.6788601475900323]"
1847,"[0.6751819319365082, 0.6764047438834049, 0.6718355713769705, 0.678934961526888, 0.6676228856316421]"
1848,"[0.6706895561651948, 0.6682329776850218, 0.6785873918766889, 0.6773884700673645, 0.6754035350646541]"
1849,"[0.6762070528686952, 0.6736361503638602, 0.6780239320803659, 0.6734870843397104, 0.6687282784058322]"
1850,"[0.6673949427473275, 0.6740114800070218, 0.6778188116497381, 0.6759023657804644, 0.6749105447534368]"
1851,"[0.6720654258835385, 0.6774447611009456, 0.6696046911978824, 0.6777959929534639, 0.6731554503881638]"
1852,"[0.6789357220735815, 0.6674891746623042, 0.6726746107499061, 0.673303755799028, 0.6778433144201848]"
1853,"[0.6765071054815804, 0.672205983259794, 0.6739962716090224, 0.672111665084933, 0.6752838027974277]"
1854,"[0.6765986611724915, 0.6768926962535714, 0.6743663668393801, 0.662411263878084, 0.6798682286666992]"
1855,"[0.6775048036292558, 0.6711067985643056, 0.6752368138240941, 0.6738576191318805, 0.6719256927537164]"
1856,"[0.6732938921766165, 0.6701261224728386, 0.678460009058939, 0.6745545320790437, 0.6736225283736957]"
1857,"[0.676584028196715, 0.669301991869763, 0.6748918657933239, 0.6756157069173502, 0.6737665803353838]"
1858,"[0.6757759583428994, 0.6697872668809087, 0.6641070789072885, 0.6777475147574368, 0.6826685023132089]"
1859,"[0.670253453082655, 0.6723853504248245, 0.6737243216187387, 0.6749777349473874, 0.6785161801115844]"
1860,"[0.6744018568845621, 0.6707757242243667, 0.6726299343783503, 0.6772036045183595, 0.6747704908296454]"
1861,"[0.6682567175403168, 0.6745652654462891, 0.6736190238917851, 0.6780075007368331, 0.675730501233171]"
1862,"[0.6757337255296196, 0.6744549841316029, 0.673346086490586, 0.6724535813270154, 0.6741803466083175]"
1863,"[0.6739426075282315, 0.6704669528865984, 0.6770811317096479, 0.6733504427106142, 0.6751143754413224]"
1864,"[0.6782910346775263, 0.6709586699027476, 0.6705507386750686, 0.6776913912504405, 0.6725688308424944]"
1865,"[0.6702970660013059, 0.6721759160299582, 0.6731150448210103, 0.6776250070209723, 0.6768156211627293]"
1866,"[0.6735279948200288, 0.6707733567080811, 0.6811616220698026, 0.6731754314963565, 0.671578554769918]"
1867,"[0.6789331661547534, 0.6724467617089547, 0.6767977618014036, 0.6702676433230748, 0.6717133528971562]"
1868,"[0.6758762520529294, 0.6755208034178092, 0.6731480447747584, 0.6739987730269161, 0.6715782630334787]"
1869,"[0.6740177290696625, 0.6713728116045942, 0.6809714501324619, 0.6696584374741609, 0.674193322636482]"
1870,"[0.6675024865503738, 0.6760972300758591, 0.6771738019264418, 0.6728984850728339, 0.676394235687535]"
1871,"[0.6740095176696979, 0.6762118764277623, 0.6728358265784287, 0.6695936243078524, 0.6773647463325551]"
1872,"[0.672465318224424, 0.6770628010502384, 0.6757274832767094, 0.6756836883186866, 0.6690586489229158]"
1873,"[0.6716839447838727, 0.6727661880049629, 0.6735189776019612, 0.6746533399190848, 0.6775190249618779]"
1874,"[0.6714015055387895, 0.6763101260837029, 0.6737603292034344, 0.679497028670041, 0.6689942648475572]"
1875,"[0.6684210181767324, 0.6737870029175972, 0.6771603481689878, 0.6772433158641099, 0.6734410070097115]"
1876,"[0.6733423570282111, 0.6699470435863971, 0.6732275597272832, 0.6749999012409719, 0.6784899272375264]"
1877,"[0.6706311752111139, 0.6761413208105961, 0.669080995687552, 0.677859682310142, 0.6765889805448347]"
1878,"[0.6769078876272445, 0.6716614556490701, 0.6719701532147585, 0.6781956105766697, 0.6714179192376366]"
1879,"[0.6695244237701432, 0.68326175769421, 0.6707778840438737, 0.6734382780820842, 0.6729352268367738]"
1880,"[0.6718744799068371, 0.6700283324737033, 0.6852893106716884, 0.6692496182339225, 0.6733814087741515]"
1881,"[0.676537322525486, 0.6755083870092933, 0.6727255327792369, 0.6725975776658024, 0.6726194499526252]"
1882,"[0.6731545798460778, 0.6771816909991653, 0.6742381759336172, 0.6710928896541996, 0.674534483996338]"
1883,"[0.6681153078128, 0.6796250200137979, 0.6759868704492729, 0.6755647075282031, 0.6703069777952925]"
1884,"[0.6730695149632387, 0.676035483979982, 0.677870264838044, 0.6711182264531347, 0.6720405824230815]"
1885,"[0.6710641696517045, 0.6722659281819677, 0.686652593738255, 0.6686707915701837, 0.671313658082986]"
1886,"[0.6725598577122258, 0.6705146970417205, 0.6724779445996285, 0.6770411481874449, 0.6773194011815575]"
1887,"[0.6734474220893746, 0.6658475336491028, 0.6757583188711305, 0.6764515023019028, 0.6787322762166964]"
1888,"[0.6652365600935377, 0.6783876919914975, 0.6748243666101738, 0.6731355385248072, 0.6784669458981697]"
1889,"[0.6768674037797346, 0.6717506846820779, 0.6783248325046921, 0.6679027619063318, 0.6754749616803619]"
1890,"[0.6718410804489025, 0.6743320571474758, 0.6738232874313315, 0.6779082819684222, 0.6721018584269581]"
1891,"[0.6806343628005381, 0.678863925950519, 0.6714920704139203, 0.6666252128484089, 0.672103032183683]"
1892,"[0.673758798149039, 0.6709430347616402, 0.6773862235230643, 0.6738713545829162, 0.6740604429317437]"
1893,"[0.6731435310584268, 0.6767709178439798, 0.6725798953440675, 0.6728156114911555, 0.6749115107756544]"
1894,"[0.6743190289981749, 0.6692222612757741, 0.6740968104693488, 0.6722552277921254, 0.6802131905463953]"
1895,"[0.6747892011621431, 0.671333602311633, 0.6761267037241907, 0.6730898709880166, 0.6746028468118519]"
1896,"[0.6708395699871318, 0.6677503868426273, 0.6822038308855924, 0.6752934187483138, 0.6739452172546505]"
1897,"[0.674887592687468, 0.6758244742674724, 0.6711038204421897, 0.6761659082200341, 0.6721925498641144]"
1898,"[0.6767334756760696, 0.6764795124538076, 0.6691972616203465, 0.674588455237618, 0.67322079140445]"
1899,"[0.6766030432340342, 0.6703174270953435, 0.6772761283410106, 0.672555283828225, 0.673416805372019]"
1900,"[0.6740331769431824, 0.6729730880451478, 0.6732763696052203, 0.675648990980145, 0.6742004514490856]"
1901,"[0.6760696722316935, 0.6775510893671072, 0.6795609064016352, 0.6683289423026147, 0.6686595863935577]"
1902,"[0.6741506493332212, 0.6793144543120565, 0.6675486610626278, 0.6778370063291597, 0.671413425134277]"
1903,"[0.6728425046540875, 0.6734642807120522, 0.6746240005063534, 0.6792266956959181, 0.6699767139833657]"
1904,"[0.6716501912199548, 0.6747655486983888, 0.6746007623012016, 0.6704154572091207, 0.6786052255649391]"
1905,"[0.6721970976965151, 0.6729888991042915, 0.671579012512453, 0.6779527541804243, 0.6754447970406617]"
1906,"[0.6671993287004044, 0.6740076858522075, 0.6778942793524668, 0.6768785647184712, 0.6739950803473939]"
1907,"[0.673720976906134, 0.6678580486810016, 0.6793983740252256, 0.67746355757808, 0.6714689367893635]"
1908,"[0.6717231779108908, 0.6816289716005004, 0.6755640145623634, 0.6663353006131733, 0.674832526256393]"
1909,"[0.6738675347898687, 0.6757004316225069, 0.6778938276403472, 0.672514324940269, 0.670085770059105]"
1910,"[0.6769963290014309, 0.6676926040098707, 0.6776822697445365, 0.6729596305331675, 0.6747467750409645]"
1911,"[0.6713778905285528, 0.6781861182954775, 0.6729258432702584, 0.6743862194512784, 0.6732616538037005]"
1912,"[0.6709253578363537, 0.669920851093186, 0.6779634423797564, 0.6782516058104453, 0.6727457854527996]"
1913,"[0.6775960086190487, 0.6747594324254921, 0.6716489983821715, 0.6696814154080339, 0.6762923243166569]"
1914,"[0.6735409753012167, 0.6723374859644646, 0.6702688930114896, 0.6753216842632551, 0.6782578957388908]"
1915,"[0.6776761920601122, 0.6694950965310162, 0.6778813385947066, 0.6715102226037574, 0.6732930818778636]"
1916,"[0.6740294474808075, 0.6733703904185531, 0.6759280264335213, 0.6765515066018934, 0.6699202760367053]"
1917,"[0.675753396570972, 0.6710329947057161, 0.6771478057804587, 0.6710958649118163, 0.6749754759765144]"
1918,"[0.6767466888230479, 0.6734177418792194, 0.6754570382368543, 0.6704797856615785, 0.6738400547819735]"
1919,"[0.671079869485251, 0.6756161441838937, 0.6721394260893557, 0.6727265637674784, 0.678699643736455]"
1920,"[0.6738807978748701, 0.6806403678478378, 0.6705878448962767, 0.6741406579657919, 0.6706953822957437]"
1921,"[0.6691270907529507, 0.6752568355665648, 0.6776855089063194, 0.6734149289504847, 0.6746651240279445]"
1922,"[0.6759290649174146, 0.6729810713191423, 0.6762660966365398, 0.6691572785426418, 0.6756019237895423]"
1923,"[0.6759558475872645, 0.6689246170375569, 0.6745629626224428, 0.6782617496113095, 0.6724552852040405]"
1924,"[0.678195177506883, 0.6739012270662125, 0.6672858792394363, 0.6760867761298113, 0.6746299760303893]"
1925,"[0.6699743744395478, 0.6746678177169174, 0.6741660563483585, 0.6769649005419397, 0.6743224381465396]"
1926,"[0.674499166797701, 0.6725302331148694, 0.6772316925799305, 0.672075001647119, 0.6735293702311592]"
1927,"[0.6707934408730809, 0.6815814283324265, 0.6698908496907447, 0.6742892063011621, 0.6734962621183572]"
1928,"[0.6766996528798924, 0.6726198582471982, 0.6734735578348319, 0.6759691314241101, 0.6713657029556375]"
1929,"[0.6762590814792239, 0.6685239052591075, 0.6757546200525423, 0.6730845538927562, 0.6765918456918112]"
1930,"[0.6747037356401625, 0.6712969727715561, 0.6755017849756245, 0.6766750643625074, 0.6719394475024932]"
1931,"[0.6796526550349085, 0.6693229363307093, 0.6743989616141669, 0.6764530097960328, 0.6703486245909617]"
1932,"[0.6700719499321741, 0.6729870252934634, 0.6782115923621264, 0.6766635583681523, 0.6722151259509076]"
1933,"[0.6753440648087312, 0.6773743518929842, 0.6721365989162649, 0.671411684932092, 0.6739695562468537]"
1934,"[0.6794112807343338, 0.6753393070770586, 0.6743407894918195, 0.6627335032351869, 0.6782552644351304]"
1935,"[0.6741475758748793, 0.6793445726148706, 0.670624009104773, 0.6705197910140909, 0.6754185430314426]"
1936,"[0.6729655564832729, 0.6817142759588606, 0.6696507669690448, 0.6752578904717427, 0.6703883155038097]"
1937,"[0.6742251091958437, 0.6752431865968379, 0.6767245583340487, 0.6708958018240951, 0.6729966719796754]"
1938,"[0.6745834451566737, 0.6750046633034104, 0.6741713327545003, 0.675664277061438, 0.670855727226747]"
1939,"[0.6716445311989979, 0.6747827092191164, 0.6765493269453099, 0.6748656252879053, 0.6722972730293907]"
1940,"[0.6680456113566255, 0.6785126925385457, 0.6803151146924763, 0.6756169590002008, 0.6677331495189437]"
1941,"[0.6748185079720788, 0.6775409905368536, 0.6684263354412565, 0.6715368784600566, 0.677900747903255]"
1942,"[0.6699014183923991, 0.6755792967324425, 0.6754981746835323, 0.6731329980339461, 0.676093213629218]"
1943,"[0.677601324748618, 0.6715591099402652, 0.6739187507725639, 0.6718962023997945, 0.6752706542247545]"
1944,"[0.673804713891536, 0.6733174981072126, 0.677444278745039, 0.6707626349235625, 0.674622137742009]"
1945,"[0.6796405859226455, 0.6738425453490366, 0.6743185455073131, 0.6663266291164409, 0.6759686830354193]"
1946,"[0.6718169932973549, 0.6698742033046658, 0.6774754900095897, 0.6773860464981117, 0.6736812025880042]"
1947,"[0.669546793734663, 0.6787077935857752, 0.6775841528783397, 0.6764804636706855, 0.6678096298725036]"
1948,"[0.6758512149439843, 0.6765303107730353, 0.6820535287850666, 0.6685239732205474, 0.6668640144486956]"
1949,"[0.6780953525332988, 0.6725691212155446, 0.6702371017848957, 0.6719060521938968, 0.6771330224626161]"
1950,"[0.6730081377277609, 0.6715638358931956, 0.6704572319963847, 0.6794845725457257, 0.675633681060466]"
1951,"[0.6764683842193013, 0.6651390912866884, 0.6737362704257639, 0.6811379303549518, 0.6735670780173164]"
1952,"[0.6739882156979031, 0.6811191066527091, 0.6684485079235936, 0.6754488609179103, 0.6709347265031045]"
1953,"[0.6786642237954172, 0.6764232005228275, 0.6738398101073072, 0.6681593514832902, 0.6730609118895562]"
1954,"[0.6766694505904027, 0.6729549605426967, 0.6765442843399135, 0.6738049794347378, 0.6700783029684513]"
1955,"[0.6701669059484885, 0.6839789244562826, 0.6695041500676462, 0.6712773442748347, 0.675081616958183]"
1956,"[0.6751365689171325, 0.6816127258535629, 0.6686153826381184, 0.6654270297239246, 0.6792526318599894]"
1957,"[0.6744165613625083, 0.6735470858993381, 0.6789311550143614, 0.6698442974244145, 0.6734908360476175]"
1958,"[0.6702817929108673, 0.6779299680147869, 0.6709531710454112, 0.67696772368795, 0.6737915016653041]"
1959,"[0.6715628882057083, 0.6789693746264978, 0.6760360696168004, 0.6722568011256076, 0.6712422473595354]"
1960,"[0.6729101411668016, 0.6741552459012733, 0.6743869140660502, 0.6706187055592888, 0.6780692909687525]"
1961,"[0.6694049288901616, 0.6811791435062439, 0.6728841268615374, 0.6769106795651859, 0.6697342367309754]"
1962,"[0.6722295449271422, 0.6796699517502451, 0.6695279239715931, 0.6691410945488059, 0.6797083139618068]"
1963,"[0.6751036018770814, 0.672959471989118, 0.6719689433526489, 0.6716005394377038, 0.678192772673563]"
1964,"[0.6713271614415848, 0.6702757935383431, 0.6749579224485742, 0.678758348600117, 0.6745260009363718]"
1965,"[0.6765801296260338, 0.6750421894579962, 0.6778856253200233, 0.6712122132633783, 0.6694636824004102]"
1966,"[0.6660864632564466, 0.6776882986258925, 0.6687193842463769, 0.6858164304418825, 0.6718211750526251]"
1967,"[0.6726703558033311, 0.6785892146145387, 0.6723001992853996, 0.6770126658567064, 0.6695336662261786]"
1968,"[0.6744277974177466, 0.6742307782964411, 0.6751291644702258, 0.6747248255631771, 0.6712852052664398]"
1969,"[0.6746114944363867, 0.6785336517539078, 0.6758202964978429, 0.6708309069261772, 0.6701671985805218]"
1970,"[0.6702153140523291, 0.6733255449386915, 0.6748843455809997, 0.671002445682194, 0.6801971461773922]"
