,r2
2917,"[0.1706226200828974, 0.17556143262917567, 0.1421617959129029, 0.14580016687302144, 0.135303760574918]"
2918,"[0.16452102267222912, 0.15358011168035668, 0.12825587550775064, 0.171071577778813, 0.16259785764769297]"
2919,"[0.16479380298856983, 0.12298240291986873, 0.14995695136040543, 0.16692255555425528, 0.1737615956335028]"
2920,"[0.18799985164311184, 0.1353438177233418, 0.1644995266232815, 0.1128056888471678, 0.17231425247486443]"
2921,"[0.17877376209250806, 0.16788053494358723, 0.1136993739828025, 0.1557611331739459, 0.16331957621495186]"
2922,"[0.15214163535666547, 0.11773908401966537, 0.18207733024102923, 0.19044197098473703, 0.1332019006163092]"
2923,"[0.15426578303124494, 0.15994177855865277, 0.18752205630652918, 0.07600973878637773, 0.19387263201439953]"
2924,"[0.14806546972593926, 0.18381623543558745, 0.11281816851475412, 0.15990825541667608, 0.17166704885459294]"
2925,"[0.1910130490193992, 0.1408705125601616, 0.15749313245084295, 0.16552273124633599, 0.1178667403691227]"
2926,"[0.1550176972177334, 0.16333033021452614, 0.15267382505252247, 0.14469705077291184, 0.16108201650265053]"
2927,"[0.16401988247752808, 0.12029240270430097, 0.18212353008759008, 0.12747167752614286, 0.18378899776944058]"
2928,"[0.15669214596325776, 0.12635498028158842, 0.15985954081895593, 0.18430802038102145, 0.153610317404837]"
2929,"[0.15225675179991138, 0.1783449504392698, 0.15614521751766786, 0.172857172446089, 0.12125846359121029]"
2930,"[0.17187747567775946, 0.13196061826925531, 0.15004103489693432, 0.14623480010951806, 0.18100445184852154]"
2931,"[0.1879836157270084, 0.17129469135825226, 0.12272557732210732, 0.1358705891735319, 0.15735062117117893]"
2932,"[0.14490075000229896, 0.18710142208800606, 0.1816015648492454, 0.1197045731288866, 0.14495195911571046]"
2933,"[0.1682616820778171, 0.14357092933888516, 0.14103877540191234, 0.1468052414585812, 0.18037419856194592]"
2934,"[0.14531628103774008, 0.21797574782359108, 0.1483235774426257, 0.1516178775765561, 0.11046227911772677]"
2935,"[0.1273160664144538, 0.17265564562531488, 0.16001218741505496, 0.11623031397141448, 0.1966640602329739]"
2936,"[0.17673485738942352, 0.11591026496074608, 0.19182975976724204, 0.13807062318566554, 0.1508007423154033]"
2937,"[0.14819533293962373, 0.14343753698870942, 0.1561959146032056, 0.15884282802809357, 0.17248365954829714]"
2938,"[0.15677674030309285, 0.13357630333525405, 0.17147795777845365, 0.15331076410731248, 0.16921298510207616]"
2939,"[0.14365261945965824, 0.1300832237242865, 0.18782967646499127, 0.15443805146730305, 0.15998500957838557]"
2940,"[0.14170934085643105, 0.14901051791499387, 0.15369476960266715, 0.18703004970498638, 0.14197787807576312]"
2941,"[0.11876928016340471, 0.13109290840181842, 0.15598964808967108, 0.1813525055636681, 0.19309483067364352]"
2942,"[0.13395017972422318, 0.15628842074529403, 0.15155704704988426, 0.12842963718623002, 0.20543494378728078]"
2943,"[0.14896606605735296, 0.18860396910516142, 0.15611053148670662, 0.16094843781756918, 0.11958818562746709]"
2944,"[0.20013178063770398, 0.13302481266878374, 0.132458145366816, 0.16202048694679716, 0.14819723809227092]"
2945,"[0.16267327103625795, 0.19368400181618606, 0.16004072233146616, 0.12728115060949408, 0.13644367964827508]"
2946,"[0.16952138449721743, 0.14296906743046733, 0.19011191545417205, 0.10182793770171006, 0.17188915164101182]"
2947,"[0.13701259891407702, 0.16161953514664118, 0.13641844059694308, 0.1488476838313253, 0.19417730632625407]"
2948,"[0.12107377118571805, 0.1719817217283931, 0.14451155475227073, 0.1686537361384518, 0.16958673957817283]"
2949,"[0.16830546294232707, 0.1517881996839403, 0.19357451832767947, 0.1375210983116263, 0.12469931985586025]"
2950,"[0.1583041740437542, 0.15702375490068754, 0.17639910007740844, 0.10604291723678638, 0.1774606811793097]"
2951,"[0.15061939400659463, 0.1586165615621734, 0.12154726320467069, 0.19224594242864268, 0.14793645313260284]"
2952,"[0.1700992741584384, 0.17229690409695875, 0.12815704454015042, 0.16214986564578104, 0.14579458572377557]"
2953,"[0.18922466922807046, 0.12726642142648925, 0.14711842467051917, 0.1688527233529713, 0.1495760411995587]"
2954,"[0.13547739232478262, 0.13997994535301117, 0.19116551158825723, 0.12771107142720994, 0.18360346956212314]"
2955,"[0.14809290202760428, 0.14932884533166346, 0.19967802691750047, 0.11769297815131319, 0.1608826479691936]"
2956,"[0.15760086972874876, 0.15096446328923796, 0.13032744412605546, 0.18615165941310496, 0.14824907283186972]"
2957,"[0.106842688980617, 0.14656699272732143, 0.1585180327009108, 0.15689135511990004, 0.20369645148128446]"
2958,"[0.1204139266847788, 0.1740827002919355, 0.15330186896796105, 0.16361026049680316, 0.1658678271032259]"
2959,"[0.1502928647853291, 0.17994570380699437, 0.14649674542777869, 0.18122799055112304, 0.11737021785302448]"
2960,"[0.1168164927761085, 0.17208115874774665, 0.17855627811268693, 0.16857496883959777, 0.13154474586401443]"
2961,"[0.139472669864399, 0.1633018818311519, 0.1446394702697923, 0.16371088607452622, 0.16203816168355323]"
2962,"[0.17438819157322005, 0.15649490764181273, 0.1772817662247803, 0.12783966910508737, 0.14202918238558193]"
2963,"[0.14244779080895642, 0.14867273286528981, 0.16061825292210208, 0.17244452796262555, 0.15021168098356075]"
2964,"[0.16532213050160793, 0.1349676919253291, 0.14516879896103052, 0.16982124708519009, 0.1564779531277234]"
2965,"[0.14313823893156097, 0.1636139006651285, 0.1582266563670247, 0.17615999940873184, 0.1394163728063873]"
2966,"[0.11540050633225385, 0.13862627909451086, 0.1725976848998999, 0.1699071258146857, 0.18193531579508126]"
2967,"[0.15188950811767787, 0.1572026676425985, 0.12974193135079448, 0.20094454115819615, 0.13727951207229516]"
2968,"[0.14878297795872752, 0.15945990420238088, 0.1543714734136875, 0.15297915522564876, 0.1643769301609389]"
2969,"[0.15744700467860506, 0.14425922039465255, 0.12144982409352678, 0.16530213930932236, 0.1866546705366311]"
2970,"[0.14570351345090937, 0.13487028038808868, 0.18342847131373163, 0.1612316486248575, 0.15909335018654325]"
2971,"[0.1546251270487703, 0.12657879045916187, 0.15805696916470657, 0.147063698771303, 0.19080695068924403]"
2972,"[0.15073717966321298, 0.15546165663437672, 0.15190250455540022, 0.18723741283070072, 0.13431947459570026]"
2973,"[0.14910210282415204, 0.18605884150383734, 0.17033776602064565, 0.12732382209497128, 0.13656391260154044]"
2974,"[0.16962455999250392, 0.18300861223673948, 0.14170333780866795, 0.1380592706356064, 0.14671255318939236]"
2975,"[0.19282229370462856, 0.19241245842407817, 0.12124550301069226, 0.1778221577942849, 0.09245513811062078]"
2976,"[0.18842219633946555, 0.15799787180751512, 0.15451778504228786, 0.1818852825898425, 0.09120959277237173]"
2977,"[0.1438494656050453, 0.16523256858658975, 0.1505269506518747, 0.14956614022713033, 0.17236076999023975]"
2978,"[0.13748532051740603, 0.14418062910036733, 0.15643593142900147, 0.18746402034303855, 0.1511233395306697]"
2979,"[0.15626872881316212, 0.1386141958180538, 0.17121730897340348, 0.1536199281837003, 0.15491762898187167]"
2980,"[0.1824147800362299, 0.143284424029114, 0.1179883610308815, 0.19500824921100757, 0.13110929688280437]"
2981,"[0.16665915807341902, 0.16708130214431272, 0.14025592925137131, 0.16167263548584465, 0.14628522687215695]"
2982,"[0.13256440943045156, 0.14908386977039412, 0.1517867047685355, 0.17638273319147713, 0.17134529572356683]"
2983,"[0.1614220226474664, 0.1402175929609678, 0.19367158015738284, 0.1557612574952153, 0.12526464728896392]"
2984,"[0.11235651182467954, 0.14805565485360705, 0.16411587392971017, 0.18035967234319705, 0.17458866856941668]"
2985,"[0.1621496612553741, 0.13632824337197313, 0.1349946303895616, 0.1508139955911849, 0.19135921227172714]"
2986,"[0.1564425107698283, 0.12425062244773533, 0.14248479352660848, 0.19692659527468925, 0.15830016684580017]"
2987,"[0.13312786593538073, 0.10400264235011913, 0.17850125667929295, 0.1777652350827954, 0.17196064442688963]"
2988,"[0.09930286945118683, 0.15125240490327574, 0.19905152924502134, 0.1807970986308347, 0.14606288269828704]"
2989,"[0.15574731973518785, 0.1292917101037232, 0.14778286547733244, 0.18327738782436043, 0.1615198060224754]"
2990,"[0.13378332143750682, 0.16772848473593216, 0.16141401293240165, 0.15822265238446453, 0.14681284660313165]"
2991,"[0.14883873025875527, 0.17275922629508167, 0.145728572764651, 0.145903448099594, 0.16705012678603415]"
2992,"[0.12511886280526296, 0.18920522022616926, 0.17500097411426763, 0.15413379278360184, 0.135583481625148]"
2993,"[0.151964353439608, 0.15133967734214504, 0.14452665645368368, 0.16876835691202252, 0.15415521156170275]"
2994,"[0.11868126159972014, 0.2238979959734596, 0.12934097258004862, 0.1419232210848177, 0.16093160526855166]"
2995,"[0.14589496863549734, 0.15672737500434442, 0.1510149692568714, 0.1919733787887009, 0.1325390667555787]"
2996,"[0.15033018045179092, 0.16301548301318036, 0.18430094214229387, 0.12259630082740236, 0.15531424487152157]"
2997,"[0.15850352985314653, 0.16550412943331605, 0.11164168456760715, 0.16055153389309373, 0.1842210243689113]"
2998,"[0.14900656863544026, 0.1545859487955349, 0.14882958053360107, 0.14633375006845906, 0.17793666680263098]"
2999,"[0.13015229360465574, 0.17753504634219885, 0.1501141166569967, 0.1949885060429175, 0.11600506010685419]"
3000,"[0.17468437572848627, 0.1444100128364697, 0.16131706555673342, 0.1356338719971676, 0.16274280105126449]"
3001,"[0.19756183815019857, 0.11987177860722353, 0.16506416846280914, 0.12766838053450635, 0.16902906844524146]"
3002,"[0.20609154693214993, 0.12188050078782842, 0.1332712607653712, 0.1604857106216243, 0.15903550302256786]"
3003,"[0.21168883662287785, 0.19649194792066427, 0.13708235275658243, 0.10150356627523371, 0.1254517421171777]"
3004,"[0.16145295767251766, 0.1860784865183327, 0.12847831890377426, 0.18619466311174715, 0.11723374774553319]"
3005,"[0.215525711780709, 0.16596538072533595, 0.13279211624873588, 0.12390545660534724, 0.13082639095530246]"
3006,"[0.1812090350040193, 0.15724268414114895, 0.1355906827032589, 0.12141895201244957, 0.17673147142398393]"
3007,"[0.12513046252205506, 0.1305370285916535, 0.1397173731762873, 0.19654857286956506, 0.18246763234312569]"
3008,"[0.1355320358381511, 0.15473041527387577, 0.1469862919485192, 0.1968529037760517, 0.14805835260234734]"
3009,"[0.1563195094043075, 0.14843346257382328, 0.17272362074635916, 0.11989511973777489, 0.17899671304717735]"
3010,"[0.14209881983453154, 0.1997096635149468, 0.0893555442491325, 0.18263804465069344, 0.16099863930564884]"
3011,"[0.16966227440116355, 0.16307087329891712, 0.14776470627244154, 0.18833463809424167, 0.11254176980221653]"
3012,"[0.1314213396776469, 0.18036481616193445, 0.138478455358077, 0.16085127423980683, 0.17009898273648638]"
3013,"[0.14846882231990433, 0.18079839961832322, 0.1622367927884576, 0.10366561810886354, 0.18356354873352787]"
3014,"[0.17092980862228924, 0.15328740099413363, 0.14854397173610479, 0.15167180378110057, 0.1540015183861676]"
3015,"[0.10290929299112805, 0.17429789819137897, 0.1584727491571788, 0.18118002881454376, 0.1563951965875141]"
3016,"[0.13267250169438038, 0.17065893366248797, 0.18331039495146062, 0.12819148951818093, 0.1678627827355792]"
3017,"[0.18754581296434825, 0.1463822523374846, 0.1171334540475083, 0.16351897812040994, 0.16293417077890826]"
3018,"[0.1581672612890025, 0.16307574291105564, 0.1605038412686881, 0.11608305298109745, 0.17847197492745004]"
3019,"[0.13297889524104523, 0.16718725256461853, 0.17150205947156394, 0.1692363260435752, 0.1365396342140417]"
3020,"[0.15228435182776856, 0.15408297087970413, 0.17122090511175658, 0.1372846373344747, 0.16091982427946872]"
3021,"[0.1709705252274235, 0.1225698877087763, 0.15802367681067997, 0.15039839858931303, 0.1723988845060772]"
3022,"[0.11821409892066082, 0.14289974582424503, 0.17044052793160758, 0.17835261804284952, 0.1661258115858003]"
3023,"[0.17234126680123152, 0.1488954245141625, 0.17761117431812012, 0.15809747350542624, 0.12059982424722926]"
3024,"[0.16946879821492522, 0.10801128483795497, 0.1619188038466417, 0.1549061677450937, 0.18458621563518107]"
3025,"[0.15850782687367626, 0.1376423962207386, 0.1857131644497494, 0.10486060467101566, 0.19085751645213622]"
3026,"[0.19367114222616721, 0.1560808018619585, 0.12483123749525915, 0.14986667735200698, 0.15485013634416522]"
3027,"[0.1513912312703649, 0.17249885798252296, 0.13216671417243198, 0.15911361504713828, 0.16426045664949762]"
3028,"[0.13871168435824155, 0.15294039807834714, 0.15343922547824285, 0.16383282301390223, 0.17003712516320169]"
3029,"[0.17990512627367405, 0.15610624976186271, 0.12846407369637458, 0.13354665062950266, 0.1778350436731725]"
3030,"[0.14922495578080142, 0.14893251534200935, 0.11234352148318327, 0.19120342069975294, 0.17554484587378894]"
3031,"[0.16343362277028706, 0.1665710028011883, 0.168309283918731, 0.11810837331241153, 0.160789064479815]"
3032,"[0.1144263770031414, 0.14563686693724764, 0.16045995030712912, 0.16886151266124638, 0.18447736555101113]"
3033,"[0.18220876312231205, 0.20321102818086667, 0.11699138515538643, 0.14671636834516566, 0.1254863649370077]"
3034,"[0.18446642168809102, 0.17645305430655245, 0.12324983519674182, 0.13855463740372798, 0.15406706020554128]"
3035,"[0.14009263040437325, 0.20470134598349043, 0.162715787024302, 0.11237147347549092, 0.15311170615001746]"
3036,"[0.11830131437752789, 0.17901914481665626, 0.1193687809031877, 0.16131059734041187, 0.19848610430469837]"
3037,"[0.16120619810166903, 0.16648182783788767, 0.17297361829979818, 0.18371835568761363, 0.09644916858157382]"
3038,"[0.1493270703535038, 0.2077383749091165, 0.13497553682119734, 0.14970957223194503, 0.12927033698629709]"
3039,"[0.16632472603429815, 0.15735324239873483, 0.1453406935558449, 0.16816513844219727, 0.14012014568951103]"
3040,"[0.16494237007563994, 0.17509834827947002, 0.16751196040519534, 0.12632872018751806, 0.14313524941376343]"
3041,"[0.16619216926463998, 0.16573764264666213, 0.12293437919749917, 0.1501170615093692, 0.16879849240796774]"
3042,"[0.15235823054485276, 0.1621635649232238, 0.16902897766407055, 0.17937093396550785, 0.11183018495857466]"
3043,"[0.16348582563941516, 0.15090422115019975, 0.16701620194712619, 0.13854126670143962, 0.1569469097865761]"
3044,"[0.20481194114618562, 0.12096673026438232, 0.12429039524158847, 0.1325119361052267, 0.19260806164390054]"
3045,"[0.14004102509391803, 0.16854409459122555, 0.13367891539876997, 0.12966754714410722, 0.20403887323721992]"
3046,"[0.14406387044965185, 0.1390061831311734, 0.18158861836597495, 0.14051761173545596, 0.17689232196368976]"
3047,"[0.17756318711369368, 0.16835343714145223, 0.1222020614709558, 0.19301906517336576, 0.10602372172289731]"
3048,"[0.18948994054677903, 0.12586338756529192, 0.1561132126693442, 0.129154289618722, 0.16820207934708198]"
3049,"[0.1643179565932107, 0.1632848250255492, 0.15408574517878082, 0.16528759948733462, 0.13544416858530106]"
3050,"[0.16124090358747079, 0.1554955183940776, 0.1730730716458534, 0.17092503264796233, 0.11136211646749328]"
3051,"[0.2023853597170172, 0.13537205290249044, 0.11964483095641187, 0.16543038340041172, 0.15707067300128774]"
3052,"[0.15475118376355423, 0.149188861660143, 0.15871255149075236, 0.15553603101244373, 0.16431430273692738]"
3053,"[0.15406800672187015, 0.17608405183538756, 0.1258058434021435, 0.1575650995592387, 0.15610707646123245]"
3054,"[0.1529600545263997, 0.16867303965766112, 0.16604029328217862, 0.1705359629569927, 0.12511127944671185]"
3055,"[0.16706744337987767, 0.14565717308162773, 0.1731829193709986, 0.1452217020731823, 0.1441417456883205]"
3056,"[0.17524863937058233, 0.12722066986103753, 0.17045129112279422, 0.1583145452827046, 0.14552076024797966]"
3057,"[0.12751752932813176, 0.15371612078360553, 0.17586531211382428, 0.1792335169359246, 0.135895932565529]"
3058,"[0.1900769859990824, 0.1110576039556237, 0.1626230873476383, 0.16304151690208502, 0.1500037294437213]"
3059,"[0.19053182874635, 0.15936760183720422, 0.13335996010583506, 0.13548679917449025, 0.15951253669729504]"
3060,"[0.14706699136280132, 0.18560736641619113, 0.14726450972420924, 0.13851182481665014, 0.16155160480152508]"
3061,"[0.11226405805778938, 0.19458498130380142, 0.14450135160001953, 0.15608651184549105, 0.17128342980314182]"
3062,"[0.18181170106877842, 0.14009911705114653, 0.1552930617659808, 0.12255577273163765, 0.17836607437969187]"
3063,"[0.1240509450811802, 0.16147513958443416, 0.15460549134426982, 0.1687467839817106, 0.1656702686074103]"
3064,"[0.1480606694446518, 0.1561505962513401, 0.16365184374024255, 0.18722786784046286, 0.12653752449956956]"
3065,"[0.13924081148123413, 0.13221865015855427, 0.16818458444674278, 0.1788053945556225, 0.163441743692886]"
3066,"[0.18131042092659144, 0.12850512390489466, 0.14934249192947124, 0.15742233942020312, 0.1590093679061737]"
3067,"[0.14023347267375474, 0.13923650443092195, 0.15899683152562294, 0.18165350048158435, 0.15820504257966161]"
3068,"[0.17470411830675703, 0.1530860240101274, 0.1121800402060299, 0.15819294263027928, 0.16590952149396598]"
3069,"[0.17359307787356082, 0.13025744437366993, 0.11889818300488342, 0.15904996954821504, 0.1965475599595894]"
3070,"[0.14999657032988878, 0.147897560378635, 0.18314314543839338, 0.13588487850757425, 0.16013938838998032]"
3071,"[0.1542717983109957, 0.1763169158112593, 0.16326363702581703, 0.1469851690090348, 0.1360128157379783]"
3072,"[0.17382558674219506, 0.1546400311918671, 0.1721283472063686, 0.11228803283743338, 0.16475387146684817]"
3073,"[0.1319311124483692, 0.15713776496934095, 0.1905984269726757, 0.16893705498073897, 0.1304208135670889]"
3074,"[0.1380777364620711, 0.12727764135786435, 0.13634999708185325, 0.19241907608521058, 0.1830703059765304]"
3075,"[0.12101770490414399, 0.14988610131490865, 0.1702629998320262, 0.17449094562223555, 0.16251540840139445]"
3076,"[0.14499810137706726, 0.17667417053485168, 0.16322539078088005, 0.14798262374215276, 0.14295171895550562]"
3077,"[0.15157467151872628, 0.19083963733865883, 0.1493609781222779, 0.12890774451231846, 0.16102201623434875]"
3078,"[0.14667500844911652, 0.1683615334938653, 0.12582821765643504, 0.20219885316817843, 0.13137335840933584]"
3079,"[0.12419772622254821, 0.20301628237755776, 0.1682135561378565, 0.10323822280934014, 0.17509022386693085]"
3080,"[0.19810743060211866, 0.14686232786648434, 0.14288186198595265, 0.15439067033984177, 0.13616632354867642]"
3081,"[0.16057711455722423, 0.18257160325532995, 0.1393801148613122, 0.13897742583056993, 0.159540754831083]"
3082,"[0.16408208757070974, 0.13375000144670335, 0.1621165189269137, 0.13040824446227084, 0.17969852776287787]"
3083,"[0.13664331307027466, 0.1605742193619456, 0.14937016277845083, 0.14666123594021974, 0.18539814283862777]"
3084,"[0.1850678213175816, 0.15673984716679423, 0.15897954897362587, 0.1432920521228862, 0.13978571218857339]"
3085,"[0.15940535175764547, 0.16646588740335788, 0.1538506661711505, 0.1553873543961115, 0.13865534458107376]"
3086,"[0.15723508249724905, 0.1303474105773229, 0.17292461729564057, 0.1456073037126513, 0.17171878729714773]"
3087,"[0.1533862530542217, 0.124363325942774, 0.18723789025556503, 0.1416354573061407, 0.17428746111672566]"
3088,"[0.1776075416204721, 0.15482244501515363, 0.1455064231558738, 0.1384529194885843, 0.1652281304792479]"
3089,"[0.1067181643214109, 0.1769364748659784, 0.1596411114122902, 0.16146210528717841, 0.1707152547422922]"
3090,"[0.1682806845039353, 0.1569812072997131, 0.16517167617312578, 0.16151897167989226, 0.13044475213321638]"
3091,"[0.16820011771740473, 0.140849264808645, 0.15714337738006878, 0.16662875775394437, 0.1433461883099595]"
3092,"[0.2072508363176525, 0.1672499541876149, 0.14150987284811567, 0.07796596594844096, 0.1693445539622268]"
3093,"[0.15533582234100762, 0.162643599967511, 0.1712402271471497, 0.12089126737566813, 0.1710475484564411]"
3094,"[0.1279158646160674, 0.15622030676210708, 0.20246098221188236, 0.14523812701440975, 0.14561802340905028]"
3095,"[0.13333291761271115, 0.15770339747350381, 0.16271674057283236, 0.15664156700778875, 0.16457210589921678]"
3096,"[0.1854385819800931, 0.12664479291251185, 0.1664048236190545, 0.1703422615711332, 0.12223128359439073]"
3097,"[0.1888632595463785, 0.15157715556199047, 0.12741048155639922, 0.15783150102014765, 0.15425351521250952]"
3098,"[0.1905177181751605, 0.21007687038954448, 0.15471679310260067, 0.12783714431424553, 0.09107525461091392]"
3099,"[0.14486720217497762, 0.16915125234206563, 0.15757054437719586, 0.17052173000922044, 0.13068152408977385]"
3100,"[0.13937858463646735, 0.146571538374899, 0.12748212189382346, 0.19934188906867645, 0.1611501952116543]"
3101,"[0.15595513773003522, 0.1362795477538571, 0.18223096854373033, 0.1637424662617466, 0.13318019420223526]"
3102,"[0.16810079879126916, 0.1496848441969283, 0.1565324279910132, 0.1602567587300915, 0.14032720789995856]"
3103,"[0.16189304528065418, 0.18123024609319904, 0.16567715688014584, 0.13422151797294934, 0.1329026092622927]"
3104,"[0.18700752804354093, 0.12866148202169037, 0.08414430653663563, 0.1737246676355696, 0.19698224041852197]"
3105,"[0.1771835324087878, 0.15419534470951735, 0.15116061974017714, 0.14860753416417227, 0.1462882367057211]"
3106,"[0.12841721027587827, 0.13487361932784814, 0.1462193691476925, 0.18126192256417673, 0.18761668772068285]"
3107,"[0.1483628572447947, 0.1792974486575024, 0.14548823542521516, 0.18866185061888896, 0.11192933133339278]"
3108,"[0.16788930611973352, 0.12997084998150654, 0.15599430947856552, 0.14624590368608625, 0.17579795012570176]"
3109,"[0.1530352676240032, 0.15269554163170596, 0.1651019782656601, 0.13846079156906155, 0.16552537590017968]"
3110,"[0.13222453655440336, 0.1295258557681901, 0.14510893974668293, 0.17895641514798122, 0.1955569633571299]"
3111,"[0.18186676470229735, 0.1276366678502845, 0.12058785136387895, 0.1561346546000164, 0.18630567376166252]"
3112,"[0.1864538571014861, 0.14066085532980366, 0.1391081308241452, 0.16950384016765907, 0.14000170745912321]"
3113,"[0.13605946887545417, 0.19811432805776352, 0.14121853780260707, 0.15713763086064503, 0.1427144339861952]"
3114,"[0.18098138873694647, 0.14323669619795032, 0.14105803870407152, 0.1512032170986224, 0.1657265984072671]"
3115,"[0.16465030058142405, 0.15511750403653501, 0.17144447070239244, 0.12972322656408064, 0.15465609483747567]"
3116,"[0.13063778861323339, 0.13873362869350625, 0.13182136201083816, 0.18255277265542136, 0.19136748687666716]"
3117,"[0.20265973234539048, 0.10555676034994688, 0.16513362426892797, 0.15058516459428117, 0.1565449260899343]"
3118,"[0.1584944832480133, 0.10819743867871012, 0.13259086286078803, 0.1904903073901555, 0.18692761194826635]"
3119,"[0.16184332352676956, 0.15071680118859787, 0.1825750247141017, 0.09722252949094445, 0.17497886383913708]"
3120,"[0.18751733819047933, 0.10144705488044437, 0.18116425699639271, 0.17225363324823173, 0.13448327665945137]"
3121,"[0.15448751649846493, 0.16015812639837823, 0.14610216364766515, 0.14422287937663347, 0.17366586174856502]"
3122,"[0.11433485253465281, 0.1688114144649724, 0.14458732010755448, 0.16177601093083094, 0.18753007891191875]"
3123,"[0.10205948084882221, 0.1652886302581087, 0.17856747129288375, 0.1643608515379702, 0.16856546482245705]"
3124,"[0.14762809236889662, 0.15257235099135036, 0.14983371213497665, 0.19604826227337124, 0.13198547828596285]"
3125,"[0.14205638951839106, 0.18997849866535377, 0.17306249919603678, 0.1330498592405449, 0.14497549860568493]"
3126,"[0.13560054245956743, 0.13435653456565666, 0.1688153875723004, 0.16230459095700445, 0.17237059217951]"
3127,"[0.14235311134929662, 0.17836449962957168, 0.13776148799493193, 0.1783763947293593, 0.13840686214334008]"
3128,"[0.1385755169460694, 0.15630314452545457, 0.13819107731375224, 0.17925499670521794, 0.16132093031750838]"
3129,"[0.15421109323148208, 0.14719399215400164, 0.12088671583106714, 0.1838243503479451, 0.17255338515945007]"
3130,"[0.11182516392999486, 0.19019669671079964, 0.1446162308490423, 0.16874668724578212, 0.16783472228079843]"
3131,"[0.17302489827065393, 0.13189861148575976, 0.15272148303272093, 0.17632425916744643, 0.14587421441993853]"
3132,"[0.09485597994419204, 0.19207181261669082, 0.13452982377640155, 0.1756315191776301, 0.1743098148293255]"
3133,"[0.1684994492531363, 0.16390452569438163, 0.14834746104834295, 0.09985561874049398, 0.1967863669636658]"
3134,"[0.10483864998160108, 0.14256205330844085, 0.19053338937471986, 0.18920165304293435, 0.14817480338682898]"
3135,"[0.12449725521461497, 0.12846949814029385, 0.18341310238443642, 0.16218913121373635, 0.1739748580241106]"
3136,"[0.1383996438192765, 0.11662010320539529, 0.16872466471559866, 0.14415619772240862, 0.21057814190349167]"
3137,"[0.16760266189089934, 0.11899732478544467, 0.14546922752818803, 0.18396765448768237, 0.15851238989110072]"
3138,"[0.16557652914736964, 0.16364636511729558, 0.1731890791252263, 0.13877082695222254, 0.13402498886432357]"
3139,"[0.18391210136777503, 0.1513071540690092, 0.14918086503104966, 0.14078334268661852, 0.1554432619155961]"
3140,"[0.1740067470966835, 0.14664308681792126, 0.18943909745343557, 0.14932900599882282, 0.11065718789455858]"
3141,"[0.16588963949827584, 0.1286085217169386, 0.11448891054087307, 0.17965579582034807, 0.18792432815494886]"
3142,"[0.17306654859226855, 0.19157175618507405, 0.1301976792727586, 0.1699738041134442, 0.10826826503523201]"
3143,"[0.1972294488698484, 0.14342153413409808, 0.14911009813327913, 0.10795189045318387, 0.17892492352933098]"
3144,"[0.16790297211241234, 0.20179133823640583, 0.10336615887987055, 0.13946712484304302, 0.16409638547429595]"
3145,"[0.1712281206121996, 0.1201378333385762, 0.15135718558940303, 0.19685762223552383, 0.14080844652481506]"
3146,"[0.15230962571482543, 0.15727773356394958, 0.15046715011013978, 0.1569826314714463, 0.15841813584670505]"
3147,"[0.16150238397522498, 0.1928407712593676, 0.13621227138021652, 0.13267315529496415, 0.15627001939951735]"
3148,"[0.15786464115421295, 0.10746122648032941, 0.1704979366390782, 0.17917555129870266, 0.1617266750055839]"
3149,"[0.1516295646341136, 0.17844512104279509, 0.1503106283292207, 0.15415413468547023, 0.1448065629312566]"
3150,"[0.14356194961792812, 0.18198101331646477, 0.1375356915328928, 0.17391885683594643, 0.13876067209899912]"
3151,"[0.16628500807536784, 0.14082083828704317, 0.11401964567505807, 0.15487325349943937, 0.1982477137251264]"
3152,"[0.16868051948161367, 0.11308164734975334, 0.16087885008198988, 0.16872233569917428, 0.1614110494173473]"
3153,"[0.11942173252609123, 0.16221690596389782, 0.1687820795036462, 0.14672324905816436, 0.18461537279259144]"
3154,"[0.15961204635738113, 0.176438593611707, 0.14774395921382222, 0.1591555556942179, 0.14179272043500013]"
3155,"[0.17318891842981354, 0.1709517006183019, 0.1808117911934689, 0.09284629032720637, 0.16170713880082743]"
3156,"[0.1503875513345998, 0.14939718331530172, 0.17826873405707255, 0.15191219531138933, 0.14850558247072787]"
3157,"[0.17815430545557553, 0.19866238589112384, 0.1176501662616547, 0.0881854368559224, 0.1902378443403313]"
3158,"[0.1474160257465572, 0.19653184629620302, 0.1349909007918907, 0.11244001666726822, 0.18099784655211104]"
3159,"[0.17770261105806884, 0.16510682361047357, 0.17199373092706016, 0.13298553081865783, 0.13722751656997445]"
3160,"[0.1830769686253183, 0.20299297525407323, 0.13077014015079425, 0.17179803302422259, 0.07489293913412098]"
3161,"[0.1483639642440674, 0.15632785686420358, 0.15812050571467895, 0.17343586546259648, 0.14332088813173693]"
3162,"[0.15266278349565932, 0.14115062086336883, 0.16029972928099334, 0.15431820104166527, 0.1757523596077032]"
3163,"[0.11016278592711926, 0.15545307810936826, 0.1537116778677694, 0.17117717267339472, 0.17323011074242567]"
3164,"[0.17680556058623453, 0.14945440826472156, 0.13008833650751694, 0.16580742380794056, 0.1620275620843873]"
3165,"[0.18582293304519315, 0.12371101291150088, 0.13795965094480156, 0.16539822977698793, 0.16579426273590947]"
3166,"[0.16267964567516613, 0.1679827894428858, 0.16666969023554123, 0.1485668200065582, 0.12610050850772303]"
