,imv
2061,"[0.07103389348348464, 0.13311350345819142, 0.10995329393903061, 0.10185231196829912, 0.1205713835182666]"
2062,"[0.1283650203403336, 0.091963577185276, 0.10512456402557735, 0.11762016361901581, 0.10060054644794092]"
2063,"[0.11438722090622165, 0.09123972499512148, 0.06996562012221659, 0.10284826168358041, 0.15257721355651802]"
2064,"[0.1229773510402211, 0.10325394505244573, 0.09900024607271474, 0.11313605712690157, 0.10421363591407146]"
2065,"[0.12236219067256265, 0.08594427074220333, 0.11595257759772921, 0.12036048050821838, 0.10063430751907523]"
2066,"[0.12431020286992597, 0.11216128889868958, 0.11043700070948506, 0.11580838295819026, 0.08081224797905145]"
2067,"[0.13743172157574846, 0.11556325453821215, 0.08393727796973315, 0.11995528934848164, 0.08325628226652611]"
2068,"[0.12030016352169635, 0.08181917413470768, 0.11414222760217992, 0.1238156506978909, 0.1022385370952807]"
2069,"[0.11026685329526081, 0.12723879045722294, 0.09808458386045861, 0.10228824085255629, 0.10858303622734031]"
2070,"[0.10019388592686869, 0.09845105552373282, 0.12161579189633366, 0.10301368197980668, 0.12138215455784127]"
2071,"[0.10886244656746573, 0.11118190751907966, 0.08460323833579539, 0.10631143302496693, 0.12808599738953502]"
2072,"[0.11231264849055232, 0.10574840359958042, 0.1132381563813433, 0.129683251514982, 0.08088358402653782]"
2073,"[0.1086676843333322, 0.10125584746552069, 0.09876454258705673, 0.12763961779505362, 0.1111407551812692]"
2074,"[0.12717503160449872, 0.12022384491693243, 0.10435450977886417, 0.10219919362013466, 0.08683602010248838]"
2075,"[0.10156066235603707, 0.10331019116307985, 0.13608949423407166, 0.084446038733997, 0.11449188846626282]"
2076,"[0.13298425898508384, 0.07607602327339866, 0.10208699171515785, 0.12132172208613648, 0.10652052894254768]"
2077,"[0.10123367688253225, 0.1135278174563339, 0.08269249767147775, 0.09487250131139126, 0.145683083634022]"
2078,"[0.08478906625823329, 0.10569960639644137, 0.11102976311883721, 0.13457415766052722, 0.1051569267305914]"
2079,"[0.08865078317069781, 0.060553152494381715, 0.12737839755348285, 0.13243305802311212, 0.11842350874170757]"
2080,"[0.11759623137568383, 0.10151549431108466, 0.11374299698877528, 0.10309133944895446, 0.10713911167244539]"
2081,"[0.10037786859527464, 0.12118730176213492, 0.10309725323039783, 0.12166597494411484, 0.09612394985316194]"
2082,"[0.081362860552977, 0.11451242934464372, 0.1209431131060436, 0.10256843655039977, 0.12159082219824564]"
2083,"[0.11503200808565808, 0.10514718736371559, 0.08813469677299945, 0.11545417707583491, 0.11272652421212405]"
2084,"[0.11191337025155897, 0.09630677224277757, 0.09788077566541088, 0.12102082380443087, 0.11783866700092666]"
2085,"[0.10947863540457865, 0.10279663946385324, 0.11543745691838193, 0.11445269570061048, 0.10441825935547083]"
2086,"[0.12350398348671515, 0.10789475379611352, 0.10815861439627014, 0.08944132932617274, 0.11345213352819741]"
2087,"[0.10093331959230091, 0.11598377303172794, 0.10251154406659818, 0.11396871516244948, 0.10907759364053966]"
2088,"[0.08482706367378598, 0.13174577635084042, 0.098555312570161, 0.10795320430846717, 0.11648711151078946]"
2089,"[0.10494654610623776, 0.11178797202235977, 0.10600234641037166, 0.12137077548264516, 0.09925435343916038]"
2090,"[0.08796568189258208, 0.11665000539593985, 0.12124533764480616, 0.14054446416248398, 0.07305981489948306]"
2091,"[0.10895536001931425, 0.11176208138648186, 0.10779627766865188, 0.10293161651615707, 0.11064550338823584]"
2092,"[0.11180750492392064, 0.13156128484094662, 0.09435256858997196, 0.09071604511352412, 0.11465036667877557]"
2093,"[0.1115951944790071, 0.1150846553665701, 0.10289191824051566, 0.11344754075299852, 0.09989336824314084]"
2094,"[0.10905612250306393, 0.12179774944073603, 0.10237130567859747, 0.09338903780609961, 0.11384566667734873]"
2095,"[0.12275965253727927, 0.11002085073062838, 0.1013246896904219, 0.11974124241699889, 0.0881569794010991]"
2096,"[0.12266524429932349, 0.07303985859624006, 0.11183344876538846, 0.1169912932216392, 0.1175501850722477]"
2097,"[0.11017229262949889, 0.12216284839864773, 0.13318647603129785, 0.08315147773106472, 0.09052289999390552]"
2098,"[0.08906979085317054, 0.11452202511937985, 0.08817806773418017, 0.13125407070230954, 0.1172780955262592]"
2099,"[0.11392177908003744, 0.1019658514262835, 0.1266563850658349, 0.08377679820480143, 0.1110391348620171]"
2100,"[0.09741904292688476, 0.1302318292827353, 0.11803714216509209, 0.10484015240753684, 0.08655163062204994]"
2101,"[0.1140555727180113, 0.09796183344166243, 0.11892241934735148, 0.08737545567895932, 0.11891910920348368]"
2102,"[0.09155257995080923, 0.132745815312533, 0.10521887418195142, 0.11201044094805268, 0.0976613364416248]"
2103,"[0.09704560945998116, 0.0933632921706915, 0.09779703601748109, 0.1379633436173293, 0.11785116732776676]"
2104,"[0.05909003578611329, 0.11414465911350301, 0.1301560674497163, 0.11176282205876716, 0.12186405918072231]"
2105,"[0.09162786248859422, 0.11174952284416548, 0.09778530886461174, 0.12115579929666268, 0.11730321050177353]"
2106,"[0.09065499684723102, 0.12522826140478135, 0.11609228380279657, 0.10480286854384328, 0.10938671743820134]"
2107,"[0.10658461251239956, 0.12273343369096423, 0.10949677049619418, 0.09623677668030316, 0.11172401309644853]"
2108,"[0.11476842449291529, 0.11692845506975955, 0.11680846792337764, 0.11519886507205924, 0.08075944439947721]"
2109,"[0.09749935576313502, 0.12562933560343365, 0.10183627511778544, 0.11602940412697216, 0.10133968948345874]"
2110,"[0.10859510723453485, 0.0987198087787709, 0.1208636764121516, 0.08804197064058372, 0.1272403857341546]"
2111,"[0.09929914163367794, 0.09546752487099623, 0.12587200330836743, 0.11412920959325762, 0.10977385835360966]"
2112,"[0.08656058501104984, 0.13159140129339794, 0.12795715175496866, 0.09139561384381097, 0.10086173153364224]"
2113,"[0.08733946365213767, 0.1336027931490135, 0.10751077520624627, 0.11921998124598819, 0.09149399071520364]"
2114,"[0.11110127469087279, 0.1023750559352292, 0.09477469270700271, 0.09947870783992245, 0.134520513672732]"
2115,"[0.1034243572973489, 0.10591735004174663, 0.10304658756024779, 0.13885043523895144, 0.09110148943967154]"
2116,"[0.09888740191840537, 0.09016325070519263, 0.11064250023259622, 0.11982810262563823, 0.12419358485512652]"
2117,"[0.11478961449015765, 0.11852024242858239, 0.10552185361338916, 0.11601109147010796, 0.09042105102193557]"
2118,"[0.1153623025868802, 0.0823183757601005, 0.11454026077063571, 0.12627971312478983, 0.09960425098566889]"
2119,"[0.09564753225583277, 0.11892450651859841, 0.10928804145034748, 0.09778540124027071, 0.12088680822266944]"
2120,"[0.125695898132409, 0.12532838802830562, 0.07730093332840658, 0.09182843730278863, 0.12063113796381662]"
2121,"[0.11583684220541997, 0.08304509137642956, 0.127835289484467, 0.10047099471101376, 0.1122125088913799]"
2122,"[0.10258667577336152, 0.10152985070371995, 0.09943302717187967, 0.12153804959654975, 0.11970071216904518]"
2123,"[0.13255644584902526, 0.10504909331061055, 0.09761430605148604, 0.1010321948420844, 0.10556529544722972]"
2124,"[0.10376366244394171, 0.1246835662045487, 0.0966452024904147, 0.08638103435620904, 0.13280751953340333]"
2125,"[0.08512443548221015, 0.1268515002277288, 0.11927156659021029, 0.0928241662691031, 0.1152991537129842]"
2126,"[0.10719567533003505, 0.11739372863447943, 0.0928877086865554, 0.12710491783830197, 0.09957319120939913]"
2127,"[0.11945501835296832, 0.10766150783480574, 0.09778951778334673, 0.12105610398344008, 0.09289127206294438]"
2128,"[0.09334505156205301, 0.12482840925810794, 0.11433162083319835, 0.09548707504773091, 0.11511473877228065]"
2129,"[0.14564426517442633, 0.11433147694885377, 0.08823307386719387, 0.0951441799713199, 0.09332767109275682]"
2130,"[0.10739191763599981, 0.08998204812899382, 0.12074187837970458, 0.12868877134496534, 0.08652733423008552]"
2131,"[0.13269547152706046, 0.10927814841971933, 0.11603331128081386, 0.08284088615611017, 0.09364526867204882]"
2132,"[0.1259022371684779, 0.09013342124590282, 0.12703087144810524, 0.10380582597487804, 0.09490216691618046]"
2133,"[0.09996500210524924, 0.09577000464493882, 0.11022943428698402, 0.11930332455767222, 0.12139409803044994]"
2134,"[0.10062122944046711, 0.11203156575655533, 0.11975680911216081, 0.11065362400527008, 0.10141566991403342]"
2135,"[0.1098355172857752, 0.1268166769389271, 0.07412170719968013, 0.12197547192920119, 0.10975190418211014]"
2136,"[0.10561191500183846, 0.08963540344821243, 0.11362287336035698, 0.13003090269307918, 0.10418890437644313]"
2137,"[0.11463909456726254, 0.12182552967249673, 0.08034496684815025, 0.10520873372460957, 0.12147308691534232]"
2138,"[0.09441578377411483, 0.1150460164153863, 0.07945827450088208, 0.10487951915235914, 0.13916910125962695]"
2139,"[0.10624458112577022, 0.09318893861912939, 0.12218629925778436, 0.1267491785592434, 0.09889963125719034]"
2140,"[0.11006920533916109, 0.1334011769900251, 0.11049840430255312, 0.10058163201445548, 0.090422859880544]"
2141,"[0.09536496703361463, 0.11381078564026254, 0.10540014610456307, 0.09721469840459956, 0.1299462678105651]"
2142,"[0.09936045392506504, 0.09329290456643625, 0.11805945580446903, 0.1229786789856008, 0.11463095877805646]"
2143,"[0.12041840695444847, 0.09548427606904877, 0.12724718075767252, 0.09951317079056411, 0.1013678174589332]"
2144,"[0.10432340330360282, 0.12215528532167996, 0.10699148027592668, 0.11274159363217967, 0.1012384654678346]"
2145,"[0.13471399975059556, 0.12290916796720691, 0.09131723815167553, 0.10523327220732853, 0.08675988655300235]"
2146,"[0.09919518605967428, 0.11022080831465922, 0.1178357154697553, 0.0966859244550279, 0.12034930012963427]"
2147,"[0.11763657160581525, 0.0969475427896237, 0.08900884404593008, 0.10818300979419014, 0.12935094095060398]"
2148,"[0.08603377335461694, 0.10751860863921595, 0.12204258274877694, 0.12676326874920713, 0.0995730955451605]"
2149,"[0.11511801462800321, 0.12176853099963146, 0.10508657442325012, 0.09502357433053212, 0.10498146382466242]"
2150,"[0.10642550161168193, 0.10098502463972481, 0.12480052605253829, 0.1120173851240748, 0.10293148580561763]"
2151,"[0.11354522375623079, 0.11156783777905607, 0.11584642032179632, 0.11121740106170114, 0.0938310090357376]"
2152,"[0.1052936196490054, 0.1069401433180508, 0.10613939275533929, 0.11828130315172505, 0.10983885921702051]"
2153,"[0.12070578647425276, 0.09940936268464862, 0.109085362909529, 0.10822382893390121, 0.10691907644925962]"
2154,"[0.12741272407448925, 0.06828877369883171, 0.09978762682523463, 0.13216113039417116, 0.10748257987167363]"
2155,"[0.11667542194406198, 0.11875825081450334, 0.08022667659713831, 0.11432346035217296, 0.11309593259690465]"
2156,"[0.1172032168167437, 0.12580301393292614, 0.12519106565447752, 0.08465946177363749, 0.09092615249837839]"
2157,"[0.1181690716116935, 0.09917798709768491, 0.09272804707305066, 0.13092951444612072, 0.10208650115607226]"
2158,"[0.09946443524826523, 0.11358327307607102, 0.1242946174232133, 0.10783027213594006, 0.09501026718967817]"
2159,"[0.1158921792032997, 0.11660294953419924, 0.11080384679212958, 0.10652275304434186, 0.0953319293295975]"
2160,"[0.09175351978288156, 0.12189985309615321, 0.10283371483840134, 0.10752281906572321, 0.12004611703410269]"
2161,"[0.12297352585911556, 0.0733129793056502, 0.10691810521526064, 0.11973595434055466, 0.11530468840900368]"
2162,"[0.13885690374115697, 0.08435963960718479, 0.09299074283886855, 0.11583946356336794, 0.10931698810482071]"
2163,"[0.09822437924514578, 0.1118783197140314, 0.12394745679461171, 0.10380771339579353, 0.10458474578209893]"
2164,"[0.11984983926794891, 0.11858742400046549, 0.10754445880266361, 0.08957339453618356, 0.1068602259668875]"
2165,"[0.08870500810568639, 0.1214445630211005, 0.11786134145035515, 0.08510938417119483, 0.1235444458894566]"
2166,"[0.09340962407026993, 0.12164999256601305, 0.10420957322358312, 0.1172853416465653, 0.10866754524425896]"
2167,"[0.08838363238990016, 0.1119203269640582, 0.11089497255300704, 0.09171451365737864, 0.133394800630202]"
2168,"[0.10686926328552715, 0.12406945906186274, 0.10611385483993753, 0.10251790635093215, 0.10383150316537186]"
2169,"[0.11093571174486813, 0.10423488969122371, 0.09646342045874313, 0.11849014199470743, 0.11368589984629472]"
2170,"[0.0935045965484942, 0.11641908833635559, 0.11663546389020951, 0.1170117502647299, 0.09981959196710752]"
2171,"[0.1285141923365691, 0.10433205993092093, 0.06616637550891963, 0.12774424598302253, 0.1091901834088356]"
2172,"[0.08869754593892523, 0.12010359913951694, 0.12021838100134666, 0.10926941647349643, 0.10477109555251703]"
2173,"[0.13376645021515673, 0.1055582192663159, 0.11823054988977243, 0.10143343192374063, 0.08454115643208023]"
2174,"[0.10851152447953363, 0.11428004564336035, 0.1078564763795025, 0.10387902958919265, 0.10613307388601027]"
2175,"[0.09745539269854149, 0.09259527321384783, 0.11231548131992596, 0.10923247824809292, 0.12807932003079048]"
2176,"[0.10917949824855688, 0.09137749094500806, 0.12257860554428554, 0.11843515775043634, 0.10302542283937845]"
2177,"[0.10763038903430579, 0.09258077733891765, 0.12583242250617935, 0.11970743961911127, 0.09750195677452878]"
2178,"[0.11998549746314413, 0.10340334931613102, 0.11204563626595362, 0.060924820748318974, 0.1367525732800082]"
2179,"[0.1228654895375016, 0.1194609264259028, 0.12305114527429588, 0.1091576576585947, 0.06512388312056562]"
2180,"[0.12099089466398695, 0.09565216722592326, 0.13010170676994692, 0.0683048302299936, 0.12328491889414095]"
2181,"[0.12193858406249847, 0.11883121999943605, 0.11626786164556142, 0.09161753860537357, 0.09610590026085014]"
2182,"[0.09371024510261049, 0.10581214500547932, 0.10163514967957109, 0.12191570940444393, 0.12195926545879479]"
2183,"[0.1202546484148873, 0.10720083693016023, 0.09359910456111976, 0.11153417256428377, 0.11265425507414453]"
2184,"[0.09607838915180639, 0.12116091677080477, 0.11364035582188421, 0.11300541705093128, 0.09945347502757129]"
2185,"[0.11977971153629796, 0.0863023037002933, 0.12420623631388043, 0.10382466874441154, 0.10381131911741014]"
2186,"[0.10995264991693691, 0.10421296113381265, 0.11503593395371209, 0.11379098742828399, 0.10042035863827269]"
2187,"[0.10996542346207978, 0.11721192025680889, 0.11611749246772993, 0.09807254027054699, 0.10280711025103703]"
2188,"[0.10477108937374997, 0.11317670169214439, 0.08983822215243117, 0.11145728439075353, 0.12459555316850064]"
2189,"[0.09789855235509978, 0.11628715505152971, 0.11908151410038147, 0.10754095845331232, 0.10748879066719211]"
2190,"[0.09698324228483673, 0.09078587568284373, 0.12278061730554127, 0.10903099999513037, 0.11980413492556942]"
2191,"[0.11441116559902781, 0.10260588315360587, 0.12407141458242227, 0.08431486340493627, 0.11801057807342336]"
2192,"[0.1141850651071594, 0.09132956837259996, 0.1100276532421973, 0.12068368192723038, 0.10714625578515613]"
2193,"[0.0900881686885092, 0.11302053887932531, 0.12873064122886643, 0.11364224861966225, 0.09956853173723713]"
2194,"[0.11235347502587426, 0.1176841785919919, 0.11303689681931955, 0.08896703289009458, 0.11283119164213161]"
2195,"[0.11074775155666013, 0.11566380718941861, 0.1131984800819962, 0.0685760663052878, 0.13000043304979786]"
2196,"[0.09673804345606986, 0.11064588761864617, 0.12054800161512702, 0.1098377617227242, 0.10763280778172235]"
2197,"[0.101869558991855, 0.102676290997898, 0.12044408982313896, 0.09700210306946537, 0.11964055881034547]"
2198,"[0.1008307108705652, 0.12299428425706425, 0.09727498013417799, 0.10837633129381287, 0.11414887304727331]"
2199,"[0.08936536887967245, 0.12144241653398777, 0.11818865979336075, 0.1137881579355669, 0.1002923184655427]"
2200,"[0.10166876889146968, 0.09981801086191476, 0.13332720468001, 0.11959816690722957, 0.09060597360014536]"
2201,"[0.11479216762674838, 0.10139515985137917, 0.09647627563112629, 0.10710958926828124, 0.12643937611363038]"
2202,"[0.11376007106015625, 0.09828964301541654, 0.10143204822947159, 0.1350332565227538, 0.09735876503841134]"
2203,"[0.08769771228558586, 0.12699254492438417, 0.1288923865127949, 0.10529292920258788, 0.0896493334017424]"
2204,"[0.08090693166632537, 0.13721365980368533, 0.10175655846070648, 0.09976217582753985, 0.1228838639317957]"
2205,"[0.11851017126540873, 0.10405640257115316, 0.10479664898895523, 0.1127134366185588, 0.10732883793672404]"
2206,"[0.1168470591633729, 0.10700352918359311, 0.08562520399367919, 0.10806896072516382, 0.125451682418636]"
2207,"[0.1039034919085003, 0.09045029210015074, 0.10578232158189423, 0.10070114866413958, 0.13398233415968344]"
2208,"[0.09777086299985985, 0.12773947184823295, 0.09680993940578973, 0.10715148386293413, 0.11654367701808489]"
2209,"[0.1406640960456108, 0.09533987977038541, 0.10254480819264614, 0.12088836886423782, 0.07729128429177028]"
2210,"[0.10325355574324277, 0.11161448862155074, 0.10667931534104085, 0.12700987755546458, 0.09018619677009079]"
2211,"[0.12429689823902723, 0.08203046246094142, 0.12247283122900827, 0.12833596819563314, 0.08090245785368326]"
2212,"[0.11103378670514313, 0.10657578120478338, 0.12547529537594856, 0.0890143388961163, 0.11565453545888517]"
2213,"[0.11214882662858852, 0.11463403563749325, 0.09406708348701083, 0.10783381158540087, 0.11480925676094175]"
2214,"[0.11110995695124093, 0.11122329404516726, 0.11500897361259775, 0.12125507939351077, 0.08433488357596511]"
2215,"[0.10856151017457402, 0.1239341195606773, 0.09284900236269289, 0.10267699439522435, 0.11355272445229043]"
2216,"[0.10764938486075976, 0.13446243496146038, 0.09222734441025092, 0.09598898208838133, 0.11394167975839552]"
2217,"[0.08338154793615607, 0.1406433182020655, 0.09744307448214129, 0.10197362141699988, 0.11852194889934256]"
2218,"[0.10662426367007122, 0.07878658252233685, 0.11028794811844658, 0.10734729698227274, 0.1375428513339345]"
2219,"[0.10187826371809021, 0.10202813271926724, 0.13108280476482612, 0.0931385039854051, 0.11475930010317853]"
2220,"[0.12645187517324746, 0.11361754906794522, 0.0971734562399732, 0.09287889875547292, 0.11442410850409887]"
2221,"[0.1187275432373566, 0.12083637303640643, 0.08352653283182773, 0.08673048824950781, 0.12712934257930014]"
2222,"[0.12025728874980558, 0.12248259608530682, 0.1091371390399098, 0.09287593463286803, 0.09784037001491488]"
2223,"[0.13047179901071485, 0.11094607766675159, 0.09178466772937106, 0.09315274475009883, 0.10898860675590169]"
2224,"[0.08085706229590352, 0.11228637057524817, 0.11205308391428657, 0.11731283016592442, 0.1221591678503451]"
2225,"[0.0995869962161681, 0.11090354199926118, 0.1365089979257285, 0.07214545015286432, 0.11981032601665337]"
2226,"[0.10303885036567997, 0.10239612922342604, 0.11742052096907893, 0.112302191917986, 0.1084800403542662]"
2227,"[0.09970113207751084, 0.14450929097889095, 0.0970078052978931, 0.08992425772059563, 0.10774350782164677]"
2228,"[0.1114093655891637, 0.08982310786284037, 0.11184958156467631, 0.1216235429959553, 0.10829323425754783]"
2229,"[0.09817799262531743, 0.11010667028307719, 0.10127097944844675, 0.11029813032592886, 0.12403646830144235]"
2230,"[0.10033011377144815, 0.09953743382129242, 0.11378524047997375, 0.10571558427290488, 0.12131297306367463]"
2231,"[0.105941472816047, 0.11195733689128684, 0.09977627093335603, 0.11823554433547875, 0.10794110571691999]"
2232,"[0.10610800699841354, 0.11751504333238988, 0.10778073651728641, 0.09878414208510568, 0.11343544696442391]"
2233,"[0.09571586924948296, 0.12097907817415354, 0.08283363596451619, 0.12083894638509875, 0.1188626492994781]"
2234,"[0.1271176708594667, 0.09406134898886442, 0.11170237416968791, 0.08585146335079204, 0.12228208897732051]"
2235,"[0.12875818109345455, 0.10801765906823674, 0.11653444489057718, 0.0841516061018038, 0.10803111739071243]"
2236,"[0.10374093158627586, 0.12376995494577094, 0.09398529248848768, 0.10702951447448805, 0.11930402198949804]"
2237,"[0.09973817418486317, 0.0837064557870465, 0.14122854892082765, 0.09536595856024048, 0.11856673498398242]"
2238,"[0.09195763598060619, 0.10773622784034895, 0.1071328767036255, 0.10666808190205238, 0.12850515840900303]"
2239,"[0.11712730850543136, 0.09422076188358776, 0.12777109798791814, 0.10061463778491331, 0.10226234421785146]"
2240,"[0.10230844008948975, 0.12106502667461658, 0.09936965039897559, 0.10192599929799977, 0.1220586568739907]"
2241,"[0.09800715143216655, 0.12129751928560183, 0.10968419477867045, 0.09371459065388445, 0.12044949452675933]"
2242,"[0.09927067927658874, 0.12059266422362645, 0.11885659264333513, 0.10526203547774574, 0.10250256487622689]"
2243,"[0.10933283627190346, 0.09691746984262634, 0.10988522692996187, 0.12889215473451907, 0.09665589325638162]"
2244,"[0.12037853008242065, 0.12789323021250293, 0.08884963494298127, 0.0991178645367738, 0.10337282396776057]"
2245,"[0.13664511996914636, 0.0980530736611913, 0.08395018679265727, 0.10852076201902723, 0.10999765122441227]"
2246,"[0.10848753592839658, 0.1040472924138675, 0.11943880063503162, 0.11725259696239833, 0.09706992533208868]"
2247,"[0.1006838343348327, 0.11029013724434011, 0.09101924695830295, 0.11249925774786021, 0.1268955963906489]"
2248,"[0.10432433235364916, 0.123844028191736, 0.09100137115771811, 0.11445111050334061, 0.10983303816074719]"
2249,"[0.10654361539559089, 0.12769196866622987, 0.0924361079051956, 0.10118360414336382, 0.11107051395963137]"
2250,"[0.11429741519967611, 0.11147415806402351, 0.09600718321171478, 0.11589324563379175, 0.10725924022210487]"
2251,"[0.1260617368014087, 0.09091092323305862, 0.11653875578208908, 0.09996233680813114, 0.11114026834374832]"
2252,"[0.12480083000503538, 0.11202303569221056, 0.09628095475339535, 0.0914862580561501, 0.11774168185232436]"
2253,"[0.09242701275992986, 0.11618041372907928, 0.10037784687412242, 0.11195490284909773, 0.12429803158058707]"
2254,"[0.10976052406246237, 0.12421605441989604, 0.12085870732817297, 0.08102330004348418, 0.10752473454833258]"
2255,"[0.11688333032621373, 0.11916667627391957, 0.09282249362343736, 0.10923526157731243, 0.10643128758850551]"
2256,"[0.11466662420479239, 0.11182538961974142, 0.10843500136899785, 0.07772758058756873, 0.12598223253418314]"
2257,"[0.10808222312372093, 0.12479869385625073, 0.09708067872044288, 0.10900056882058261, 0.10849442203421061]"
2258,"[0.09678868587351026, 0.10922796218236405, 0.08804601543326539, 0.11706067152864025, 0.13177235492391012]"
2259,"[0.0771593722508427, 0.11451138743503277, 0.12648436252665915, 0.09662821081784898, 0.1277659517378182]"
2260,"[0.10970914508522327, 0.09469358723314099, 0.11247929632227756, 0.1173965367325796, 0.11189927213482473]"
2261,"[0.10201453177300387, 0.09530295307993465, 0.11348909745485218, 0.12859286032831743, 0.09801617162314648]"
2262,"[0.08849072526831132, 0.12606315572445778, 0.10731147363293038, 0.11340689265659476, 0.1061145307537003]"
2263,"[0.12423902180315576, 0.07564495933611529, 0.10864207439877781, 0.11536997483236804, 0.1148636845982019]"
2264,"[0.11162084474109316, 0.09115086768018371, 0.10437587339828244, 0.11369087561013551, 0.11881972605225731]"
2265,"[0.1064925133994915, 0.10131326807992341, 0.10620029804902949, 0.10900310801045388, 0.12245267982726446]"
2266,"[0.09097209854578876, 0.1191096067656165, 0.13228311877057164, 0.10094832183619763, 0.09465764797806246]"
2267,"[0.1373527174855984, 0.10567552263652777, 0.10085207950917295, 0.11429485286959157, 0.08449094824361221]"
2268,"[0.10255933009803321, 0.11574602874587188, 0.10689388238530396, 0.11474397951147168, 0.10368244373426058]"
2269,"[0.08207062563963571, 0.11950580386723576, 0.11865388183941317, 0.12711707000228425, 0.09555315312824637]"
2270,"[0.0981545056228195, 0.1312828045081523, 0.11408201028001917, 0.11860719172379648, 0.07733821276558361]"
2271,"[0.11948980179249888, 0.1347428230248459, 0.07941749226704937, 0.11362693335347576, 0.09282017133715556]"
2272,"[0.12532994929488478, 0.08460437227922088, 0.10175113600130223, 0.1265143951242848, 0.10261963582643069]"
2273,"[0.09817750950645977, 0.10197872379321245, 0.11260389741011995, 0.11118327930324566, 0.1162843560019754]"
2274,"[0.09603166734596949, 0.1201065194076822, 0.11714467002497804, 0.11259414308559901, 0.08646280994874518]"
2275,"[0.10605023061372491, 0.10410781620089567, 0.12270768849929756, 0.10979613294946776, 0.1056369325938521]"
2276,"[0.11021711036323985, 0.11584808725801293, 0.10160357846882331, 0.10414548297482071, 0.114035441829487]"
2277,"[0.12590127519178015, 0.12547990766570716, 0.10162338505572531, 0.09038891003510541, 0.09672530204179555]"
2278,"[0.11638093826135307, 0.07699448711387719, 0.09401178623623638, 0.10833465636694595, 0.13946149399550722]"
2279,"[0.11072823372241115, 0.09868927770738385, 0.125648113743438, 0.10749775114133603, 0.10416011121143746]"
2280,"[0.08445225424399865, 0.08295364281660803, 0.10982859824158663, 0.13573962840133266, 0.12374818694755531]"
2281,"[0.09712389305384171, 0.09633879478264092, 0.1171314834253213, 0.12005407050940081, 0.10566765754896452]"
2282,"[0.11765051656350851, 0.12335171097471585, 0.11853745471211742, 0.07843337702259348, 0.10446939774885854]"
2283,"[0.1249877541926165, 0.1245871409891142, 0.06690703100681711, 0.10670198580539521, 0.11810188338135608]"
2284,"[0.09561546286548105, 0.12828311346960813, 0.09825257382202988, 0.10231769957485878, 0.12100131391945908]"
2285,"[0.09872161026214321, 0.11078652249898645, 0.11474685281879334, 0.10102129181177893, 0.12300519410282763]"
2286,"[0.1317947527705336, 0.09493835586109473, 0.11709327160623163, 0.08462987239919091, 0.11116378080053618]"
2287,"[0.11351496855803044, 0.10953828586704743, 0.1149618514192882, 0.10293480286155934, 0.10768144629272215]"
2288,"[0.07764219941914378, 0.10942102337185101, 0.11977574464626566, 0.11203705710633684, 0.12313090620650535]"
2289,"[0.1249765667364203, 0.11819212177739896, 0.12262272694878369, 0.0661507169266799, 0.10576813994111363]"
2290,"[0.09798810531666473, 0.08813820714985432, 0.11751020879877014, 0.1302656084722457, 0.1077854216316149]"
2291,"[0.12393147534946918, 0.11869131619676268, 0.11479696008524978, 0.07920927654762555, 0.10548954562178714]"
2292,"[0.07797198258812946, 0.09997058806832429, 0.13750668040656513, 0.12123733048318808, 0.10406402550427285]"
2293,"[0.1069731324064903, 0.12497704315421558, 0.09669765979231496, 0.08921320603609087, 0.12134791485521214]"
2294,"[0.09392926262375913, 0.12299818637155442, 0.0867854761862372, 0.11722107463232471, 0.11765788859974852]"
2295,"[0.10278946063618023, 0.11431491971149334, 0.11176906717824611, 0.12937858192486712, 0.07848860892661688]"
2296,"[0.0869570706816632, 0.128833982194222, 0.08750594019905727, 0.11405774400125508, 0.11763129099109745]"
2297,"[0.11194056616756116, 0.09943726933563053, 0.10316547218096338, 0.11461289865009819, 0.11710697126173036]"
2298,"[0.11051156510699253, 0.12039057152593861, 0.11779193101436299, 0.10605816000925715, 0.08560935548456886]"
2299,"[0.08002325163911268, 0.12986913823138693, 0.12369490210594145, 0.09989550343823009, 0.11057827548342146]"
2300,"[0.10335363486434031, 0.10771067779331028, 0.10736149981589832, 0.1143809404332253, 0.11192828750781046]"
2301,"[0.09976679948110759, 0.12345483624437831, 0.09957679684461888, 0.120346969369924, 0.09905118680059959]"
2302,"[0.11042287549050242, 0.10604975317520798, 0.08983836362502753, 0.11163028216139127, 0.12597249643064334]"
2303,"[0.10649041032625496, 0.10642774605340453, 0.10139255569686209, 0.11594985422294896, 0.11534538309699323]"
2304,"[0.09019053174776824, 0.13208169165654032, 0.08865658618985967, 0.10931284530779767, 0.11880757541519002]"
2305,"[0.11345250066593315, 0.11208908385311411, 0.11779138949805577, 0.10729892564558884, 0.08863417494604871]"
2306,"[0.10087815479236117, 0.1215657269708675, 0.09150660815896787, 0.11056916578403894, 0.12108828288164837]"
2307,"[0.12280922094163393, 0.12488256951750026, 0.10094154722655801, 0.10062853226768653, 0.09380521501121471]"
2308,"[0.09305307291783863, 0.10883639661039655, 0.12482587469806976, 0.11266934302177639, 0.10590832974398762]"
2309,"[0.1299958160583664, 0.1060911172438301, 0.096508017339778, 0.11473728675024719, 0.09735869167251775]"
2310,"[0.12033323899690537, 0.10829956058780843, 0.11080947249104993, 0.10042092243944728, 0.10348474575099936]"
