,r2
3794,"[0.03801616093635196, 0.03437582273337414, 0.03683611956686439, 0.03895299495577498, 0.03772479748990032, 0.03946058498123939, 0.041080990259622974, 0.04342780410189351, 0.03233998432868335, 0.04214095007538177]"
3795,"[0.04009213705166792, 0.03934715105549802, 0.042158737736087915, 0.037886696922126206, 0.03468368002677724, 0.0424595988697265, 0.037421432882845496, 0.03879901431400834, 0.03727522991895349, 0.034990149074690224]"
3796,"[0.03682014759832564, 0.03807225127257685, 0.03752905578640231, 0.03494837717164856, 0.03943532233867686, 0.039134185831662394, 0.03727417666533128, 0.03712178300961111, 0.0449883293803951, 0.03927217364639357]"
3797,"[0.03458525670661017, 0.03951605324330598, 0.0392351475505206, 0.03949708155682374, 0.037111340815198735, 0.035858483811210595, 0.042877338969866785, 0.03681758378702926, 0.03802727777485493, 0.04111587387500981]"
3798,"[0.03736167523144962, 0.04265951537751744, 0.043689695367659764, 0.03754317011249042, 0.04141602090919283, 0.0371766702806946, 0.03428973998337237, 0.03383012097222993, 0.037747827632565234, 0.03924107345426442]"
3799,"[0.04054497164354676, 0.03885966461743351, 0.04238851887175399, 0.04217241126481808, 0.03364444848051307, 0.0333836410138415, 0.03674280044536826, 0.04039164899477654, 0.03551510597338925, 0.04082636397064887]"
3800,"[0.0400795212123185, 0.03876814574602894, 0.045059214783978674, 0.03699405398148137, 0.03385014836541833, 0.0369819348305348, 0.04072303876674033, 0.04004255295537673, 0.038271257915070134, 0.033919684307397]"
3801,"[0.03943173907758135, 0.03868727798131821, 0.0385407402744915, 0.03923055051016855, 0.039301223718575695, 0.038889076624457286, 0.03801273823036111, 0.035443066595798656, 0.038371167436706655, 0.0387941144217]"
3802,"[0.03936911566563017, 0.03843276299140852, 0.04229914309058702, 0.036942750019484216, 0.04489544944617663, 0.035115682080668176, 0.03286313868801738, 0.03984626450379514, 0.038544022906527475, 0.03490236571120209]"
3803,"[0.0403646960344517, 0.04230788976379107, 0.03646841914392551, 0.033029907557371785, 0.0385235286540867, 0.038201754378845876, 0.037790907579158484, 0.03794602457470986, 0.03915523605773652, 0.04071384771654474]"
3804,"[0.03364561761695195, 0.0393073400709526, 0.03583729043695216, 0.040942129544289885, 0.04162879195856928, 0.04265392772774723, 0.03729566137532503, 0.03367581568205469, 0.040167858444046356, 0.03953874349309061]"
3805,"[0.05086587559914413, 0.035243439402293464, 0.035765533523184345, 0.039306549000218016, 0.03652764675879272, 0.040398550582515846, 0.04034617510887917, 0.036233200565594204, 0.030259508808053504, 0.0399200817065164]"
3806,"[0.0374798814618178, 0.03669715362223769, 0.033047488733341734, 0.039254237413662296, 0.03788112400174215, 0.04553457681836526, 0.034354011757170566, 0.03539213667438312, 0.04410253453482038, 0.040476471381363566]"
3807,"[0.038904728919556986, 0.03234465180508217, 0.0383740766964501, 0.03815445661446937, 0.04023935142568291, 0.041172895953436095, 0.03494716239805329, 0.040491482081243535, 0.03821727789099927, 0.04184694669278044]"
3808,"[0.040917858558707554, 0.0347905306716485, 0.03561849912110726, 0.039830125397757765, 0.036018435808777616, 0.041291270890556064, 0.037835449645877595, 0.0371038118277508, 0.04239552145522807, 0.03911814983124484]"
3809,"[0.04054593379905924, 0.039211569819046166, 0.0412391425753621, 0.038827835601090155, 0.03406820651449727, 0.038529050533640086, 0.03963575074528514, 0.03857425024981043, 0.03907177679166518, 0.03516057860807442]"
3810,"[0.036344747839535896, 0.0386655591844316, 0.03674050055291611, 0.03949014217199498, 0.037818320113007786, 0.040205485366996196, 0.04051889175906709, 0.03334471363900604, 0.040615719562396846, 0.04087557611933379]"
3811,"[0.0384374193093755, 0.03677011785571438, 0.038805825569339425, 0.03355667863096867, 0.034075486458226334, 0.04025899957949375, 0.037991547989547514, 0.047596123071114715, 0.043699550453013325, 0.03310208836097539]"
3812,"[0.03877131177600346, 0.035625334633292205, 0.03632998025627687, 0.03426893069048109, 0.03586558934345341, 0.04373611715729686, 0.04283685770376655, 0.04020172618572693, 0.04168189360969199, 0.035040276322734654]"
3813,"[0.04141732956813948, 0.03679069772580268, 0.03231099958522876, 0.040228573577373083, 0.043273968363770954, 0.03433367992540015, 0.03703974503067453, 0.03997589194179196, 0.04212583886044463, 0.03758888370768121]"
3814,"[0.04337384340455175, 0.03591165223127801, 0.03559323980588269, 0.03726264518627831, 0.04226420506872308, 0.03318992261703779, 0.037294071212717994, 0.04407923186063045, 0.0333876035532813, 0.04230190118838528]"
3815,"[0.041318310048504836, 0.03688787762116141, 0.03927248448545029, 0.039284945593253684, 0.03690436285769105, 0.043482495137925126, 0.03439372787604977, 0.0385913852726576, 0.03964614878351225, 0.03483986501500902]"
3816,"[0.038551656960333136, 0.0358854177771335, 0.03668251588236371, 0.04013339036066321, 0.03869308899743673, 0.03787608966134859, 0.03947992470595685, 0.04339231053472059, 0.03446708953001354, 0.039844420513523326]"
3817,"[0.04205927266532539, 0.04107895283016649, 0.03481715431027932, 0.04310372572115184, 0.029552583768562513, 0.03606060839882874, 0.0414120851645331, 0.03913385883664566, 0.0329969000463749, 0.04421238821506457]"
3818,"[0.04266481882035589, 0.037730636492361413, 0.035318422601631205, 0.04263413921656256, 0.041023531932530166, 0.0354912996539537, 0.038267648481183913, 0.033331193385586655, 0.040806122270667156, 0.03776112023615885]"
3819,"[0.035998906044795276, 0.04071588648456459, 0.03718367286825308, 0.0403072575753729, 0.03715227429462875, 0.041323309936662445, 0.035790237730676355, 0.03903283441916905, 0.0368057580724378, 0.04032985001010969]"
3820,"[0.03283774998225686, 0.04078687563966399, 0.03899031383238449, 0.03843757882441978, 0.037609867419097665, 0.033771445017695356, 0.04174719264584603, 0.039808647968178734, 0.037500165058947155, 0.043201342699758394]"
3821,"[0.03869126877093132, 0.03317766855127935, 0.03697229536371771, 0.0394062061333037, 0.043205700497623734, 0.036535085293060376, 0.03907131078764836, 0.03820666451796961, 0.04422198670892519, 0.035382939194087526]"
3822,"[0.038994028152073534, 0.039417108131676426, 0.03830021400782535, 0.0342611006492084, 0.0388597927833485, 0.03447878064000509, 0.042556028584145866, 0.038251155823342486, 0.03896605488029037, 0.04099231504593159]"
3823,"[0.04159271035710721, 0.03541576246926925, 0.03673740292472005, 0.04124434230692586, 0.0350012542793019, 0.03316181616843639, 0.039946775591501615, 0.04176312006030902, 0.03601786748522173, 0.04402473710720878]"
3824,"[0.034291154459551665, 0.03768528054223097, 0.03906688159668348, 0.03565354300713275, 0.04134562772636541, 0.03992240556868132, 0.03610837754530538, 0.036844967343425905, 0.04254129569329668, 0.040717205947172985]"
3825,"[0.02840061642036984, 0.03955756341021821, 0.03999578377753921, 0.04629038227588811, 0.03898089166779006, 0.041387447107873565, 0.03858995800053866, 0.031171600344852002, 0.04084654508068575, 0.03899215384170074]"
3826,"[0.042452174385130825, 0.03831368691023118, 0.03785830914794508, 0.03753546372503169, 0.03755828745298073, 0.03686636576008406, 0.03494028494513057, 0.03866368116189467, 0.04022105415435284, 0.040439004518808885]"
3827,"[0.037767637747010085, 0.039226660041639994, 0.041065878744640516, 0.039700154078069816, 0.032892144585014105, 0.03764605128962417, 0.03816601207511783, 0.0382636631047053, 0.038141905223043726, 0.041928261396570354]"
3828,"[0.040285953655796236, 0.037370818995053345, 0.043624571739900087, 0.03808370329982402, 0.040858191549412615, 0.0376567301441576, 0.0339408418809366, 0.03653632815487129, 0.035639942829228555, 0.04102506931087013]"
3829,"[0.040597398004331486, 0.03616205527772609, 0.039290054097261384, 0.03593635239386972, 0.03626342005860572, 0.03753034640878117, 0.04670461115200086, 0.03591272169398885, 0.03538720307237231, 0.04069354127746516]"
3830,"[0.03593646212980961, 0.037960801614945194, 0.036606853625402835, 0.03742441029891075, 0.04034264577780422, 0.04028430161792107, 0.0436983903813738, 0.038191019021213024, 0.03580914300079108, 0.038332357943555384]"
3831,"[0.03399882769711715, 0.041454778420469296, 0.04250988739730488, 0.034937412452508476, 0.04387906598954516, 0.0367105064738541, 0.03557145616257518, 0.03837575314467634, 0.03893117778600519, 0.03847904549674763]"
3832,"[0.03653419429979565, 0.03244319020895037, 0.03989052298398188, 0.03787513192368286, 0.04270770144348168, 0.04257610908042819, 0.04256559490673273, 0.03903798361006994, 0.03589889631152299, 0.03477801076332643]"
3833,"[0.038068576841642554, 0.037409041761591544, 0.035544126708512036, 0.0383207269540532, 0.045219928979623236, 0.03936981030175646, 0.03562241240778663, 0.04198776198209708, 0.037961559056156835, 0.035052576909039956]"
3834,"[0.036646787351025556, 0.041385927576926496, 0.04303380323655914, 0.04091925117119177, 0.03891486668762267, 0.03202201605472754, 0.03768407110565897, 0.041305344214494055, 0.039667276477922675, 0.03334622611820981]"
3835,"[0.03621425525460864, 0.03932218031897994, 0.04459607384606323, 0.03268020224044865, 0.03593948831110294, 0.033793063640548904, 0.038663864235472634, 0.04568186661604279, 0.03867668746713915, 0.03914819355856625]"
3836,"[0.038649448192934144, 0.035109510879918426, 0.037802564681487016, 0.03679871529996037, 0.03784685668122978, 0.04108989745344305, 0.04078245880208009, 0.0383448281184855, 0.03659111756065547, 0.041997596408247406]"
3837,"[0.04401823846216624, 0.03948048972552398, 0.040409673912295996, 0.037337597483133256, 0.034375043912014625, 0.0380171869093161, 0.04178076615644177, 0.035117640699394825, 0.03834850485089858, 0.03593617787227743]"
3838,"[0.034944549489481, 0.04137609734489123, 0.035969700689655326, 0.04101548349771478, 0.03996277517788416, 0.04369089240569046, 0.03373408567203562, 0.0415777564684926, 0.030705011820990058, 0.04142165953403032]"
3839,"[0.03989636497828364, 0.03942920861902399, 0.04109570965675868, 0.03990509858008229, 0.03653383175840974, 0.04010981455007956, 0.03818380133069843, 0.032155762368060725, 0.03849408277368749, 0.03920465323407507]"
3840,"[0.04057522490519205, 0.04009552888381407, 0.03561767589172049, 0.039158579237569824, 0.042358769296670706, 0.03261324365399021, 0.042158959811656294, 0.04069500297487616, 0.03616373131349504, 0.035828120950594955]"
3841,"[0.038265089090323, 0.035147183893516454, 0.0334558150886215, 0.04156462859599286, 0.03858489099466522, 0.034767412261337616, 0.03980850762322652, 0.03934799754648266, 0.03846149844112556, 0.04489008284665885]"
3842,"[0.03747379472040013, 0.0355067041427124, 0.03735280788368078, 0.03633329183175549, 0.04181547895452431, 0.041808983353647466, 0.037115128985323986, 0.04183274526713188, 0.03923452691785534, 0.03613207383941919]"
3843,"[0.03640299902412114, 0.04303524199022901, 0.029721391687967058, 0.0391815173971608, 0.043188147410531785, 0.03936949104966625, 0.033084612813545244, 0.039136422969075935, 0.038602687323656126, 0.042468146803982365]"
3844,"[0.038520692582439064, 0.04113024167852164, 0.036941323370460966, 0.034757591385197184, 0.03269309414896915, 0.04120606042069852, 0.04222893630310509, 0.034941113628935816, 0.041897023772921926, 0.04040940494700007]"
3845,"[0.036585471858905816, 0.03897711735930676, 0.03960030192888708, 0.03800837989551453, 0.03927562308558241, 0.03639710638519855, 0.03914095215542024, 0.03494772375762023, 0.044115921017383264, 0.03769238907159156]"
3846,"[0.04189777273948836, 0.04099623622731319, 0.036397672910524315, 0.04226164756169315, 0.034512353071690094, 0.038950775220873424, 0.041002798685512376, 0.03351085531548592, 0.03833490583962551, 0.03693144053693764]"
3847,"[0.037195668361673095, 0.041185685192325794, 0.04364131278177419, 0.03266484080636167, 0.037139051676525536, 0.03715587378556284, 0.036555579929034354, 0.04031384014397199, 0.038266770257199045, 0.040865509656608845]"
3848,"[0.03571495165988492, 0.04221827310749904, 0.03743773406165829, 0.0409703759924821, 0.03434756161402697, 0.03975495760017722, 0.0405486408313005, 0.03545420693098211, 0.037056129319771425, 0.04099883157376938]"
3849,"[0.04119606424371014, 0.04106264427904571, 0.04023628475244745, 0.03661699980365085, 0.037051144891051435, 0.04061739489010996, 0.030484300766274952, 0.037733490187543794, 0.04255925710311226, 0.03729961578097929]"
3850,"[0.03787898807974699, 0.036816728002412535, 0.038453894931699484, 0.042847607209324234, 0.03836774795538622, 0.039756452748222926, 0.03981433999137429, 0.03901594957070298, 0.03437302781458851, 0.037353566061023136]"
3851,"[0.039376721071577636, 0.03418714869905659, 0.04137070329948722, 0.04068675544536737, 0.03707737517893972, 0.0393036397643135, 0.03309562817949352, 0.03907107516907393, 0.04154545069830129, 0.039359416446980156]"
3852,"[0.03858744379301515, 0.03614278994692599, 0.04550783716694151, 0.03103770508577841, 0.03850379197797604, 0.04187632592456825, 0.033741459139731256, 0.035569216904219325, 0.04165645378789984, 0.041586591705719766]"
3853,"[0.03840604835888428, 0.03862904469891926, 0.03847517169643455, 0.040322863721520275, 0.0360882900083106, 0.04113842998063255, 0.040922252223812405, 0.04229554113527967, 0.033979449894066205, 0.034296093019043794]"
3854,"[0.041183577679541394, 0.038661490764835715, 0.0376270869211629, 0.036177087082280734, 0.039599744642377144, 0.03716354740662664, 0.03715342661659127, 0.04419717042129967, 0.034150149959112364, 0.03814467124888876]"
3855,"[0.035666189635993995, 0.038762094359613086, 0.036406632807838735, 0.03930381432117558, 0.044484622560548304, 0.037716910443021945, 0.037387880424055164, 0.031321892451454225, 0.04168521969528771, 0.042108426853578296]"
3856,"[0.037333499401106085, 0.03614389924721473, 0.03813341910413248, 0.039669328757863775, 0.04052242754372737, 0.03770812305858495, 0.037367644574366476, 0.03858678678760974, 0.04583781607800508, 0.033590383799763424]"
3857,"[0.0357557112911413, 0.04273562628546834, 0.043339184917621454, 0.038359800013047285, 0.0396925499147287, 0.03160120738361616, 0.039012290065182476, 0.04421769916319751, 0.03264619484015796, 0.03731369105135185]"
3858,"[0.03402827785421347, 0.03890323057741041, 0.03346464384895553, 0.037649047363222166, 0.046191035580825046, 0.04095150281813753, 0.04388661186076681, 0.0373308399912492, 0.04022464942926163, 0.0313153849439739]"
3859,"[0.042291400061866824, 0.037728559251148264, 0.04016946010443623, 0.042122834397652076, 0.034302891260422075, 0.03759962932356009, 0.04079995103255696, 0.039561719221384184, 0.037271229749287094, 0.03302254450127329]"
3860,"[0.03582998537766169, 0.03846565430095994, 0.03788009712258511, 0.037946056588821775, 0.03941121681425874, 0.0406784272851638, 0.03206621402817589, 0.043125335140501764, 0.04278263550243977, 0.036665281982251385]"
3861,"[0.03889237342272733, 0.03725630604669028, 0.03697204952069488, 0.042564435161382974, 0.03654089625440027, 0.041955641868069216, 0.03604828216963307, 0.03428151920038436, 0.03927090759978369, 0.04077354524100607]"
3862,"[0.038366521354978755, 0.044809063468495336, 0.03003726532773643, 0.042162347073190776, 0.033776510776095114, 0.035242134428533745, 0.04200481974191961, 0.037532321784495726, 0.041363486129557425, 0.03803010136008167]"
3863,"[0.036633687237651924, 0.038290102296725914, 0.03986373352786987, 0.04103601853235317, 0.0372928425148884, 0.03687591426123349, 0.04235277511750479, 0.035889454069191085, 0.038759780567310886, 0.037765643278627414]"
3864,"[0.041623368425872664, 0.03807323401948237, 0.03724188104173454, 0.03558123166458371, 0.04038349754649062, 0.03655420404679721, 0.03913834826262452, 0.03804086703347287, 0.03401752431112215, 0.043516209405620954]"
3865,"[0.040140829218302865, 0.0435713145237584, 0.033258726340419265, 0.038003741671459146, 0.03934034170309764, 0.03403982805503358, 0.03984614769050032, 0.042431460295598744, 0.03786746704098087, 0.036432598942175876]"
3866,"[0.03798116270450691, 0.040120742933215325, 0.039914664738048056, 0.03722351421845027, 0.03874171992193254, 0.036255629235874, 0.03585443327410409, 0.04186749424787384, 0.03946882952310238, 0.03704564644541408]"
3867,"[0.040254520673363436, 0.036379003162957724, 0.04289027447779592, 0.038385730688711206, 0.04098379910782379, 0.03915932645005871, 0.03783589459929826, 0.03249075452653283, 0.036038243094814404, 0.040530613991007325]"
3868,"[0.04170768093845478, 0.03604403441533233, 0.03901590104169217, 0.0416871860842033, 0.03864288679489569, 0.039403960764927026, 0.037858606325177346, 0.03875851252607132, 0.037128470109901834, 0.03459252699018556]"
3869,"[0.0394283562289921, 0.03866210035038509, 0.03689044379437878, 0.04027650859692522, 0.0433895213463209, 0.03961106216786758, 0.035232015332746336, 0.03963904545814334, 0.034250479543945445, 0.03707044016170169]"
3870,"[0.03509354834427458, 0.036865859603451234, 0.041006856786116264, 0.03760996092454272, 0.03628187377860437, 0.039887780235911774, 0.04074023446900543, 0.03675545889687748, 0.04218840475584251, 0.03871076179767563]"
3871,"[0.0400907609835538, 0.03964387114807133, 0.032560895351954944, 0.03938456873591889, 0.04168731200028031, 0.04034075093842382, 0.0398709324032851, 0.03987884621135762, 0.03502048406649916, 0.03618228748357155]"
3872,"[0.03696421854606935, 0.03687267588687282, 0.036900759730830734, 0.03537261804472536, 0.040776071957990156, 0.03702760510015801, 0.039433314491905125, 0.042633782827178335, 0.04079584892864785, 0.03801528531558751]"
3873,"[0.032812772535169676, 0.037035677567447745, 0.036764557741437054, 0.041908425169358776, 0.03884318313856017, 0.033110322171343354, 0.04388691914794718, 0.04079904037594073, 0.04095364329031881, 0.0384223077503314]"
3874,"[0.034647153596260694, 0.040445980624681965, 0.03726902783820296, 0.0400478421269842, 0.040371671963901457, 0.03796616956636656, 0.037849372267632186, 0.03603442571925408, 0.04403258110299291, 0.036118828835033034]"
3875,"[0.040474110717307554, 0.03876487418331265, 0.04024485155058688, 0.034232753539995886, 0.03772584158801873, 0.0376548384182499, 0.03863572201027499, 0.039334106929955204, 0.03909693555134619, 0.03899772997158901]"
3876,"[0.038636806155847414, 0.037624644655399386, 0.03468283937521943, 0.04103669757553485, 0.04245375592508094, 0.03364212557261537, 0.04406538243411806, 0.037290298415392664, 0.03947195457153052, 0.035718798836220644]"
3877,"[0.03709827444925329, 0.04052254602491112, 0.04042765349233801, 0.03698056147221862, 0.04042297110480286, 0.0387131653051509, 0.037435016746090066, 0.038251116152873466, 0.04362462814845125, 0.031245728967538744]"
3878,"[0.03698304048236756, 0.03874247683363119, 0.031837397545000035, 0.03986479312014213, 0.03892474492739417, 0.03957758345998008, 0.036217144120447964, 0.042260721318574834, 0.03748545632831113, 0.04333835040592615]"
3879,"[0.036510157593129366, 0.03197538288663371, 0.036058346529039054, 0.04426363097715602, 0.040265252621100034, 0.039115605923223495, 0.03748468377022174, 0.036032926006556054, 0.03927655449806178, 0.043865056338291075]"
3880,"[0.03172532027893038, 0.03888280753986706, 0.038914806714461125, 0.03914702633926437, 0.04254016146489936, 0.040246205479622876, 0.034204576718444235, 0.03462650823979552, 0.043936033635264216, 0.03997547893498288]"
3881,"[0.033702848359677184, 0.04191856265692484, 0.03762572066541381, 0.04015426502602126, 0.038872480710466784, 0.037965433228187906, 0.031919995850476335, 0.04207812591017579, 0.040568289207029595, 0.03991648359387734]"
3882,"[0.03379075113137908, 0.03746067960705812, 0.040059920739428545, 0.04177974720249056, 0.042069915475034025, 0.03648342070270916, 0.04642243301511206, 0.037199753313595485, 0.029627421340130855, 0.03940024417090293]"
3883,"[0.03949983595709694, 0.04507383342130866, 0.03715443206036928, 0.040539120283784036, 0.032701214822536295, 0.03585469836419819, 0.03459926091227461, 0.04167535274633649, 0.03641380145408213, 0.04109068630093671]"
3884,"[0.038521976861513596, 0.03148214071002631, 0.0431353948394837, 0.0428541718798785, 0.04230704730057011, 0.03199731375330683, 0.03957297442977148, 0.038500017531398756, 0.040717005597209255, 0.03575767107603811]"
3885,"[0.030165138567464833, 0.036867290914469275, 0.03569517749769069, 0.03720123518883067, 0.047372263304982454, 0.043226505148389105, 0.03667154564746411, 0.03745393471165748, 0.0410780828117947, 0.03828276871548586]"
3886,"[0.042618508992616544, 0.03972225272620389, 0.041020448444658464, 0.03677164878635608, 0.03956951099219386, 0.03168151103110095, 0.039736585854800666, 0.04032661984672359, 0.03474470882384617, 0.03827861311961023]"
3887,"[0.03997515191620782, 0.04029493309453336, 0.04303682077621751, 0.03597219660890816, 0.033684172024923575, 0.03987239468449799, 0.030388744715994953, 0.039695764467561734, 0.04175788952861581, 0.03992964099408847]"
3888,"[0.04360823670917047, 0.04006936579065379, 0.035135167549502855, 0.03596550312237712, 0.03372208034531776, 0.039924365877068935, 0.03664064134218603, 0.04337495818522186, 0.039147778809453304, 0.03715098711103182]"
3889,"[0.03644768499468409, 0.03763788152966552, 0.043783897804410166, 0.038191661688268264, 0.042187583831103215, 0.03684065121665647, 0.036489159798372195, 0.035398153625698536, 0.039265909099373, 0.038777107048369674]"
3890,"[0.03851616600106167, 0.037222701217473175, 0.03824648110882822, 0.044133143569231925, 0.03986805704744256, 0.036021392788488815, 0.045145534794345354, 0.031715479440741934, 0.03723116048788255, 0.03683211389270635]"
3891,"[0.04058781879702533, 0.040977278915016235, 0.039066223116535514, 0.0311046550719426, 0.04004373323616095, 0.038662125999383345, 0.0356165443279397, 0.04130593108443392, 0.0392966659358196, 0.03838213277739844]"
3892,"[0.03655141370469961, 0.039646323940795924, 0.036712430244350114, 0.03806386323474342, 0.04041489084405281, 0.038668322229900576, 0.03795303141653272, 0.0382244687159049, 0.041024578213167295, 0.037311996298079575]"
3893,"[0.03393748019939058, 0.038953299787301554, 0.0438761318272336, 0.039473020983484486, 0.03812555836496634, 0.03467536686901396, 0.03898129611008516, 0.0360813086891989, 0.039271240417336095, 0.041134182526796015]"
3894,"[0.0435103960594565, 0.0344330016774933, 0.043967898697743646, 0.034917496159175276, 0.037100342199855696, 0.041089275044771334, 0.034581450454632345, 0.0343264292927411, 0.037783328745560674, 0.042994471628507336]"
3895,"[0.031244136943235246, 0.03906787479019158, 0.04930965091512629, 0.03618772382453839, 0.03558727391027028, 0.03862929013956928, 0.03619510272321702, 0.03854065429039377, 0.042552538022655906, 0.03765102957593791]"
3896,"[0.03821042043834366, 0.04147208582778328, 0.04487668668423961, 0.03342941995818527, 0.03195511967233, 0.037728752508533914, 0.04079529373883639, 0.03523317378845037, 0.035809060272157245, 0.04462088431534339]"
3897,"[0.035584310816332176, 0.03942264102101001, 0.04072495891288885, 0.03390003371179762, 0.0398124933023033, 0.03988755199495575, 0.034364346241496535, 0.042241788243268186, 0.03925749593002181, 0.03977543680011153]"
3898,"[0.041979431433806, 0.036056463257546856, 0.03884479356652115, 0.04079547431741615, 0.03518812005466965, 0.04024965566725214, 0.03138327611668423, 0.042048689754904056, 0.0413742636260509, 0.03634026425994852]"
3899,"[0.04386387442087303, 0.03438592575687849, 0.03816798282897593, 0.03637582902450731, 0.03968275016003964, 0.033791297504904505, 0.042519025754776396, 0.03777120510223808, 0.04011814734374086, 0.03805036037351783]"
3900,"[0.04209918796574319, 0.04204204409279688, 0.03829169358598017, 0.03559734692814631, 0.036736352425154606, 0.029206139623797256, 0.03826123058047903, 0.04010991581532675, 0.04086920643056402, 0.041595442694997486]"
3901,"[0.040899143501719526, 0.03374745347112751, 0.03588160515920502, 0.039815871149510684, 0.03727746813298549, 0.0441954392129047, 0.03842174820251143, 0.03916440814901456, 0.03338376075949745, 0.042020307447235394]"
3902,"[0.03866073809912374, 0.03806799576594111, 0.03704053760509929, 0.033707185166961584, 0.0387244803683604, 0.04613125858057732, 0.03738723694357149, 0.04186661898314803, 0.0327651268523802, 0.040470300592612474]"
3903,"[0.03832538959076537, 0.0354406427609375, 0.040266894293866096, 0.03567783155807813, 0.037718153211166894, 0.0396735692104333, 0.038480221221056765, 0.03672431459964565, 0.045341128357317295, 0.03727908166218663]"
3904,"[0.035416035807591006, 0.03824379879191975, 0.03868664011236089, 0.0395236173340181, 0.040665598058921226, 0.037493226567381965, 0.04219272254199924, 0.03403391120388943, 0.04000632246303082, 0.03862969901903379]"
3905,"[0.04078395033715254, 0.038168018776894796, 0.03525879330716497, 0.035440131553859944, 0.03448324280458459, 0.03893389788948809, 0.03867135956145218, 0.038473931561532115, 0.041202530800799275, 0.04331256156185437]"
3906,"[0.035814429927285674, 0.04019682795346269, 0.039867591112345835, 0.03928364536337048, 0.034839753790640526, 0.038949210635873865, 0.04142654327674555, 0.03773710899442384, 0.03291851643403887, 0.043757576053016445]"
3907,"[0.03598129292728214, 0.03901076959530503, 0.03937749171641669, 0.03739263982355834, 0.0402884650140366, 0.04274614362168483, 0.03832045370698789, 0.03316345126087372, 0.03955792726602314, 0.03902191339821781]"
3908,"[0.0370834279057517, 0.03604129699540992, 0.03887436380479692, 0.03540560452505748, 0.04301705714250448, 0.03923573667373448, 0.038867508883438595, 0.04041697053124205, 0.03782703372270735, 0.03830211057627686]"
3909,"[0.04016413595450097, 0.03504070824751515, 0.0393758532628562, 0.03583692264004901, 0.04274191045924047, 0.03207842570865149, 0.03826336613641179, 0.03882580470133801, 0.04460087796660728, 0.03757855471635674]"
3910,"[0.03393774097094615, 0.03829956015367075, 0.04090687212787869, 0.037593652969633906, 0.042969925294585765, 0.0354082185260165, 0.03957977215003872, 0.03742874678224262, 0.033427951226794206, 0.04425673038862066]"
3911,"[0.03998985015927692, 0.03662336107166764, 0.036698148411410614, 0.039774876973194484, 0.040209260467686025, 0.03348391391761152, 0.04037009861116314, 0.04119022255813232, 0.04037023566145248, 0.035723965529360746]"
3912,"[0.03980882538109054, 0.03823646883467746, 0.03443750096616982, 0.04165458620638063, 0.03784701873325813, 0.03390352332287816, 0.039481781951348216, 0.03635008668360584, 0.04210670009994466, 0.04120927405270247]"
3913,"[0.04665266276546953, 0.04070648775915642, 0.032783704349374276, 0.037859486494376204, 0.03882159603758095, 0.035753643174599836, 0.04087332250330511, 0.04084254420286626, 0.040418733410745644, 0.029749721761112125]"
3914,"[0.03863939734885846, 0.04483489352027814, 0.04426074209171027, 0.03264672829051707, 0.036125810462177776, 0.03766043345865422, 0.03328797276293971, 0.04217987462163797, 0.036329923809306, 0.03815200767540483]"
3915,"[0.03401114351551782, 0.04178918576726531, 0.039364691315838085, 0.045265734607691566, 0.03422027047653953, 0.03891272224633291, 0.034783420947802846, 0.03770275932343159, 0.04438452544806115, 0.03448277356484475]"
3916,"[0.03949180085348769, 0.038403010035121254, 0.03934718164461315, 0.03244971784806194, 0.04075940586818194, 0.03570761980921944, 0.0433440729172917, 0.04166989647481856, 0.038140551811559065, 0.03517149569978517]"
3917,"[0.03435031080735862, 0.03924389878530521, 0.03803268957802752, 0.04079418614457875, 0.04282828329921018, 0.03835406247555517, 0.033729943360097936, 0.04129375424574977, 0.0416061368234224, 0.03460195589616266]"
3918,"[0.04117075380934976, 0.035177499271933366, 0.044828135351713705, 0.03551935038814491, 0.03611450436424135, 0.039809089483251126, 0.03449112346135519, 0.03911237708525239, 0.04277740021790799, 0.03605436875780166]"
3919,"[0.03686159222332963, 0.041236914775884204, 0.03749782156518455, 0.04003062697000925, 0.03459473092132237, 0.0350927833676965, 0.03947324554128795, 0.04340703526387468, 0.03598421704163335, 0.04007970656720927]"
3920,"[0.037317273181040944, 0.038302158413713094, 0.04416411022593825, 0.03970185349589006, 0.04202381227963781, 0.03813559755665796, 0.03926868825530283, 0.03381351087180673, 0.03658892788598356, 0.03548420025160515]"
3921,"[0.04222058394129358, 0.03798952111657539, 0.03232907637974192, 0.03744719640870364, 0.0383194710476179, 0.044128138184099885, 0.039751690704321385, 0.03830194259195885, 0.04187967631057388, 0.032471863883740015]"
3922,"[0.03996734323798168, 0.03554830456397051, 0.039697768933465216, 0.044337711190241214, 0.039147809236941056, 0.036723834892243734, 0.03531800009057451, 0.03851249513865196, 0.03995682041883264, 0.03562434499628919]"
3923,"[0.037472330659618414, 0.04120267911273634, 0.041710799864396075, 0.04077907446737428, 0.04285865288552504, 0.03261880118918503, 0.036096367109552996, 0.0368348046614555, 0.0400131510781041, 0.03513203979480228]"
3924,"[0.037747778307776536, 0.041728615650159506, 0.03933660360094493, 0.04102397592474982, 0.03475286564751445, 0.038005002178785885, 0.04360255994337503, 0.03868342202972408, 0.035715137241586925, 0.03413441837508002]"
3925,"[0.03375778331614254, 0.03755305285398047, 0.03835531622921429, 0.040642327678621526, 0.03816170007075803, 0.037749897227660756, 0.038182733832815785, 0.03868949314277803, 0.040192181061886934, 0.04155218593312926]"
