,roc_auc
4691,"[0.6813368841023284, 0.6724174219853218, 0.6822727680568219, 0.6681528691509931, 0.6677449072795273, 0.6719037322389291, 0.6724914165163639, 0.6798554363231277, 0.6702572784503837, 0.6738097524833486]"
4692,"[0.6803762399679278, 0.6812904553601377, 0.6755965764234528, 0.6642668646924176, 0.6797319350517328, 0.6751217611582745, 0.6721560191325461, 0.6689961226121204, 0.6732440624458655, 0.669715580998606]"
4693,"[0.6682555326472187, 0.6710558754000195, 0.6677126427766675, 0.6879421410435365, 0.6727187752567225, 0.667783772681101, 0.6743416611373169, 0.6788551777168041, 0.6746889765227077, 0.6767304353838204]"
4694,"[0.6704218622564406, 0.6781083454989925, 0.6793446384422648, 0.6725007276877957, 0.6759667352112947, 0.6915994475147652, 0.6779581046860407, 0.6641317369412386, 0.6685201798218638, 0.66134236387071]"
4695,"[0.6704686269453335, 0.6732032557993164, 0.6772516496299619, 0.6762550274196975, 0.6792624222966628, 0.6666182736955603, 0.670898243759622, 0.6695849554640905, 0.6757529838910793, 0.680912897585711]"
4696,"[0.675011475303768, 0.6723206375563825, 0.6749768092359703, 0.6713955492945582, 0.675435312926817, 0.6725301956613519, 0.6684093326792845, 0.6673415805645861, 0.6858732273007887, 0.6767983258179879]"
4697,"[0.6653853402193084, 0.6800290889893578, 0.6724487785241223, 0.6725088267272078, 0.67017149570681, 0.6762418891797541, 0.6833191830161183, 0.6758500482101677, 0.672479628600768, 0.6716184569044293]"
4698,"[0.665313556580752, 0.6693190173308367, 0.6694587484597978, 0.6774652345555358, 0.6676979246792604, 0.6796063409231805, 0.6815482808345185, 0.6825148539742286, 0.6818371094263186, 0.6653611878276399]"
4699,"[0.6821782989362347, 0.6720297349513084, 0.6791780134178566, 0.6801813954205452, 0.6712125128197717, 0.671572983631097, 0.6673095521323819, 0.6719976928996428, 0.6753122796478784, 0.6694609907351106]"
4700,"[0.6698410240280159, 0.675173787498893, 0.6754980441636987, 0.6729342896059235, 0.6757963557554998, 0.6843935859675535, 0.6713116806543674, 0.6790917159738061, 0.665180532694805, 0.6711044170046006]"
4701,"[0.6765582510970611, 0.6769241696927445, 0.6724185796394978, 0.6650525850109044, 0.6778488856893042, 0.6756644966749357, 0.6765823666224857, 0.6693610606066192, 0.6744228781743785, 0.6754234502905959]"
4702,"[0.6675235002435794, 0.6792576781844509, 0.6685782820916852, 0.6684698711829623, 0.6756825288411605, 0.6747715458010031, 0.6769365543225181, 0.6748170348003921, 0.682236509000394, 0.6719416188225836]"
4703,"[0.6706459250872631, 0.6643404052414297, 0.6807687709901997, 0.6818657640874392, 0.678600330364539, 0.6788188409951366, 0.672611072559966, 0.6664052517077033, 0.6767083138837312, 0.6691388370232839]"
4704,"[0.6773793502351326, 0.6688243312722125, 0.6691054414849034, 0.6741307910242813, 0.6691333976983003, 0.6755887815520007, 0.6728942665501737, 0.6683841502960899, 0.6850660900138235, 0.6798762707396216]"
4705,"[0.6685830035047959, 0.6832565244163612, 0.674560757404733, 0.6767122009431966, 0.6623694785774868, 0.6774853005612543, 0.6687894018948375, 0.6790665245109709, 0.6641703644525995, 0.6853767401822868]"
4706,"[0.6734872170191545, 0.6698850557450892, 0.6777698973559343, 0.6806125285348136, 0.6669799430194443, 0.6835663626118995, 0.6777383819234234, 0.6708703556435295, 0.6730050948389719, 0.6664520080345506]"
4707,"[0.6732047312409133, 0.673162143186695, 0.674950278526147, 0.6669802063290217, 0.681175493490724, 0.6748646983737038, 0.6808342261192605, 0.6671828457478565, 0.6720250138351339, 0.675648007813363]"
4708,"[0.6736204471254484, 0.6821399601538157, 0.6714366255886173, 0.6745925633857428, 0.6730294623986568, 0.6731758080457927, 0.6777579757878309, 0.6719397511731758, 0.6790318116526707, 0.6634961786981953]"
4709,"[0.6727879121800454, 0.6739187950358118, 0.6674080344541128, 0.6758897807174185, 0.6684764493825744, 0.6829512759791443, 0.6743698125629867, 0.675486635595289, 0.6667421171344647, 0.6821355521235768]"
4710,"[0.6684391502190037, 0.6812551400980373, 0.6710913994938535, 0.6778505381838928, 0.673915953108305, 0.6782574695161507, 0.671315021962107, 0.6707928926897797, 0.6756351100387268, 0.6714033955953118]"
4711,"[0.6802791241321067, 0.6779792693282715, 0.6685486779235205, 0.678041069901992, 0.6836937953676727, 0.6712895308711323, 0.6733028231380984, 0.6714982082509635, 0.6686090018909955, 0.6671907417012448]"
4712,"[0.6725644213665807, 0.6816428180524102, 0.6635639779350933, 0.6656862304290391, 0.6774888733998291, 0.6795595807741079, 0.6767616849844481, 0.679751873942483, 0.6738552489292303, 0.6694570578221405]"
4713,"[0.6803013238533654, 0.6784740734222231, 0.6698919608117628, 0.6630221685417729, 0.6667797732628519, 0.6831516454878299, 0.6769341391381195, 0.6808281427600607, 0.6699598893741521, 0.6709964617226021]"
4714,"[0.677403370424331, 0.6693653371173401, 0.667252591007099, 0.673267793884677, 0.682561477928692, 0.6683994222515731, 0.6709739861214787, 0.6725324247131182, 0.6740157490184612, 0.6842756607947761]"
4715,"[0.675251105178393, 0.6767847154928215, 0.671693157214213, 0.6692704457934652, 0.6703584591261547, 0.6738158137521653, 0.6739141961978496, 0.6760825868854868, 0.6805234438308091, 0.6726322356152391]"
4716,"[0.6638658759849299, 0.6769733132474735, 0.6775679389101442, 0.6737309690506106, 0.6800304236965254, 0.6697153481826982, 0.6749836008071366, 0.6828206471898812, 0.6734199354108512, 0.6668889337747592]"
4717,"[0.6771392482191966, 0.6653438780405242, 0.6672820135824522, 0.680172960434431, 0.6823048101084875, 0.6698427673190104, 0.6714701567013406, 0.6781762839097565, 0.6794100116450555, 0.6692940826317914]"
4718,"[0.6762994404816757, 0.6687814390500342, 0.67900243586782, 0.6734095633929521, 0.6679856630295866, 0.6760538452831786, 0.6708986160248865, 0.678875189244679, 0.6700374440563567, 0.6790400771279658]"
4719,"[0.6673815082841097, 0.6714824777736299, 0.6753024596256076, 0.6774209758474479, 0.6761898356002141, 0.6818795061234821, 0.6685407695565607, 0.6754128271968796, 0.672329219657749, 0.6743243963986798]"
4720,"[0.676280922554679, 0.6748613343668627, 0.682671069190693, 0.6762680839428754, 0.6667130560637482, 0.6768627277648273, 0.6757065762692807, 0.674384108457106, 0.6778707621545722, 0.6585346046203534]"
4721,"[0.6731917019566572, 0.6767395215817518, 0.675974166897123, 0.6698850693645498, 0.6700066139733962, 0.6720528607959079, 0.6648124012782027, 0.6760722179359258, 0.6750953835849042, 0.6866464080169952]"
4722,"[0.677570113484067, 0.6672014499314388, 0.6778636809636565, 0.6632142029403908, 0.683132986826404, 0.6677207508957204, 0.6753758957587527, 0.6834557044921286, 0.6797267246758916, 0.6648368887472111]"
4723,"[0.6762602300537592, 0.6686935980670826, 0.682001577351483, 0.6776030408006907, 0.6702847506037916, 0.6727420145968299, 0.6674719869026546, 0.6758136660902969, 0.679778474725884, 0.6695111421876835]"
4724,"[0.6767151291272892, 0.6736141912530773, 0.6686714392042066, 0.6839695985304347, 0.6802797052291049, 0.667207388016389, 0.6727575861804529, 0.6803571454837531, 0.6780531430459851, 0.6586919574709141]"
4725,"[0.666105945895257, 0.6751869983759611, 0.6821627954499161, 0.6775708489349556, 0.6831548596806012, 0.6709190270569477, 0.673190694116551, 0.6687284457276923, 0.6751995149492112, 0.6678382372367982]"
4726,"[0.6716130657045104, 0.6731233050240429, 0.6769409080101841, 0.6837786809276102, 0.6719683157224928, 0.6701058589849374, 0.6625907857373883, 0.6756546452648885, 0.6730055671518459, 0.6818731096585513]"
4727,"[0.6762126754361348, 0.67035610749924, 0.6737242864351314, 0.6731494861677032, 0.6676406412267365, 0.6778449814438479, 0.6875116071855477, 0.679466791387031, 0.6639514247281512, 0.6701746554877234]"
4728,"[0.6757927420585423, 0.6702245117282534, 0.6754157236022299, 0.6719798196271287, 0.6762438367626621, 0.6768831978145523, 0.6695428304715426, 0.6677325907470582, 0.6715672563723, 0.6849890394347824]"
4729,"[0.6763210137077332, 0.6690981369140433, 0.6775832517240103, 0.676417848074696, 0.6725399744342744, 0.6775602439147387, 0.6754121280645534, 0.6736180274012294, 0.671349165902731, 0.6703621001181219]"
4730,"[0.6771741866762122, 0.671664438311006, 0.6800649717289955, 0.6728524321061248, 0.6728434614212154, 0.6757240999756321, 0.6706515499246126, 0.681483956120712, 0.6734440188259552, 0.6642371149778115]"
4731,"[0.6905774613284942, 0.6646478781905925, 0.6667174506097968, 0.6752126529004667, 0.6724683406097877, 0.6746993626582601, 0.6646915558016824, 0.6739597986927462, 0.6738054607942531, 0.683296465377577]"
4732,"[0.6712686022995572, 0.6745019621920496, 0.6746992128441904, 0.6821028017246741, 0.6711604683198719, 0.6698512113847653, 0.6710962117033697, 0.6758828620312839, 0.6711090538454115, 0.6786236334171969]"
4733,"[0.6694378425873242, 0.6738486865909454, 0.6720512446198816, 0.6771623195859524, 0.6727797677424304, 0.6688199140270622, 0.6620904385228522, 0.6685068843378543, 0.6790939207956015, 0.6963778743508241]"
4734,"[0.6726997307105714, 0.6747752639138274, 0.6678962194900695, 0.6653959860979082, 0.6798234442094856, 0.6706176283873437, 0.6735223688477239, 0.6826333886822171, 0.6765084074598113, 0.6762159595028769]"
4735,"[0.675174790799179, 0.6689846731853281, 0.6710234656229099, 0.6771461396664095, 0.6714663432522898, 0.6672723392253965, 0.6749157713520597, 0.6776045843395921, 0.6787872852865674, 0.6779190788532883]"
4736,"[0.6735467522225462, 0.6709170204563758, 0.6813104260296299, 0.6727892196482914, 0.6769505914468806, 0.6601981597057572, 0.6724804891689058, 0.6722245658792301, 0.6725342851915236, 0.686994139287537]"
4737,"[0.6784695381417452, 0.6741966774362705, 0.6754911163979235, 0.6697615090754911, 0.6744653667006252, 0.675726365345961, 0.6682543432143008, 0.67120381452408, 0.6730851473296448, 0.6797147715270035]"
4738,"[0.6782078583599311, 0.6733355734017303, 0.6713183723494871, 0.6718512836950229, 0.6777083146935878, 0.6645016868973468, 0.6762591223376064, 0.679096065121652, 0.6806585480201225, 0.6672084125607902]"
4739,"[0.6717068129936702, 0.6808889309538548, 0.661526733576233, 0.6785595219198778, 0.6730351462536702, 0.6780258796632739, 0.6730378247476463, 0.6767419458457912, 0.6689659069308208, 0.6776594975143263]"
4740,"[0.6773621851745848, 0.6651381379244258, 0.6759520080342472, 0.6732659507176357, 0.679089246311564, 0.6684163285423641, 0.6767448150122196, 0.6757915707849053, 0.6658250626504861, 0.6822583761781663]"
4741,"[0.6759076358306517, 0.6686965171715342, 0.6815296811907564, 0.6748332555783179, 0.6729099970275073, 0.6741477608725563, 0.6725131350166708, 0.6718770199362938, 0.6764989475779214, 0.6715762848145452]"
4742,"[0.6787929912583581, 0.6719347619106681, 0.6754966822176093, 0.6789514854646123, 0.6721785003226631, 0.6677354417542054, 0.673344898192623, 0.6765001459370633, 0.6695450624266824, 0.6759762561778523]"
4743,"[0.6810467351074236, 0.6678610722013202, 0.6836296204679361, 0.667606193070313, 0.6784317804563242, 0.674156141380827, 0.6637618006045914, 0.6683923492115486, 0.6826669858532849, 0.6725348710411461]"
4744,"[0.6774976579521065, 0.679100051083874, 0.6739605386834546, 0.6811365826909473, 0.672901257873433, 0.6699672900499724, 0.6726098876668681, 0.6729848268854842, 0.6642713031635371, 0.6759591121288203]"
4745,"[0.6764310271730218, 0.6615428726373935, 0.6762671532797141, 0.6712471788875695, 0.681310412410169, 0.6831233124693483, 0.6672271089957648, 0.672374915647869, 0.6823139864776098, 0.6687173295735291]"
4746,"[0.6787233231760604, 0.6651082432077614, 0.6677811940631717, 0.6832224258261006, 0.6781242030912945, 0.6724518383630033, 0.6844716481775827, 0.6655801575277691, 0.6652325370671144, 0.6791314605861446]"
4747,"[0.669618568293579, 0.6780198780208397, 0.6786105222611089, 0.6797758668927594, 0.6679282887806567, 0.6676703316514874, 0.6653513324254541, 0.685738071908175, 0.6796742934054076, 0.6673289885877585]"
4748,"[0.6798307850989079, 0.664506953088893, 0.6755382896706432, 0.6866811287787398, 0.6725019125808935, 0.6721854053893369, 0.6676121311552632, 0.6770855285256068, 0.6716342703027687, 0.6723497334774784]"
4749,"[0.6789912497506051, 0.670055480599087, 0.6757079427551905, 0.6753423328672875, 0.6684890791626446, 0.6644187716194189, 0.6806539271561137, 0.674298151499578, 0.6692944550323264, 0.6831153969709775]"
4750,"[0.6733070497107961, 0.6829117114452448, 0.6708380003442637, 0.6667984046853561, 0.6666189319695035, 0.6770938772551354, 0.669249349248539, 0.6706054662087647, 0.6783038049379801, 0.6842515183405629]"
4751,"[0.6767716680492841, 0.6789629666701466, 0.6803373654867135, 0.6777124368504187, 0.6787672595569072, 0.6693327003492158, 0.6681638827550369, 0.6775019889406709, 0.6572277966444569, 0.6757399589552846]"
4752,"[0.6673064378156572, 0.6740777704630176, 0.6782990315709817, 0.6745366736580505, 0.6808528212232023, 0.6668052461945456, 0.674676668096589, 0.6834371139280072, 0.6706234753377112, 0.6697306268885248]"
4753,"[0.6808394923108065, 0.6680555808020006, 0.6812615140057362, 0.6775753842154333, 0.6701564825210836, 0.675972169376192, 0.6730642646610636, 0.6613751126579107, 0.677339569122771, 0.6743972688253738]"
4754,"[0.6737500998533474, 0.6642976355943994, 0.6782839729870523, 0.6712806055844257, 0.6833336423437683, 0.6632774653362474, 0.6792611647664402, 0.6791968037340714, 0.6748505892720743, 0.6727919909033994]"
4755,"[0.6594647199578254, 0.6738696560209032, 0.6732173428617019, 0.6786748242758138, 0.6820800254462375, 0.6809076713320463, 0.6702956416326871, 0.6786250950842664, 0.6731841150426273, 0.669703700513237]"
4756,"[0.6704532868925456, 0.6768381400980916, 0.6785254687278202, 0.6688337105409488, 0.6764852326273834, 0.6757875848226834, 0.6643937299706533, 0.6778676714656987, 0.6718351440597864, 0.6790303810896389]"
4757,"[0.671142222782093, 0.6784961778072556, 0.6745306629359755, 0.6740327763040411, 0.6778877374714172, 0.6785837917991925, 0.6714695846839829, 0.668384077658965, 0.6696577226715411, 0.6763748246629284]"
4758,"[0.6750476168131628, 0.6808120490971034, 0.6756994078930295, 0.6723781026017183, 0.6788640984636903, 0.6749798372961091, 0.6667370853325869, 0.6763650318053455, 0.6725719884749847, 0.6668676524466096]"
4759,"[0.674650990872982, 0.6681012922525841, 0.6718403472679243, 0.6767132314824044, 0.6792191124110171, 0.6764970951778227, 0.6824371277109014, 0.6738635681218831, 0.6643789904988088, 0.6722184804546759]"
4760,"[0.6798051578133241, 0.6813750594512167, 0.67345443043696, 0.680235251308744, 0.6671729852581685, 0.6733427962558249, 0.6656598586129262, 0.6702940345363014, 0.6743454551948022, 0.6745818886614682]"
4761,"[0.6745197310486973, 0.674231170990897, 0.6674232700910336, 0.6603610666173413, 0.6857359064138927, 0.6774814235547195, 0.6743763726033176, 0.6762494207416291, 0.6686045103772226, 0.6808788093123241]"
4762,"[0.6739670805645045, 0.6825899062834, 0.6777344458992248, 0.6685547022650562, 0.6725241032225115, 0.6642451007939074, 0.6741697699213626, 0.6802848125269404, 0.6740063027609812, 0.6721551723636805]"
4763,"[0.6744312726501849, 0.6734618394236871, 0.6686517500035729, 0.671629359119561, 0.6739902790462288, 0.6717664480731087, 0.6700873410579405, 0.682782748770031, 0.6695548583773481, 0.683807516990184]"
4764,"[0.6757869356283807, 0.6716250281309963, 0.6878186079933997, 0.6730740434339861, 0.6709649609587258, 0.67648533250343, 0.6811864798558458, 0.6712271492004132, 0.6679452433515787, 0.6642986700614092]"
4765,"[0.6789130785848886, 0.6769566975051817, 0.6786596385769159, 0.6703844450575421, 0.6628851703846312, 0.6744519015936205, 0.6819765629416394, 0.6712819085128514, 0.6710556734077098, 0.6738243987239123]"
4766,"[0.6711537085274477, 0.6764894909788232, 0.6820616300943888, 0.6722382579772496, 0.6761897720427298, 0.6614880951656743, 0.675944762481051, 0.6731314767005798, 0.6732340893778724, 0.6780026600661064]"
4767,"[0.6681427907499309, 0.6823054820018917, 0.6737185708013759, 0.6832820064276954, 0.6744098038399944, 0.667890640050923, 0.6730575775057643, 0.6803895507210423, 0.6675123822269683, 0.6694611315206789]"
4768,"[0.672219830846659, 0.6758031291673848, 0.6775634399482287, 0.6721625383144944, 0.6763365035745911, 0.6698613442636709, 0.6819714783429053, 0.6741357258089455, 0.6698592821905203, 0.6701991658010019]"
4769,"[0.6817211753507587, 0.6606372965232111, 0.6712782085593081, 0.6740332212064303, 0.6728946297357976, 0.6778722249054578, 0.6713957717457528, 0.6829494691306657, 0.6771952866227042, 0.670252205628458]"
4770,"[0.6747542808644086, 0.678644984036993, 0.6715796889456775, 0.6670207151455433, 0.6778587189400704, 0.6685663287448401, 0.681764339962155, 0.666773412974614, 0.670857383747089, 0.6822857294516287]"
4771,"[0.6754596418237955, 0.6775902430472697, 0.6720667571858409, 0.6731331882128323, 0.6722357292973434, 0.6709239936203539, 0.6754897998500369, 0.6696596809062003, 0.6796823499730855, 0.6740644244933027]"
4772,"[0.6703681698017728, 0.6723834868285923, 0.6881602340106667, 0.670727623693351, 0.6784234952842799, 0.6783486699661233, 0.6658567279201618, 0.6614574150600985, 0.6830879301607666, 0.6714062885116652]"
4773,"[0.6746764002471913, 0.6784904984920622, 0.6720019966492857, 0.6716274796339575, 0.6647316560343773, 0.6694199738546301, 0.6816026542622312, 0.6759264942441707, 0.6731423244362181, 0.6787155209785393]"
4774,"[0.6745590186535587, 0.6726959399606224, 0.6691417645871102, 0.6695856455167759, 0.6837894947795607, 0.6805745892565807, 0.6630817990813909, 0.6678123281507774, 0.6741173371596005, 0.6845072848447732]"
4775,"[0.6689561721934953, 0.6747659618220362, 0.679671124158837, 0.6755849181649269, 0.6795735134826036, 0.6651299163098655, 0.6774373418996231, 0.6759435594286721, 0.676346908247193, 0.6669446394450715]"
4776,"[0.6749217775343144, 0.6727108850490443, 0.6813040748210326, 0.6767213940793009, 0.6760822736378864, 0.66651797544571, 0.6664960662729504, 0.6708232640875753, 0.6757889296256725, 0.6786713960565799]"
4777,"[0.6695174982742782, 0.6786844668541274, 0.6696942652572329, 0.6746295493017129, 0.67542759977213, 0.6789479444047795, 0.6699045542732702, 0.6761763023959048, 0.6707940801975634, 0.6764500404881127]"
4778,"[0.6745922501381423, 0.6766658039797481, 0.6763118705096524, 0.675256244254971, 0.6595778341203777, 0.6771876381637558, 0.6726010622562082, 0.6753936963941425, 0.682061539787927, 0.6706791446762638]"
4779,"[0.6875997341771782, 0.6757399984263166, 0.6730280459747238, 0.6724588932437469, 0.6683751205935164, 0.6732535433887605, 0.6788623460930553, 0.6756678016641129, 0.667536965203766, 0.6677549239707067]"
4780,"[0.6726183090335214, 0.6738772738393636, 0.6756751289340743, 0.6807050228335711, 0.6597878053489942, 0.6822206917781803, 0.6747890740471749, 0.6781249703209248, 0.672563141691537, 0.6697938305257118]"
4781,"[0.6677131512365407, 0.677034914069101, 0.6708189058600891, 0.6627727326553033, 0.6780563009990928, 0.6727208090962165, 0.6842746199766367, 0.6720810848587024, 0.6764012196862332, 0.6785786456159484]"
4782,"[0.676305868867218, 0.6829672561465945, 0.6787908938613804, 0.6767395306613925, 0.6648526649444284, 0.6717022958724734, 0.6777069255085766, 0.6736105911755809, 0.6726463096305901, 0.6648550137537509]"
4783,"[0.6731818959448128, 0.6732534389728937, 0.6826150886665946, 0.660957258518015, 0.6796066133123985, 0.6735673448474193, 0.6708956833009738, 0.6767809474419737, 0.6715474555633516, 0.6778902087288652]"
4784,"[0.6730794594396021, 0.676594651376213, 0.6857312213193447, 0.6799706705817592, 0.6763064272651149, 0.6753282594243629, 0.666423951227512, 0.6692056353188868, 0.6638465485627737, 0.6733989946929473]"
4785,"[0.6712951511686615, 0.6729979106475837, 0.6774255474464882, 0.6736955266735416, 0.675577341204849, 0.6721919699694882, 0.6787579211465538, 0.6720278963240877, 0.6699766882714686, 0.6762948312113648]"
4786,"[0.6777932002535254, 0.6734315497426566, 0.6740590073857247, 0.6702787943595603, 0.6701346823040111, 0.682862527032133, 0.67173755211691, 0.6788544195668144, 0.6697109986554342, 0.6712821201819726]"
4787,"[0.676121638419693, 0.6729255186731071, 0.6731670371129764, 0.6687837180398238, 0.686676275710841, 0.677917641267722, 0.6682159817327801, 0.6657485122237112, 0.6808384719762965, 0.6697094863459435]"
4788,"[0.6822379839536966, 0.6733146130514132, 0.6765491578370038, 0.6638383510544614, 0.6671991527823679, 0.6663535113757637, 0.6895544173640937, 0.6688021996482585, 0.6717235011041948, 0.6808125401829261]"
4789,"[0.6813250896491934, 0.6707446389398293, 0.6627365003495026, 0.6777654755709636, 0.6765626683422115, 0.6779498876113008, 0.6745780631997101, 0.6691253758358331, 0.6766711828254832, 0.6729007318596979]"
4790,"[0.678320781850031, 0.6707497780164069, 0.667099167780118, 0.6659193411217158, 0.671779418339701, 0.6883607624130627, 0.6787505166996474, 0.6811663412130026, 0.6679576279401113, 0.6698335138900676]"
4791,"[0.6682548925325567, 0.6710858790723708, 0.6772375262490141, 0.6736284099702515, 0.6700468730998014, 0.6680314289580138, 0.6762679886066492, 0.6813801213508495, 0.6769660831761863, 0.6777282462863129]"
4792,"[0.6759423836152147, 0.669605888575486, 0.658601282455652, 0.6719411085794449, 0.6753367080299378, 0.6720969424510045, 0.6815874731031537, 0.6730113212767448, 0.6839476077134942, 0.6779972829656946]"
4793,"[0.6657680107518924, 0.6728443875445563, 0.6859459094212512, 0.6714784010150022, 0.6719351659546746, 0.6689475011367257, 0.675421725244664, 0.6731660928303544, 0.6815017264125498, 0.6728234678315694]"
4794,"[0.6729475277219134, 0.6842284409245625, 0.67083216213536, 0.6675059674575874, 0.6740289356160688, 0.6799045390194739, 0.6674551986471916, 0.676240195826783, 0.6723319354567745, 0.6746018575048046]"
4795,"[0.6715930496368153, 0.6766723685598995, 0.6709220732763679, 0.6660582278441016, 0.6760131684933057, 0.6777793311025142, 0.6705490407822771, 0.67717415489747, 0.6778165006717015, 0.6760931263653475]"
4796,"[0.6816068762951086, 0.6675533450222205, 0.672076908224028, 0.6733813892681807, 0.6716520899997948, 0.6738369693147553, 0.6745082407635222, 0.6738767199812872, 0.6752742402956419, 0.6767907370217141]"
4797,"[0.6677875815903314, 0.6705927365526483, 0.6701372790812218, 0.6723818479534645, 0.6720219491594969, 0.6725116686547145, 0.6854497116024678, 0.6654842946823505, 0.6838260234801989, 0.6799567773772887]"
4798,"[0.6760325035879562, 0.6706648924564693, 0.6687260396229341, 0.6812834594970579, 0.6683091887833243, 0.6713834779123852, 0.6810602456126315, 0.6773857967799564, 0.6743810194459203, 0.671070142530946]"
4799,"[0.6710245097815786, 0.6672959145122057, 0.6760823962130345, 0.6678892690251929, 0.6789554668870138, 0.6727026407353827, 0.6725889409360117, 0.6701278816532042, 0.6852526263502335, 0.6784985885838054]"
4800,"[0.6774922646455919, 0.6731028985318022, 0.6773521839504678, 0.6807132035897485, 0.6688266465805647, 0.6781913107149438, 0.6690659722872299, 0.6729836329127457, 0.6755882874836215, 0.6666160323044567]"
4801,"[0.6735472788417007, 0.6705345178971429, 0.6720768310470828, 0.6686390884447609, 0.6678919429793486, 0.6787376372294611, 0.6773552256300676, 0.67515897860508, 0.6773019884589988, 0.6791908085153507]"
4802,"[0.6815205697714177, 0.6795218911859916, 0.6687948632986563, 0.6664832322009671, 0.6702874472570488, 0.6709368140728764, 0.6808777402968198, 0.681295712472043, 0.6670359320738518, 0.6738230044926401]"
4803,"[0.6688776560014363, 0.6747333659122945, 0.6821242115172008, 0.6782968115988558, 0.6815931932767295, 0.6721161504306864, 0.6741589061313887, 0.6680543005726765, 0.6728058196793737, 0.6676759795986998]"
4804,"[0.6707837767306207, 0.6760668791072549, 0.6743154936131175, 0.6714486788115092, 0.6711457593021055, 0.6707066406439326, 0.6817700374366293, 0.677164548637719, 0.6744182004603378, 0.6722400024807326]"
4805,"[0.674115628024485, 0.676394867504346, 0.6802723189414794, 0.6693177688802546, 0.6733343885086326, 0.6694343741646163, 0.6772647333920616, 0.6785082491894288, 0.6727460448519932, 0.6689212869886377]"
4806,"[0.6789476129978977, 0.6691806844665272, 0.6756381520977448, 0.6765702316828285, 0.6722476417858063, 0.6752764600747594, 0.6804511742417714, 0.6710181676526218, 0.6661810412304434, 0.6750840208271086]"
4807,"[0.6758452632395734, 0.66951965922874, 0.6581730956847573, 0.677679536772717, 0.6839555296273303, 0.6730657128637388, 0.677115468640474, 0.6759408673152351, 0.6691090222731124, 0.679655696085994]"
4808,"[0.6818862341371641, 0.6669969673455628, 0.6777915659182181, 0.6743290268174267, 0.6728017132337524, 0.6772161391555886, 0.6659125495505496, 0.6687354915287953, 0.6726691441414602, 0.6822117716136183]"
4809,"[0.6721476976419394, 0.677965005212894, 0.6738359115366259, 0.6697067588426938, 0.6753007708124567, 0.6727993434475565, 0.6733782023143313, 0.6759600662152767, 0.678619909411844, 0.6708039079385185]"
4810,"[0.6710261849752686, 0.6754759397786663, 0.6706059111111539, 0.6652234502274713, 0.6704772662233613, 0.6705219562143775, 0.6803880253414222, 0.6804307450504291, 0.6659630370488032, 0.6903724570311548]"
4811,"[0.6688696704575317, 0.6824815861710828, 0.6693567114587733, 0.6637730684385719, 0.6794398884119435, 0.6692726884646926, 0.67567673603046, 0.6767689668562065, 0.6782866245571886, 0.6765229401636267]"
4812,"[0.6773999110812635, 0.6720465186669511, 0.682823125931764, 0.6723721735964088, 0.6687284230285908, 0.6624677066692812, 0.6709956183652003, 0.6815440270228991, 0.6723913742153794, 0.679278395304658]"
4813,"[0.6780835535403433, 0.6715276535254184, 0.6697634929769614, 0.6742102787378843, 0.684296860556278, 0.6713710887427911, 0.6816409385668067, 0.6646518051351504, 0.6652443312645545, 0.6794530965703981]"
4814,"[0.6758986106678985, 0.6685299148462274, 0.6715257513407132, 0.6831193764451495, 0.6651992030472581, 0.6818519176355293, 0.6739903789222754, 0.6752619871276482, 0.6676264821177986, 0.6774300987846007]"
4815,"[0.6689664412670101, 0.6720279417222906, 0.683244117087486, 0.6750728809131228, 0.6793866817180474, 0.6708723758635624, 0.671066948021727, 0.6725696512395645, 0.6694601959778709, 0.6773316487991918]"
4816,"[0.6699172067524415, 0.6723419429330424, 0.6783095321753316, 0.6752899978188888, 0.6716290685710619, 0.6710731721153559, 0.6691109619063861, 0.6789547495954067, 0.6709317185271046, 0.6830569709601699]"
4817,"[0.6789365494558308, 0.6720692086888019, 0.668299124001723, 0.6804640219332155, 0.6714921793696074, 0.6698601911493153, 0.6737590296798742, 0.6776597749349584, 0.6729592532413742, 0.6747518395496488]"
4818,"[0.6710399270113117, 0.6688058859823406, 0.6677193889496307, 0.6747257208549121, 0.6852513759332757, 0.6840367924106698, 0.6750459143805508, 0.6791615565692752, 0.6636608887300626, 0.6708623611981458]"
4819,"[0.6801529398269156, 0.6638303745901972, 0.6762854623749771, 0.6756981412831663, 0.6730363765449711, 0.6768782494104272, 0.6856903674764805, 0.667984024154459, 0.6661786932904832, 0.6748148297377486]"
4820,"[0.6819987490434373, 0.670675815264107, 0.6713995307169599, 0.6758210796168443, 0.6776804901349796, 0.6753116663811725, 0.6669708406797463, 0.6737231832587989, 0.6792163906155356, 0.667340255974685]"
4821,"[0.6797902490434644, 0.6682492631553869, 0.6874442771107038, 0.6693014573059228, 0.6692155275873167, 0.673626575882851, 0.6708833940074262, 0.6724351590632274, 0.6786354321561069, 0.6706869514630945]"
4822,"[0.6753658400567921, 0.6767335017800362, 0.6777883199467047, 0.6824278710173133, 0.6782700720572988, 0.6738781818034232, 0.6747497501237508, 0.6615899551137072, 0.6748117960358271, 0.6644168345678381]"
4823,"[0.666327902249461, 0.679507331982295, 0.6677666711780375, 0.6701575493788536, 0.6755264135007429, 0.6674144537600145, 0.6747379238918739, 0.6794814232278525, 0.6753369034979055, 0.6843551728505258]"
