,roc_auc
1733,"[0.6918896321070235, 0.700169546636938, 0.7200854700854701, 0.7269677058576821, 0.7616850738617829, 0.6950813178619694, 0.7462952607297637, 0.7284822219115522, 0.74528169998602, 0.7177874085465307]"
1734,"[0.7295615013006317, 0.7479677629134149, 0.6996469713861018, 0.7223426068316325, 0.7360897525513771, 0.7346800876089287, 0.7065799897478913, 0.7139894682883638, 0.7767719837830283, 0.6785031921338367]"
1735,"[0.776012634708287, 0.7661417688591601, 0.7492916202155332, 0.6823826832564424, 0.6786313434922411, 0.7206882892958666, 0.672596579523743, 0.7110186867980801, 0.7253949391863553, 0.7498252481476304]"
1736,"[0.7684991638795988, 0.7369472315124489, 0.7563521924934969, 0.7245677804184726, 0.7190805722540659, 0.7230882147350762, 0.7264900507945384, 0.6887087003122233, 0.7152476816254251, 0.6846078568432825]"
1737,"[0.6890793385358602, 0.722257060572278, 0.7959517837235228, 0.7071391956754742, 0.7503611538282307, 0.7089915653105923, 0.723985274243907, 0.7372664150239991, 0.6861107227736614, 0.7174495549652826]"
1738,"[0.7012959866220736, 0.7183551653660349, 0.6886148272017838, 0.758294887925812, 0.7511766624726222, 0.7325597651335104, 0.7292045295680134, 0.7466680646814857, 0.7273172095624213, 0.6921338366186682]"
1739,"[0.7514632107023411, 0.7326737272389445, 0.6925283351913787, 0.746947667645277, 0.7129293070506547, 0.6677268279043758, 0.7539726921105364, 0.7600191062025258, 0.7237872221445547, 0.692355188965003]"
1740,"[0.7141977889260499, 0.6751904496469714, 0.7469574507617985, 0.7310219488326576, 0.7177641082995478, 0.7203620858381099, 0.7543920965562235, 0.7366256582319772, 0.7261172468428166, 0.7146768255743512]"
1741,"[0.732487922705314, 0.6995192307692308, 0.6944560572277964, 0.6785264923808194, 0.7197562794165618, 0.7446991938114544, 0.7877464001118414, 0.7053217764108299, 0.7712381751246563, 0.7102730788946363]"
1742,"[0.7150222965440357, 0.7488503344481605, 0.7250441285767372, 0.7440467868959411, 0.6727596812526213, 0.6909338738990634, 0.8053730369541917, 0.7153175823663731, 0.7061838855491868, 0.7144904235984901]"
1743,"[0.6919825343738387, 0.7615779450018579, 0.7031075808249719, 0.6893494571042453, 0.7296588843841745, 0.797136399645836, 0.6949648166270562, 0.7516543175357658, 0.6882659956195536, 0.7296122838902092]"
1744,"[0.7120726495726495, 0.6865825901151987, 0.7259731512448904, 0.7583065380493034, 0.7135118132252203, 0.7061139848082391, 0.7298802367305093, 0.7127662053217764, 0.7503611538282305, 0.7315112540192927]"
1745,"[0.7023062987736901, 0.7079384986993682, 0.7143952062430323, 0.7298569364835269, 0.6998229181229323, 0.7061955356726781, 0.731185050561536, 0.729379281420383, 0.7889347127079548, 0.7284822219115523]"
1746,"[0.7511845039018952, 0.6879180602006688, 0.7020159791898922, 0.7037257094925206, 0.6860291719092222, 0.7645393541171538, 0.6605736520807122, 0.7775292418099633, 0.7593200987930471, 0.7420546157789273]"
1747,"[0.7719017094017093, 0.7061849684132293, 0.6909722222222223, 0.728587073022974, 0.7323267626636842, 0.7485786849340603, 0.7226105596719326, 0.6901649657486368, 0.7021063423272287, 0.7467379654224335]"
1748,"[0.6741801374953549, 0.751358695652174, 0.7065565774804905, 0.7112516892679063, 0.763385991891514, 0.703248054429377, 0.7306141945104618, 0.7160165897758517, 0.7271075073395777, 0.7469709678922597]"
1749,"[0.70072696023783, 0.7137216648086213, 0.7519857859531773, 0.7111584882799757, 0.6927046926697424, 0.7266764527703995, 0.7066964909828044, 0.755277505941563, 0.7134652127312548, 0.7567337713779766]"
1750,"[0.7607650501672242, 0.7095294500185806, 0.7079152731326642, 0.7526911785264924, 0.7201290833682836, 0.7285637727759915, 0.6703131553194465, 0.7674402348664895, 0.7015587865231373, 0.7277133137611258]"
1751,"[0.7113294314381272, 0.7152661649944259, 0.7218738387216648, 0.7157369868120602, 0.7057062304860432, 0.6995666154061233, 0.6819865790577382, 0.7528775805023533, 0.7950626776643833, 0.7417517125681534]"
1752,"[0.7418013749535489, 0.7486877554812338, 0.7031540319583798, 0.752528076797614, 0.6855165664756045, 0.7505825061745655, 0.7378256209515821, 0.6989375087375926, 0.7041684141851904, 0.7177757584230393]"
1753,"[0.7709378483835005, 0.7414181531029358, 0.7402568747677444, 0.7075352998741787, 0.7246959317768769, 0.7204203364555664, 0.7351227923015983, 0.736951861689734, 0.6892679062398062, 0.6700918029731115]"
1754,"[0.7119216833890746, 0.701609531772575, 0.7409188034188036, 0.7614870217624307, 0.7270609068456125, 0.7245444801714898, 0.681951628687264, 0.7443962906006802, 0.6963045808285567, 0.7420196654084533]"
1755,"[0.7070094760312151, 0.6906819026384243, 0.7494774247491638, 0.7020014912158069, 0.7234144181928328, 0.733748077729624, 0.7522834242042965, 0.7226921105363717, 0.7296472342606832, 0.728738524628361]"
1756,"[0.7305369751021926, 0.7041875696767003, 0.732093088071349, 0.7303695419171443, 0.704156764061699, 0.7289715270981872, 0.7167621976792956, 0.7690596020317815, 0.7053101262873387, 0.7194184258353139]"
1757,"[0.7314543849869937, 0.6997863247863249, 0.668640839836492, 0.7613006197865698, 0.7417400624446618, 0.6872174845053358, 0.7021412926977026, 0.7340160305699241, 0.7488233375273778, 0.7549629526072975]"
1758,"[0.7549238201412114, 0.6922264028242289, 0.7483161464139725, 0.6903979682184631, 0.7710634232722866, 0.7298918868540006, 0.6741926464420523, 0.7438487347965888, 0.6827321869611819, 0.7550678037187194]"
1759,"[0.6768859160163507, 0.7423587885544408, 0.7321976031215162, 0.7232629665874458, 0.7226688102893891, 0.7546134489025582, 0.7100517265483014, 0.7361363530453422, 0.7218649517684887, 0.730730695745375]"
1760,"[0.7048030471943516, 0.6973128019323672, 0.7469342251950948, 0.7330490703201454, 0.7170068502726129, 0.7602055081783867, 0.7742788573558881, 0.6994501141712103, 0.695256069714339, 0.7197912297870357]"
1761,"[0.6962792642140466, 0.6781400966183575, 0.7437871609067261, 0.7987674169346195, 0.7160515401463255, 0.7227387110303369, 0.6854233654876742, 0.7175078055827391, 0.7283540705531479, 0.7608695652173914]"
1762,"[0.7399317168338908, 0.7423587885544407, 0.7335911371237457, 0.7083275082715877, 0.7041334638147164, 0.7142108206346988, 0.6957919753949391, 0.7267114031408732, 0.7488466377743603, 0.7175544060767045]"
1763,"[0.7527057785209958, 0.7355653102935712, 0.6835516536603494, 0.7230183139941283, 0.6736217903909781, 0.7509320098793049, 0.7487417866629386, 0.7116011929726456, 0.7150379794025818, 0.7293326809264179]"
1764,"[0.6814961910070605, 0.7166132478632479, 0.7240918803418803, 0.7378139708280907, 0.7233212172049026, 0.7303928421641269, 0.7540658930984667, 0.709317768768349, 0.7011277319539587, 0.7712731254951303]"
1765,"[0.6922612411742848, 0.7546799516908211, 0.725613154960981, 0.7277249638846173, 0.6966191341628222, 0.7095973717321403, 0.7404235984901439, 0.6985996551563446, 0.7126380539633721, 0.7725662892026655]"
1766,"[0.6818794128576738, 0.6925863991081382, 0.7502554812337422, 0.7602171583018781, 0.7207698401603058, 0.7292744303089612, 0.7300549885828791, 0.7318724078475232, 0.723682371033133, 0.7195465771937182]"
1767,"[0.6875232255667039, 0.7412671869193608, 0.7300492382014122, 0.7024791462789506, 0.740050794538422, 0.7306840952514095, 0.7782165990959503, 0.7084440095065008, 0.6693694953166505, 0.7528892306258446]"
1768,"[0.751590951319212, 0.7284931252322556, 0.7152313266443702, 0.7401789458968265, 0.7687683489444987, 0.6788410457150845, 0.7104245305000233, 0.7241600260962767, 0.7312433011789926, 0.6876601891980054]"
1769,"[0.6905773875882573, 0.731419546636938, 0.7200738573021181, 0.746831166410364, 0.7160864905167995, 0.7141642201407336, 0.6914814297031548, 0.7526329279090358, 0.763234540286127, 0.7096672724730883]"
1770,"[0.7626927722036418, 0.7544709215904869, 0.7888215347454477, 0.7073022974043525, 0.7084323593830093, 0.7044829675194556, 0.6843399040029826, 0.7428002236823711, 0.6875203877161098, 0.6962463302111003]"
1771,"[0.7703804347826086, 0.717681623931624, 0.7558528428093646, 0.7222028053497367, 0.7224707581900368, 0.7215037979402582, 0.6921920872361247, 0.725115336222564, 0.6934619506966774, 0.718556316696957]"
1772,"[0.6840393905611296, 0.7001114827201784, 0.7123978075065032, 0.7654131133790018, 0.7636422946083229, 0.7297054848781397, 0.6990656600959971, 0.73495969057272, 0.6913066778507853, 0.7523067244512791]"
1773,"[0.7280170011148271, 0.6896832032701599, 0.695315403195838, 0.7808145766345124, 0.6748800037280396, 0.7350412414371592, 0.752073721981453, 0.7065450393774174, 0.6846078568432826, 0.7779602963791415]"
1774,"[0.7360646599777034, 0.7592437755481234, 0.712943608324043, 0.6900484645137239, 0.7405750500955312, 0.6903397176010067, 0.7335150752597978, 0.7460855585069202, 0.6993219628128058, 0.717612656694161]"
1775,"[0.7343575808249722, 0.7520670754366406, 0.6793246005202527, 0.720327135467636, 0.7176592571881263, 0.7163777436040824, 0.7554406076704413, 0.7375110676173168, 0.7102847290181277, 0.717041800643087]"
1776,"[0.7488503344481604, 0.6945373467112599, 0.7515212746191008, 0.6852835640057784, 0.7294491821613309, 0.7484388834521647, 0.6917610326669462, 0.7357984994640944, 0.7243813784426114, 0.715049629526073]"
1777,"[0.7234183389074694, 0.6901361018208845, 0.748780657748049, 0.7027703993662333, 0.7342723332867328, 0.7768768348944499, 0.6813574723892073, 0.7437089333146931, 0.7442797893657672, 0.7075352998741786]"
1778,"[0.7152777777777778, 0.6926909141583055, 0.6920986622073578, 0.7460389580129551, 0.7186378675613961, 0.7096090218556317, 0.7562444661913417, 0.7525979775385618, 0.7852532736847011, 0.6699520014912159]"
1779,"[0.7595457079152731, 0.7103539576365664, 0.6794523411371237, 0.7093760193858054, 0.7297753856190875, 0.7686634978330771, 0.6871592338878791, 0.7350062910666852, 0.7471923202385946, 0.7117176942075586]"
1780,"[0.7375627090301002, 0.7182738758825715, 0.7305602006688964, 0.6961181788526959, 0.683151591406869, 0.7172864532364044, 0.678701244233189, 0.7681508923994594, 0.7594016496574864, 0.7456778041847243]"
1781,"[0.7400710702341138, 0.7147319769602378, 0.7097500929022669, 0.7061139848082392, 0.7536115382823059, 0.7101798779067058, 0.7047858707302298, 0.687601938580549, 0.7310801994501139, 0.7739992543920965]"
1782,"[0.7131178000743219, 0.7514864362690449, 0.7251950947603122, 0.7285055221585349, 0.6842001025210868, 0.7368819609487861, 0.7086071112353791, 0.7183815648445874, 0.749883498765087, 0.7165757957034344]"
1783,"[0.7577921776291342, 0.6735065960609439, 0.7007153474544778, 0.7643995526352578, 0.7025024465259332, 0.694009506500769, 0.7309287478447272, 0.7199193811454402, 0.7388275315718348, 0.75293583111981]"
1784,"[0.739896878483835, 0.7121307134894093, 0.7513354700854702, 0.7265250011650123, 0.7342257327927676, 0.732769467356354, 0.749848548394613, 0.7135584137191854, 0.6915979309380679, 0.6873106854932662]"
1785,"[0.7320698625046451, 0.7721223522853958, 0.6801142697881828, 0.7639218975721143, 0.7484854839461299, 0.7023626450440374, 0.7285987231464655, 0.742380819236684, 0.7168553986672258, 0.6549116920639357]"
1786,"[0.7401988108509847, 0.7077643069490895, 0.7392814009661834, 0.7514213150659398, 0.7205368376904794, 0.7063702875250475, 0.7505009553101263, 0.7109953865510974, 0.7025373968964072, 0.7034927070226944]"
1787,"[0.7005179301374954, 0.7224893162393162, 0.7425678186547752, 0.7191504729950138, 0.7685935970921292, 0.7527261288969664, 0.7426021715830188, 0.6744605992823525, 0.7463185609767463, 0.6818933780698075]"
1788,"[0.7357743403939057, 0.7420800817539948, 0.7243357487922705, 0.7298336362365442, 0.7492543920965561, 0.7056712801155691, 0.7109138356866581, 0.7547532503844541, 0.6439023253646489, 0.7498135980241392]"
1789,"[0.6983579524340393, 0.703815960609439, 0.7438103864734299, 0.7659606691830932, 0.7195582273172096, 0.7225756093014586, 0.7154107833543035, 0.6850622116594436, 0.754858101495876, 0.7214455473228016]"
1790,"[0.7189009661835749, 0.691552861389818, 0.7337537160906726, 0.6651754508597791, 0.7204669369495317, 0.720024232256862, 0.7638519968311663, 0.771075073395778, 0.7127545551982851, 0.7446525933174892]"
1791,"[0.721862225938313, 0.7223035117056855, 0.7122003901895206, 0.7404468987371265, 0.7167621976792955, 0.7237755720210635, 0.703399506034764, 0.7513630644484832, 0.7299501374714572, 0.7092012675334358]"
1792,"[0.7597779635823113, 0.7391652731326646, 0.6917735042735041, 0.7811873805862342, 0.7060906845612563, 0.6879514422852883, 0.6889184025350669, 0.7417051120741881, 0.7487534367864298, 0.7022228435621418]"
1793,"[0.6638912114455593, 0.708507525083612, 0.8049052396878484, 0.7161913416282211, 0.72383382263852, 0.7369868120602079, 0.7801505195955076, 0.6874271867281794, 0.7080013048138311, 0.7124633021110024]"
1794,"[0.7219435154217763, 0.7352982162764772, 0.7391188219992568, 0.721084393494571, 0.7620462276900135, 0.7526678782795098, 0.7108555850692018, 0.6936483526725383, 0.7023742951675288, 0.698797707255697]"
1795,"[0.704199182460052, 0.7548193050910442, 0.6921451133407656, 0.7344703853860851, 0.7133720117433245, 0.6896057598210541, 0.7915909408639731, 0.7234027680693416, 0.7200358823803532, 0.7167272473088215]"
1796,"[0.7846757710888146, 0.7245912300260126, 0.7308737458193979, 0.6995083647886666, 0.7004753250384455, 0.7404352486136353, 0.6756139615079919, 0.7285637727759914, 0.7166806468148563, 0.7488233375273777]"
1797,"[0.7205151430694908, 0.719156447417317, 0.7383639910813824, 0.7059625332028518, 0.7757234726688103, 0.6665734656787362, 0.7213173959643973, 0.7623491309007876, 0.7033179551703247, 0.7340975814343634]"
1798,"[0.7267279821627647, 0.7422194351542177, 0.7443561872909699, 0.7442914394892587, 0.6856330677105178, 0.7111817885269583, 0.671350016310173, 0.7623258306538049, 0.7205834381844449, 0.7269560557341908]"
1799,"[0.7226983463396506, 0.7002856744704572, 0.7558296172426606, 0.7155855352066732, 0.709923575189897, 0.711205088773941, 0.6843049536325085, 0.7101099771657581, 0.7423458688662099, 0.7756186215573886]"
1800,"[0.7693236714975845, 0.7188545150501672, 0.6854561501300631, 0.6709073116175032, 0.7381634745328302, 0.7233212172049025, 0.7566405703900461, 0.7054033272752691, 0.7231231651055501, 0.7407964024418658]"
1801,"[0.7111900780379043, 0.7507548309178743, 0.7428232998885174, 0.7189174705251875, 0.7504427046926698, 0.7424740202246143, 0.6825341348618296, 0.6948133650216692, 0.6943240598350343, 0.7323733631576494]"
1802,"[0.7491638795986622, 0.7137332775919732, 0.7026662950575994, 0.71422247075819, 0.7327578172328627, 0.7602987091663171, 0.718486415956009, 0.7143156717461205, 0.7357169485996551, 0.6960249778647655]"
1803,"[0.7408142883686363, 0.65194165737644, 0.7705081753994798, 0.6940910573652083, 0.7168670487907173, 0.727189058204017, 0.7159699892818865, 0.7191737732419965, 0.7334451745188497, 0.7647723565869798]"
1804,"[0.7415575065031585, 0.6702898550724637, 0.7533560943887031, 0.7238920732559765, 0.7274686611678085, 0.7209096416422014, 0.7655412647374062, 0.6917260822964724, 0.6914697795796636, 0.7472505708560511]"
1805,"[0.7068352842809366, 0.7306995540691192, 0.7368659420289854, 0.7491844913556083, 0.7423691691131927, 0.7082925579011139, 0.707511999627196, 0.7172748031129129, 0.7372198145300339, 0.7047858707302297]"
1806,"[0.7228841508732813, 0.6866638795986622, 0.7353795057599406, 0.7424390698541403, 0.7098886248194232, 0.749813598024139, 0.7120671979122979, 0.7106575329698495, 0.7212824455939233, 0.7369052611957684]"
1807,"[0.712026198439242, 0.7220944816053512, 0.7381665737643999, 0.7056712801155693, 0.7301714898177921, 0.7353790950184071, 0.7092245677804185, 0.7072906472808611, 0.7231231651055502, 0.7575143296518944]"
1808,"[0.7286557041991825, 0.658537718320327, 0.7512309550353029, 0.7146535253273685, 0.7592851484225732, 0.7240551749848548, 0.730462742905075, 0.700650076890815, 0.7200824828743185, 0.7516892679062399]"
1809,"[0.7531702898550725, 0.7182622630992196, 0.7251950947603122, 0.7121487487767371, 0.7386178293489911, 0.7286336735169393, 0.7305209935225314, 0.7032247541823944, 0.708944964816627, 0.7194766764527706]"
1810,"[0.7205848197696024, 0.7006340579710145, 0.6815426421404682, 0.7757467729157929, 0.7547998508784194, 0.6779206859592712, 0.7383265762617085, 0.7574444289109465, 0.6699520014912157, 0.7589006943473602]"
1811,"[0.7270879784466742, 0.7307692307692307, 0.7307692307692308, 0.7247308821473508, 0.7030267020830421, 0.7360315019339205, 0.731185050561536, 0.718591267067431, 0.7101332774127405, 0.7243114777016636]"
1812,"[0.7565147714604236, 0.7388865663322186, 0.709192679301375, 0.7516543175357661, 0.7472039703620859, 0.7065566895009088, 0.731150100191062, 0.7014888857821893, 0.6610746073908385, 0.7372664150239993]"
1813,"[0.7238131735414344, 0.7307924563359346, 0.7429394277220365, 0.731709306118645, 0.7557435108812155, 0.7023393447970548, 0.714408872734051, 0.7401672957733353, 0.7200591826273359, 0.6763479192879446]"
1814,"[0.7562244518766258, 0.7321976031215163, 0.6998792270531401, 0.709317768768349, 0.6846894077077216, 0.7100633766717928, 0.72410177547882, 0.7406682510834615, 0.7436623328207279, 0.7376508690992125]"
1815,"[0.7358440170940169, 0.7451923076923077, 0.7039088628762542, 0.6799128570762849, 0.7313831026608882, 0.7253133883219163, 0.7039820122093293, 0.7479728785125124, 0.7040169625798034, 0.76406169905401]"
1816,"[0.6929928465254552, 0.7595108695652174, 0.727087978446674, 0.7284006710471131, 0.7821892912064868, 0.7443613402302065, 0.7422759681252621, 0.7204902371965143, 0.6361433431194371, 0.6949415163800737]"
1817,"[0.7365640096618358, 0.6762820512820512, 0.718877740616871, 0.7382100750267954, 0.7598094039796823, 0.7252318374574771, 0.742800223682371, 0.6770585768209143, 0.7152709818724078, 0.7379071718160214]"
1818,"[0.75430834262356, 0.7081359160163508, 0.7331846897064287, 0.7627685353464747, 0.696991938114544, 0.7157486369355515, 0.6903630178479893, 0.6469546577193719, 0.7489514888857822, 0.7844610652872923]"
1819,"[0.7221757710888146, 0.73841044221479, 0.7489083983649201, 0.6941260077356822, 0.7125798033459155, 0.7097371732140361, 0.7025606971433898, 0.7240784752318374, 0.7402022461438091, 0.7569784239712941]"
1820,"[0.7186803232998885, 0.6922031772575251, 0.6822277963582312, 0.7354373456358637, 0.7331073209376018, 0.7123351507525979, 0.8038701710238129, 0.7341208816813459, 0.7047392702362644, 0.7245910806654552]"
1821,"[0.7123861947231513, 0.7295498885172799, 0.7530541620215534, 0.7373712661354209, 0.7044596672724732, 0.7532853348245491, 0.6901533156251457, 0.7129759075446199, 0.7322219115522625, 0.7245328300479985]"
1822,"[0.747967762913415, 0.7194699925678186, 0.7314079338535862, 0.6671792721002843, 0.7448972459108066, 0.7212241949764667, 0.7553590568060022, 0.6888019013001538, 0.7186844680553615, 0.748380632834708]"
1823,"[0.6701737272389446, 0.7435781308063917, 0.7446116685247121, 0.6870427326529662, 0.7524698261801575, 0.7111584882799759, 0.7332238221725149, 0.7217484505335757, 0.7277599142550911, 0.7494640943193999]"
1824,"[0.7229538275733927, 0.6939567075436641, 0.7731907283537719, 0.7499533995060348, 0.7626403839880703, 0.6985996551563446, 0.72356586979822, 0.7198494804044925, 0.6891397548814018, 0.7096789225965795]"
1825,"[0.7452852099591231, 0.738677536231884, 0.7371214232627277, 0.7258958944964817, 0.7441399878838716, 0.6800293583111982, 0.7266997530173819, 0.6986229554033273, 0.7425788713360361, 0.6948483153921431]"
1826,"[0.7172867892976588, 0.7417549238201412, 0.6886612783351913, 0.7594249499044688, 0.7263385991891514, 0.7562444661913417, 0.6721771750780559, 0.6686471876601892, 0.7589822452117991, 0.755615359522811]"
1827,"[0.72736668524712, 0.7348104793756967, 0.7431832961724265, 0.6987161563912578, 0.7343422340276807, 0.720664989048884, 0.7503961041987045, 0.7244745794305418, 0.6973647420662659, 0.7083275082715877]"
1828,"[0.7379575436640654, 0.6754459308807135, 0.7562012263099219, 0.686285474626031, 0.6889300526585582, 0.7441050375133976, 0.7431846777575843, 0.7405167994780745, 0.7422410177547882, 0.7152476816254253]"
1829,"[0.6942586399108137, 0.6854909884801189, 0.6855026012634708, 0.7546949997669976, 0.7065333892539261, 0.74652826319959, 0.719232023859453, 0.7659140686891281, 0.7289715270981872, 0.7603569597837737]"
1830,"[0.7356814381270902, 0.7570837978446674, 0.7537044778892604, 0.7213173959643973, 0.7149214781676686, 0.7072673470338785, 0.663171629619274, 0.7077100517265483, 0.7758166736567408, 0.6980171489817791]"
1831,"[0.6975102192493496, 0.7338466183574879, 0.7197951505016722, 0.752295074327788, 0.6797148049769328, 0.7798010158907683, 0.7368819609487862, 0.7059974835733259, 0.7278181648725476, 0.7066848408593132]"
1832,"[0.7052559457450762, 0.714035209959123, 0.7499535488665924, 0.6639754881401743, 0.7555454587818631, 0.7573512279230159, 0.7387809310778695, 0.7144787734749987, 0.7346567873619461, 0.6928095437811641]"
1833,"[0.6889980490523969, 0.7411742846525455, 0.6999372909698997, 0.7048907218416516, 0.7281909688242694, 0.6561000046600495, 0.7626287338645791, 0.7828067477515261, 0.7480660795004426, 0.7217368004100844]"
1834,"[0.7288182831661092, 0.7150687476774434, 0.750812894834634, 0.7021878931916679, 0.7302413905587399, 0.6956638240365348, 0.705473228016217, 0.7325947155039843, 0.752341674821753, 0.7248240831352812]"
1835,"[0.7230002787068004, 0.7511264399851356, 0.7387704384986995, 0.7065916398713826, 0.7046693694953168, 0.702537396896407, 0.7090265156810661, 0.7352043431660376, 0.7549862528542801, 0.7156321357006385]"
1836,"[0.7065101263470829, 0.7460864920104052, 0.7130597361575622, 0.702875250477655, 0.7212591453469408, 0.7130341581620765, 0.7089449648166269, 0.7410061046647094, 0.7362062537862901, 0.7571415257001723]"
1837,"[0.7473755109624675, 0.7148597175771089, 0.7289692493496841, 0.7213872967053452, 0.7268978051167343, 0.6997646675054756, 0.678817745468102, 0.6928444941516382, 0.7630597884337574, 0.762209329418892]"
1838,"[0.6952573392790784, 0.7544709215904868, 0.7264492753623188, 0.7295773335197353, 0.7136632648306073, 0.753995992357519, 0.6999277692343538, 0.7242881774546811, 0.7406566009599701, 0.7114963418612237]"
1839,"[0.7388865663322185, 0.7017837235228539, 0.7198880527684876, 0.7468195162868727, 0.7405633999720396, 0.7247308821473508, 0.7137448156950463, 0.6835476956055736, 0.7619763269490656, 0.7082576075306398]"
1840,"[0.6944792827945001, 0.7617405239687848, 0.7482232441471572, 0.751840719511627, 0.6720140733491776, 0.7389556829302389, 0.7103662798825667, 0.7139894682883638, 0.7032480544293768, 0.7477981266601426]"
1841,"[0.7496051653660349, 0.7819003158677073, 0.6682808435525828, 0.7189990213896267, 0.6910270748869938, 0.7183466144741134, 0.7053567267813038, 0.7286802740109045, 0.7357052984761638, 0.7468428165338554]"
1842,"[0.7658979004087698, 0.7093204199182459, 0.7273782980304719, 0.7102148282771797, 0.7057062304860431, 0.7402954471317396, 0.7810126287338645, 0.6785148422573279, 0.6941143576121906, 0.7250920359755815]"
1843,"[0.7159280936454849, 0.7439149015235971, 0.7307111668524712, 0.7201407334917751, 0.6956405237895522, 0.726548301411995, 0.7246143809124377, 0.7058693322149217, 0.7201873339857402, 0.7495922456778041]"
1844,"[0.6785697696023784, 0.7630643812709029, 0.6996818097361576, 0.6917144321729811, 0.7534018360594622, 0.7246842816533854, 0.7009180297311152, 0.7508504590148656, 0.78034857169486, 0.697597744536092]"
1845,"[0.7474335748792271, 0.704326923076923, 0.7541922147900408, 0.6985763549093622, 0.7405983503425136, 0.6854117153641828, 0.7187194184258354, 0.7080129549373224, 0.7227270609068457, 0.7610210168227783]"
1846,"[0.7340440356744705, 0.6914135079895949, 0.7676978818283167, 0.709958525560371, 0.7080712055547789, 0.7328393680973019, 0.7368237103313295, 0.70434316603756, 0.7169835500256302, 0.7305209935225313]"
1847,"[0.7050353028613898, 0.7596618357487922, 0.7012727610553696, 0.7138846171769421, 0.7465166130760986, 0.7213523463348711, 0.6797381052239153, 0.7143040216226292, 0.7667295773335198, 0.7298569364835267]"
1848,"[0.7110623374210331, 0.7230118914901524, 0.7454710144927537, 0.7631063889277226, 0.7497087469127174, 0.6685073861782935, 0.7205018873200055, 0.7238221725150287, 0.7566056200195722, 0.6873572859872316]"
1849,"[0.7505922519509476, 0.674052396878484, 0.7376556112969156, 0.6603173493639032, 0.7317326063656274, 0.7517475185236964, 0.7403420476257048, 0.747821426907125, 0.7488233375273778, 0.7051120741879864]"
1850,"[0.6995192307692307, 0.7392697881828316, 0.7241499442586399, 0.7143972226105598, 0.7022111934386503, 0.7335383755067802, 0.7014189850412414, 0.7333170231604456, 0.7440700871429238, 0.7477165757957033]"
1851,"[0.7160558342623561, 0.7291666666666667, 0.7154055183946488, 0.7121254485297545, 0.7021063423272287, 0.7002073721981452, 0.7522251735868399, 0.7342257327927677, 0.7553823570529848, 0.7238571228855024]"
1852,"[0.7354143441099963, 0.7315937383872166, 0.737179487179487, 0.7439069854140454, 0.7261172468428166, 0.7359266508224986, 0.6914581294561721, 0.7012325830653806, 0.7246143809124377, 0.7124749522344936]"
1853,"[0.6721014492753623, 0.6752949646971385, 0.7261008918617614, 0.7195116268232443, 0.7090381658045576, 0.7479845286360036, 0.7274686611678083, 0.7643063516473274, 0.7680227410410551, 0.7271191574630692]"
1854,"[0.7160093831289482, 0.738967855815682, 0.7664204756596061, 0.7229717135001631, 0.6521506127964958, 0.7225290088074935, 0.772240085744909, 0.7381401742858474, 0.6764294701523836, 0.7255929912857075]"
1855,"[0.720782237086585, 0.7057088442958008, 0.7286557041991825, 0.7601472575609302, 0.7441749382543453, 0.7427419730649144, 0.7441399878838716, 0.6879281420383057, 0.6901067151311804, 0.7151311803905122]"
1856,"[0.7477006688963211, 0.6872212931995543, 0.6853051839464883, 0.7393634372524348, 0.7503262034577568, 0.7929307050654736, 0.7051586746819517, 0.7116827438370847, 0.717041800643087, 0.7002656228156019]"
1857,"[0.7440426421404682, 0.7433458751393535, 0.7093784838350057, 0.6667831679015797, 0.743930285661028, 0.7067197912297871, 0.7260123957313948, 0.7101565776597232, 0.7469709678922596, 0.7486718859219909]"
1858,"[0.7551793013749536, 0.7457148829431438, 0.7328130806391676, 0.7094342700032619, 0.7159350389114125, 0.7196164779346661, 0.7070226944405611, 0.6803672118924461, 0.7383848268791648, 0.7342956335337155]"
1859,"[0.7135823114083983, 0.6817284466740988, 0.6925283351913787, 0.7301481895708095, 0.6973763921897572, 0.7165524954564518, 0.7577240318747378, 0.7451768488745982, 0.7398410923155786, 0.7670907311617503]"
1860,"[0.7771971386101821, 0.7322672798216279, 0.7394904310665181, 0.7232513164639546, 0.7395614893517872, 0.7153525327368471, 0.7427303229414232, 0.6763595694114358, 0.699065660095997, 0.6948599655156343]"
1861,"[0.7250092902266815, 0.7302931066518024, 0.7215254552211074, 0.7926977025956476, 0.7030500023300247, 0.7341558320518199, 0.7509553101262874, 0.6812409711542944, 0.6774430308961275, 0.7136632648306072]"
1862,"[0.7255434782608696, 0.7679998141954664, 0.7456219806763285, 0.7431846777575842, 0.689792161796915, 0.6880562933967099, 0.7201640337387577, 0.7370916631716297, 0.6884057971014493, 0.7391653851530826]"
1863,"[0.7479909884801189, 0.7154403567447046, 0.6999256781865477, 0.7046111188778601, 0.7171583018779999, 0.7245095298010159, 0.7077450020970222, 0.7373246656414558, 0.7298802367305094, 0.7494291439489259]"
1864,"[0.7346595131921219, 0.7622747120029729, 0.7219667409884801, 0.7024791462789506, 0.7469826180157509, 0.7230299641176197, 0.7230998648585675, 0.7182883638566571, 0.6974229926837224, 0.7064867887599607]"
1865,"[0.73652917131178, 0.7676862690449646, 0.7360065960609439, 0.7262220979542384, 0.7050305233235473, 0.7412158068875531, 0.7142574211286639, 0.6916561815555246, 0.7154457337247775, 0.7127545551982852]"
