,r2
5268,"[0.03458062383218241, 0.03178410279384114, 0.031712494503122524, 0.034957761876516225, 0.02746981039176266, 0.029678700747154174, 0.03246979874144584, 0.03271169422573017, 0.03849592468931051, 0.02955519631260284]"
5269,"[0.03575990489538239, 0.028493834104585947, 0.029374098719454955, 0.030855204745235842, 0.03126982732094907, 0.03360097052311406, 0.03767524693522728, 0.031398513814734796, 0.03483113725579756, 0.030049465066404712]"
5270,"[0.032118776995236575, 0.034437066410342276, 0.033652733421059455, 0.032503930777634804, 0.029191643791034783, 0.03706377132920968, 0.030665780029363154, 0.030681323105792413, 0.0313474697592232, 0.03175810605425222]"
5271,"[0.034128847224138004, 0.033993513803071584, 0.03445954260427431, 0.03512518039818813, 0.028919226537289622, 0.031813444586192174, 0.03286500783533974, 0.03101136630379342, 0.029286881794546638, 0.03179595271247315]"
5272,"[0.03582311829053175, 0.030280918850313587, 0.03456522310711063, 0.03340615978759709, 0.031334766394318314, 0.027529225999112783, 0.03499933306400804, 0.03477760329608315, 0.028586526739673324, 0.03205618193153459]"
5273,"[0.027788988872993303, 0.033461495575380695, 0.034374124926758176, 0.02926516766088938, 0.034342453809447226, 0.0326375564347815, 0.034270350413530104, 0.031718748546972875, 0.030977037718033062, 0.034561329548324804]"
5274,"[0.03294115547732479, 0.039264653876618816, 0.03541127534488442, 0.03200294942456172, 0.03196066356356719, 0.031066093650681914, 0.03170218145878467, 0.029767239573706306, 0.026803037850648637, 0.03243052094477128]"
5275,"[0.03270747157991938, 0.030509618870517285, 0.028686016342077347, 0.032687375984064904, 0.03706448848239252, 0.03450157484656202, 0.030382794038544048, 0.03455906410049725, 0.029495876964659384, 0.032856199626271065]"
5276,"[0.03168379517702091, 0.03419271782103073, 0.025638418595421708, 0.03390706549781164, 0.038868633418303156, 0.03464940392265059, 0.03216502787972397, 0.03078975506132442, 0.03241068430248706, 0.02910434886529889]"
5277,"[0.03163289425110938, 0.03451828766123288, 0.029430515882500674, 0.02851772556099974, 0.02985283960716023, 0.0327268703418474, 0.031143189236969016, 0.03430538188989296, 0.033663183912704064, 0.0376898507882496]"
5278,"[0.034000088773128434, 0.02871994590574045, 0.035733830195008975, 0.036449113012739454, 0.03805822572421136, 0.026745928212628223, 0.03355571769295185, 0.027976071236274436, 0.031403326141271726, 0.030839249522128354]"
5279,"[0.0345781317127315, 0.034073703124764654, 0.033128067004241424, 0.03423757246516057, 0.030555669808866703, 0.03170836723318571, 0.0313927107381381, 0.036136172294339186, 0.029143617211278006, 0.028355984691295855]"
5280,"[0.027481476985916298, 0.037950231618569474, 0.03404258208305877, 0.03113596042975386, 0.028504730914606924, 0.030321640452364407, 0.033136417495676196, 0.030398137374591183, 0.03790849335092239, 0.032388066462273324]"
5281,"[0.033461708719496275, 0.02801225474936364, 0.03411255865817264, 0.035861668291924276, 0.03441945221857634, 0.028448072699425953, 0.030352120700062102, 0.03289589472041066, 0.029406144418974156, 0.0364336388369082]"
5282,"[0.03494439824219142, 0.028676434721721766, 0.033697849033632155, 0.030267820498483422, 0.03344006146577949, 0.030639852123410694, 0.034332512383915215, 0.02968994090570798, 0.033447182903028616, 0.034112870198673595]"
5283,"[0.03082525015755866, 0.029914720251405402, 0.03207286585767277, 0.0386048514581081, 0.03450187570235086, 0.028864117639488485, 0.034525699423785916, 0.03554946156862804, 0.03076989655493212, 0.027691096929541636]"
5284,"[0.03440027895775921, 0.03484736932347876, 0.03329963407906755, 0.034336162101963, 0.0335536867484556, 0.034075691732735724, 0.030210923692712277, 0.029283194147641023, 0.031026910782227968, 0.02829330909528205]"
5285,"[0.031614811924795316, 0.033279637024525965, 0.03553413999354671, 0.030770824257884466, 0.03093040385666701, 0.030306618300677712, 0.03190450485009755, 0.03659317093726511, 0.026254673043979215, 0.03599626171528647]"
5286,"[0.02855939699577137, 0.0380834465974762, 0.033252741618668535, 0.0358485025464943, 0.032056677150231416, 0.029607553459139457, 0.0348249400465368, 0.030646551776687958, 0.0310398711496106, 0.0294227032661043]"
5287,"[0.03194651901483281, 0.035798221058342405, 0.029962134957579822, 0.03209359457932004, 0.03185049277177543, 0.03685241423440577, 0.03407420902342895, 0.030662572413672207, 0.02991773219593785, 0.030352604501742708]"
5288,"[0.03000705730824671, 0.02871863816359721, 0.02991878970316031, 0.03142099719318725, 0.039238762675846695, 0.03387544799144593, 0.0311791778819811, 0.03524988421441022, 0.029881437707873548, 0.03386620735341628]"
5289,"[0.032244691801833314, 0.028445435559093735, 0.02599504257640095, 0.03832104888752497, 0.02898568466721474, 0.032814809610519746, 0.034924598498016324, 0.03180637853984636, 0.03422290721726884, 0.03541549745803707]"
5290,"[0.036407643970997494, 0.029307855964353147, 0.02790162941550911, 0.03727145649703334, 0.03213121298374144, 0.03340621931889054, 0.02620990105145271, 0.030998492687681845, 0.035178329102290906, 0.03469562774551571]"
5291,"[0.03561496727309177, 0.032554075084054945, 0.032899362011969746, 0.031365237555572856, 0.035498024635514436, 0.034935663405138095, 0.03125394522582592, 0.028058198926143918, 0.030427025192344526, 0.030580412518898314]"
5292,"[0.029358281641071904, 0.03257368931278981, 0.033288449270624354, 0.031841200065753084, 0.03735077596311276, 0.03337519086458418, 0.029282260126558435, 0.029930720247696385, 0.031139242992483496, 0.034987112604631054]"
5293,"[0.02597660322544082, 0.029752055043277936, 0.03686290605328968, 0.027637939614984397, 0.035986220904980826, 0.0332386711187842, 0.029222033873658848, 0.03226110257399162, 0.032935006488558516, 0.03933420219758765]"
5294,"[0.038341206463454736, 0.024971761450650942, 0.032655274607498064, 0.02759519379390507, 0.03190485048206526, 0.029065879983920517, 0.033077111557595185, 0.036008246569814384, 0.034373926877179106, 0.03537393438885439]"
5295,"[0.033730226426524346, 0.03037812590776756, 0.03521654960082843, 0.033885047334674345, 0.030753845332859076, 0.02922919140293012, 0.03127652524283209, 0.03278335575653024, 0.03285735458204475, 0.033421505013473185]"
5296,"[0.03401446283520293, 0.0324520304741539, 0.03310783303022402, 0.029867955624914178, 0.033992090187572765, 0.03019159254074144, 0.03346027659943762, 0.03087171572278724, 0.03480108564087292, 0.03040297543929249]"
5297,"[0.03093035633638741, 0.031945721531557836, 0.03264163210445781, 0.02802289768573607, 0.032165969864064614, 0.03209345299906363, 0.03271204019580387, 0.03287379510709143, 0.03674665096546159, 0.033206639618017064]"
5298,"[0.03653730869303207, 0.02890155629201996, 0.03285875792465953, 0.0331927366877538, 0.02938323923555064, 0.03198846312199255, 0.035329784846116485, 0.0308745201476599, 0.03212551932801788, 0.03235500086916854]"
5299,"[0.03163356128242378, 0.035211517667223635, 0.03115015688868017, 0.0350782595742698, 0.02951515643183167, 0.03479107494517053, 0.028293490975012436, 0.03558345630697657, 0.030482610359804374, 0.03158021167684433]"
5300,"[0.037647690998986794, 0.030373731881330857, 0.03406302334528566, 0.03224270591723677, 0.027185380056279462, 0.02761578465407133, 0.031388583913950274, 0.0353945738843785, 0.036040340123457915, 0.03144623155462922]"
5301,"[0.03584640946259576, 0.03192114360639631, 0.02862932111495675, 0.030504379389417968, 0.03873249796706291, 0.034612082177497894, 0.02980680697792859, 0.029448644641576927, 0.0326278793067698, 0.03129896519664488]"
5302,"[0.03090837246984357, 0.03545459348761715, 0.0304112342052113, 0.02914360138422656, 0.024911457260057945, 0.03528800052974457, 0.03234052173146529, 0.036598228011653355, 0.03488204103095316, 0.03332886211718089]"
5303,"[0.03696828036603117, 0.03177526371902406, 0.03274896780926417, 0.028263859530824886, 0.031187701490064668, 0.029372601250695962, 0.0319390673995984, 0.03519936122961864, 0.03255242315284057, 0.03338072797955072]"
5304,"[0.03173033147900184, 0.028446675999908466, 0.03393906250255918, 0.029772202925767766, 0.03362608072082751, 0.03175397200926955, 0.033972549167041066, 0.031353578228140555, 0.032930459040106164, 0.03592088325938725]"
5305,"[0.02944471955147543, 0.028911350554493342, 0.031030077375762466, 0.033326839964682, 0.030298456384714845, 0.03357512784851424, 0.03323525486456458, 0.039553691507822175, 0.032987797045690326, 0.031107319989322146]"
5306,"[0.03758722981025864, 0.031774956756943085, 0.030142443201164437, 0.03488952534600831, 0.030113237799320514, 0.02572737572360606, 0.03463464052155607, 0.034310655118852895, 0.034826216600871485, 0.02931460321563928]"
5307,"[0.03234654724248598, 0.03199329195939438, 0.03476728905198545, 0.030654999183829412, 0.030207523371040046, 0.03506957114623255, 0.03412192471495834, 0.030179103514133665, 0.030049613260879626, 0.034004675951222585]"
5308,"[0.033394011675515145, 0.03093041356747661, 0.0305364007475889, 0.0315056750375603, 0.035679199928898564, 0.033046222537748915, 0.03245594482069425, 0.03283004729574601, 0.030374282787306472, 0.03277602555284154]"
5309,"[0.03222621970425443, 0.033640522376041426, 0.030923643900180986, 0.03219276922322434, 0.033627748157389226, 0.034286515355626546, 0.02834565626320784, 0.032567509098268665, 0.031920543370804744, 0.033779287058987584]"
5310,"[0.03268147605062244, 0.036352801383432665, 0.028164539887865825, 0.03720324975401146, 0.030268567149789316, 0.029363600335362117, 0.033654693143695735, 0.031238949582064635, 0.03415255677150253, 0.030250385787396805]"
5311,"[0.032550367723810814, 0.0333133487813575, 0.03135936176704068, 0.03445970674306753, 0.03160144551638078, 0.03152446896976813, 0.03246466515473767, 0.03476357022259868, 0.03361572702616411, 0.02769613316988928]"
5312,"[0.030386450301625678, 0.033393158380460974, 0.038450590365849746, 0.03062755542589013, 0.035837213611373264, 0.033122557996823065, 0.02802712775964833, 0.0331494520919956, 0.03243795895058188, 0.028052052498896196]"
5313,"[0.029944445174173162, 0.03499636760112235, 0.03747086209792805, 0.03866864495767075, 0.032259696737295784, 0.03389400557854216, 0.027390077098709553, 0.030344079910925803, 0.0259763377973371, 0.03221710745376616]"
5314,"[0.02724977829103814, 0.032544756125228336, 0.03093532922389175, 0.03439281034380892, 0.03375846126375759, 0.030435569224489867, 0.033298098704766965, 0.035221234735790974, 0.03255119752675073, 0.032959324809765045]"
5315,"[0.02857143852245303, 0.03211512423451046, 0.03333944263120736, 0.028922520467035473, 0.03389074056294428, 0.031442076049718715, 0.03203216345023585, 0.03357196957358255, 0.03222994626133302, 0.037262615914303354]"
5316,"[0.031625318731727914, 0.027698976608442893, 0.03279813641680196, 0.03171617757793266, 0.03298902696492356, 0.03239760295306804, 0.037328090069078335, 0.0329382799914113, 0.03363632500339864, 0.030344247574993655]"
5317,"[0.03187999529375729, 0.03193655905630266, 0.031049282557832347, 0.029782006369093894, 0.03129221371272983, 0.03539740567985705, 0.031815961924981595, 0.03451915915470194, 0.03362061767957414, 0.03231781877461837]"
5318,"[0.0331832208064895, 0.03053659638137529, 0.03371559411857317, 0.03862359011591954, 0.03237775558587841, 0.03107129835881972, 0.030943452929338977, 0.029564796332350984, 0.029000088957044978, 0.034329600055846066]"
5319,"[0.029334468738318353, 0.03196547176474962, 0.032208048142639, 0.037372765602212143, 0.028833850326444033, 0.033996457258153145, 0.032766984738523686, 0.031763745326747195, 0.034522944209785966, 0.030444470995860673]"
5320,"[0.03225877719540138, 0.03460959569569999, 0.0354497492878616, 0.031938581909831676, 0.03316996784399562, 0.03030490176966205, 0.030256363490014926, 0.03287388186648943, 0.029306290418789516, 0.03330090022847221]"
5321,"[0.03211656761418058, 0.03672726869719589, 0.034573266828279325, 0.027089182521469968, 0.03652807979876593, 0.03064609539174934, 0.03242033129470678, 0.02719102189657785, 0.03338285229577442, 0.032696740800385204]"
5322,"[0.03489269495475267, 0.037034686887610135, 0.03191848514503748, 0.032041626251405164, 0.031584154991364244, 0.028334655214119375, 0.033386688756452454, 0.03439406550540114, 0.03078613165964328, 0.029001826844854972]"
5323,"[0.03096106707456514, 0.03199879216664092, 0.03181893983726691, 0.030529231472861573, 0.03585743288257959, 0.031817045268550004, 0.03510646341839152, 0.029069063541174223, 0.02936813977385555, 0.036798117242966555]"
5324,"[0.029959414553107244, 0.034693207333291065, 0.031095113145539366, 0.03131149099709052, 0.030345872200708168, 0.03697463417300473, 0.03162726424850293, 0.03220570439244175, 0.032056932929448445, 0.03308136413168017]"
5325,"[0.03366056311861898, 0.03189744803675054, 0.03582608702355128, 0.03347499589347236, 0.03222664926169527, 0.028472425596704154, 0.03260500789862475, 0.036598084481139104, 0.033887417245388796, 0.024527780620166584]"
5326,"[0.03355520685703006, 0.033636386617194924, 0.031703463330483794, 0.02794385781553943, 0.03350765984350201, 0.03559834580890553, 0.030523401604806932, 0.03338006612556155, 0.0328478844861787, 0.03075800162636655]"
5327,"[0.033922493965674594, 0.033616679795285376, 0.0276222048292577, 0.03474298858543823, 0.032633729833110636, 0.03424621293254371, 0.025353457743789054, 0.03249188089897148, 0.03483445771149718, 0.03382232460264201]"
5328,"[0.03213304244551074, 0.030540166726148454, 0.030242567326172032, 0.033108800653886994, 0.029743424582993838, 0.030137138494462867, 0.031079803928213856, 0.039217975806264294, 0.03606131996999029, 0.031155589205026146]"
5329,"[0.031398187227377417, 0.030569283822303728, 0.029757428742824166, 0.03162012862013064, 0.03467833617529281, 0.03272917043136481, 0.03252679461376562, 0.033625257363580574, 0.03301475994562064, 0.03354789582154194]"
5330,"[0.040705762975129844, 0.028577299344181295, 0.03157937867760541, 0.03430780992279758, 0.0327219534071167, 0.030263858373046237, 0.03028668696998449, 0.032193196668797386, 0.03248467455604709, 0.030333720611296133]"
5331,"[0.03248395768338219, 0.03928685320295411, 0.032852239898692015, 0.03104142196026327, 0.03584843430714846, 0.02973431444479213, 0.026875171731253755, 0.031820472442938064, 0.0326809573508795, 0.030657966229862277]"
5332,"[0.03341193590088798, 0.03481090234454187, 0.030195220155982194, 0.029866424553750548, 0.03309031039008725, 0.03536331824874284, 0.029983386361748576, 0.03067408858815357, 0.030589169955031803, 0.03534661185570531]"
5333,"[0.03111490916401949, 0.03628033649831752, 0.030202245275329, 0.03217420342092436, 0.031049114230713104, 0.03198815590654469, 0.033269908317015484, 0.03389362064586943, 0.03588285713942596, 0.027631515028061826]"
5334,"[0.031849103859527106, 0.03260501523402781, 0.03235091042472571, 0.032831021060785726, 0.02688583926918442, 0.03225833175928483, 0.036308356962555854, 0.036648835888018705, 0.028841501405963754, 0.03275301097476002]"
5335,"[0.031806795936159205, 0.029624139836143093, 0.03482122991387948, 0.03614485785719457, 0.031043132453095756, 0.031048825507555056, 0.03362252903442642, 0.03516092304503371, 0.029250165800266736, 0.030891230834438677]"
5336,"[0.03565160064331929, 0.03621973060319972, 0.03154336151163761, 0.032042565402708, 0.028806206462450135, 0.03578968208180222, 0.029765724053208764, 0.032097159327720504, 0.0314471741769492, 0.02997238633904431]"
5337,"[0.030424100071922644, 0.03147576764316584, 0.03152158783391645, 0.03389533206701678, 0.03369515979373072, 0.030275583972402376, 0.027467670448031445, 0.03542591259977135, 0.03764641461947926, 0.031601158663655426]"
5338,"[0.03518709765699013, 0.031850764554823274, 0.03173631062136184, 0.029818703316231154, 0.0316368536712025, 0.030117778200350775, 0.03161037338548267, 0.03444778602477416, 0.03298723024195449, 0.03397658232406464]"
5339,"[0.02728260743122568, 0.03302334419583086, 0.03603594790790121, 0.03087324879614406, 0.034623983598366825, 0.03180330396552555, 0.03725476874668343, 0.03341477512560098, 0.030350937611759887, 0.028882653878992248]"
5340,"[0.031551883182860396, 0.03372639706516234, 0.028149016172514085, 0.02962886448001345, 0.03502623920104053, 0.028530896070943723, 0.03165158919893196, 0.03486736304135851, 0.03806093992582793, 0.032258559543375864]"
5341,"[0.029408444501003994, 0.03492100375552887, 0.03550571778813316, 0.03551272823411156, 0.02990775868345741, 0.02973882584763643, 0.03131343489708971, 0.03371878402755535, 0.0318481861904214, 0.03173943390180145]"
5342,"[0.033062514215713934, 0.03444378263922365, 0.031765244306448004, 0.031029121983822128, 0.03485512493893983, 0.03730781931842231, 0.027663125422159207, 0.035654869032672676, 0.030445404997787695, 0.027151175681608408]"
5343,"[0.03130706601930622, 0.027545082099316054, 0.028337813678856905, 0.03592488561343499, 0.030115809103343105, 0.032214431186231685, 0.032660420212869856, 0.03908961420199897, 0.03258063099818942, 0.03362866933377284]"
5344,"[0.03369315382535909, 0.03416898245927569, 0.030832008303908198, 0.03579502919978572, 0.031501066605822525, 0.03583107848455036, 0.029606523706168897, 0.0329054556657663, 0.028959259232738677, 0.030162449461880958]"
5345,"[0.03383758039683926, 0.03376971725404343, 0.03083226397108685, 0.03492425748008965, 0.03222095901990962, 0.034256448261363315, 0.03175748093671016, 0.03505035696975234, 0.029926633048642737, 0.02669639778859212]"
5346,"[0.03284594415170894, 0.03337741607412403, 0.029241945162235994, 0.033381467776692486, 0.0279815822217524, 0.033809058606727005, 0.032809459178425704, 0.03315019873556413, 0.03254624612251655, 0.034213747232462954]"
5347,"[0.03172389734977721, 0.03391962514262059, 0.03236660613297071, 0.0331868038468891, 0.030366183747059017, 0.035514806863263915, 0.02869729583364966, 0.029736690030953583, 0.03251525450823045, 0.0353539666387549]"
5348,"[0.030144689122832635, 0.03315665563015313, 0.032612294427681876, 0.03696846511918028, 0.03084927417226857, 0.03535459762160609, 0.024577627718570305, 0.03402479740373654, 0.035007259261407686, 0.030433828597169033]"
5349,"[0.030585436869685623, 0.03434478270991059, 0.03050566842950342, 0.02868879781223821, 0.02909295305763393, 0.03243934810474125, 0.03376907368073656, 0.035845606632857074, 0.03265931271638556, 0.035695168307260605]"
5350,"[0.034329792023605865, 0.03264900902040602, 0.02851173853588007, 0.03383120729723965, 0.03246241593313426, 0.034151003635570776, 0.02984214744025815, 0.030702923955543415, 0.0369615731575218, 0.029964967202491755]"
5351,"[0.031258264714790096, 0.03160537359259752, 0.029311505595219445, 0.0318208662963918, 0.03091829780939548, 0.030248242352431842, 0.03785492425059955, 0.03376291199611203, 0.034333562066303114, 0.032186681125361716]"
5352,"[0.03515839233603868, 0.030403537583574836, 0.03041281641923188, 0.03510968265333825, 0.029400034210171455, 0.03361081319041481, 0.032995240040690654, 0.029463323054053192, 0.03357385404686708, 0.033359194493926436]"
5353,"[0.036897184620675816, 0.03420607483020399, 0.035207715225881175, 0.03128364606298584, 0.03451298155163385, 0.027781993098375257, 0.03289732541467394, 0.030760780518288233, 0.029703130637999675, 0.029929845848803538]"
5354,"[0.03505876052883494, 0.03261110377256238, 0.036240813634638935, 0.02941033229475032, 0.03408046640316742, 0.03183924945313921, 0.03819022155554619, 0.026828022969052845, 0.03189367520065822, 0.027119896802803134]"
5355,"[0.03153331885101207, 0.030468740349781753, 0.030041987515900814, 0.0363691685577342, 0.03522231697952716, 0.030391653170346755, 0.03131543003508508, 0.029451438911036742, 0.03641297090713558, 0.032001073676245606]"
5356,"[0.03484949188682385, 0.03421509402651346, 0.03346994409803372, 0.03388933497285129, 0.031666601194193844, 0.030906190219903484, 0.030083830169644887, 0.029611446546254916, 0.0335802686611717, 0.030978925387906364]"
5357,"[0.027484144484950623, 0.03248013391625848, 0.03658911459794245, 0.03463755457453421, 0.033233959200254515, 0.029331853544283915, 0.031231959483705607, 0.034764629525181, 0.030584538648121606, 0.03308192988730907]"
5358,"[0.03058164334118796, 0.03337079401034915, 0.03805377319064973, 0.03322186524543291, 0.03506228212989426, 0.03519292007506247, 0.029346690987665403, 0.026522439338723225, 0.030844138611774374, 0.031186582398622043]"
5359,"[0.0371266075143436, 0.03184362076357017, 0.029733620066094923, 0.03110666599550882, 0.026899010118511257, 0.029113578832532738, 0.03936709209933764, 0.033187177777375676, 0.032271532434242634, 0.032657327848958806]"
5360,"[0.03643537256124285, 0.033952648270221375, 0.03345423277156179, 0.03054419361327354, 0.028888661817119687, 0.026423663376344497, 0.03349839184410175, 0.0333993481420396, 0.03571729516511801, 0.030971880525900608]"
5361,"[0.0318773982797943, 0.03458613191033211, 0.03446639804119811, 0.03279338104827001, 0.03149990862076535, 0.033576287123307624, 0.029329244080365524, 0.030525756781845326, 0.03366727603606323, 0.031166622662851973]"
5362,"[0.03543062365122929, 0.03815472698042244, 0.032569899822946446, 0.03449091661889481, 0.032451843688502846, 0.03085436520698348, 0.030279367797658052, 0.03344502348976275, 0.02564818822711723, 0.03021205463378962]"
5363,"[0.03195923124030797, 0.038020925150289764, 0.02849626165298247, 0.03017748603694914, 0.034166026017894535, 0.0327909581851914, 0.034655667390230294, 0.032499104561570014, 0.031471218092165576, 0.02898495736268314]"
5364,"[0.03252651400912965, 0.02697869931497221, 0.028545781597691944, 0.03218654530893006, 0.03149162135465455, 0.033878090578598474, 0.03382219831984978, 0.036279243988573406, 0.03816693938929272, 0.02950244229647847]"
5365,"[0.02927527349250736, 0.03406764440848742, 0.034436942364912126, 0.029609870483348955, 0.03096058489947029, 0.03535583864656988, 0.03513522908220479, 0.027053232714031927, 0.03269856420248851, 0.03482022768309312]"
5366,"[0.035143378595104524, 0.0338511231057218, 0.029143797835962992, 0.0301862991489541, 0.035290207363066206, 0.030454746254361842, 0.03234779077963956, 0.035755171889743975, 0.031343286646862145, 0.02995294973209639]"
5367,"[0.034295009762230655, 0.03138063872361774, 0.030684894539178775, 0.03288001152819686, 0.033586387303427556, 0.035331428634000295, 0.03075840975975863, 0.030688172014648685, 0.031306588293393056, 0.03246537254088355]"
5368,"[0.034652625960604144, 0.031182085541186955, 0.035147695354020514, 0.032625203769496514, 0.03244936127518461, 0.029783191085624106, 0.03669488447694924, 0.028866279422501417, 0.03083459824392154, 0.031342403226060966]"
5369,"[0.032547325691164586, 0.03323304950787076, 0.035594781777543716, 0.029765831127445908, 0.025940779558795368, 0.029098192841066295, 0.036304310549730934, 0.03460315260782165, 0.035029688628906874, 0.03119296053055265]"
5370,"[0.03051744083696617, 0.0350685924472911, 0.03218206826096226, 0.032698241456801114, 0.02910646467706679, 0.03171999883413634, 0.03463686710798752, 0.031818895372015876, 0.034097845206504496, 0.03155257719001292]"
5371,"[0.03254614983954418, 0.031225387848413222, 0.03344401365220828, 0.027316248904898255, 0.03764532704718082, 0.030287643966872224, 0.03071629266620557, 0.0370731108843948, 0.033536421813845974, 0.02967001765243915]"
5372,"[0.032434370329661455, 0.0349182639739698, 0.03290107890258209, 0.03232589322741697, 0.030609346942675253, 0.034696071553564356, 0.032173002699769415, 0.03268078039668343, 0.03017335521580855, 0.03064838455538821]"
5373,"[0.03452302904311966, 0.033902162318689144, 0.032085217240505504, 0.029681179836061555, 0.033041496207945165, 0.03281821489806003, 0.029340712122146284, 0.03112832054317538, 0.03457101717257005, 0.03235268602895103]"
5374,"[0.03146885743981409, 0.03187388631471055, 0.031714634285234244, 0.033627710457812876, 0.03421506897472293, 0.029877764797447193, 0.03587913144446486, 0.02957092000169026, 0.03327757711503865, 0.03198734268270831]"
5375,"[0.030482072406799454, 0.03374284403178274, 0.034957776371624893, 0.030679847662197557, 0.031653618344660184, 0.03243491955475086, 0.028411239959215906, 0.032458307124842434, 0.03675986787789742, 0.031799654307977154]"
5376,"[0.032299991399373784, 0.03266736358298439, 0.03211288966694459, 0.033775165501735094, 0.03529837932454538, 0.0292475050497103, 0.032890993723088346, 0.028561361014442177, 0.03038948062511093, 0.036186044821078234]"
5377,"[0.03405711783426579, 0.02767643173482115, 0.030234631268591605, 0.030710304888059703, 0.034579371938876724, 0.0329169577656222, 0.03519373151293881, 0.03160229787684499, 0.032720675354496076, 0.033685813937863296]"
5378,"[0.030947991066644254, 0.025457757648713053, 0.025627578335752244, 0.03583847071773805, 0.03344318055668616, 0.0371954803662542, 0.03263777501488008, 0.02770004178858576, 0.03855812179957907, 0.03574012978547303]"
5379,"[0.029940621043434645, 0.03278957546535566, 0.03209374871543169, 0.03156006593398075, 0.03243516249626632, 0.03291354604700092, 0.03025084218039642, 0.03254133413496196, 0.03378363039304899, 0.03511564834284442]"
5380,"[0.03129444085069044, 0.0339889330307972, 0.03254327760635278, 0.029058442200401435, 0.0344506120341348, 0.03489706595260189, 0.03374141556302401, 0.03219525848947491, 0.030481911851568788, 0.030730459136766863]"
5381,"[0.03445504226963425, 0.03466914219394501, 0.0294659547742101, 0.030810869376747152, 0.02969666948749483, 0.032351210447280065, 0.03354236336787231, 0.03185515228425839, 0.0330487063378998, 0.03361254454523277]"
5382,"[0.03327790313055201, 0.03209452443304439, 0.030967688366198565, 0.034411044026208426, 0.029596244110214665, 0.0314760315412671, 0.03442272594778484, 0.03561579424794392, 0.030426235121866596, 0.031194392951164995]"
5383,"[0.03466589650370633, 0.0334662496078475, 0.028196690758879206, 0.032230386091586904, 0.03635403497662404, 0.03181584400507731, 0.030188550019640603, 0.030455029037936177, 0.030525339299569243, 0.03532784060475369]"
5384,"[0.02798741475392008, 0.03416929625783227, 0.03579777982580845, 0.03470711778327462, 0.02872673748524346, 0.03324675825745471, 0.03261057231650366, 0.031694837942182086, 0.0318760708256689, 0.03269522285575288]"
5385,"[0.03457830079046165, 0.032426390205161915, 0.0331374657318837, 0.029537855182609207, 0.03260406919168557, 0.03173734683390861, 0.031989538613330315, 0.03168876113356989, 0.03717843530322251, 0.02857052271257332]"
5386,"[0.031466450017602066, 0.031137235506128458, 0.027919877997807596, 0.035811244888785954, 0.028516560555139625, 0.031996443528523266, 0.02677649987132036, 0.036776888222169846, 0.0373720974384224, 0.03549473159944805]"
5387,"[0.030790520071206084, 0.02942477526093723, 0.028237273506868665, 0.033701778119948345, 0.035484902289494635, 0.03449388216409521, 0.031674994576515014, 0.03263764562717797, 0.03638167332493447, 0.03051279225806891]"
5388,"[0.031413174731500626, 0.035074860396725915, 0.03855116841768291, 0.03183968018179961, 0.028037436278043004, 0.02958143970590399, 0.03255776473396543, 0.03042564601097353, 0.03598429613049403, 0.02992602961927926]"
5389,"[0.03611983507730532, 0.032141643632040195, 0.03052973467161213, 0.03143178542721914, 0.03654226921193737, 0.029154167672464815, 0.03317194894469355, 0.03558164693739585, 0.029427201937490932, 0.029174180826422536]"
5390,"[0.03138369161119381, 0.03829141164835259, 0.034567664693695876, 0.03281120090303591, 0.030976398270710526, 0.028311089621474328, 0.029513415465637016, 0.031338925607551915, 0.029111641679584466, 0.036871376962827274]"
5391,"[0.032131746515088544, 0.03198743049244046, 0.032455482064666974, 0.03363154822674108, 0.02876519183605275, 0.03240685894858586, 0.02657718293470701, 0.035859571381886335, 0.04113809512536615, 0.028465877989315325]"
5392,"[0.033024349682500564, 0.03205847593235911, 0.03624474152484547, 0.03338749721149015, 0.033388886131678785, 0.03180381679430622, 0.03124392805312881, 0.03179607602840473, 0.03231050126628676, 0.02825265153931833]"
5393,"[0.030910427675541308, 0.03766141962736913, 0.03448728671144996, 0.03223822290403211, 0.030510293805183553, 0.034831149006350204, 0.033904304798564766, 0.030009491478022454, 0.027903885130119654, 0.030819973959805957]"
5394,"[0.0326037717993527, 0.03637001009227925, 0.03472313630222279, 0.026952883292193364, 0.028527446127934675, 0.03369324718273392, 0.032110864397706274, 0.02853552199861875, 0.031250951224497614, 0.03854555349936373]"
5395,"[0.036493796342192186, 0.031115557614815326, 0.03125127957218865, 0.03630756793715084, 0.03050252406634779, 0.02948983426638374, 0.03082772364995867, 0.0337399080545675, 0.02876915396335744, 0.03473916549739786]"
5396,"[0.030905178761434393, 0.030834435249125547, 0.03257433439813062, 0.030765981476533866, 0.034483412754020226, 0.030179561969990054, 0.031132481244867893, 0.0319157086218379, 0.036322317854840414, 0.034242625680071415]"
5397,"[0.037983874265926976, 0.030598426365718856, 0.03565941782912818, 0.029286082574712657, 0.026331514550780533, 0.025951565200604376, 0.03417377997600801, 0.03511028651403392, 0.03361365911522751, 0.03469432184657406]"
5398,"[0.03457276044813151, 0.03362753921629458, 0.027980076126275732, 0.031980637619043684, 0.036536526834293426, 0.025968287122510314, 0.03704083645875755, 0.02960990265638197, 0.03185779693253632, 0.034179030725528525]"
5399,"[0.03460466904970683, 0.03186824619964612, 0.03453256209848521, 0.03327668659622263, 0.03323681462163519, 0.027061871838480966, 0.032123947023369404, 0.03558090669694047, 0.028746790989324422, 0.032261043933949685]"
