,roc_auc
6050,"[0.6800392623210483, 0.6756570105499434, 0.6761930817712781, 0.6729719361845844, 0.6746130182067702, 0.6755991467299796, 0.6730466781802082, 0.6709685397371765, 0.6746100470792603, 0.6667466769324005]"
6051,"[0.6762022986371015, 0.6863757629387929, 0.6632388202707065, 0.6771585720714963, 0.6799408043161032, 0.6676575165400306, 0.6657567646843796, 0.6774038494299113, 0.6738009191167746, 0.6733844979188612]"
6052,"[0.6842181672660459, 0.669939338082646, 0.6698785713589654, 0.6716117067095501, 0.6762607388909272, 0.6786951717766251, 0.6628073463654387, 0.6680120465775867, 0.6825360151815913, 0.6763593514442156]"
6053,"[0.6840169113615071, 0.6811133360764937, 0.6720145544429222, 0.6711937627428066, 0.6768962857786639, 0.6721105890524952, 0.6761037135665017, 0.6612858573497312, 0.6715728763209401, 0.6740360914199932]"
6054,"[0.6714259223254342, 0.673679327292788, 0.6762861299713488, 0.6631890087267046, 0.6730468967028305, 0.6799757355258823, 0.6842382401909276, 0.6751114956949628, 0.667780124439679, 0.6755960507602989]"
6055,"[0.6790565155565838, 0.671481268356175, 0.6637527694418144, 0.6768443617708221, 0.6653608709185836, 0.6784778093419049, 0.6759938583915979, 0.6773175535099314, 0.6804623938848594, 0.671603466426926]"
6056,"[0.6780483651618571, 0.6783180234611145, 0.6683113361787789, 0.6777729845841307, 0.6659468869070393, 0.6669219696860033, 0.6746944625847257, 0.6741461972923845, 0.6845066100936084, 0.6720530041033626]"
6057,"[0.672277818977356, 0.6693908035392755, 0.6753250653348253, 0.6757619015509495, 0.6672048897176522, 0.6771378465104977, 0.6754399009647681, 0.6822530562237319, 0.6767013833787913, 0.6689965647175363]"
6058,"[0.6770518763848945, 0.6755122632508671, 0.6771618988154988, 0.6790094102866774, 0.6698118544101781, 0.676565509254859, 0.6779676179844517, 0.6702011083229911, 0.6723482085382471, 0.6643061063646799]"
6059,"[0.6788237303965526, 0.6684105319509452, 0.6722209749356396, 0.6727929436158153, 0.6723787478084327, 0.674352672619327, 0.6912765979955141, 0.6676609859194634, 0.676668548672499, 0.665892637073919]"
6060,"[0.6779387935580384, 0.6610659687873076, 0.6690524799884358, 0.6750693557618382, 0.6911135036580398, 0.6778399406493436, 0.6704229573891254, 0.6740880203958816, 0.6621349075416968, 0.6818466964817521]"
6061,"[0.6755632410942706, 0.6691222885522328, 0.672893601062986, 0.6750643000454388, 0.676830449892366, 0.6731660042762642, 0.6716878641250283, 0.6733000422283278, 0.6778143490336067, 0.6748468394746913]"
6062,"[0.6721944039523621, 0.6722565497768649, 0.6762391113451541, 0.6686258678289483, 0.6723504585184026, 0.6711608165095019, 0.6820008274163815, 0.6797123754028622, 0.6724078872488606, 0.6727959908875832]"
6063,"[0.673861930801868, 0.6778232862270933, 0.6742130744703485, 0.6748114485564262, 0.6651782613443509, 0.6682541485062493, 0.6797988046508733, 0.6720765586578651, 0.6755348965082014, 0.6793236228194478]"
6064,"[0.6718845574788785, 0.6825465504843815, 0.6777212698132625, 0.6749756652522491, 0.6653045062514721, 0.6750000390556653, 0.6665281138414771, 0.6752106906337626, 0.6729552125827635, 0.6785837190922843]"
6065,"[0.6839226677190556, 0.6740395082861643, 0.6753872678173076, 0.6686051465919631, 0.6736718230499741, 0.6749749990086125, 0.6712319763568482, 0.6782956235498528, 0.6718485625704314, 0.6681010243483376]"
6066,"[0.6714694736525015, 0.680784932857089, 0.6772179000456099, 0.6762697892488823, 0.687145467389954, 0.6729574077359474, 0.6697009397587206, 0.6733143696690127, 0.6716058967814184, 0.6594548516714044]"
6067,"[0.6777771892314756, 0.6730913509338062, 0.6742849748626164, 0.6722398124692509, 0.6724094074496937, 0.6744020754045015, 0.6759899187148685, 0.6680919277730578, 0.6722679829634316, 0.6798613462317552]"
6068,"[0.6764905581732512, 0.6739733015907788, 0.6720748319907005, 0.6836412267310099, 0.6699797520845587, 0.6703189237917602, 0.6700029366477768, 0.6782267131948317, 0.6676136204036651, 0.6776982771261638]"
6069,"[0.6811929850053392, 0.6762846366139168, 0.6777199592102157, 0.6670923204239527, 0.6821527971109016, 0.6812586541705415, 0.6619443491294338, 0.6708393329973231, 0.6669550046382312, 0.6753838491935726]"
6070,"[0.6676350859822567, 0.6796915681723388, 0.6697092608474633, 0.6752647128593302, 0.6822587767505458, 0.6823228234461339, 0.6597352066910924, 0.6705119450518773, 0.6814893493722859, 0.6714356173245525]"
6071,"[0.6761254366611509, 0.673110062197067, 0.6789396738937994, 0.6722786457702868, 0.6804529488072777, 0.6823997598540944, 0.6661652496271122, 0.6643944611659274, 0.6768609136360431, 0.6698824219813364]"
6072,"[0.6697758899671226, 0.6820359154830746, 0.670851750101583, 0.6712598453403897, 0.6699595903671859, 0.6755352155760646, 0.6711767109455976, 0.6763462020053242, 0.6785378190477699, 0.674727799307999]"
6073,"[0.6833547871983009, 0.6779330893237367, 0.6702689507570144, 0.675755987020931, 0.6707060810453677, 0.6744038934977514, 0.6640430969499145, 0.6773624644482542, 0.6810165443798465, 0.6647750629691763]"
6074,"[0.6731582020030472, 0.675255978017148, 0.6728523184348479, 0.6638650635236201, 0.6800837333889278, 0.6728177512388375, 0.670536114665174, 0.6791512293375656, 0.6841807852599784, 0.6677504205341258]"
6075,"[0.6759910065524247, 0.6751539553961728, 0.6849551907615703, 0.6709071589617605, 0.678846105136452, 0.6731463214116584, 0.6825372308876893, 0.6687623763997742, 0.6678160455340061, 0.6616700571842493]"
6076,"[0.6796767989431705, 0.6757522235958368, 0.6690493634224277, 0.6821497939320398, 0.6735056005981891, 0.6706281046295427, 0.6672752312532592, 0.6730489696354182, 0.6761942955959348, 0.6728209830581885]"
6077,"[0.671044025360678, 0.6735110952567386, 0.6709496487884538, 0.6814657324348286, 0.6722706111692054, 0.6699171551193154, 0.6788123683712116, 0.6680297415956611, 0.6756753149690369, 0.6786610863026906]"
6078,"[0.6841369097520494, 0.6788395893289926, 0.6765779185285473, 0.6732309076264632, 0.6652142854116193, 0.6772472865480755, 0.6720059513772062, 0.6731122060087152, 0.6686327001968727, 0.671137644897559]"
6079,"[0.6843083438734878, 0.6775573599677049, 0.6688728316428032, 0.6724203625794231, 0.6730894706463244, 0.6811901734806127, 0.674417606256082, 0.6643994298694765, 0.6757326404071466, 0.66779168994772]"
6080,"[0.6750850717492034, 0.670131234969968, 0.6756047855632794, 0.6661807891785814, 0.6717001150349693, 0.6768219437255553, 0.6728699036002143, 0.6828378878307452, 0.6811068891140648, 0.66740613531273]"
6081,"[0.6790211775250588, 0.674649274037725, 0.6704618182933626, 0.6708271675770323, 0.6795933829296031, 0.6756188831643938, 0.6654652580416066, 0.6754261913717468, 0.6828061184465882, 0.6668935738626711]"
6082,"[0.6759281528325893, 0.677344652388593, 0.6711273555284895, 0.6665930848895898, 0.6739987764848246, 0.6853065228215985, 0.6731793592179167, 0.6750883396621425, 0.6815957770037239, 0.6598129662849705]"
6083,"[0.6829029958094218, 0.6750304915062032, 0.6686649649174766, 0.679417354880694, 0.673398691886798, 0.6701484085205514, 0.6712874584123244, 0.6733481413295582, 0.6707878350598535, 0.6752457744629111]"
6084,"[0.6758275166657863, 0.6741894769606822, 0.6783092571777471, 0.6740225611297206, 0.6760561775533744, 0.67083265124378, 0.6817046279009674, 0.6563274076112793, 0.6791174363882418, 0.6742395132078483]"
6085,"[0.6746338136695452, 0.6827120205505793, 0.6718271831883271, 0.6668707901083315, 0.673283337874372, 0.6681691579876174, 0.6677373416598708, 0.6760615268405028, 0.6801370062571804, 0.6788726597566738]"
6086,"[0.6699987548256188, 0.6716641437494746, 0.6752298371373574, 0.6773323136981411, 0.6770310384865641, 0.6801921943404545, 0.6728599747587086, 0.6725573059387375, 0.674201085796719, 0.6697303646529087]"
6087,"[0.6737477280536383, 0.6760636862321019, 0.6754254180435756, 0.6812118428947412, 0.6778569264416876, 0.6711503441565518, 0.6705383068793593, 0.6674043479195381, 0.6700028471801344, 0.6766767345678424]"
6088,"[0.6756617493602479, 0.6704567709280155, 0.6712987904871087, 0.6731717720493594, 0.668701794537617, 0.6757297212336615, 0.6845732598207981, 0.6706329420319053, 0.6751047405457945, 0.675555511695048]"
6089,"[0.6776966318908054, 0.6692260358316846, 0.6721135021907226, 0.671423503414591, 0.674724012694586, 0.6776025946320664, 0.6780521666261625, 0.6748575594857344, 0.6745547964023404, 0.6699848624677611]"
6090,"[0.6800037555661571, 0.672947190724933, 0.6854972074865813, 0.6706116394984066, 0.6711529640437175, 0.6691849712890466, 0.6620433441472356, 0.6741542385102781, 0.6846062017532931, 0.6704026505977055]"
6091,"[0.6794899157967247, 0.6715743856905992, 0.6760613616290405, 0.6760192477868135, 0.6729322620548903, 0.6697244429240315, 0.6775743362864691, 0.6671371804826837, 0.6784999015431535, 0.67153155851298]"
6092,"[0.6700499193630641, 0.6708188356882835, 0.670506051479432, 0.6755998329782334, 0.6770245506917663, 0.6750552884753478, 0.6712379110788259, 0.6750895729228534, 0.6802538341274962, 0.674556601341329]"
6093,"[0.6833069958233271, 0.6642307849111821, 0.6825688071344557, 0.6833423151157464, 0.6695708409333485, 0.6632425793672574, 0.665953887965657, 0.6848064670555506, 0.661142002798226, 0.6817382082062956]"
6094,"[0.6680649837785563, 0.6751678547435543, 0.6697041883709497, 0.6857923623744564, 0.677447789115791, 0.6831427013713535, 0.6773064622847978, 0.6690170972533324, 0.6711197833442396, 0.6632637028217588]"
6095,"[0.6672327408315566, 0.6776868137822581, 0.6696341245480395, 0.6781248939234328, 0.6782421310199088, 0.6769356413654464, 0.6771619124211549, 0.6685842580458061, 0.6760002170319213, 0.6705958616041401]"
6096,"[0.6643389862909816, 0.6757059400655603, 0.67652700646799, 0.6832462720303288, 0.6724320298817389, 0.6828908086025283, 0.6681893920567289, 0.6690181969184513, 0.6701599479710125, 0.6783996394834536]"
6097,"[0.6777021373368262, 0.6752893142969395, 0.685551892886809, 0.6702473705691545, 0.6701729035815877, 0.6757735045287268, 0.6743685073182606, 0.6668868939281568, 0.6682162065638324, 0.6756027802388067]"
6098,"[0.6733134321948216, 0.6782973281759863, 0.6616375287919867, 0.6744001452155186, 0.6681564553938191, 0.6738861091560997, 0.6745335631435756, 0.6737861596805237, 0.6754997535699233, 0.686964337763335]"
6099,"[0.6721857869670871, 0.6779883941790891, 0.6722907745573524, 0.68132545068496, 0.6711598072251926, 0.6648851770324071, 0.677845961786331, 0.6705484873340597, 0.6746338202726253, 0.6773895619755631]"
6100,"[0.6676515728087906, 0.6754519299741871, 0.673118936442677, 0.6826434222060642, 0.6754443744080874, 0.6736173575194263, 0.6643329541818958, 0.6695344743279887, 0.6886511015848428, 0.6702074380057063]"
6101,"[0.6712541909144272, 0.682180779219543, 0.6775852155388464, 0.6666649729964791, 0.6779950480246466, 0.6818978558385391, 0.6677507942834389, 0.6654456990753453, 0.6764100018053216, 0.6729861420455585]"
6102,"[0.6733951830244419, 0.6627253983503604, 0.6837155796666279, 0.6635031891465429, 0.6759554096674782, 0.6835715213159421, 0.6798199689568563, 0.6713909545203062, 0.6783503370910884, 0.6681974930212133]"
6103,"[0.6784559763993002, 0.6808430869629821, 0.678731127249598, 0.6718073922921348, 0.6782475798051354, 0.6810613585504722, 0.6684768329410639, 0.6661144247661158, 0.6697840381202855, 0.6669548997170516]"
6104,"[0.68076096607237, 0.6783912561473715, 0.6837830596286734, 0.6711986153496786, 0.6767425268142551, 0.6657973162499022, 0.6694110362969566, 0.6723518607722431, 0.6720024564902103, 0.6698927885807195]"
6105,"[0.6736924514197885, 0.6684489403259819, 0.6788504848576338, 0.6617147648388579, 0.6831446826700378, 0.677127940706758, 0.671945553063517, 0.6845811914295199, 0.6643919484341513, 0.6765722387527489]"
6106,"[0.6714637161773716, 0.6798705350895328, 0.6692796125897984, 0.6726275772165677, 0.6614332735142061, 0.6786360135271048, 0.6802378386141879, 0.6725699920671064, 0.6838609096414209, 0.6697047094066694]"
6107,"[0.6758528231519446, 0.6622750848434398, 0.6854591815280842, 0.673776341691151, 0.6709249209957239, 0.6754038643115535, 0.6724418701123055, 0.6780057749086716, 0.6674388476093011, 0.678248737107162]"
6108,"[0.6750337414142131, 0.6803591382646957, 0.6743331413943561, 0.6730520720666139, 0.6785227364010603, 0.6756075939507349, 0.6725971717863122, 0.6694249693092317, 0.6709467095721537, 0.6708335012054164]"
6109,"[0.6838305238999824, 0.6710928735794561, 0.6667581546385914, 0.6744542795469252, 0.677465508726013, 0.6794055937828888, 0.6684875586157842, 0.6688795978808595, 0.6728254209913654, 0.6767546843301555]"
6110,"[0.6777557890540531, 0.6702481754970497, 0.6841661879115294, 0.6788581720505974, 0.6666395728900978, 0.6759617648785005, 0.6801644977691675, 0.6660070280699555, 0.6665632130568162, 0.6734480983098671]"
6111,"[0.6665017102101871, 0.674259200501943, 0.6740573221958837, 0.662840924874658, 0.6808605943881196, 0.684389698107943, 0.673489445394077, 0.6711741452759801, 0.6728378294724704, 0.6806226064403927]"
6112,"[0.6660780783930086, 0.6715739147055927, 0.6771766518609966, 0.678807360408925, 0.673132660103344, 0.676120833458014, 0.6777038378609062, 0.6764395007590032, 0.6664145470228638, 0.6769012627757]"
6113,"[0.6674128964181136, 0.6754382560182973, 0.6844488600413545, 0.6698664174323241, 0.6723144882272398, 0.678045091875162, 0.6719812277358764, 0.6719600929160217, 0.6670512554387237, 0.6820272984006618]"
6114,"[0.6745484901340928, 0.6760920957416735, 0.6836314184901606, 0.6728462291550715, 0.6660676779233622, 0.6610908300058032, 0.6732447862901094, 0.6778834355409823, 0.6765482334491184, 0.6781643825949119]"
6115,"[0.6725202014962365, 0.6771458532119524, 0.6710022752133623, 0.6829843800389149, 0.6702001442324008, 0.6639069871674328, 0.6765999680415615, 0.6782543442417144, 0.6671083318518479, 0.680602749811549]"
6116,"[0.6764623374190051, 0.6739635628738622, 0.6750413685550056, 0.6771800147751046, 0.6726102769883316, 0.6825133742665294, 0.6624861484929573, 0.665853704391077, 0.6807174244497033, 0.6736373247763638]"
6117,"[0.6697443271883102, 0.6747513599878968, 0.6725849909628165, 0.6819442225186065, 0.6761658683065814, 0.6774097488718502, 0.6678226409869767, 0.6837920132895515, 0.6723720103468424, 0.663510219512442]"
6118,"[0.6799660806879037, 0.6673608834968415, 0.6744199693014205, 0.6736630385572558, 0.677225615418622, 0.6844575984338603, 0.6737039715941983, 0.675640516608055, 0.6672972761058737, 0.6666593825366918]"
6119,"[0.6745986821962904, 0.6696019317203575, 0.6692006596758399, 0.6824975793915782, 0.6609731657773048, 0.6785695590530822, 0.6657655143679418, 0.6833445225926947, 0.6820552270582653, 0.6735658504814424]"
6120,"[0.6787466743454139, 0.6789747631076598, 0.6725948700447124, 0.6731326867299674, 0.674164975912337, 0.669725699488926, 0.681024658846922, 0.6661040528914798, 0.6712923781881095, 0.6748007741598473]"
6121,"[0.67984769777115, 0.6657693334233835, 0.6736447470689362, 0.6746600897051548, 0.6754335373227882, 0.6674987295160498, 0.6760681413876286, 0.6720698553990094, 0.6760824179747256, 0.6794394042997414]"
6122,"[0.6742740228526664, 0.6813268528827858, 0.6685949757439589, 0.67927253379778, 0.6718200388455629, 0.6790957132304181, 0.6689166866852831, 0.6783116187892834, 0.6779447865205421, 0.6613249790484553]"
6123,"[0.6731772361804929, 0.6766197410729284, 0.6668710479579439, 0.6777004279032952, 0.6751278431327677, 0.6729924458536373, 0.6688644953962091, 0.6753163540527466, 0.6814245672618753, 0.6723649167873599]"
6124,"[0.6765115101799171, 0.6713142080463936, 0.6700132098602327, 0.6787650819543825, 0.6756422932931272, 0.6649871135027083, 0.676179051253753, 0.6760941784741564, 0.6822958144324611, 0.6688796182737399]"
6125,"[0.6655970036437194, 0.6847259079992429, 0.6751101231144692, 0.6693766730653276, 0.6798332787449971, 0.6705171191299134, 0.6816983093370798, 0.673095038564311, 0.6669157066828164, 0.6728160358338418]"
6126,"[0.6718098663489068, 0.6741651084080031, 0.6751666204315051, 0.6729393957981731, 0.6665706877756248, 0.6710329897724855, 0.6725622976130045, 0.6813316942558464, 0.6840677691707285, 0.6711165195083614]"
6127,"[0.6792207531839622, 0.6688518335262033, 0.6586548920035076, 0.679468666193438, 0.6753498630739365, 0.678917733425907, 0.6744021937085478, 0.6759050931022855, 0.6781993063382211, 0.671367106055657]"
6128,"[0.6786725247526556, 0.6573115055805402, 0.6724425073421061, 0.6707282235079947, 0.6718002679764593, 0.6754240641094135, 0.6801482864187703, 0.675503917354506, 0.6761579613829243, 0.6815053171253891]"
6129,"[0.673346719353217, 0.6733898817665644, 0.6703644380318629, 0.667409809998566, 0.6704293835828318, 0.68475754424987, 0.6747451038766865, 0.6826794274098784, 0.6672363395311023, 0.6758359831463607]"
6130,"[0.6753987510607578, 0.6666492338013573, 0.6780076901616403, 0.6814844194977961, 0.6791451219225234, 0.6688443858452523, 0.6770896231951655, 0.6787973149964962, 0.6654438758023613, 0.6694753378354514]"
6131,"[0.6738405408771638, 0.6825457929189418, 0.6720463370741392, 0.6724339220095393, 0.6666198179475931, 0.6695626852727032, 0.676163125552592, 0.6809794660310934, 0.6743794003006428, 0.6715726244094149]"
6132,"[0.6726308917535337, 0.6808672526595773, 0.6677431017452026, 0.6728981814204507, 0.6695736134084846, 0.6772457580582135, 0.6769703443174648, 0.6725565360124178, 0.6766521874080555, 0.6733144603472139]"
6133,"[0.6714110587869483, 0.6748075775611873, 0.6643302257817311, 0.6749046245076429, 0.6743800851289613, 0.6704260875322346, 0.6834076027808751, 0.6823160439821975, 0.6765732197250118, 0.6678143065892819]"
6134,"[0.6777678472959886, 0.6740173265289193, 0.6763425283515974, 0.6778984443024155, 0.6678863148167942, 0.6650182456517931, 0.6814154991930917, 0.6725000826735873, 0.6752901602795587, 0.6723699261389708]"
6135,"[0.6682478836914808, 0.6721607627237252, 0.6634169572612013, 0.6719166785174833, 0.6798665275896607, 0.6791032558097309, 0.6811414213173775, 0.6723688506157552, 0.6719315962330814, 0.6797573367824391]"
6136,"[0.683975964152729, 0.6715696810489069, 0.6677036303399724, 0.6631992263425514, 0.6732664149937082, 0.6638813278772515, 0.6839292053379191, 0.6796371058354477, 0.6701084612987555, 0.683497726359388]"
6137,"[0.6772749947224416, 0.679640257969464, 0.6692975184250882, 0.6757323820380707, 0.6676025004135904, 0.6760589817287808, 0.6708822702659787, 0.6751289303652279, 0.6758807607377572, 0.6727849158860503]"
6138,"[0.6725579996719189, 0.6655122268307758, 0.6775347465253474, 0.6752646143234106, 0.6716079071098134, 0.6785632876484946, 0.6699290463824443, 0.6839624495212352, 0.6812289773377559, 0.6637598891852489]"
6139,"[0.675610206154505, 0.6825183981813401, 0.6735958159766873, 0.6645260983939079, 0.6786738206726548, 0.6613455535566947, 0.6815270026734433, 0.6832432854567582, 0.6674437837749134, 0.6724130147104436]"
6140,"[0.6690039786502582, 0.6720637552980581, 0.6746831660978078, 0.6762407775612816, 0.6642178516076291, 0.6747562257943519, 0.6769264631260747, 0.6744268551370655, 0.6816179350169862, 0.6766021922299902]"
6141,"[0.681297014232117, 0.6638666595611636, 0.6764942539457465, 0.676862896385819, 0.665015361249473, 0.6749657475746137, 0.6761017331977112, 0.6701916841243345, 0.6732427727009267, 0.6819709890693695]"
6142,"[0.6826183855073201, 0.6824549095537373, 0.6765867579203338, 0.6771549019204405, 0.6747417511080247, 0.6713591288934466, 0.6738633189232716, 0.6699521465240152, 0.669150436867791, 0.6619103800531614]"
6143,"[0.670002710040508, 0.6733817290916057, 0.6716311145931233, 0.6771892940723802, 0.6820925408460711, 0.6790366221975314, 0.668848442094524, 0.6657206421364477, 0.6727182333726401, 0.680666677022479]"
6144,"[0.6787008618117643, 0.6790658678549494, 0.6643652719431493, 0.6721736382302245, 0.6726506476958953, 0.6788015439441761, 0.67508781554544, 0.6803117039642722, 0.6729308003275715, 0.6664077459975752]"
6145,"[0.6784081600976003, 0.6827508467501998, 0.6626115940872054, 0.6764327062775719, 0.6731957791698415, 0.6774772380756432, 0.6646680102708683, 0.6758451004021264, 0.6795154116815163, 0.6695975544155505]"
6146,"[0.66888524514067, 0.6791120335594529, 0.6728099911364277, 0.6769385894411952, 0.6786565907785921, 0.6737621941975017, 0.6759458676421729, 0.6741488435288886, 0.6731348125466621, 0.6671727359989362]"
6147,"[0.6813191621884266, 0.6674378064146667, 0.676325467319866, 0.6773614626294524, 0.667612941266891, 0.6757999173441396, 0.6702428344429774, 0.6724476463219513, 0.6784226624541612, 0.6731657555717426]"
6148,"[0.6733473769345061, 0.6878667576193275, 0.6684107899598146, 0.6758849359589527, 0.6758280026409256, 0.6723105969601968, 0.6771453397986587, 0.6717536085961546, 0.6713329323755841, 0.666045020808117]"
6149,"[0.6684494765285536, 0.6726450866351216, 0.6667399604557597, 0.6820063635935995, 0.6757635650051148, 0.6690184068546051, 0.6758777179333733, 0.6684630444352518, 0.6801567439717817, 0.6809807237228535]"
6150,"[0.6753438787329737, 0.6775083055716703, 0.6685097953427814, 0.6762952231105755, 0.6697959475423209, 0.680980314673806, 0.6775354372012885, 0.6743698219273911, 0.6697176188590267, 0.6701486741898596]"
6151,"[0.6743943684305909, 0.6672472595350296, 0.6746507896692748, 0.6719398913453655, 0.6765720986750061, 0.6706021783083419, 0.6744847323196842, 0.6734515111262467, 0.675868296585351, 0.6811329435777108]"
6152,"[0.6676317646215226, 0.6781633782270735, 0.6796049959060165, 0.6778997052985131, 0.6637819489315689, 0.6818462862952498, 0.6732009418642421, 0.6687677401626028, 0.6808835457165558, 0.6692800453120765]"
6153,"[0.6764636465989752, 0.6755307580536634, 0.6708706571245183, 0.6735901280461514, 0.6785769923099748, 0.6674413819852001, 0.6753895866212766, 0.6764690778508415, 0.6624162994328878, 0.6833879637454637]"
6154,"[0.6739968698012705, 0.6761169640987313, 0.6704609564216067, 0.6774752934546706, 0.6670951925392838, 0.6798474987206721, 0.6696385069449248, 0.6703345943457677, 0.6824802512480406, 0.6724857195745473]"
6155,"[0.6750474723281489, 0.6775541997630294, 0.6692041201784628, 0.6720734782753701, 0.6692611454445552, 0.6665291660508496, 0.6739226059658766, 0.6829112800549544, 0.6686213286230774, 0.6842946153314349]"
6156,"[0.6634896196143022, 0.6754662391423145, 0.6720395138366595, 0.6771327895512707, 0.6883579192017216, 0.6682878295068014, 0.674561230164082, 0.6745441136003072, 0.6737261058377525, 0.6726313018335057]"
6157,"[0.6772385378551132, 0.669980486523267, 0.6644616801639199, 0.6761199784600487, 0.680575034839407, 0.6793971757291045, 0.6694240709069011, 0.6783030069649082, 0.6749566167818338, 0.6698042556318707]"
6158,"[0.6773288065541264, 0.6729082250291937, 0.6750631475384031, 0.6724069590178959, 0.676180373965645, 0.6750804719656647, 0.6686124685177368, 0.6740596225268651, 0.6725621208409038, 0.6762315818768632]"
6159,"[0.6759888678628166, 0.6736376693535904, 0.6631742595171223, 0.6762323974509008, 0.675426329633167, 0.6746432410794633, 0.6739996190943519, 0.6737209967998918, 0.6841183203085422, 0.6690126416037073]"
6160,"[0.6681363609139314, 0.6766842151521001, 0.6791408913562254, 0.6649247814090435, 0.6694416726439134, 0.6778160517296585, 0.6694813701042688, 0.6843717504830859, 0.6752669136321825, 0.674837003857587]"
6161,"[0.6719764348218641, 0.6786309613935665, 0.6724897996093794, 0.6684251756941735, 0.6749138462299773, 0.6742760256895952, 0.6736788461872828, 0.6804966606890854, 0.6734047687766213, 0.6720270867609136]"
6162,"[0.6698809971593507, 0.6810475759052943, 0.6727180616584147, 0.6826661941704805, 0.66941805620173, 0.6790035878182088, 0.6704072629112994, 0.6679804086863406, 0.6767084452150286, 0.6708473538587221]"
6163,"[0.6682242379681002, 0.6730690486710633, 0.6795110111975776, 0.6732165751802703, 0.6654249636773435, 0.6659601179986562, 0.6757844474572314, 0.6812088490820004, 0.6740749932560997, 0.6834584799892168]"
6164,"[0.6768550777361205, 0.6685973545637363, 0.6682948429458162, 0.6758636225968808, 0.6805231729782818, 0.6814747415941144, 0.6633835299076271, 0.6801780120815737, 0.6799610968292892, 0.6654269178832312]"
6165,"[0.67615825736242, 0.6658172561713559, 0.6825524175415647, 0.6787140355939535, 0.675555030078973, 0.6696490602453387, 0.6705548322049234, 0.6709477453289278, 0.6814259656109724, 0.6683883073765058]"
6166,"[0.6693071903904112, 0.6771243424299643, 0.6713744163065923, 0.6719258474313559, 0.6810713113306684, 0.6701950327257991, 0.6766826228276265, 0.6819713778653748, 0.6670950130921846, 0.6733441837255095]"
6167,"[0.6770881983815779, 0.6760370753355767, 0.6797772071364203, 0.6705618375975181, 0.6823731795509806, 0.6801708688837729, 0.6648215864976021, 0.6742561229849351, 0.6692445296239392, 0.6663261556587452]"
6168,"[0.6722202575275541, 0.6718938563838045, 0.6697570149466501, 0.675636087616281, 0.6751868125289324, 0.681388487084414, 0.6718726084653492, 0.6725817527326612, 0.6714854725371222, 0.6783996765345771]"
6169,"[0.6755973753340544, 0.6674687749246421, 0.6807453208961447, 0.6748691720127258, 0.6783190526562082, 0.6742018392451973, 0.6735505838812502, 0.6747946096826039, 0.6707297378875219, 0.670147521839588]"
6170,"[0.6753500223775054, 0.6724797017440131, 0.6720737729888987, 0.6756635817436133, 0.6806009400278519, 0.6688484493183589, 0.6783915682900863, 0.6742819661384926, 0.6733845752064631, 0.6694300274599874]"
6171,"[0.6656243285258281, 0.6728791143500502, 0.6749224673794855, 0.6736462878069894, 0.6764814156681038, 0.6747553486009734, 0.6864769596154908, 0.6708909330998345, 0.6767534869982881, 0.6677998872472661]"
6172,"[0.6726154099990417, 0.6720987702011537, 0.6745271221720183, 0.6837883462333071, 0.6750451270662408, 0.679136825441494, 0.6670351433173517, 0.669579702288185, 0.6742700944605898, 0.6718313888206974]"
6173,"[0.6702689405748392, 0.6664884206376561, 0.6743723267312008, 0.6762816200366998, 0.6711239729522575, 0.6746400048881126, 0.6714944196489403, 0.6827743376324988, 0.6793263297664789, 0.6741634992890579]"
6174,"[0.6667707197932438, 0.6741940984723258, 0.6700015439746412, 0.6849252442387829, 0.6750550200861968, 0.6651522719227401, 0.6741261710763651, 0.6745084636542198, 0.6783622805701046, 0.6765855102749861]"
6175,"[0.6713799543972064, 0.6737826391340362, 0.6720105287495428, 0.676482229421944, 0.6815421968332775, 0.6683547912624026, 0.6762307640061973, 0.6710640887340636, 0.6795264116925627, 0.6696607333559015]"
6176,"[0.6797771482706528, 0.6842645675014801, 0.6689811336811168, 0.6739675508563199, 0.6763342748932096, 0.6677453972840319, 0.6678898217617403, 0.6743081109834534, 0.6711192261547689, 0.6758407939125782]"
6177,"[0.672677921059252, 0.6781273643544546, 0.6702794991870622, 0.6718553735059103, 0.662814564080309, 0.6775415601086814, 0.6681971322258443, 0.6734159002071701, 0.6854320674986413, 0.680334293048743]"
6178,"[0.6869081168510055, 0.6685864283508062, 0.6761565930632987, 0.6720659467417995, 0.6792618597174325, 0.6671370636874471, 0.6788052324392367, 0.6680807215939727, 0.6764119013477926, 0.6668727864475283]"
6179,"[0.6709874157235569, 0.6736249142357437, 0.673407470626181, 0.6682314654370469, 0.6715044914992921, 0.67743341345935, 0.6824955323194427, 0.6731371848388932, 0.6802231941753127, 0.6692813186713039]"
6180,"[0.6787407375414909, 0.6662551002760229, 0.676265012443071, 0.6713286711013586, 0.677340790970796, 0.672656513414955, 0.6702071434195117, 0.6732990270075261, 0.6733709166400116, 0.6804576534801974]"
6181,"[0.6837117715187324, 0.6774735023107348, 0.6658254816272453, 0.6704742900027699, 0.6753013702026821, 0.6705623666587466, 0.6728941718058252, 0.678256633707195, 0.6728395439389474, 0.6727385982896678]"
6182,"[0.6744331549035588, 0.6732971669818335, 0.6733922694299143, 0.6672947137278521, 0.6714847124188794, 0.6739833493045821, 0.6756938312770326, 0.6821505382555169, 0.6763755510120356, 0.6714246035264481]"
